Lat	Lon	MeanFitness
40.8900	-7.2600	 0.966
41.0500	-7.2600	 0.940
41.2200	-7.2600	 0.969
41.3900	-7.2600	 0.937
41.5500	-7.2600	 0.980
41.7200	-7.2600	 0.920
41.8800	-7.2600	 0.973
42.0500	-7.2600	 0.990
42.2200	-7.2600	 0.892
42.3800	-7.2600	 0.654
42.5500	-7.2600	 0.941
42.7200	-7.2600	 0.979
42.8800	-7.2600	 0.967
43.0500	-7.2600	 0.982
43.2100	-7.2600	 0.972
43.3800	-7.2600	 0.980
43.5500	-7.2600	 0.975
43.7100	-7.2600	 0.996
52.3400	-7.2600	 0.682
52.5100	-7.2600	 0.639
52.6700	-7.2600	 0.582
52.8400	-7.2600	 0.381
53.0100	-7.2600	 0.484
53.1700	-7.2600	 0.346
53.3400	-7.2600	 0.675
53.5100	-7.2600	 0.542
53.6700	-7.2600	 0.632
53.8400	-7.2600	 0.390
54.0000	-7.2600	 0.395
54.1700	-7.2600	 0.438
54.3400	-7.2600	 0.334
54.5000	-7.2600	 0.085
54.6700	-7.2600	 0.254
54.8300	-7.2600	 0.253
55.0000	-7.2600	 0.477
55.1600	-7.2600	 0.210
55.3300	-7.2600	 0.000
57.3200	-7.2600	 0.057
57.4900	-7.2600	 0.046
57.6600	-7.2600	 0.000
62.1400	-7.2600	 0.000
37.4000	-7.1000	 0.000
37.5700	-7.1000	 0.000
37.7300	-7.1000	 0.000
37.9000	-7.1000	 0.000
38.0700	-7.1000	 0.000
38.2300	-7.1000	 0.000
38.4000	-7.1000	 0.000
38.5600	-7.1000	 0.000
38.7300	-7.1000	 0.000
38.9000	-7.1000	 0.000
39.0600	-7.1000	 0.050
39.2300	-7.1000	 0.050
39.4000	-7.1000	 0.199
39.5600	-7.1000	 0.196
39.7300	-7.1000	 0.150
39.8900	-7.1000	 0.100
40.0600	-7.1000	 0.449
40.2300	-7.1000	 0.794
40.3900	-7.1000	 0.926
40.5600	-7.1000	 0.928
40.7200	-7.1000	 0.924
40.8900	-7.1000	 0.940
41.0500	-7.1000	 0.938
41.2200	-7.1000	 0.945
41.3900	-7.1000	 0.927
41.5500	-7.1000	 0.831
41.7200	-7.1000	 0.796
41.8800	-7.1000	 0.950
42.0500	-7.1000	 0.969
42.2200	-7.1000	 0.923
42.3800	-7.1000	 0.717
42.5500	-7.1000	 0.982
42.7200	-7.1000	 0.961
42.8800	-7.1000	 0.943
43.0500	-7.1000	 0.978
43.2100	-7.1000	 0.982
43.3800	-7.1000	 0.990
43.5500	-7.1000	 0.996
43.7100	-7.1000	 0.997
52.3400	-7.1000	 0.687
52.5100	-7.1000	 0.640
52.6700	-7.1000	 0.689
52.8400	-7.1000	 0.582
53.0100	-7.1000	 0.197
53.1700	-7.1000	 0.494
53.3400	-7.1000	 0.687
53.5100	-7.1000	 0.445
53.6700	-7.1000	 0.295
53.8400	-7.1000	 0.444
54.0000	-7.1000	 0.198
54.1700	-7.1000	 0.446
54.3400	-7.1000	 0.243
54.5000	-7.1000	 0.142
54.6700	-7.1000	 0.274
54.8300	-7.1000	 0.000
55.0000	-7.1000	 0.035
55.1600	-7.1000	 0.164
55.3300	-7.1000	 0.080
57.3200	-7.1000	 0.000
57.4900	-7.1000	 0.051
57.6600	-7.1000	 0.000
62.1400	-7.1000	 0.000
62.3000	-7.1000	 0.000
37.4000	-6.9300	 0.000
37.5700	-6.9300	 0.000
37.7300	-6.9300	 0.000
37.9000	-6.9300	 0.000
38.0700	-6.9300	 0.000
38.2300	-6.9300	 0.000
38.4000	-6.9300	 0.000
38.5600	-6.9300	 0.000
38.7300	-6.9300	 0.000
38.9000	-6.9300	 0.000
39.0600	-6.9300	 0.000
39.2300	-6.9300	 0.050
39.4000	-6.9300	 0.100
39.5600	-6.9300	 0.147
39.7300	-6.9300	 0.100
39.8900	-6.9300	 0.100
40.0600	-6.9300	 0.447
40.2300	-6.9300	 0.746
40.3900	-6.9300	 0.940
40.5600	-6.9300	 0.922
40.7200	-6.9300	 0.936
40.8900	-6.9300	 0.941
41.0500	-6.9300	 0.306
41.2200	-6.9300	 0.299
41.3900	-6.9300	 0.299
41.5500	-6.9300	 0.297
41.7200	-6.9300	 0.299
41.8800	-6.9300	 0.297
42.0500	-6.9300	 0.917
42.2200	-6.9300	 0.951
42.3800	-6.9300	 0.974
42.5500	-6.9300	 0.983
42.7200	-6.9300	 0.935
42.8800	-6.9300	 0.959
43.0500	-6.9300	 0.991
43.2100	-6.9300	 0.988
43.3800	-6.9300	 0.985
43.5500	-6.9300	 0.996
43.7100	-6.9300	 0.948
52.3400	-6.9300	 0.725
52.5100	-6.9300	 0.641
52.6700	-6.9300	 0.637
52.8400	-6.9300	 0.391
53.0100	-6.9300	 0.491
53.1700	-6.9300	 0.727
53.3400	-6.9300	 0.590
53.5100	-6.9300	 0.594
53.6700	-6.9300	 0.442
53.8400	-6.9300	 0.347
54.0000	-6.9300	 0.395
54.1700	-6.9300	 0.442
54.3400	-6.9300	 0.393
54.5000	-6.9300	 0.242
54.6700	-6.9300	 0.133
54.8300	-6.9300	 0.000
55.0000	-6.9300	 0.000
55.1600	-6.9300	 0.268
55.3300	-6.9300	 0.123
58.1500	-6.9300	 0.000
62.1400	-6.9300	 0.000
62.3000	-6.9300	 0.000
37.4000	-6.7700	 0.000
37.5700	-6.7700	 0.000
37.7300	-6.7700	 0.000
37.9000	-6.7700	 0.000
38.0700	-6.7700	 0.034
38.2300	-6.7700	 0.000
38.4000	-6.7700	 0.000
38.5600	-6.7700	 0.000
38.7300	-6.7700	 0.000
38.9000	-6.7700	 0.000
39.0600	-6.7700	 0.000
39.2300	-6.7700	 0.000
39.4000	-6.7700	 0.050
39.5600	-6.7700	 0.100
39.7300	-6.7700	 0.050
39.8900	-6.7700	 0.050
40.0600	-6.7700	 0.304
40.2300	-6.7700	 0.499
40.3900	-6.7700	 0.933
40.5600	-6.7700	 0.889
40.7200	-6.7700	 0.932
40.8900	-6.7700	 0.943
41.0500	-6.7700	 0.199
41.2200	-6.7700	 0.249
41.3900	-6.7700	 0.249
41.5500	-6.7700	 0.299
41.7200	-6.7700	 0.292
41.8800	-6.7700	 0.198
42.0500	-6.7700	 0.882
42.2200	-6.7700	 0.291
42.3800	-6.7700	 0.514
42.5500	-6.7700	 0.965
42.7200	-6.7700	 0.936
42.8800	-6.7700	 0.767
43.0500	-6.7700	 0.990
43.2100	-6.7700	 0.994
43.3800	-6.7700	 0.994
43.5500	-6.7700	 0.994
43.7100	-6.7700	 0.948
52.3400	-6.7700	 0.946
52.5100	-6.7700	 0.845
52.6700	-6.7700	 0.738
52.8400	-6.7700	 0.636
53.0100	-6.7700	 0.792
53.1700	-6.7700	 0.790
53.3400	-6.7700	 0.693
53.5100	-6.7700	 0.792
53.6700	-6.7700	 0.741
