"datasetID","study","genus","species","varetc","woody","forcetemp","forcetemp_night","photoperiod_day","response","response.time","Total_Chilling_Hours","chilltemp","chilldays","fieldsample.date","provenance.lat","provenance.long","force","photo","chill","resp","force_type","photo_type","chill_type","chill.hrs","chill.ports","latbi","complex","force.z","photo.z","chill.z"
"gianfagna85","exp1","Malus","domestica","150","yes","20","20","11","timeonly",3.9,1739,"","","24-Apr-1984",40.133,-74.524,20,11,5.74166666666667,3.9,"exp","none","fldest",1739,122.970328799087,"Malus_domestica",115,0.847497584645618,-0.434178126486045,0.245545306136246
"gianfagna85","exp1","Malus","domestica","337","yes","20","20","12","timeonly",14.3,1259,"","","13-Mar-1984",40.133,-74.524,20,12,3.23125,14.3,"exp","none","fldest",1259,93.0427186231594,"Malus_domestica",115,0.847497584645618,-0.242892681737139,-0.549316288624542
"gianfagna85","exp1","Malus","domestica","337","yes","20","20","12","timeonly",13,1468,"","","27-Mar-1984",40.133,-74.524,20,12,4.18958333333333,13,"exp","none","fldest",1468,102.818072772561,"Malus_domestica",115,0.847497584645618,-0.242892681737139,-0.24588364664117
"gianfagna85","exp1","Malus","domestica","337","yes","20","20","12","timeonly",6.3,1652,"","","10-Apr-1984",40.133,-74.524,20,12,5.12708333333333,6.3,"exp","none","fldest",1652,112.987746517372,"Malus_domestica",115,0.847497584645618,-0.242892681737139,0.050952633559954
"gianfagna85","exp1","Malus","domestica","337","yes","20","20","11","timeonly",4.4,1739,"","","24-Apr-1984",40.133,-74.524,20,11,5.74166666666667,4.4,"exp","none","fldest",1739,122.970328799087,"Malus_domestica",115,0.847497584645618,-0.434178126486045,0.245545306136246
"gianfagna85","exp1","Malus","domestica","Spatbluhender","yes","20","20","12","timeonly",23,1259,"","","13-Mar-1984",40.133,-74.524,20,12,3.23125,23,"exp","none","fldest",1259,93.0427186231594,"Malus_domestica",115,0.847497584645618,-0.242892681737139,-0.549316288624542
"gianfagna85","exp1","Malus","domestica","Spatbluhender","yes","20","20","12","timeonly",21,1468,"","","27-Mar-1984",40.133,-74.524,20,12,4.18958333333333,21,"exp","none","fldest",1468,102.818072772561,"Malus_domestica",115,0.847497584645618,-0.242892681737139,-0.24588364664117
"gianfagna85","exp1","Malus","domestica","Spatbluhender","yes","20","20","12","timeonly",18,1652,"","","10-Apr-1984",40.133,-74.524,20,12,5.12708333333333,18,"exp","none","fldest",1652,112.987746517372,"Malus_domestica",115,0.847497584645618,-0.242892681737139,0.050952633559954
"gianfagna85","exp1","Malus","domestica","Spatbluhender","yes","20","20","12","timeonly",19.9,1739,"","","24-Apr-1984",40.133,-74.524,20,12,5.74166666666667,19.9,"exp","none","fldest",1739,122.970328799087,"Malus_domestica",115,0.847497584645618,-0.242892681737139,0.245545306136246
"gianfagna85","exp1","Malus","domestica","Red Delicious","yes","20","20","12","timeonly",5.9,1259,"","","13-Mar-1984",40.133,-74.524,20,12,3.23125,5.9,"exp","none","fldest",1259,93.0427186231594,"Malus_domestica",115,0.847497584645618,-0.242892681737139,-0.549316288624542
"gianfagna85","exp1","Malus","domestica","Red Delicious","yes","20","20","11","timeonly",3.9,1468,"","","27-Mar-1984",40.133,-74.524,20,11,4.18958333333333,3.9,"exp","none","fldest",1468,102.818072772561,"Malus_domestica",115,0.847497584645618,-0.434178126486045,-0.24588364664117
"gianfagna85","exp1","Malus","domestica","Red Delicious","yes","20","20","11","timeonly",0.9,1652,"","","10-Apr-1984",40.133,-74.524,20,11,5.12708333333333,0.9,"exp","none","fldest",1652,112.987746517372,"Malus_domestica",115,0.847497584645618,-0.434178126486045,0.050952633559954
"gianfagna85","exp1","Malus","domestica","Red Delicious","yes","20","20","11","timeonly",0.2,1739,"","","24-Apr-1984",40.133,-74.524,20,11,5.74166666666667,0.2,"exp","none","fldest",1739,122.970328799087,"Malus_domestica",115,0.847497584645618,-0.434178126486045,0.245545306136246
"gianfagna85","exp1","Malus","domestica","Camuzat","yes","20","20","12","timeonly",20.9,1259,"","","13-Mar-1984",40.133,-74.524,20,12,3.23125,20.9,"exp","none","fldest",1259,93.0427186231594,"Malus_domestica",115,0.847497584645618,-0.242892681737139,-0.549316288624542
"gianfagna85","exp1","Malus","domestica","Camuzat","yes","20","20","12","timeonly",18,1468,"","","27-Mar-1984",40.133,-74.524,20,12,4.18958333333333,18,"exp","none","fldest",1468,102.818072772561,"Malus_domestica",115,0.847497584645618,-0.242892681737139,-0.24588364664117
"gianfagna85","exp1","Malus","domestica","Camuzat","yes","20","20","12","timeonly",10.8,1652,"","","10-Apr-1984",40.133,-74.524,20,12,5.12708333333333,10.8,"exp","none","fldest",1652,112.987746517372,"Malus_domestica",115,0.847497584645618,-0.242892681737139,0.050952633559954
"gianfagna85","exp1","Malus","domestica","Camuzat","yes","20","20","12","timeonly",9.8,1739,"","","24-Apr-1984",40.133,-74.524,20,12,5.74166666666667,9.8,"exp","none","fldest",1739,122.970328799087,"Malus_domestica",115,0.847497584645618,-0.242892681737139,0.245545306136246
"gianfagna85","exp1","Malus","domestica","226","yes","10","10","12","timeonly",21,1259,"","","13-Mar-1984",40.133,-74.524,10,12,3.23125,21,"exp","none","fldest",1259,93.0427186231594,"Malus_domestica",115,-0.917756068288069,-0.242892681737139,-0.549316288624542
"gianfagna85","exp1","Malus","domestica","226","yes","10","10","12","timeonly",20,1468,"","","27-Mar-1984",40.133,-74.524,10,12,4.18958333333333,20,"exp","none","fldest",1468,102.818072772561,"Malus_domestica",115,-0.917756068288069,-0.242892681737139,-0.24588364664117
"gianfagna85","exp1","Malus","domestica","226","yes","10","10","12","timeonly",8,1652,"","","10-Apr-1984",40.133,-74.524,10,12,5.12708333333333,8,"exp","none","fldest",1652,112.987746517372,"Malus_domestica",115,-0.917756068288069,-0.242892681737139,0.050952633559954
"gianfagna85","exp1","Malus","domestica","226","yes","10","10","11","timeonly",2.2,1739,"","","24-Apr-1984",40.133,-74.524,10,11,5.74166666666667,2.2,"exp","none","fldest",1739,122.970328799087,"Malus_domestica",115,-0.917756068288069,-0.434178126486045,0.245545306136246
"gianfagna85","exp1","Malus","domestica","150","yes","10","10","13","timeonly",30.8,1259,"","","13-Mar-1984",40.133,-74.524,10,13,3.23125,30.8,"exp","none","fldest",1259,93.0427186231594,"Malus_domestica",115,-0.917756068288069,-0.0516072369882324,-0.549316288624542
"gianfagna85","exp1","Malus","domestica","150","yes","10","10","13","timeonly",29.9,1468,"","","27-Mar-1984",40.133,-74.524,10,13,4.18958333333333,29.9,"exp","none","fldest",1468,102.818072772561,"Malus_domestica",115,-0.917756068288069,-0.0516072369882324,-0.24588364664117
"gianfagna85","exp1","Malus","domestica","150","yes","10","10","12","timeonly",24.1,1652,"","","10-Apr-1984",40.133,-74.524,10,12,5.12708333333333,24.1,"exp","none","fldest",1652,112.987746517372,"Malus_domestica",115,-0.917756068288069,-0.242892681737139,0.050952633559954
"gianfagna85","exp1","Malus","domestica","150","yes","10","10","12","timeonly",6.1,1739,"","","24-Apr-1984",40.133,-74.524,10,12,5.74166666666667,6.1,"exp","none","fldest",1739,122.970328799087,"Malus_domestica",115,-0.917756068288069,-0.242892681737139,0.245545306136246
"gianfagna85","exp1","Malus","domestica","337","yes","10","10","13","timeonly",30,1739,"","","24-Apr-1984",40.133,-74.524,10,13,5.74166666666667,30,"exp","none","fldest",1739,122.970328799087,"Malus_domestica",115,-0.917756068288069,-0.0516072369882324,0.245545306136246
"gianfagna85","exp1","Malus","domestica","Red Delicious","yes","10","10","12","timeonly",14.1,1259,"","","13-Mar-1984",40.133,-74.524,10,12,3.23125,14.1,"exp","none","fldest",1259,93.0427186231594,"Malus_domestica",115,-0.917756068288069,-0.242892681737139,-0.549316288624542
"gianfagna85","exp1","Malus","domestica","Red Delicious","yes","10","10","12","timeonly",9.2,1468,"","","27-Mar-1984",40.133,-74.524,10,12,4.18958333333333,9.2,"exp","none","fldest",1468,102.818072772561,"Malus_domestica",115,-0.917756068288069,-0.242892681737139,-0.24588364664117
"gianfagna85","exp1","Malus","domestica","Red Delicious","yes","10","10","12","timeonly",6,1652,"","","10-Apr-1984",40.133,-74.524,10,12,5.12708333333333,6,"exp","none","fldest",1652,112.987746517372,"Malus_domestica",115,-0.917756068288069,-0.242892681737139,0.050952633559954
"gianfagna85","exp1","Malus","domestica","Red Delicious","yes","10","10","11","timeonly",0.4,1739,"","","24-Apr-1984",40.133,-74.524,10,11,5.74166666666667,0.4,"exp","none","fldest",1739,122.970328799087,"Malus_domestica",115,-0.917756068288069,-0.434178126486045,0.245545306136246
"gianfagna85","exp1","Malus","domestica","226","yes","15","15","12","timeonly",9.9,1259,"","","13-Mar-1984",40.133,-74.524,15,12,3.23125,9.9,"exp","none","fldest",1259,93.0427186231594,"Malus_domestica",115,-0.0351292418212253,-0.242892681737139,-0.549316288624542
"gianfagna85","exp1","Malus","domestica","226","yes","15","15","11","timeonly",4,1468,"","","27-Mar-1984",40.133,-74.524,15,11,4.18958333333333,4,"exp","none","fldest",1468,102.818072772561,"Malus_domestica",115,-0.0351292418212253,-0.434178126486045,-0.24588364664117
"gianfagna85","exp1","Malus","domestica","226","yes","15","15","11","timeonly",1.9,1652,"","","10-Apr-1984",40.133,-74.524,15,11,5.12708333333333,1.9,"exp","none","fldest",1652,112.987746517372,"Malus_domestica",115,-0.0351292418212253,-0.434178126486045,0.050952633559954
"gianfagna85","exp1","Malus","domestica","226","yes","15","15","11","timeonly",1.6,1739,"","","24-Apr-1984",40.133,-74.524,15,11,5.74166666666667,1.6,"exp","none","fldest",1739,122.970328799087,"Malus_domestica",115,-0.0351292418212253,-0.434178126486045,0.245545306136246
"gianfagna85","exp1","Malus","domestica","150","yes","15","15","12","timeonly",14.9,1259,"","","13-Mar-1984",40.133,-74.524,15,12,3.23125,14.9,"exp","none","fldest",1259,93.0427186231594,"Malus_domestica",115,-0.0351292418212253,-0.242892681737139,-0.549316288624542
"gianfagna85","exp1","Malus","domestica","150","yes","15","15","12","timeonly",10.1,1468,"","","27-Mar-1984",40.133,-74.524,15,12,4.18958333333333,10.1,"exp","none","fldest",1468,102.818072772561,"Malus_domestica",115,-0.0351292418212253,-0.242892681737139,-0.24588364664117
"gianfagna85","exp1","Malus","domestica","150","yes","15","15","11","timeonly",1.3,1652,"","","10-Apr-1984",40.133,-74.524,15,11,5.12708333333333,1.3,"exp","none","fldest",1652,112.987746517372,"Malus_domestica",115,-0.0351292418212253,-0.434178126486045,0.050952633559954
"gianfagna85","exp1","Malus","domestica","150","yes","15","15","11","timeonly",1.1,1739,"","","24-Apr-1984",40.133,-74.524,15,11,5.74166666666667,1.1,"exp","none","fldest",1739,122.970328799087,"Malus_domestica",115,-0.0351292418212253,-0.434178126486045,0.245545306136246
"gianfagna85","exp1","Malus","domestica","337","yes","15","15","12","timeonly",20.8,1259,"","","13-Mar-1984",40.133,-74.524,15,12,3.23125,20.8,"exp","none","fldest",1259,93.0427186231594,"Malus_domestica",115,-0.0351292418212253,-0.242892681737139,-0.549316288624542
"gianfagna85","exp1","Malus","domestica","337","yes","15","15","12","timeonly",15,1468,"","","27-Mar-1984",40.133,-74.524,15,12,4.18958333333333,15,"exp","none","fldest",1468,102.818072772561,"Malus_domestica",115,-0.0351292418212253,-0.242892681737139,-0.24588364664117
"gianfagna85","exp1","Malus","domestica","337","yes","15","15","12","timeonly",18.9,1652,"","","10-Apr-1984",40.133,-74.524,15,12,5.12708333333333,18.9,"exp","none","fldest",1652,112.987746517372,"Malus_domestica",115,-0.0351292418212253,-0.242892681737139,0.050952633559954
"gianfagna85","exp1","Malus","domestica","337","yes","15","15","12","timeonly",7.3,1739,"","","24-Apr-1984",40.133,-74.524,15,12,5.74166666666667,7.3,"exp","none","fldest",1739,122.970328799087,"Malus_domestica",115,-0.0351292418212253,-0.242892681737139,0.245545306136246
"gianfagna85","exp1","Malus","domestica","Spatbluhender","yes","15","15","13","timeonly",31.8,1259,"","","13-Mar-1984",40.133,-74.524,15,13,3.23125,31.8,"exp","none","fldest",1259,93.0427186231594,"Malus_domestica",115,-0.0351292418212253,-0.0516072369882324,-0.549316288624542
"gianfagna85","exp1","Malus","domestica","Spatbluhender","yes","15","15","13","timeonly",31.9,1468,"","","27-Mar-1984",40.133,-74.524,15,13,4.18958333333333,31.9,"exp","none","fldest",1468,102.818072772561,"Malus_domestica",115,-0.0351292418212253,-0.0516072369882324,-0.24588364664117
"gianfagna85","exp1","Malus","domestica","Spatbluhender","yes","15","15","12","timeonly",20,1652,"","","10-Apr-1984",40.133,-74.524,15,12,5.12708333333333,20,"exp","none","fldest",1652,112.987746517372,"Malus_domestica",115,-0.0351292418212253,-0.242892681737139,0.050952633559954
"gianfagna85","exp1","Malus","domestica","Spatbluhender","yes","15","15","12","timeonly",8.1,1739,"","","24-Apr-1984",40.133,-74.524,15,12,5.74166666666667,8.1,"exp","none","fldest",1739,122.970328799087,"Malus_domestica",115,-0.0351292418212253,-0.242892681737139,0.245545306136246
"gianfagna85","exp1","Malus","domestica","Red Delicious","yes","15","15","12","timeonly",5,1259,"","","13-Mar-1984",40.133,-74.524,15,12,3.23125,5,"exp","none","fldest",1259,93.0427186231594,"Malus_domestica",115,-0.0351292418212253,-0.242892681737139,-0.549316288624542
"gianfagna85","exp1","Malus","domestica","Red Delicious","yes","15","15","11","timeonly",1.2,1468,"","","27-Mar-1984",40.133,-74.524,15,11,4.18958333333333,1.2,"exp","none","fldest",1468,102.818072772561,"Malus_domestica",115,-0.0351292418212253,-0.434178126486045,-0.24588364664117
"gianfagna85","exp1","Malus","domestica","Red Delicious","yes","15","15","11","timeonly",0.8,1652,"","","10-Apr-1984",40.133,-74.524,15,11,5.12708333333333,0.8,"exp","none","fldest",1652,112.987746517372,"Malus_domestica",115,-0.0351292418212253,-0.434178126486045,0.050952633559954
"gianfagna85","exp1","Malus","domestica","Red Delicious","yes","15","15","11","timeonly",0.5,1739,"","","24-Apr-1984",40.133,-74.524,15,11,5.74166666666667,0.5,"exp","none","fldest",1739,122.970328799087,"Malus_domestica",115,-0.0351292418212253,-0.434178126486045,0.245545306136246
"gianfagna85","exp1","Malus","domestica","Camuzat","yes","15","15","12","timeonly",21.8,1259,"","","13-Mar-1984",40.133,-74.524,15,12,3.23125,21.8,"exp","none","fldest",1259,93.0427186231594,"Malus_domestica",115,-0.0351292418212253,-0.242892681737139,-0.549316288624542
"gianfagna85","exp1","Malus","domestica","Camuzat","yes","15","15","12","timeonly",21,1468,"","","27-Mar-1984",40.133,-74.524,15,12,4.18958333333333,21,"exp","none","fldest",1468,102.818072772561,"Malus_domestica",115,-0.0351292418212253,-0.242892681737139,-0.24588364664117
"gianfagna85","exp1","Malus","domestica","Camuzat","yes","15","15","12","timeonly",22,1652,"","","10-Apr-1984",40.133,-74.524,15,12,5.12708333333333,22,"exp","none","fldest",1652,112.987746517372,"Malus_domestica",115,-0.0351292418212253,-0.242892681737139,0.050952633559954
"gianfagna85","exp1","Malus","domestica","Camuzat","yes","15","15","12","timeonly",14.3,1739,"","","24-Apr-1984",40.133,-74.524,15,12,5.74166666666667,14.3,"exp","none","fldest",1739,122.970328799087,"Malus_domestica",115,-0.0351292418212253,-0.242892681737139,0.245545306136246
"swartz81","exp1","Malus","domestica","Shear","yes","22","22","14","72.112",18.6571428571429,3008,"4.5","121","1-Nov-1980",38.988,-76.938,22,14,9.64583333333333,18.6571428571429,"exp","exp","bothest",3008,101.953101131241,"Malus_domestica",115,1.20054831523236,0.139678207760674,1.48170350412937
"swartz81","exp1","Malus","domestica","Redfield","yes","22","22","14","93.069",19.5314285714286,3008,"4.5","121","1-Nov-1980",38.988,-76.938,22,14,9.64583333333333,19.5314285714286,"exp","exp","bothest",3008,101.953101131241,"Malus_domestica",115,1.20054831523236,0.139678207760674,1.48170350412937
"swartz81","exp1","Malus","domestica","Shear","yes","22","22","14","47.195",34.76,1616,"4.5","63","1-Nov-1980",38.988,-76.938,22,14,3.84583333333333,34.76,"exp","exp","bothest",1616,57.4776280814335,"Malus_domestica",115,1.20054831523236,0.139678207760674,-0.354723616048249
"swartz81","exp1","Malus","domestica","Redfield","yes","22","22","14","94.884",22.64,1616,"4.5","63","1-Nov-1980",38.988,-76.938,22,14,3.84583333333333,22.64,"exp","exp","bothest",1616,57.4776280814335,"Malus_domestica",115,1.20054831523236,0.139678207760674,-0.354723616048249
"zohner16","exp1","Metasequoia","glyptostroboides","","yes","18","14","16","timeonly",19.1875,989,"","","21-Dec-2013",48.16447,11.50293,16.6666666666667,16,4.44791666666667,19.1875,"exp","exp","fldest",989,61.1148070881309,"Metasequoia_glyptostroboides",116,0.259079700334389,0.522249097258486,-0.164088760541305
"zohner16","exp1","Metasequoia","glyptostroboides","","yes","18","14","16","timeonly",22.625,1831,"","","10-Feb-2014",48.16447,11.50293,16.6666666666667,16,6.875,22.625,"exp","exp","fldest",1831,95.3468886724268,"Metasequoia_glyptostroboides",116,0.259079700334389,0.522249097258486,0.604387387090495
"zohner16","exp1","Metasequoia","glyptostroboides","","yes","18","14","8","timeonly",20.7681875,989,"","","21-Dec-2013",48.16447,11.50293,15.3333333333333,8,4.44791666666667,20.7681875,"exp","exp","fldest",989,61.1148070881309,"Metasequoia_glyptostroboides",116,0.0237125466098977,-1.00803446073276,-0.164088760541305
"zohner16","exp1","Metasequoia","glyptostroboides","","yes","18","14","8","timeonly",24.9718125,1831,"","","10-Feb-2014",48.16447,11.50293,15.3333333333333,8,6.875,24.9718125,"exp","exp","fldest",1831,95.3468886724268,"Metasequoia_glyptostroboides",116,0.0237125466098977,-1.00803446073276,0.604387387090495
"zohner16","exp1","Nothofagus","antarctica","","yes","18","14","16","timeonly",36.6875,989,"","","21-Dec-2013",48.16447,11.50293,16.6666666666667,16,4.44791666666667,36.6875,"exp","exp","fldest",989,61.1148070881309,"Nothofagus_antarctica",117,0.259079700334389,0.522249097258486,-0.164088760541305
"zohner16","exp1","Nothofagus","antarctica","","yes","18","14","16","timeonly",28.25,1831,"","","10-Feb-2014",48.16447,11.50293,16.6666666666667,16,6.875,28.25,"exp","exp","fldest",1831,95.3468886724268,"Nothofagus_antarctica",117,0.259079700334389,0.522249097258486,0.604387387090495
"zohner16","exp1","Nothofagus","antarctica","","yes","18","14","8","timeonly",52.2369375,989,"","","21-Dec-2013",48.16447,11.50293,15.3333333333333,8,4.44791666666667,52.2369375,"exp","exp","fldest",989,61.1148070881309,"Nothofagus_antarctica",117,0.0237125466098977,-1.00803446073276,-0.164088760541305
"zohner16","exp1","Nothofagus","antarctica","","yes","18","14","8","timeonly",26.833875,1831,"","","10-Feb-2014",48.16447,11.50293,15.3333333333333,8,6.875,26.833875,"exp","exp","fldest",1831,95.3468886724268,"Nothofagus_antarctica",117,0.0237125466098977,-1.00803446073276,0.604387387090495
"flynn18","exp1","Nyssa","sylvatica",NA,"yes","15","5","8","timeonly",73.83333333,949,"0","0","21-Jan-2015",42.531705,-72.18992,8.33333333333333,8,2.36041666666667,73.83333333,"exp","exp","bothest",949,60.337337283142,"Nyssa_sylvatica",118,-1.21196501044368,-1.00803446073276,-0.825044211122475
"flynn18","exp1","Nyssa","sylvatica",NA,"yes","20","10","8","timeonly",29.8,949,"0","0","21-Jan-2015",42.531705,-72.18992,13.3333333333333,8,2.36041666666667,29.8,"exp","exp","bothest",949,60.337337283142,"Nyssa_sylvatica",118,-0.32933818397684,-1.00803446073276,-0.825044211122475
"flynn18","exp1","Nyssa","sylvatica",NA,"yes","20","10","12","timeonly",26.5,949,"0","0","21-Jan-2015",42.531705,-72.18992,15,12,2.36041666666667,26.5,"exp","exp","bothest",949,60.337337283142,"Nyssa_sylvatica",118,-0.0351292418212253,-0.242892681737139,-0.825044211122475
"flynn18","exp1","Nyssa","sylvatica",NA,"yes","20","10","12","timeonly",39.66666667,949,"0","0","21-Jan-2015",42.531705,-72.18992,15,12,2.36041666666667,39.66666667,"exp","exp","bothest",949,60.337337283142,"Nyssa_sylvatica",118,-0.0351292418212253,-0.242892681737139,-0.825044211122475
"flynn18","exp1","Nyssa","sylvatica",NA,"yes","20","10","8","timeonly",43.2,949,"0","0","21-Jan-2015",42.531705,-72.18992,13.3333333333333,8,2.36041666666667,43.2,"exp","exp","bothest",949,60.337337283142,"Nyssa_sylvatica",118,-0.32933818397684,-1.00803446073276,-0.825044211122475
"flynn18","exp1","Nyssa","sylvatica",NA,"yes","15","5","12","timeonly",31.66666667,949,"0","0","21-Jan-2015",42.531705,-72.18992,10,12,2.36041666666667,31.66666667,"exp","exp","bothest",949,60.337337283142,"Nyssa_sylvatica",118,-0.917756068288069,-0.242892681737139,-0.825044211122475
"flynn18","exp1","Nyssa","sylvatica",NA,"yes","15","5","12","timeonly",53.16666667,949,"0","0","21-Jan-2015",42.531705,-72.18992,10,12,2.36041666666667,53.16666667,"exp","exp","bothest",949,60.337337283142,"Nyssa_sylvatica",118,-0.917756068288069,-0.242892681737139,-0.825044211122475
"flynn18","exp1","Nyssa","sylvatica",NA,"yes","15","5","8","timeonly",38.33333333,949,"0","0","21-Jan-2015",42.531705,-72.18992,8.33333333333333,8,2.36041666666667,38.33333333,"exp","exp","bothest",949,60.337337283142,"Nyssa_sylvatica",118,-1.21196501044368,-1.00803446073276,-0.825044211122475
"zohner16","exp1","Oemleria","cerasiformis","","yes","18","14","16","timeonly",20.4375,989,"","","21-Dec-2013",48.16447,11.50293,16.6666666666667,16,4.44791666666667,20.4375,"exp","exp","fldest",989,61.1148070881309,"Oemleria_cerasiformis",119,0.259079700334389,0.522249097258486,-0.164088760541305
"zohner16","exp1","Oemleria","cerasiformis","","yes","18","14","16","timeonly",18.8125,1831,"","","10-Feb-2014",48.16447,11.50293,16.6666666666667,16,6.875,18.8125,"exp","exp","fldest",1831,95.3468886724268,"Oemleria_cerasiformis",119,0.259079700334389,0.522249097258486,0.604387387090495
"zohner16","exp1","Oemleria","cerasiformis","","yes","18","14","8","timeonly",17.3540625,989,"","","21-Dec-2013",48.16447,11.50293,15.3333333333333,8,4.44791666666667,17.3540625,"exp","exp","fldest",989,61.1148070881309,"Oemleria_cerasiformis",119,0.0237125466098977,-1.00803446073276,-0.164088760541305
"zohner16","exp1","Oemleria","cerasiformis","","yes","18","14","8","timeonly",18.7094375,1831,"","","10-Feb-2014",48.16447,11.50293,15.3333333333333,8,6.875,18.7094375,"exp","exp","fldest",1831,95.3468886724268,"Oemleria_cerasiformis",119,0.0237125466098977,-1.00803446073276,0.604387387090495
"ramos17","exp1","Olea","europaea","Manzanilla de Sevilla","yes","30","30","12","100",21,165,"ambient","","21-Dec-1995",37.86013889,-4.79825,30,12,-2.64791666666667,21,"exp","exp","fldest",165,22.5554096523881,"Olea_europaea",120,2.61275123757931,-0.242892681737139,-2.4108095835747
"ramos17","exp1","Olea","europaea","Manzanilla de Sevilla","yes","30","30","12","99.454",21,165,"ambient","","27-Dec-1995",37.86013889,-4.79825,30,12,-2.67708333333333,21,"exp","exp","fldest",165,23.5553499945727,"Olea_europaea",120,2.61275123757931,-0.242892681737139,-2.42004449006985
"ramos17","exp1","Olea","europaea","Manzanilla de Sevilla","yes","30","30","12","100",21,165,"ambient","","04-Jan-1996",37.86013889,-4.79825,30,12,-2.5875,21,"exp","exp","fldest",165,26.5689219669119,"Olea_europaea",120,2.61275123757931,-0.242892681737139,-2.39168013440619
"ramos17","exp1","Olea","europaea","Manzanilla de Sevilla","yes","30","30","12","89.617",21,172,"ambient","","12-Jan-1996",37.86013889,-4.79825,30,12,-2.27708333333333,21,"exp","exp","fldest",172,31.6204324705303,"Olea_europaea",120,2.61275123757931,-0.242892681737139,-2.2933943438507
"ramos17","exp1","Olea","europaea","Manzanilla de Sevilla","yes","30","30","12","95.082",21,217,"ambient","","18-Jan-1996",37.86013889,-4.79825,30,12,-1.87083333333333,21,"exp","exp","fldest",217,36.6539398713638,"Olea_europaea",120,2.61275123757931,-0.242892681737139,-2.16476528909688
"ramos17","exp1","Olea","europaea","Manzanilla de Sevilla","yes","30","30","12","100",21,239,"ambient","","24-Jan-1996",37.86013889,-4.79825,30,12,-1.47708333333333,21,"exp","exp","fldest",239,40.6708697476534,"Olea_europaea",120,2.61275123757931,-0.242892681737139,-2.04009405141241
"ramos17","exp1","Olea","europaea","Manzanilla de Sevilla","yes","30","30","12","95.082",21,290,"ambient","","01-Feb-1996",37.86013889,-4.79825,30,12,-0.904166666666667,21,"exp","exp","fldest",290,47.7159508442797,"Olea_europaea",120,2.61275123757931,-0.242892681737139,-1.85869410240061
"ramos17","exp1","Olea","europaea","Manzanilla de Sevilla","yes","30","30","12","91.803",21,331,"ambient","","08-Feb-1996",37.86013889,-4.79825,30,12,-0.508333333333333,21,"exp","exp","fldest",331,52.6988085089697,"Olea_europaea",120,2.61275123757931,-0.242892681737139,-1.73336322853791
"ramos17","exp1","Olea","europaea","Manzanilla de Sevilla","yes","30","30","12","100",21,396,"ambient","","15-Feb-1996",37.86013889,-4.79825,30,12,-0.06875,21,"exp","exp","fldest",396,57.8863801013116,"Olea_europaea",120,2.61275123757931,-0.242892681737139,-1.5941799949325
"ramos17","exp1","Olea","europaea","Manzanilla de Sevilla","yes","30","30","12","95.082",21,487,"ambient","","22-Feb-1996",37.86013889,-4.79825,30,12,0.4,21,"exp","exp","fldest",487,63.0180670547393,"Olea_europaea",120,2.61275123757931,-0.242892681737139,-1.44576185483194
"ramos17","exp1","Olea","europaea","Manzanilla de Sevilla","yes","30","30","12","100",21,573,"ambient","","29-Feb-1996",37.86013889,-4.79825,30,12,0.795833333333333,21,"exp","exp","fldest",573,68.3597354093076,"Olea_europaea",120,2.61275123757931,-0.242892681737139,-1.32043098096924
"ramos17","exp1","Olea","europaea","Manzanilla de Sevilla","yes","30","30","12","54.011",21,6,"ambient","","23-Nov-1995",37.86013889,-4.79825,30,12,-4.31458333333333,21,"exp","exp","fldest",6,2.01682607894401,"Olea_europaea",120,2.61275123757931,-0.242892681737139,-2.93851852615448
"ramos17","exp1","Olea","europaea","Manzanilla de Sevilla","yes","30","30","12","73.262",21,57,"ambient","","30-Nov-1995",37.86013889,-4.79825,30,12,-3.9,21,"exp","exp","fldest",57,6.94537049191833,"Olea_europaea",120,2.61275123757931,-0.242892681737139,-2.80725092668776
"ramos17","exp1","Olea","europaea","Manzanilla de Sevilla","yes","30","30","12","41.711",21,101,"ambient","","07-Dec-1995",37.86013889,-4.79825,30,12,-3.43125,21,"exp","exp","fldest",101,12.6810645958489,"Olea_europaea",120,2.61275123757931,-0.242892681737139,-2.6588327865872
"ramos17","exp1","Olea","europaea","Manzanilla de Sevilla","yes","30","30","12","73.797",21,135,"ambient","","14-Dec-1995",37.86013889,-4.79825,30,12,-3.025,21,"exp","exp","fldest",135,17.5276032276273,"Olea_europaea",120,2.61275123757931,-0.242892681737139,-2.53020373183338
"ramos17","exp2","Olea","europaea","Manzanilla de Sevilla","yes","12.5","12.5","12","57.456",28,389,"ambient","","09-Jan-1997",37.86013889,-4.79825,12.5,12,0.591666666666667,28,"exp","exp","fldest",389,39.6293642995579,"Olea_europaea",120,-0.476442655054647,-0.242892681737139,-1.38507532643526
"ramos17","exp2","Olea","europaea","Manzanilla de Sevilla","yes","12.5","12.5","12","73.246",21,447,"ambient","","23-Jan-1997",37.86013889,-4.79825,12.5,12,1.43125,21,"exp","exp","fldest",447,49.2662443977311,"Olea_europaea",120,-0.476442655054647,-0.242892681737139,-1.1192419466107
"ramos17","exp2","Olea","europaea","Manzanilla de Sevilla","yes","12.5","12.5","12","52.193",7,518,"ambient","","07-Feb-1997",37.86013889,-4.79825,12.5,12,2.13958333333333,7,"exp","exp","fldest",518,59.3124265334392,"Olea_europaea",120,-0.476442655054647,-0.242892681737139,-0.894965646014295
