"datasetID","study","genus","species","varetc","woody","forcetemp","forcetemp_night","photoperiod_day","response","response.time","Total_Chilling_Hours","chilltemp","chilldays","fieldsample.date","provenance.lat","provenance.long","force","photo","chill","resp","force_type","photo_type","chill_type","chill.hrs","chill.ports","latbi","complex","force.z","photo.z","chill.z","spps","phylo"
"basler12","exp1","Betula","pendula","","yes","5","","9.5","timeonly",24.62,1345,"","","3-Mar-2009",46.2,7.033,5,9.5,5.14375,24.62,"ramped","ramped","fldest",1345,81.8044874041654,"Betula_pendula",32,-1.80038289475491,-0.721106293609404,0.0562297229857518,"Betula_pendula","Betula_pendula"
"basler12","exp1","Betula","pendula","","yes","5","","11","timeonly",24.06,1297,"","","3-Mar-2009",46.85,9.53,5,11,4.97708333333333,24.06,"ramped","ramped","fldest",1297,89.6547488698292,"Betula_pendula",32,-1.80038289475491,-0.434178126486045,0.00345882872777432,"Betula_pendula","Betula_pendula"
"basler12","exp1","Betula","pendula","","yes","5","","9.5","timeonly",30.28,1345,"","","3-Mar-2009",46.2,7.033,5,9.5,5.14375,30.28,"ramped","ramped","fldest",1345,81.8044874041654,"Betula_pendula",32,-1.80038289475491,-0.721106293609404,0.0562297229857518,"Betula_pendula","Betula_pendula"
"basler12","exp1","Betula","pendula","","yes","5","","11","timeonly",30.28,1297,"","","3-Mar-2009",46.85,9.53,5,11,4.97708333333333,30.28,"ramped","ramped","fldest",1297,89.6547488698292,"Betula_pendula",32,-1.80038289475491,-0.434178126486045,0.00345882872777432,"Betula_pendula","Betula_pendula"
"basler12","exp1","Betula","pendula","","yes","5","","9.5","timeonly",30.38,1345,"","","3-Mar-2009",46.2,7.033,5,9.5,5.14375,30.38,"ramped","ramped","fldest",1345,81.8044874041654,"Betula_pendula",32,-1.80038289475491,-0.721106293609404,0.0562297229857518,"Betula_pendula","Betula_pendula"
"basler12","exp1","Betula","pendula","","yes","5","","11","timeonly",28.49,1297,"","","3-Mar-2009",46.85,9.53,5,11,4.97708333333333,28.49,"ramped","ramped","fldest",1297,89.6547488698292,"Betula_pendula",32,-1.80038289475491,-0.434178126486045,0.00345882872777432,"Betula_pendula","Betula_pendula"
"laube14a","exp1","Betula","pendula","","yes","7","","8","timeonly",18,2239,"","110","14-Mar-2012",48.403008,11.711811,7,8,7.50625,18,"ramped","exp","fldest",2239,103.547699511753,"Betula_pendula",32,-1.44733216416818,-1.00803446073276,0.804257149092585,"Betula_pendula","Betula_pendula"
"laube14a","exp1","Betula","pendula","","yes","7","","12","timeonly",17,2239,"","110","14-Mar-2012",48.403008,11.711811,7,12,7.50625,17,"ramped","exp","fldest",2239,103.547699511753,"Betula_pendula",32,-1.44733216416818,-0.242892681737139,0.804257149092585,"Betula_pendula","Betula_pendula"
"laube14a","exp1","Betula","pendula","","yes","7","","16","timeonly",19,2239,"","110","14-Mar-2012",48.403008,11.711811,7,16,7.50625,19,"ramped","exp","fldest",2239,103.547699511753,"Betula_pendula",32,-1.44733216416818,0.522249097258486,0.804257149092585,"Betula_pendula","Betula_pendula"
"laube14a","exp1","Betula","pendula","","yes","7","","8","timeonly",25,1003,"","33","14-Dec-2011",48.403008,11.711811,7,8,3.61875,25,"ramped","exp","fldest",1003,51.6913728053825,"Betula_pendula",32,-1.44733216416818,-1.00803446073276,-0.426623959474744,"Betula_pendula","Betula_pendula"
"laube14a","exp1","Betula","pendula","","yes","7","","12","timeonly",24,1003,"","33","14-Dec-2011",48.403008,11.711811,7,12,3.61875,24,"ramped","exp","fldest",1003,51.6913728053825,"Betula_pendula",32,-1.44733216416818,-0.242892681737139,-0.426623959474744,"Betula_pendula","Betula_pendula"
"laube14a","exp1","Betula","pendula","","yes","7","","16","timeonly",24,1003,"","33","14-Dec-2011",48.403008,11.711811,7,16,3.61875,24,"ramped","exp","fldest",1003,51.6913728053825,"Betula_pendula",32,-1.44733216416818,0.522249097258486,-0.426623959474744,"Betula_pendula","Betula_pendula"
"laube14a","exp1","Betula","pendula","","yes","7","","8","timeonly",20,1780,"","73","30-Jan-2012",48.403008,11.711811,7,8,5.82916666666667,20,"ramped","exp","fldest",1780,79.879632404017,"Betula_pendula",32,-1.44733216416818,-1.00803446073276,0.273250025621685,"Betula_pendula","Betula_pendula"
"laube14a","exp1","Betula","pendula","","yes","7","","12","timeonly",19,1780,"","73","30-Jan-2012",48.403008,11.711811,7,12,5.82916666666667,19,"ramped","exp","fldest",1780,79.879632404017,"Betula_pendula",32,-1.44733216416818,-0.242892681737139,0.273250025621685,"Betula_pendula","Betula_pendula"
"laube14a","exp1","Betula","pendula","","yes","7","","16","timeonly",18,1780,"","73","30-Jan-2012",48.403008,11.711811,7,16,5.82916666666667,18,"ramped","exp","fldest",1780,79.879632404017,"Betula_pendula",32,-1.44733216416818,0.522249097258486,0.273250025621685,"Betula_pendula","Betula_pendula"
"laube14b","exp1","Betula","pendula","","yes","25.3","","16","timeonly",11.06,2044,"","","03-Mar-2012",48.403008,11.711811,25.3,16,6.72916666666667,11.06,"exp","exp","fldest",2044,95.9574954377482,"Betula_pendula",32,1.78308202070047,0.522249097258486,0.558212854614764,"Betula_pendula","Betula_pendula"
"linkosalo06","exp1","Betula","pendula","","yes","15","","11","timeonly",68.96,504,"0","21","",60.17,24.95,15,11,0,68.96,"exp","amb","exp",504,2.15477164498651,"Betula_pendula",32,-0.0351292418212253,-0.434178126486045,-1.57241200105108,"Betula_pendula","Betula_pendula"
"linkosalo06","exp1","Betula","pendula","","yes","15","","12","timeonly",79.63,504,"0","21","",60.17,24.95,15,12,0,79.63,"exp","amb","exp",504,2.15477164498651,"Betula_pendula",32,-0.0351292418212253,-0.242892681737139,-1.57241200105108,"Betula_pendula","Betula_pendula"
"linkosalo06","exp1","Betula","pendula","","yes","15","","13","timeonly",86,504,"0","21","",60.17,24.95,15,13,0,86,"exp","amb","exp",504,2.15477164498651,"Betula_pendula",32,-0.0351292418212253,-0.0516072369882324,-1.57241200105108,"Betula_pendula","Betula_pendula"
"linkosalo06","exp1","Betula","pendula","","yes","15","","11","timeonly",68.22,504,"0","21","",60.17,24.95,15,11,0,68.22,"exp","amb","exp",504,2.15477164498651,"Betula_pendula",32,-0.0351292418212253,-0.434178126486045,-1.57241200105108,"Betula_pendula","Betula_pendula"
"linkosalo06","exp1","Betula","pendula","","yes","15","","13","timeonly",84.59,504,"0","21","",60.17,24.95,15,13,0,84.59,"exp","amb","exp",504,2.15477164498651,"Betula_pendula",32,-0.0351292418212253,-0.0516072369882324,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",14.74,2520,"0","105","",56.1,9.15,15,8,0,14.74,"exp","exp","exp",2520,13.1312945140011,"Betula_pendula",32,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",11.37,2520,"0","105","",69,18.6,15,8,0,11.37,"exp","exp","exp",2520,13.1312945140011,"Betula_pendula",32,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",11.6,2520,"0","105","",64,11.5,15,24,0,11.6,"exp","exp","exp",2520,13.1312945140011,"Betula_pendula",32,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",13.28,2520,"0","105","",64,11.5,15,8,0,13.28,"exp","exp","exp",2520,13.1312945140011,"Betula_pendula",32,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",9.31,2520,"0","105","",69,18.6,15,24,0,9.31,"exp","exp","exp",2520,13.1312945140011,"Betula_pendula",32,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",11.79,2520,"0","105","",64,11.5,15,24,0,11.79,"exp","exp","exp",2520,13.1312945140011,"Betula_pendula",32,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",12.84,2520,"0","105","",64,11.5,15,8,0,12.84,"exp","exp","exp",2520,13.1312945140011,"Betula_pendula",32,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",11.79,2520,"0","105","",56.1,9.15,15,24,0,11.79,"exp","exp","exp",2520,13.1312945140011,"Betula_pendula",32,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",12.29,2520,"0","105","",56.1,9.15,15,24,0,12.29,"exp","exp","exp",2520,13.1312945140011,"Betula_pendula",32,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",9.68,2520,"0","105","",69,18.6,15,24,0,9.68,"exp","exp","exp",2520,13.1312945140011,"Betula_pendula",32,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",14.43,2520,"0","105","",56.1,9.15,15,8,0,14.43,"exp","exp","exp",2520,13.1312945140011,"Betula_pendula",32,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",8.63,3264,"0","136","",64,11.5,15,24,0,8.63,"exp","exp","exp",3264,17.1838471001481,"Betula_pendula",32,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",10.74,3264,"0","136","",56.1,9.15,15,8,0,10.74,"exp","exp","exp",3264,17.1838471001481,"Betula_pendula",32,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",7.71,3264,"0","136","",56.1,9.15,15,24,0,7.71,"exp","exp","exp",3264,17.1838471001481,"Betula_pendula",32,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",6.57,3264,"0","136","",69,18.6,15,8,0,6.57,"exp","exp","exp",3264,17.1838471001481,"Betula_pendula",32,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",6.95,3264,"0","136","",69,18.6,15,24,0,6.95,"exp","exp","exp",3264,17.1838471001481,"Betula_pendula",32,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",6.95,3264,"0","136","",69,18.6,15,8,0,6.95,"exp","exp","exp",3264,17.1838471001481,"Betula_pendula",32,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",7.58,3264,"0","136","",56.1,9.15,15,24,0,7.58,"exp","exp","exp",3264,17.1838471001481,"Betula_pendula",32,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",8.63,3264,"0","136","",64,11.5,15,8,0,8.63,"exp","exp","exp",3264,17.1838471001481,"Betula_pendula",32,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",6.26,3264,"0","136","",69,18.6,15,24,0,6.26,"exp","exp","exp",3264,17.1838471001481,"Betula_pendula",32,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",7.79,3264,"0","136","",64,11.5,15,8,0,7.79,"exp","exp","exp",3264,17.1838471001481,"Betula_pendula",32,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",10.31,3264,"0","136","",56.1,9.15,15,8,0,10.31,"exp","exp","exp",3264,17.1838471001481,"Betula_pendula",32,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",8.32,3264,"0","136","",64,11.5,15,24,0,8.32,"exp","exp","exp",3264,17.1838471001481,"Betula_pendula",32,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",49.31,1056,"0","44","",64,11.5,15,8,0,49.31,"exp","exp","exp",1056,5.15694028921719,"Betula_pendula",32,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",31.45,1056,"0","44","",69,18.6,15,8,0,31.45,"exp","exp","exp",1056,5.15694028921719,"Betula_pendula",32,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",49.05,1056,"0","44","",64,11.5,15,8,0,49.05,"exp","exp","exp",1056,5.15694028921719,"Betula_pendula",32,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",56.41,1056,"0","44","",56.1,9.15,15,8,0,56.41,"exp","exp","exp",1056,5.15694028921719,"Betula_pendula",32,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",56.42,1056,"0","44","",56.1,9.15,15,8,0,56.42,"exp","exp","exp",1056,5.15694028921719,"Betula_pendula",32,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",31.37,1056,"0","44","",56.1,9.15,15,24,0,31.37,"exp","exp","exp",1056,5.15694028921719,"Betula_pendula",32,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",35.37,1056,"0","44","",64,11.5,15,24,0,35.37,"exp","exp","exp",1056,5.15694028921719,"Betula_pendula",32,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",31.79,1056,"0","44","",69,18.6,15,8,0,31.79,"exp","exp","exp",1056,5.15694028921719,"Betula_pendula",32,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",23.97,1056,"0","44","",69,18.6,15,24,0,23.97,"exp","exp","exp",1056,5.15694028921719,"Betula_pendula",32,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",34.81,1056,"0","44","",64,11.5,15,24,0,34.81,"exp","exp","exp",1056,5.15694028921719,"Betula_pendula",32,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",31.15,1056,"0","44","",56.1,9.15,15,24,0,31.15,"exp","exp","exp",1056,5.15694028921719,"Betula_pendula",32,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",24.21,1056,"0","44","",69,18.6,15,24,0,24.21,"exp","exp","exp",1056,5.15694028921719,"Betula_pendula",32,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",22.11,1776,"0","74","",56.1,9.15,15,24,0,22.11,"exp","exp","exp",1776,9.07874195186457,"Betula_pendula",32,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",22.21,1776,"0","74","",56.1,9.15,15,24,0,22.21,"exp","exp","exp",1776,9.07874195186457,"Betula_pendula",32,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",22.21,1776,"0","74","",69,18.6,15,8,0,22.21,"exp","exp","exp",1776,9.07874195186457,"Betula_pendula",32,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",22.32,1776,"0","74","",69,18.6,15,8,0,22.32,"exp","exp","exp",1776,9.07874195186457,"Betula_pendula",32,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",24.84,1776,"0","74","",56.1,9.15,15,8,0,24.84,"exp","exp","exp",1776,9.07874195186457,"Betula_pendula",32,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",14.96,1776,"0","74","",69,18.6,15,24,0,14.96,"exp","exp","exp",1776,9.07874195186457,"Betula_pendula",32,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",18.02,1776,"0","74","",64,11.5,15,24,0,18.02,"exp","exp","exp",1776,9.07874195186457,"Betula_pendula",32,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",28,1776,"0","74","",64,11.5,15,8,0,28,"exp","exp","exp",1776,9.07874195186457,"Betula_pendula",32,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",27.94,1776,"0","74","",64,11.5,15,8,0,27.94,"exp","exp","exp",1776,9.07874195186457,"Betula_pendula",32,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",14.95,1776,"0","74","",69,18.6,15,24,0,14.95,"exp","exp","exp",1776,9.07874195186457,"Betula_pendula",32,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",17.9,1776,"0","74","",64,11.5,15,24,0,17.9,"exp","exp","exp",1776,9.07874195186457,"Betula_pendula",32,-0.0351292418212253,2.05253265524974,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",24.73,1776,"0","74","",56.1,9.15,15,8,0,24.73,"exp","exp","exp",1776,9.07874195186457,"Betula_pendula",32,-0.0351292418212253,-1.00803446073276,-1.57241200105108,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",13.24,0,"10","105","",64,11.5,15,8,5.25,13.24,"exp","exp","exp",0,82.1024595282923,"Betula_pendula",32,-0.0351292418212253,-1.00803446073276,0.0898711680752126,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",11.79,0,"10","105","",56.1,9.15,15,8,5.25,11.79,"exp","exp","exp",0,82.1024595282923,"Betula_pendula",32,-0.0351292418212253,-1.00803446073276,0.0898711680752126,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",7.73,0,"10","105","",69,18.6,15,24,5.25,7.73,"exp","exp","exp",0,82.1024595282923,"Betula_pendula",32,-0.0351292418212253,2.05253265524974,0.0898711680752126,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",9.26,0,"10","105","",69,18.6,15,8,5.25,9.26,"exp","exp","exp",0,82.1024595282923,"Betula_pendula",32,-0.0351292418212253,-1.00803446073276,0.0898711680752126,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",12.09,0,"10","105","",56.1,9.15,15,8,5.25,12.09,"exp","exp","exp",0,82.1024595282923,"Betula_pendula",32,-0.0351292418212253,-1.00803446073276,0.0898711680752126,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",9.05,0,"10","105","",56.1,9.15,15,24,5.25,9.05,"exp","exp","exp",0,82.1024595282923,"Betula_pendula",32,-0.0351292418212253,2.05253265524974,0.0898711680752126,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",7.58,0,"10","105","",69,18.6,15,24,5.25,7.58,"exp","exp","exp",0,82.1024595282923,"Betula_pendula",32,-0.0351292418212253,2.05253265524974,0.0898711680752126,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",9.18,0,"10","105","",56.1,9.15,15,24,5.25,9.18,"exp","exp","exp",0,82.1024595282923,"Betula_pendula",32,-0.0351292418212253,2.05253265524974,0.0898711680752126,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",10.32,0,"10","105","",69,18.6,15,8,5.25,10.32,"exp","exp","exp",0,82.1024595282923,"Betula_pendula",32,-0.0351292418212253,-1.00803446073276,0.0898711680752126,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",10.03,0,"10","105","",64,11.5,15,24,5.25,10.03,"exp","exp","exp",0,82.1024595282923,"Betula_pendula",32,-0.0351292418212253,2.05253265524974,0.0898711680752126,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",10.74,0,"10","105","",64,11.5,15,24,5.25,10.74,"exp","exp","exp",0,82.1024595282923,"Betula_pendula",32,-0.0351292418212253,2.05253265524974,0.0898711680752126,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",13.05,0,"10","105","",64,11.5,15,8,5.25,13.05,"exp","exp","exp",0,82.1024595282923,"Betula_pendula",32,-0.0351292418212253,-1.00803446073276,0.0898711680752126,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",0.42,0,"10","136","",69,18.6,15,24,6.8,0.42,"exp","exp","exp",0,106.429120844258,"Betula_pendula",32,-0.0351292418212253,2.05253265524974,0.580640484674405,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",4.21,0,"10","136","",64,11.5,15,8,6.8,4.21,"exp","exp","exp",0,106.429120844258,"Betula_pendula",32,-0.0351292418212253,-1.00803446073276,0.580640484674405,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",0.31,0,"10","136","",69,18.6,15,8,6.8,0.31,"exp","exp","exp",0,106.429120844258,"Betula_pendula",32,-0.0351292418212253,-1.00803446073276,0.580640484674405,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",6.81,0,"10","136","",56.1,9.15,15,24,6.8,6.81,"exp","exp","exp",0,106.429120844258,"Betula_pendula",32,-0.0351292418212253,2.05253265524974,0.580640484674405,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",5.9,0,"10","136","",56.1,9.15,15,8,6.8,5.9,"exp","exp","exp",0,106.429120844258,"Betula_pendula",32,-0.0351292418212253,-1.00803446073276,0.580640484674405,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",0.08,0,"10","136","",69,18.6,15,24,6.8,0.08,"exp","exp","exp",0,106.429120844258,"Betula_pendula",32,-0.0351292418212253,2.05253265524974,0.580640484674405,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",4.42,0,"10","136","",64,11.5,15,8,6.8,4.42,"exp","exp","exp",0,106.429120844258,"Betula_pendula",32,-0.0351292418212253,-1.00803446073276,0.580640484674405,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",7.58,0,"10","136","",56.1,9.15,15,24,6.8,7.58,"exp","exp","exp",0,106.429120844258,"Betula_pendula",32,-0.0351292418212253,2.05253265524974,0.580640484674405,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",2.95,0,"10","136","",64,11.5,15,24,6.8,2.95,"exp","exp","exp",0,106.429120844258,"Betula_pendula",32,-0.0351292418212253,2.05253265524974,0.580640484674405,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",6.28,0,"10","136","",56.1,9.15,15,8,6.8,6.28,"exp","exp","exp",0,106.429120844258,"Betula_pendula",32,-0.0351292418212253,-1.00803446073276,0.580640484674405,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",3.14,0,"10","136","",64,11.5,15,24,6.8,3.14,"exp","exp","exp",0,106.429120844258,"Betula_pendula",32,-0.0351292418212253,2.05253265524974,0.580640484674405,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",0.21,0,"10","136","",69,18.6,15,8,6.8,0.21,"exp","exp","exp",0,106.429120844258,"Betula_pendula",32,-0.0351292418212253,-1.00803446073276,0.580640484674405,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",35.97,0,"10","44","",69,18.6,15,24,2.2,35.97,"exp","exp","exp",0,34.4627477845268,"Betula_pendula",32,-0.0351292418212253,2.05253265524974,-0.875836196845778,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",57.47,0,"10","44","",64,11.5,15,8,2.2,57.47,"exp","exp","exp",0,34.4627477845268,"Betula_pendula",32,-0.0351292418212253,-1.00803446073276,-0.875836196845778,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",58.11,0,"10","44","",56.1,9.15,15,8,2.2,58.11,"exp","exp","exp",0,34.4627477845268,"Betula_pendula",32,-0.0351292418212253,-1.00803446073276,-0.875836196845778,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",29.68,0,"10","44","",69,18.6,15,24,2.2,29.68,"exp","exp","exp",0,34.4627477845268,"Betula_pendula",32,-0.0351292418212253,2.05253265524974,-0.875836196845778,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",56.79,0,"10","44","",64,11.5,15,8,2.2,56.79,"exp","exp","exp",0,34.4627477845268,"Betula_pendula",32,-0.0351292418212253,-1.00803446073276,-0.875836196845778,"Betula_pendula","Betula_pendula"
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",40.87,0,"10","44","",64,11.5,15,24,2.2,40.87,"exp","exp","exp",0,34.4627477845268,"Betula_pendula",32,-0.0351292418212253,2.05253265524974,-0.875836196845778,"Betula_pendula","Betula_pendula"
