"chillutah","chillports","gdd","siteslist","year","lat","long","lat.long","cc","lo"
1728,105.103088389877,313.866290434207,16,2004,49.9333,11.2833,"49.9333 11.2833","2000-2010",111
1500,92.9466196188176,413.972414965333,16,2005,49.9333,11.2833,"49.9333 11.2833","2000-2010",112
1548,94.0067860163417,375.001405038187,16,2006,49.9333,11.2833,"49.9333 11.2833","2000-2010",112
3144,131.041918881918,490.467617855186,16,2007,49.9333,11.2833,"49.9333 11.2833","2000-2010",108
2664,124.53033878181,380.185387312278,16,2008,49.9333,11.2833,"49.9333 11.2833","2000-2010",116
2088,104.012503754042,470.017441677227,16,2009,49.9333,11.2833,"49.9333 11.2833","2000-2010",103
1872,95.5376983399266,275.140762360403,16,2010,49.9333,11.2833,"49.9333 11.2833","2000-2010",109
2928,131.151268320709,557.547797193466,17,2000,49.7,10.0167,"49.7 10.0167","2000-2010",95
2268,116.75445143548,486.289412126807,17,2001,49.7,10.0167,"49.7 10.0167","2000-2010",96
3000,135.706824295765,432.937108829768,17,2002,49.7,10.0167,"49.7 10.0167","2000-2010",81
2496,114.378955276391,569.465703956781,17,2003,49.7,10.0167,"49.7 10.0167","2000-2010",102
1908,114.071717436051,389.305742301295,17,2004,49.7,10.0167,"49.7 10.0167","2000-2010",103
1596,100.503825327733,480.309450641331,17,2005,49.7,10.0167,"49.7 10.0167","2000-2010",106
1428,97.1904803584932,440.668323319045,17,2006,49.7,10.0167,"49.7 10.0167","2000-2010",111
3264,136.128178337325,595.860596223308,17,2007,49.7,10.0167,"49.7 10.0167","2000-2010",95
2784,132.652343252427,492.260697360517,17,2008,49.7,10.0167,"49.7 10.0167","2000-2010",97
2232,112.96198238081,560.799722550742,17,2009,49.7,10.0167,"49.7 10.0167","2000-2010",97
1788,97.757036048304,381.415730112997,17,2010,49.7,10.0167,"49.7 10.0167","2000-2010",98
2796,127.680644722966,549.862967119648,18,2000,49.5833,11.2,"49.5833 11.2","2000-2010",109
2256,116.4547153913,482.520767585352,18,2001,49.5833,11.2,"49.5833 11.2","2000-2010",117
3012,134.856621826777,439.482592739113,18,2002,49.5833,11.2,"49.5833 11.2","2000-2010",91
2448,113.90720619492,544.014817026971,18,2003,49.5833,11.2,"49.5833 11.2","2000-2010",108
1788,109.562895008308,393.074327232665,18,2004,49.5833,11.2,"49.5833 11.2","2000-2010",111
1548,97.9446312076169,458.810024625959,18,2005,49.5833,11.2,"49.5833 11.2","2000-2010",110
1452,96.2047309625843,429.586329711662,18,2006,49.5833,11.2,"49.5833 11.2","2000-2010",111
3156,133.048710825989,592.651177980262,18,2007,49.5833,11.2,"49.5833 11.2","2000-2010",101
2712,130.210017395031,465.821571136672,18,2008,49.5833,11.2,"49.5833 11.2","2000-2010",114
2088,109.889149927302,547.141061629089,18,2009,49.5833,11.2,"49.5833 11.2","2000-2010",94
1848,98.789309825702,356.107488485445,18,2010,49.5833,11.2,"49.5833 11.2","2000-2010",110
2940,130.982250257689,437.131508517251,19,2000,48.1667,10.1167,"48.1667 10.1167","2000-2010",113
2328,121.352368535497,420.102685131459,19,2001,48.1667,10.1167,"48.1667 10.1167","2000-2010",113
2160,110.022943743267,447.916841195308,19,2003,48.1667,10.1167,"48.1667 10.1167","2000-2010",112
1620,104.322223750766,294.403166261581,19,2004,48.1667,10.1167,"48.1667 10.1167","2000-2010",111
1476,90.8728443258896,414.485337466729,19,2005,48.1667,10.1167,"48.1667 10.1167","2000-2010",110
1512,92.823996644888,371.563312869918,19,2006,48.1667,10.1167,"48.1667 10.1167","2000-2010",115
2976,127.497979211962,519.856397162471,19,2007,48.1667,10.1167,"48.1667 10.1167","2000-2010",115
2388,117.980100160877,392.147822589524,19,2008,48.1667,10.1167,"48.1667 10.1167","2000-2010",112
1872,102.016478062365,477.574696561443,19,2009,48.1667,10.1167,"48.1667 10.1167","2000-2010",102
1788,101.567247676188,297.905022430654,19,2010,48.1667,10.1167,"48.1667 10.1167","2000-2010",115
2736,121.738378043819,513.991921715313,20,2000,48.8833,12.6,"48.8833 12.6","2000-2010",102
1968,112.993629459854,466.723010609283,20,2001,48.8833,12.6,"48.8833 12.6","2000-2010",114
3048,133.880762004231,418.303535877774,20,2002,48.8833,12.6,"48.8833 12.6","2000-2010",105
1980,101.585053352228,509.399031784246,20,2003,48.8833,12.6,"48.8833 12.6","2000-2010",107
1704,101.83038176585,352.65427941025,20,2004,48.8833,12.6,"48.8833 12.6","2000-2010",104
1500,87.8512771895197,404.831967703661,20,2005,48.8833,12.6,"48.8833 12.6","2000-2010",102
1428,88.7559954924763,377.960085936947,20,2006,48.8833,12.6,"48.8833 12.6","2000-2010",114
3216,128.281588518354,537.570386070117,20,2007,48.8833,12.6,"48.8833 12.6","2000-2010",96
2544,126.018904694121,432.023246163788,20,2008,48.8833,12.6,"48.8833 12.6","2000-2010",110
1920,102.758496652974,536.078897272151,20,2009,48.8833,12.6,"48.8833 12.6","2000-2010",100
1836,93.4674564950126,352.634051074244,20,2010,48.8833,12.6,"48.8833 12.6","2000-2010",108
2736,125.215074615016,502.18674568353,21,2000,49.0333,11.4833,"49.0333 11.4833","2000-2010",103
2088,115.033715709346,447.93928493254,21,2001,49.0333,11.4833,"49.0333 11.4833","2000-2010",115
3024,133.756456745487,400.410859312374,21,2002,49.0333,11.4833,"49.0333 11.4833","2000-2010",114
2052,104.46857314988,527.277545345245,21,2003,49.0333,11.4833,"49.0333 11.4833","2000-2010",101
1632,103.821746047106,354.844039195353,21,2004,49.0333,11.4833,"49.0333 11.4833","2000-2010",100
1608,90.488848918171,385.796293899297,21,2005,49.0333,11.4833,"49.0333 11.4833","2000-2010",114
1440,88.411256796697,359.368465466057,21,2006,49.0333,11.4833,"49.0333 11.4833","2000-2010",106
3120,128.097070439941,522.706835211209,21,2007,49.0333,11.4833,"49.0333 11.4833","2000-2010",92
2556,125.533123600425,403.715856040337,21,2008,49.0333,11.4833,"49.0333 11.4833","2000-2010",90
1992,104.996630104636,482.835649397388,21,2009,49.0333,11.4833,"49.0333 11.4833","2000-2010",92
1836,96.8761256901905,309.904259255174,21,2010,49.0333,11.4833,"49.0333 11.4833","2000-2010",95
2868,128.784371839599,421.019521380325,22,2000,48.6333,10.0167,"48.6333 10.0167","2000-2010",117
2304,121.110816103432,408.041317388046,22,2001,48.6333,10.0167,"48.6333 10.0167","2000-2010",124
3144,135.192151994895,317.896620007702,22,2002,48.6333,10.0167,"48.6333 10.0167","2000-2010",114
2076,105.404396767517,416.666813166559,22,2003,48.6333,10.0167,"48.6333 10.0167","2000-2010",117
1764,103.086034426253,303.286672226399,22,2004,48.6333,10.0167,"48.6333 10.0167","2000-2010",113
1548,91.9878709865668,377.652274969649,22,2005,48.6333,10.0167,"48.6333 10.0167","2000-2010",115
1536,91.5072012226836,337.957880421704,22,2006,48.6333,10.0167,"48.6333 10.0167","2000-2010",121
3048,128.740101838244,500.604585595535,22,2007,48.6333,10.0167,"48.6333 10.0167","2000-2010",105
2568,121.889205146771,382.778841373828,22,2008,48.6333,10.0167,"48.6333 10.0167","2000-2010",125
1968,104.873569127113,455.168581016078,22,2009,48.6333,10.0167,"48.6333 10.0167","2000-2010",106
1824,101.226523643909,276.70574726282,22,2010,48.6333,10.0167,"48.6333 10.0167","2000-2010",119
3036,129.563922447289,490.149009346632,23,2000,50.6167,8.35,"50.6167 8.35","2000-2010",107
2448,123.390311462562,421.082380735962,23,2001,50.6167,8.35,"50.6167 8.35","2000-2010",113
3240,137.694803431896,371.023334218984,23,2002,50.6167,8.35,"50.6167 8.35","2000-2010",95
2616,120.515769260384,465.703941585653,23,2003,50.6167,8.35,"50.6167 8.35","2000-2010",104
2172,121.920458326311,336.371867122808,23,2004,50.6167,8.35,"50.6167 8.35","2000-2010",106
1884,109.314142282247,420.151876821732,23,2005,50.6167,8.35,"50.6167 8.35","2000-2010",105
1620,97.4172867167117,344.151480238227,23,2006,50.6167,8.35,"50.6167 8.35","2000-2010",115
3396,139.93840054849,545.56854752512,23,2007,50.6167,8.35,"50.6167 8.35","2000-2010",100
2940,131.803683125119,417.68025409587,23,2008,50.6167,8.35,"50.6167 8.35","2000-2010",106
2448,115.532764288249,469.718045851461,23,2009,50.6167,8.35,"50.6167 8.35","2000-2010",98
1836,92.0689731688342,285.520641991598,23,2010,50.6167,8.35,"50.6167 8.35","2000-2010",103
3216,132.147338596033,414.251139430959,24,2000,54.1167,10.1667,"54.1167 10.1667","2000-2010",108
2124,110.581457472315,297.923521762511,24,2001,54.1167,10.1667,"54.1167 10.1667","2000-2010",120
2784,126.011805008457,359.329815673285,24,2002,54.1167,10.1667,"54.1167 10.1667","2000-2010",95
2616,122.888923122811,360.976567525277,24,2003,54.1167,10.1667,"54.1167 10.1667","2000-2010",114
2556,125.773647653091,314.059455803315,24,2004,54.1167,10.1667,"54.1167 10.1667","2000-2010",110
1908,105.723177734995,328.450094970352,24,2005,54.1167,10.1667,"54.1167 10.1667","2000-2010",116
1452,96.4036814258851,290.712551399471,24,2006,54.1167,10.1667,"54.1167 10.1667","2000-2010",121
3528,141.976631585887,443.536137989619,24,2007,54.1167,10.1667,"54.1167 10.1667","2000-2010",102
3252,141.265781052492,348.828603200992,24,2008,54.1167,10.1667,"54.1167 10.1667","2000-2010",114
2580,120.03101830913,397.922560497168,24,2009,54.1167,10.1667,"54.1167 10.1667","2000-2010",98
1728,90.6779979462381,239.382117664441,24,2010,54.1167,10.1667,"54.1167 10.1667","2000-2010",102
2928,132.340290168414,657.526859185854,25,2000,50.1167,8.91667,"50.1167 8.91667","2000-2010",101
2472,122.988350319752,575.447427188925,25,2001,50.1167,8.91667,"50.1167 8.91667","2000-2010",96
2880,134.35413641764,524.767394439317,25,2002,50.1167,8.91667,"50.1167 8.91667","2000-2010",88
2568,119.886129727458,671.06186200651,25,2003,50.1167,8.91667,"50.1167 8.91667","2000-2010",96
2088,119.983818569141,533.034229466923,25,2004,50.1167,8.91667,"50.1167 8.91667","2000-2010",100
1872,109.32146591403,594.996308858758,25,2005,50.1167,8.91667,"50.1167 8.91667","2000-2010",95
1476,97.1424879876234,505.976663240375,25,2006,50.1167,8.91667,"50.1167 8.91667","2000-2010",109
3276,134.336672779534,710.256728711877,25,2007,50.1167,8.91667,"50.1167 8.91667","2000-2010",95
2880,134.535254620014,569.839475987932,25,2008,50.1167,8.91667,"50.1167 8.91667","2000-2010",102
2328,117.337720706712,656.15913683653,25,2009,50.1167,8.91667,"50.1167 8.91667","2000-2010",95
1716,94.3374894797274,440.64740637522,25,2010,50.1167,8.91667,"50.1167 8.91667","2000-2010",96
2772,125.553654900069,515.234386260419,26,2000,49.95,11.1667,"49.95 11.1667","2000-2010",111
2244,118.490562415121,441.465170798552,26,2001,49.95,11.1667,"49.95 11.1667","2000-2010",120
3024,133.903375470743,405.15548500355,26,2002,49.95,11.1667,"49.95 11.1667","2000-2010",112
2460,112.881934574766,500.769428832033,26,2003,49.95,11.1667,"49.95 11.1667","2000-2010",111
1752,108.204438305227,347.049738104119,26,2004,49.95,11.1667,"49.95 11.1667","2000-2010",112
1476,95.8680373824571,432.964767583081,26,2005,49.95,11.1667,"49.95 11.1667","2000-2010",112
1488,95.273618580532,393.038925216849,26,2006,49.95,11.1667,"49.95 11.1667","2000-2010",122
3120,132.826662659506,536.740260170968,26,2007,49.95,11.1667,"49.95 11.1667","2000-2010",105
2616,126.897537323896,416.540668245655,26,2008,49.95,11.1667,"49.95 11.1667","2000-2010",117
2112,108.103655877868,491.115131780698,26,2009,49.95,11.1667,"49.95 11.1667","2000-2010",101
1860,96.6956344676394,291.584801632362,26,2010,49.95,11.1667,"49.95 11.1667","2000-2010",115
2736,123.197157390835,477.083502928263,27,2000,49.7667,11.55,"49.7667 11.55","2000-2010",113
2736,123.197157390835,477.083502928263,27,2000,49.7667,11.55,"49.7667 11.55","2000-2010",114
2136,115.648977497089,410.303523954532,27,2001,49.7667,11.55,"49.7667 11.55","2000-2010",107
2136,115.648977497089,410.303523954532,27,2001,49.7667,11.55,"49.7667 11.55","2000-2010",120
2988,130.104277348003,367.458536486445,27,2002,49.7667,11.55,"49.7667 11.55","2000-2010",113
2172,108.061736837518,440.288386874364,27,2003,49.7667,11.55,"49.7667 11.55","2000-2010",118
1716,104.055249659199,295.476793147105,27,2004,49.7667,11.55,"49.7667 11.55","2000-2010",109
1560,93.3425335584357,382.314263078979,27,2005,49.7667,11.55,"49.7667 11.55","2000-2010",113
1572,92.9888715425372,340.294500175217,27,2006,49.7667,11.55,"49.7667 11.55","2000-2010",118
3036,130.521939759866,454.076794333368,27,2007,49.7667,11.55,"49.7667 11.55","2000-2010",107
2604,124.419890640652,346.180343154589,27,2008,49.7667,11.55,"49.7667 11.55","2000-2010",114
1980,99.0359095465235,439.745885686961,27,2009,49.7667,11.55,"49.7667 11.55","2000-2010",103
1896,93.4627360968685,247.684116236665,27,2010,49.7667,11.55,"49.7667 11.55","2000-2010",115
2616,119.046400492811,485.033254890123,28,2000,49.3167,12.85,"49.3167 12.85","2000-2010",106
2088,114.051544085576,410.211126162118,28,2001,49.3167,12.85,"49.3167 12.85","2000-2010",114
2928,129.519304667004,393.593850476,28,2002,49.3167,12.85,"49.3167 12.85","2000-2010",101
2100,107.35423736739,466.503108241164,28,2003,49.3167,12.85,"49.3167 12.85","2000-2010",107
1704,103.277274748981,316.135519598888,28,2004,49.3167,12.85,"49.3167 12.85","2000-2010",108
1704,90.1052039607723,371.101525860217,28,2005,49.3167,12.85,"49.3167 12.85","2000-2010",107
1584,89.3103310809795,332.658512360876,28,2006,49.3167,12.85,"49.3167 12.85","2000-2010",115
2952,127.842228390996,496.834433537877,28,2007,49.3167,12.85,"49.3167 12.85","2000-2010",102
2508,123.986457097213,367.605165286898,28,2008,49.3167,12.85,"49.3167 12.85","2000-2010",110
1920,101.953431627236,468.814889595061,28,2009,49.3167,12.85,"49.3167 12.85","2000-2010",100
1896,93.3152823254496,276.179235951341,28,2010,49.3167,12.85,"49.3167 12.85","2000-2010",108
3060,132.320480990327,520.640514450138,29,2000,53.3333,8.48333,"53.3333 8.48333","2000-2010",93
2292,115.438755108465,362.256406520656,29,2001,53.3333,8.48333,"53.3333 8.48333","2000-2010",104
2808,127.545810446582,431.238541112304,29,2002,53.3333,8.48333,"53.3333 8.48333","2000-2010",100
2880,127.103705159924,441.270997544712,29,2003,53.3333,8.48333,"53.3333 8.48333","2000-2010",109
2532,124.870145827147,403.874275435215,29,2004,53.3333,8.48333,"53.3333 8.48333","2000-2010",101
2136,110.606287375203,428.761147040162,29,2005,53.3333,8.48333,"53.3333 8.48333","2000-2010",100
1392,97.5746430364552,396.930778195034,29,2006,53.3333,8.48333,"53.3333 8.48333","2000-2010",114
3336,140.967896831457,564.903854511708,29,2007,53.3333,8.48333,"53.3333 8.48333","2000-2010",96
3240,140.26962391433,438.206838470915,29,2008,53.3333,8.48333,"53.3333 8.48333","2000-2010",99
2676,122.09338728407,502.586176976704,29,2009,53.3333,8.48333,"53.3333 8.48333","2000-2010",101
1656,91.4740075974091,294.374617976984,29,2010,53.3333,8.48333,"53.3333 8.48333","2000-2010",96
2364,114.036834445736,276.272152372045,30,2000,47.5667,10.75,"47.5667 10.75","2000-2010",118
2148,112.156477564251,243.991014747243,30,2001,47.5667,10.75,"47.5667 10.75","2000-2010",127
2988,130.285776370068,179.828055842224,30,2002,47.5667,10.75,"47.5667 10.75","2000-2010",128
1956,101.392998706508,274.096967765894,30,2003,47.5667,10.75,"47.5667 10.75","2000-2010",124
1524,93.6304189169255,134.619669924106,30,2004,47.5667,10.75,"47.5667 10.75","2000-2010",122
1620,86.573543679839,216.876738862186,30,2005,47.5667,10.75,"47.5667 10.75","2000-2010",133
1536,88.5958458606166,166.654851289487,30,2006,47.5667,10.75,"47.5667 10.75","2000-2010",129
2388,110.210376682957,313.729451086928,30,2007,47.5667,10.75,"47.5667 10.75","2000-2010",112
2184,111.691472794639,206.510082223837,30,2008,47.5667,10.75,"47.5667 10.75","2000-2010",124
1512,96.2524548384319,281.591230960313,30,2009,47.5667,10.75,"47.5667 10.75","2000-2010",111
2520,115.631398350659,468.962780995799,31,2000,49.6167,12.35,"49.6167 12.35","2000-2010",111
1932,107.605119732134,377.650196732209,31,2001,49.6167,12.35,"49.6167 12.35","2000-2010",118
2844,125.502380546272,348.229869560763,31,2002,49.6167,12.35,"49.6167 12.35","2000-2010",115
1704,98.5075387003322,439.000178000998,31,2003,49.6167,12.35,"49.6167 12.35","2000-2010",113
1500,93.7235165772805,286.9938067886,31,2004,49.6167,12.35,"49.6167 12.35","2000-2010",112
1464,84.8804752607548,369.48239943551,31,2005,49.6167,12.35,"49.6167 12.35","2000-2010",110
1536,88.5426062648249,309.541943786907,31,2006,49.6167,12.35,"49.6167 12.35","2000-2010",120
2940,123.501159182299,477.230049619998,31,2007,49.6167,12.35,"49.6167 12.35","2000-2010",108
2472,121.542327566951,344.440993068813,31,2008,49.6167,12.35,"49.6167 12.35","2000-2010",117
1704,94.3716543596464,447.473902523653,31,2009,49.6167,12.35,"49.6167 12.35","2000-2010",105
1932,91.1639386806445,256.30332005274,31,2010,49.6167,12.35,"49.6167 12.35","2000-2010",114
3048,131.869380365547,508.28837441859,32,2000,50.4833,8.26667,"50.4833 8.26667","2000-2010",101
2436,123.505320145302,442.43193340908,32,2001,50.4833,8.26667,"50.4833 8.26667","2000-2010",116
3144,136.473786432695,391.960509962927,32,2002,50.4833,8.26667,"50.4833 8.26667","2000-2010",88
2544,118.336586051949,503.044045216786,32,2003,50.4833,8.26667,"50.4833 8.26667","2000-2010",107
2004,116.773780613486,368.556881164345,32,2004,50.4833,8.26667,"50.4833 8.26667","2000-2010",105
1656,104.800581222393,438.914601717673,32,2005,50.4833,8.26667,"50.4833 8.26667","2000-2010",97
1500,95.5628517740774,374.460704308155,32,2006,50.4833,8.26667,"50.4833 8.26667","2000-2010",106
3336,137.921922177826,576.627625975849,32,2007,50.4833,8.26667,"50.4833 8.26667","2000-2010",100
2892,132.611879961364,446.144938366148,32,2008,50.4833,8.26667,"50.4833 8.26667","2000-2010",108
2460,118.821294039664,492.871801714164,32,2009,50.4833,8.26667,"50.4833 8.26667","2000-2010",100
1812,91.8893718098733,302.04696470607,32,2010,50.4833,8.26667,"50.4833 8.26667","2000-2010",103
2712,127.075881115595,439.187512975456,33,2000,47.8333,10.8,"47.8333 10.8","2000-2010",120
2124,112.165287581413,410.747992574845,33,2001,47.8333,10.8,"47.8333 10.8","2000-2010",116
3060,134.999960877281,331.517414779477,33,2002,47.8333,10.8,"47.8333 10.8","2000-2010",107
2208,110.719827039394,442.052446630155,33,2003,47.8333,10.8,"47.8333 10.8","2000-2010",101
1428,96.198593280091,281.057200576372,33,2004,47.8333,10.8,"47.8333 10.8","2000-2010",100
1500,90.5726594191742,380.434711348528,33,2005,47.8333,10.8,"47.8333 10.8","2000-2010",102
1524,90.2033311153342,331.714043287099,33,2006,47.8333,10.8,"47.8333 10.8","2000-2010",103
2844,122.808316138722,472.151443737317,33,2007,47.8333,10.8,"47.8333 10.8","2000-2010",100
2388,117.947641570707,354.177692258948,33,2008,47.8333,10.8,"47.8333 10.8","2000-2010",110
1920,104.67060099153,450.002464275757,33,2009,47.8333,10.8,"47.8333 10.8","2000-2010",102
1788,97.9562343757582,278.440199374528,33,2010,47.8333,10.8,"47.8333 10.8","2000-2010",100
3096,132.073937480095,512.993791987939,34,2000,53.15,8.2,"53.15 8.2","2000-2010",108
2280,115.410019227208,371.759677081147,34,2001,53.15,8.2,"53.15 8.2","2000-2010",113
2832,129.698502613467,425.932384202803,34,2002,53.15,8.2,"53.15 8.2","2000-2010",96
2892,130.211671028301,444.971300791018,34,2003,53.15,8.2,"53.15 8.2","2000-2010",105
2484,123.12064968339,412.057021499814,34,2004,53.15,8.2,"53.15 8.2","2000-2010",100
2064,111.489217465498,442.294359968787,34,2005,53.15,8.2,"53.15 8.2","2000-2010",103
1380,98.2855363417682,400.019282222077,34,2006,53.15,8.2,"53.15 8.2","2000-2010",115
3372,142.466797856677,561.318301021625,34,2007,53.15,8.2,"53.15 8.2","2000-2010",97
3216,139.840238959002,445.590547990991,34,2008,53.15,8.2,"53.15 8.2","2000-2010",103
2676,123.373066762416,517.441682068669,34,2009,53.15,8.2,"53.15 8.2","2000-2010",101
1716,92.9345987780979,313.24903600637,34,2010,53.15,8.2,"53.15 8.2","2000-2010",99
3120,136.090849202868,388.01855586389,35,2000,50.2,6.41667,"50.2 6.41667","2000-2010",100
2520,123.598035165264,353.072020251663,35,2001,50.2,6.41667,"50.2 6.41667","2000-2010",118
3336,139.004780142511,305.379006420562,35,2002,50.2,6.41667,"50.2 6.41667","2000-2010",113
2652,120.723421562134,403.795157678929,35,2003,50.2,6.41667,"50.2 6.41667","2000-2010",105
1968,117.614543123214,310.15925294885,35,2004,50.2,6.41667,"50.2 6.41667","2000-2010",107
1632,100.754051494585,349.834533640393,35,2005,50.2,6.41667,"50.2 6.41667","2000-2010",115
1620,99.4724148028303,300.834873181956,35,2006,50.2,6.41667,"50.2 6.41667","2000-2010",119
3216,137.529174244596,498.42347949376,35,2007,50.2,6.41667,"50.2 6.41667","2000-2010",103
2952,132.855667404284,378.437240201835,35,2008,50.2,6.41667,"50.2 6.41667","2000-2010",114
2508,118.496426119129,396.494252965428,35,2009,50.2,6.41667,"50.2 6.41667","2000-2010",105
1860,94.6546274769748,249.106793478499,35,2010,50.2,6.41667,"50.2 6.41667","2000-2010",114
3000,134.024968390037,424.433492742452,36,2000,50.5667,6.26667,"50.5667 6.26667","2000-2010",117
2340,117.668588729796,366.406648823935,36,2001,50.5667,6.26667,"50.5667 6.26667","2000-2010",127
3252,142.219207522779,346.430767557995,36,2002,50.5667,6.26667,"50.5667 6.26667","2000-2010",114
2736,128.448168515295,435.875378509423,36,2003,50.5667,6.26667,"50.5667 6.26667","2000-2010",116
2100,119.924560890061,326.228192228317,36,2004,50.5667,6.26667,"50.5667 6.26667","2000-2010",114
1812,104.857532265938,392.631206289865,36,2005,50.5667,6.26667,"50.5667 6.26667","2000-2010",114
1392,94.4207247798283,331.455274555699,36,2006,50.5667,6.26667,"50.5667 6.26667","2000-2010",124
3480,142.707482181664,512.699439596891,36,2007,50.5667,6.26667,"50.5667 6.26667","2000-2010",109
3084,135.705956211379,392.199005070106,36,2008,50.5667,6.26667,"50.5667 6.26667","2000-2010",125
2592,124.869955026447,416.321390208811,36,2009,50.5667,6.26667,"50.5667 6.26667","2000-2010",106
1812,97.2256465550389,265.930136538553,36,2010,50.5667,6.26667,"50.5667 6.26667","2000-2010",121
2904,130.789658087327,499.834550405602,37,2000,49.45,10.3167,"49.45 10.3167","2000-2010",92
2208,116.801113316898,439.062218150472,37,2001,49.45,10.3167,"49.45 10.3167","2000-2010",94
3012,135.414161050917,364.428776606745,37,2002,49.45,10.3167,"49.45 10.3167","2000-2010",92
2280,112.15537021705,506.368293932132,37,2003,49.45,10.3167,"49.45 10.3167","2000-2010",104
1764,109.531418714978,343.837649594224,37,2004,49.45,10.3167,"49.45 10.3167","2000-2010",105
1560,96.9974011371148,405.120554873115,37,2005,49.45,10.3167,"49.45 10.3167","2000-2010",100
1356,91.3341140963316,379.081723889692,37,2006,49.45,10.3167,"49.45 10.3167","2000-2010",116
3168,132.751772361663,527.060319511617,37,2007,49.45,10.3167,"49.45 10.3167","2000-2010",94
2664,127.616159015861,407.142048921193,37,2008,49.45,10.3167,"49.45 10.3167","2000-2010",108
2052,106.520645902577,467.165985319328,37,2009,49.45,10.3167,"49.45 10.3167","2000-2010",99
1824,99.8432622378008,305.452976685074,37,2010,49.45,10.3167,"49.45 10.3167","2000-2010",104
3216,134.300963545168,504.502183928523,38,2000,53.0333,9.83333,"53.0333 9.83333","2000-2010",92
2112,114.635624841751,367.329178954525,38,2001,53.0333,9.83333,"53.0333 9.83333","2000-2010",120
2712,127.054073398622,392.79235119938,38,2002,53.0333,9.83333,"53.0333 9.83333","2000-2010",97
2628,123.91471248358,431.707600939559,38,2003,53.0333,9.83333,"53.0333 9.83333","2000-2010",110
2400,123.532321965293,362.490110630621,38,2004,53.0333,9.83333,"53.0333 9.83333","2000-2010",104
1920,107.604408008246,404.297186826405,38,2005,53.0333,9.83333,"53.0333 9.83333","2000-2010",103
1416,94.6617392067641,369.651397407738,38,2006,53.0333,9.83333,"53.0333 9.83333","2000-2010",116
3324,140.647208647077,537.374435142868,38,2007,53.0333,9.83333,"53.0333 9.83333","2000-2010",102
3156,139.140557878475,414.853990966483,38,2008,53.0333,9.83333,"53.0333 9.83333","2000-2010",115
2580,119.861050098312,510.590005500674,38,2009,53.0333,9.83333,"53.0333 9.83333","2000-2010",100
1716,90.8570528517461,282.249498166127,38,2010,53.0333,9.83333,"53.0333 9.83333","2000-2010",108
2520,115.631398350659,468.962780995799,39,2000,49.6333,12.2667,"49.6333 12.2667","2000-2010",114
1932,107.605119732134,377.650196732209,39,2001,49.6333,12.2667,"49.6333 12.2667","2000-2010",123
2844,125.502380546272,348.229869560763,39,2002,49.6333,12.2667,"49.6333 12.2667","2000-2010",119
1704,98.5075387003322,439.000178000998,39,2003,49.6333,12.2667,"49.6333 12.2667","2000-2010",117
1500,93.7235165772805,286.9938067886,39,2004,49.6333,12.2667,"49.6333 12.2667","2000-2010",118
1464,84.8804752607548,369.48239943551,39,2005,49.6333,12.2667,"49.6333 12.2667","2000-2010",121
1536,88.5426062648249,309.541943786907,39,2006,49.6333,12.2667,"49.6333 12.2667","2000-2010",119
2940,123.501159182299,477.230049619998,39,2007,49.6333,12.2667,"49.6333 12.2667","2000-2010",110
2472,121.542327566951,344.440993068813,39,2008,49.6333,12.2667,"49.6333 12.2667","2000-2010",124
1704,94.3716543596464,447.473902523653,39,2009,49.6333,12.2667,"49.6333 12.2667","2000-2010",107
1932,91.1639386806445,256.30332005274,39,2010,49.6333,12.2667,"49.6333 12.2667","2000-2010",122
2484,117.262271178689,409.455500803883,40,2000,50.0167,11.95,"50.0167 11.95","2000-2010",112
1992,106.461470637798,328.72435097318,40,2001,50.0167,11.95,"50.0167 11.95","2000-2010",125
2784,123.659086829169,297.938809606527,40,2002,50.0167,11.95,"50.0167 11.95","2000-2010",111
1920,103.511570688843,364.665697593993,40,2003,50.0167,11.95,"50.0167 11.95","2000-2010",115
1740,100.12964258319,226.849022661654,40,2004,50.0167,11.95,"50.0167 11.95","2000-2010",118
1572,87.739135748903,310.7302452412,40,2005,50.0167,11.95,"50.0167 11.95","2000-2010",120
1536,88.545042576045,260.216719431751,40,2006,50.0167,11.95,"50.0167 11.95","2000-2010",123
2844,123.515902376931,414.10340630064,40,2007,50.0167,11.95,"50.0167 11.95","2000-2010",105
2448,118.433542709058,288.419150855432,40,2008,50.0167,11.95,"50.0167 11.95","2000-2010",117
1812,94.8903685321639,384.416489557475,40,2009,50.0167,11.95,"50.0167 11.95","2000-2010",108
1860,87.7793861902537,194.844786745329,40,2010,50.0167,11.95,"50.0167 11.95","2000-2010",116
