"chillutah","mat.lo","chillports","gdd","siteslist","year","lat","long","lat.long","cc","lo","mat"
2736,8.60612883989609,124.373968685074,111.933805189591,42,1959,50.9167,8.1,"50.9167 8.1","1950-1960",123,7.05344246529409
2688,6.80096758992201,123.456145871279,64.2381704507215,42,1960,50.9167,8.1,"50.9167 8.1","1950-1960",127,5.54180315481957
1860,8.03677401391248,106.191938685966,94.9000718379149,43,1951,49.4333,12.5833,"49.4333 12.5833","1950-1960",130,3.80540975100804
1824,9.898386875528,97.0585647211437,177.276667409705,43,1952,49.4333,12.5833,"49.4333 12.5833","1950-1960",122,5.22311463735265
1812,5.09838698281636,97.9101544926336,45.1745763184432,43,1953,49.4333,12.5833,"49.4333 12.5833","1950-1960",97,6.02262281620356
1812,6.00741922056242,102.928084760933,47.6362264999163,43,1954,49.4333,12.5833,"49.4333 12.5833","1950-1960",130,4.22901629891674
1584,6.90322565215249,95.8191095981697,91.3014018489086,43,1955,49.4333,12.5833,"49.4333 12.5833","1950-1960",125,2.48442617397694
1584,6.59709662673694,91.9953434852177,68.4433770937097,43,1956,49.4333,12.5833,"49.4333 12.5833","1950-1960",128,2.64737699000684
2472,6.89677403939347,117.577797138868,73.1390041296073,43,1957,49.4333,12.5833,"49.4333 12.5833","1950-1960",123,5.95672117833231
1812,7.39193531864833,98.695596432411,98.1553809559261,43,1958,49.4333,12.5833,"49.4333 12.5833","1950-1960",130,0.860983587312894
2340,5.59387084270918,109.148036474144,37.6611981275257,43,1959,49.4333,12.5833,"49.4333 12.5833","1950-1960",97,6.72540968574095
2352,7.20129016161926,109.156655158798,63.7874517952719,43,1960,49.4333,12.5833,"49.4333 12.5833","1950-1960",118,4.70475399320121
3024,11.3670965201191,133.884500930486,193.467069242714,44,1951,52.4,9.45,"52.4 9.45","1950-1960",143,5.19295070360064
2544,6.61419340054835,125.756150170647,105.598045501997,44,1952,52.4,9.45,"52.4 9.45","1950-1960",106,6.98295066359102
2664,6.6751611411211,125.130185881473,57.8706739265059,44,1953,52.4,9.45,"52.4 9.45","1950-1960",98,7.13147525043517
2232,6.89290307173806,115.448171797224,49.3440959297002,44,1954,52.4,9.45,"52.4 9.45","1950-1960",125,5.39049168279181
1932,8.25032239623608,106.664526614713,100.833110347767,44,1955,52.4,9.45,"52.4 9.45","1950-1960",122,4.03426220490918
2208,5.46290310370105,106.760079440479,31.6432444142501,44,1956,52.4,9.45,"52.4 9.45","1950-1960",124,4.31688514941173
3108,7.24870951539807,139.036731800736,63.1933494592153,44,1957,52.4,9.45,"52.4 9.45","1950-1960",106,7.43967196485791
2196,6.72387081745171,113.98198461807,57.9574722877617,44,1958,52.4,9.45,"52.4 9.45","1950-1960",123,3.09852452090651
2652,8.9329030261405,124.626933271058,112.323266518429,44,1959,52.4,9.45,"52.4 9.45","1950-1960",106,8.29901620794515
2652,6.8906450072724,127.658765314338,55.1560053090495,44,1960,52.4,9.45,"52.4 9.45","1950-1960",108,6.30868838357999
2532,10.6332255687805,126.176622154331,168.936705713297,45,1951,49.45,10.3167,"49.45 10.3167","1950-1960",144,4.61983596231239
2076,7.1661288720826,109.126663499164,113.125880504131,45,1952,49.45,10.3167,"49.45 10.3167","1950-1960",108,6.50114739567164
2124,5.45870955540769,109.69951763242,43.9697141226561,45,1953,49.45,10.3167,"49.45 10.3167","1950-1960",93,6.92655722222856
2124,5.32129020364054,114.17804094538,25.4181410157332,45,1954,49.45,10.3167,"49.45 10.3167","1950-1960",117,5.07688513242441
1680,6.59774178801285,99.3131590622686,68.8232826524512,45,1955,49.45,10.3167,"49.45 10.3167","1950-1960",120,3.56491795310476
2016,5.4032256856801,101.424995181207,41.5926188491168,45,1956,49.45,10.3167,"49.45 10.3167","1950-1960",112,4.08393433494646
2616,6.54290307956117,126.280052979452,56.8870459902164,45,1957,49.45,10.3167,"49.45 10.3167","1950-1960",105,6.83524574885969
2028,6.58258049802915,107.186146608297,71.2023253707968,45,1958,49.45,10.3167,"49.45 10.3167","1950-1960",127,1.75901635412554
2496,6.86483855623632,117.863257428532,57.0288563689646,45,1959,49.45,10.3167,"49.45 10.3167","1950-1960",102,7.51065556982868
2544,7.5970966043852,116.473842602391,73.0097671534288,45,1960,49.45,10.3167,"49.45 10.3167","1950-1960",109,6.17754084552776
2364,6.41322566310485,122.302706854529,53.9712254094089,1,2001,49.2667,8.75,"49.2667 8.75","2000-2010",89,7.24344246104726
3012,6.93516113530965,135.917777353943,61.7278102647051,1,2002,49.2667,8.75,"49.2667 8.75","2000-2010",84,8.24262276658269
2520,7.58999983035028,117.545233225146,82.6551450043774,1,2003,49.2667,8.75,"49.2667 8.75","2000-2010",95,8.65754079009544
1908,7.19387080694639,116.427698699767,80.2367619612544,1,2004,49.2667,8.75,"49.2667 8.75","2000-2010",100,7.73409818778517
1572,9.91322558487375,102.866622823001,131.918656438395,1,2005,49.2667,8.75,"49.2667 8.75","2000-2010",105,7.63655720635882
1356,8.46290303664582,94.7991482594746,99.9788261170329,1,2006,49.2667,8.75,"49.2667 8.75","2000-2010",111,6.24213100801848
3204,8.19451594587055,134.091486044944,99.3840278604687,1,2007,49.2667,8.75,"49.2667 8.75","2000-2010",103,10.1204915770681
2880,5.49903213515157,133.564291864317,38.9748124279012,1,2008,49.2667,8.75,"49.2667 8.75","2000-2010",102,6.83704902750791
2316,8.82838689944436,116.616901251251,133.976835737863,1,2009,49.2667,8.75,"49.2667 8.75","2000-2010",102,9.04950799444904
1848,8.55838690547933,96.2790226673449,93.4123980983247,1,2010,49.2667,8.75,"49.2667 8.75","2000-2010",103,7.64721294382557
2244,6.35548372891161,118.490562415121,43.1815652659782,2,2001,49.9167,11,"49.9167 11","2000-2010",101,5.79655724748603
3024,6.07354825134239,133.903375470743,47.5886028281999,2,2002,49.9167,11,"49.9167 11","2000-2010",100,6.52081952637947
2460,5.84032245010378,112.881934574766,61.9881061193462,2,2003,49.9167,11,"49.9167 11","2000-2010",106,6.91967197648082
1752,5.5535482629653,108.204438305227,45.8702840585199,2,2004,49.9167,11,"49.9167 11","2000-2010",100,6.39393428331394
1476,8.01580627244567,95.8680373824571,79.5041625446583,2,2005,49.9167,11,"49.9167 11","2000-2010",103,6.34967198922131
1488,6.46419340390111,95.273618580532,51.1813012565305,2,2006,49.9167,11,"49.9167 11","2000-2010",109,4.75688513957697
3120,5.96903212464625,132.826662659506,35.3751398942915,2,2007,49.9167,11,"49.9167 11","2000-2010",96,8.46934407299049
2616,4.04064507097487,126.897537323896,19.5002183579335,2,2008,49.9167,11,"49.9167 11","2000-2010",102,5.37278676515476
2112,5.47193536156368,108.103655877868,52.803083268934,2,2009,49.9167,11,"49.9167 11","2000-2010",98,7.55065556893461
1860,7.23967725753544,96.6956344676394,52.1414819331833,2,2010,49.9167,11,"49.9167 11","2000-2010",105,5.79967200151477
2268,5.09838698281636,121.173384902132,32.5681734297069,3,2001,50.15,10.4333,"50.15 10.4333","2000-2010",90,6.10639330613442
3012,6.33354824553094,134.164582411925,45.311130651568,3,2002,50.15,10.4333,"50.15 10.4333","2000-2010",110,6.9055736161402
2436,5.31387084896766,114.284240515719,44.9600287565442,3,2003,50.15,10.4333,"50.15 10.4333","2000-2010",104,7.1039342674442
2040,6.34741921296283,115.028533654114,51.9838479592278,3,2004,50.15,10.4333,"50.15 10.4333","2000-2010",110,6.44622936411226
1668,9.01290302435237,100.040374632913,103.108326159239,3,2005,50.15,10.4333,"50.15 10.4333","2000-2010",110,6.67737689992932
1584,4.42741925587818,99.9245836681105,35.791215008668,3,2006,50.15,10.4333,"50.15 10.4333","2000-2010",102,4.84311464584631
3264,6.122257927673,137.598739548623,35.1295585126268,3,2007,50.15,10.4333,"50.15 10.4333","2000-2010",94,8.60737685679046
2808,4.57258054295615,131.831232143901,22.3191126412319,3,2008,50.15,10.4333,"50.15 10.4333","2000-2010",96,5.81573757492617
2232,12.0380642470573,112.049457609289,217.349160059797,3,2009,50.15,10.4333,"50.15 10.4333","2000-2010",120,8.12065555619412
1812,7.99741917608246,93.6679613959147,69.4294842885348,3,2010,50.15,10.4333,"50.15 10.4333","2000-2010",111,6.45344247870514
2400,6.47064501666013,121.585767445761,47.2871133650031,4,2001,49.4167,9.28333,"49.4167 9.28333","2000-2010",114,6.89770476385707
3012,7.32645144914427,136.044519702569,68.6139545737084,4,2002,49.4167,9.28333,"49.4167 9.28333","2000-2010",95,7.54540966741252
2496,7.57419337909068,115.784215157032,103.559040169817,4,2003,49.4167,9.28333,"49.4167 9.28333","2000-2010",108,8.06180309849318
1992,7.07677403537016,113.755730346338,66.8005590535863,4,2004,49.4167,9.28333,"49.4167 9.28333","2000-2010",103,7.18999983929098
1584,8.14677401145379,103.464260130703,88.5433798985959,4,2005,49.4167,9.28333,"49.4167 9.28333","2000-2010",101,6.81131132316516
1416,8.71225786978199,93.3951646055702,103.817520338343,4,2006,49.4167,9.28333,"49.4167 9.28333","2000-2010",114,5.50950807357421
3276,6.45451598476258,136.335950219497,42.3809891376344,4,2007,49.4167,9.28333,"49.4167 9.28333","2000-2010",99,9.12754077959012
2724,5.04387085500263,131.129140738255,29.739420213068,4,2008,49.4167,9.28333,"49.4167 9.28333","2000-2010",106,6.36393428398449
2208,6.60419340077187,113.803524838562,67.5202138526149,4,2009,49.4167,9.28333,"49.4167 9.28333","2000-2010",98,8.26819653650288
1836,7.68290305408018,97.3887501760659,78.5001278282685,4,2010,49.4167,9.28333,"49.4167 9.28333","2000-2010",101,6.92868836972191
2388,6.0609676064623,120.522072893747,44.0256417834483,5,2001,50.5167,8.81667,"50.5167 8.81667","2000-2010",114,6.07409822488906
3012,7.04032242328169,135.8513593137,64.1125264285102,5,2002,50.5167,8.81667,"50.5167 8.81667","2000-2010",96,7.17540967568267
2508,5.75935470997806,118.505003856224,50.3844268589456,5,2003,50.5167,8.81667,"50.5167 8.81667","2000-2010",100,7.85049162780652
1992,6.57741920782193,115.504909232188,64.3086300324422,5,2004,50.5167,8.81667,"50.5167 8.81667","2000-2010",100,7.20655721597007
1704,9.0832256034257,103.835328202466,105.562324837343,5,2005,50.5167,8.81667,"50.5167 8.81667","2000-2010",103,7.45852442345292
1440,5.86225793348445,94.2811341633927,46.0790227354026,5,2006,50.5167,8.81667,"50.5167 8.81667","2000-2010",106,4.8440982523817
3288,6.90225791023864,138.57918805101,51.2181470169892,5,2007,50.5167,8.81667,"50.5167 8.81667","2000-2010",100,9.05918012538039
2820,4.19322571272571,131.614465468491,19.2957963818876,5,2008,50.5167,8.81667,"50.5167 8.81667","2000-2010",108,5.7126228231326
2436,6.68419339898373,118.407162562634,69.6247072098384,5,2009,50.5167,8.81667,"50.5167 8.81667","2000-2010",99,8.28737686394302
1776,7.86903208217794,93.6119671540276,69.9839117348508,5,2010,50.5167,8.81667,"50.5167 8.81667","2000-2010",103,6.74065558703952
2412,8.12838691509058,121.539873790931,83.2995459918428,6,2001,50,8.71667,"50 8.71667","2000-2010",101,7.65327851746048
2904,7.50677402575891,134.686874376555,73.5490900396825,6,2002,50,8.71667,"50 8.71667","2000-2010",92,8.48114735141519
2616,7.1977417746018,119.565407013381,81.801814108293,6,2003,50,8.71667,"50 8.71667","2000-2010",104,9.13508176302812
1992,6.48483856472998,120.296437381527,81.0170396062193,6,2004,50,8.71667,"50 8.71667","2000-2010",94,8.30426210946724
1764,7.9351611129579,109.040110463159,114.136116266214,6,2005,50,8.71667,"50 8.71667","2000-2010",94,8.52983587491708
1452,8.04967723943053,98.4491199734941,90.4123933308815,6,2006,50,8.71667,"50 8.71667","2000-2010",107,6.66950804764619
3204,7.69225789258076,135.812008416144,69.1533153497409,6,2007,50,8.71667,"50 8.71667","2000-2010",98,10.3552456701816
2880,5.7854837416521,135.656158331211,40.7910690277143,6,2008,50,8.71667,"50 8.71667","2000-2010",102,7.24967196910474
2256,6.84258049221769,116.227405628405,61.0073895455059,6,2009,50,8.71667,"50 8.71667","2000-2010",95,9.41229487158602
1812,7.93161272594044,98.5503389762691,93.4774385556274,6,2010,50,8.71667,"50 8.71667","2000-2010",98,8.09327850762572
2340,8.22290304201024,122.090624689727,82.0757076690109,7,2001,48.7167,9.21667,"48.7167 9.21667","2000-2010",99,7.14459000424039
3096,7.09225790599181,137.50218457166,67.9814714298155,7,2002,48.7167,9.21667,"48.7167 9.21667","2000-2010",93,7.50377032408094
2484,5.71709664640648,118.742140671371,50.7669678678198,7,2003,48.7167,9.21667,"48.7167 9.21667","2000-2010",104,7.76688507229823
1764,6.88387081387543,111.722768302303,65.9429061273868,7,2004,48.7167,9.21667,"48.7167 9.21667","2000-2010",105,6.88098345275541
1632,9.50645140041747,103.520577032833,118.276702552084,7,2005,48.7167,9.21667,"48.7167 9.21667","2000-2010",106,6.930163779525
1404,8.74999980442226,93.9605697010354,112.127731118966,7,2006,48.7167,9.21667,"48.7167 9.21667","2000-2010",114,5.59885233387229
3312,6.89935468449708,134.798302435239,58.9598614526966,7,2007,48.7167,9.21667,"48.7167 9.21667","2000-2010",102,9.1455735660723
2664,4.88870956814818,126.052208033539,29.0788983251775,7,2008,48.7167,9.21667,"48.7167 9.21667","2000-2010",107,6.46196706867853
2268,8.14354820507428,113.772310094338,116.59792065138,7,2009,48.7167,9.21667,"48.7167 9.21667","2000-2010",104,8.03163916474117
1872,8.75354819143972,99.9844462998258,97.5607426011394,7,2010,48.7167,9.21667,"48.7167 9.21667","2000-2010",109,7.04983590799765
1956,5.17096762635535,110.373366012698,25.7858935239365,8,2001,48.8333,12.9667,"48.8333 12.9667","2000-2010",113,5.78737691982237
2976,5.08354827347061,130.356939432385,25.984769925528,8,2002,48.8333,12.9667,"48.8333 12.9667","2000-2010",97,6.10032773249951
1872,6.13612889510489,99.628858133046,65.2524865140488,8,2003,48.8333,12.9667,"48.8333 12.9667","2000-2010",111,5.78868839520289
1608,5.0183869846045,99.6279417091195,32.4888014118539,8,2004,48.8333,12.9667,"48.8333 12.9667","2000-2010",101,5.65819659484092
1440,7.65354821602664,81.7310816291812,69.7732628002918,8,2005,48.8333,12.9667,"48.8333 12.9667","2000-2010",106,4.91459005408478
1440,6.98193532781255,84.7749744995544,60.7512235558297,8,2006,48.8333,12.9667,"48.8333 12.9667","2000-2010",114,4.12573761270061
3132,6.57290307889062,126.781626429762,48.2112240166195,8,2007,48.8333,12.9667,"48.8333 12.9667","2000-2010",100,8.53934407142586
2460,4.72290312024134,122.435680254751,33.9825530395553,8,2008,48.8333,12.9667,"48.8333 12.9667","2000-2010",107,5.63852446413309
1848,6.61741920692786,101.449352320459,80.7717678510196,8,2009,48.8333,12.9667,"48.8333 12.9667","2000-2010",101,7.57786868308045
1836,7.3658062869743,92.3298207188828,54.4386981563087,8,2010,48.8333,12.9667,"48.8333 12.9667","2000-2010",107,5.79114741154137
2232,6.20096760333305,118.926735730237,37.7588113614869,9,2001,50.4167,10.3833,"50.4167 10.3833","2000-2010",117,5.70295069220125
2892,6.03935470371958,134.018236066528,43.7353221920387,9,2002,50.4167,10.3833,"50.4167 10.3833","2000-2010",105,6.53934411612935
2424,6.38838695398261,113.987190178844,70.7048282626082,9,2003,50.4167,10.3833,"50.4167 10.3833","2000-2010",110,6.75278673430935
1908,6.34193534211766,112.552579182683,53.0774136346703,9,2004,50.4167,10.3833,"50.4167 10.3833","2000-2010",110,6.37639330009945
1680,8.54548367996129,101.80575265698,92.2270057040153,9,2005,50.4167,10.3833,"50.4167 10.3833","2000-2010",107,6.39344248004624
1584,7.81838692201962,97.0253518261988,76.942685363071,9,2006,50.4167,10.3833,"50.4167 10.3833","2000-2010",115,4.31622941172147
3264,6.25838695688834,137.867028333708,36.6950004252256,9,2007,50.4167,10.3833,"50.4167 10.3833","2000-2010",101,8.03852441048891
2796,4.76096763551956,128.734967079788,21.3014658854671,9,2008,50.4167,10.3833,"50.4167 10.3833","2000-2010",112,5.37688512571889
2208,6.08548373494658,108.771154323863,58.7460943263336,9,2009,50.4167,10.3833,"50.4167 10.3833","2000-2010",99,7.63836048500704
1848,7.37419338356103,94.4017266012111,53.1732434659408,9,2010,50.4167,10.3833,"50.4167 10.3833","2000-2010",106,5.91508183500073
2112,7.20032241970541,116.167045851326,56.5518940780524,10,2001,48.5833,12.1833,"48.5833 12.1833","2000-2010",100,6.40950805345764
3072,5.66999987326562,135.662407736949,36.7836319109668,10,2002,48.5833,12.1833,"48.5833 12.1833","2000-2010",98,6.60213099997185
2220,6.29774179471837,107.049380542451,70.1852458777904,10,2003,48.5833,12.1833,"48.5833 12.1833","2000-2010",109,6.7119670630906
1680,5.84967728860436,103.729009102933,47.428427289546,10,2004,48.5833,12.1833,"48.5833 12.1833","2000-2010",102,6.1962293697002
1464,7.98225788609876,86.1492951965047,77.7334008784118,10,2005,48.5833,12.1833,"48.5833 12.1833","2000-2010",104,5.64360643123261
1464,8.53516109954686,90.671556010653,107.370650504529,10,2006,48.5833,12.1833,"48.5833 12.1833","2000-2010",115,5.01688513376552
3252,5.97774180187093,128.140275428453,33.7314439230975,10,2007,48.5833,12.1833,"48.5833 12.1833","2000-2010",98,8.45262276188883
2508,5.32935471958931,126.269715486956,40.9994526009652,10,2008,48.5833,12.1833,"48.5833 12.1833","2000-2010",106,6.16049166558097
1872,8.95580625143503,103.975745378213,146.633835351284,10,2009,48.5833,12.1833,"48.5833 12.1833","2000-2010",108,7.95147523210674
1752,7.69645144087413,92.8415170490614,67.5468264711859,10,2010,48.5833,12.1833,"48.5833 12.1833","2000-2010",105,6.30901625242512
2088,6.48290308090227,115.033715709346,43.1117735160754,11,2001,49.1667,11.45,"49.1667 11.45","2000-2010",102,5.90262281888577
3024,5.84290309520739,133.756456745487,41.8141725623898,11,2002,49.1667,11.45,"49.1667 11.45","2000-2010",98,6.42557362686904
2052,6.27451598878589,104.46857314988,75.5864015614079,11,2003,49.1667,11.45,"49.1667 11.45","2000-2010",108,6.85131132227109
1632,6.34193534211766,103.821746047106,59.7599944356993,11,2004,49.1667,11.45,"49.1667 11.45","2000-2010",108,6.21163920542134
1608,8.14548368890199,90.488848918171,82.9950686525245,11,2005,49.1667,11.45,"49.1667 11.45","2000-2010",106,5.49426217227563
1440,8.14129014060863,88.411256796697,94.5667653319298,11,2006,49.1667,11.45,"49.1667 11.45","2000-2010",116,4.5829507172352
3120,5.98483857590585,128.097070439941,36.0674456213154,11,2007,49.1667,11.45,"49.1667 11.45","2000-2010",100,8.25868833999409
2556,4.44032248139622,125.533123600425,27.8352370209051,11,2008,49.1667,11.45,"49.1667 11.45","2000-2010",103,5.59442610446303
1992,6.61967727139352,104.996630104636,77.9533933319848,11,2009,49.1667,11.45,"49.1667 11.45","2000-2010",101,7.39934409690685
1836,6.67548372175905,96.8761256901905,58.0139829594038,11,2010,49.1667,11.45,"49.1667 11.45","2000-2010",101,5.87377036051428
2376,5.77322567740996,120.813865090432,36.7028870499726,12,2001,51.2833,9.63333,"51.2833 9.63333","2000-2010",116,5.21049168681512
3024,5.15709665892345,134.349956792961,26.6815796756538,12,2002,51.2833,9.63333,"51.2833 9.63333","2000-2010",91,6.21672117252086
2496,6.56129017592438,122.552916493824,74.1979533574669,12,2003,51.2833,9.63333,"51.2833 9.63333","2000-2010",110,6.952786729839
2100,6.25741921497449,117.569556523475,54.2784537598944,12,2004,51.2833,9.63333,"51.2833 9.63333","2000-2010",103,6.56016378779514
1944,8.45193529495549,105.447781473907,86.1571446050017,12,2005,51.2833,9.63333,"51.2833 9.63333","2000-2010",104,6.76409820946636
1416,7.63612886157728,95.2495594463552,68.4840053120358,12,2006,51.2833,9.63333,"51.2833 9.63333","2000-2010",114,4.37114744328085
3348,7.13161274382184,140.328868252988,61.1667028515397,12,2007,51.2833,9.63333,"51.2833 9.63333","2000-2010",102,8.72967193602416
2916,4.02903216800863,135.45120140966,17.3496222756409,12,2008,51.2833,9.63333,"51.2833 9.63333","2000-2010",107,5.59262282581481
2448,5.37516117017836,115.782497989744,37.0517831579334,12,2009,51.2833,9.63333,"51.2833 9.63333","2000-2010",96,7.93262277351173
1836,7.16580629144465,91.0490134232093,57.6103090684217,12,2010,51.2833,9.63333,"51.2833 9.63333","2000-2010",101,6.32819657986526
2376,6.82032242819907,115.960906192175,61.569376908707,13,2001,51.8333,7.3,"51.8333 7.3","2000-2010",114,6.59704903287233
2928,6.64387081923985,137.891059271921,50.288319215145,13,2002,51.8333,7.3,"51.8333 7.3","2000-2010",87,8.05803260677418
2844,7.36774177080201,129.53763380215,87.0926237418836,13,2003,51.8333,7.3,"51.8333 7.3","2000-2010",106,8.75278668960587
2352,7.73161273041079,121.430119669757,86.3291142749889,13,2004,51.8333,7.3,"51.8333 7.3","2000-2010",105,8.0121309684559
1872,8.94999979995191,107.385127561778,123.530005869614,13,2005,51.8333,7.3,"51.8333 7.3","2000-2010",97,8.1826227679238
1332,8.99709657309277,96.8415338641223,108.640237763837,13,2006,51.8333,7.3,"51.8333 7.3","2000-2010",114,5.92557363804491
3360,8.1032256253304,140.092894813326,81.9854585873301,13,2007,51.8333,7.3,"51.8333 7.3","2000-2010",101,10.0129505958652
3168,5.42967729799209,139.474936463792,29.0223213057874,13,2008,51.8333,7.3,"51.8333 7.3","2000-2010",104,6.91622935360695
2664,7.1819353233422,121.452567232773,63.7699351739094,13,2009,51.8333,7.3,"51.8333 7.3","2000-2010",97,9.25672110457156
1836,8.04387078794741,95.1448275013217,100.485803073655,13,2010,51.8333,7.3,"51.8333 7.3","2000-2010",98,7.68754081177663
2376,5.58225793974294,121.120061772737,32.6390035906203,14,2001,50.75,9.46667,"50.75 9.46667","2000-2010",100,5.02147529759734
3156,5.64419342222954,136.875855439357,36.6747267858366,14,2002,50.75,9.46667,"50.75 9.46667","2000-2010",94,5.88983593392568
2448,4.73677408767323,117.791771478513,24.5356064403279,14,2003,50.75,9.46667,"50.75 9.46667","2000-2010",87,6.43737690529374
1980,8.6996772249019,113.240271601443,109.97187054429,14,2004,50.75,9.46667,"50.75 9.46667","2000-2010",122,5.87999986857176
1752,6.09967728301642,102.162174926089,54.861184609615,14,2005,50.75,9.46667,"50.75 9.46667","2000-2010",96,6.13639330546387
1524,0.176451608959225,94.4092541078719,17.9718373287762,14,2006,50.75,9.46667,"50.75 9.46667","2000-2010",88,3.91114745356265
3276,4.55483860786884,138.532457640361,9.22187677121697,14,2007,50.75,9.46667,"50.75 9.46667","2000-2010",83,7.97229490377253
2772,7.04774177795456,127.524573224717,62.4595759700095,14,2008,50.75,9.46667,"50.75 9.46667","2000-2010",126,4.75163923805488
2352,3.10838702729633,114.11261601369,1.77215874931226,14,2009,50.75,9.46667,"50.75 9.46667","2000-2010",83,7.29508180415533
1812,7.20258048417107,91.5160767960988,55.6037587482183,14,2010,50.75,9.46667,"50.75 9.46667","2000-2010",115,5.74344249457487
2436,6.35741921273931,120.73701587163,45.8884423439627,15,2001,48.9833,9.58333,"48.9833 9.58333","2000-2010",117,6.63147526161104
3024,6.52838695085337,135.701794692713,53.3235256808508,15,2002,48.9833,9.58333,"48.9833 9.58333","2000-2010",112,7.22147524842351
2436,7.33806435211051,116.131586011265,96.4980284089153,15,2003,48.9833,9.58333,"48.9833 9.58333","2000-2010",110,7.60114737108472
1764,6.97322565058787,107.821624185067,72.0623399783766,15,2004,48.9833,9.58333,"48.9833 9.58333","2000-2010",108,6.79918017589533
1524,9.26999979279935,101.405812519279,110.699720467295,15,2005,48.9833,9.58333,"48.9833 9.58333","2000-2010",109,6.94622935293639
1356,8.75096754633611,91.5463600175019,114.564990762043,15,2006,48.9833,9.58333,"48.9833 9.58333","2000-2010",119,5.50032774591055
3180,7.04677403604071,133.128137079878,63.5406371691792,15,2007,48.9833,9.58333,"48.9833 9.58333","2000-2010",102,9.33508175855777
2808,5.06096762881404,129.201336085927,33.6856816736546,15,2008,48.9833,9.58333,"48.9833 9.58333","2000-2010",109,6.35508182516596
2244,7.67935466706272,114.292877824553,102.783086571862,15,2009,48.9833,9.58333,"48.9833 9.58333","2000-2010",102,8.01868834535851
1812,8.56096755058294,101.208908371173,93.185347624529,15,2010,48.9833,9.58333,"48.9833 9.58333","2000-2010",110,6.83524574885969
2088,4.65677408946137,114.051544085576,23.5232961239097,16,2001,49.3167,12.75,"49.3167 12.75","2000-2010",112,5.15229496680444
2928,4.55225796276523,129.519304667004,22.9201182019279,16,2002,49.3167,12.75,"49.3167 12.75","2000-2010",100,5.63016380858226
2100,4.84935473031815,107.35423736739,43.3959308005576,16,2003,49.3167,12.75,"49.3167 12.75","2000-2010",107,5.72688511789578
1704,5.70806438854385,103.277274748981,43.0805147486848,16,2004,49.3167,12.75,"49.3167 12.75","2000-2010",106,5.42573758364335
1704,7.28129015983112,90.1052039607723,63.9425044867503,16,2005,49.3167,12.75,"49.3167 12.75","2000-2010",105,4.91377038197195
1584,6.94516113508613,89.3103310809795,62.6854536173826,16,2006,49.3167,12.75,"49.3167 12.75","2000-2010",113,4.23622941350961
2952,5.55645148870685,127.842228390996,26.8361822301997,16,2007,49.3167,12.75,"49.3167 12.75","2000-2010",98,7.93098342928608
2508,4.24258055033222,123.986457097213,29.1849343114093,16,2008,49.3167,12.75,"49.3167 12.75","2000-2010",107,5.24655725977948
1920,5.04483859691649,101.953431627236,46.4783515914622,16,2009,49.3167,12.75,"49.3167 12.75","2000-2010",98,7.15229492210096
1896,6.016774059063,93.3152823254496,36.7798277332879,16,2010,49.3167,12.75,"49.3167 12.75","2000-2010",102,5.16327857311632
2268,6.3061288913051,116.75445143548,47.043333669069,17,2001,49.7167,10.2167,"49.7167 10.2167","2000-2010",114,6.67737689992932
3000,6.94354823189637,135.706824295765,62.6755246449241,17,2002,49.7167,10.2167,"49.7167 10.2167","2000-2010",94,7.2583604935007
2496,9.08612882916725,114.378955276391,154.248165225694,17,2003,49.7167,10.2167,"49.7167 10.2167","2000-2010",117,7.78836048165428
1908,6.74612888147033,114.071717436051,61.7714689162146,17,2004,49.7167,10.2167,"49.7167 10.2167","2000-2010",106,6.93459000893426
1596,9.40322559627314,100.503825327733,118.651906961952,17,2005,49.7167,10.2167,"49.7167 10.2167","2000-2010",107,6.7634424717761
1428,8.80419335159804,97.1904803584932,106.70223212976,17,2006,49.7167,10.2167,"49.7167 10.2167","2000-2010",113,5.66672118481432
3264,6.50806437066245,136.128178337325,41.7035194741424,17,2007,49.7167,10.2167,"49.7167 10.2167","2000-2010",97,9.11852438634903
2784,5.33516117107243,132.652343252427,34.3941822506785,17,2008,49.7167,10.2167,"49.7167 10.2167","2000-2010",106,6.52622936232412
2232,6.72322565617581,112.96198238081,68.7798792057861,17,2009,49.7167,10.2167,"49.7167 10.2167","2000-2010",98,8.46114735186222
1788,7.92677401637118,97.757036048304,84.247284778325,17,2010,49.7167,10.2167,"49.7167 10.2167","2000-2010",101,7.04918017030739
1956,4.7574192485021,105.765614270141,27.3798078044828,18,2001,48.75,13.5167,"48.75 13.5167","2000-2010",115,5.33688512661296
2904,5.3854837505928,128.985743542275,33.4173489956673,18,2002,48.75,13.5167,"48.75 13.5167","2000-2010",102,5.99278675129668
1788,5.97129018911191,97.1641846134491,61.7674116474927,18,2003,48.75,13.5167,"48.75 13.5167","2000-2010",111,5.70114741355303
1548,4.2190321637618,95.7177283706239,34.1520042439241,18,2004,48.75,13.5167,"48.75 13.5167","2000-2010",97,5.28573758677259
1320,7.11096758299297,78.4261865136706,55.541480842308,18,2005,48.75,13.5167,"48.75 13.5167","2000-2010",105,4.68311464942259
1452,6.92483855489521,85.0833594278726,64.8064585358825,18,2006,48.75,13.5167,"48.75 13.5167","2000-2010",115,3.73081958874083
2856,6.43999985605478,124.229691866532,50.343467770412,18,2007,48.75,13.5167,"48.75 13.5167","2000-2010",102,8.10934408103711
2352,3.99129023336835,121.603184440131,27.4945120697629,18,2008,48.75,13.5167,"48.75 13.5167","2000-2010",107,5.01655726492038
