"chillutah","chillports","gdd","siteslist","year","lat","long","lat.long","cc","lo"
1764,102.34355279415,6.88330536626367,28,1956,49.5333,11.6833,"49.5333 11.6833","1950-1960",125
2280,118.668630937451,7.54926702295613,28,1957,49.5333,11.6833,"49.5333 11.6833","1950-1960",111
1908,111.842794593587,0.443015089347061,28,1958,49.5333,11.6833,"49.5333 11.6833","1950-1960",126
1896,105.788431867653,1.91562798171659,28,1959,49.5333,11.6833,"49.5333 11.6833","1950-1960",102
2352,112.91162876184,6.30164649551083,28,1960,49.5333,11.6833,"49.5333 11.6833","1950-1960",110
1488,92.4688284356131,3.7234010020079,29,1951,48.8833,12.6,"48.8833 12.6","1950-1960",117
1812,96.0668431370961,5.52901882849493,29,1952,48.8833,12.6,"48.8833 12.6","1950-1960",107
1776,102.350984229004,2.25246184730289,29,1953,48.8833,12.6,"48.8833 12.6","1950-1960",100
1860,106.380756903211,4.34870746146129,29,1954,48.8833,12.6,"48.8833 12.6","1950-1960",114
1824,95.5844089729345,8.12216836803982,29,1955,48.8833,12.6,"48.8833 12.6","1950-1960",121
1884,108.336697843844,7.27073068920614,29,1956,48.8833,12.6,"48.8833 12.6","1950-1960",110
2436,123.698021822006,9.72814272984229,29,1957,48.8833,12.6,"48.8833 12.6","1950-1960",105
1752,98.0881225254776,1.65115051027279,29,1958,48.8833,12.6,"48.8833 12.6","1950-1960",118
1644,96.8470691176677,1.14540587007146,29,1959,48.8833,12.6,"48.8833 12.6","1950-1960",95
2256,114.73743520635,5.41657008902453,29,1960,48.8833,12.6,"48.8833 12.6","1950-1960",100
1464,95.7915770444889,6.82323437742532,30,1951,49.0333,11.4833,"49.0333 11.4833","1950-1960",118
1920,99.3300911875715,11.9981206796322,30,1952,49.0333,11.4833,"49.0333 11.4833","1950-1960",109
1956,103.605900627748,2.15261008129659,30,1953,49.0333,11.4833,"49.0333 11.4833","1950-1960",115
1740,104.201689627612,3.1620489630203,30,1954,49.0333,11.4833,"49.0333 11.4833","1950-1960",133
1764,98.0209293124408,6.74283519445027,30,1955,49.0333,11.4833,"49.0333 11.4833","1950-1960",127
1776,103.959157790189,5.81181768439148,30,1956,49.0333,11.4833,"49.0333 11.4833","1950-1960",129
2172,117.916191225396,10.7509931743463,30,1957,49.0333,11.4833,"49.0333 11.4833","1950-1960",121
1896,110.80464623242,0.923306880271343,30,1958,49.0333,11.4833,"49.0333 11.4833","1950-1960",124
1776,104.893893726943,3.77354072368639,30,1959,49.0333,11.4833,"49.0333 11.4833","1950-1960",106
2232,115.284218934622,8.6491631669181,30,1960,49.0333,11.4833,"49.0333 11.4833","1950-1960",114
1440,88.447255822395,5.74384859975665,31,1951,48.6333,10.0167,"48.6333 10.0167","1950-1960",119
1884,101.532996120357,5.83311962169561,31,1952,48.6333,10.0167,"48.6333 10.0167","1950-1960",110
1764,97.393277139713,1.31353643551161,31,1953,48.6333,10.0167,"48.6333 10.0167","1950-1960",110
1656,105.874258327581,5.29605269431698,31,1954,48.6333,10.0167,"48.6333 10.0167","1950-1960",130
1692,96.4053466737102,5.25273173416048,31,1955,48.6333,10.0167,"48.6333 10.0167","1950-1960",123
1752,103.733906155988,4.77031683373533,31,1956,48.6333,10.0167,"48.6333 10.0167","1950-1960",127
2076,116.574535879316,8.4788884813481,31,1957,48.6333,10.0167,"48.6333 10.0167","1950-1960",122
1716,104.01276186075,0.0717415181772791,31,1958,48.6333,10.0167,"48.6333 10.0167","1950-1960",125
1584,99.3479660060528,1.82302274048106,31,1959,48.6333,10.0167,"48.6333 10.0167","1950-1960",104
2100,109.073589303367,3.67699380809246,31,1960,48.6333,10.0167,"48.6333 10.0167","1950-1960",105
1548,93.6074017321307,4.4387082750248,32,1951,49.6167,11.8167,"49.6167 11.8167","1950-1960",119
1764,93.2426073674726,8.31148379533521,32,1952,49.6167,11.8167,"49.6167 11.8167","1950-1960",110
1956,102.147244979487,1.27665838462774,32,1953,49.6167,11.8167,"49.6167 11.8167","1950-1960",106
1620,101.231892648181,2.28271792235391,32,1954,49.6167,11.8167,"49.6167 11.8167","1950-1960",123
1668,96.33559255595,2.76699969154693,32,1955,49.6167,11.8167,"49.6167 11.8167","1950-1960",121
1764,102.94062079933,5.8685347714917,32,1956,49.6167,11.8167,"49.6167 11.8167","1950-1960",125
2076,113.493982895876,7.41595086922618,32,1957,49.6167,11.8167,"49.6167 11.8167","1950-1960",121
1956,107.536756785458,0.511022178596303,32,1958,49.6167,11.8167,"49.6167 11.8167","1950-1960",128
1500,92.9142484250449,4.57848671130646,32,1959,49.6167,11.8167,"49.6167 11.8167","1950-1960",107
2148,109.295592463568,2.37943181603905,32,1960,49.6167,11.8167,"49.6167 11.8167","1950-1960",107
2472,132.380166946165,5.20895667454221,33,1951,54.1167,10.1667,"54.1167 10.1667","1950-1960",120
2364,120.856906963502,22.6538056794792,33,1952,54.1167,10.1667,"54.1167 10.1667","1950-1960",117
2784,137.485939413875,8.62606905061165,33,1953,54.1167,10.1667,"54.1167 10.1667","1950-1960",109
2220,120.685781256306,0.448045018255357,33,1954,54.1167,10.1667,"54.1167 10.1667","1950-1960",126
2100,116.139623960793,11.1206658615305,33,1955,54.1167,10.1667,"54.1167 10.1667","1950-1960",128
2172,120.287919208483,0.37337598980814,33,1956,54.1167,10.1667,"54.1167 10.1667","1950-1960",129
2964,144.669803847053,6.99204329829007,33,1957,54.1167,10.1667,"54.1167 10.1667","1950-1960",120
2016,113.693271782058,0.721703553922261,33,1958,54.1167,10.1667,"54.1167 10.1667","1950-1960",131
3120,138.217915936937,14.9828721899465,33,1959,54.1167,10.1667,"54.1167 10.1667","1950-1960",106
2760,132.372481526733,4.19676858869317,33,1960,54.1167,10.1667,"54.1167 10.1667","1950-1960",126
1464,92.7028673007312,8.23329102072823,34,1951,48.4333,10.4167,"48.4333 10.4167","1950-1960",120
1968,106.852387692458,20.3251494649915,34,1952,48.4333,10.4167,"48.4333 10.4167","1950-1960",117
1788,96.2396411169395,3.41208547383871,34,1953,48.4333,10.4167,"48.4333 10.4167","1950-1960",125
1764,108.965508319212,6.56684317486674,34,1954,48.4333,10.4167,"48.4333 10.4167","1950-1960",128
1848,102.375369833904,7.5405123910795,34,1955,48.4333,10.4167,"48.4333 10.4167","1950-1960",117
1812,107.974385768048,7.5219532544501,34,1956,48.4333,10.4167,"48.4333 10.4167","1950-1960",130
2112,120.172723214387,9.54033414025941,34,1957,48.4333,10.4167,"48.4333 10.4167","1950-1960",117
1884,109.683469116358,0.111216101730147,34,1958,48.4333,10.4167,"48.4333 10.4167","1950-1960",124
1680,105.811382053251,8.57175006060598,34,1959,48.4333,10.4167,"48.4333 10.4167","1950-1960",121
2256,113.969325014068,6.68356803751832,34,1960,48.4333,10.4167,"48.4333 10.4167","1950-1960",120
2976,147.924552512458,20.4706273159469,35,1951,50.1167,8.91667,"50.1167 8.91667","1950-1960",120
2472,132.490745956833,43.5220301348799,35,1952,50.1167,8.91667,"50.1167 8.91667","1950-1960",108
2772,133.656473840326,13.3673188476985,35,1953,50.1167,8.91667,"50.1167 8.91667","1950-1960",94
2664,137.876958946733,18.9309166824595,35,1954,50.1167,8.91667,"50.1167 8.91667","1950-1960",115
2088,117.528965319341,25.3238581745493,35,1955,50.1167,8.91667,"50.1167 8.91667","1950-1960",119
2412,128.441432615519,23.3611661694068,35,1956,50.1167,8.91667,"50.1167 8.91667","1950-1960",121
3204,153.246921756244,31.8800224517699,35,1957,50.1167,8.91667,"50.1167 8.91667","1950-1960",102
2916,137.478182079781,8.46955907103614,35,1958,50.1167,8.91667,"50.1167 8.91667","1950-1960",115
3024,144.753752876711,15.4612262441894,35,1959,50.1167,8.91667,"50.1167 8.91667","1950-1960",95
3276,149.826408964954,15.178909316704,35,1960,50.1167,8.91667,"50.1167 8.91667","1950-1960",100
2016,117.978391915898,2.77900870939479,36,1951,50.9667,8.5,"50.9667 8.5","1950-1960",121
1956,101.270649987083,16.1302348008512,36,1952,50.9667,8.5,"50.9667 8.5","1950-1960",129
2352,115.654120752717,4.71423070779128,36,1953,50.9667,8.5,"50.9667 8.5","1950-1960",130
1848,115.270602405942,4.00965362333508,36,1954,50.9667,8.5,"50.9667 8.5","1950-1960",135
1920,103.407506145307,2.09134883604793,36,1955,50.9667,8.5,"50.9667 8.5","1950-1960",104
2112,113.461550490094,5.13272822856888,36,1956,50.9667,8.5,"50.9667 8.5","1950-1960",123
2736,131.079370418051,10.3771432050057,36,1957,50.9667,8.5,"50.9667 8.5","1950-1960",120
2436,119.134533861234,0.427372092809997,36,1958,50.9667,8.5,"50.9667 8.5","1950-1960",133
2172,121.611585316553,17.8702507546746,36,1959,50.9667,8.5,"50.9667 8.5","1950-1960",130
2772,128.455126864881,4.37294397182908,36,1960,50.9667,8.5,"50.9667 8.5","1950-1960",105
1656,100.847231015638,8.35717534915079,37,1951,49.95,11.1667,"49.95 11.1667","1950-1960",121
1944,102.416065111256,19.3172982637745,37,1952,49.95,11.1667,"49.95 11.1667","1950-1960",111
2316,116.298559858712,4.68209204406667,37,1953,49.95,11.1667,"49.95 11.1667","1950-1960",116
1764,106.419080460838,3.36590859513616,37,1954,49.95,11.1667,"49.95 11.1667","1950-1960",119
1884,102.112831154342,11.144553749587,37,1955,49.95,11.1667,"49.95 11.1667","1950-1960",121
1800,106.559639627657,7.42524307581964,37,1956,49.95,11.1667,"49.95 11.1667","1950-1960",124
2376,119.664201320066,7.2679795465414,37,1957,49.95,11.1667,"49.95 11.1667","1950-1960",114
2040,115.746012666213,0.603436754519496,37,1958,49.95,11.1667,"49.95 11.1667","1950-1960",124
1932,109.123585847969,6.12872540414872,37,1959,49.95,11.1667,"49.95 11.1667","1950-1960",105
2400,113.809308192843,6.23983118269959,37,1960,49.95,11.1667,"49.95 11.1667","1950-1960",113
1380,79.3679301691343,2.95905411382332,38,1951,47.5667,10.7,"47.5667 10.7","1950-1960",121
1752,87.0428750452158,9.60402183841714,38,1952,47.5667,10.7,"47.5667 10.7","1950-1960",125
1704,87.3735608759168,2.49575699927799,38,1953,47.5667,10.7,"47.5667 10.7","1950-1960",118
1524,93.667707882533,1.11803314063892,38,1954,47.5667,10.7,"47.5667 10.7","1950-1960",138
1752,97.8079279677531,6.55390691980694,38,1955,47.5667,10.7,"47.5667 10.7","1950-1960",127
1476,92.0851965436415,2.13853706755213,38,1956,47.5667,10.7,"47.5667 10.7","1950-1960",128
2148,106.754416451278,4.62040902531422,38,1957,47.5667,10.7,"47.5667 10.7","1950-1960",115
1200,86.1644498496817,0,38,1958,47.5667,10.7,"47.5667 10.7","1950-1960",125
1728,87.1738288777522,4.27981552049074,38,1959,47.5667,10.7,"47.5667 10.7","1950-1960",105
2040,106.962858525142,1.79248574119542,38,1960,47.5667,10.7,"47.5667 10.7","1950-1960",109
2592,137.370690114022,3.08798539691044,39,1951,53.3333,8.48333,"53.3333 8.48333","1950-1960",123
2400,124.492700763178,19.5063691628363,39,1952,53.3333,8.48333,"53.3333 8.48333","1950-1960",111
2988,142.819024139383,8.75325380494922,39,1953,53.3333,8.48333,"53.3333 8.48333","1950-1960",108
2508,124.561131611167,1.63160224385406,39,1954,53.3333,8.48333,"53.3333 8.48333","1950-1960",125
2208,119.312100973841,12.6953208262559,39,1955,53.3333,8.48333,"53.3333 8.48333","1950-1960",127
2280,124.673191583732,1.03006004977416,39,1956,53.3333,8.48333,"53.3333 8.48333","1950-1960",124
3312,149.765923045145,8.51506110976989,39,1957,53.3333,8.48333,"53.3333 8.48333","1950-1960",94
2436,129.882234477291,2.40328955479263,39,1958,53.3333,8.48333,"53.3333 8.48333","1950-1960",121
3036,141.430098642169,3.09938984028965,39,1959,53.3333,8.48333,"53.3333 8.48333","1950-1960",100
3024,137.810808780663,8.3580022758993,39,1960,53.3333,8.48333,"53.3333 8.48333","1950-1960",108
1884,108.734479220161,5.95316671558689,40,1951,50.3,10.4667,"50.3 10.4667","1950-1960",124
1992,104.813540120045,38.2410358925524,40,1952,50.3,10.4667,"50.3 10.4667","1950-1960",127
2160,112.808432638196,3.66522959997386,40,1953,50.3,10.4667,"50.3 10.4667","1950-1960",130
1716,106.056002877097,3.64982545429044,40,1954,50.3,10.4667,"50.3 10.4667","1950-1960",134
1896,102.638141408588,6.27581484137119,40,1955,50.3,10.4667,"50.3 10.4667","1950-1960",138
1956,110.924442396307,8.59006649053067,40,1956,50.3,10.4667,"50.3 10.4667","1950-1960",136
2652,123.710417081389,10.7205379173461,40,1957,50.3,10.4667,"50.3 10.4667","1950-1960",123
2088,113.094224372562,1.02772454219993,40,1958,50.3,10.4667,"50.3 10.4667","1950-1960",134
2040,112.873678531341,7.28595034495282,40,1959,50.3,10.4667,"50.3 10.4667","1950-1960",104
2556,119.87885947861,8.7826876244361,40,1960,50.3,10.4667,"50.3 10.4667","1950-1960",120
1332,87.0646466100737,2.37149271034087,41,1951,49.6167,12.35,"49.6167 12.35","1950-1960",125
1728,87.9086803797263,20.6682961143588,41,1952,49.6167,12.35,"49.6167 12.35","1950-1960",116
1884,97.7223319926718,0.924444741141489,41,1953,49.6167,12.35,"49.6167 12.35","1950-1960",102
1488,92.6419634582264,1.44855987203761,41,1954,49.6167,12.35,"49.6167 12.35","1950-1960",126
1572,89.145165415477,2.43744837608075,41,1955,49.6167,12.35,"49.6167 12.35","1950-1960",123
1512,95.6840126727327,5.33166489330262,41,1956,49.6167,12.35,"49.6167 12.35","1950-1960",130
2040,110.780695198978,6.80614114945169,41,1957,49.6167,12.35,"49.6167 12.35","1950-1960",121
1824,101.187877400673,0.37007743216906,41,1958,49.6167,12.35,"49.6167 12.35","1950-1960",125
1632,99.8924194122125,1.91976993606848,41,1959,49.6167,12.35,"49.6167 12.35","1950-1960",103
2088,106.507756180066,4.15304545250889,41,1960,49.6167,12.35,"49.6167 12.35","1950-1960",115
1908,112.479487213704,2.3584804793049,42,1951,50.9167,8.1,"50.9167 8.1","1950-1960",129
1908,94.3357189915587,14.4696075074851,42,1952,50.9167,8.1,"50.9167 8.1","1950-1960",120
2340,116.521632000366,3.32355649200977,42,1953,50.9167,8.1,"50.9167 8.1","1950-1960",118
1872,109.665650369104,2.65123097632542,42,1954,50.9167,8.1,"50.9167 8.1","1950-1960",143
1896,102.624915615425,8.06819322820324,42,1955,50.9167,8.1,"50.9167 8.1","1950-1960",140
2124,112.658251937516,3.35102496664417,42,1956,50.9167,8.1,"50.9167 8.1","1950-1960",141
2736,129.983766186178,7.92456924609423,42,1957,50.9167,8.1,"50.9167 8.1","1950-1960",133
2268,116.335328456747,0.248540137832532,42,1958,50.9167,8.1,"50.9167 8.1","1950-1960",142
2268,119.431131354061,15.6264345469911,42,1959,50.9167,8.1,"50.9167 8.1","1950-1960",123
2808,127.426124161913,5.0207678066346,42,1960,50.9167,8.1,"50.9167 8.1","1950-1960",127
1440,88.3297216139146,3.25171237839182,43,1951,49.4333,12.5833,"49.4333 12.5833","1950-1960",130
1764,91.9191999610853,25.6444447518819,43,1952,49.4333,12.5833,"49.4333 12.5833","1950-1960",122
1944,98.5676014570121,1.04271536875687,43,1953,49.4333,12.5833,"49.4333 12.5833","1950-1960",97
1680,96.3342395461116,1.71620823919273,43,1954,49.4333,12.5833,"49.4333 12.5833","1950-1960",130
1632,93.1891146579397,5.56233927540655,43,1955,49.4333,12.5833,"49.4333 12.5833","1950-1960",125
1596,98.2730049032871,6.35948761108727,43,1956,49.4333,12.5833,"49.4333 12.5833","1950-1960",128
2076,112.929275746992,7.92768020900116,43,1957,49.4333,12.5833,"49.4333 12.5833","1950-1960",123
1764,96.6371598142109,0.407738804262861,43,1958,49.4333,12.5833,"49.4333 12.5833","1950-1960",130
1644,101.841040440871,0.415294297078111,43,1959,49.4333,12.5833,"49.4333 12.5833","1950-1960",97
2244,109.084379896191,4.66885772321825,43,1960,49.4333,12.5833,"49.4333 12.5833","1950-1960",118
2604,135.050219491599,4.6273432338359,44,1951,52.4,9.45,"52.4 9.45","1950-1960",143
2424,122.828506122748,16.5669083802333,44,1952,52.4,9.45,"52.4 9.45","1950-1960",106
2760,138.805111524729,11.7983310475431,44,1953,52.4,9.45,"52.4 9.45","1950-1960",98
2172,119.960470863891,1.63691388406724,44,1954,52.4,9.45,"52.4 9.45","1950-1960",125
2244,117.003664978198,16.1321039930655,44,1955,52.4,9.45,"52.4 9.45","1950-1960",122
2328,123.144747015948,0.262985834326916,44,1956,52.4,9.45,"52.4 9.45","1950-1960",124
3240,147.144314718492,11.7330889836925,44,1957,52.4,9.45,"52.4 9.45","1950-1960",106
2364,129.45823750448,1.77834074268143,44,1958,52.4,9.45,"52.4 9.45","1950-1960",123
2976,138.789587384833,18.961076473975,44,1959,52.4,9.45,"52.4 9.45","1950-1960",106
3072,140.918229236255,8.16511219545517,44,1960,52.4,9.45,"52.4 9.45","1950-1960",108
1752,111.192642342094,7.89447060554605,45,1951,49.45,10.3167,"49.45 10.3167","1950-1960",144
2016,104.265990703055,17.4200038252418,45,1952,49.45,10.3167,"49.45 10.3167","1950-1960",108
2256,113.527072425081,4.22623094003949,45,1953,49.45,10.3167,"49.45 10.3167","1950-1960",93
1824,111.416324338922,5.2306253483429,45,1954,49.45,10.3167,"49.45 10.3167","1950-1960",117
1896,102.262802563549,11.2835439945332,45,1955,49.45,10.3167,"49.45 10.3167","1950-1960",120
1836,109.316430273946,6.79511963875145,45,1956,49.45,10.3167,"49.45 10.3167","1950-1960",112
2364,121.227847109133,7.58995162003474,45,1957,49.45,10.3167,"49.45 10.3167","1950-1960",105
2208,118.9879805711,1.25452496514695,45,1958,49.45,10.3167,"49.45 10.3167","1950-1960",127
1980,115.436785478727,3.50807719714755,45,1959,49.45,10.3167,"49.45 10.3167","1950-1960",102
2436,117.578935739951,5.8997756158874,45,1960,49.45,10.3167,"49.45 10.3167","1950-1960",109
2712,140.069363158236,19.0707714159409,1,2001,49.2667,8.75,"49.2667 8.75","2000-2010",89
3636,159.208157041503,7.62232346736234,1,2002,49.2667,8.75,"49.2667 8.75","2000-2010",84
2712,136.089056383146,9.53598638934905,1,2003,49.2667,8.75,"49.2667 8.75","2000-2010",95
2664,137.209328094655,11.4273475119916,1,2004,49.2667,8.75,"49.2667 8.75","2000-2010",100
2436,121.550397793567,20.7578753275759,1,2005,49.2667,8.75,"49.2667 8.75","2000-2010",105
2184,120.728235736997,23.1643524886013,1,2006,49.2667,8.75,"49.2667 8.75","2000-2010",111
3336,147.242384404517,9.39816665441494,1,2007,49.2667,8.75,"49.2667 8.75","2000-2010",103
2940,138.624101962459,5.5102028415952,1,2008,49.2667,8.75,"49.2667 8.75","2000-2010",102
2784,134.681150562645,22.7229519208159,1,2009,49.2667,8.75,"49.2667 8.75","2000-2010",102
2520,116.518638604065,13.4118231439471,1,2010,49.2667,8.75,"49.2667 8.75","2000-2010",103
2484,126.455786922579,8.23148826751642,2,2001,49.9167,11,"49.9167 11","2000-2010",101
3048,142.67906090695,2.29602930013867,2,2002,49.9167,11,"49.9167 11","2000-2010",100
2220,114.522147822813,3.39465017346114,2,2003,49.9167,11,"49.9167 11","2000-2010",106
2388,124.772525102938,4.3118021217759,2,2004,49.9167,11,"49.9167 11","2000-2010",100
2076,110.12393943393,10.2559824687852,2,2005,49.9167,11,"49.9167 11","2000-2010",103
2184,118.709743432083,12.7686436080444,2,2006,49.9167,11,"49.9167 11","2000-2010",109
2580,128.700589344584,0.0679615329108846,2,2007,49.9167,11,"49.9167 11","2000-2010",96
2268,121.052405441847,0.393765000202673,2,2008,49.9167,11,"49.9167 11","2000-2010",102
2232,117.043318476881,3.08422052780761,2,2009,49.9167,11,"49.9167 11","2000-2010",98
1944,99.3056559652519,2.28679006018751,2,2010,49.9167,11,"49.9167 11","2000-2010",105
2616,129.095448505167,7.22216497492515,3,2001,50.15,10.4333,"50.15 10.4333","2000-2010",90
3132,145.524753496799,4.07562045018949,3,2002,50.15,10.4333,"50.15 10.4333","2000-2010",110
2184,118.420579497091,3.43136293360115,3,2003,50.15,10.4333,"50.15 10.4333","2000-2010",104
2376,126.614246235739,4.5909967357364,3,2004,50.15,10.4333,"50.15 10.4333","2000-2010",110
2184,112.173429152578,20.2591759535232,3,2005,50.15,10.4333,"50.15 10.4333","2000-2010",110
2220,119.467932615727,5.39124799635148,3,2006,50.15,10.4333,"50.15 10.4333","2000-2010",102
2820,136.424592353848,0.0385075924103279,3,2007,50.15,10.4333,"50.15 10.4333","2000-2010",94
2472,127.562185586051,0.788268613016206,3,2008,50.15,10.4333,"50.15 10.4333","2000-2010",96
2484,121.552146737065,22.7138228596136,3,2009,50.15,10.4333,"50.15 10.4333","2000-2010",120
2148,103.702709631056,4.00534429557613,3,2010,50.15,10.4333,"50.15 10.4333","2000-2010",111
2700,135.685490385807,18.1873169855835,4,2001,49.4167,9.28333,"49.4167 9.28333","2000-2010",114
3444,153.260415660581,5.51211947680758,4,2002,49.4167,9.28333,"49.4167 9.28333","2000-2010",95
2496,129.24687579974,10.8866605990457,4,2003,49.4167,9.28333,"49.4167 9.28333","2000-2010",108
2592,134.244989034477,7.60709758448671,4,2004,49.4167,9.28333,"49.4167 9.28333","2000-2010",103
2292,117.989652700918,7.12459129837168,4,2005,49.4167,9.28333,"49.4167 9.28333","2000-2010",101
2172,123.072437234022,14.4356488604569,4,2006,49.4167,9.28333,"49.4167 9.28333","2000-2010",114
2940,138.137559254457,0.080389785029333,4,2007,49.4167,9.28333,"49.4167 9.28333","2000-2010",99
2628,133.109464075065,2.66881656387905,4,2008,49.4167,9.28333,"49.4167 9.28333","2000-2010",106
2496,125.256383264782,5.3576254973998,4,2009,49.4167,9.28333,"49.4167 9.28333","2000-2010",98
2340,109.362403079304,7.62929327691906,4,2010,49.4167,9.28333,"49.4167 9.28333","2000-2010",101
2616,133.930314837452,8.53967378294884,5,2001,50.5167,8.81667,"50.5167 8.81667","2000-2010",114
3612,151.70056896439,4.42476594233713,5,2002,50.5167,8.81667,"50.5167 8.81667","2000-2010",96
2508,131.219285726645,6.53950551810028,5,2003,50.5167,8.81667,"50.5167 8.81667","2000-2010",100
2568,132.626995008689,9.71974178116126,5,2004,50.5167,8.81667,"50.5167 8.81667","2000-2010",100
2460,119.09497961569,12.7212651316297,5,2005,50.5167,8.81667,"50.5167 8.81667","2000-2010",103
2220,118.28661644367,10.2682869389075,5,2006,50.5167,8.81667,"50.5167 8.81667","2000-2010",106
3048,141.302443164913,0.344289908350674,5,2007,50.5167,8.81667,"50.5167 8.81667","2000-2010",100
2592,130.651854651972,0.660625640615277,5,2008,50.5167,8.81667,"50.5167 8.81667","2000-2010",108
2676,125.161142346755,8.06367341619957,5,2009,50.5167,8.81667,"50.5167 8.81667","2000-2010",99
2196,105.929660364935,4.3955039667758,5,2010,50.5167,8.81667,"50.5167 8.81667","2000-2010",103
2820,141.519994294524,25.2693782893509,6,2001,50,8.71667,"50 8.71667","2000-2010",101
3564,160.58704034992,10.8938514276404,6,2002,50,8.71667,"50 8.71667","2000-2010",92
2640,138.783959175259,13.1460431383061,6,2003,50,8.71667,"50 8.71667","2000-2010",104
2820,139.402003158001,14.1402815470375,6,2004,50,8.71667,"50 8.71667","2000-2010",94
2496,128.082206133216,14.3404518234388,6,2005,50,8.71667,"50 8.71667","2000-2010",94
2376,125.923027817048,24.3057605589487,6,2006,50,8.71667,"50 8.71667","2000-2010",107
3348,147.912637276972,1.07255148614866,6,2007,50,8.71667,"50 8.71667","2000-2010",98
2856,139.735137454506,6.46877317155807,6,2008,50,8.71667,"50 8.71667","2000-2010",102
2820,137.357551369327,5.56726260648697,6,2009,50,8.71667,"50 8.71667","2000-2010",95
2400,112.748544454473,13.8235602626643,6,2010,50,8.71667,"50 8.71667","2000-2010",98
2700,134.474850157786,14.2500053830417,7,2001,48.7167,9.21667,"48.7167 9.21667","2000-2010",99
3180,150.96989867888,5.62657517827066,7,2002,48.7167,9.21667,"48.7167 9.21667","2000-2010",93
1920,114.403247503859,2.87088846428347,7,2003,48.7167,9.21667,"48.7167 9.21667","2000-2010",104
2400,129.366347394574,5.30826348764177,7,2004,48.7167,9.21667,"48.7167 9.21667","2000-2010",105
2016,106.21358686243,7.5860682063337,7,2005,48.7167,9.21667,"48.7167 9.21667","2000-2010",106
2148,120.028624336821,10.5064469340792,7,2006,48.7167,9.21667,"48.7167 9.21667","2000-2010",114
2724,133.628527185679,0.0981117029303996,7,2007,48.7167,9.21667,"48.7167 9.21667","2000-2010",102
2316,125.800949275189,4.17422549671043,7,2008,48.7167,9.21667,"48.7167 9.21667","2000-2010",107
2328,117.960113511165,6.04050372859124,7,2009,48.7167,9.21667,"48.7167 9.21667","2000-2010",104
2208,109.983088353766,7.75294389190791,7,2010,48.7167,9.21667,"48.7167 9.21667","2000-2010",109
2208,108.185122592493,5.38074272447621,8,2001,48.8333,12.9667,"48.8333 12.9667","2000-2010",113
2316,126.47078466554,0.800764334908018,8,2002,48.8333,12.9667,"48.8333 12.9667","2000-2010",97
1500,89.9048623693459,0.651320264875668,8,2003,48.8333,12.9667,"48.8333 12.9667","2000-2010",111
1944,102.392023720444,2.03710965689045,8,2004,48.8333,12.9667,"48.8333 12.9667","2000-2010",101
1776,88.3503308595407,3.48617558384448,8,2005,48.8333,12.9667,"48.8333 12.9667","2000-2010",106
2100,98.062985267924,2.4447710447564,8,2006,48.8333,12.9667,"48.8333 12.9667","2000-2010",114
2232,119.909763267233,0.112496716568144,8,2007,48.8333,12.9667,"48.8333 12.9667","2000-2010",100
2028,112.168146308693,1.79220145800094,8,2008,48.8333,12.9667,"48.8333 12.9667","2000-2010",107
2004,107.469371042016,1.4292382032274,8,2009,48.8333,12.9667,"48.8333 12.9667","2000-2010",101
1896,92.4285954644164,0.748648824070513,8,2010,48.8333,12.9667,"48.8333 12.9667","2000-2010",107
2604,128.980071056594,8.03572847685671,9,2001,50.4167,10.3833,"50.4167 10.3833","2000-2010",117
3180,144.066361109689,2.52538464566791,9,2002,50.4167,10.3833,"50.4167 10.3833","2000-2010",105
2136,116.163331988895,2.71589981715956,9,2003,50.4167,10.3833,"50.4167 10.3833","2000-2010",110
2412,126.581653101298,5.21358944208208,9,2004,50.4167,10.3833,"50.4167 10.3833","2000-2010",110
2172,114.697088619694,13.7745479136564,9,2005,50.4167,10.3833,"50.4167 10.3833","2000-2010",107
2232,117.888215992809,5.76562531437698,9,2006,50.4167,10.3833,"50.4167 10.3833","2000-2010",115
2508,127.08566811093,0,9,2007,50.4167,10.3833,"50.4167 10.3833","2000-2010",101
2256,123.752122912589,0.436988896181336,9,2008,50.4167,10.3833,"50.4167 10.3833","2000-2010",112
2436,116.537303560873,2.60909847302197,9,2009,50.4167,10.3833,"50.4167 10.3833","2000-2010",99
1860,95.3227705070301,2.32746295189816,9,2010,50.4167,10.3833,"50.4167 10.3833","2000-2010",106
2244,114.38297979622,8.00035577427575,10,2001,48.5833,12.1833,"48.5833 12.1833","2000-2010",100
2508,136.419837387792,2.46316191683599,10,2002,48.5833,12.1833,"48.5833 12.1833","2000-2010",98
1752,106.177720379725,3.39562337421241,10,2003,48.5833,12.1833,"48.5833 12.1833","2000-2010",109
2112,118.793279023119,6.32219391827547,10,2004,48.5833,12.1833,"48.5833 12.1833","2000-2010",102
1932,101.758550480876,5.8431057707336,10,2005,48.5833,12.1833,"48.5833 12.1833","2000-2010",104
2160,110.290779861743,11.3779277097848,10,2006,48.5833,12.1833,"48.5833 12.1833","2000-2010",115
2268,124.682076476602,0.233902442119676,10,2007,48.5833,12.1833,"48.5833 12.1833","2000-2010",98
2148,120.669923492762,2.49424137066389,10,2008,48.5833,12.1833,"48.5833 12.1833","2000-2010",106
2016,108.693431752624,7.528898847112,10,2009,48.5833,12.1833,"48.5833 12.1833","2000-2010",108
