"id","year","gdd_prince","gdd_liv"
"38.1822115136104 -83.8550104480237 2008",2008,1733.3630804425,1369.29525364539
"54.2408413294606 -72.2714640945196 2003",2003,1122.82648341279,636.189811152772
"56.7274094749563 -64.9063815828413 1973",1973,808.744185459742,723.613037133089
"46.612167335277 -88.855529660359 1985",1985,1094.84988176486,902.175512515567
"51.7733496520512 -115.564736193046 2000",2000,1008.8561392833,243.803108195678
"45.8768571642511 -77.1289266832173 2009",2009,1256.19801660531,1166.20829098729
"38.8440603165327 -115.382929863408 2003",2003,1266.72377697549,831.864511799538
"50.1676075389964 -97.5612146034837 2012",2012,1119.49856237883,1232.80829692919
"52.8172956510764 -117.286494774744 1956",1956,755.687583457734,283.904505014201
"47.2849799175655 -75.6238527875394 1974",1974,1082.26220543038,934.63115847068
"50.509362247853 -120.956256268546 1980",1980,949.916326365583,442.966848026837
"41.8122173739001 -122.397965658456 1958",1958,1358.58890887046,947.341763754738
"48.9266717579195 -75.8373079262674 2001",2001,1124.92568050871,945.334162612674
"55.543944811094 -70.5290002003313 1998",1998,746.409365755976,705.404952030467
"46.5723923489201 -90.1740300189704 2001",2001,1141.59602913892,1134.35239833901
"36.319968181429 -60.0553093571216 2000",2000,1303.59785252584,NA
"42.5959783098805 -81.655692178756 2009",2009,869.545912671069,1367.51986026038
"45.765473351058 -69.4824588205665 1963",1963,1153.28959890349,899.24803615171
"40.0844694407798 -74.1905475966632 1985",1985,1467.99763604359,1394.01590699114
"47.1535965729972 -73.9394978620112 1993",1993,1151.13704952665,983.15487560319
"32.3941022097692 -110.453274445608 2011",2011,1024.21177984196,1089.34001700387
"46.3473965752382 -106.528828321025 1959",1959,1205.05911299113,1104.75058233415
"55.0927454178847 -122.946316972375 1992",1992,947.86069010852,780.248861882113
"36.152808812701 -90.2958355005831 2004",2004,1277.50834516162,1440.28785028016
"45.7967874505271 -74.5440806820989 1956",1956,1061.7820256862,949.702892514061
"37.2717079835263 -102.993962494656 2011",2011,1722.85422121691,1181.94163864301
"43.7486757266723 -71.7784462496639 1997",1997,1387.00566474261,982.916901718399
"42.3149340416004 -104.993958855048 2013",2013,1228.07044770379,1098.39403613163
"40.8346520153519 -91.3994318246841 1981",1981,1261.44498766995,1486.61286890077
"30.497233859801 -90.8126637339592 2000",2000,712.913696338379,1258.66070042549
"35.7682665678788 -88.377681132406 1984",1984,1344.7290297037,1385.99485543335
"39.5834531652504 -111.659037787467 1971",1971,1646.17200262962,890.853944160618
"41.1103722431577 -123.050382239744 2013",2013,1320.65801916776,755.616826975237
"48.8300137671781 -80.2545914333314 1972",1972,876.422541188082,827.197016485733
"51.5227426227956 -104.56769624725 1993",1993,958.502066207157,863.082305311865
"50.088714774842 -83.6605259031057 2007",2007,1131.55931313793,1015.86497904268
"32.9865498975289 -106.039401032031 2004",2004,1177.40865741814,1275.40310823023
"40.9960420523416 -89.268823703751 2011",2011,1327.85597444123,1368.15569427699
"55.4999743771729 -89.9226188566536 1959",1959,904.372753050395,854.872964408026
"45.895957224619 -96.2663156725467 1998",1998,1183.7010938536,1324.8468001263
"30.5773007459717 -117.68959986046 1959",1959,789.428687127448,NA
"42.9852828146924 -121.243708524853 2007",2007,577.931015372652,723.576689410064
"33.1547205227419 -116.780800390989 2009",2009,1137.53876324765,922.034578567894
"34.232865821517 -90.1271242182702 2000",2000,1262.99286400334,1277.08803346861
"31.1915498132369 -97.6877240929752 1971",1971,931.811119250402,1277.84187021803
"37.6047165688958 -75.3471524175256 2010",2010,1739.74680806039,NA
"49.0624558892308 -109.541421700269 1962",1962,946.393847710497,814.711640424655
"55.5762620423478 -97.3040842171758 2009",2009,932.346258431937,838.910021963917
"39.8683212472878 -89.3056664429605 1955",1955,1688.76786582539,1275.18750145868
"54.5236759909562 -74.6795479953289 1980",1980,808.093851064798,570.575372722715
"40.3551798475142 -98.2884059753269 2009",2009,1434.11870692992,1278.61677478938
"37.9887689949953 -76.5376954805106 1962",1962,1694.28430978624,1485.60167822174
"58.8697955212398 -90.8202717360109 1963",1963,658.257848646504,893.849518081606
"56.1544086451817 -115.820486666635 1998",1998,716.811049044556,901.51620519458
"36.4913353361749 -106.294647501782 2011",2011,1222.72107766365,892.88198950714
"46.4218055955247 -72.017730306834 2003",2003,1261.16390181589,1227.55025543617
"47.3485276047098 -84.06593458727 1981",1981,1135.08525304656,869.240981047411
"35.9033791974492 -106.033774511889 1981",1981,1408.90407289291,1104.62414052105
"36.4276213561881 -86.75327709876 1973",1973,1419.49928762872,1398.12614897204
"43.5838074106483 -92.4286240898073 2004",2004,1380.54900801138,1153.53428599853
"38.3138016366708 -82.8043517097831 2007",2007,1767.08519372216,1351.44539708817
"42.4234112863804 -113.464052136987 1971",1971,1198.09583830807,830.277886646653
"52.3526792475952 -62.4221758358181 1973",1973,985.179108065492,767.539689420086
"30.529142543797 -104.190833056346 1994",1994,704.915690166185,1243.41096004452
"45.7165165661686 -68.177412673831 1995",1995,1255.56949974857,1094.04844708337
"58.6477757951729 -63.6977927852422 2011",2011,732.881866797023,588.760868463729
"32.8079400942924 -90.8837042190135 1979",1979,1236.87660844253,1389.33072282331
"42.6306096438416 -94.8906782269478 1996",1996,821.610022959146,1345.9960935479
"32.3606430430699 -110.369231030345 1985",1985,1043.84645130831,1079.18260829637
"33.2193805019447 -77.7355612255633 1963",1963,1236.96422584554,NA
"41.774776609998 -98.7473307643086 1957",1957,1343.53393809153,1266.10494721262
"57.7001957715133 -77.8137673996389 1981",1981,702.154858704228,630.589890275663
"56.6836107839089 -80.429042475298 1998",1998,694.771772588296,NA
"55.6566780067607 -88.8373253401369 1955",1955,832.326234034858,1131.19360407048
"40.4712771252308 -123.421676913276 1979",1979,1420.53277420202,743.217382054407
"42.8511883277963 -116.545344013721 1980",1980,452.213104504811,806.698483998243
"42.1214748374977 -77.4898632522673 1958",1958,1286.99809279402,1124.69877678598
"45.1802046270392 -76.2859092280269 2011",2011,1257.87800909147,1284.58955492404
"46.8004167530602 -95.4312615282834 1974",1974,1082.30340669195,1132.53503638442
"48.1190213434991 -76.3993846066296 1962",1962,1032.00848572648,805.690284397831
"48.4962383587421 -81.2838489096612 2003",2003,1245.352829895,959.146301590706
"33.7133799250902 -109.86602883786 2013",2013,1266.44400997002,1084.54283521047
"40.3268874714115 -67.164099086076 1994",1994,1415.7711666245,NA
"32.825203562117 -67.6386001333594 2012",2012,1122.06333636763,NA
"32.614095383063 -105.395214138553 2003",2003,994.638298841894,1165.72462262625
"51.0243918483326 -92.7528729848564 1961",1961,906.893625599755,1086.70150622214
"45.1132280676826 -122.341122189537 1957",1957,1206.17419683152,629.374439574545
"49.290182058942 -75.7012613397091 1985",1985,1022.01578154654,774.259320155764
"34.9478931972311 -122.903110608459 1980",1980,1256.32386443519,NA
"44.0361734320942 -98.9229283668101 1984",1984,1223.22968278153,1256.03549855136
"30.3817852790358 -83.6406208947301 2012",2012,612.558252779199,1432.82001716025
"46.2434243457913 -115.792011581361 1973",1973,1220.40130617919,667.848997676192
"36.330771046651 -68.5771085880697 1981",1981,1538.36348133559,NA
"49.8989639208182 -83.8900629803538 2004",2004,1355.53539342585,803.091965255899
"53.2432312786487 -84.2766385339201 2010",2010,1039.25990871534,1158.44101755237
"53.643562547417 -92.2761270962656 2010",2010,1048.99512891255,1120.43012958746
"48.4893537324423 -113.264065710828 1985",1985,1032.00267904642,555.300268734452
"55.4273637070139 -78.5622483026237 2010",2010,889.740382376552,871.777639064246
"59.5087270611967 -77.6825910340995 2001",2001,682.752872348461,745.942209981915
"34.6312966551556 -97.3061599954963 2004",2004,1251.01564290351,1380.27779528827
"59.9325147091041 -105.219102306291 1971",1971,611.321137383865,902.242239918564
"36.6063707069947 -113.10808846727 1992",1992,1614.91412667823,1112.00269164553
"53.0489167355894 -87.3859840538353 2009",2009,1030.07941744115,888.112277308436
"58.4692121709651 -85.2322524413466 1991",1991,793.130404452109,1003.35226091209
"43.9477493004088 -78.4317741729319 1962",1962,1233.14277857342,1228.75866412314
"54.2810875054739 -106.697357464582 1980",1980,817.289758099837,864.433960809305
"49.3569558603334 -119.038368025795 1955",1955,1155.06740357686,630.603122620904
"31.9922508990419 -88.7308004032821 1995",1995,1047.63683201864,1319.48617109689
"36.7697580225306 -61.5234071575105 1973",1973,1682.80149259647,NA
"39.2608939266359 -121.682647420093 1996",1996,1721.47450154402,1133.65930421005
"39.6148180630132 -62.8314857929945 2007",2007,1713.59918692339,NA
"50.0034930455971 -123.735328735784 1973",1973,1206.88846852907,458.261956426753
"31.3834028587171 -64.0518499072641 2011",2011,849.123203626137,NA
"36.5363465420463 -71.4380578324199 1985",1985,1613.45941853834,NA
"55.9769700036691 -108.174993703142 2004",2004,901.296165768113,841.557653554211
"49.9443733872058 -107.961185853928 2000",2000,1268.64429364363,962.907845026323
"54.9810281207234 -99.6115010417998 2008",2008,894.662201607892,1054.39609657406
"33.0323347942189 -66.0428781341762 2011",2011,1209.80317619297,NA
"46.3686937639894 -60.2111130952835 1980",1980,1012.10815084819,906.181253915248
"33.1308295965242 -119.925957424566 1979",1979,1253.6818168832,NA
"35.7468207531955 -99.4632684253156 1980",1980,1277.62500171275,1109.3088473801
"35.0876271623466 -93.7719985004515 1991",1991,1223.32671275753,1299.62364098022
"43.0791508130892 -117.237063506618 2003",2003,1342.93535812051,915.169368651362
"57.6103076887516 -109.77419427596 1993",1993,611.717319803314,821.789408438363
"46.7765030927542 -64.5347123220563 2003",2003,1257.80826479381,1004.70120872338
"37.1762047064651 -95.5553585384041 1971",1971,1686.77360223851,1317.39639447895
"30.6461138978783 -102.774454867467 1971",1971,874.588641077007,1328.23712618527
"48.5622637131729 -89.2499822750688 1982",1982,1116.66157598975,691.470656875047
"46.8203581824735 -92.8285294678062 1974",1974,1082.30340669195,1050.68572025873
"40.1657999031991 -89.3020670022816 1955",1955,1475.96575272481,1233.90603950504
"41.4575019424901 -61.028759451583 1958",1958,1400.29993028702,NA
"31.1824943968556 -67.2531568072736 1982",1982,781.355424302657,NA
"56.8099713745382 -77.6876814477146 1992",1992,872.832251077181,461.17453140846
"39.2454445152221 -98.990038158372 1993",1993,1742.11159065041,1310.27921656505
"35.243753818974 -108.058559847996 1998",1998,1298.75572662123,948.260069404267
"33.7535874247733 -83.98711678572 1974",1974,1283.71117085769,1441.58357293442
"40.7608752334077 -88.4019867237657 1997",1997,1369.78514875616,1313.47669760509
"58.0463763603922 -113.854731218889 2004",2004,816.150484451467,780.995899459449
"35.2070297857479 -66.7871427722276 2003",2003,1253.50961152041,NA
"31.0788464100072 -89.9428882263601 1961",1961,880.995522889691,1366.01516603307
"53.8479600827517 -80.7393864635378 1957",1957,1008.95757568191,685.079113376145
"31.7901542967383 -70.5790792219341 2004",2004,972.899291337617,NA
"48.8894059199217 -90.0181780848652 1957",1957,1027.13689356104,881.890315523265
"57.5547882920221 -67.2089778911322 1996",1996,707.155621028097,593.17550201942
"37.5285234603081 -105.906670829281 1992",1992,1696.10183623003,798.389171919271
"35.11295747605 -64.2422613501549 1982",1982,1276.31616353819,NA
"42.5776241716729 -95.5422639939934 2003",2003,971.402848679538,1320.81480075591
"47.9118315379483 -71.5655279718339 1995",1995,1202.60211478927,879.072800728101
"55.7280536143976 -75.5957962945104 1994",1994,871.027804153424,531.871142222682
"33.3899923507889 -96.0065604094416 2013",2013,1258.02129530675,1235.39997784787
"33.6550724318161 -123.049240037799 2010",2010,1200.56308880056,NA
"49.0125074027974 -98.7303281575442 1980",1980,982.161700208171,1005.31372033245
"35.769459618405 -69.0787214040756 2013",2013,1350.15056404038,NA
"44.2145968039878 -100.25019519031 2004",2004,1365.15380575572,1119.46859744756
"36.3133179114086 -100.49634561874 2006",2006,1243.20973295268,1243.23821113803
"41.9908422050969 -123.80856435746 2008",2008,1292.59801604448,777.845336386269
"31.5491880792477 -107.661896506324 1998",1998,927.776809721699,1183.84330503931
"55.6369394847553 -115.070981830359 1961",1961,772.922134957816,884.728657267765
"56.7614342358402 -63.0532952584326 1973",1973,800.770834460211,723.613037133089
"45.0631934404932 -117.671589497477 1962",1962,1175.22526679455,721.446697975225
"43.3697974375026 -83.926156796515 1993",1993,1311.13780327674,1330.36911261971
"34.2272682873165 -119.600228536874 2001",2001,1238.2775213375,NA
"55.8580006919172 -81.6445020027459 1963",1963,690.219149704733,600.143484142115
"35.6789725672776 -123.470194973052 1985",1985,1334.72134683745,NA
"58.8305813798849 -86.3696713373065 1963",1963,658.257848646504,1001.70952937577
"56.887053192937 -101.847967235371 1955",1955,789.674025899076,1030.52947596331
"53.5531692964324 -72.5029236450792 1957",1957,917.241503078348,512.684987529087
"51.2413530484826 -61.1478968057782 2013",2013,1063.90803684545,479.332042605432
"42.0847773290631 -85.1298322062939 1958",1958,1286.99809279402,1304.22306951225
"38.901075604767 -116.003214670345 2009",2009,1401.60305511832,838.029943094233
"53.496378676336 -79.2389088682831 2008",2008,1037.23317788455,NA
"31.2375259575059 -122.756782695651 1956",1956,965.102505801154,NA
"50.7222095060635 -81.6131190676242 1985",1985,953.382417277156,829.199084521521
"35.0905205819816 -115.030690692365 1959",1959,1293.7239055849,1092.78326164148
"54.1335034585919 -83.1260463036597 1971",1971,826.944104568758,777.889242751442
"39.8016266617547 -99.9099675379694 2013",2013,1644.58807560481,1195.2339074809
"51.7714618896908 -90.8934064395726 1998",1998,957.547721274188,1070.32770408568
"44.8164213756663 -97.392995422706 2013",2013,1304.6241232012,1286.90211543066
"42.55772438551 -121.366905486211 1959",1959,729.420480544275,670.605974616566
"30.1794016591664 -88.9594425447285 2012",2012,572.349903028967,1404.28031687543
"44.4405823543999 -73.5203146934509 2004",2004,1358.34219738601,1229.00628463313
"36.5502045288111 -76.6694654524327 1981",1981,1666.70831063973,1397.89057276062
"39.8693474256237 -91.160729303956 1963",1963,1664.17379711368,1372.29050745826
"30.7166252375888 -111.104408930987 1972",1972,958.773236158406,1152.17210344921
"35.9114543207629 -111.135580977425 1961",1961,1320.52140401502,1143.87975472992
"37.1763449763988 -85.6901427358389 2000",2000,1729.73647977438,1391.3825696545
"35.4082816412876 -79.4741133693606 1973",1973,1320.19028792766,1413.15709831425
"35.2676572485315 -79.5849448442459 2013",2013,1339.70163452738,1517.99641321356
"32.9344652626471 -63.039482049644 2010",2010,1165.97099962,NA
"32.6368092251377 -117.974161952734 2007",2007,1108.52968315331,NA
"37.7467648737645 -65.288151120767 1981",1981,1740.13346605293,NA
"33.9480236265568 -76.2788312975317 1971",1971,1187.31947588188,NA
"59.9610054512148 -106.527991220355 2000",2000,591.088866184888,943.6638894951
"57.4824598347955 -94.5015477854759 2011",2011,766.126936194465,1104.03151577218
"39.5449073286901 -124.699574997649 2011",2011,1706.79633810052,NA
"31.6466967261674 -123.34635771811 2001",2001,929.455958123628,NA
"35.428630487707 -84.7200096119195 1980",1980,1283.66399503394,1266.96890413636
"32.214869689717 -61.3279452826828 1981",1981,1189.66873149833,NA
"56.0030318764196 -117.49565125443 2008",2008,858.538617046561,227.927107895232
"34.7774521372968 -74.2114587686956 1998",1998,1296.85807593933,NA
"37.607169018659 -92.2601956967265 1992",1992,1696.10183623003,1377.13548328189
"54.2212213549123 -105.098143396899 1980",1980,838.252813134787,941.393271139476
"53.3212872570423 -73.9959357306361 1992",1992,1021.7643882384,368.997905236606
"54.7832168076221 -89.802893428132 2004",2004,947.996324618948,815.164749543612
"47.5983215451068 -83.0563399661333 1985",1985,1119.81012078575,804.291799767885
"41.6451451081722 -104.204659676179 2013",2013,1301.20349487328,1102.88130515117
"43.2905037815469 -92.0758043881506 1971",1971,1277.62327820151,1283.65108458062
"32.8913515011932 -62.2388180159032 2010",2010,1165.97099962,NA
"33.4588942389149 -83.5603736434132 1962",1962,1225.89377603246,1382.60526292207
"54.3599455602208 -96.5050817281008 2003",2003,1101.70678143813,1111.26709520872
"50.0762182849831 -103.76000658609 1961",1961,1102.58176537045,1042.72330066311
"32.3024004447517 -73.3374954946339 1972",1972,1166.74517348788,NA
"56.4340753336321 -117.168317399919 1982",1982,842.712126501133,353.864572021079
"55.988274378263 -116.806840281934 1979",1979,721.409703569076,512.68533567209
"48.3977263625751 -69.0657224133611 1974",1974,1026.00636393443,NA
"34.101749544771 -77.4825009237975 1956",1956,1232.52038807488,NA
"47.5274398798626 -117.181737832725 2009",2009,1146.86320422471,1031.14903842515
"55.8333911462175 -85.0997410900891 1971",1971,743.702682766712,847.619490921571
"46.6172375019507 -98.1748366355896 2004",2004,1167.39284598827,1011.40784846427
"31.0598450821125 -85.5212191399187 2010",2010,847.611144409515,1225.10311788561
"37.4582050240063 -124.137490438297 2003",2003,1642.42321508118,NA
"54.6653578310051 -118.876364696771 1993",1993,784.015471665869,377.957095055973
"33.3520438851006 -110.937058534473 1958",1958,1264.62741969334,1271.87014556961
"35.4101116767086 -70.2076503541321 2012",2012,1269.38929526093,NA
"35.0189031760154 -68.1632621772587 1973",1973,1286.33349067628,NA
"45.966470556415 -79.9194607324898 2008",2008,1205.67194238268,1258.9679843946
"55.3830058704519 -72.7957444265485 1979",1979,735.346981102753,635.36977706291
"35.518203995937 -91.6314952075481 2008",2008,1271.30496748293,1425.1197723304
"55.4563460291126 -78.0956547427922 2006",2006,989.681285139943,707.149762333366
"48.0637443303912 -113.346997098997 1956",1956,931.932918010852,560.567725115633
"33.5438282881139 -87.8891114797443 1957",1957,1243.01603147314,1325.27020489969
"36.3478362495237 -121.234235381708 1991",1991,1307.46758846382,1012.59394170633
"42.9529410022797 -80.1789295859635 1955",1955,561.754515462838,1338.52442867158
"36.9474130923762 -91.2389984261244 2007",2007,1678.72303737256,1336.16251378984
"45.9466526880268 -109.959314223379 1980",1980,1076.97556732896,895.862059113715
"39.8822291815854 -65.3931615315378 1985",1985,1682.01758472399,NA
"49.8284123130074 -75.2501603867859 2012",2012,1261.88044258643,1035.22382449228
"56.936406640413 -108.326559970155 2007",2007,798.219209789256,978.749790429978
"40.4710816688692 -122.504527224228 2008",2008,1387.31362373211,1174.67990048705
"55.2100160139093 -69.8944147769362 1957",1957,807.075296279069,434.132162187333
"58.2125127915951 -117.405770681798 1961",1961,695.910272139535,516.419759847625
"43.2700654997595 -87.212429875508 1982",1982,1358.75630089956,NA
"48.4300562543567 -78.8086746633053 1982",1982,1179.06809397294,734.842186056005
"49.5462153607277 -120.561764677987 1997",1997,1247.53324958417,754.869625656068
"42.1985004201614 -103.448561299592 2006",2006,1340.46654152345,1119.53288789067
"31.5010224933423 -117.205630280078 2009",2009,851.041499334399,NA
"30.8015769219778 -109.557928517461 1994",1994,745.52756267296,1164.78045765016
"43.335866104758 -91.5606026630849 1979",1979,1283.9951714151,1342.43345639613
"34.9093533322108 -116.988061722368 2011",2011,1283.25114429422,1095.37864836539
"38.8464553596535 -97.5240303017199 1994",1994,1338.98368415088,1278.07255081397
"50.6033670920356 -113.240294633433 1981",1981,990.339065158696,850.758477624001
"51.9659658613665 -73.7251904513687 1997",1997,1114.50297975303,756.897660315834
"53.3349077541816 -111.832230621949 1983",1983,1054.10789220129,977.129090614535
"33.2062116969328 -112.205223888159 1998",1998,1232.58372154601,957.27431715136
"34.7508085835402 -109.133887616918 2013",2013,1300.25460725407,1121.32092245102
"47.0250497724453 -64.0312474407256 1955",1955,1247.9037806109,929.167811471267
"44.473295262805 -103.951085144654 1982",1982,1324.36741206299,1010.77941241231
"31.6452288591643 -85.1688508037478 1996",1996,1034.25948643539,1374.55176939923
"31.2419759787697 -108.342027515173 1993",1993,877.837065261433,1153.79960027918
"59.0665993141724 -62.0245500840247 1961",1961,670.023355382726,783.753554878414
"32.3424703131789 -74.3481424637139 1971",1971,1070.60463404399,NA
"53.0688171529652 -100.286833159626 1955",1955,979.980030928637,1084.09324406524
"38.5721977248728 -84.4409040547907 2012",2012,1386.54696055218,1320.60270336147
"32.7732865769389 -97.2656915802509 2007",2007,1210.70648658772,1278.09145192263
"35.8432389899629 -65.0118815805763 1983",1983,1405.4711494721,NA
"59.0440731591088 -105.207900563255 1962",1962,580.026128947151,953.582928021422
"35.2484724816386 -96.59647741355 1981",1981,1343.74561711937,1284.82651463843
"39.8872143927236 -107.35830841586 2012",2012,1685.83236876197,507.74904542947
"47.3135954996503 -73.8204135652632 2011",2011,1161.07197602937,1014.88712801227
"42.9060256041857 -67.6945174857974 1998",1998,628.906792567306,NA
"49.5393248660108 -78.5135830566287 2001",2001,1200.03056067209,919.652851944017
"31.0140750971593 -91.1529924720526 1974",1974,968.483205974304,1367.4492791118
"31.3236333254545 -89.6864086110145 1957",1957,999.028381879158,1314.76375528465
"32.3894780600529 -108.831492690369 2000",2000,1027.52194810863,1171.35563327758
"40.3212044188644 -64.4876248855144 2004",2004,1419.70138672251,NA
"44.4904515025934 -103.354048216715 1971",1971,1237.48561555276,1146.70476256551
"54.4253866955984 -110.540431067348 1961",1961,816.004757529459,1086.89566264289
"35.8694519288639 -62.1556556224823 1996",1996,1401.13496378318,NA
"49.250051898368 -105.448949094862 1985",1985,1022.01578154654,914.287405433467
"34.1432715714352 -110.817370824516 2004",2004,1234.1612038167,980.852669282239
"52.4704001603382 -85.7091015949845 2004",2004,1091.07461994982,844.332769281648
"55.7712288149152 -75.0879153236747 2006",2006,971.406466829816,515.637422825744
"54.7975466116175 -98.2384280394763 1982",1982,897.786330058461,NA
"30.3856624980588 -75.2306410297752 2003",2003,643.895105110028,NA
"32.3781469887177 -100.744841974229 2000",2000,1027.52194810863,1234.9515124077
"56.0340950605589 -66.30884103477 1984",1984,813.708372374515,540.184208070989
"44.5336616059819 -79.0021246299148 1985",1985,1239.87839461933,1125.91445928267
"30.6552863763368 -113.362227352336 1956",1956,907.891733368897,NA
"55.0238386070795 -82.9459346272051 1997",1997,940.45248938765,855.884679476046
"37.9374662379662 -75.2675433643163 1995",1995,1728.2234183142,1476.49233491149
"57.0832286385682 -85.3260407410562 1974",1974,739.810251734118,882.496306741094
"38.0741260878134 -79.641605084762 1972",1972,1733.61899236966,1261.27864261106
"56.8509093458534 -76.9741110038013 1982",1982,827.675387902478,435.320564940437
"41.3579763295714 -62.251878362149 1991",1991,1306.46754577316,NA
"37.2997448107253 -103.847203692421 1961",1961,1760.02788729612,1224.33156263224
"47.0200646358776 -112.440853184089 1963",1963,1099.94061074219,616.053330628502
"47.5277069467618 -107.576527241617 1994",1994,1237.41111750439,982.734195905724
"49.952092050657 -79.8970750998706 1955",1955,1293.11140532163,1018.48610827263
"55.925292728041 -102.886150013655 1994",1994,860.92444316913,848.732150837128
"43.1529895691219 -122.527239248157 1994",1994,1317.97553104422,745.20032221865
"31.4661582534297 -78.1540542282164 1979",1979,887.82905039573,NA
"34.0495320955775 -119.638122115284 1993",1993,1265.20501427981,1257.98522521263
"45.7824210910714 -67.8583733830601 2000",2000,1217.94323221105,1001.67024043592
"36.5049484660251 -88.2631457783282 1973",1973,1584.89089824213,1399.34353280678
"46.5093953359403 -119.104829477146 2007",2007,1114.9911970871,1187.60222303656
"55.4960515498903 -101.306235445663 2000",2000,782.932252680259,957.190692906468
"57.6133307583426 -116.215857183561 1983",1983,768.125085217316,611.164353544877
"47.4636494749623 -118.450392689556 1973",1973,1199.80382330864,862.229382317244
"51.8131088427327 -110.846184622496 2011",2011,979.025832769666,885.267352659854
"40.9685280177949 -66.077266484499 1984",1984,1296.4232555668,NA
"54.5637397918815 -73.9608917478472 1984",1984,865.495528404208,594.149535517163
"34.2364537391265 -66.5594105701894 1992",1992,1200.22158645279,NA
"47.3875577584653 -76.7224510665983 1956",1956,1008.82826322736,795.063353667444
"33.8562174343185 -117.050541602075 1994",1994,1191.37143796442,1093.48927021413
"49.3790425379401 -110.755001250654 2001",2001,1192.31681663825,950.615405909119
"50.9876890412908 -102.627851273865 1963",1963,881.875651178322,1063.81437878839
"54.5524063130009 -111.459886785597 1963",1963,714.205673297278,941.477153508118
"30.7183357463988 -84.9870200827718 1971",1971,874.588641077007,1356.13216334159
"43.7236153008693 -100.006059519947 1982",1982,1356.8094202294,1202.90819084023
"30.1362395910337 -71.6031620465219 1996",1996,780.997726141096,NA
"38.2429221587291 -117.536817546934 2009",2009,1751.0769571077,1110.8238000269
"47.2644556743172 -122.939222361893 1974",1974,1082.26220543038,957.501253193418
"46.5407251088894 -73.9225891325623 2000",2000,1134.84495690428,791.574703243275
"35.0689513292905 -100.136897759512 1973",1973,1286.33349067628,1241.79887188995
"42.4589360999887 -122.051973771304 1980",1980,1111.72800366436,758.143088548201
"34.449430257056 -77.0251485798508 2000",2000,1277.97826147253,NA
"32.4835787611194 -118.801430482417 1961",1961,1073.56963147356,NA
"56.2363406046804 -108.165657604113 1962",1962,638.382756444482,984.746809724331
"33.6843813770929 -69.4778638612479 2008",2008,1198.80376181265,NA
"54.7994331821678 -117.723474735394 1957",1957,819.033288773767,285.752216480687
"40.2784339313032 -64.8148751724512 1955",1955,1460.19023981179,NA
"59.5813486385661 -90.4035593848676 1992",1992,759.5445513335,606.088336388148
"55.0099668362319 -69.1602790821344 1961",1961,790.011795510685,764.168457856383
"45.1151780146213 -96.7654386442155 1991",1991,1242.81627335766,1330.17159066134
"41.6758140503675 -93.273841291666 2008",2008,1300.6593254902,1436.89429167098
"34.5094449983854 -86.0069697909057 1957",1957,1234.99410376598,1359.32223209368
"57.8918644719542 -77.6355855725706 1993",1993,597.213970368291,760.935896376945
"56.4977110337523 -86.5580480732024 2008",2008,852.922783399403,1035.80901950798
"30.2886877377898 -64.7176978178322 1984",1984,741.702319536685,NA
"34.216673492586 -62.9757116921246 2008",2008,1229.76067734466,NA
"53.9363901440959 -88.2870199531317 2001",2001,1150.02172688518,1111.4885314734
"37.5537434384269 -121.314318766817 2012",2012,1699.42375749376,1123.16582479979
"39.7716127826542 -105.204994473606 1971",1971,1619.61557813155,1109.28469869205
"46.6331320521685 -101.105021238327 1957",1957,1141.85539508633,1160.06109014764
"30.0124242802796 -108.135864045471 1980",1980,758.531057115388,977.490245278128
"37.4650471865032 -114.369339169934 1956",1956,1716.57568577417,885.085756175508
"30.6282484841897 -108.898595776409 2006",2006,793.948124088968,1174.01137350008
"53.2228308633294 -94.1486011818051 1971",1971,872.288557053113,927.862055588919
"42.1672417006068 -73.1698907073587 1959",1959,1305.83147927305,1158.86431685545
"43.5854114987523 -105.183426579461 1959",1959,1316.97199927274,1021.14570562327
"32.569882477283 -94.8334491066635 2003",2003,994.638298841894,1310.17773050551
"45.1126820294523 -119.733872534707 1957",1957,1206.17419683152,635.548366926476
"35.1852917865235 -61.9872958771885 1981",1981,1343.74561711937,NA
"34.7664114582882 -89.5579990278929 1955",1955,1299.94542852875,1372.71968497448
"56.1283203852672 -116.96672516875 1958",1958,737.821354618516,467.279145590104
"54.215465079822 -95.5318405944854 1991",1991,923.053885091309,1094.74072351454
"34.2605497202646 -110.329439789057 1984",1984,1258.81724836082,1065.35902861147
"33.3020807787353 -81.2706256192178 2004",2004,1201.58203726207,1411.57372723628
"36.1582492283219 -93.8545543793589 1984",1984,1363.41684144293,1372.4698849642
"44.197114900556 -114.983001435176 1972",1972,1124.47092396089,653.303591607259
"30.0227189931062 -96.9927561096847 1971",1971,816.678022208826,1222.51148620821
"38.6851280097193 -63.9049542043358 1985",1985,1477.34396462059,NA
"51.6375282562219 -119.899535318837 2004",2004,1125.50338908799,664.313774221643
"32.9352862853317 -96.1847222875804 2000",2000,1204.13749270711,1283.23459243193
"50.2427530355367 -80.9246063232422 1993",1993,1093.1646513532,984.304417512933
"42.7353258708831 -81.5329267177731 1985",1985,724.045750771773,1262.40854022575
"45.4878469186921 -124.539439911023 1974",1974,1138.35314530707,NA
"46.0465668269229 -105.415669670329 1981",1981,1132.02520031075,1019.90055054003
"34.1598406328043 -62.732448829338 2009",2009,1195.26107292153,NA
