"","C_UTM","X","Y","AREA","BetPen","FagSyl"
"1275","32TQQ2",11.7505495672,44.3955053547,1957.56599869,0,1
"1276","33TTK3",12.2287613011,44.8462465376,1440.69242262,0,0
"1277","33TTK4",12.2393318933,44.3950889863,1278.84223465,0,1
"1278","33TWK1",15.3164309272,44.8822449475,2474.67228034,1,1
"1279","33TWK2",15.3150377522,44.4333862038,1814.19474707,1,1
"1280","33TWK3",15.9487473804,44.8800630443,2500.44972494,1,1
"1281","33TWK4",15.9441801731,44.4307214113,2557.23807256,1,1
"1282","33TXK1",16.5865595327,44.8743755014,2491.38549204,1,1
"1283","33TXK2",16.5751694312,44.4222773993,2521.94945353,1,1
"1284","33TXK3",17.2175467502,44.8601982219,2490.65989075,1,1
"1285","33TXK4",17.2051292709,44.4078150633,2552.44044924,1,1
"1286","33TYK1",17.7707224433,44.8382259753,1851.37514605,1,1
"1287","33TYK2",17.7590496981,44.3941504072,1949.36047268,1,1
"1288","34TBQ3",18.2409985771,44.8392578092,1819.49772409,1,1
"1289","34TBQ4",18.2508876834,44.3748153839,1955.24771654,1,1
"1290","30TXP3",-0.82146021866,43.9755597162,2496.94518763,1,1
"1291","30TYP1",-0.26107780058,43.9618769891,1979.63997212,1,1
"1292","31TBJ3",0.2427147525,43.9595131956,1977.01246858,1,1
"1293","31TCJ1",0.80393695175,43.972339818,2467.81842416,0,1
"1294","31TCJ3",1.43166365153,43.9823646089,2506.69849649,1,1
"1295","31TDJ1",2.05546251989,43.9879371325,2503.18875119,1,1
"1296","31TDJ3",2.67961291275,43.9924632437,2474.44781582,1,1
"1297","31TEJ1",3.30226165049,43.992323344,2454.79991590999,1,1
"1298","31TEJ3",3.92679366728,43.9853001943,2489.42238367,1,1
"1299","31TEJ4",3.91927315817,43.5399316174,1573.969478,0,0
"1300","31TFJ1",4.55088972452,43.9757994341,2531.97933076,0,1
"1301","31TFJ2",4.53984569325,43.5275495751,1745.06067672,0,0
"1302","31TFJ3",5.17152541274,43.967421446,2480.24278916,0,1
"1303","31TFJ4",5.15720064538,43.5186208804,1911.75769571,1,1
"1304","31TGJ1",5.73853942828,43.9527265087,2046.30610192,0,1
"1305","31TGJ2",5.73058695643,43.503509828,2149.70408885,1,1
"1306","32TKP3",6.24590120243,43.9554824312,2011.6837309,0,1
"1307","32TKP4",6.25817025679,43.5040729399,2152.0099052,1,1
"1308","32TLP1",6.81475598569,43.9686545037,2488.6346283,1,1
"1309","32TLP2",6.83215466848,43.5210345722,1767.33153817,0,1
"1310","32TLP3",7.4374773048,43.9766306116,2381.5258104,1,1
"1311","32TMP1",8.06105838671,43.9847650314,1444.4154671,1,1
"1312","32TPP1",10.5560836678,43.9767941312,2452.04086039,1,1
"1313","32TPP2",10.5425053483,43.5279887127,2096.36658539,0,1
"1314","32TPP3",11.1790647547,43.967417927,2472.16672597,1,1
"1315","32TPP4",11.1615554394,43.5177033944,2535.74630873,0,1
"1316","32TQP1",11.7436624849,43.9499055003,2019.20714501,1,1
"1317","32TQP2",11.7364739603,43.5013248915,2141.81486211,0,1
"1318","33TTJ3",12.2503417526,43.9482010918,1965.27694245,1,1
"1319","33TTJ4",12.2601401969,43.4993966639,2147.77775093,0,1
"1320","33TUJ2",12.8323844114,43.5123451585,2539.63870193,0,1
"1321","33TUJ4",13.4543720846,43.5213047963,1629.55982407,0,1
"1322","33TWJ3",15.9385911572,43.9798401961,2481.04239588,0,1
"1323","33TXJ1",16.5655894226,43.9732048599,2479.23369813,1,1
"1324","33TXJ2",16.5562311152,43.5236374162,1513.81853643,0,1
"1325","33TXJ3",17.1766301038,43.5161575474,2454.7943607,1,1
"1326","33TXJ4",17.1929131312,43.9623967817,2443.48199707,1,1
"1327","33TYJ1",17.7587871073,43.9465638,1952.1519229,1,1
"1328","33TYJ2",17.7468525541,43.4971395329,2145.67369146,1,1
"1329","34TBP3",18.2617792589,43.9439959545,2042.97266702,1,1
"1330","34TBP4",18.27193018,43.4974750041,2143.01606125,1,1
"1331","32TPN3",11.1462357922,43.0631192133,2566.19687489,0,1
"1332","32TPN4",11.1313509697,42.6108732704,1557.18640336,0,1
"1333","32TQN1",11.7273599441,43.0482124792,2222.88829127,0,1
"1334","32TQN2",11.7204873375,42.5984652189,2295.96892948,0,1
"1335","33TTH3",12.2691483867,43.0480814532,2183.73170737,0,1
"1336","33TTH4",12.2800416924,42.6030662505,2239.51900162,0,1
"1337","33TUH1",12.8488884972,43.0628442401,2502.50421592,0,1
"1338","33TUH2",12.8663051329,42.6189118091,2487.38179476,0,1
"1339","33TUH3",13.4662493277,43.0744046515,2474.58518773,0,1
"1340","33TUH4",13.4789349025,42.6283054455,2461.8289554,1,1
"1341","33TYH1",17.737911307,43.0503331558,2080.66400187,0,0
"1342","34TBN3",18.2860088982,43.052290515,2197.85430855,0,0
"1343","34TBN4",18.2925366029,42.6037664015,1506.93088977,0,0
"1344","33TTG3",12.2912760361,42.1551838092,2353.06226734,0,1
"1345","33TUG1",12.8818331442,42.1709024183,2554.11892487,0,1
"1346","33TUG2",12.8962725853,41.7200767699,2462.57076628,0,1
"1347","33TUG3",13.4888084726,42.1769460213,2521.96540225,0,1
"1348","33TUG4",13.4985619932,41.7313633447,2451.28602533,0,1
"1349","33TVG1",14.0974652866,42.1835137623,2514.48665861,0,1
"1350","33TVG2",14.1029948618,41.7345776532,2452.12799238,1,1
"1351","33TVG4",14.7055720756,41.7367876408,2489.05212404,0,1
"1352","33TWG2",15.3085176854,41.7389807458,2279.30594215,0,1
"1353","33TWG4",15.9098763861,41.7360239354,1716.08093306,0,1
"1354","33TUF3",13.50966454,41.2854044706,1403.02531403,0,0
"1355","33TVF1",14.1061217009,41.2905891384,2445.66094422,0,1
"1356","33TVF3",14.7085628473,41.2919565955,2476.63083826,0,1
"1357","33TVF4",14.7123018021,40.8427462579,2404.88590039,0,1
"1358","33TWF1",15.307323028,41.2912066811,2470.93097232,0,0
"1359","33TWF2",15.3042008529,40.8449675141,2461.17095834,1,1
"1360","33TWF3",15.9048153644,41.2879617024,2239.7368593,0,0
"1361","33TWF4",15.8965018668,40.8413005884,2472.36340014,1,1
"1362","33TXF2",16.4961641888,40.8339283793,2464.53234984,0,0
"1363","33TXF4",17.0889594964,40.8250085083,2265.42714662,0,0
"1364","33TWE1",15.3039434655,40.3932624896,2475.70657944,1,1
"1365","33TWE3",15.8932736476,40.3935415811,2563.1133413,1,1
"1366","33SWE4",15.8890074937,39.940133493,2015.62629715,0,1
"1367","33TXE1",16.4867100119,40.3879269387,2484.52326635,0,0
"1368","33SXE2",16.4770690561,39.9353898392,1645.07173518,0,1
"1369","33TYE1",17.6907820612,40.3675767268,1901.99365002,0,0
"1370","33SXD1",16.4680296122,39.4886858788,2245.55595449,0,1
"1371","33SXD2",16.4578176129,39.041913426,2387.73535455,0,1
"1372","33SXD4",17.0375443815,39.0376202072,1261.83146698,0,1
"1373","33SWC4",15.8720330022,38.1567521942,1999.10450001,0,0
"1374","33SXC1",16.4539562698,38.5982472563,1665.46215852,0,1
"1375","34VEQ1",21.4792146573,62.8600983395,1693.06138507,1,0
"1376","34VEQ2",21.4731204456,62.4106856524,1936.34280043,1,0
"1377","34VEQ3",22.4634135183,62.8513405804,2497.14110717,1,0
"1378","34VEQ4",22.441825682,62.4051553756,2485.21386723,1,0
"1379","34VFQ1",23.4706329885,62.8318348025,2651.60481159,1,0
"1380","34VFQ2",23.4610786145,62.3851402595,2704.69514725,1,0
"1383","35VMK1",25.5155349089,62.8520865019,2473.05778516,1,0
"1384","35VMK2",25.5369607278,62.4075950845,2482.35754419,1,0
"1385","35VMK3",26.4977937906,62.8618783734,2494.02897909,1,0
"1386","35VMK4",26.5052515407,62.412360136,2519.70023209,1,0
"1387","35VNK1",27.4826048844,62.8621920871,2552.53593875,1,0
"1388","35VNK2",27.4759231278,62.4090653096,2550.82604444,1,0
"1389","35VNK3",28.4666261728,62.8523605482,2509.64558322,1,0
"1390","35VNK4",28.4475547085,62.4021813068,2493.37922246,1,0
"1391","35VPK1",29.4786220758,62.8311852249,2664.80949739,1,0
"1392","35VPK2",29.4626118978,62.385501323,2713.75206098,1,0
"1397","34VEP1",21.4633732628,61.9641378989,1500.42181766,1,0
"1398","34VEP3",22.4228533935,61.9580320967,2507.35725577,1,0
"1399","34VEP4",22.3939102776,61.5089503801,2507.4460663,1,0
"1400","34VFP1",23.439127064,61.9391962212,2878.96643196,1,0
"1401","34VFP2",23.4269276902,61.4886301587,3014.20728627,1,0
"1404","35VMJ1",25.5560555348,61.959172519,2528.22383343,1,0
"1405","35VMJ2",25.576775859,61.5108897896,2496.58017073,1,0
"1406","35VMJ3",26.5114659033,61.9629101091,2494.77959955,1,0
"1407","35VMJ4",26.5242458857,61.5188541129,2472.10472778,1,0
"1408","35VNJ1",27.4679076837,61.9641314359,2451.274047,1,0
"1409","35VNJ2",27.4651573457,61.5185603596,2525.8017136,1,0
"1410","35VNJ3",28.431566254,61.9566946291,2486.62807136,1,0
"1411","35VNJ4",28.4031557342,61.5124054235,2501.33583627,1,0
"1412","35VPJ1",29.4530640366,61.9356863999,2924.80426253,1,0
"1413","35VPJ2",29.4488331304,61.4854055047,2961.03203986,1,0
"1415","34VEN1",21.4467735086,61.0715175518,1315.56077268,1,0
"1416","34VEN3",22.3711927373,61.0603997425,2507.79113382,1,0
"1417","34VEN4",22.3531863834,60.6171495748,2321.71415922,1,0
"1418","34VFN1",23.4143151443,61.0435826489,3068.38321545,1,0
"1419","34VFN2",23.4053866439,60.5983422402,3237.28464152,1,0
"1422","35VMH1",25.6025576669,61.0622335497,2526.05088497,1,0
"1423","35VMH2",25.6209420427,60.6099676881,2505.28897348,1,0
"1424","35VMH3",26.5247370404,61.0699599966,2534.34195324,1,0
"1425","35VMH4",26.5321985149,60.6163257527,2256.67245566,1,0
"1426","35VNH1",27.456794337,61.0672891795,2516.48556224,1,0
"1427","35VNH2",27.4497292093,60.6179281599,1794.641485,1,0
"1428","35VNH3",28.3916392671,61.0642630212,2559.80126405,1,0
"1431","34VFM1",23.2328784935,60.1567178566,1885.37095124,1,0
"1432","34VFM3",23.9871705647,60.1355909075,1320.48027913,1,0
"1434","34VFL3",23.9896620194,59.231562108,1492.69153254,1,0
"1435","34VFL4",23.9931238506,58.7831249535,2228.08779248,1,0
"1438","35VMF1",25.6762300919,59.2649001299,2521.33736438,1,0
"1439","35VMF2",25.6932533029,58.8156875164,2537.51862935,1,0
"1440","35VMF3",26.562080095,59.2708515961,2440.78119748,1,0
"1441","35VMF4",26.5669468123,58.8240247748,2524.65443508,1,0
"1442","35VNF1",27.4386100592,59.2683047605,2161.80238596,1,0
"1443","35VNF2",27.4318999074,58.8193116142,2494.36770392,1,0
"1447","35VME1",25.7122427282,58.3682454498,2517.87634465,1,0
"1448","35VME2",25.7314713233,57.9198978357,2533.78447479,1,0
"1449","35VME3",26.5719753398,58.3747519943,2490.99622475,1,0
"1450","35VME4",26.5774493673,57.9268805992,2497.23025018,1,0
"1451","35VNE1",27.4276309321,58.3702262257,2501.6340812,1,0
"1452","35VNE2",27.4230730099,57.9241973496,2481.09313134,1,0
"1453","34VEJ2",21.3978813869,57.0253731165,1524.61054615,1,0
"1454","34VEJ3",22.2390069644,57.4702115496,2226.76360647,1,0
"1455","34VEJ4",22.2226375484,57.0230789753,2511.17198358,1,0
"1456","34VFJ2",23.0451862216,57.0100122236,2240.83924513,1,0
"1457","34VFJ4",23.9864806954,56.9912255083,2128.64585264,1,0
"1458","35VLD3",24.9094394513,57.4592131462,2545.99876987,1,0
"1459","35VLD4",24.9296688967,57.0080101045,2527.52364973,1,0
"1460","35VMD1",25.7456148798,57.4679064254,2534.99468281,1,0
"1461","35VMD2",25.7612006729,57.0183171902,2497.34336016,1,0
"1462","35VMD3",26.5825598766,57.4773343005,2512.59919141,1,0
"1463","35VMD4",26.5884593299,57.0273981628,2499.90588913,1,0
"1464","35VND1",27.4156879895,57.4765234026,2506.29108863,1,0
"1465","35VND2",27.4121186403,57.0230659938,2558.3508343,1,0
"1466","34VEH1",21.3925016571,56.5775954641,2313.44415087,1,0
"1467","34VEH2",21.3877831307,56.1317585965,2393.34272456,1,0
"1468","34VEH3",22.2090462146,56.5741383316,2495.87925813,1,0
"1469","34VEH4",22.1916742647,56.1249106643,2542.91415763,1,0
"1470","34VFH1",23.0239667496,56.5602746819,2514.62830147,1,0
"1471","34VFH2",22.9980667242,56.1109388968,2501.81735301,1,0
"1472","34VFH3",23.7102619979,56.543577756,1724.96430772,1,0
"1473","34VFH4",23.6973734919,56.0964512247,1817.60698669,1,0
"1474","35VLC1",24.2699729394,56.5438411583,1707.6462412,1,0
"1475","35VLC2",24.2864429546,56.0936060029,1843.42391606,1,0
"1476","35VLC3",24.9559106499,56.5575121708,2540.51057413,1,0
"1477","35VLC4",24.9850001333,56.1094402662,2506.2946443,1,0
"1478","35VMC1",25.7785496265,56.5705032657,2536.78729583,1,0
"1479","35VMC2",25.7901459626,56.1197527876,2475.88238061,1,0
"1480","35VMC3",26.5925428529,56.5740473751,2545.07735704,1,0
"1481","35VMC4",26.594452181,56.122742228,2519.46019939,1,0
"1482","35VNC1",27.4064210625,56.5717173089,2477.58442222,1,0
"1483","35VNC2",27.4053625021,56.1244821439,2511.82347013,1,0
"1485","35VNC4",28.2115988862,56.1195205791,2504.68478073,1,0
"1486","34UEG1",21.3840952344,55.6761210441,2133.7678071,1,0
"1487","34UEG2",21.376476268,55.220153659,1729.2005576,1,0
"1488","34UEG3",22.1764031347,55.6665826781,2573.35169728,1,0
"1489","34UEG4",22.1651482371,55.2157944247,2480.51296866,1,0
"1490","34UFG1",22.9741963567,55.6601774932,2553.92475361,1,0
"1491","34UFG2",22.9578452256,55.2103597581,2487.23127345,1,0
"1492","34UFG3",23.6841042714,55.6460740574,1960.94996618,1,0
"1493","34UFG4",23.6702756397,55.1950729811,2038.036624,1,0
"1494","35ULB1",24.2994419036,55.6443625508,1969.69605102,1,0
"1495","35ULB2",24.3139264907,55.1936128444,2042.16892797,1,0
"1496","35ULB3",25.0083696206,55.6613692851,2488.77477647,1,0
"1497","35ULB4",25.0309651345,55.2115127215,2538.86651212,1,0
"1498","35UMB1",25.801855799,55.6709842434,2499.66512316,1,0
"1499","35UMB2",25.8185018428,55.2224251819,2506.75367433,1,0
"1500","35UMB3",26.5991587186,55.6735316928,2520.70173847,1,0
"1501","35UMB4",26.6055547872,55.2234999392,2506.28895515,1,0
"1503","34UCF2",18.3280441739,54.3047084709,2180.75500535,1,1
"1504","34UCF4",19.0625452724,54.3168235544,1421.86029002,1,1
"1505","34UDF2",19.8334914567,54.3259676239,1993.11157034,1,1
"1506","34UDF3",20.5964086097,54.7755118529,2096.5090696,1,0
"1507","34UDF4",20.6059773078,54.3292634038,2537.33716003,1,1
"1508","34UEF1",21.3783020729,54.7730305404,2311.71694296,1,0
"1509","34UEF2",21.3766982964,54.3278167264,2456.13109709,1,1
"1510","34UEF3",22.1557365547,54.7704147766,2530.48871964,1,0
"1511","34UEF4",22.144716783,54.3226830261,2486.4300036,1,0
"1512","34UFF1",22.9353536343,54.7624398089,2503.39039597,1,0
"1513","34UFF2",22.9147292054,54.3122346086,2506.16782679,1,0
"1514","34UFF3",23.6571526398,54.7459205657,2161.43163285,1,0
"1515","34UFF4",23.6447662954,54.2975332439,2248.07138954,1,0
"1516","35ULA2",24.3270451787,54.7459115661,2157.27052395,1,0
"1517","35ULA2",24.3400981899,54.3000062015,2247.97736852,1,0
"1518","35ULA3",25.0564014224,54.7633435655,2514.99762305,1,0
"1519","35ULA4",25.0764661761,54.315791956,2515.13709738,1,0
"1520","35UMA1",25.8343585753,54.7727865633,2473.7480728,1,0
"1521","35UMA2",25.8448293492,54.3237605173,2489.97759062,1,0
"1522","34UCE1",18.3432247581,53.8521862081,2379.2979852,1,1
"1523","34UCE2",18.3574984011,53.4005604605,2481.90902424,1,1
"1524","34UCE3",19.0870482424,53.8645039518,2521.44480497,1,1
"1525","34UCE4",19.1069922538,53.4159985778,2515.86638694,1,1
"1526","34UDE1",19.8463627969,53.8749927685,2459.7362701,1,1
"1527","34UDE2",19.8586102837,53.4246741747,2485.38831842,1,1
"1528","34UDE3",20.6076623235,53.8816467254,2531.34327674,1,1
"1529","34UDE4",20.6091690418,53.4314434836,2546.10990844,1,1
"1530","34UEE1",21.3718287299,53.8815461092,2472.72307977,1,1
"1531","34UEE2",21.3670424936,53.4338164483,2499.00695622,1,1
"1532","34UEE3",22.1312376139,53.8766811822,2486.7254654,1,1
"1533","34UEE4",22.1181375301,53.4263501243,2531.02592824,1,0
"1534","34UFE1",22.8941060691,53.8642509799,2513.51408321,1,0
"1535","34UFE2",22.8710435126,53.4154002219,2523.49862539,1,0
"1536","34UFE3",23.6359537285,53.847271106,2370.5761394,1,0
"1537","34UFE4",23.6224677727,53.3991336359,2452.03538078,1,0
"1538","35ULV1",24.3525551294,53.8495361209,2400.49536369,1,0
"1540","34UCD1",18.3663805057,52.9491665387,2598.26484957,1,1
"1541","34UCD2",18.3809383352,52.5006512939,2678.79064941,1,1
"1542","34UCD3",19.1254002218,52.9655565993,2526.38676516,1,1
"1543","34UCD4",19.1456996684,52.5124684846,2544.54131411,1,1
"1544","34UDD1",19.8685848383,52.9739119358,2495.31889821,1,0
"1545","34UDD2",19.8829881674,52.5222581244,2518.52247378,1,0
"1546","34UDD3",20.6178319502,52.9812550343,2535.93195759,1,0
"1547","34UDD4",20.6243640737,52.531184819,2541.10573926,1,0
"1548","34UED1",21.3657233186,52.9819067562,2504.50197385,1,0
"1549","34UED2",21.3636307678,52.5298715406,2502.29399561,1,0
"1550","34UED3",22.107588151,52.9719692478,2535.15714646,1,0
"1551","34UED4",22.0997570892,52.522155202,2481.4853426,1,0
"1552","34UFD1",22.8545246855,52.963055271,2535.76021193,1,0
"1553","34UFD2",22.8382781228,52.5099089546,2517.30288489,1,0
"1554","34UFD3",23.6110024941,52.9496018786,2612.47679451,1,0
"1555","34UFD4",23.5990141249,52.4967095584,2704.33101173,1,1
"1556","34UCC1",18.3931959835,52.0493605614,2809.37199568,1,1
"1557","34UCC2",18.4046216865,51.6009157408,2876.03827403,1,1
"1558","34UCC3",19.1649097645,52.0618482696,2505.01492615,1,0
"1559","34UCC4",19.186908926,51.615190845,2487.11159731,1,1
"1560","34UDC1",19.8990469474,52.0722380889,2493.15684257,1,1
"1561","34UDC2",19.9081075747,51.6247938707,2494.19354742,1,1
"1562","34UDC3",20.6303484055,52.0793211846,2529.80285013,1,1
"1563","34UDC4",20.633334456,51.628715103,2516.65699975,1,0
"1564","34UEC1",21.360580924,52.0804010747,2498.14427614,1,1
"1565","34UEC2",21.3557091116,51.6292890737,2496.02474977,1,1
"1566","34UEC3",22.0894995362,52.0725232594,2509.63312522,1,0
"1567","34UEC4",22.0761079375,51.6263671098,2463.83846846,1,1
"1568","34UFC1",22.8177637694,52.0603047657,2499.32944919,1,1
"1569","34UFC2",22.8031713699,51.6141482785,2501.19283373,1,1
"1570","34UFC3",23.5942440214,52.0461526796,2793.35062237,1,1
"1571","34UFC4",23.5821421708,51.5971788432,2879.12034087,1,0
"1572","34UCB1",18.4168177016,51.1537500811,3009.48115391,1,1
"1573","34UCB2",18.427478367,50.7051514654,3089.75413596,1,1
"1574","34UCB3",19.2041252656,51.1653973406,2525.53668854,1,0
"1575","34UCB4",19.2210483899,50.7153868524,2495.41206058,1,1
"1576","34UDB1",19.9179192174,51.1742935836,2509.86369018,1,1
"1577","34UDB2",19.9292310561,50.7250278059,2482.26657457,1,1
"1578","34UDB3",20.6338801694,51.1794358555,2508.00127475,1,1
"1579","34UDB4",20.6374518116,50.7305974985,2493.59939027,1,1
"1580","34UEB1",21.3528196054,51.1791848157,2529.63430132,1,1
"1581","34UEB2",21.3492541102,50.7287167395,2507.02871627,1,1
"1582","34UEB3",22.0672287982,51.1759630591,2516.54877186,1,1
"1583","34UEB4",22.0576835146,50.7227472412,2510.02934053,1,1
"1584","34UFB1",22.7820561593,51.1636257282,2566.97306739,1,1
"1585","34UFB2",22.7635353376,50.711637583,2469.16282123,1,1
"1586","34UFB3",23.5675466627,51.1460823614,3021.53187409,1,1
"1587","34UFB4",23.5595027639,50.6955388819,3110.38013287,1,1
"1589","34UCA1",18.4379331192,50.2558440736,3192.60302398,1,1
"1590","34UCA2",18.5633131124,49.8051716733,2562.89254743,1,1
"1591","34UCA3",19.2401094056,50.2677347225,2510.58407089,1,1
"1592","34UCA4",19.2578389788,49.8147086401,2580.40386512,1,1
"1593","34UDA1",19.9435344153,50.2755405455,2498.34640718,1,1
"1594","34UDA2",19.9527312547,49.8226080491,2506.14683753,1,1
"1595","34UDA3",20.6427736069,50.2801284994,2540.4386545,1,0
"1596","34UDA4",20.649053558,49.8275057029,2522.56664327,1,1
"1597","34UEA1",21.3479978627,50.2786932933,2505.2259357,1,1
"1598","34UEA2",21.347124297,49.8288226549,2518.18047836,1,1
"1599","34UEA3",22.0523760221,50.273712236,2503.3700747,1,1
"1600","34UEA4",22.0458210507,49.8238021424,2518.94654869,1,1
"1601","34UFA1",22.7519497216,50.2621497544,2491.12153372,1,1
"1602","34UFA2",22.7370623985,49.8129391389,2462.35456694,1,1
"1603","34UFA3",23.5473119169,50.2464907483,3220.96346476,1,1
"1605","34UCV1",18.5838892917,49.3526993674,2501.63485658,1,1
"1606","34UCV2",18.6050823829,48.9061018631,2485.48218568,1,1
"1607","34UCV3",19.2758211323,49.3622079878,2453.5207987,1,1
"1608","34UCV4",19.2947053073,48.9192437819,2487.14663427,1,1
"1609","34UDV1",19.9631904861,49.3740411336,2465.49524575,1,1
"1610","34UDV2",19.9728593694,48.9281708012,2468.00036801,1,1
"1611","34UDV3",20.6529585185,49.3782154631,2510.23121118,1,1
"1612","34UDV4",20.6556428055,48.9328736416,2486.42156739,1,1
"1613","34UEV1",21.3448175787,49.3783353985,2510.48692141,1,1
"1614","34UEV2",21.343068948,48.9332732973,2441.92404118,1,1
"1615","34UEV3",22.0354799947,49.3735104793,2521.03709041,1,1
"1616","34UEV4",22.0252752233,48.9267947993,2463.49669686,1,1
"1617","34UFV1",22.7224754264,49.3658119887,2461.0326983,1,1
"1620","34UCU1",18.6303442626,48.4596769995,2529.17093657,1,1
"1621","34UCU2",18.6483385742,48.0049313889,2536.35013969,1,1
"1622","34UCU3",19.3075509606,48.4682270246,2557.72856688,1,1
"1623","34UCU4",19.3232162068,48.0153978554,2546.96644892,1,1
"1624","34UDU1",19.9817718664,48.4788841333,2455.059906,1,1
"1625","34UDU2",19.9938884048,48.0248197939,2502.43557165,1,1
"1626","34UDU3",20.660433869,48.4840943893,2583.13689416,1,1
"1627","34UDU4",20.6625268532,48.029235439,2570.2105157,1,1
"1628","34UEU1",21.3402814018,48.4822329664,2566.79362048,1,1
"1629","34UEU2",21.3386113014,48.0267606336,2486.96727563,1,0
"1630","34UEU3",22.0143666406,48.4763177077,2535.38621738,1,1
"1631","34UEU4",22.0106235641,48.0232146199,2509.97385169,1,0
"1633","34UFU2",22.6813269295,48.0163914301,2508.53574784,1,1
"1635","34UFU4",23.3523221902,48.0025198854,2511.58861626,1,1
"1636","34UGU2",24.0050006003,47.9831885427,2373.51792757,1,1
"1637","35UMP2",26.0017150547,48.0272178877,2547.5549291,1,1
"1638","35UMP4",26.6750971769,48.0286413477,2539.85798462,1,1
"1640","34TCT1",18.6717912931,47.5545886081,2470.76765971,1,1
"1641","34TCT2",18.6931019018,47.10616329,2510.42712819,1,0
"1642","34TCT3",19.3394749765,47.5643254239,2527.80494133,1,1
"1643","34TCT4",19.3540446861,47.1153657701,2521.13785149,1,0
"1644","34TDT1",20.0040317083,47.5707252398,2498.11188431,0,0
"1645","34TDT2",20.0131925909,47.1214954258,2436.07459835,1,0
"1646","34TDT3",20.6686290903,47.5749832317,2546.58274208,0,0
"1647","34TDT4",20.6740261449,47.1242114676,2537.4414012,0,0
"1648","34TET1",21.3379346695,47.5783752773,2493.00912444,1,0
"1649","34TET2",21.3379377621,47.1274329546,2534.21610955,0,0
"1650","34TET3",22.0025425425,47.5757493234,2481.32256823,1,0
"1651","34TET4",21.9970790988,47.1252495613,2500.86699386,0,0
"1652","34TFT1",22.6673772373,47.5651833857,2502.75641575,0,0
"1653","34TFT2",22.652893065,47.1185923631,2479.43066474,1,1
"1654","34TFT3",23.3289940804,47.5524605477,2489.4644469,1,1
"1655","34TFT4",23.3123252508,47.1057240478,2446.4915917,1,1
"1656","34TGT2",24.0041407861,47.5355808932,2586.03765649,1,1
"1657","34TGT2",24.0048218362,47.0878755149,2776.21922189,1,1
"1658","35TLN1",24.6807128016,47.5567200865,2495.65660682,1,1
"1659","35TLN2",24.699647724,47.1102756703,2475.83643781,1,1
"1660","35TLN3",25.3462663864,47.5666555443,2514.84667732,1,1
"1661","35TLN4",25.3591758017,47.1191462912,2470.04925317,1,1
"1662","35TMN1",26.0108783959,47.5736262486,2501.08484301,1,1
"1663","35TMN2",26.0226917717,47.1247494105,2504.18122932,1,1
"1664","35TMN3",26.6805138464,47.5761957174,2526.11753226,1,1
"1665","35TMN4",26.6835704564,47.125498044,2539.44482304,1,1
"1666","35TNN1",27.3450886929,47.5776405848,2487.69836046,0,0
"1667","35TNN2",27.3417254073,47.1271201614,2472.95834106,1,1
"1669","34TCS1",18.713867431,46.6560914181,2485.26720808,1,0
"1670","34TCS2",18.7364210894,46.2064084297,2481.44066228,1,0
"1671","34TCS3",19.3705241464,46.6661037506,2531.20537046,0,0
"1672","34TCS4",19.382831736,46.2163354341,2507.02195594,0,0
"1673","34TDS1",20.0223192044,46.674091322,2480.12723698,1,0
"1674","34TDS2",20.0312708914,46.2242045292,2498.84515134,0,0
"1675","34TDS3",20.6778622886,46.6779438574,2494.2827223,0,0
"1676","34TDS4",20.6822860352,46.2296475179,2544.7668011,0,0
"1677","34TES1",21.3391474611,46.6765461921,2508.38952137,0,0
"1678","34TES2",21.3326926003,46.2286281651,2484.18223494,0,0
"1679","34TES3",21.9919206685,46.6726808258,2516.9091128,1,1
"1680","34TES4",21.9823165346,46.2218240052,2492.63473331,1,1
"1681","34TFS1",22.644294665,46.6679199991,2517.4637046,1,1
"1682","34TFS2",22.6295239045,46.2165395219,2484.94897207,1,1
"1683","34TFS3",23.2939705156,46.6556334791,2534.36741591,1,1
"1684","34TFS4",23.2750860805,46.2036299622,2469.15103708,1,1
"1685","34TGS1",24.0078179924,46.6352589371,3023.28172229,1,1
"1686","34TGS2",24.0086593885,46.1838052035,3154.54375448,1,1
"1687","35TLM1",24.7191931146,46.6573026395,2547.29292042,1,1
"1688","35TLM2",24.7416327914,46.204570769,2467.83233633,1,1
"1689","35TLM3",25.3743982299,46.6699219925,2550.36833214,1,1
"1690","35TLM4",25.3853556205,46.2168008983,2490.07524133,1,1
"1691","35TMM1",26.0298236484,46.6736530015,2544.36872273,1,1
"1692","35TMM2",26.0355171188,46.223643657,2508.5819334,1,1
"1693","35TMM3",26.6857904866,46.675185109,2472.87970992,1,1
"1694","35TMM4",26.6890046711,46.2299506209,2464.13576177,1,1
"1695","35TNM1",27.3399812281,46.677371892,2505.00662942,0,1
"1696","35TNM2",27.3340435352,46.2272240002,2468.99786909,0,1
"1697","35TNM3",27.9896572455,46.6745549328,2559.24020138,0,1
"1698","35TNM4",27.9831449741,46.2219279836,2505.81267266,0,0
"1699","34TCR1",18.7578559545,45.7586639088,2466.71684934,1,0
"1700","34TCR2",18.7739802969,45.3063496626,2544.46369013,1,0
"1701","34TCR3",19.3978765195,45.7655409826,2511.18480954,1,0
"1702","34TCR4",19.4123458915,45.3131345813,2542.0780432,1,0
"1703","34TDR1",20.0407134652,45.7734426178,2494.29668197,0,0
"1704","34TDR2",20.048911293,45.3211758611,2502.20240832,1,1
