"","Mean.Chill.1","SDev.Chill.1","Mean.GDD.1","SDev.GDD.sites.1","Mean.Chill.2","SDev.Chill.2","Mean.GDD.2","SDev.GDD.sites.2","Mean.Chill.3","SDev.Chill.3","Mean.GDD.3","SDev.GDD.sites.3","Mean.Chill.4","SDev.Chill.4","Mean.GDD.4","SDev.GDD.sites.4","Mean.Chill.5","SDev.Chill.5","Mean.GDD.5","SDev.GDD.sites.5","Mean.Chill.6","SDev.Chill.6","Mean.GDD.6","SDev.GDD.sites.6"
"1990",58.3390952748937,65.7552157165277,895.489640109718,412.782033997115,150.320093794339,71.4636514411118,339.505767030891,183.756708043666,35.2994411479659,40.8791182999892,903.985247806876,291.034447782068,72.8148876739896,74.4690402420869,831.363766286962,421.613884430648,118.322113716754,87.1223946046298,547.189313182141,330.453758799223,126.942234383639,83.5033065753107,543.920933714891,325.351089559305
"1991",77.8892454105933,77.3454018970221,925.600483751074,302.843105098284,63.3694275099005,46.2359819282754,533.568525952673,210.975570674399,45.9916781522818,53.0143936015237,943.28001866671,188.994582404028,86.649617238126,74.3221464149022,882.227641727202,308.564249514528,90.9595419019872,71.2750714233547,678.964637310547,289.433407526377,103.507968313441,76.377140442503,682.998714902458,282.334412842743
"1992",70.3542659118198,56.1369738677026,996.910546666257,389.240711183856,151.971788314599,63.8271080815313,418.900120322213,211.258055471685,57.9022214642852,33.2992853749023,1045.34509147601,267.192469799518,84.5977802452101,61.8425141493279,936.675193094284,402.936479443426,121.909671706445,74.4359977699884,673.821414413867,361.877657081176,127.319016892303,68.4395693937067,674.942755851224,355.20521287384
"1993",94.9171096072214,85.0732694991149,1023.29944357762,368.054186610733,195.318261114254,77.3211085842749,479.803542156014,212.186226732628,92.0961996475681,73.9109276949237,1071.37007013767,243.838634706779,114.675539455056,87.945450644307,965.662966507555,381.522901456735,166.900232210604,83.0011734437337,714.703442694411,355.789490899932,177.684708254754,75.8611315611287,721.39923890566,348.758972144853
"1994",57.3162179745334,63.1126935399218,965.095646716361,377.370537624065,143.313646342528,76.0252177243701,348.433327052848,193.69737476467,33.0328285620434,38.0877655246653,1030.63985997096,252.425951352974,72.4566332673346,72.3694384373808,897.387572461341,395.273072561658,116.757202489566,89.9625896921518,642.889859744951,379.162665253283,123.790825969996,86.8618103949057,648.323077781652,374.487103033432
"1995",115.745208276325,96.2501292265365,962.739206316647,338.649278678039,128.790634363879,57.3843893507643,459.782858409337,227.259272788634,100.59894576812,72.8572925247997,1015.00736574606,196.870994357136,131.44638667571,90.3966824483771,903.519358678893,349.423968418716,163.137213802836,86.9563511950315,667.877748782022,331.56170111607,179.904238499793,90.9142843435951,671.014183223722,321.491984877321
"1996",88.2785307087318,93.0353884226896,973.688336581806,294.459713244009,142.872760155543,81.0827460595507,566.153808891799,235.090236202733,68.3209255250616,75.6364429772996,994.904828446689,156.659105924058,106.747654976961,97.0841339524184,924.301944299211,308.257235098647,155.450389287661,99.880929151652,711.027342330722,305.183795843161,170.71653256352,98.6139734685057,723.078522069034,294.776628404184
"1997",59.1100009731685,65.280282984157,979.513963346926,355.513918842043,132.356746353631,67.5828744424791,442.145941353293,219.705910613256,34.9883518451513,41.4585193160921,1047.45331805626,235.873738537986,73.0354689499167,71.5981502081214,920.486474878513,369.986598181786,116.798517424509,87.0184053387405,671.435137775254,356.017264822733,124.797497767889,84.2119996220633,680.205600731309,346.238663985522
"1998",87.7737217499634,71.8152389141638,971.954733653464,371.839745874542,160.250897408267,67.4069602946903,434.193766562768,203.401110323959,66.3602298630349,55.5141997637071,1002.95221259997,226.311356303829,104.521815439576,72.2908975396999,910.973699448946,379.715836476239,147.445130495129,77.5661866010455,659.138566164203,344.919952747505,159.018731697639,73.6069066593767,666.773069187856,340.035491793799
"1999",68.1028395300104,67.6408197142523,926.108974449648,339.276210676217,156.728534413493,76.2522148707285,439.328839263977,221.430443525632,49.670592801713,45.0488716507265,976.046426058603,196.936969069683,83.8862193155678,74.2842447471243,872.64302443646,350.389785677113,131.212295983853,85.4280149525674,639.681215450245,331.518690730873,139.078108430108,79.6003301127858,640.643182812879,326.629615950475
"2000",101.276681580382,81.4337664228617,858.549623690317,383.665988064744,212.013437084912,87.6443371757675,330.843276719416,190.338680627774,93.5104017530963,68.6679982617853,847.466156240225,253.321043388724,123.49646097143,88.3983845233767,800.761250322939,394.142034957096,176.833998491586,100.536229985972,546.83014896594,324.311778650052,186.175712341572,94.945799918198,546.61619635602,321.929447377524
"2001",84.6830453947193,74.7282400729372,985.827799053461,357.405976072193,168.978502573385,81.0713387477983,478.342620299676,222.047195971258,61.7021112128945,53.4892868003449,1041.96720087411,221.314045349743,102.910751261008,78.515519110211,934.938792697502,368.124899961517,147.176340319049,89.868650554859,685.389799394941,335.342589913297,156.356374019559,82.5503159073035,686.276067217871,326.828726362028
"2002",75.4520904284243,69.4939033978056,959.156885736798,394.175458874964,166.341913569839,78.8892564106837,360.541111417519,203.612129452533,71.9532784868281,60.6053498359648,1050.75217249689,270.931208183733,93.2347786109584,78.6304484484654,890.13041640229,405.314522497236,143.378727592518,90.9680501992363,615.925993653264,353.82367707663,149.921094779144,86.8486563514438,612.498677989173,337.700648818097
"2003",97.8268441869962,85.5865054945968,939.52139743063,320.711483503765,202.696794575295,84.7040310339004,502.035237325199,220.835506182984,80.7508636689953,64.9193877438897,974.23343072807,184.774705913478,119.972420682409,92.3442753610089,894.391561827929,330.329554531776,173.769386470272,101.115381414016,672.590038515279,312.020200906996,183.868713302336,96.3103397844037,676.748195955453,305.43497948735
"2004",70.6527876514191,58.7660879625397,945.132554682397,350.725172097217,111.764891265369,60.718863740083,450.244767445608,214.241113521358,45.9962487756768,31.5176207355956,996.102220691859,207.059138970847,82.9021941225553,58.8230168244981,888.444962359621,360.813652852383,107.543119980527,68.886871409695,643.542303670595,324.47932495561,117.592239751591,69.6945463142395,642.347857579779,315.944518435444
"2005",106.849919541228,87.0106104253409,888.843515156332,299.856320405705,159.355069108323,72.9728966391098,492.41486019518,210.535749176108,79.4888687870238,62.1563770294325,922.405558141367,164.67694989213,124.616985075481,84.6342627484569,843.387684448743,307.205609143703,161.578019899461,92.6961392348694,641.240472391491,294.859565936835,174.877551862184,91.6630041030862,641.514298326203,291.133761108588
"2006",65.5630414965146,65.1257859260981,910.196193872545,360.967533932889,143.591640324132,74.3149043436647,439.69079888373,193.466815806828,44.4587281124156,36.7259991841078,922.146473402173,231.609577017835,80.0983958738995,71.6273647541716,856.646562250335,364.382504424215,122.30691421722,87.6255756991571,613.371544251207,301.285629591392,131.270825393964,85.1220938270608,617.176503983704,295.450702007316
"2007",109.884271448569,96.9353373646968,877.087126623521,351.666977381342,209.565834026314,84.8671947030331,343.275853376485,196.048225861563,93.2304899457297,74.8962041486994,925.448987197755,223.4496410775,132.179282101607,99.8148779046547,821.906891603148,367.228699480654,193.158623531581,97.0882319220798,582.867152470858,344.620901439826,208.007211703332,93.2560800682222,581.611927729635,340.021569845728
"2008",72.7542100775289,70.8718358102532,819.375260916516,350.013087127939,157.519057826987,69.9734868602953,323.133018856367,175.805035063728,47.9842487338522,41.7207635960833,824.464514234745,245.784511579251,88.2827830707683,75.2682702678953,752.841951281291,350.481812349902,133.61083123739,82.485931714604,521.800849927674,288.647602253527,145.329104528677,82.2981340652253,521.967007876638,282.394265254993
"2009",83.891644798382,71.7499058573591,942.892745767104,348.317567713383,179.830212827907,81.198316852018,450.034422815026,186.432510385237,68.8136736785872,51.0695440201279,986.966122816829,233.433399744794,103.21286056561,79.1271571178265,881.681829864269,356.311564722863,150.160399242536,89.7988672867636,625.580195677456,305.317810056633,158.855269014026,85.0755331037733,627.168424712032,295.593925068808
"2010",105.850245416556,83.0094042834586,999.159724977843,278.516324913891,124.774974123544,74.6163444402662,597.24292390125,221.777204776188,101.962771861963,64.7946005699365,1089.40010887926,166.73236717006,122.991583353838,80.8612033074058,948.243159466927,290.063809258613,156.231892417308,86.1810524103331,745.378532301713,306.106304381919,170.022225190913,85.047091923568,747.771765898733,283.267313104276
"2011",101.803378769766,84.8015046205343,890.687910497104,349.853628382341,196.965870163766,84.1183804465873,396.432120037204,225.944614466853,75.0957144132248,57.1232519937984,898.660655149059,211.548729919841,120.298740256886,89.0554986373036,843.793621608269,364.044827997873,168.936646996848,100.648281771903,618.094139962134,344.736830926182,182.351257561726,94.8506777094441,626.790069148269,344.208775281884
"2012",129.601076289421,117.26058754891,951.322393114213,337.985309810205,182.892134128528,76.3138400598867,470.377640642251,208.850507076129,93.5424952409821,73.3041290106503,1012.82769869556,199.782398781172,150.1715735145,113.361999301089,897.317619001057,343.175926041496,197.234635812059,109.673868604197,669.241543866666,315.804144792177,222.717764190107,115.980202887533,669.107481253398,307.103377600278
"2013",107.628954227732,99.9636003308613,877.853412448873,348.180375494253,148.850445198687,91.1722092300394,408.642929032973,189.414245980952,104.758228444449,69.7981559884919,893.136720292767,224.122978827592,125.198603295197,103.315910393803,814.805391466843,350.161505047126,175.269927452568,107.06760338376,573.245570214902,290.273304821628,193.025317432639,110.203310257668,573.903526938486,282.182807630799
"2014",113.014888333668,90.220574597461,684.311661114369,377.771090438855,154.281046641063,71.063360521811,266.811300360356,179.968945085602,91.5121121859691,68.9228325074692,842.922350795251,269.299171843045,139.949006144759,88.0824938136696,584.263987355038,351.450350716372,171.752340785826,94.5533970758476,449.321121425682,309.72664523661,183.323915405755,90.271494766229,448.802738887224,304.798796345421
"2015",79.0353772595263,79.4240336378291,626.683783490626,343.198079864087,144.757437150553,83.7382457417262,293.791857927028,163.189267883286,52.162006453023,52.6391651072779,756.410079844913,262.112908733194,104.274190835853,89.1890130726072,532.769453815124,298.727655698539,141.008790114303,101.474671216345,411.751400225794,247.000395936398,145.721039454387,97.8511150233879,402.895971247207,238.222973029274
"2016",104.126195030664,74.7248747071691,748.278383818708,362.095803290394,155.173524380888,72.963077983255,357.12818495361,195.225483706869,85.7462963853978,57.2391786987677,914.154810283137,243.475693894439,129.155011830329,77.1017137892201,663.420863895317,348.623721251326,158.592234302763,84.8643177824502,525.784026953302,319.304636821497,167.286400960519,82.0658840937343,521.632811188797,310.747013404141
"2017",87.7681754296986,80.780541852367,714.604487746003,337.809275062481,175.916575609519,74.0485108511779,403.886674348813,194.212216853515,51.3173840810705,54.1386284477794,865.585198318145,234.0058845696,111.530044709581,88.6130088384061,633.449962154976,303.348253743593,151.760413064512,97.3862351596334,507.385187994468,261.844041424372,156.693302581378,91.9545483709293,498.842612513737,249.197869531243
