"datasetID","study","genus","species","provenance.lat","forcetemp","forcetemp_night","photoperiod_day","response","response.time","chilltemp","chilldays","fieldsample.date","force","photo","chill","resp","force_type","photo_type","chill_type","chill.hrs","chill.ports"
"laube14a","exp1","Cornus","mas",48.403008,"7-27.5","","16","timeonly","292.6","","33","14-Dec-2011",NA,16,868.5,292.6,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Corylus","avellana",48.403008,"7-27.5","","8","timeonly","298.64","","33","14-Dec-2011",NA,8,868.5,298.64,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Corylus","avellana",48.403008,"7-27.5","","12","timeonly","247.74","","33","14-Dec-2011",NA,12,868.5,247.74,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Corylus","avellana",48.403008,"7-27.5","","16","timeonly","217.2","","33","14-Dec-2011",NA,16,868.5,217.2,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Fagus","sylvatica",48.403008,"7-27.5","","8","timeonly","no response","","33","14-Dec-2011",NA,8,868.5,NA,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Fagus","sylvatica",48.403008,"7-27.5","","12","timeonly","no response","","33","14-Dec-2011",NA,12,868.5,NA,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Fagus","sylvatica",48.403008,"7-27.5","","16","timeonly","no response","","33","14-Dec-2011",NA,16,868.5,NA,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Fraxinus","chinensis",48.403008,"7-27.5","","8","timeonly","573.53","","33","14-Dec-2011",NA,8,868.5,573.53,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Fraxinus","chinensis",48.403008,"7-27.5","","12","timeonly","570.14","","33","14-Dec-2011",NA,12,868.5,570.14,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Fraxinus","chinensis",48.403008,"7-27.5","","16","timeonly","485.29","","33","14-Dec-2011",NA,16,868.5,485.29,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Fraxinus","excelsior",48.403008,"7-27.5","","8","timeonly","668.55","","33","14-Dec-2011",NA,8,868.5,668.55,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Fraxinus","excelsior",48.403008,"7-27.5","","12","timeonly","624.43","","33","14-Dec-2011",NA,12,868.5,624.43,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Fraxinus","excelsior",48.403008,"7-27.5","","16","timeonly","498.87","","33","14-Dec-2011",NA,16,868.5,498.87,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Fraxinus","pennsylvanica",48.403008,"7-27.5","","8","timeonly","502.26","","33","14-Dec-2011",NA,8,868.5,502.26,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Fraxinus","pennsylvanica",48.403008,"7-27.5","","16","timeonly","363.12","","33","14-Dec-2011",NA,16,868.5,363.12,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Juglans","ailantifolia",48.403008,"7-27.5","","12","timeonly","654.98","","33","14-Dec-2011",NA,12,868.5,654.98,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Juglans","cinerea",48.403008,"7-27.5","","8","timeonly","616.07","","33","14-Dec-2011",NA,8,868.5,616.07,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Juglans","cinerea",48.403008,"7-27.5","","16","timeonly","626.12","","33","14-Dec-2011",NA,16,868.5,626.12,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Juglans","regia",48.403008,"7-27.5","","12","timeonly","622.77","","33","14-Dec-2011",NA,12,868.5,622.77,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Larix","decidua",48.403008,"7-27.5","","8","timeonly","294.64","","33","14-Dec-2011",NA,8,868.5,294.64,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Larix","decidua",48.403008,"7-27.5","","16","timeonly","244.42","","33","14-Dec-2011",NA,16,868.5,244.42,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Picea","abies",48.403008,"7-27.5","","12","timeonly","no response","","33","14-Dec-2011",NA,12,868.5,NA,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Pinus","nigra",48.403008,"7-27.5","","8","timeonly","565.85","","33","14-Dec-2011",NA,8,868.5,565.85,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Pinus","nigra",48.403008,"7-27.5","","16","timeonly","482.14","","33","14-Dec-2011",NA,16,868.5,482.14,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Pinus","sylvestris",48.403008,"7-27.5","","8","timeonly","618.24","","33","14-Dec-2011",NA,8,868.5,618.24,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Pinus","sylvestris",48.403008,"7-27.5","","12","timeonly","601.35","","33","14-Dec-2011",NA,12,868.5,601.35,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Pinus","sylvestris",48.403008,"7-27.5","","16","timeonly","510.14","","33","14-Dec-2011",NA,16,868.5,510.14,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Pinus","wallichiana",48.403008,"7-27.5","","8","timeonly","371.62","","33","14-Dec-2011",NA,8,868.5,371.62,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Pinus","wallichiana",48.403008,"7-27.5","","12","timeonly","331.08","","33","14-Dec-2011",NA,12,868.5,331.08,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Pinus","wallichiana",48.403008,"7-27.5","","16","timeonly","297.3","","33","14-Dec-2011",NA,16,868.5,297.3,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Populus","tremula",48.403008,"7-27.5","","8","timeonly","577.7","","33","14-Dec-2011",NA,8,868.5,577.7,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Populus","tremula",48.403008,"7-27.5","","12","timeonly","510.14","","33","14-Dec-2011",NA,12,868.5,510.14,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Populus","tremula",48.403008,"7-27.5","","16","timeonly","462.84","","33","14-Dec-2011",NA,16,868.5,462.84,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Prunus","avium",48.403008,"7-27.5","","8","timeonly","466.22","","33","14-Dec-2011",NA,8,868.5,466.22,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Prunus","avium",48.403008,"7-27.5","","12","timeonly","466.22","","33","14-Dec-2011",NA,12,868.5,466.22,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Prunus","avium",48.403008,"7-27.5","","16","timeonly","368.24","","33","14-Dec-2011",NA,16,868.5,368.24,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Prunus","serotina",48.403008,"7-27.5","","8","timeonly","510.14","","33","14-Dec-2011",NA,8,868.5,510.14,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Prunus","serotina",48.403008,"7-27.5","","12","timeonly","506.76","","33","14-Dec-2011",NA,12,868.5,506.76,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Prunus","serotina",48.403008,"7-27.5","","16","timeonly","466.22","","33","14-Dec-2011",NA,16,868.5,466.22,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Robinia","pseudoacacia",48.403008,"7-27.5","","8","timeonly","437.22","","33","14-Dec-2011",NA,8,868.5,437.22,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Robinia","pseudoacacia",48.403008,"7-27.5","","12","timeonly","373.32","","33","14-Dec-2011",NA,12,868.5,373.32,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Robinia","pseudoacacia",48.403008,"7-27.5","","16","timeonly","440.58","","33","14-Dec-2011",NA,16,868.5,440.58,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Symphoricarpos","albus",48.403008,"7-27.5","","8","timeonly","480.94","","33","14-Dec-2011",NA,8,868.5,480.94,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Symphoricarpos","albus",48.403008,"7-27.5","","12","timeonly","420.4","","33","14-Dec-2011",NA,12,868.5,420.4,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Juglans","ailantifolia",48.403008,"7-27.5","","8","timeonly","651.58","","33","14-Dec-2011",NA,8,868.5,651.58,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Juglans","ailantifolia",48.403008,"7-27.5","","16","timeonly","617.65","","33","14-Dec-2011",NA,16,868.5,617.65,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Abies","alba",48.403008,"7-27.5","","8","timeonly","no response","","33","14-Dec-2011",NA,8,868.5,NA,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Abies","alba",48.403008,"7-27.5","","12","timeonly","593.89","","33","14-Dec-2011",NA,12,868.5,593.89,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Abies","alba",48.403008,"7-27.5","","16","timeonly","509.05","","33","14-Dec-2011",NA,16,868.5,509.05,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Abies","homolepis",48.403008,"7-27.5","","8","timeonly","no response","","33","14-Dec-2011",NA,8,868.5,NA,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Abies","homolepis",48.403008,"7-27.5","","12","timeonly","no response","","33","14-Dec-2011",NA,12,868.5,NA,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Abies","homolepis",48.403008,"7-27.5","","16","timeonly","no response","","33","14-Dec-2011",NA,16,868.5,NA,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Acer","negundo",48.403008,"7-27.5","","8","timeonly","621.04","","33","14-Dec-2011",NA,8,868.5,621.04,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Acer","negundo",48.403008,"7-27.5","","12","timeonly","668.55","","33","14-Dec-2011",NA,12,868.5,668.55,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Acer","negundo",48.403008,"7-27.5","","16","timeonly","-23.76","","33","14-Dec-2011",NA,16,868.5,-23.76,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Acer","pseudoplatanus",48.403008,"7-27.5","","8","timeonly","no response","","33","14-Dec-2011",NA,8,868.5,NA,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Acer","pseudoplatanus",48.403008,"7-27.5","","12","timeonly","no response","","33","14-Dec-2011",NA,12,868.5,NA,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Acer","pseudoplatanus",48.403008,"7-27.5","","16","timeonly","671.95","","33","14-Dec-2011",NA,16,868.5,671.95,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Fraxinus","pennsylvanica",48.403008,"7-27.5","","12","timeonly","427.6","","33","14-Dec-2011",NA,12,868.5,427.6,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Juglans","cinerea",48.403008,"7-27.5","","12","timeonly","622.77","","33","14-Dec-2011",NA,12,868.5,622.77,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Juglans","regia",48.403008,"7-27.5","","8","timeonly","666.3","","33","14-Dec-2011",NA,8,868.5,666.3,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Juglans","regia",48.403008,"7-27.5","","16","timeonly","575.89","","33","14-Dec-2011",NA,16,868.5,575.89,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Larix","decidua",48.403008,"7-27.5","","12","timeonly","294.64","","33","14-Dec-2011",NA,12,868.5,294.64,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Picea","abies",48.403008,"7-27.5","","8","timeonly","no response","","33","14-Dec-2011",NA,8,868.5,NA,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Picea","abies",48.403008,"7-27.5","","16","timeonly","no response","","33","14-Dec-2011",NA,16,868.5,NA,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Pinus","nigra",48.403008,"7-27.5","","12","timeonly","569.2","","33","14-Dec-2011",NA,12,868.5,569.2,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Pinus","strobus",48.403008,"7-27.5","","8","timeonly","485.49","","33","14-Dec-2011",NA,8,868.5,485.49,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Pinus","strobus",48.403008,"7-27.5","","12","timeonly","391.74","","33","14-Dec-2011",NA,12,868.5,391.74,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Pinus","strobus",48.403008,"7-27.5","","16","timeonly","348.21","","33","14-Dec-2011",NA,16,868.5,348.21,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Pseudotsuga","menziesii",48.403008,"7-27.5","","8","timeonly","591.22","","33","14-Dec-2011",NA,8,868.5,591.22,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Pseudotsuga","menziesii",48.403008,"7-27.5","","12","timeonly","506.76","","33","14-Dec-2011",NA,12,868.5,506.76,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Pseudotsuga","menziesii",48.403008,"7-27.5","","16","timeonly","564.19","","33","14-Dec-2011",NA,16,868.5,564.19,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Quercus","bicolor",48.403008,"7-27.5","","8","timeonly","665.92","","33","14-Dec-2011",NA,8,868.5,665.92,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Quercus","bicolor",48.403008,"7-27.5","","12","timeonly","571.75","","33","14-Dec-2011",NA,12,868.5,571.75,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Quercus","bicolor",48.403008,"7-27.5","","16","timeonly","504.48","","33","14-Dec-2011",NA,16,868.5,504.48,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Quercus","robur",48.403008,"7-27.5","","8","timeonly","501.12","","33","14-Dec-2011",NA,8,868.5,501.12,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Quercus","robur",48.403008,"7-27.5","","12","timeonly","571.75","","33","14-Dec-2011",NA,12,868.5,571.75,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Quercus","robur",48.403008,"7-27.5","","16","timeonly","504.48","","33","14-Dec-2011",NA,16,868.5,504.48,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Quercus","rubra",48.403008,"7-27.5","","8","timeonly","no response","","33","14-Dec-2011",NA,8,868.5,NA,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Quercus","rubra",48.403008,"7-27.5","","12","timeonly","no response","","33","14-Dec-2011",NA,12,868.5,NA,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Quercus","rubra",48.403008,"7-27.5","","16","timeonly","no response","","33","14-Dec-2011",NA,16,868.5,NA,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Symphoricarpos","albus",48.403008,"7-27.5","","16","timeonly","420.4","","33","14-Dec-2011",NA,16,868.5,420.4,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Syringa","vulgaris",48.403008,"7-27.5","","8","timeonly","252.24","","33","14-Dec-2011",NA,8,868.5,252.24,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Syringa","vulgaris",48.403008,"7-27.5","","12","timeonly","218.61","","33","14-Dec-2011",NA,12,868.5,218.61,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Syringa","vulgaris",48.403008,"7-27.5","","16","timeonly","195.07","","33","14-Dec-2011",NA,16,868.5,195.07,NA,NA,"fldest",1003,51.6913728053825
"laube14a","exp1","Acer","pseudoplatanus",48.403008,"7-27.5","","16","timeonly","536.2","","73","30-Jan-2012",NA,16,1399,536.2,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Acer","saccharum",48.403008,"7-27.5","","8","timeonly","no response","","73","30-Jan-2012",NA,8,1399,NA,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Acer","saccharum",48.403008,"7-27.5","","12","timeonly","no response","","73","30-Jan-2012",NA,12,1399,NA,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Acer","saccharum",48.403008,"7-27.5","","16","timeonly","688.91","","73","30-Jan-2012",NA,16,1399,688.91,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Acer","tataricum",48.403008,"7-27.5","","8","timeonly","227.38","","73","30-Jan-2012",NA,8,1399,227.38,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Acer","tataricum",48.403008,"7-27.5","","12","timeonly","230.77","","73","30-Jan-2012",NA,12,1399,230.77,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Acer","tataricum",48.403008,"7-27.5","","16","timeonly","223.98","","73","30-Jan-2012",NA,16,1399,223.98,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Aesculus","hippocastanum",48.403008,"7-27.5","","8","timeonly","534.75","","73","30-Jan-2012",NA,8,1399,534.75,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Aesculus","hippocastanum",48.403008,"7-27.5","","12","timeonly","534.75","","73","30-Jan-2012",NA,12,1399,534.75,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Aesculus","hippocastanum",48.403008,"7-27.5","","16","timeonly","470.85","","73","30-Jan-2012",NA,16,1399,470.85,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Amorpha","fruticosa",48.403008,"7-27.5","","8","timeonly","531.39","","73","30-Jan-2012",NA,8,1399,531.39,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Amorpha","fruticosa",48.403008,"7-27.5","","12","timeonly","578.48","","73","30-Jan-2012",NA,12,1399,578.48,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Amorpha","fruticosa",48.403008,"7-27.5","","16","timeonly","578.48","","73","30-Jan-2012",NA,16,1399,578.48,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Betula","pendula",48.403008,"7-27.5","","8","timeonly","225.34","","73","30-Jan-2012",NA,8,1399,225.34,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Betula","pendula",48.403008,"7-27.5","","12","timeonly","205.16","","73","30-Jan-2012",NA,12,1399,205.16,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Betula","pendula",48.403008,"7-27.5","","16","timeonly","201.79","","73","30-Jan-2012",NA,16,1399,201.79,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Carpinus","betulus",48.403008,"7-27.5","","8","timeonly","235.43","","73","30-Jan-2012",NA,8,1399,235.43,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Carpinus","betulus",48.403008,"7-27.5","","12","timeonly","272.42","","73","30-Jan-2012",NA,12,1399,272.42,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Carpinus","betulus",48.403008,"7-27.5","","16","timeonly","228.7","","73","30-Jan-2012",NA,16,1399,228.7,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Cornus","alba",48.403008,"7-27.5","","8","timeonly","221.97","","73","30-Jan-2012",NA,8,1399,221.97,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Cornus","alba",48.403008,"7-27.5","","12","timeonly","228.7","","73","30-Jan-2012",NA,12,1399,228.7,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Cornus","alba",48.403008,"7-27.5","","16","timeonly","225.34","","73","30-Jan-2012",NA,16,1399,225.34,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Cornus","mas",48.403008,"7-27.5","","8","timeonly","235.43","","73","30-Jan-2012",NA,8,1399,235.43,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Cornus","mas",48.403008,"7-27.5","","12","timeonly","225.34","","73","30-Jan-2012",NA,12,1399,225.34,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Cornus","mas",48.403008,"7-27.5","","16","timeonly","221.97","","73","30-Jan-2012",NA,16,1399,221.97,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Corylus","avellana",48.403008,"7-27.5","","8","timeonly","173.08","","73","30-Jan-2012",NA,8,1399,173.08,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Corylus","avellana",48.403008,"7-27.5","","12","timeonly","173.08","","73","30-Jan-2012",NA,12,1399,173.08,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Corylus","avellana",48.403008,"7-27.5","","16","timeonly","173.08","","73","30-Jan-2012",NA,16,1399,173.08,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Fagus","sylvatica",48.403008,"7-27.5","","8","timeonly","no response","","73","30-Jan-2012",NA,8,1399,NA,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Fagus","sylvatica",48.403008,"7-27.5","","12","timeonly","692.31","","73","30-Jan-2012",NA,12,1399,692.31,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Fagus","sylvatica",48.403008,"7-27.5","","16","timeonly","553.17","","73","30-Jan-2012",NA,16,1399,553.17,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Fraxinus","chinensis",48.403008,"7-27.5","","8","timeonly","478.51","","73","30-Jan-2012",NA,8,1399,478.51,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Fraxinus","chinensis",48.403008,"7-27.5","","12","timeonly","458.15","","73","30-Jan-2012",NA,12,1399,458.15,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Fraxinus","chinensis",48.403008,"7-27.5","","16","timeonly","624.43","","73","30-Jan-2012",NA,16,1399,624.43,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Fraxinus","excelsior",48.403008,"7-27.5","","8","timeonly","437.78","","73","30-Jan-2012",NA,8,1399,437.78,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Fraxinus","excelsior",48.403008,"7-27.5","","12","timeonly","403.85","","73","30-Jan-2012",NA,12,1399,403.85,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Fraxinus","excelsior",48.403008,"7-27.5","","16","timeonly","441.18","","73","30-Jan-2012",NA,16,1399,441.18,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Fraxinus","pennsylvanica",48.403008,"7-27.5","","12","timeonly","403.85","","73","30-Jan-2012",NA,12,1399,403.85,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Juglans","ailantifolia",48.403008,"7-27.5","","8","timeonly","437.78","","73","30-Jan-2012",NA,8,1399,437.78,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Juglans","ailantifolia",48.403008,"7-27.5","","16","timeonly","403.85","","73","30-Jan-2012",NA,16,1399,403.85,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Juglans","cinerea",48.403008,"7-27.5","","12","timeonly","438.62","","73","30-Jan-2012",NA,12,1399,438.62,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Juglans","regia",48.403008,"7-27.5","","8","timeonly","599.33","","73","30-Jan-2012",NA,8,1399,599.33,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Juglans","regia",48.403008,"7-27.5","","16","timeonly","602.68","","73","30-Jan-2012",NA,16,1399,602.68,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Larix","decidua",48.403008,"7-27.5","","12","timeonly","204.24","","73","30-Jan-2012",NA,12,1399,204.24,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Picea","abies",48.403008,"7-27.5","","8","timeonly","304.69","","73","30-Jan-2012",NA,8,1399,304.69,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Picea","abies",48.403008,"7-27.5","","16","timeonly","291.3","","73","30-Jan-2012",NA,16,1399,291.3,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Pinus","nigra",48.403008,"7-27.5","","12","timeonly","291.3","","73","30-Jan-2012",NA,12,1399,291.3,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Pinus","sylvestris",48.403008,"7-27.5","","8","timeonly","297.3","","73","30-Jan-2012",NA,8,1399,297.3,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Pinus","sylvestris",48.403008,"7-27.5","","12","timeonly","297.3","","73","30-Jan-2012",NA,12,1399,297.3,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Pinus","sylvestris",48.403008,"7-27.5","","16","timeonly","293.92","","73","30-Jan-2012",NA,16,1399,293.92,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Pinus","wallichiana",48.403008,"7-27.5","","8","timeonly","233.11","","73","30-Jan-2012",NA,8,1399,233.11,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Pinus","wallichiana",48.403008,"7-27.5","","12","timeonly","233.11","","73","30-Jan-2012",NA,12,1399,233.11,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Pinus","wallichiana",48.403008,"7-27.5","","16","timeonly","229.73","","73","30-Jan-2012",NA,16,1399,229.73,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Populus","tremula",48.403008,"7-27.5","","8","timeonly","442.57","","73","30-Jan-2012",NA,8,1399,442.57,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Populus","tremula",48.403008,"7-27.5","","12","timeonly","405.41","","73","30-Jan-2012",NA,12,1399,405.41,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Populus","tremula",48.403008,"7-27.5","","16","timeonly","439.19","","73","30-Jan-2012",NA,16,1399,439.19,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Prunus","avium",48.403008,"7-27.5","","8","timeonly","226.35","","73","30-Jan-2012",NA,8,1399,226.35,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Prunus","avium",48.403008,"7-27.5","","12","timeonly","260.14","","73","30-Jan-2012",NA,12,1399,260.14,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Prunus","avium",48.403008,"7-27.5","","16","timeonly","246.62","","73","30-Jan-2012",NA,16,1399,246.62,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Prunus","serotina",48.403008,"7-27.5","","8","timeonly","233.11","","73","30-Jan-2012",NA,8,1399,233.11,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Prunus","serotina",48.403008,"7-27.5","","12","timeonly","233.11","","73","30-Jan-2012",NA,12,1399,233.11,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Prunus","serotina",48.403008,"7-27.5","","16","timeonly","209.46","","73","30-Jan-2012",NA,16,1399,209.46,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Quercus","rubra",48.403008,"7-27.5","","12","timeonly","534.75","","73","30-Jan-2012",NA,12,1399,534.75,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Quercus","rubra",48.403008,"7-27.5","","16","timeonly","554.93","","73","30-Jan-2012",NA,16,1399,554.93,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Robinia","pseudoacacia",48.403008,"7-27.5","","8","timeonly","262.33","","73","30-Jan-2012",NA,8,1399,262.33,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Robinia","pseudoacacia",48.403008,"7-27.5","","12","timeonly","225.34","","73","30-Jan-2012",NA,12,1399,225.34,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Robinia","pseudoacacia",48.403008,"7-27.5","","16","timeonly","252.24","","73","30-Jan-2012",NA,16,1399,252.24,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Fraxinus","pennsylvanica",48.403008,"7-27.5","","8","timeonly","376.7","","73","30-Jan-2012",NA,8,1399,376.7,NA,NA,"fldest",1780,79.879632404017
"laube14a","exp1","Fraxinus","pennsylvanica",48.403008,"7-27.5","","16","timeonly","403.85","","73","30-Jan-2012",NA,16,1399,403.85,NA,NA,"fldest",1780,79.879632404017
