"PEP_ID","lat","lon","pred1983.m","pred1983.pred","pred1983.site","pred1983.sp"
1710,51.7333,8.71667,-0.314768700990818,112.46080940125,1710,"betpen"
1712,51.5833,9.25,-0.326790301765792,109.631487914845,1712,"betpen"
1713,51.5833,9.3,-0.28704762800089,112.78815417516,1713,"betpen"
1718,51.5833,9.03333,-0.350983553126517,122.260092035863,1718,"betpen"
1719,51.6,9.13333,-0.301172605804433,104.542905207774,1719,"betpen"
1720,51.4667,9.16667,-0.345604811670282,112.737690348404,1720,"betpen"
1721,51.5333,9.03333,-0.320475553362778,111.912254347612,1721,"betpen"
1722,51.45,9.11667,-0.344332105588381,115.038319126711,1722,"betpen"
1723,51.9167,8.38333,-0.305115752062721,107.620132900195,1723,"betpen"
1725,51.8833,8.26667,-0.587000254347318,111.433394009172,1725,"betpen"
1727,51.8667,8.55,-0.391201490026647,111.996914593112,1727,"betpen"
1728,51.9,8.6,-0.350932721455881,112.553198821307,1728,"betpen"
1729,51.85,8.5,-0.352711369649936,104.767111291599,1729,"betpen"
1730,51.9167,8.56667,-0.335138461630448,113.112646986603,1730,"betpen"
1731,51.3833,7.7,-0.350777230415734,111.614457566224,1731,"betpen"
1735,51.2167,7.85,-0.340371175961461,108.753094856727,1735,"betpen"
1737,51.1667,7.75,-0.338150668062205,113.02002420598,1737,"betpen"
1739,51.2,7.45,-0.44566498194154,111.524673844146,1739,"betpen"
1742,51.2,7.58333,-0.393898834905739,115.919556987501,1742,"betpen"
1743,51.1,7.63333,-0.347581126334524,117.138896463826,1743,"betpen"
1744,51.1167,7.75,-0.384019888901509,118.276237456956,1744,"betpen"
1745,51.2833,7.78333,-0.351791895520672,112.037332771637,1745,"betpen"
1746,51.4,8.06667,-0.343586726882023,107.978974636477,1746,"betpen"
1747,51.3333,7.86667,-0.353519828968504,115.245926068656,1747,"betpen"
1749,51.3833,8.15,-0.418131067343273,115.815247442581,1749,"betpen"
1750,51.3667,7.93333,-0.365543191031116,122.971788093802,1750,"betpen"
1752,51.35,7.95,-0.29106986023128,116.088507354966,1752,"betpen"
1754,51.3,8.03333,-0.301159779935663,118.806381282153,1754,"betpen"
1755,51.3333,8,-0.213132481118881,111.230074726193,1755,"betpen"
1756,51.3167,8.06667,-0.324596745447555,117.438210228998,1756,"betpen"
1758,51.45,8.35,-0.466644255958683,118.03680896091,1758,"betpen"
1759,51.4,8.58333,-0.23064228382692,124.591048702693,1759,"betpen"
1760,51.2,8.53333,-1.18659898772418,113.047096678926,1760,"betpen"
1761,51.3333,8.55,-0.456441730347223,125.244844925507,1761,"betpen"
1762,51.3667,8.5,-0.350507308094199,118.130703145201,1762,"betpen"
1764,51.3167,8.5,-0.351664383368914,123.145927874922,1764,"betpen"
1765,51.1167,8.63333,-0.361502063242704,115.841341635322,1765,"betpen"
1768,51.2,8.7,-0.554856250915684,122.194709740737,1768,"betpen"
1771,51.2,8.46667,-0.278229016641113,124.088214976943,1771,"betpen"
1773,51.45,8.61667,-0.419345405663476,114.520379593859,1773,"betpen"
1775,51.3833,8.66667,-0.352884534354114,117.408013350056,1775,"betpen"
1776,51.3667,7.61667,-0.414249941942276,105.224733472828,1776,"betpen"
1777,51.4333,7.78333,-0.351921444865207,103.782590247198,1777,"betpen"
1780,51.3333,7.71667,-0.314237712597353,113.892129778209,1780,"betpen"
1782,51.6667,8.35,-0.220530092790742,108.915481433359,1782,"betpen"
1786,51.65,8.23333,-0.295946289248353,119.850961052408,1786,"betpen"
1787,51.6167,8.33333,-0.361571876052995,108.940767687755,1787,"betpen"
1788,51.45,8.43333,-0.286725294256258,116.656703738575,1788,"betpen"
1789,51.4833,8.43333,-0.347755272935813,119.3340878596,1789,"betpen"
1790,51.35,8.33333,-0.447096211571744,120.721366855693,1790,"betpen"
1791,51.3667,8.43333,-0.350954349888062,116.556411615551,1791,"betpen"
1792,51.3667,8.38333,-0.110461690882775,114.034496561001,1792,"betpen"
1794,51.25,8.16667,-0.354309532644309,118.394531451508,1794,"betpen"
1796,51.1833,8.3,-0.355641064153619,119.622417317485,1796,"betpen"
1797,51.3333,8.21667,-0.359535383439399,118.653328216341,1797,"betpen"
1798,51.3333,8.3,-0.412392330256167,111.308332186717,1798,"betpen"
1799,51.35,8.28333,-0.397412204116833,115.041212199951,1799,"betpen"
1802,51.1833,8.43333,-0.348864455150515,121.814293678519,1802,"betpen"
1803,51.15,8.28333,-0.376995389372288,122.935740760395,1803,"betpen"
1805,51.1833,8.11667,-0.336728672288627,117.468584217758,1805,"betpen"
1806,51.2,7.96667,-0.386778535896521,112.280617361388,1806,"betpen"
1808,51.1333,7.91667,-0.360796086598681,115.234793262362,1808,"betpen"
1809,51.0333,7.83333,-0.351415928895485,113.327045324202,1809,"betpen"
1810,51.1,7.86667,-0.331750331658324,120.7478978438,1810,"betpen"
1811,51.1333,7.98333,-0.26933360218503,118.085379796241,1811,"betpen"
1813,51.05,8,-0.325876824957452,116.416800292163,1813,"betpen"
1814,51.0167,7.78333,-0.416878577685539,122.449583618388,1814,"betpen"
1815,51.0333,8.15,-0.40552865167423,118.805025482128,1815,"betpen"
1816,51.1,8.06667,-0.377608428012124,112.89716238082,1816,"betpen"
1817,51.1167,8.16667,-0.353505424913667,115.652806266275,1817,"betpen"
1818,50.9833,8.11667,-0.350902598848142,113.653366833333,1818,"betpen"
1819,50.9,8.03333,-0.348390994350288,115.095831302803,1819,"betpen"
1820,50.8667,8.03333,-0.353313592816322,111.382776222539,1820,"betpen"
1821,50.75,8.08333,-0.258428622872707,114.163393682479,1821,"betpen"
1822,50.7167,8.15,-0.456437111665963,115.310741856965,1822,"betpen"
1823,50.8,8.01667,-0.34917323981732,110.437459426015,1823,"betpen"
1825,50.95,8,-0.394464996223983,107.442670622595,1825,"betpen"
1826,51.0167,7.98333,-0.348643276028165,112.015293540934,1826,"betpen"
1827,50.9,7.86667,-0.198568792997811,112.037553749697,1827,"betpen"
1828,50.9667,8.1,-0.300649980886394,111.642754768699,1828,"betpen"
1829,50.9833,8.05,-0.351121625068279,110.486868471452,1829,"betpen"
1831,50.8833,8.16667,-0.352833197301564,111.957203425747,1831,"betpen"
1832,50.9167,8.1,-0.589421623133192,118.623277754781,1832,"betpen"
1834,51.55,7.91667,-0.345888115264713,103.29186755306,1834,"betpen"
1838,51.5,7.98333,-0.3865017933602,109.169880960629,1838,"betpen"
1839,51.5,8.05,-0.402836260280646,101.771011019705,1839,"betpen"
1840,51.5,8.13333,-0.0981939873478792,114.715771458294,1840,"betpen"
1842,51.65,8.13333,-0.369000791046563,112.390100032541,1842,"betpen"
1843,51.6333,8.1,-0.347674360814378,112.039998012699,1843,"betpen"
1846,51.05,8.4,-0.417926321440506,122.059438025399,1846,"betpen"
1847,50.9333,8.41667,-0.316848949466032,120.895355187984,1847,"betpen"
1848,51.0167,8.41667,-0.347617213868085,119.635246527169,1848,"betpen"
1849,51.1167,8.46667,-0.349713212700032,120.103428709128,1849,"betpen"
1850,50.9833,8.46667,-0.345224722863943,121.378035364417,1850,"betpen"
1851,51,8.36667,-0.19068022217103,122.199292474587,1851,"betpen"
1852,51.1,8.5,-0.355359152940492,128.866741289782,1852,"betpen"
1853,50.9833,8.26667,-0.18961631605057,120.833374398675,1853,"betpen"
1854,50.9167,8.36667,-0.355428794319453,118.731032094171,1854,"betpen"
1855,50.9167,8.45,-0.351629532330524,119.571376025223,1855,"betpen"
1860,51.5,7.53333,-0.337754143709298,104.958493680197,1860,"betpen"
1862,51.55,7.36667,-0.343320747614906,107.234785711302,1862,"betpen"
1864,51.35,7.43333,-0.388509512582227,105.948460706291,1864,"betpen"
1865,51.35,7.5,-0.348050744850491,110.85669688565,1865,"betpen"
1869,51.65,7.48333,-0.400735901575459,99.3521359328365,1869,"betpen"
1870,51.6,7.45,-0.348296807837092,102.237342185207,1870,"betpen"
1871,51.4667,7.36667,-0.393386080797128,105.356109068916,1871,"betpen"
1872,51.3,7.36667,-0.517183376180219,116.14333941944,1872,"betpen"
1874,51.4,7.18333,-0.350289821066468,109.866091866852,1874,"betpen"
1876,51.4,7.43333,-0.150670910205914,109.901872245515,1876,"betpen"
1877,51.2833,7.3,-0.349875955391409,109.487288565235,1877,"betpen"
1879,51.3667,7.25,-0.359032983194477,109.981506739632,1879,"betpen"
1880,51.2667,7.48333,-0.362272797346697,113.487923506714,1880,"betpen"
1882,51.4167,7.11667,-0.327574015075203,106.830025154204,1882,"betpen"
1884,51.45,7.53333,-0.352782416142817,108.891720609085,1884,"betpen"
1885,51.4333,7.58333,-0.263015791421989,105.738316597391,1885,"betpen"
1886,51.4167,7.53333,-0.34680190051082,106.694289560998,1886,"betpen"
1887,51.5833,7.66667,-0.378738002756859,100.940290775517,1887,"betpen"
1888,51.5333,7.68333,-0.455257168098659,107.434375705732,1888,"betpen"
1889,51.6,7.76667,-0.346395592581796,103.805008851737,1889,"betpen"
1890,51.5,7.63333,-0.353778338374519,96.5201117795915,1890,"betpen"
1892,51.5833,7.88333,-0.429970523657446,110.348997299858,1892,"betpen"
1893,51.5833,7.85,-0.350928648973317,104.109152976772,1893,"betpen"
1894,51.6333,7.93333,-0.496907350940578,111.551728530814,1894,"betpen"
1895,51.65,7.86667,-0.382531658711101,99.9581344570596,1895,"betpen"
1897,49.85,8.68333,-0.411468548743805,109.413409948825,1897,"betpen"
1899,50.5833,8.66667,-0.353828277721243,111.885560989918,1899,"betpen"
1902,50.1,8.76667,-0.327576125218175,101.909103142974,1902,"betpen"
1903,50.1,8.75,-0.434047165054846,99.41578617791,1903,"betpen"
1904,50.75,9.26667,-0.475041223191184,112.552497311787,1904,"betpen"
1905,50.6833,9.05,-0.315533583402975,107.987989052708,1905,"betpen"
1906,50.75,9.33333,-0.280143974025092,115.062453955235,1906,"betpen"
1908,50.75,9.46667,-0.497734353397923,114.324298592811,1908,"betpen"
1909,50.7667,9.11667,-0.349775854205294,110.448629452723,1909,"betpen"
1910,50.6167,9.21667,-0.283582089139256,113.825435986978,1910,"betpen"
1911,50.6167,9.11667,-0.155120372510862,116.505361724638,1911,"betpen"
1912,50.7,9.1,-0.348679939956753,112.583885401781,1912,"betpen"
1913,50.65,9.26667,-0.348489739119111,110.098334542363,1913,"betpen"
1914,50.65,9.2,-0.352541924056665,119.278533617994,1914,"betpen"
1916,49.7,8.63333,-0.351552948332588,104.471429211352,1916,"betpen"
1917,49.7,8.65,-0.351289131484929,103.535254993537,1917,"betpen"
1920,49.6667,8.65,-0.241625811604496,102.662091071826,1920,"betpen"
1921,49.65,8.65,-0.349053356147012,96.1678015086279,1921,"betpen"
1922,49.65,8.7,-0.351680825154871,102.202622656247,1922,"betpen"
1924,49.6,8.46667,-0.330682615892263,104.538473790213,1924,"betpen"
1926,49.6,8.73333,-0.353152210064247,104.070008047149,1926,"betpen"
1928,49.7167,8.68333,-0.346817095631078,103.583884308963,1928,"betpen"
1929,49.6833,8.73333,-0.335731818998809,114.943733996325,1929,"betpen"
1930,49.6833,8.73333,-0.351814979990463,104.62242266966,1930,"betpen"
1931,49.5333,8.56667,-0.350715377490951,99.6462554873017,1931,"betpen"
1932,49.7333,8.61667,-0.352350855058721,102.23897740536,1932,"betpen"
1933,50.3333,9.06667,-0.389883268715448,102.594618009003,1933,"betpen"
1934,50.3667,9.03333,-0.326673292643981,111.135974663809,1934,"betpen"
1935,50.45,9.13333,-0.375407106758002,112.605460282232,1935,"betpen"
1936,50.3667,9.15,-0.199607755447803,110.12837230611,1936,"betpen"
1937,50.2667,9.1,-0.35035698104686,107.57154774307,1937,"betpen"
1939,50.4167,8.98333,-0.324096305507974,106.265180781901,1939,"betpen"
1940,50.5167,9.11667,-0.346956301786439,104.779932693161,1940,"betpen"
1942,49.7333,8.63333,-0.350888959218494,100.883992264023,1942,"betpen"
1943,49.8667,8.56667,-0.348163710870505,101.114915016633,1943,"betpen"
1945,49.75,8.63333,-0.348620840660284,101.205802976676,1945,"betpen"
1948,49.8,8.6,-0.404868182849517,100.234105041832,1948,"betpen"
1949,49.8667,8.76667,-0.451799884386926,102.45019444264,1949,"betpen"
1950,49.85,8.7,-0.307163447991005,108.470631919807,1950,"betpen"
1953,49.7667,8.88333,-0.334200750150969,111.149531085404,1953,"betpen"
1954,49.9,8.85,-0.27460539690846,101.892160930403,1954,"betpen"
1955,49.8667,9.01667,-0.606398214386822,114.96679827113,1955,"betpen"
1956,49.95,8.85,-0.396650354537525,105.700374667169,1956,"betpen"
1957,49.8,8.83333,-0.351211860471678,101.597700028898,1957,"betpen"
1958,49.8667,8.93333,-0.349573506369081,99.1663708731722,1958,"betpen"
1959,49.8333,8.9,-0.351248051119544,94.0736058267809,1959,"betpen"
1962,49.8833,9,-0.440246384059349,102.21336948789,1962,"betpen"
1965,49.5667,8.98333,-0.315043349583967,111.039995743909,1965,"betpen"
1966,49.6167,9.05,-0.431996700458128,111.963363864609,1966,"betpen"
1967,49.6667,9,-0.340053425646334,108.703385999411,1967,"betpen"
1969,49.75,9.1,-0.232573504315599,105.449506729842,1969,"betpen"
1970,49.5167,9.01667,-0.359895476162008,108.65576299371,1970,"betpen"
1971,49.5833,9.08333,-0.345795245946592,116.754997725488,1971,"betpen"
1972,49.5833,8.98333,-0.351908669450775,113.47536320769,1972,"betpen"
1974,49.7333,9,-0.34004422296449,106.505068182835,1974,"betpen"
1975,49.6833,9,-0.487171407888579,106.553039240108,1975,"betpen"
1976,49.8167,9.03333,-0.568961673624961,108.657070070099,1976,"betpen"
1979,49.7167,8.86667,-0.303660327653365,104.949042340125,1979,"betpen"
1980,49.7167,8.83333,-0.296608203296098,103.312587441469,1980,"betpen"
1981,49.7833,9.03333,-0.42503154937079,106.278578271859,1981,"betpen"
1982,49.5,8.91667,-0.288065655455353,112.228335715834,1982,"betpen"
1987,50.4333,8.66667,-0.321968541317205,101.379965498125,1987,"betpen"
1988,50.3333,8.75,-0.423265150815422,105.169977353201,1988,"betpen"
1989,50.2333,8.76667,-0.365258571259798,101.937345502982,1989,"betpen"
1990,50.2333,8.86667,-0.344243132450807,107.633701673828,1990,"betpen"
1991,50.45,8.78333,-0.362904933689132,111.813007296695,1991,"betpen"
1992,50.3667,8.73333,-0.350978139029006,107.691344958388,1992,"betpen"
1993,50.3167,8.85,-0.347064562739757,112.848756071129,1993,"betpen"
1995,50.4667,8.65,-0.348524835038122,105.328265863865,1995,"betpen"
1996,50.2667,8.7,-0.377611124736662,105.882338727951,1996,"betpen"
1997,50.1833,8.73333,-0.248131307429822,109.980092970191,1997,"betpen"
1999,50.6833,8.83333,-0.351606906808821,104.639008087591,1999,"betpen"
2000,50.5833,8.75,-0.161167946893756,111.721421683016,2000,"betpen"
2001,50.6167,8.86667,-0.404248351116956,109.234404313349,2001,"betpen"
2003,50.6,8.78333,-0.349887689419952,114.227360772599,2003,"betpen"
2005,50.6,8.96667,-0.347839491737438,108.545660273849,2005,"betpen"
2006,50.5833,8.63333,-0.338098035389968,109.654498328447,2006,"betpen"
2008,50.55,8.98333,-0.308609115415502,108.20573892038,2008,"betpen"
2009,50.5167,8.81667,-0.286907754555278,107.748126925775,2009,"betpen"
2010,50.5167,8.91667,-0.314007523116478,108.705899598992,2010,"betpen"
2011,50.6667,8.73333,-0.353652128117217,106.802356839228,2011,"betpen"
2012,50.6667,8.96667,-0.349688786664628,113.188292935944,2012,"betpen"
2016,49.8333,8.46667,-0.475138343270499,101.736620810178,2016,"betpen"
2019,49.9167,8.48333,-0.400161665293981,103.722650049162,2019,"betpen"
2020,49.9667,8.56667,-0.265887789393143,104.293344135178,2020,"betpen"
2021,50,8.58333,-0.358017367036255,102.72848346158,2021,"betpen"
2022,50.0167,8.58333,-0.472124517542907,104.62827617631,2022,"betpen"
2023,50.6333,9.45,-0.397873588549276,113.653333443738,2023,"betpen"
2024,50.4667,9.31667,-0.30551567292717,119.091420711091,2024,"betpen"
2026,50.4833,9.33333,-0.349845509875035,116.076891965029,2026,"betpen"
2027,50.5667,9.35,-0.268370440181406,114.450281343616,2027,"betpen"
2028,50.5333,9.33333,-0.300908966050168,119.857263168987,2028,"betpen"
2029,50.55,9.3,-0.204434613730238,119.164280595962,2029,"betpen"
2030,50.6333,9.4,-0.342126881162173,112.223820794883,2030,"betpen"
2032,50.6833,9.56667,-0.33490464575667,111.963715113691,2032,"betpen"
2034,50.5667,9.45,-0.351010727917466,117.752140809922,2034,"betpen"
2036,50.6833,9.46667,-0.70640126484768,112.195686653499,2036,"betpen"
2037,50.0167,8.78333,-0.350711072768943,100.322929908876,2037,"betpen"
2038,50,8.71667,-0.33774778687603,105.295060692291,2038,"betpen"
2039,50.0167,8.9,-0.396552170700494,100.883467294461,2039,"betpen"
2040,49.9667,8.66667,-0.349756674871993,102.579262903775,2040,"betpen"
2041,50.05,8.93333,-0.312898228384858,100.249270584908,2041,"betpen"
2042,50.0833,8.86667,-0.348863131270882,105.961693092196,2042,"betpen"
2046,50.1167,8.85,-0.370691603503513,100.683241511158,2046,"betpen"
2049,50.1167,8.91667,-0.406399596057634,105.338286105175,2049,"betpen"
2050,50.55,9.66667,-0.268481695503664,114.342431416896,2050,"betpen"
2051,51.3167,9.43333,-0.359395449467271,107.887336525424,2051,"betpen"
2052,51.3,9.46667,-0.332726003650707,111.13679170872,2052,"betpen"
2053,50.8167,8.78333,-0.340296099554312,108.88406798655,2053,"betpen"
2054,51.1833,9.93333,-0.542155018865841,115.933156353791,2054,"betpen"
2055,51.1833,10.1167,-0.293554869793199,107.384232008794,2055,"betpen"
2056,51.1833,10.05,-0.351881286482522,106.477174899781,2056,"betpen"
2057,51.2333,9.93333,-0.387051152915075,106.90135528557,2057,"betpen"
2058,51.2,9.9,-0.348478315526639,108.241204020938,2058,"betpen"
2059,51.2,10.0667,-0.693046533664121,111.818153216146,2059,"betpen"
2060,51.05,10.0833,-0.477256274842554,116.649795203745,2060,"betpen"
2061,51.2167,10.0167,-0.312140148381102,107.216187451082,2061,"betpen"
2062,51.15,10,-0.347738980096691,108.941702172213,2062,"betpen"
2064,51.1333,10.1167,-0.350945343441468,113.164727425278,2064,"betpen"
2068,51.0167,9.05,-0.351719825385906,119.246732276234,2068,"betpen"
2069,50.9833,8.73333,-0.383273504570651,114.61383007022,2069,"betpen"
2070,51.0667,8.8,-0.346525604089988,112.552821784395,2070,"betpen"
2071,50.9833,8.96667,-0.351412138194924,116.918635053072,2071,"betpen"
2072,51.0333,8.73333,-0.308604944073195,113.955746708156,2072,"betpen"
2073,51.1833,8.91667,-0.350818519801856,118.514865899709,2073,"betpen"
2074,50.9833,8.55,-0.342420750198497,118.760636529507,2074,"betpen"
2075,50.9667,8.5,-0.412974387397174,118.101965469377,2075,"betpen"
2076,51.1,8.76667,-0.384067477978757,113.483357924414,2076,"betpen"
2077,51.1667,8.9,-0.291854626978752,112.670709549299,2077,"betpen"
2078,51.0667,8.98333,-0.427741223168291,115.37487429885,2078,"betpen"
2080,50.9667,8.86667,-0.218695940382896,114.548583591055,2080,"betpen"
2081,51.0833,8.73333,-0.389820577840779,116.415053617328,2081,"betpen"
2083,51.2167,9.38333,-0.350459357006957,116.460445262671,2083,"betpen"
2084,51.05,9.28333,-0.312942661083977,104.825470056368,2084,"betpen"
2085,50.9667,9.51667,-0.349814440108885,115.756223183942,2085,"betpen"
2086,51.1333,9.28333,-0.350620109059017,110.937408830646,2086,"betpen"
2087,51.0333,9.4,-0.402226697910033,107.719266829989,2087,"betpen"
2089,50.9333,9.55,-0.350810216819172,110.9419915367,2089,"betpen"
2090,50.9833,9.26667,-0.376599920570643,115.208466634971,2090,"betpen"
2091,51.0333,9.53333,-0.440993580407652,114.059096816715,2091,"betpen"
2092,51,9.41667,-0.350151760653419,113.411456798166,2092,"betpen"
2098,50.5833,9.88333,-0.348495333296128,109.859091757285,2098,"betpen"
2099,50.4333,9.56667,-0.304952662396058,108.71198507506,2099,"betpen"
2100,50.45,9.91667,-0.576412325580813,119.963497758437,2100,"betpen"
2101,50.5,9.56667,-0.324194564993561,111.162672611673,2101,"betpen"
2102,50.5833,9.65,-0.372996503198665,109.699707425094,2102,"betpen"
2104,50.5833,10.0167,-0.345526982542972,116.547516545053,2104,"betpen"
2107,50.5,9.48333,-0.453843684461573,113.650863268827,2107,"betpen"
2109,50.55,9.71667,-0.353677225933143,114.408720010147,2109,"betpen"
2110,50.55,9.85,-0.350716068470681,113.907580837553,2110,"betpen"
2111,50.6167,9.71667,-0.450738295640443,110.623960157216,2111,"betpen"
2112,50.5667,9.76667,-0.329832799255992,115.61966244114,2112,"betpen"
2113,50.4167,9.65,-0.353809807223807,120.88208716855,2113,"betpen"
2114,50.6,9.51667,-0.370928601268628,111.659154393415,2114,"betpen"
2117,50.5667,9.71667,-0.447648414413677,112.74630836011,2117,"betpen"
2118,50.5167,9.73333,-0.353717600464677,113.978997771181,2118,"betpen"
2119,50.55,9.93333,-0.349902573005991,112.013942617708,2119,"betpen"
2120,50.6333,9.51667,-0.357942464013345,111.439646880809,2120,"betpen"
2121,50.45,9.93333,-0.349472513621222,122.405252999051,2121,"betpen"
2122,50.5333,9.65,-0.338780711860291,108.11497244471,2122,"betpen"
2123,50.6333,10.0167,-0.161328351877529,108.479607501555,2123,"betpen"
2124,50.6333,10.0333,-0.348724200815267,104.41582908499,2124,"betpen"
2126,50.5,10.0167,-0.468773744674001,124.316813042005,2126,"betpen"
2127,50.9,9.75,-0.352851662808253,113.81371232122,2127,"betpen"
2129,50.8667,9.7,-0.333680131722494,109.402346232813,2129,"betpen"
2130,50.8333,9.56667,-0.346527764900746,112.315356831337,2130,"betpen"
2131,50.9167,9.8,-0.411816000836734,112.86444682611,2131,"betpen"
2132,50.7833,9.56667,-0.334308903082331,113.134515287144,2132,"betpen"
2133,50.85,10,-0.305614701311004,112.490349162686,2133,"betpen"
2134,50.8667,9.76667,-0.349278042949548,115.174499071711,2134,"betpen"
2135,51.55,9.53333,-0.350419251808124,111.548752188849,2135,"betpen"
2136,51.6,9.55,-0.33601872927792,114.799938837913,2136,"betpen"
2137,51.45,9.41667,-0.48826843665576,114.798220760189,2137,"betpen"
2138,51.4833,9.25,-0.231931878699033,113.893098367393,2138,"betpen"
2139,51.5,9.38333,-0.27531626836081,114.180114966615,2139,"betpen"
2140,51.4,9.46667,-0.385207673325695,113.316552162367,2140,"betpen"
2141,51.4167,9.53333,-0.351145717604655,111.25073391282,2141,"betpen"
2142,51.4333,9.48333,-0.34335893851132,111.788691675322,2142,"betpen"
2143,51.65,9.45,-0.348089759864135,107.645898040164,2143,"betpen"
2144,51.6333,9.56667,-0.352369371413572,110.157879853925,2144,"betpen"
2145,51.4667,9.48333,-0.351087752864648,112.371155498807,2145,"betpen"
2146,51.45,9.48333,-0.300532329522712,112.976315440879,2146,"betpen"
2148,51.5,9.6,-0.32043222775302,114.434207035325,2148,"betpen"
2151,50.8167,9.8,-0.491783518480343,109.557473733138,2151,"betpen"
2153,50.75,9.81667,-0.292280823698464,112.924548716497,2153,"betpen"
2155,50.6333,9.83333,-0.351538849626066,110.287518809171,2155,"betpen"
2157,50.6667,9.7,-0.378506093514275,112.229389841607,2157,"betpen"
2158,50.6167,9.9,-0.270113386718172,112.23426919434,2158,"betpen"
2159,50.7333,9.75,-0.352937896556341,111.56845400721,2159,"betpen"
2162,50.7833,9.86667,-0.311517406384096,117.202638355894,2162,"betpen"
2164,51.2667,9.38333,-0.386281626401208,109.959194185014,2164,"betpen"
2165,51.2833,9.6,-0.383674620867919,110.591637919551,2165,"betpen"
2166,51.2833,9.63333,-0.25809881484082,108.404247858307,2166,"betpen"
2167,51.3167,9.55,-0.278013942868198,105.69836992232,2167,"betpen"
2168,51.3833,9.51667,-0.284686966337515,106.503703576466,2168,"betpen"
2170,51.2333,9.56667,-0.434747943559689,115.435053799273,2170,"betpen"
2171,51.2667,9.41667,-0.344908881802582,106.664185473194,2171,"betpen"
2172,50.8167,8.96667,-0.284344592962349,111.968283856346,2172,"betpen"
2177,50.8667,9.01667,-0.361801792179803,118.441060080934,2177,"betpen"
2179,50.8833,8.76667,-0.354649452153069,106.608533584969,2179,"betpen"
2181,50.8167,8.91667,-0.348713653405806,116.727876255996,2181,"betpen"
2182,50.6833,8.6,-0.234578840860473,112.943780133711,2182,"betpen"
2185,50.9667,8.71667,-0.348429707110997,112.108160251209,2185,"betpen"
2186,50.85,9.11667,-0.226659722641755,111.216678806585,2186,"betpen"
2187,50.7333,8.7,-0.383087194888434,107.147589892617,2187,"betpen"
2189,50.8833,8.91667,-0.349990970345691,104.741220124756,2189,"betpen"
2190,50.7667,8.96667,-0.352015166319747,115.515841476045,2190,"betpen"
2193,50.8333,8.76667,-0.327224400649029,109.354897364358,2193,"betpen"
2194,50.8833,8.98333,-0.362126495064518,110.614587179392,2194,"betpen"
2196,51.0667,9.61667,-0.350860117778895,111.207158785516,2196,"betpen"
2198,51.1333,9.41667,-0.351648559971756,113.482349797232,2198,"betpen"
2199,51.1667,9.66667,-0.265490875567628,115.689153148595,2199,"betpen"
2200,51.1667,9.51667,-0.32164715729204,113.657838029191,2200,"betpen"
2201,51.1,9.71667,-0.358125224250489,119.993982966175,2201,"betpen"
2202,51.1333,9.4,-0.30370123875503,109.623573383793,2202,"betpen"
2203,51.1,9.53333,-0.278062565309792,109.399916535957,2203,"betpen"
2204,51.1333,9.55,-0.294552184561802,111.527348821476,2204,"betpen"
2207,51.1167,9.66667,-0.349041692772344,110.228918264103,2207,"betpen"
2208,50.9833,9.93333,-0.348911817195176,112.589933584328,2208,"betpen"
2209,50.9667,9.8,-0.301256149982152,113.856291653386,2209,"betpen"
2210,51.0333,9.9,-0.364091372249542,111.895029228337,2210,"betpen"
2214,50.9667,9.91667,-0.351951675578357,110.254985758114,2214,"betpen"
2215,50.9833,9.71667,-0.356885585494798,104.583873081561,2215,"betpen"
2216,50.9833,9.53333,-0.278556104159232,112.428022965908,2216,"betpen"
2217,51.0167,9.93333,-0.430897408287921,112.655485492704,2217,"betpen"
2220,51.0667,9.71667,-0.351131496203117,107.668418159092,2220,"betpen"
2221,50.95,10.0333,-0.340227712554181,116.668882779043,2221,"betpen"
2222,50.95,9.96667,-0.313362798374292,110.346534730679,2222,"betpen"
2223,51.0333,9.83333,-0.264360363456907,114.614631352959,2223,"betpen"
2225,50.95,9.86667,-0.252344660158653,111.76688704211,2225,"betpen"
2226,51,9.73333,-0.349910755798949,113.511368132834,2226,"betpen"
2227,51.0667,9.93333,-0.351432319768888,112.77872191686,2227,"betpen"
2228,51,9.65,-0.348821629783276,112.368222470334,2228,"betpen"
2230,51.05,9.86667,-0.299177152332247,112.29441556149,2230,"betpen"
2231,51.3667,8.81667,-0.35121591734733,117.963512641402,2231,"betpen"
2233,51.15,9.15,-0.366881984358013,109.396785586973,2233,"betpen"
2234,51.05,9.06667,-0.368691747943091,113.232060092848,2234,"betpen"
2235,51.3833,9.01667,-0.352013467212223,109.815323419096,2235,"betpen"
2236,51.1667,9.13333,-0.330974572719038,109.782431436406,2236,"betpen"
2237,51.3,9.03333,-0.352441906294377,109.015156110204,2237,"betpen"
2240,51.1667,8.83333,-0.333702617979098,120.341712275945,2240,"betpen"
2241,51.1333,9.01667,-0.412707498851802,111.066009491522,2241,"betpen"
2242,51.35,8.73333,-0.491305252213158,122.364793164743,2242,"betpen"
2244,51.15,9.05,-0.379337437933733,109.519890475354,2244,"betpen"
2245,51.2833,8.86667,-0.356674523708839,115.224851850312,2245,"betpen"
2247,51.25,8.95,-0.348160954568078,114.128868324104,2247,"betpen"
2248,51.3667,8.98333,-0.349983977828112,107.024129425013,2248,"betpen"
2250,51.4667,9.01667,-0.38017394007398,116.214640207451,2250,"betpen"
2252,51.25,9,-0.243744419867958,113.357588446674,2252,"betpen"
2253,51.35,8.7,-0.300468517483092,118.595552958733,2253,"betpen"
