"Lat","Lon","MeanFitness","pres"
50.52,2.03,0.422,1
50.68,2.03,0.963,1
50.85,2.03,0.912,1
51.02,2.03,0.841,1
34.25,2.2,0,0
34.41,2.2,0,0
34.58,2.2,0,0
34.75,2.2,0,0
34.91,2.2,0,0
35.08,2.2,0,0
35.24,2.2,0,0
35.41,2.2,0,0
35.58,2.2,0,0
35.74,2.2,0,0
35.91,2.2,0,0
36.08,2.2,0,0
36.24,2.2,0,0
36.41,2.2,0,0
36.57,2.2,0,0
36.74,2.2,0,0
41.39,2.2,0.209,1
41.55,2.2,0.22,1
41.72,2.2,0.21,1
41.88,2.2,0.46,1
42.05,2.2,0.469,1
42.22,2.2,0.718,1
42.38,2.2,0.446,1
42.55,2.2,0,0
42.72,2.2,0,0
42.88,2.2,0.421,1
43.05,2.2,0.95,1
43.21,2.2,0.935,1
43.38,2.2,0.804,1
43.55,2.2,0.975,1
43.71,2.2,0.931,1
43.88,2.2,0.937,1
44.04,2.2,0.932,1
44.21,2.2,0.899,1
44.38,2.2,0.898,1
44.54,2.2,0.936,1
44.71,2.2,0.905,1
44.87,2.2,0.896,1
45.04,2.2,0.847,1
45.2,2.2,0.835,1
45.37,2.2,0.844,1
45.54,2.2,0.738,1
45.7,2.2,0.6,1
45.87,2.2,0.572,1
46.03,2.2,0.697,1
46.2,2.2,0.889,1
46.37,2.2,0.798,1
46.53,2.2,0.862,1
46.7,2.2,0.966,1
46.87,2.2,0.906,1
47.03,2.2,0.863,1
47.2,2.2,0.838,1
47.36,2.2,0.8,1
47.53,2.2,0.762,1
47.7,2.2,0.701,1
47.86,2.2,0.697,1
48.03,2.2,0.647,1
48.19,2.2,0.652,1
48.36,2.2,0.645,1
48.52,2.2,0.626,1
48.69,2.2,0.633,1
48.86,2.2,0.638,1
49.02,2.2,0.636,1
49.19,2.2,0.617,1
49.35,2.2,0.764,1
49.52,2.2,0.76,1
49.69,2.2,0.883,1
49.85,2.2,0.873,1
50.02,2.2,0.85,1
50.19,2.2,0.883,1
50.35,2.2,0.86,1
50.52,2.2,0.912,1
50.68,2.2,0.971,1
50.85,2.2,0.919,1
51.02,2.2,0.84,1
34.25,2.36,0,0
34.41,2.36,0,0
34.58,2.36,0,0
34.75,2.36,0,0
34.91,2.36,0,0
35.08,2.36,0,0
35.24,2.36,0,0
35.41,2.36,0,0
35.58,2.36,0,0
35.74,2.36,0,0
35.91,2.36,0,0
36.08,2.36,0,0
36.24,2.36,0,0
36.41,2.36,0,0
36.57,2.36,0,0
36.74,2.36,0,0
41.55,2.36,0.195,1
41.72,2.36,0.227,1
41.88,2.36,0.508,1
42.05,2.36,0.525,1
42.22,2.36,0.772,1
42.38,2.36,0.525,1
42.55,2.36,0,0
42.72,2.36,0.215,1
42.88,2.36,0.628,1
43.05,2.36,0.976,1
43.21,2.36,0.784,1
43.38,2.36,0.684,1
43.55,2.36,0.943,1
43.71,2.36,0.934,1
43.88,2.36,0.958,1
44.04,2.36,0.947,1
44.21,2.36,0.93,1
44.38,2.36,0.898,1
44.54,2.36,0.898,1
44.71,2.36,0.941,1
44.87,2.36,0.876,1
45.04,2.36,0.812,1
45.2,2.36,0.822,1
45.37,2.36,0.812,1
45.54,2.36,0.782,1
45.7,2.36,0.673,1
45.87,2.36,0.63,1
46.03,2.36,0.82,1
46.2,2.36,0.905,1
46.37,2.36,0.879,1
46.53,2.36,0.932,1
46.7,2.36,0.945,1
46.87,2.36,0.897,1
47.03,2.36,0.878,1
47.2,2.36,0.873,1
47.36,2.36,0.877,1
47.53,2.36,0.796,1
47.7,2.36,0.788,1
47.86,2.36,0.714,1
48.03,2.36,0.671,1
48.19,2.36,0.652,1
48.36,2.36,0.647,1
48.52,2.36,0.633,1
48.69,2.36,0.619,1
48.86,2.36,0.594,1
49.02,2.36,0.469,1
49.19,2.36,0.586,1
49.35,2.36,0.706,1
49.52,2.36,0.731,1
49.69,2.36,0.759,1
49.85,2.36,0.838,1
50.02,2.36,0.831,1
50.19,2.36,0.922,1
50.35,2.36,0.929,1
50.52,2.36,0.961,1
50.68,2.36,0.965,1
50.85,2.36,0.858,1
51.02,2.36,0.837,1
34.25,2.53,0,0
34.41,2.53,0,0
34.58,2.53,0,0
34.75,2.53,0,0
34.91,2.53,0,0
35.08,2.53,0,0
35.24,2.53,0,0
35.41,2.53,0,0
35.58,2.53,0,0
35.74,2.53,0,0
35.91,2.53,0,0
36.08,2.53,0,0
36.24,2.53,0,0
36.41,2.53,0,0
36.57,2.53,0,0
36.74,2.53,0,0
39.73,2.53,0.088,0
41.72,2.53,0.35,1
41.88,2.53,0.769,1
42.05,2.53,0.794,1
42.22,2.53,0.817,1
42.38,2.53,0.797,1
42.55,2.53,0.058,0
42.72,2.53,0.749,1
42.88,2.53,0.759,1
43.05,2.53,0.964,1
43.21,2.53,0.968,1
43.38,2.53,0.598,1
43.55,2.53,0.941,1
43.71,2.53,0.949,1
43.88,2.53,0.947,1
44.04,2.53,0.92,1
44.21,2.53,0.951,1
44.38,2.53,0.842,1
44.54,2.53,0.898,1
44.71,2.53,0.894,1
44.87,2.53,0.79,1
45.04,2.53,0.728,1
45.2,2.53,0.573,1
45.37,2.53,0.791,1
45.54,2.53,0.777,1
45.7,2.53,0.621,1
45.87,2.53,0.582,1
46.03,2.53,0.756,1
46.2,2.53,0.854,1
46.37,2.53,0.884,1
46.53,2.53,0.935,1
46.7,2.53,0.939,1
46.87,2.53,0.904,1
47.03,2.53,0.889,1
47.2,2.53,0.892,1
47.36,2.53,0.874,1
47.53,2.53,0.859,1
47.7,2.53,0.805,1
47.86,2.53,0.745,1
48.03,2.53,0.7,1
48.19,2.53,0.654,1
48.36,2.53,0.638,1
48.52,2.53,0.589,1
48.69,2.53,0.607,1
48.86,2.53,0.573,1
49.02,2.53,0.64,1
49.19,2.53,0.664,1
49.35,2.53,0.649,1
49.52,2.53,0.736,1
49.69,2.53,0.82,1
49.85,2.53,0.766,1
50.02,2.53,0.757,1
50.19,2.53,0.93,1
50.35,2.53,0.96,1
50.52,2.53,0.976,1
50.68,2.53,0.889,1
50.85,2.53,0.901,1
51.02,2.53,0.854,1
51.18,2.53,0.844,1
34.25,2.69,0,0
34.41,2.69,0,0
34.58,2.69,0,0
34.75,2.69,0,0
34.91,2.69,0,0
35.08,2.69,0,0
35.24,2.69,0,0
35.41,2.69,0,0
35.58,2.69,0,0
35.74,2.69,0,0
35.91,2.69,0,0
36.08,2.69,0,0
36.24,2.69,0,0
36.41,2.69,0,0
36.57,2.69,0,0
36.74,2.69,0,0
39.73,2.69,0.086,0
39.89,2.69,0.216,1
41.72,2.69,0.457,1
41.88,2.69,0.62,1
42.05,2.69,0.883,1
42.22,2.69,0.874,1
42.38,2.69,0.824,1
42.55,2.69,0.8,1
42.72,2.69,0.753,1
42.88,2.69,0.319,1
43.05,2.69,0.967,1
43.21,2.69,0.683,1
43.38,2.69,0.509,1
43.55,2.69,0.908,1
43.71,2.69,0.853,1
43.88,2.69,0.889,1
44.04,2.69,0.938,1
44.21,2.69,0.871,1
44.38,2.69,0.844,1
44.54,2.69,0.875,1
44.71,2.69,0.859,1
44.87,2.69,0.834,1
45.04,2.69,0.586,1
45.2,2.69,0.247,1
45.37,2.69,0.4,1
45.54,2.69,0.669,1
45.7,2.69,0.521,1
45.87,2.69,0.572,1
46.03,2.69,0.654,1
46.2,2.69,0.732,1
46.37,2.69,0.723,1
46.53,2.69,0.921,1
46.7,2.69,0.893,1
46.87,2.69,0.894,1
47.03,2.69,0.893,1
47.2,2.69,0.878,1
47.36,2.69,0.869,1
47.53,2.69,0.853,1
47.7,2.69,0.81,1
47.86,2.69,0.755,1
48.03,2.69,0.659,1
48.19,2.69,0.658,1
48.36,2.69,0.637,1
48.52,2.69,0.64,1
48.69,2.69,0.633,1
48.86,2.69,0.572,1
49.02,2.69,0.637,1
49.19,2.69,0.657,1
49.35,2.69,0.642,1
49.52,2.69,0.671,1
49.69,2.69,0.784,1
49.85,2.69,0.821,1
50.02,2.69,0.843,1
50.19,2.69,0.957,1
50.35,2.69,0.966,1
50.52,2.69,0.973,1
50.68,2.69,0.888,1
50.85,2.69,0.918,1
51.02,2.69,0.839,1
51.18,2.69,0.887,1
34.25,2.86,0,0
34.41,2.86,0,0
34.58,2.86,0,0
34.75,2.86,0,0
34.91,2.86,0,0
35.08,2.86,0,0
35.24,2.86,0,0
35.41,2.86,0,0
35.58,2.86,0,0
35.74,2.86,0,0
35.91,2.86,0,0
36.08,2.86,0,0
36.24,2.86,0,0
36.41,2.86,0,0
36.57,2.86,0,0
36.74,2.86,0,0
39.56,2.86,0.049,0
39.73,2.86,0.052,0
39.89,2.86,0.374,1
41.88,2.86,0.351,1
42.05,2.86,0.441,1
42.22,2.86,0.549,1
42.38,2.86,0.553,1
42.55,2.86,0.639,1
42.72,2.86,0.173,1
42.88,2.86,0.111,1
43.05,2.86,0.615,1
43.21,2.86,0.483,1
43.38,2.86,0.442,1
43.55,2.86,0.956,1
43.71,2.86,0.853,1
43.88,2.86,0.816,1
44.04,2.86,0.937,1
44.21,2.86,0.884,1
44.38,2.86,0.733,1
44.54,2.86,0.886,1
44.71,2.86,0.766,1
44.87,2.86,0.666,1
45.04,2.86,0.446,1
45.2,2.86,0.032,0
45.37,2.86,0.273,1
45.54,2.86,0.36,1
45.7,2.86,0.117,1
45.87,2.86,0.518,1
46.03,2.86,0.688,1
46.2,2.86,0.685,1
46.37,2.86,0.667,1
46.53,2.86,0.729,1
46.7,2.86,0.885,1
46.87,2.86,0.741,1
47.03,2.86,0.851,1
47.2,2.86,0.767,1
47.36,2.86,0.839,1
47.53,2.86,0.846,1
47.7,2.86,0.778,1
47.86,2.86,0.732,1
48.03,2.86,0.705,1
48.19,2.86,0.67,1
48.36,2.86,0.647,1
48.52,2.86,0.636,1
48.69,2.86,0.598,1
48.86,2.86,0.638,1
49.02,2.86,0.633,1
49.19,2.86,0.638,1
49.35,2.86,0.581,1
49.52,2.86,0.601,1
49.69,2.86,0.749,1
49.85,2.86,0.812,1
50.02,2.86,0.863,1
50.19,2.86,0.953,1
50.35,2.86,0.949,1
50.52,2.86,0.961,1
50.68,2.86,0.931,1
50.85,2.86,0.949,1
51.02,2.86,0.952,1
51.18,2.86,0.943,1
34.25,3.03,0,0
34.41,3.03,0,0
34.58,3.03,0,0
34.75,3.03,0,0
34.91,3.03,0,0
35.08,3.03,0,0
35.24,3.03,0,0
35.41,3.03,0,0
35.58,3.03,0,0
35.74,3.03,0,0
35.91,3.03,0,0
36.08,3.03,0,0
36.24,3.03,0,0
36.41,3.03,0,0
36.57,3.03,0,0
36.74,3.03,0,0
36.91,3.03,0.001,0
39.56,3.03,0.061,0
39.73,3.03,0.175,1
39.89,3.03,0.308,1
40.06,3.03,0.541,1
41.88,3.03,0.588,1
42.05,3.03,0.68,1
42.22,3.03,0.541,1
42.38,3.03,0.426,1
42.55,3.03,0.733,1
42.72,3.03,0.308,1
42.88,3.03,0.232,1
43.05,3.03,0.148,1
43.21,3.03,0.122,1
43.38,3.03,0.094,0
43.55,3.03,0.461,1
43.71,3.03,0.689,1
43.88,3.03,0.713,1
44.04,3.03,0.913,1
44.21,3.03,0.91,1
44.38,3.03,0.72,1
44.54,3.03,0.858,1
44.71,3.03,0.516,1
44.87,3.03,0.185,1
45.04,3.03,0.448,1
45.2,3.03,0.278,1
45.37,3.03,0.149,1
45.54,3.03,0.109,1
45.7,3.03,0.256,1
45.87,3.03,0.451,1
46.03,3.03,0.519,1
46.2,3.03,0.723,1
46.37,3.03,0.548,1
46.53,3.03,0.831,1
46.7,3.03,0.789,1
46.87,3.03,0.814,1
47.03,3.03,0.782,1
47.2,3.03,0.799,1
47.36,3.03,0.778,1
47.53,3.03,0.799,1
47.7,3.03,0.78,1
47.86,3.03,0.769,1
48.03,3.03,0.736,1
48.19,3.03,0.689,1
48.36,3.03,0.662,1
48.52,3.03,0.634,1
48.69,3.03,0.633,1
48.86,3.03,0.633,1
49.02,3.03,0.632,1
49.19,3.03,0.619,1
49.35,3.03,0.656,1
49.52,3.03,0.64,1
49.69,3.03,0.694,1
49.85,3.03,0.781,1
50.02,3.03,0.844,1
50.19,3.03,0.938,1
50.35,3.03,0.925,1
50.52,3.03,0.926,1
50.68,3.03,0.935,1
50.85,3.03,0.967,1
51.02,3.03,0.968,1
51.18,3.03,0.97,1
51.35,3.03,0.962,1
34.25,3.19,0,0
34.41,3.19,0,0
34.58,3.19,0,0
34.75,3.19,0,0
34.91,3.19,0,0
35.08,3.19,0,0
35.24,3.19,0,0
35.41,3.19,0,0
35.58,3.19,0,0
35.74,3.19,0,0
35.91,3.19,0,0
36.08,3.19,0,0
36.24,3.19,0,0
36.41,3.19,0,0
36.57,3.19,0,0
36.74,3.19,0.002,0
36.91,3.19,0.006,0
39.4,3.19,0.067,0
39.56,3.19,0.102,1
39.73,3.19,0.232,1
39.89,3.19,0.352,1
40.06,3.19,0.511,1
42.05,3.19,0.458,1
42.22,3.19,0.39,1
42.38,3.19,0.329,1
42.55,3.19,0.545,1
42.72,3.19,0.286,1
43.21,3.19,0.065,0
43.38,3.19,0.093,0
43.55,3.19,0.269,1
43.71,3.19,0.557,1
43.88,3.19,0.637,1
44.04,3.19,0.863,1
44.21,3.19,0.908,1
44.38,3.19,0.821,1
44.54,3.19,0.791,1
44.71,3.19,0.107,1
44.87,3.19,0.203,1
45.04,3.19,0.479,1
45.2,3.19,0.392,1
45.37,3.19,0.46,1
45.54,3.19,0.519,1
45.7,3.19,0.743,1
45.87,3.19,0.656,1
46.03,3.19,0.748,1
46.2,3.19,0.645,1
46.37,3.19,0.634,1
46.53,3.19,0.687,1
46.7,3.19,0.777,1
46.87,3.19,0.733,1
47.03,3.19,0.762,1
47.2,3.19,0.802,1
47.36,3.19,0.839,1
47.53,3.19,0.811,1
47.7,3.19,0.836,1
47.86,3.19,0.767,1
48.03,3.19,0.764,1
48.19,3.19,0.75,1
48.36,3.19,0.667,1
48.52,3.19,0.638,1
48.69,3.19,0.643,1
48.86,3.19,0.632,1
49.02,3.19,0.632,1
49.19,3.19,0.631,1
49.35,3.19,0.614,1
49.52,3.19,0.669,1
49.69,3.19,0.662,1
49.85,3.19,0.752,1
50.02,3.19,0.869,1
50.19,3.19,0.919,1
50.35,3.19,0.93,1
50.52,3.19,0.927,1
50.68,3.19,0.923,1
50.85,3.19,0.963,1
51.02,3.19,0.967,1
51.18,3.19,0.98,1
51.35,3.19,0.955,1
34.25,3.36,0,0
34.41,3.36,0,0
34.58,3.36,0,0
34.75,3.36,0,0
34.91,3.36,0,0
35.08,3.36,0,0
35.24,3.36,0,0
35.41,3.36,0,0
35.58,3.36,0,0
35.74,3.36,0,0
35.91,3.36,0,0
36.08,3.36,0,0
36.24,3.36,0,0
36.41,3.36,0,0
36.57,3.36,0,0
36.74,3.36,0,0
36.91,3.36,0.006,0
39.56,3.36,0.162,1
39.73,3.36,0.304,1
39.89,3.36,0.405,1
42.38,3.36,0.426,1
43.38,3.36,0.106,1
43.55,3.36,0.229,1
43.71,3.36,0.47,1
43.88,3.36,0.579,1
44.04,3.36,0.767,1
44.21,3.36,0.775,1
44.38,3.36,0.666,1
44.54,3.36,0.714,1
44.71,3.36,0.435,1
44.87,3.36,0.275,1
45.04,3.36,0.37,1
45.2,3.36,0.292,1
45.37,3.36,0.495,1
45.54,3.36,0.617,1
45.7,3.36,0.696,1
45.87,3.36,0.658,1
46.03,3.36,0.694,1
46.2,3.36,0.665,1
46.37,3.36,0.772,1
46.53,3.36,0.675,1
46.7,3.36,0.757,1
46.87,3.36,0.722,1
47.03,3.36,0.716,1
47.2,3.36,0.825,1
47.36,3.36,0.803,1
47.53,3.36,0.848,1
47.7,3.36,0.841,1
47.86,3.36,0.807,1
48.03,3.36,0.768,1
48.19,3.36,0.691,1
48.36,3.36,0.655,1
48.52,3.36,0.622,1
48.69,3.36,0.642,1
48.86,3.36,0.587,1
49.02,3.36,0.619,1
49.19,3.36,0.657,1
49.35,3.36,0.641,1
49.52,3.36,0.645,1
49.69,3.36,0.645,1
49.85,3.36,0.759,1
50.02,3.36,0.847,1
50.19,3.36,0.909,1
50.35,3.36,0.937,1
50.52,3.36,0.944,1
50.68,3.36,0.945,1
50.85,3.36,0.923,1
51.02,3.36,0.976,1
51.18,3.36,0.973,1
51.35,3.36,0.987,1
34.25,3.52,0,0
34.41,3.52,0,0
34.58,3.52,0,0
34.75,3.52,0,0
34.91,3.52,0,0
35.08,3.52,0,0
35.24,3.52,0,0
35.41,3.52,0,0
35.58,3.52,0,0
35.74,3.52,0,0
35.91,3.52,0,0
36.08,3.52,0,0
36.24,3.52,0,0
36.41,3.52,0,0
36.57,3.52,0,0
36.74,3.52,0.001,0
36.91,3.52,0.003,0
39.73,3.52,0.297,1
39.89,3.52,0.414,1
43.38,3.52,0.118,1
43.55,3.52,0.232,1
43.71,3.52,0.34,1
43.88,3.52,0.489,1
44.04,3.52,0.759,1
44.21,3.52,0.54,1
44.38,3.52,0.483,1
44.54,3.52,0.611,1
44.71,3.52,0.366,1
44.87,3.52,0.2,1
45.04,3.52,0.096,0
45.2,3.52,0.51,1
45.37,3.52,0.556,1
45.54,3.52,0.621,1
45.7,3.52,0.561,1
45.87,3.52,0.446,1
46.03,3.52,0.669,1
46.2,3.52,0.66,1
46.37,3.52,0.613,1
46.53,3.52,0.687,1
46.7,3.52,0.756,1
46.87,3.52,0.738,1
47.03,3.52,0.844,1
47.2,3.52,0.833,1
47.36,3.52,0.786,1
47.53,3.52,0.849,1
47.7,3.52,0.82,1
47.86,3.52,0.729,1
48.03,3.52,0.727,1
48.19,3.52,0.754,1
48.36,3.52,0.676,1
48.52,3.52,0.63,1
48.69,3.52,0.64,1
48.86,3.52,0.657,1
49.02,3.52,0.63,1
49.19,3.52,0.64,1
49.35,3.52,0.601,1
49.52,3.52,0.643,1
49.69,3.52,0.618,1
49.85,3.52,0.742,1
50.02,3.52,0.907,1
50.19,3.52,0.937,1
50.35,3.52,0.955,1
50.52,3.52,0.902,1
50.68,3.52,0.953,1
50.85,3.52,0.969,1
51.02,3.52,0.967,1
51.18,3.52,0.986,1
51.35,3.52,0.986,1
51.51,3.52,0.987,1
34.25,3.69,0,0
34.41,3.69,0,0
34.58,3.69,0,0
34.75,3.69,0,0
34.91,3.69,0,0
35.08,3.69,0,0
35.24,3.69,0,0
35.41,3.69,0,0
35.58,3.69,0,0
35.74,3.69,0,0
35.91,3.69,0,0
36.08,3.69,0,0
36.24,3.69,0,0
36.41,3.69,0,0
36.57,3.69,0,0
36.74,3.69,0.001,0
36.91,3.69,0.005,0
43.55,3.69,0.235,1
43.71,3.69,0.392,1
43.88,3.69,0.496,1
44.04,3.69,0.892,1
44.21,3.69,0.599,1
44.38,3.69,0.521,1
44.54,3.69,0.474,1
44.71,3.69,0.168,1
44.87,3.69,0.043,0
45.04,3.69,0.303,1
45.2,3.69,0.446,1
45.37,3.69,0.525,1
45.54,3.69,0.422,1
45.7,3.69,0.457,1
45.87,3.69,0.471,1
46.03,3.69,0.625,1
46.2,3.69,0.562,1
46.37,3.69,0.826,1
46.53,3.69,0.856,1
46.7,3.69,0.746,1
46.87,3.69,0.809,1
47.03,3.69,0.818,1
47.2,3.69,0.841,1
47.36,3.69,0.851,1
47.53,3.69,0.81,1
47.7,3.69,0.762,1
47.86,3.69,0.741,1
48.03,3.69,0.685,1
48.19,3.69,0.708,1
48.36,3.69,0.711,1
48.52,3.69,0.663,1
48.69,3.69,0.63,1
48.86,3.69,0.659,1
49.02,3.69,0.633,1
49.19,3.69,0.626,1
49.35,3.69,0.655,1
49.52,3.69,0.618,1
49.69,3.69,0.657,1
49.85,3.69,0.816,1
50.02,3.69,0.912,1
50.19,3.69,0.938,1
50.35,3.69,0.919,1
50.52,3.69,0.949,1
50.68,3.69,0.953,1
50.85,3.69,0.968,1
51.02,3.69,0.965,1
51.18,3.69,0.905,1
51.35,3.69,0.988,1
51.51,3.69,0.98,1
51.68,3.69,0.971,1
34.25,3.86,0,0
34.41,3.86,0,0
34.58,3.86,0,0
34.75,3.86,0,0
34.91,3.86,0,0
35.08,3.86,0,0
35.24,3.86,0,0
35.41,3.86,0,0
35.58,3.86,0,0
35.74,3.86,0,0
35.91,3.86,0,0
36.08,3.86,0,0
36.24,3.86,0,0
36.41,3.86,0,0
36.57,3.86,0,0
36.74,3.86,0.001,0
36.91,3.86,0.006,0
37.07,3.86,0.003,0
43.55,3.86,0.255,1
43.71,3.86,0.346,1
43.88,3.86,0.455,1
44.04,3.86,0.77,1
44.21,3.86,0.823,1
44.38,3.86,0.709,1
44.54,3.86,0.081,0
44.71,3.86,0.086,0
44.87,3.86,0.365,1
45.04,3.86,0.28,1
45.2,3.86,0.433,1
45.37,3.86,0.392,1
45.54,3.86,0.326,1
45.7,3.86,0.272,1
45.87,3.86,0.285,1
46.03,3.86,0.569,1
46.2,3.86,0.62,1
46.37,3.86,0.779,1
46.53,3.86,0.842,1
46.7,3.86,0.825,1
46.87,3.86,0.85,1
47.03,3.86,0.762,1
47.2,3.86,0.86,1
47.36,3.86,0.879,1
47.53,3.86,0.884,1
47.7,3.86,0.783,1
47.86,3.86,0.779,1
48.03,3.86,0.769,1
48.19,3.86,0.74,1
48.36,3.86,0.752,1
48.52,3.86,0.669,1
48.69,3.86,0.614,1
48.86,3.86,0.656,1
49.02,3.86,0.7,1
49.19,3.86,0.654,1
49.35,3.86,0.636,1
49.52,3.86,0.621,1
49.69,3.86,0.738,1
49.85,3.86,0.87,1
50.02,3.86,0.922,1
50.19,3.86,0.84,1
50.35,3.86,0.923,1
50.52,3.86,0.926,1
50.68,3.86,0.932,1
50.85,3.86,0.96,1
51.02,3.86,0.976,1
51.18,3.86,0.965,1
51.35,3.86,0.95,1
51.51,3.86,0.985,1
51.68,3.86,0.986,1
51.84,3.86,0.967,1
34.25,4.02,0,0
34.41,4.02,0,0
34.58,4.02,0,0
34.75,4.02,0,0
34.91,4.02,0,0
35.08,4.02,0,0
35.24,4.02,0,0
35.41,4.02,0,0
35.58,4.02,0,0
35.74,4.02,0,0
35.91,4.02,0,0
36.08,4.02,0,0
36.24,4.02,0,0
36.41,4.02,0,0
36.57,4.02,0,0
36.74,4.02,0,0
36.91,4.02,0,0
37.07,4.02,0,0
40.06,4.02,0.218,1
40.23,4.02,0.241,1
43.71,4.02,0.325,1
43.88,4.02,0.396,1
44.04,4.02,0.743,1
44.21,4.02,0.763,1
44.38,4.02,0.82,1
44.54,4.02,0.601,1
44.71,4.02,0.337,1
44.87,4.02,0.206,1
45.04,4.02,0.393,1
45.2,4.02,0.442,1
45.37,4.02,0.307,1
45.54,4.02,0.266,1
45.7,4.02,0.067,0
45.87,4.02,0.374,1
46.03,4.02,0.671,1
46.2,4.02,0.767,1
46.37,4.02,0.817,1
46.53,4.02,0.85,1
46.7,4.02,0.86,1
46.87,4.02,0.826,1
47.03,4.02,0.842,1
47.2,4.02,0.889,1
47.36,4.02,0.851,1
47.53,4.02,0.868,1
47.7,4.02,0.902,1
47.86,4.02,0.803,1
48.03,4.02,0.827,1
48.19,4.02,0.774,1
48.36,4.02,0.812,1
48.52,4.02,0.676,1
48.69,4.02,0.574,1
48.86,4.02,0.595,1
49.02,4.02,0.708,1
49.19,4.02,0.645,1
49.35,4.02,0.634,1
49.52,4.02,0.663,1
49.69,4.02,0.768,1
49.85,4.02,0.9,1
50.02,4.02,0.905,1
50.19,4.02,0.924,1
50.35,4.02,0.941,1
50.52,4.02,0.951,1
50.68,4.02,0.931,1
50.85,4.02,0.962,1
51.02,4.02,0.953,1
51.18,4.02,0.959,1
51.35,4.02,0.967,1
51.51,4.02,0.919,1
51.68,4.02,0.971,1
51.84,4.02,0.975,1
34.25,4.19,0,0
34.41,4.19,0,0
34.58,4.19,0,0
34.75,4.19,0,0
34.91,4.19,0,0
35.08,4.19,0,0
35.24,4.19,0,0
35.41,4.19,0,0
35.58,4.19,0,0
35.74,4.19,0,0
35.91,4.19,0,0
36.08,4.19,0,0
36.24,4.19,0,0
36.41,4.19,0,0
36.57,4.19,0,0
36.74,4.19,0,0
36.91,4.19,0,0
37.07,4.19,0,0
40.06,4.19,0.192,1
40.23,4.19,0.186,1
43.71,4.19,0.228,1
43.88,4.19,0.298,1
44.04,4.19,0.673,1
44.21,4.19,0.688,1
44.38,4.19,0.772,1
44.54,4.19,0.832,1
44.71,4.19,0.568,1
44.87,4.19,0.232,1
45.04,4.19,0.148,1
45.2,4.19,0.206,1
45.37,4.19,0.356,1
45.54,4.19,0.434,1
45.7,4.19,0.222,1
45.87,4.19,0.413,1
46.03,4.19,0.757,1
46.2,4.19,0.847,1
46.37,4.19,0.821,1
46.53,4.19,0.879,1
46.7,4.19,0.826,1
46.87,4.19,0.804,1
47.03,4.19,0.802,1
47.2,4.19,0.704,1
47.36,4.19,0.828,1
47.53,4.19,0.929,1
47.7,4.19,0.941,1
47.86,4.19,0.948,1
48.03,4.19,0.875,1
48.19,4.19,0.811,1
48.36,4.19,0.7,1
48.52,4.19,0.72,1
48.69,4.19,0.649,1
48.86,4.19,0.638,1
49.02,4.19,0.603,1
49.19,4.19,0.696,1
49.35,4.19,0.676,1
49.52,4.19,0.812,1
49.69,4.19,0.838,1
49.85,4.19,0.658,1
50.02,4.19,0.788,1
50.19,4.19,0.871,1
50.35,4.19,0.912,1
50.52,4.19,0.899,1
50.68,4.19,0.93,1
50.85,4.19,0.914,1
51.02,4.19,0.959,1
51.18,4.19,0.962,1
51.35,4.19,0.882,1
51.51,4.19,0.946,1
51.68,4.19,0.865,1
51.84,4.19,0.929,1
52.01,4.19,0.981,1
34.25,4.36,0,0
34.41,4.36,0,0
34.58,4.36,0,0
34.75,4.36,0,0
34.91,4.36,0,0
35.08,4.36,0,0
35.24,4.36,0,0
35.41,4.36,0,0
35.58,4.36,0,0
35.74,4.36,0,0
35.91,4.36,0,0
36.08,4.36,0,0
36.24,4.36,0,0
36.41,4.36,0,0
36.57,4.36,0,0
36.74,4.36,0,0
36.91,4.36,0,0
37.07,4.36,0,0
40.06,4.36,0.145,1
43.71,4.36,0.155,1
43.88,4.36,0.193,1
44.04,4.36,0.634,1
44.21,4.36,0.733,1
44.38,4.36,0.745,1
44.54,4.36,0.778,1
44.71,4.36,0.8,1
44.87,4.36,0.618,1
45.04,4.36,0.21,1
45.2,4.36,0.206,1
45.37,4.36,0.298,1
45.54,4.36,0.499,1
45.7,4.36,0.358,1
45.87,4.36,0.478,1
46.03,4.36,0.424,1
46.2,4.36,0.782,1
46.37,4.36,0.86,1
46.53,4.36,0.793,1
46.7,4.36,0.88,1
46.87,4.36,0.75,1
47.03,4.36,0.791,1
47.2,4.36,0.924,1
47.36,4.36,0.87,1
47.53,4.36,0.925,1
47.7,4.36,0.907,1
47.86,4.36,0.952,1
48.03,4.36,0.937,1
48.19,4.36,0.865,1
48.36,4.36,0.836,1
48.52,4.36,0.693,1
48.69,4.36,0.742,1
48.86,4.36,0.769,1
49.02,4.36,0.651,1
49.19,4.36,0.736,1
49.35,4.36,0.895,1
49.52,4.36,0.687,1
49.69,4.36,0.77,1
49.85,4.36,0.612,1
50.02,4.36,0.854,1
50.19,4.36,0.895,1
50.35,4.36,0.906,1
50.52,4.36,0.925,1
50.68,4.36,0.909,1
50.85,4.36,0.943,1
51.02,4.36,0.922,1
51.18,4.36,0.966,1
51.35,4.36,0.916,1
51.51,4.36,0.934,1
51.68,4.36,0.93,1
51.84,4.36,0.974,1
52.01,4.36,0.966,1
52.18,4.36,0.976,1
34.25,4.52,0,0
34.41,4.52,0,0
34.58,4.52,0,0
34.75,4.52,0,0
34.91,4.52,0,0
35.08,4.52,0,0
35.24,4.52,0,0
35.41,4.52,0,0
35.58,4.52,0,0
