"datasetID","study","genus","species","varetc","woody","forcetemp","forcetemp_night","photoperiod_day","response","response.time","Total_Chilling_Hours","chilltemp","chilldays","fieldsample.date","provenance.lat","force","photo","chill","resp","force_type","photo_type","chill_type","chill.hrs","chill.ports","complex","complex.wname","force.z","photo.z","chill.z"
"laube14a","exp1","Larix","decidua","","yes","7","","16","timeonly",19,1780,"","73","30-Jan-2012",48.403008,7,16,5.82916666666667,19,"ramped","exp","fldest",1780,79.879632404017,19,"Larix_decidua",-1.4561500584931,0.186284085938593,0.214869407672683
"laube14a","exp1","Picea","abies","","yes","7","","12","timeonly",24,1780,"","73","30-Jan-2012",48.403008,7,12,5.82916666666667,24,"ramped","exp","fldest",1780,79.879632404017,21,"Picea_abies",-1.4561500584931,-0.459101004682896,0.214869407672683
"laube14a","exp1","Pseudotsuga","menziesii","","yes","7","","8","timeonly",27,1780,"","73","30-Jan-2012",48.403008,7,8,5.82916666666667,27,"ramped","exp","fldest",1780,79.879632404017,27,"Pseudotsuga_menziesii",-1.4561500584931,-1.10448609530438,0.214869407672683
"laube14a","exp1","Pseudotsuga","menziesii","","yes","7","","12","timeonly",29,1780,"","73","30-Jan-2012",48.403008,7,12,5.82916666666667,29,"ramped","exp","fldest",1780,79.879632404017,27,"Pseudotsuga_menziesii",-1.4561500584931,-0.459101004682896,0.214869407672683
"laube14a","exp1","Pseudotsuga","menziesii","","yes","7","","16","timeonly",29,1780,"","73","30-Jan-2012",48.403008,7,16,5.82916666666667,29,"ramped","exp","fldest",1780,79.879632404017,27,"Pseudotsuga_menziesii",-1.4561500584931,0.186284085938593,0.214869407672683
"laube14a","exp1","Quercus","bicolor","","yes","7","","8","timeonly",33,1780,"","73","30-Jan-2012",48.403008,7,8,5.82916666666667,33,"ramped","exp","fldest",1780,79.879632404017,28,"Quercus_complex",-1.4561500584931,-1.10448609530438,0.214869407672683
"laube14a","exp1","Quercus","bicolor","","yes","7","","12","timeonly",34,1780,"","73","30-Jan-2012",48.403008,7,12,5.82916666666667,34,"ramped","exp","fldest",1780,79.879632404017,28,"Quercus_complex",-1.4561500584931,-0.459101004682896,0.214869407672683
"laube14a","exp1","Quercus","bicolor","","yes","7","","16","timeonly",31,1780,"","73","30-Jan-2012",48.403008,7,16,5.82916666666667,31,"ramped","exp","fldest",1780,79.879632404017,28,"Quercus_complex",-1.4561500584931,0.186284085938593,0.214869407672683
"laube14a","exp1","Quercus","robur","","yes","7","","8","timeonly",31,1780,"","73","30-Jan-2012",48.403008,7,8,5.82916666666667,31,"ramped","exp","fldest",1780,79.879632404017,30,"Quercus_robur",-1.4561500584931,-1.10448609530438,0.214869407672683
"laube14a","exp1","Quercus","robur","","yes","7","","12","timeonly",30,1780,"","73","30-Jan-2012",48.403008,7,12,5.82916666666667,30,"ramped","exp","fldest",1780,79.879632404017,30,"Quercus_robur",-1.4561500584931,-0.459101004682896,0.214869407672683
"laube14a","exp1","Quercus","robur","","yes","7","","16","timeonly",31,1780,"","73","30-Jan-2012",48.403008,7,16,5.82916666666667,31,"ramped","exp","fldest",1780,79.879632404017,30,"Quercus_robur",-1.4561500584931,0.186284085938593,0.214869407672683
"laube14a","exp1","Quercus","rubra","","yes","7","","8","timeonly",38,1780,"","73","30-Jan-2012",48.403008,7,8,5.82916666666667,38,"ramped","exp","fldest",1780,79.879632404017,31,"Quercus_rubra",-1.4561500584931,-1.10448609530438,0.214869407672683
"laube14a","exp1","Symphoricarpos","albus","","yes","7","","8","timeonly",19,1780,"","73","30-Jan-2012",48.403008,7,8,5.82916666666667,19,"ramped","exp","fldest",1780,79.879632404017,36,"Symphoricarpos_albus",-1.4561500584931,-1.10448609530438,0.214869407672683
"laube14a","exp1","Symphoricarpos","albus","","yes","7","","12","timeonly",17,1780,"","73","30-Jan-2012",48.403008,7,12,5.82916666666667,17,"ramped","exp","fldest",1780,79.879632404017,36,"Symphoricarpos_albus",-1.4561500584931,-0.459101004682896,0.214869407672683
"laube14a","exp1","Symphoricarpos","albus","","yes","7","","16","timeonly",18,1780,"","73","30-Jan-2012",48.403008,7,16,5.82916666666667,18,"ramped","exp","fldest",1780,79.879632404017,36,"Symphoricarpos_albus",-1.4561500584931,0.186284085938593,0.214869407672683
"laube14a","exp1","Syringa","vulgaris","","yes","7","","8","timeonly",16,1780,"","73","30-Jan-2012",48.403008,7,8,5.82916666666667,16,"ramped","exp","fldest",1780,79.879632404017,37,"Syringa_vulgaris",-1.4561500584931,-1.10448609530438,0.214869407672683
"laube14a","exp1","Syringa","vulgaris","","yes","7","","12","timeonly",15,1780,"","73","30-Jan-2012",48.403008,7,12,5.82916666666667,15,"ramped","exp","fldest",1780,79.879632404017,37,"Syringa_vulgaris",-1.4561500584931,-0.459101004682896,0.214869407672683
"laube14a","exp1","Syringa","vulgaris","","yes","7","","16","timeonly",16,1780,"","73","30-Jan-2012",48.403008,7,16,5.82916666666667,16,"ramped","exp","fldest",1780,79.879632404017,37,"Syringa_vulgaris",-1.4561500584931,0.186284085938593,0.214869407672683
"laube14b","exp1","Syringa","vulgaris","","yes","25.3","","16","timeonly",19.99,2044,"","","03-Mar-2012",48.403008,25.3,16,6.72916666666667,19.99,"exp","exp","fldest",2044,95.9574954377482,37,"Syringa_vulgaris",1.5689661264678,0.186284085938593,0.48317772964078
"laube14b","exp1","Syringa","vulgaris","","yes","25.3","","16","timeonly",9,2044,"","","03-Mar-2012",48.403008,25.3,16,6.72916666666667,9,"exp","exp","fldest",2044,95.9574954377482,37,"Syringa_vulgaris",1.5689661264678,0.186284085938593,0.48317772964078
"laube14b","exp1","Robinia","pseudoacacia","","yes","25.3","","16","timeonly",30.05,2044,"","","03-Mar-2012",48.403008,25.3,16,6.72916666666667,30.05,"exp","exp","fldest",2044,95.9574954377482,33,"Robinia_pseudoacacia",1.5689661264678,0.186284085938593,0.48317772964078
"laube14b","exp1","Robinia","pseudoacacia","","yes","25.3","","16","timeonly",25.07,2044,"","","03-Mar-2012",48.403008,25.3,16,6.72916666666667,25.07,"exp","exp","fldest",2044,95.9574954377482,33,"Robinia_pseudoacacia",1.5689661264678,0.186284085938593,0.48317772964078
"laube14b","exp1","Quercus","robur","","yes","25.3","","16","timeonly",25.02,2044,"","","03-Mar-2012",48.403008,25.3,16,6.72916666666667,25.02,"exp","exp","fldest",2044,95.9574954377482,30,"Quercus_robur",1.5689661264678,0.186284085938593,0.48317772964078
"laube14b","exp1","Quercus","robur","","yes","25.3","","16","timeonly",24.97,2044,"","","03-Mar-2012",48.403008,25.3,16,6.72916666666667,24.97,"exp","exp","fldest",2044,95.9574954377482,30,"Quercus_robur",1.5689661264678,0.186284085938593,0.48317772964078
"laube14b","exp1","Symphoricarpos","albus","","yes","25.3","","16","timeonly",14.57,2044,"","","03-Mar-2012",48.403008,25.3,16,6.72916666666667,14.57,"exp","exp","fldest",2044,95.9574954377482,36,"Symphoricarpos_albus",1.5689661264678,0.186284085938593,0.48317772964078
"laube14b","exp1","Symphoricarpos","albus","","yes","25.3","","16","timeonly",8.96,2044,"","","03-Mar-2012",48.403008,25.3,16,6.72916666666667,8.96,"exp","exp","fldest",2044,95.9574954377482,36,"Symphoricarpos_albus",1.5689661264678,0.186284085938593,0.48317772964078
"laube14b","exp1","Picea","abies","","yes","25.3","","16","timeonly",25.02,2044,"","","03-Mar-2012",48.403008,25.3,16,6.72916666666667,25.02,"exp","exp","fldest",2044,95.9574954377482,21,"Picea_abies",1.5689661264678,0.186284085938593,0.48317772964078
"laube14b","exp1","Picea","abies","","yes","25.3","","16","timeonly",24.09,2044,"","","03-Mar-2012",48.403008,25.3,16,6.72916666666667,24.09,"exp","exp","fldest",2044,95.9574954377482,21,"Picea_abies",1.5689661264678,0.186284085938593,0.48317772964078
"laube14b","exp1","Populus","tremula","","yes","25.3","","16","timeonly",17.99,2044,"","","03-Mar-2012",48.403008,25.3,16,6.72916666666667,17.99,"exp","exp","fldest",2044,95.9574954377482,23,"Populus_tremula",1.5689661264678,0.186284085938593,0.48317772964078
"laube14b","exp1","Populus","tremula","","yes","25.3","","16","timeonly",14.57,2044,"","","03-Mar-2012",48.403008,25.3,16,6.72916666666667,14.57,"exp","exp","fldest",2044,95.9574954377482,23,"Populus_tremula",1.5689661264678,0.186284085938593,0.48317772964078
"laube14b","exp1","Betula","pendula","","yes","25.3","","16","timeonly",11.06,2044,"","","03-Mar-2012",48.403008,25.3,16,6.72916666666667,11.06,"exp","exp","fldest",2044,95.9574954377482,10,"Betula_pendula",1.5689661264678,0.186284085938593,0.48317772964078
"laube14b","exp1","Larix","decidua","","yes","25.3","","16","timeonly",8.96,2044,"","","03-Mar-2012",48.403008,25.3,16,6.72916666666667,8.96,"exp","exp","fldest",2044,95.9574954377482,19,"Larix_decidua",1.5689661264678,0.186284085938593,0.48317772964078
"laube14b","exp1","Syringa","vulgaris","","yes","25.3","","16","timeonly",24.09,2044,"","","03-Mar-2012",48.403008,25.3,16,6.72916666666667,24.09,"exp","exp","fldest",2044,95.9574954377482,37,"Syringa_vulgaris",1.5689661264678,0.186284085938593,0.48317772964078
"laube14b","exp1","Cornus","mas","","yes","25.3","","16","timeonly",11.06,2044,"","","03-Mar-2012",48.403008,25.3,16,6.72916666666667,11.06,"exp","exp","fldest",2044,95.9574954377482,14,"Cornus_mas",1.5689661264678,0.186284085938593,0.48317772964078
"laube14b","exp1","Larix","decidua","","yes","25.3","","16","timeonly",16.04,2044,"","","03-Mar-2012",48.403008,25.3,16,6.72916666666667,16.04,"exp","exp","fldest",2044,95.9574954377482,19,"Larix_decidua",1.5689661264678,0.186284085938593,0.48317772964078
"myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",14.33,2520,"0","105","",56.1,15,8,0,14.33,"exp","exp","exp",2520,13.1312945140011,11,"Betula_pubescens",-0.133694895668661,-1.10448609530438,-1.52292384433365
"myking95","exp1","Betula","pubescens","","yes","15","","24","timeonly",13.29,2520,"0","105","",56.1,15,24,0,13.29,"exp","exp","exp",2520,13.1312945140011,11,"Betula_pubescens",-0.133694895668661,1.47705426718157,-1.52292384433365
"myking95","exp1","Betula","pubescens","","yes","15","","24","timeonly",12.25,2520,"0","105","",64,15,24,0,12.25,"exp","exp","exp",2520,13.1312945140011,11,"Betula_pubescens",-0.133694895668661,1.47705426718157,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",11.79,2520,"0","105","",56.1,15,24,0,11.79,"exp","exp","exp",2520,13.1312945140011,10,"Betula_pendula",-0.133694895668661,1.47705426718157,-1.52292384433365
"myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",11.22,2520,"0","105","",69,15,8,0,11.22,"exp","exp","exp",2520,13.1312945140011,11,"Betula_pubescens",-0.133694895668661,-1.10448609530438,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",13.28,2520,"0","105","",64,15,8,0,13.28,"exp","exp","exp",2520,13.1312945140011,10,"Betula_pendula",-0.133694895668661,-1.10448609530438,-1.52292384433365
"myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",13.36,2520,"0","105","",64,15,8,0,13.36,"exp","exp","exp",2520,13.1312945140011,11,"Betula_pubescens",-0.133694895668661,-1.10448609530438,-1.52292384433365
"myking95","exp1","Betula","pubescens","","yes","15","","24","timeonly",10.31,2520,"0","105","",69,15,24,0,10.31,"exp","exp","exp",2520,13.1312945140011,11,"Betula_pubescens",-0.133694895668661,1.47705426718157,-1.52292384433365
"myking95","exp1","Betula","pubescens","","yes","15","","24","timeonly",12.37,2520,"0","105","",64,15,24,0,12.37,"exp","exp","exp",2520,13.1312945140011,11,"Betula_pubescens",-0.133694895668661,1.47705426718157,-1.52292384433365
"myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",13.5,2520,"0","105","",64,15,8,0,13.5,"exp","exp","exp",2520,13.1312945140011,11,"Betula_pubescens",-0.133694895668661,-1.10448609530438,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",11.6,2520,"0","105","",64,15,24,0,11.6,"exp","exp","exp",2520,13.1312945140011,10,"Betula_pendula",-0.133694895668661,1.47705426718157,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",12.84,2520,"0","105","",64,15,8,0,12.84,"exp","exp","exp",2520,13.1312945140011,10,"Betula_pendula",-0.133694895668661,-1.10448609530438,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",11.37,2520,"0","105","",69,15,8,0,11.37,"exp","exp","exp",2520,13.1312945140011,10,"Betula_pendula",-0.133694895668661,-1.10448609530438,-1.52292384433365
"myking95","exp1","Betula","pubescens","","yes","15","","24","timeonly",10.28,2520,"0","105","",69,15,24,0,10.28,"exp","exp","exp",2520,13.1312945140011,11,"Betula_pubescens",-0.133694895668661,1.47705426718157,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",9.31,2520,"0","105","",69,15,24,0,9.31,"exp","exp","exp",2520,13.1312945140011,10,"Betula_pendula",-0.133694895668661,1.47705426718157,-1.52292384433365
"myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",14.05,2520,"0","105","",56.1,15,8,0,14.05,"exp","exp","exp",2520,13.1312945140011,11,"Betula_pubescens",-0.133694895668661,-1.10448609530438,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",9.68,2520,"0","105","",69,15,24,0,9.68,"exp","exp","exp",2520,13.1312945140011,10,"Betula_pendula",-0.133694895668661,1.47705426718157,-1.52292384433365
"myking95","exp1","Betula","pubescens","","yes","15","","24","timeonly",13.82,2520,"0","105","",56.1,15,24,0,13.82,"exp","exp","exp",2520,13.1312945140011,11,"Betula_pubescens",-0.133694895668661,1.47705426718157,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",12.29,2520,"0","105","",56.1,15,24,0,12.29,"exp","exp","exp",2520,13.1312945140011,10,"Betula_pendula",-0.133694895668661,1.47705426718157,-1.52292384433365
"myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",11.42,2520,"0","105","",69,15,8,0,11.42,"exp","exp","exp",2520,13.1312945140011,11,"Betula_pubescens",-0.133694895668661,-1.10448609530438,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",14.43,2520,"0","105","",56.1,15,8,0,14.43,"exp","exp","exp",2520,13.1312945140011,10,"Betula_pendula",-0.133694895668661,-1.10448609530438,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",14.74,2520,"0","105","",56.1,15,8,0,14.74,"exp","exp","exp",2520,13.1312945140011,10,"Betula_pendula",-0.133694895668661,-1.10448609530438,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",11.79,2520,"0","105","",64,15,24,0,11.79,"exp","exp","exp",2520,13.1312945140011,10,"Betula_pendula",-0.133694895668661,1.47705426718157,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",6.57,3264,"0","136","",69,15,8,0,6.57,"exp","exp","exp",3264,17.1838471001481,10,"Betula_pendula",-0.133694895668661,-1.10448609530438,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",7.58,3264,"0","136","",56.1,15,24,0,7.58,"exp","exp","exp",3264,17.1838471001481,10,"Betula_pendula",-0.133694895668661,1.47705426718157,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",7.79,3264,"0","136","",64,15,8,0,7.79,"exp","exp","exp",3264,17.1838471001481,10,"Betula_pendula",-0.133694895668661,-1.10448609530438,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",8.32,3264,"0","136","",64,15,24,0,8.32,"exp","exp","exp",3264,17.1838471001481,10,"Betula_pendula",-0.133694895668661,1.47705426718157,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",6.26,3264,"0","136","",69,15,24,0,6.26,"exp","exp","exp",3264,17.1838471001481,10,"Betula_pendula",-0.133694895668661,1.47705426718157,-1.52292384433365
"myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",10.17,3264,"0","136","",64,15,8,0,10.17,"exp","exp","exp",3264,17.1838471001481,11,"Betula_pubescens",-0.133694895668661,-1.10448609530438,-1.52292384433365
"myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",10.76,3264,"0","136","",56.1,15,8,0,10.76,"exp","exp","exp",3264,17.1838471001481,11,"Betula_pubescens",-0.133694895668661,-1.10448609530438,-1.52292384433365
"myking95","exp1","Betula","pubescens","","yes","15","","24","timeonly",9.62,3264,"0","136","",69,15,24,0,9.62,"exp","exp","exp",3264,17.1838471001481,11,"Betula_pubescens",-0.133694895668661,1.47705426718157,-1.52292384433365
"myking95","exp1","Betula","pubescens","","yes","15","","24","timeonly",6.64,3264,"0","136","",64,15,24,0,6.64,"exp","exp","exp",3264,17.1838471001481,11,"Betula_pubescens",-0.133694895668661,1.47705426718157,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",7.71,3264,"0","136","",56.1,15,24,0,7.71,"exp","exp","exp",3264,17.1838471001481,10,"Betula_pendula",-0.133694895668661,1.47705426718157,-1.52292384433365
"myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",9.14,3264,"0","136","",69,15,8,0,9.14,"exp","exp","exp",3264,17.1838471001481,11,"Betula_pubescens",-0.133694895668661,-1.10448609530438,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",10.31,3264,"0","136","",56.1,15,8,0,10.31,"exp","exp","exp",3264,17.1838471001481,10,"Betula_pendula",-0.133694895668661,-1.10448609530438,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",6.95,3264,"0","136","",69,15,24,0,6.95,"exp","exp","exp",3264,17.1838471001481,10,"Betula_pendula",-0.133694895668661,1.47705426718157,-1.52292384433365
"myking95","exp1","Betula","pubescens","","yes","15","","24","timeonly",9.62,3264,"0","136","",56.1,15,24,0,9.62,"exp","exp","exp",3264,17.1838471001481,11,"Betula_pubescens",-0.133694895668661,1.47705426718157,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",8.63,3264,"0","136","",64,15,8,0,8.63,"exp","exp","exp",3264,17.1838471001481,10,"Betula_pendula",-0.133694895668661,-1.10448609530438,-1.52292384433365
"myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",8.86,3264,"0","136","",69,15,8,0,8.86,"exp","exp","exp",3264,17.1838471001481,11,"Betula_pubescens",-0.133694895668661,-1.10448609530438,-1.52292384433365
"myking95","exp1","Betula","pubescens","","yes","15","","24","timeonly",9.14,3264,"0","136","",69,15,24,0,9.14,"exp","exp","exp",3264,17.1838471001481,11,"Betula_pubescens",-0.133694895668661,1.47705426718157,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",8.63,3264,"0","136","",64,15,24,0,8.63,"exp","exp","exp",3264,17.1838471001481,10,"Betula_pendula",-0.133694895668661,1.47705426718157,-1.52292384433365
"myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",11.11,3264,"0","136","",56.1,15,8,0,11.11,"exp","exp","exp",3264,17.1838471001481,11,"Betula_pubescens",-0.133694895668661,-1.10448609530438,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",10.74,3264,"0","136","",56.1,15,8,0,10.74,"exp","exp","exp",3264,17.1838471001481,10,"Betula_pendula",-0.133694895668661,-1.10448609530438,-1.52292384433365
"myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",10.08,3264,"0","136","",64,15,8,0,10.08,"exp","exp","exp",3264,17.1838471001481,11,"Betula_pubescens",-0.133694895668661,-1.10448609530438,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",6.95,3264,"0","136","",69,15,8,0,6.95,"exp","exp","exp",3264,17.1838471001481,10,"Betula_pendula",-0.133694895668661,-1.10448609530438,-1.52292384433365
"myking95","exp1","Betula","pubescens","","yes","15","","24","timeonly",9.65,3264,"0","136","",56.1,15,24,0,9.65,"exp","exp","exp",3264,17.1838471001481,11,"Betula_pubescens",-0.133694895668661,1.47705426718157,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",31.45,1056,"0","44","",69,15,8,0,31.45,"exp","exp","exp",1056,5.15694028921719,10,"Betula_pendula",-0.133694895668661,-1.10448609530438,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",31.15,1056,"0","44","",56.1,15,24,0,31.15,"exp","exp","exp",1056,5.15694028921719,10,"Betula_pendula",-0.133694895668661,1.47705426718157,-1.52292384433365
"myking95","exp1","Betula","pubescens","","yes","15","","24","timeonly",30.73,1056,"0","44","",64,15,24,0,30.73,"exp","exp","exp",1056,5.15694028921719,11,"Betula_pubescens",-0.133694895668661,1.47705426718157,-1.52292384433365
"myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",54.73,1056,"0","44","",56.1,15,8,0,54.73,"exp","exp","exp",1056,5.15694028921719,11,"Betula_pubescens",-0.133694895668661,-1.10448609530438,-1.52292384433365
"myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",43.36,1056,"0","44","",64,15,8,0,43.36,"exp","exp","exp",1056,5.15694028921719,11,"Betula_pubescens",-0.133694895668661,-1.10448609530438,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",31.37,1056,"0","44","",56.1,15,24,0,31.37,"exp","exp","exp",1056,5.15694028921719,10,"Betula_pendula",-0.133694895668661,1.47705426718157,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",56.41,1056,"0","44","",56.1,15,8,0,56.41,"exp","exp","exp",1056,5.15694028921719,10,"Betula_pendula",-0.133694895668661,-1.10448609530438,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",35.37,1056,"0","44","",64,15,24,0,35.37,"exp","exp","exp",1056,5.15694028921719,10,"Betula_pendula",-0.133694895668661,1.47705426718157,-1.52292384433365
"myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",43.6,1056,"0","44","",64,15,8,0,43.6,"exp","exp","exp",1056,5.15694028921719,11,"Betula_pubescens",-0.133694895668661,-1.10448609530438,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",49.31,1056,"0","44","",64,15,8,0,49.31,"exp","exp","exp",1056,5.15694028921719,10,"Betula_pendula",-0.133694895668661,-1.10448609530438,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",24.21,1056,"0","44","",69,15,24,0,24.21,"exp","exp","exp",1056,5.15694028921719,10,"Betula_pendula",-0.133694895668661,1.47705426718157,-1.52292384433365
"myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",26.89,1056,"0","44","",69,15,8,0,26.89,"exp","exp","exp",1056,5.15694028921719,11,"Betula_pubescens",-0.133694895668661,-1.10448609530438,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",49.05,1056,"0","44","",64,15,8,0,49.05,"exp","exp","exp",1056,5.15694028921719,10,"Betula_pendula",-0.133694895668661,-1.10448609530438,-1.52292384433365
"myking95","exp1","Betula","pubescens","","yes","15","","24","timeonly",34.05,1056,"0","44","",56.1,15,24,0,34.05,"exp","exp","exp",1056,5.15694028921719,11,"Betula_pubescens",-0.133694895668661,1.47705426718157,-1.52292384433365
"myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",27.02,1056,"0","44","",69,15,8,0,27.02,"exp","exp","exp",1056,5.15694028921719,11,"Betula_pubescens",-0.133694895668661,-1.10448609530438,-1.52292384433365
"myking95","exp1","Betula","pubescens","","yes","15","","24","timeonly",26.89,1056,"0","44","",69,15,24,0,26.89,"exp","exp","exp",1056,5.15694028921719,11,"Betula_pubescens",-0.133694895668661,1.47705426718157,-1.52292384433365
"myking95","exp1","Betula","pubescens","","yes","15","","24","timeonly",26.87,1056,"0","44","",69,15,24,0,26.87,"exp","exp","exp",1056,5.15694028921719,11,"Betula_pubescens",-0.133694895668661,1.47705426718157,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",23.97,1056,"0","44","",69,15,24,0,23.97,"exp","exp","exp",1056,5.15694028921719,10,"Betula_pendula",-0.133694895668661,1.47705426718157,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",31.79,1056,"0","44","",69,15,8,0,31.79,"exp","exp","exp",1056,5.15694028921719,10,"Betula_pendula",-0.133694895668661,-1.10448609530438,-1.52292384433365
"myking95","exp1","Betula","pubescens","","yes","15","","8","timeonly",54.81,1056,"0","44","",56.1,15,8,0,54.81,"exp","exp","exp",1056,5.15694028921719,11,"Betula_pubescens",-0.133694895668661,-1.10448609530438,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",34.81,1056,"0","44","",64,15,24,0,34.81,"exp","exp","exp",1056,5.15694028921719,10,"Betula_pendula",-0.133694895668661,1.47705426718157,-1.52292384433365
"myking95","exp1","Betula","pubescens","","yes","15","","24","timeonly",30.53,1056,"0","44","",64,15,24,0,30.53,"exp","exp","exp",1056,5.15694028921719,11,"Betula_pubescens",-0.133694895668661,1.47705426718157,-1.52292384433365
"myking95","exp1","Betula","pubescens","","yes","15","","24","timeonly",33.97,1056,"0","44","",56.1,15,24,0,33.97,"exp","exp","exp",1056,5.15694028921719,11,"Betula_pubescens",-0.133694895668661,1.47705426718157,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",56.42,1056,"0","44","",56.1,15,8,0,56.42,"exp","exp","exp",1056,5.15694028921719,10,"Betula_pendula",-0.133694895668661,-1.10448609530438,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",27.94,1776,"0","74","",64,15,8,0,27.94,"exp","exp","exp",1776,9.07874195186457,10,"Betula_pendula",-0.133694895668661,-1.10448609530438,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",14.95,1776,"0","74","",69,15,24,0,14.95,"exp","exp","exp",1776,9.07874195186457,10,"Betula_pendula",-0.133694895668661,1.47705426718157,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",22.21,1776,"0","74","",69,15,8,0,22.21,"exp","exp","exp",1776,9.07874195186457,10,"Betula_pendula",-0.133694895668661,-1.10448609530438,-1.52292384433365
"myking95","exp1","Betula","pubescens","","yes","15","","24","timeonly",23.05,1776,"0","74","",56.1,15,24,0,23.05,"exp","exp","exp",1776,9.07874195186457,11,"Betula_pubescens",-0.133694895668661,1.47705426718157,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",14.96,1776,"0","74","",69,15,24,0,14.96,"exp","exp","exp",1776,9.07874195186457,10,"Betula_pendula",-0.133694895668661,1.47705426718157,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",24.73,1776,"0","74","",56.1,15,8,0,24.73,"exp","exp","exp",1776,9.07874195186457,10,"Betula_pendula",-0.133694895668661,-1.10448609530438,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","8","timeonly",24.84,1776,"0","74","",56.1,15,8,0,24.84,"exp","exp","exp",1776,9.07874195186457,10,"Betula_pendula",-0.133694895668661,-1.10448609530438,-1.52292384433365
"myking95","exp1","Betula","pendula","","yes","15","","24","timeonly",22.11,1776,"0","74","",56.1,15,24,0,22.11,"exp","exp","exp",1776,9.07874195186457,10,"Betula_pendula",-0.133694895668661,1.47705426718157,-1.52292384433365
