"datasetID","study","genus","species","varetc","woody","forcetemp","forcetemp_night","photoperiod_day","response","response.time","Total_Chilling_Hours","chilltemp","chilldays","fieldsample.date","provenance.lat","provenance.long","force","photo","chill","resp","force_type","photo_type","chill_type","chill.hrs","chill.ports","complex","complex.wname","force.z","photo.z","chill.z"
"basler14","exp1","Acer","pseudoplatanus","","yes","21","21","16","timeonly",31.35,1585,"","93","2-Mar-2010",46.315,8.265,21,16,6.51458333333333,31.35,"exp","ramped","fldest",1585,93.2022833316661,3,"Acer_pseudoplatanus",1.1265060123651,0.663521535930015,0.608437173224902
"basler14","exp1","Fagus","sylvatica","","yes","21","21","16","timeonly",19.51,1585,"","93","2-Mar-2010",46.315,8.265,21,16,6.51458333333333,19.51,"exp","ramped","fldest",1585,93.2022833316661,21,"Fagus_sylvatica",1.1265060123651,0.663521535930015,0.608437173224902
"basler14","exp1","Quercus","petraea","","yes","21","21","16","timeonly",17.06,1585,"","93","2-Mar-2010",46.315,8.265,21,16,6.51458333333333,17.06,"exp","ramped","fldest",1585,93.2022833316661,41,"Quercus_petraea",1.1265060123651,0.663521535930015,0.608437173224902
"basler14","exp1","Picea","abies","","yes","21","21","16","timeonly",35.37,1585,"","93","2-Mar-2010",46.315,8.265,21,16,6.51458333333333,35.37,"exp","ramped","fldest",1585,93.2022833316661,30,"Picea_abies",1.1265060123651,0.663521535930015,0.608437173224902
"basler14","exp1","Acer","pseudoplatanus","","yes","21","21","16","timeonly",17.94,1585,"","93","2-Mar-2010",46.315,8.265,21,16,6.51458333333333,17.94,"exp","ramped","fldest",1585,93.2022833316661,3,"Acer_pseudoplatanus",1.1265060123651,0.663521535930015,0.608437173224902
"basler14","exp1","Fagus","sylvatica","","yes","21","21","16","timeonly",17.94,1585,"","93","2-Mar-2010",46.315,8.265,21,16,6.51458333333333,17.94,"exp","ramped","fldest",1585,93.2022833316661,21,"Fagus_sylvatica",1.1265060123651,0.663521535930015,0.608437173224902
"basler14","exp1","Quercus","petraea","","yes","21","21","16","timeonly",27.2,1585,"","93","2-Mar-2010",46.315,8.265,21,16,6.51458333333333,27.2,"exp","ramped","fldest",1585,93.2022833316661,41,"Quercus_petraea",1.1265060123651,0.663521535930015,0.608437173224902
"basler14","exp1","Picea","abies","","yes","21","21","16","timeonly",20.49,1585,"","93","2-Mar-2010",46.315,8.265,21,16,6.51458333333333,20.49,"exp","ramped","fldest",1585,93.2022833316661,30,"Picea_abies",1.1265060123651,0.663521535930015,0.608437173224902
"basler14","exp1","Acer","pseudoplatanus","","yes","21","21","16","timeonly",18.11,1585,"","93","2-Mar-2010",46.315,8.265,21,16,6.51458333333333,18.11,"exp","ramped","fldest",1585,93.2022833316661,3,"Acer_pseudoplatanus",1.1265060123651,0.663521535930015,0.608437173224902
"basler14","exp1","Fagus","sylvatica","","yes","21","21","16","timeonly",22.47,1585,"","93","2-Mar-2010",46.315,8.265,21,16,6.51458333333333,22.47,"exp","ramped","fldest",1585,93.2022833316661,21,"Fagus_sylvatica",1.1265060123651,0.663521535930015,0.608437173224902
"basler14","exp1","Quercus","petraea","","yes","21","21","16","timeonly",21.31,1585,"","93","2-Mar-2010",46.315,8.265,21,16,6.51458333333333,21.31,"exp","ramped","fldest",1585,93.2022833316661,41,"Quercus_petraea",1.1265060123651,0.663521535930015,0.608437173224902
"basler14","exp1","Picea","abies","","yes","21","21","16","timeonly",18.28,1585,"","93","2-Mar-2010",46.315,8.265,21,16,6.51458333333333,18.28,"exp","ramped","fldest",1585,93.2022833316661,30,"Picea_abies",1.1265060123651,0.663521535930015,0.608437173224902
"basler14","exp1","Acer","pseudoplatanus","","yes","6","6","9.2","timeonly",69.72,1585,"","93","2-Mar-2010",46.315,8.265,6,9.2,6.51458333333333,69.72,"exp","ramped","fldest",1585,93.2022833316661,3,"Acer_pseudoplatanus",-1.48724332557022,-0.71201343367945,0.608437173224902
"basler14","exp1","Acer","pseudoplatanus","","yes","6","6","10.2","timeonly",69.38,1585,"","93","2-Mar-2010",46.315,8.265,6,10.2,6.51458333333333,69.38,"exp","ramped","fldest",1585,93.2022833316661,3,"Acer_pseudoplatanus",-1.48724332557022,-0.509728879325117,0.608437173224902
"basler14","exp1","Acer","pseudoplatanus","","yes","9","9","9.2","timeonly",58.07,1585,"","93","2-Mar-2010",46.315,8.265,9,9.2,6.51458333333333,58.07,"exp","ramped","fldest",1585,93.2022833316661,3,"Acer_pseudoplatanus",-0.964493457983156,-0.71201343367945,0.608437173224902
"basler14","exp1","Acer","pseudoplatanus","","yes","9","9","10.2","timeonly",55.5,1585,"","93","2-Mar-2010",46.315,8.265,9,10.2,6.51458333333333,55.5,"exp","ramped","fldest",1585,93.2022833316661,3,"Acer_pseudoplatanus",-0.964493457983156,-0.509728879325117,0.608437173224902
"basler14","exp1","Fagus","sylvatica","","yes","6","6","9.2","timeonly",64.58,1585,"","93","2-Mar-2010",46.315,8.265,6,9.2,6.51458333333333,64.58,"exp","ramped","fldest",1585,93.2022833316661,21,"Fagus_sylvatica",-1.48724332557022,-0.71201343367945,0.608437173224902
"basler14","exp1","Fagus","sylvatica","","yes","6","6","10.2","timeonly",55.85,1585,"","93","2-Mar-2010",46.315,8.265,6,10.2,6.51458333333333,55.85,"exp","ramped","fldest",1585,93.2022833316661,21,"Fagus_sylvatica",-1.48724332557022,-0.509728879325117,0.608437173224902
"basler14","exp1","Fagus","sylvatica","","yes","9","9","9.2","timeonly",59.96,1585,"","93","2-Mar-2010",46.315,8.265,9,9.2,6.51458333333333,59.96,"exp","ramped","fldest",1585,93.2022833316661,21,"Fagus_sylvatica",-0.964493457983156,-0.71201343367945,0.608437173224902
"basler14","exp1","Fagus","sylvatica","","yes","9","9","10.2","timeonly",46.08,1585,"","93","2-Mar-2010",46.315,8.265,9,10.2,6.51458333333333,46.08,"exp","ramped","fldest",1585,93.2022833316661,21,"Fagus_sylvatica",-0.964493457983156,-0.509728879325117,0.608437173224902
"basler14","exp1","Quercus","petraea","","yes","6","6","9.2","timeonly",74.86,1585,"","93","2-Mar-2010",46.315,8.265,6,9.2,6.51458333333333,74.86,"exp","ramped","fldest",1585,93.2022833316661,41,"Quercus_petraea",-1.48724332557022,-0.71201343367945,0.608437173224902
"basler14","exp1","Quercus","petraea","","yes","6","6","10.2","timeonly",72.12,1585,"","93","2-Mar-2010",46.315,8.265,6,10.2,6.51458333333333,72.12,"exp","ramped","fldest",1585,93.2022833316661,41,"Quercus_petraea",-1.48724332557022,-0.509728879325117,0.608437173224902
"basler14","exp1","Quercus","petraea","","yes","9","9","9.2","timeonly",60.64,1585,"","93","2-Mar-2010",46.315,8.265,9,9.2,6.51458333333333,60.64,"exp","ramped","fldest",1585,93.2022833316661,41,"Quercus_petraea",-0.964493457983156,-0.71201343367945,0.608437173224902
"basler14","exp1","Quercus","petraea","","yes","9","9","10.2","timeonly",57.73,1585,"","93","2-Mar-2010",46.315,8.265,9,10.2,6.51458333333333,57.73,"exp","ramped","fldest",1585,93.2022833316661,41,"Quercus_petraea",-0.964493457983156,-0.509728879325117,0.608437173224902
"basler14","exp1","Picea","abies","","yes","6","6","9.2","timeonly",77.26,1585,"","93","2-Mar-2010",46.315,8.265,6,9.2,6.51458333333333,77.26,"exp","ramped","fldest",1585,93.2022833316661,30,"Picea_abies",-1.48724332557022,-0.71201343367945,0.608437173224902
"basler14","exp1","Picea","abies","","yes","6","6","10.2","timeonly",74,1585,"","93","2-Mar-2010",46.315,8.265,6,10.2,6.51458333333333,74,"exp","ramped","fldest",1585,93.2022833316661,30,"Picea_abies",-1.48724332557022,-0.509728879325117,0.608437173224902
"basler14","exp1","Picea","abies","","yes","9","9","9.2","timeonly",66.12,1585,"","93","2-Mar-2010",46.315,8.265,9,9.2,6.51458333333333,66.12,"exp","ramped","fldest",1585,93.2022833316661,30,"Picea_abies",-0.964493457983156,-0.71201343367945,0.608437173224902
"basler14","exp1","Picea","abies","","yes","9","9","10.2","timeonly",53.45,1585,"","93","2-Mar-2010",46.315,8.265,9,10.2,6.51458333333333,53.45,"exp","ramped","fldest",1585,93.2022833316661,30,"Picea_abies",-0.964493457983156,-0.509728879325117,0.608437173224902
"caffarra11a","exp3","Fagus","sylvatica","","yes","18","","16","timeonly",57.4,0,"3","0","",52.32,-6.934,18,16,0,57.4,"exp","exp","exp",0,0,21,"Fagus_sylvatica",0.603756144778037,0.663521535930015,-1.53058402770212
"caffarra11a","exp3","Betula","pubescens","","yes","18","","16","timeonly",38.43,0,"3","0","",52.32,-6.934,18,16,0,38.43,"exp","exp","exp",0,0,14,"Betula_pubescens",0.603756144778037,0.663521535930015,-1.53058402770212
"caffarra11a","exp3","Tilia","cordata","","yes","18","","16","timeonly",4.93,2520,"3","105","",52.32,-6.934,18,16,10.5,4.93,"exp","exp","exp",2520,70.1297827068214,53,"Tilia_cordata",0.603756144778037,0.663521535930015,1.91702289672135
"caffarra11a","exp3","Betula","pubescens","","yes","18","","16","timeonly",3.67,2520,"3","105","",52.32,-6.934,18,16,10.5,3.67,"exp","exp","exp",2520,70.1297827068214,14,"Betula_pubescens",0.603756144778037,0.663521535930015,1.91702289672135
"caffarra11a","exp3","Salix","smithiana","","yes","18","","16","timeonly",1.6,2520,"3","105","",52.32,-6.934,18,16,10.5,1.6,"exp","exp","exp",2520,70.1297827068214,48,"Salix_complex",0.603756144778037,0.663521535930015,1.91702289672135
"caffarra11a","exp3","Betula","pubescens","","yes","18","","8","timeonly",5.74,2520,"3","105","",52.32,-6.934,18,8,10.5,5.74,"exp","exp","exp",2520,70.1297827068214,14,"Betula_pubescens",0.603756144778037,-0.954754898904649,1.91702289672135
"caffarra11a","exp3","Fagus","sylvatica","","yes","18","","8","timeonly",22.32,2520,"3","105","",52.32,-6.934,18,8,10.5,22.32,"exp","exp","exp",2520,70.1297827068214,21,"Fagus_sylvatica",0.603756144778037,-0.954754898904649,1.91702289672135
"caffarra11a","exp3","Salix","smithiana","","yes","18","","8","timeonly",2.56,2520,"3","105","",52.32,-6.934,18,8,10.5,2.56,"exp","exp","exp",2520,70.1297827068214,48,"Salix_complex",0.603756144778037,-0.954754898904649,1.91702289672135
"caffarra11a","exp3","Tilia","cordata","","yes","18","","8","timeonly",6.05,2520,"3","105","",52.32,-6.934,18,8,10.5,6.05,"exp","exp","exp",2520,70.1297827068214,53,"Tilia_cordata",0.603756144778037,-0.954754898904649,1.91702289672135
"caffarra11a","exp3","Fagus","sylvatica","","yes","18","","16","timeonly",15.31,2520,"3","105","",52.32,-6.934,18,16,10.5,15.31,"exp","exp","exp",2520,70.1297827068214,21,"Fagus_sylvatica",0.603756144778037,0.663521535930015,1.91702289672135
"caffarra11a","exp3","Fagus","sylvatica","","yes","18","","16","timeonly",61.23,264,"3","11","",52.32,-6.934,18,16,1.1,61.23,"exp","exp","exp",264,6.58547339369995,21,"Fagus_sylvatica",0.603756144778037,0.663521535930015,-1.16940615942918
"caffarra11a","exp3","Betula","pubescens","","yes","18","","16","timeonly",38.27,264,"3","11","",52.32,-6.934,18,16,1.1,38.27,"exp","exp","exp",264,6.58547339369995,14,"Betula_pubescens",0.603756144778037,0.663521535930015,-1.16940615942918
"caffarra11a","exp2","Fagus","sylvatica","","yes","32","","16","timeonly",11.93,384,"3","16","",52.32,-6.934,32,16,1.6,11.93,"exp","exp","exp",384,9.96548966690231,21,"Fagus_sylvatica",3.043255526851,0.663521535930015,-1.0052344011233
"caffarra11a","exp2","Fagus","sylvatica","","yes","18","","16","timeonly",17.68,384,"3","16","",52.32,-6.934,18,16,1.6,17.68,"exp","exp","exp",384,9.96548966690231,21,"Fagus_sylvatica",0.603756144778037,0.663521535930015,-1.0052344011233
"caffarra11a","exp2","Betula","pubescens","","yes","12","","16","timeonly",7.7,384,"3","16","",52.32,-6.934,12,16,1.6,7.7,"exp","exp","exp",384,9.96548966690231,14,"Betula_pubescens",-0.441743590396092,0.663521535930015,-1.0052344011233
"caffarra11a","exp2","Betula","pubescens","","yes","24","","16","timeonly",2.94,384,"3","16","",52.32,-6.934,24,16,1.6,2.94,"exp","exp","exp",384,9.96548966690231,14,"Betula_pubescens",1.64925587995216,0.663521535930015,-1.0052344011233
"caffarra11a","exp2","Betula","pubescens","","yes","32","","16","timeonly",2.14,384,"3","16","",52.32,-6.934,32,16,1.6,2.14,"exp","exp","exp",384,9.96548966690231,14,"Betula_pubescens",3.043255526851,0.663521535930015,-1.0052344011233
"caffarra11a","exp2","Fagus","sylvatica","","yes","6","","16","timeonly",28.99,384,"3","16","",52.32,-6.934,6,16,1.6,28.99,"exp","exp","exp",384,9.96548966690231,21,"Fagus_sylvatica",-1.48724332557022,0.663521535930015,-1.0052344011233
"caffarra11a","exp2","Tilia","cordata","","yes","24","","16","timeonly",2.94,384,"3","16","",52.32,-6.934,24,16,1.6,2.94,"exp","exp","exp",384,9.96548966690231,53,"Tilia_cordata",1.64925587995216,0.663521535930015,-1.0052344011233
"caffarra11a","exp2","Salix","smithiana","","yes","12","","16","timeonly",8.02,384,"3","16","",52.32,-6.934,12,16,1.6,8.02,"exp","exp","exp",384,9.96548966690231,48,"Salix_complex",-0.441743590396092,0.663521535930015,-1.0052344011233
"caffarra11a","exp2","Betula","pubescens","","yes","18","","16","timeonly",5.25,384,"3","16","",52.32,-6.934,18,16,1.6,5.25,"exp","exp","exp",384,9.96548966690231,14,"Betula_pubescens",0.603756144778037,0.663521535930015,-1.0052344011233
"caffarra11a","exp2","Salix","smithiana","","yes","6","","16","timeonly",15.72,384,"3","16","",52.32,-6.934,6,16,1.6,15.72,"exp","exp","exp",384,9.96548966690231,48,"Salix_complex",-1.48724332557022,0.663521535930015,-1.0052344011233
"caffarra11a","exp2","Salix","smithiana","","yes","24","","16","timeonly",3.16,384,"3","16","",52.32,-6.934,24,16,1.6,3.16,"exp","exp","exp",384,9.96548966690231,48,"Salix_complex",1.64925587995216,0.663521535930015,-1.0052344011233
"caffarra11a","exp2","Fagus","sylvatica","","yes","12","","16","timeonly",22.13,384,"3","16","",52.32,-6.934,12,16,1.6,22.13,"exp","exp","exp",384,9.96548966690231,21,"Fagus_sylvatica",-0.441743590396092,0.663521535930015,-1.0052344011233
"caffarra11a","exp2","Betula","pubescens","","yes","6","","16","timeonly",12.2,384,"3","16","",52.32,-6.934,6,16,1.6,12.2,"exp","exp","exp",384,9.96548966690231,14,"Betula_pubescens",-1.48724332557022,0.663521535930015,-1.0052344011233
"caffarra11a","exp2","Tilia","cordata","","yes","6","","16","timeonly",12.16,384,"3","16","",52.32,-6.934,6,16,1.6,12.16,"exp","exp","exp",384,9.96548966690231,53,"Tilia_cordata",-1.48724332557022,0.663521535930015,-1.0052344011233
"caffarra11a","exp2","Tilia","cordata","","yes","12","","16","timeonly",7.75,384,"3","16","",52.32,-6.934,12,16,1.6,7.75,"exp","exp","exp",384,9.96548966690231,53,"Tilia_cordata",-0.441743590396092,0.663521535930015,-1.0052344011233
"caffarra11a","exp2","Tilia","cordata","","yes","18","","16","timeonly",5.25,384,"3","16","",52.32,-6.934,18,16,1.6,5.25,"exp","exp","exp",384,9.96548966690231,53,"Tilia_cordata",0.603756144778037,0.663521535930015,-1.0052344011233
"caffarra11a","exp2","Salix","smithiana","","yes","32","","16","timeonly",2.98,384,"3","16","",52.32,-6.934,32,16,1.6,2.98,"exp","exp","exp",384,9.96548966690231,48,"Salix_complex",3.043255526851,0.663521535930015,-1.0052344011233
"caffarra11a","exp2","Salix","smithiana","","yes","18","","16","timeonly",4.77,384,"3","16","",52.32,-6.934,18,16,1.6,4.77,"exp","exp","exp",384,9.96548966690231,48,"Salix_complex",0.603756144778037,0.663521535930015,-1.0052344011233
"caffarra11a","exp2","Tilia","cordata","","yes","32","","16","timeonly",2.14,384,"3","16","",52.32,-6.934,32,16,1.6,2.14,"exp","exp","exp",384,9.96548966690231,53,"Tilia_cordata",3.043255526851,0.663521535930015,-1.0052344011233
"caffarra11a","exp2","Fagus","sylvatica","","yes","24","","16","timeonly",13.45,384,"3","16","",52.32,-6.934,24,16,1.6,13.45,"exp","exp","exp",384,9.96548966690231,21,"Fagus_sylvatica",1.64925587995216,0.663521535930015,-1.0052344011233
"caffarra11a","exp3","Betula","pubescens","","yes","18","","8","timeonly",33.33,720,"3","30","",52.32,-6.934,18,8,3,33.33,"exp","exp","exp",720,19.429535762244,14,"Betula_pubescens",0.603756144778037,-0.954754898904649,-0.545553477866841
"caffarra11a","exp3","Salix","smithiana","","yes","18","","16","timeonly",22.53,720,"3","30","",52.32,-6.934,18,16,3,22.53,"exp","exp","exp",720,19.429535762244,48,"Salix_complex",0.603756144778037,0.663521535930015,-0.545553477866841
"caffarra11a","exp3","Fagus","sylvatica","","yes","18","","16","timeonly",50.07,720,"3","30","",52.32,-6.934,18,16,3,50.07,"exp","exp","exp",720,19.429535762244,21,"Fagus_sylvatica",0.603756144778037,0.663521535930015,-0.545553477866841
"caffarra11a","exp3","Betula","pubescens","","yes","18","","16","timeonly",27.43,720,"3","30","",52.32,-6.934,18,16,3,27.43,"exp","exp","exp",720,19.429535762244,14,"Betula_pubescens",0.603756144778037,0.663521535930015,-0.545553477866841
"caffarra11a","exp3","Tilia","cordata","","yes","18","","16","timeonly",38.34,720,"3","30","",52.32,-6.934,18,16,3,38.34,"exp","exp","exp",720,19.429535762244,53,"Tilia_cordata",0.603756144778037,0.663521535930015,-0.545553477866841
"caffarra11a","exp3","Salix","smithiana","","yes","18","","8","timeonly",38.84,720,"3","30","",52.32,-6.934,18,8,3,38.84,"exp","exp","exp",720,19.429535762244,48,"Salix_complex",0.603756144778037,-0.954754898904649,-0.545553477866841
"caffarra11a","exp3","Tilia","cordata","","yes","18","","16","timeonly",12.57,1320,"3","55","",52.32,-6.934,18,16,5.5,12.57,"exp","exp","exp",1320,36.3296180771032,53,"Tilia_cordata",0.603756144778037,0.663521535930015,0.275305313662555
"caffarra11a","exp3","Fagus","sylvatica","","yes","18","","16","timeonly",34.12,1320,"3","55","",52.32,-6.934,18,16,5.5,34.12,"exp","exp","exp",1320,36.3296180771032,21,"Fagus_sylvatica",0.603756144778037,0.663521535930015,0.275305313662555
"caffarra11a","exp3","Salix","smithiana","","yes","18","","16","timeonly",5.59,1320,"3","55","",52.32,-6.934,18,16,5.5,5.59,"exp","exp","exp",1320,36.3296180771032,48,"Salix_complex",0.603756144778037,0.663521535930015,0.275305313662555
"caffarra11a","exp3","Tilia","cordata","","yes","18","","8","timeonly",16.23,1320,"3","55","",52.32,-6.934,18,8,5.5,16.23,"exp","exp","exp",1320,36.3296180771032,53,"Tilia_cordata",0.603756144778037,-0.954754898904649,0.275305313662555
"caffarra11a","exp3","Betula","pubescens","","yes","18","","16","timeonly",7.49,1320,"3","55","",52.32,-6.934,18,16,5.5,7.49,"exp","exp","exp",1320,36.3296180771032,14,"Betula_pubescens",0.603756144778037,0.663521535930015,0.275305313662555
"caffarra11a","exp3","Salix","smithiana","","yes","18","","8","timeonly",7.99,1320,"3","55","",52.32,-6.934,18,8,5.5,7.99,"exp","exp","exp",1320,36.3296180771032,48,"Salix_complex",0.603756144778037,-0.954754898904649,0.275305313662555
"caffarra11a","exp3","Betula","pubescens","","yes","18","","8","timeonly",14.51,1320,"3","55","",52.32,-6.934,18,8,5.5,14.51,"exp","exp","exp",1320,36.3296180771032,14,"Betula_pubescens",0.603756144778037,-0.954754898904649,0.275305313662555
"caffarra11b","exp2","Betula","pubescens","","yes","22","","14","timeonly",18.3,0,"","0","1-Jun-2004",52.32,-6.934,22,14,0,18.3,"exp","exp","bothest",0,0,14,"Betula_pubescens",1.30075596822746,0.258952427221349,-1.53058402770212
"caffarra11b","exp2","Betula","pubescens","","yes","22","","16","timeonly",21.3,0,"","0","1-Jun-2004",52.32,-6.934,22,16,0,21.3,"exp","exp","bothest",0,0,14,"Betula_pubescens",1.30075596822746,0.663521535930015,-1.53058402770212
"caffarra11b","exp2","Betula","pubescens","","yes","22","","12","timeonly",23.7,363,"","30","30-Dec-2004",52.32,-6.934,22,12,2.29166666666667,23.7,"exp","exp","fldest",363,23.8342160081076,14,"Betula_pubescens",1.30075596822746,-0.145616681487317,-0.778130135466837
"caffarra11b","exp2","Betula","pubescens","","yes","22","","14","timeonly",18,363,"","30","30-Dec-2004",52.32,-6.934,22,14,2.29166666666667,18,"exp","exp","fldest",363,23.8342160081076,14,"Betula_pubescens",1.30075596822746,0.258952427221349,-0.778130135466837
"caffarra11b","exp2","Betula","pubescens","","yes","22","","16","timeonly",17.5,363,"","30","30-Dec-2004",52.32,-6.934,22,16,2.29166666666667,17.5,"exp","exp","fldest",363,23.8342160081076,14,"Betula_pubescens",1.30075596822746,0.663521535930015,-0.778130135466837
"caffarra11b","exp2","Betula","pubescens","","yes","22","","12","timeonly",15.8,597,"","55","24-Jan-2005",52.32,-6.934,22,12,4.22916666666667,15.8,"exp","exp","fldest",597,43.2508315171708,14,"Betula_pubescens",1.30075596822746,-0.145616681487317,-0.141964572031555
"caffarra11b","exp2","Betula","pubescens","","yes","22","","14","timeonly",16.8,597,"","55","24-Jan-2005",52.32,-6.934,22,14,4.22916666666667,16.8,"exp","exp","fldest",597,43.2508315171708,14,"Betula_pubescens",1.30075596822746,0.258952427221349,-0.141964572031555
"caffarra11b","exp2","Betula","pubescens","","yes","22","","16","timeonly",17.8,597,"","55","24-Jan-2005",52.32,-6.934,22,16,4.22916666666667,17.8,"exp","exp","fldest",597,43.2508315171708,14,"Betula_pubescens",1.30075596822746,0.663521535930015,-0.141964572031555
"caffarra11b","exp2","Betula","pubescens","","yes","22","","10","timeonly",8.3,1279,"","95","6-Mar-2005",52.32,-6.934,22,10,7.55,8.3,"exp","exp","fldest",1279,75.1615475804927,14,"Betula_pubescens",1.30075596822746,-0.550185790195983,0.94840952271666
"caffarra11b","exp2","Betula","pubescens","","yes","22","","12","timeonly",7.9,1279,"","95","6-Mar-2005",52.32,-6.934,22,12,7.55,7.9,"exp","exp","fldest",1279,75.1615475804927,14,"Betula_pubescens",1.30075596822746,-0.145616681487317,0.94840952271666
"caffarra11b","exp2","Betula","pubescens","","yes","22","","14","timeonly",7.3,1279,"","95","6-Mar-2005",52.32,-6.934,22,14,7.55,7.3,"exp","exp","fldest",1279,75.1615475804927,14,"Betula_pubescens",1.30075596822746,0.258952427221349,0.94840952271666
"caffarra11b","exp2","Betula","pubescens","","yes","22","","16","timeonly",7.8,1279,"","95","6-Mar-2005",52.32,-6.934,22,16,7.55,7.8,"exp","exp","fldest",1279,75.1615475804927,14,"Betula_pubescens",1.30075596822746,0.663521535930015,0.94840952271666
"calme94","exp1","Quercus","rubra","","yes","24.4","24.4","16","timeonly",23.1,249,"","","5-Oct-1992",46.5,-78.833,24.4,16,0.95,23.1,"exp","exp","fldest",249,15.2319525429438,43,"Quercus_rubra",1.71895586229711,0.663521535930015,-1.21865768692095
"calme94","exp1","Quercus","rubra","","yes","24.4","24.4","16","timeonly",22.8,571,"","","2-Nov-1992",46.5,-78.833,24.4,16,2.46458333333333,22.8,"exp","exp","fldest",571,33.1809810159131,43,"Quercus_rubra",1.71895586229711,0.663521535930015,-0.721354069052721
"calme94","exp1","Quercus","rubra","","yes","24.4","24.4","16","timeonly",27.9,670,"","","16-Nov-1992",46.5,-78.833,24.4,16,2.70208333333333,27.9,"exp","exp","fldest",670,39.6761627097658,43,"Quercus_rubra",1.71895586229711,0.663521535930015,-0.643372483857428
"calme94","exp1","Quercus","rubra","","yes","24.4","24.4","16","timeonly",30.5,792,"","","7-Dec-1992",46.5,-78.833,24.4,16,3.21458333333333,30.5,"exp","exp","fldest",792,49.0542435521587,43,"Quercus_rubra",1.71895586229711,0.663521535930015,-0.475096431593902
"calme94","exp1","Quercus","rubra","","yes","24.4","24.4","16","timeonly",18.7,822,"","","1-Feb-1993",46.5,-78.833,24.4,16,2.23958333333333,18.7,"exp","exp","fldest",822,58.9145483224805,43,"Quercus_rubra",1.71895586229711,0.663521535930015,-0.795231360290366
"calme94","exp1","Quercus","rubra","","yes","24.4","24.4","16","timeonly",12.1,933,"","","29-Mar-1993",46.5,-78.833,24.4,16,2.51041666666667,12.1,"exp","exp","fldest",933,76.7294017422508,43,"Quercus_rubra",1.71895586229711,0.663521535930015,-0.706304991208015
"calme94","exp1","Quercus","rubra","","yes","24.4","24.4","16","timeonly",2.9,1193,"","","26-Apr-1993",46.5,-78.833,24.4,16,3.69791666666667,2.9,"exp","exp","fldest",1193,94.967936528089,43,"Quercus_rubra",1.71895586229711,0.663521535930015,-0.316397065231552
"calme94","exp1","Acer","saccharum","","yes","24.4","24.4","16","timeonly",35.3,249,"","","5-Oct-1992",46.133,-70.633,24.4,16,0.95,35.3,"exp","exp","fldest",249,15.2319525429438,5,"Acer_saccharum",1.71895586229711,0.663521535930015,-1.21865768692095
"calme94","exp1","Acer","saccharum","","yes","24.4","24.4","16","timeonly",38,571,"","","2-Nov-1992",46.133,-70.633,24.4,16,2.46458333333333,38,"exp","exp","fldest",571,33.1809810159131,5,"Acer_saccharum",1.71895586229711,0.663521535930015,-0.721354069052721
"calme94","exp1","Acer","saccharum","","yes","24.4","24.4","16","timeonly",34.1,670,"","","16-Nov-1992",46.133,-70.633,24.4,16,2.70208333333333,34.1,"exp","exp","fldest",670,39.6761627097658,5,"Acer_saccharum",1.71895586229711,0.663521535930015,-0.643372483857428
"calme94","exp1","Acer","saccharum","","yes","24.4","24.4","16","timeonly",28.9,792,"","","7-Dec-1992",46.133,-70.633,24.4,16,3.21458333333333,28.9,"exp","exp","fldest",792,49.0542435521587,5,"Acer_saccharum",1.71895586229711,0.663521535930015,-0.475096431593902
"calme94","exp1","Acer","saccharum","","yes","24.4","24.4","16","timeonly",13.2,822,"","","1-Feb-1993",46.133,-70.633,24.4,16,2.23958333333333,13.2,"exp","exp","fldest",822,58.9145483224805,5,"Acer_saccharum",1.71895586229711,0.663521535930015,-0.795231360290366
"calme94","exp1","Acer","saccharum","","yes","24.4","24.4","16","timeonly",9,933,"","","29-Mar-1993",46.133,-70.633,24.4,16,2.51041666666667,9,"exp","exp","fldest",933,76.7294017422508,5,"Acer_saccharum",1.71895586229711,0.663521535930015,-0.706304991208015
"calme94","exp1","Acer","saccharum","","yes","24.4","24.4","16","timeonly",2.8,1193,"","","26-Apr-1993",46.133,-70.633,24.4,16,3.69791666666667,2.8,"exp","exp","fldest",1193,94.967936528089,5,"Acer_saccharum",1.71895586229711,0.663521535930015,-0.316397065231552
"calme94","exp1","Betula","alleghaniensis","","yes","24.4","24.4","16","timeonly",32.3,249,"","","5-Oct-1992",45.633,-73.25,24.4,16,0.95,32.3,"exp","exp","fldest",249,15.2319525429438,10,"Betula_alleghaniensis",1.71895586229711,0.663521535930015,-1.21865768692095
"calme94","exp1","Betula","alleghaniensis","","yes","24.4","24.4","16","timeonly",25.2,571,"","","2-Nov-1992",45.633,-73.25,24.4,16,2.46458333333333,25.2,"exp","exp","fldest",571,33.1809810159131,10,"Betula_alleghaniensis",1.71895586229711,0.663521535930015,-0.721354069052721
"calme94","exp1","Betula","alleghaniensis","","yes","24.4","24.4","16","timeonly",19.5,670,"","","16-Nov-1992",45.633,-73.25,24.4,16,2.70208333333333,19.5,"exp","exp","fldest",670,39.6761627097658,10,"Betula_alleghaniensis",1.71895586229711,0.663521535930015,-0.643372483857428
"calme94","exp1","Betula","alleghaniensis","","yes","24.4","24.4","16","timeonly",17.4,792,"","","7-Dec-1992",45.633,-73.25,24.4,16,3.21458333333333,17.4,"exp","exp","fldest",792,49.0542435521587,10,"Betula_alleghaniensis",1.71895586229711,0.663521535930015,-0.475096431593902
