"datasetID","study","genus","species","varetc","woody","forcetemp","forcetemp_night","photoperiod_day","response","response.time","Total_Chilling_Hours","chilltemp","chilldays","fieldsample.date","provenance.lat","force","photo","chill","resp","force_type","photo_type","chill_type","chill.hrs","chill.ports","latbi","complex","force.z","photo.z","chill.z"
"heide93","exp1","Prunus","padus","","yes","9","9","24","100",42,1283,"","","15-Jan-1990",59.5,9,24,6.58541666666667,42,"exp","exp","fldest",1283,85.0291308339781,"Prunus_padus",127,-1.13598944288508,1.75521190350151,0.322976101445761
"heide93","exp1","Prunus","padus","","yes","9","9","8","100",42,1969,"","","15-Feb-1990",59.5,9,8,8.875,42,"exp","exp","fldest",1969,107.488373412348,"Prunus_padus",127,-1.13598944288508,-1.07633271920297,1.01588102671952
"heide93","exp1","Prunus","padus","","yes","9","9","24","100",42,2445,"","","15-Mar-1990",59.5,9,24,10.7416666666667,42,"exp","exp","fldest",2445,127.44676417941,"Prunus_padus",127,-1.13598944288508,1.75521190350151,1.58079714414017
"heide93","exp1","Prunus","padus","","yes","9","9","24","89.904",42,922,"","","15-Dec-1989",59.5,9,24,5.65625,42,"exp","exp","fldest",922,67.9051752905634,"Prunus_padus",127,-1.13598944288508,1.75521190350151,0.041779016211823
"heide93","exp1","Prunus","padus","","yes","9","9","8","100",42,1283,"","","15-Jan-1990",59.5,9,8,6.58541666666667,42,"exp","exp","fldest",1283,85.0291308339781,"Prunus_padus",127,-1.13598944288508,-1.07633271920297,0.322976101445761
"heide93","exp1","Prunus","padus","","yes","9","9","24","100",42,1969,"","","15-Feb-1990",59.5,9,24,8.875,42,"exp","exp","fldest",1969,107.488373412348,"Prunus_padus",127,-1.13598944288508,1.75521190350151,1.01588102671952
"heide93","exp2","Prunus","padus","","yes","21","21","8","94.818",18,1019,"","","15-Dec-1990",59.5,21,8,5.19791666666667,18,"exp","exp","fldest",1019,65.1740630354463,"Prunus_padus",127,0.976509007752527,-1.07633271920297,-0.0969280661905679
"heide93","exp2","Prunus","padus","","yes","21","21","24","100",18,1443,"","","15-Jan-1991",59.5,21,24,6.03958333333333,18,"exp","exp","fldest",1443,80.8437190134089,"Prunus_padus",127,0.976509007752527,1.75521190350151,0.157788576039277
"heide93","exp2","Prunus","padus","","yes","21","21","8","100",18,1550,"","","15-Feb-1991",59.5,21,8,6.23333333333333,18,"exp","exp","fldest",1550,88.6351561717912,"Prunus_padus",127,0.976509007752527,-1.07633271920297,0.216423842691197
"heide93","exp2","Prunus","padus","","yes","21","21","24","100",18,1946,"","","15-Mar-1991",59.5,21,24,6.83125,18,"exp","exp","fldest",1946,106.300561899067,"Prunus_padus",127,0.976509007752527,1.75521190350151,0.397373536552498
"heide93","exp2","Prunus","padus","","yes","21","21","24","80.716",18,1019,"","","15-Dec-1990",59.5,21,24,5.19791666666667,18,"exp","exp","fldest",1019,65.1740630354463,"Prunus_padus",127,0.976509007752527,1.75521190350151,-0.0969280661905679
"heide93","exp2","Prunus","padus","","yes","21","21","8","100",18,1443,"","","15-Jan-1991",59.5,21,8,6.03958333333333,18,"exp","exp","fldest",1443,80.8437190134089,"Prunus_padus",127,0.976509007752527,-1.07633271920297,0.157788576039277
"heide93","exp2","Prunus","padus","","yes","21","21","24","100",18,1550,"","","15-Feb-1991",59.5,21,24,6.23333333333333,18,"exp","exp","fldest",1550,88.6351561717912,"Prunus_padus",127,0.976509007752527,1.75521190350151,0.216423842691197
"heide93","exp2","Prunus","padus","","yes","21","21","8","100",18,1946,"","","15-Mar-1991",59.5,21,8,6.83125,18,"exp","exp","fldest",1946,106.300561899067,"Prunus_padus",127,0.976509007752527,-1.07633271920297,0.397373536552498
"heide93","exp2","Prunus","padus","","yes","15","15","8","94.605",25,1019,"","","15-Dec-1990",59.5,15,8,5.19791666666667,25,"exp","exp","fldest",1019,65.1740630354463,"Prunus_padus",127,-0.0797402175662744,-1.07633271920297,-0.0969280661905679
"heide93","exp2","Prunus","padus","","yes","15","15","24","100",25,1443,"","","15-Jan-1991",59.5,15,24,6.03958333333333,25,"exp","exp","fldest",1443,80.8437190134089,"Prunus_padus",127,-0.0797402175662744,1.75521190350151,0.157788576039277
"heide93","exp2","Prunus","padus","","yes","15","15","8","100",25,1550,"","","15-Feb-1991",59.5,15,8,6.23333333333333,25,"exp","exp","fldest",1550,88.6351561717912,"Prunus_padus",127,-0.0797402175662744,-1.07633271920297,0.216423842691197
"heide93","exp2","Prunus","padus","","yes","15","15","24","100",25,1946,"","","15-Mar-1991",59.5,15,24,6.83125,25,"exp","exp","fldest",1946,106.300561899067,"Prunus_padus",127,-0.0797402175662744,1.75521190350151,0.397373536552498
"heide93","exp2","Prunus","padus","","yes","15","15","24","73.665",25,1019,"","","15-Dec-1990",59.5,15,24,5.19791666666667,25,"exp","exp","fldest",1019,65.1740630354463,"Prunus_padus",127,-0.0797402175662744,1.75521190350151,-0.0969280661905679
"heide93","exp2","Prunus","padus","","yes","15","15","8","100",25,1443,"","","15-Jan-1991",59.5,15,8,6.03958333333333,25,"exp","exp","fldest",1443,80.8437190134089,"Prunus_padus",127,-0.0797402175662744,-1.07633271920297,0.157788576039277
"heide93","exp2","Prunus","padus","","yes","15","15","24","100",25,1550,"","","15-Feb-1991",59.5,15,24,6.23333333333333,25,"exp","exp","fldest",1550,88.6351561717912,"Prunus_padus",127,-0.0797402175662744,1.75521190350151,0.216423842691197
"heide93","exp2","Prunus","padus","","yes","15","15","8","100",25,1946,"","","15-Mar-1991",59.5,15,8,6.83125,25,"exp","exp","fldest",1946,106.300561899067,"Prunus_padus",127,-0.0797402175662744,-1.07633271920297,0.397373536552498
"heide93","exp2","Prunus","padus","","yes","9","9","8","100",42,1019,"","","15-Dec-1990",59.5,9,8,5.19791666666667,42,"exp","exp","fldest",1019,65.1740630354463,"Prunus_padus",127,-1.13598944288508,-1.07633271920297,-0.0969280661905679
"heide93","exp2","Prunus","padus","","yes","9","9","24","100",42,1443,"","","15-Jan-1991",59.5,9,24,6.03958333333333,42,"exp","exp","fldest",1443,80.8437190134089,"Prunus_padus",127,-1.13598944288508,1.75521190350151,0.157788576039277
"heide93","exp2","Prunus","padus","","yes","9","9","8","100",42,1550,"","","15-Feb-1991",59.5,9,8,6.23333333333333,42,"exp","exp","fldest",1550,88.6351561717912,"Prunus_padus",127,-1.13598944288508,-1.07633271920297,0.216423842691197
"heide93","exp2","Prunus","padus","","yes","9","9","24","100",42,1946,"","","15-Mar-1991",59.5,9,24,6.83125,42,"exp","exp","fldest",1946,106.300561899067,"Prunus_padus",127,-1.13598944288508,1.75521190350151,0.397373536552498
"heide93","exp2","Prunus","padus","","yes","9","9","24","89.904",42,1019,"","","15-Dec-1990",59.5,9,24,5.19791666666667,42,"exp","exp","fldest",1019,65.1740630354463,"Prunus_padus",127,-1.13598944288508,1.75521190350151,-0.0969280661905679
"heide93","exp2","Prunus","padus","","yes","9","9","8","100",42,1443,"","","15-Jan-1991",59.5,9,8,6.03958333333333,42,"exp","exp","fldest",1443,80.8437190134089,"Prunus_padus",127,-1.13598944288508,-1.07633271920297,0.157788576039277
"heide93","exp2","Prunus","padus","","yes","9","9","24","100",42,1550,"","","15-Feb-1991",59.5,9,24,6.23333333333333,42,"exp","exp","fldest",1550,88.6351561717912,"Prunus_padus",127,-1.13598944288508,1.75521190350151,0.216423842691197
"heide93","exp2","Prunus","padus","","yes","9","9","8","100",42,1946,"","","15-Mar-1991",59.5,9,8,6.83125,42,"exp","exp","fldest",1946,106.300561899067,"Prunus_padus",127,-1.13598944288508,-1.07633271920297,0.397373536552498
"myking98","exp1","Prunus","padus","","yes","15","15","24","timeonly",24.807,646,"","","15-Nov-1996",59.67,15,24,4.7375,24.807,"exp","exp","fldest",646,50.0374964358162,"Prunus_padus",127,-0.0797402175662744,1.75521190350151,-0.236265635331152
"myking98","exp1","Prunus","padus","","yes","15","15","24","timeonly",14.496,1002,"","","15-Dec-1996",59.67,15,24,5.66458333333333,14.496,"exp","exp","fldest",1002,65.6738596860637,"Prunus_padus",127,-0.0797402175662744,1.75521190350151,0.0443009631645939
"myking98","exp1","Prunus","padus","","yes","15","15","24","timeonly",15.243,1070,"","","15-Jan-1997",59.67,15,24,5.81875,15.243,"exp","exp","fldest",1070,74.2590673302503,"Prunus_padus",127,-0.0797402175662744,1.75521190350151,0.0909569817908524
"myking98","exp1","Prunus","padus","","yes","15","15","24","timeonly",7.771,1485,"","","15-Feb-1997",59.67,15,24,6.69791666666667,7.771,"exp","exp","fldest",1485,90.4393854061727,"Prunus_padus",127,-0.0797402175662744,1.75521190350151,0.357022385308166
"myking98","exp1","Prunus","padus","","yes","15","15","24","timeonly",4.483,1915,"","","15-Mar-1997",59.67,15,24,8.22916666666667,4.483,"exp","exp","fldest",1915,108.987154061707,"Prunus_padus",127,-0.0797402175662744,1.75521190350151,0.82043013787979
"myking98","exp1","Prunus","padus","","yes","15","15","24","timeonly",0.598,2323,"","","15-Apr-1997",59.67,15,24,9.80625,0.598,"exp","exp","fldest",2323,129.1602233458,"Prunus_padus",127,-0.0797402175662744,1.75521190350151,1.29770859869165
"zohner16","Exp1","Prunus","padus","","yes","18","14","8","timeonly",21.8946875,989,"","","21-Dec-2013",48.16447,15.3333333333333,8,4.44791666666667,21.8946875,"exp","exp","fldest",989,61.1148070881309,"Prunus_padus",127,-0.0210597050485631,-1.07633271920297,-0.323903291939935
"zohner16","Exp1","Prunus","padus","","yes","18","14","8","timeonly",22.29625,1831,"","","10-Feb-2014",48.16447,15.3333333333333,8,6.875,22.29625,"exp","exp","fldest",1831,95.3468886724268,"Prunus_padus",127,-0.0210597050485631,-1.07633271920297,0.410613758054544
"zohner16","Exp1","Prunus","padus","","yes","18","14","16","timeonly",21.6875,989,"","","21-Dec-2013",48.16447,16.6666666666667,16,4.44791666666667,21.6875,"exp","exp","fldest",989,61.1148070881309,"Prunus_padus",127,0.213662345022282,0.33943959214927,-0.323903291939935
"zohner16","Exp1","Prunus","padus","","yes","18","14","16","timeonly",20.75,1831,"","","10-Feb-2014",48.16447,16.6666666666667,16,6.875,20.75,"exp","exp","fldest",1831,95.3468886724268,"Prunus_padus",127,0.213662345022282,0.33943959214927,0.410613758054544
"chavarria09","exp1","Prunus","persica","Turmalina","yes","20","20","13","80.6",28,0,"10","10.4","1-Jun-2004",-31.683,20,13,0.5,28,"exp","amb","exp",0,7.09525380406581,"Prunus_persica",128,0.800467470199393,-0.191475024607821,-1.51867566081508
"chavarria09","exp1","Prunus","persica","Turmalina","yes","20","20","13","71.2",28,0,"10","14.6","1-Jun-2004",-31.683,20,13,0.75,28,"exp","amb","exp",0,11.1496973567267,"Prunus_persica",128,0.800467470199393,-0.191475024607821,-1.44301725223195
"chavarria09","exp1","Prunus","persica","Turmalina","yes","20","20","13","82.6",21,0,"10","20.8","1-Jun-2004",-31.683,20,13,1.05,21,"exp","amb","exp",0,16.2177517975528,"Prunus_persica",128,0.800467470199393,-0.191475024607821,-1.35222716193221
"chavarria09","exp1","Prunus","persica","Turmalina","yes","20","20","13","71.1",28,0,"10","6.3","1-Jun-2004",-31.683,20,13,0.3,28,"exp","amb","exp",0,4.05442113957014,"Prunus_persica",128,0.800467470199393,-0.191475024607821,-1.57920238768157
"chavarria09","exp1","Prunus","persica","Turmalina","yes","20","20","13","76.2",28,0,"15","10.4","1-Jun-2004",-31.683,20,13,0,28,"exp","amb","exp",0,0,"Prunus_persica",128,0.800467470199393,-0.191475024607821,-1.66999247798132
"chavarria09","exp1","Prunus","persica","Turmalina","yes","20","20","13","78.7",28,0,"15","14.6","1-Jun-2004",-31.683,20,13,0,28,"exp","amb","exp",0,0,"Prunus_persica",128,0.800467470199393,-0.191475024607821,-1.66999247798132
"chavarria09","exp1","Prunus","persica","Turmalina","yes","20","20","13","59.5",21,0,"15","20.8","1-Jun-2004",-31.683,20,13,0,21,"exp","amb","exp",0,0,"Prunus_persica",128,0.800467470199393,-0.191475024607821,-1.66999247798132
"chavarria09","exp1","Prunus","persica","Turmalina","yes","20","20","13","78.8",28,0,"15","6.3","1-Jun-2004",-31.683,20,13,0,28,"exp","amb","exp",0,0,"Prunus_persica",128,0.800467470199393,-0.191475024607821,-1.66999247798132
"chavarria09","exp1","Prunus","persica","Turmalina","yes","20","20","13","88.7",28,240,"5","10.4","1-Jun-2004",-31.683,20,13,1,28,"exp","amb","exp",240,7.55514101563415,"Prunus_persica",128,0.800467470199393,-0.191475024607821,-1.36735884364883
"chavarria09","exp1","Prunus","persica","Turmalina","yes","20","20","13","83.7",28,360,"5","14.6","1-Jun-2004",-31.683,20,13,1.5,28,"exp","amb","exp",360,11.7511269693337,"Prunus_persica",128,0.800467470199393,-0.191475024607821,-1.21604202648259
"chavarria09","exp1","Prunus","persica","Turmalina","yes","20","20","13","87.1",28,504,"5","20.8","1-Jun-2004",-31.683,20,13,2.1,28,"exp","amb","exp",504,15.9471129230295,"Prunus_persica",128,0.800467470199393,-0.191475024607821,-1.03446184588309
"chavarria09","exp1","Prunus","persica","Turmalina","yes","20","20","13","68.9",28,144,"5","6.3","1-Jun-2004",-31.683,20,13,0.6,28,"exp","amb","exp",144,4.19835222180761,"Prunus_persica",128,0.800467470199393,-0.191475024607821,-1.48841229738183
"laube14a","exp1","Prunus","serotina","","yes","7","","8","timeonly",18,2239,"","110","14-Mar-2012",48.403008,7,8,7.50625,18,"ramped","exp","fldest",2239,103.547699511753,"Prunus_serotina",129,-1.48807251799134,-1.07633271920297,0.601651239726928
"laube14a","exp1","Prunus","serotina","","yes","7","","12","timeonly",18,2239,"","110","14-Mar-2012",48.403008,7,12,7.50625,18,"ramped","exp","fldest",2239,103.547699511753,"Prunus_serotina",129,-1.48807251799134,-0.368446563526852,0.601651239726928
"laube14a","exp1","Prunus","serotina","","yes","7","","16","timeonly",19,2239,"","110","14-Mar-2012",48.403008,7,16,7.50625,19,"ramped","exp","fldest",2239,103.547699511753,"Prunus_serotina",129,-1.48807251799134,0.33943959214927,0.601651239726928
"laube14a","exp1","Prunus","serotina","","yes","7","","8","timeonly",34,1003,"","33","14-Dec-2011",48.403008,7,8,3.61875,34,"ramped","exp","fldest",1003,51.6913728053825,"Prunus_serotina",129,-1.48807251799134,-1.07633271920297,-0.574837013740624
"laube14a","exp1","Prunus","serotina","","yes","7","","12","timeonly",34,1003,"","33","14-Dec-2011",48.403008,7,12,3.61875,34,"ramped","exp","fldest",1003,51.6913728053825,"Prunus_serotina",129,-1.48807251799134,-0.368446563526852,-0.574837013740624
"laube14a","exp1","Prunus","serotina","","yes","7","","16","timeonly",32,1003,"","33","14-Dec-2011",48.403008,7,16,3.61875,32,"ramped","exp","fldest",1003,51.6913728053825,"Prunus_serotina",129,-1.48807251799134,0.33943959214927,-0.574837013740624
"laube14a","exp1","Prunus","serotina","","yes","7","","8","timeonly",20,1780,"","73","30-Jan-2012",48.403008,7,8,5.82916666666667,20,"ramped","exp","fldest",1780,79.879632404017,"Prunus_serotina",129,-1.48807251799134,-1.07633271920297,0.0941094154818159
"laube14a","exp1","Prunus","serotina","","yes","7","","12","timeonly",20,1780,"","73","30-Jan-2012",48.403008,7,12,5.82916666666667,20,"ramped","exp","fldest",1780,79.879632404017,"Prunus_serotina",129,-1.48807251799134,-0.368446563526852,0.0941094154818159
"laube14a","exp1","Prunus","serotina","","yes","7","","16","timeonly",19,1780,"","73","30-Jan-2012",48.403008,7,16,5.82916666666667,19,"ramped","exp","fldest",1780,79.879632404017,"Prunus_serotina",129,-1.48807251799134,0.33943959214927,0.0941094154818159
"zohner16","Exp1","Prunus","serrulata","","yes","18","14","8","timeonly",30.775375,989,"","","21-Dec-2013",48.16447,15.3333333333333,8,4.44791666666667,30.775375,"exp","exp","fldest",989,61.1148070881309,"Prunus_serrulata",130,-0.0210597050485631,-1.07633271920297,-0.323903291939935
"zohner16","Exp1","Prunus","serrulata","","yes","18","14","8","timeonly",26.833875,1831,"","","10-Feb-2014",48.16447,15.3333333333333,8,6.875,26.833875,"exp","exp","fldest",1831,95.3468886724268,"Prunus_serrulata",130,-0.0210597050485631,-1.07633271920297,0.410613758054544
"zohner16","Exp1","Prunus","serrulata","","yes","18","14","16","timeonly",31.75,989,"","","21-Dec-2013",48.16447,16.6666666666667,16,4.44791666666667,31.75,"exp","exp","fldest",989,61.1148070881309,"Prunus_serrulata",130,0.213662345022282,0.33943959214927,-0.323903291939935
"zohner16","Exp1","Prunus","serrulata","","yes","18","14","16","timeonly",29.125,1831,"","","10-Feb-2014",48.16447,16.6666666666667,16,6.875,29.125,"exp","exp","fldest",1831,95.3468886724268,"Prunus_serrulata",130,0.213662345022282,0.33943959214927,0.410613758054544
"zohner16","Exp1","Prunus","tenella","","yes","18","14","8","timeonly",26.833875,1831,"","","10-Feb-2014",48.16447,15.3333333333333,8,6.875,26.833875,"exp","exp","fldest",1831,95.3468886724268,"Prunus_tenella",131,-0.0210597050485631,-1.07633271920297,0.410613758054544
"zohner16","Exp1","Prunus","tenella","","yes","18","14","8","timeonly",21.8946875,989,"","","21-Dec-2013",48.16447,15.3333333333333,8,4.44791666666667,21.8946875,"exp","exp","fldest",989,61.1148070881309,"Prunus_tenella",131,-0.0210597050485631,-1.07633271920297,-0.323903291939935
"zohner16","Exp1","Prunus","tenella","","yes","18","14","16","timeonly",19.1875,989,"","","21-Dec-2013",48.16447,16.6666666666667,16,4.44791666666667,19.1875,"exp","exp","fldest",989,61.1148070881309,"Prunus_tenella",131,0.213662345022282,0.33943959214927,-0.323903291939935
"zohner16","Exp1","Prunus","tenella","","yes","18","14","16","timeonly",24.5625,1831,"","","10-Feb-2014",48.16447,16.6666666666667,16,6.875,24.5625,"exp","exp","fldest",1831,95.3468886724268,"Prunus_tenella",131,0.213662345022282,0.33943959214927,0.410613758054544
"guak98","exp1","Pseudotsuga","menziesii","leader buds","yes","18.4579761993317","ambient","12","60.056",41.426,2530,"","","7-Jun-1995",45.224,18.4579761993317,12,12.7020833333333,41.426,"amb","amb","fldest",2530,155.738153578536,"Pseudotsuga_menziesii",132,0.529007229386219,-0.368446563526852,2.17408516477949
"guak98","exp1","Pseudotsuga","menziesii","leader buds","yes","18.9818367422843","ambient","12","77.043",48.552,2530,"","","7-Jun-1995",45.224,18.9818367422843,12,12.7020833333333,48.552,"amb","amb","fldest",2530,155.738153578536,"Pseudotsuga_menziesii",132,0.621228444831014,-0.368446563526852,2.17408516477949
"guak98","exp1","Pseudotsuga","menziesii","leader buds","yes","19.0601785821574","ambient","12","90.986",55.488,2530,"","","7-Jun-1995",45.224,19.0601785821574,12,12.7020833333333,55.488,"amb","amb","fldest",2530,155.738153578536,"Pseudotsuga_menziesii",132,0.635019862777016,-0.368446563526852,2.17408516477949
"guak98","exp1","Pseudotsuga","menziesii","leader buds","yes","18.8130219663892","ambient","12","98.357",90.739,2530,"","","7-Jun-1995",45.224,18.8130219663892,12,12.7020833333333,90.739,"amb","amb","fldest",2530,155.738153578536,"Pseudotsuga_menziesii",132,0.591510032120753,-0.368446563526852,2.17408516477949
"guak98","exp1","Pseudotsuga","menziesii","leader buds","yes","18.4579761993317","ambient","12","64.864",41.426,2530,"","","7-Jun-1995",45.224,18.4579761993317,12,12.7020833333333,41.426,"amb","amb","fldest",2530,155.738153578536,"Pseudotsuga_menziesii",132,0.529007229386219,-0.368446563526852,2.17408516477949
"guak98","exp1","Pseudotsuga","menziesii","leader buds","yes","18.9818367422843","ambient","12","90.986",48.647,2530,"","","7-Jun-1995",45.224,18.9818367422843,12,12.7020833333333,48.647,"amb","amb","fldest",2530,155.738153578536,"Pseudotsuga_menziesii",132,0.621228444831014,-0.368446563526852,2.17408516477949
"guak98","exp1","Pseudotsuga","menziesii","leader buds","yes","19.0601785821574","ambient","12","96.114",55.678,2530,"","","7-Jun-1995",45.224,19.0601785821574,12,12.7020833333333,55.678,"amb","amb","fldest",2530,155.738153578536,"Pseudotsuga_menziesii",132,0.635019862777016,-0.368446563526852,2.17408516477949
"guak98","exp1","Pseudotsuga","menziesii","leader buds","yes","18.8130219663892","ambient","12","98.838",90.834,2530,"","","7-Jun-1995",45.224,18.8130219663892,12,12.7020833333333,90.834,"amb","amb","fldest",2530,155.738153578536,"Pseudotsuga_menziesii",132,0.591510032120753,-0.368446563526852,2.17408516477949
"guak98","exp1","Pseudotsuga","menziesii","leader buds","yes","22.4579761993317","ambient + 4","12","47.877",34.11,2530,"","","7-Jun-1995",45.224,22.4579761993317,12,12.7020833333333,34.11,"amb","amb","fldest",2530,155.738153578536,"Pseudotsuga_menziesii",132,1.23317337959875,-0.368446563526852,2.17408516477949
"guak98","exp1","Pseudotsuga","menziesii","leader buds","yes","22.9818367422843","ambient + 4","12","59.736",41.331,2530,"","","7-Jun-1995",45.224,22.9818367422843,12,12.7020833333333,41.331,"amb","amb","fldest",2530,155.738153578536,"Pseudotsuga_menziesii",132,1.32539459504355,-0.368446563526852,2.17408516477949
"guak98","exp1","Pseudotsuga","menziesii","leader buds","yes","23.0601785821574","ambient + 4","12","71.915",48.457,2530,"","","7-Jun-1995",45.224,23.0601785821574,12,12.7020833333333,48.457,"amb","amb","fldest",2530,155.738153578536,"Pseudotsuga_menziesii",132,1.33918601298955,-0.368446563526852,2.17408516477949
"guak98","exp1","Pseudotsuga","menziesii","leader buds","yes","22.8130219663892","ambient + 4","12","74.479",55.393,2530,"","","7-Jun-1995",45.224,22.8130219663892,12,12.7020833333333,55.393,"amb","amb","fldest",2530,155.738153578536,"Pseudotsuga_menziesii",132,1.29567618233329,-0.368446563526852,2.17408516477949
"guak98","exp1","Pseudotsuga","menziesii","leader buds","yes","19.1505000352859","ambient + 4","12","74.319",90.739,2530,"","","7-Jun-1995",45.224,19.1505000352859,12,12.7020833333333,90.739,"amb","amb","fldest",2530,155.738153578536,"Pseudotsuga_menziesii",132,0.650920190259791,-0.368446563526852,2.17408516477949
"guak98","exp1","Pseudotsuga","menziesii","leader buds","yes","21.5033999538422","ambient + 4","12","43.229",34.11,2530,"","","7-Jun-1995",45.224,21.5033999538422,12,12.7020833333333,34.11,"amb","amb","fldest",2530,155.738153578536,"Pseudotsuga_menziesii",132,1.06512830963108,-0.368446563526852,2.17408516477949
"guak98","exp1","Pseudotsuga","menziesii","leader buds","yes","21.8610344673025","ambient + 4","12","55.248",41.236,2530,"","","7-Jun-1995",45.224,21.8610344673025,12,12.7020833333333,41.236,"amb","amb","fldest",2530,155.738153578536,"Pseudotsuga_menziesii",132,1.1280868392627,-0.368446563526852,2.17408516477949
"guak98","exp1","Pseudotsuga","menziesii","leader buds","yes","21.9082258055287","ambient + 4","12","65.024",48.552,2530,"","","7-Jun-1995",45.224,21.9082258055287,12,12.7020833333333,48.552,"amb","amb","fldest",2530,155.738153578536,"Pseudotsuga_menziesii",132,1.13639447500323,-0.368446563526852,2.17408516477949
"guak98","exp1","Pseudotsuga","menziesii","leader buds","yes","22.0273529291153","ambient + 4","12","70.312",55.393,2530,"","","7-Jun-1995",45.224,22.0273529291153,12,12.7020833333333,55.393,"amb","amb","fldest",2530,155.738153578536,"Pseudotsuga_menziesii",132,1.1573657970037,-0.368446563526852,2.17408516477949
"guak98","exp1","Pseudotsuga","menziesii","leader buds","yes","22.005270268466","ambient + 4","12","78.806",90.834,2530,"","","7-Jun-1995",45.224,22.005270268466,12,12.7020833333333,90.834,"amb","amb","fldest",2530,155.738153578536,"Pseudotsuga_menziesii",132,1.15347833146973,-0.368446563526852,2.17408516477949
"guak98","exp1","Pseudotsuga","menziesii","leader buds","yes","19.0698076899235","ambient","12","64.704",41.141,2530,"","","7-Jun-1995",45.224,19.0698076899235,12,12.7020833333333,41.141,"amb","amb","fldest",2530,155.738153578536,"Pseudotsuga_menziesii",132,0.636714985713425,-0.368446563526852,2.17408516477949
"guak98","exp1","Pseudotsuga","menziesii","leader buds","yes","18.9962727329948","ambient","12","75.28",48.362,2530,"","","7-Jun-1995",45.224,18.9962727329948,12,12.7020833333333,48.362,"amb","amb","fldest",2530,155.738153578536,"Pseudotsuga_menziesii",132,0.623769778831794,-0.368446563526852,2.17408516477949
"guak98","exp1","Pseudotsuga","menziesii","leader buds","yes","19.1132758691393","ambient","12","89.864",55.678,2530,"","","7-Jun-1995",45.224,19.1132758691393,12,12.7020833333333,55.678,"amb","amb","fldest",2530,155.738153578536,"Pseudotsuga_menziesii",132,0.64436719081721,-0.368446563526852,2.17408516477949
"guak98","exp1","Pseudotsuga","menziesii","leader buds","yes","19.1675781272352","ambient","12","93.229",90.739,2530,"","","7-Jun-1995",45.224,19.1675781272352,12,12.7020833333333,90.739,"amb","amb","fldest",2530,155.738153578536,"Pseudotsuga_menziesii",132,0.653926643825019,-0.368446563526852,2.17408516477949
"guak98","exp1","Pseudotsuga","menziesii","terminal buds","yes","18.8822826043419","ambient","12","48.147",51,2530,"","","7-Jun-1995",45.224,18.8822826043419,12,12.7020833333333,51,"amb","amb","fldest",2530,155.738153578536,"Pseudotsuga_menziesii",132,0.603702781317857,-0.368446563526852,2.17408516477949
"guak98","exp1","Pseudotsuga","menziesii","terminal buds","yes","19.0189000082016","ambient","12","51.73",54,2530,"","","7-Jun-1995",45.224,19.0189000082016,12,12.7020833333333,54,"amb","amb","fldest",2530,155.738153578536,"Pseudotsuga_menziesii",132,0.627753119149837,-0.368446563526852,2.17408516477949
"guak98","exp1","Pseudotsuga","menziesii","terminal buds","yes","19.0698076899235","ambient","12","57.427",57,2530,"","","7-Jun-1995",45.224,19.0698076899235,12,12.7020833333333,57,"amb","amb","fldest",2530,155.738153578536,"Pseudotsuga_menziesii",132,0.636714985713425,-0.368446563526852,2.17408516477949
"guak98","exp1","Pseudotsuga","menziesii","terminal buds","yes","18.9962727329948","ambient","12","62.481",63,2530,"","","7-Jun-1995",45.224,18.9962727329948,12,12.7020833333333,63,"amb","amb","fldest",2530,155.738153578536,"Pseudotsuga_menziesii",132,0.623769778831794,-0.368446563526852,2.17408516477949
"guak98","exp1","Pseudotsuga","menziesii","terminal buds","yes","19.1132758691393","ambient","12","62.297",70,2530,"","","7-Jun-1995",45.224,19.1132758691393,12,12.7020833333333,70,"amb","amb","fldest",2530,155.738153578536,"Pseudotsuga_menziesii",132,0.64436719081721,-0.368446563526852,2.17408516477949
"guak98","exp1","Pseudotsuga","menziesii","terminal buds","yes","19.1132758691393","ambient","12","41.164",49,2530,"","","7-Jun-1995",45.224,19.1132758691393,12,12.7020833333333,49,"amb","amb","fldest",2530,155.738153578536,"Pseudotsuga_menziesii",132,0.64436719081721,-0.368446563526852,2.17408516477949
"guak98","exp1","Pseudotsuga","menziesii","terminal buds","yes","19.1675781272352","ambient","12","52.006",51,2530,"","","7-Jun-1995",45.224,19.1675781272352,12,12.7020833333333,51,"amb","amb","fldest",2530,155.738153578536,"Pseudotsuga_menziesii",132,0.653926643825019,-0.368446563526852,2.17408516477949
"guak98","exp1","Pseudotsuga","menziesii","terminal buds","yes","19.0375352073723","ambient","12","58.897",54,2530,"","","7-Jun-1995",45.224,19.0375352073723,12,12.7020833333333,54,"amb","amb","fldest",2530,155.738153578536,"Pseudotsuga_menziesii",132,0.631033688264455,-0.368446563526852,2.17408516477949
"guak98","exp1","Pseudotsuga","menziesii","terminal buds","yes","16.0199999809265","ambient","12","66.34",57,2530,"","","7-Jun-1995",45.224,16.0199999809265,12,12.7020833333333,57,"amb","amb","fldest",2530,155.738153578536,"Pseudotsuga_menziesii",132,0.0998221473801935,-0.368446563526852,2.17408516477949
"guak98","exp1","Pseudotsuga","menziesii","terminal buds","yes","18.8066667079925","ambient","12","69.556",63,2530,"","","7-Jun-1995",45.224,18.8066667079925,12,12.7020833333333,63,"amb","amb","fldest",2530,155.738153578536,"Pseudotsuga_menziesii",132,0.59039124266105,-0.368446563526852,2.17408516477949
