"","year","mnsprt","misprt","mxsprt","mnwint","miwint","mxwint","lat","long"
"1305",1975,4.92945641155719,-4.1899999063462,16.1149996398017,0.409605254002504,-12.3199997246265,15.5499996524304,47.5833,13.5333
"1306",1976,4.45940207423764,-7.85999982431531,14.4299996774644,0.898410575945448,-13.0799997076392,14.5799996741116,47.5833,13.5333
"1307",1977,5.70059769866867,-6.37999985739589,15.3299996573478,0.951490044957705,-9.55999978631735,14.1299996841699,47.5833,13.5333
"1308",1978,4.3480977288994,-3.53499992098659,12.8849997119978,0.0278476814967608,-15.5749996518716,11.6599997393787,47.5833,13.5333
"1309",1979,4.67440206943201,-6.48499985504895,16.9799996204674,0.882105243441306,-8.72499980498105,13.5449996972457,47.5833,13.5333
"1310",1980,3.37184775072028,-5.15499988477677,11.6349997399375,-1.75774830508212,-13.8349996907637,12.1399997286499,47.5833,13.5333
"1311",1981,6.28663029426547,-4.81499989237636,15.3049996579066,-0.556721841860933,-12.6249997178093,14.1999996826053,47.5833,13.5333
"1312",1982,4.25489120924359,-3.4749999223277,14.8449996681884,1.04155626811013,-12.2699997257441,12.4349997220561,47.5833,13.5333
"1313",1983,5.86315204286138,-1.98499995563179,16.0449996413663,-0.26039473102183,-11.459999743849,14.2899996805936,47.5833,13.5333
"1314",1984,3.23103253647645,-5.94999986700714,12.5099997203797,0.121622513837817,-19.4099995661527,12.0349997309968,47.5833,13.5333
"1315",1985,5.14717379799518,-4.79999989271164,16.0699996408075,-0.746092698555316,-13.8749996898696,15.2199996598065,47.5833,13.5333
"1316",1986,6.1497824712373,-8.59999980777502,17.3099996130913,0.405198666439793,-19.354999567382,13.6049996959046,47.5833,13.5333
"1317",1987,3.01451080218565,-12.7399997152388,12.7399997152388,1.79519732829527,-8.51499980967492,15.1599996611476,47.5833,13.5333
"1318",1988,4.99815206219564,-6.79499984811991,13.6049996959046,2.09798008555682,-11.354999746196,14.4699996765703,47.5833,13.5333
"1319",1989,6.75163028387191,0.0499999988824129,13.1899997051805,1.65119201607311,-8.24999981559813,13.0199997089803,47.5833,13.5333
"1320",1990,6.49684768087109,-4.53499989863485,14.5149996755645,0.204205293448902,-14.3899996783584,15.3149996576831,47.5833,13.5333
"1321",1991,4.77885858883636,-2.94499993417412,12.1149997292086,0.23835525783024,-13.0599997080863,14.8799996674061,47.5833,13.5333
"1322",1992,5.61983683090859,-4.05999990925193,14.3499996792525,0.700033096935822,-13.4749996988103,11.7049997383729,47.5833,13.5333
"1323",1993,5.86434769500857,-7.72499982733279,17.2749996138737,0.62420528406117,-11.2949997475371,13.4599996991456,47.5833,13.5333
"1324",1994,6.47668463784351,-1.82999995909631,14.5799996741116,1.63834433424108,-10.9599997550249,13.5049996981397,47.5833,13.5333
"1325",1995,4.70809772085277,-5.53499987628311,16.4799996316433,0.276776309603041,-11.2149997493252,14.1149996845052,47.5833,13.5333
"1326",1996,4.57646728901233,-8.67499980609864,16.5399996303022,0.967185408845297,-16.5599996298552,14.8049996690825,47.5833,13.5333
"1327",1997,5.15152162398495,-4.03499990981072,16.7699996251613,1.86337744179398,-7.56499983090907,14.629999672994,47.5833,13.5333
"1328",1998,5.52978248509538,-5.91499986778945,16.3649996342137,-0.221158935454064,-12.1149997292086,11.4099997449666,47.5833,13.5333
"1329",1999,6.33527159752608,-3.0399999320507,17.9199995994568,0.107434208124975,-15.2649996588007,13.7199996933341,47.5833,13.5333
"1330",2000,7.12673897113975,-5.16999988444149,16.6999996267259,1.95715227413503,-8.49499981012195,15.2899996582419,47.5833,13.5333
"1331",2001,6.54999985359609,-3.9599999114871,18.7249995814636,0.636258263924216,-17.1149996174499,15.8499996457249,47.5833,13.5333
"1332",2002,6.59380420044307,-3.02999993227422,16.5299996305257,0.339569528833869,-14.3949996782467,11.2449997486547,47.5833,13.5333
"1333",2003,6.4991846373406,-7.56499983090907,17.9899995978922,-0.0483552620770712,-12.6999997161329,13.4749996988103,47.5833,13.5333
"1334",2004,4.80793467514298,-7.58499983046204,13.5149996979162,0.187086088533532,-12.7699997145683,13.3749997010455,47.5833,13.5333
"1335",2005,5.77228247967508,-13.0299997087568,19.8749995557591,-0.871887397730341,-13.2599997036159,11.8799997344613,47.5833,13.5333
"1336",2006,4.98081510606141,-7.68999982811511,14.3849996784702,3.86443699971582,-8.62499980721623,14.9999996647239,47.5833,13.5333
"1337",2007,7.94673895281132,-2.75999993830919,18.2249995926395,0.932171031795932,-8.16499981749803,14.1149996845052,47.5833,13.5333
"1338",2008,5.62081509175629,-5.80999987013638,18.4749995870516,0.434205288308,-9.92499977815896,12.9549997104332,47.5833,13.5333
"1339",2009,7.17103244841058,-4.41499990131706,19.2349995700642,0.177218539085215,-13.364999701269,17.1949996156618,47.5833,13.5333
"1340",2010,5.39956509670162,-11.7099997382611,15.3649996565655,0.0927483422977737,-11.1249997513369,11.8499997351319,47.5833,13.5333
"1341",2011,7.29554331519277,-3.40499992389232,16.0499996412545,0.280296046366474,-16.2599996365607,13.7549996925518,47.5833,13.5333
"1342",2012,6.95532593149287,-1.72999996133149,16.9849996203557,0.266059596702111,-12.5699997190386,13.2299997042865,47.5833,13.5333
"1343",2013,4.83070641376442,-6.86499984655529,13.1149997068569,2.12168869429842,-6.65499985124916,12.9049997115508,47.5833,13.5333
"1344",2014,6.98592375689591,0.109999997541308,16.3849996337667,4.88126362715899,-11.6849997388199,13.469999698922,47.5833,13.5333
"1345",1951,2.31048907879133,-9.14999979548156,13.1449997061864,-1.20740128880195,-10.4899997655302,9.39499979000539,47.6,13.7667
"1346",1952,3.13663036467345,-10.3449997687712,11.4449997441843,-3.01791383982914,-14.7849996695295,8.30999981425703,47.6,13.7667
"1347",1953,4.05559773543728,-7.46499983314425,15.1649996610358,-2.12374167438498,-15.8399996459484,11.479999743402,47.6,13.7667
"1348",1954,2.11652169182249,-4.54999989829957,11.4149997448549,-1.39400659135808,-11.5699997413903,9.71999978274107,47.6,13.7667
"1349",1955,0.880597806404062,-9.51999978721142,12.1699997279793,-3.21194071768121,-22.3649995001033,8.19499981682748,47.6,13.7667
"1350",1956,1.60847822491727,-13.4799996986985,13.5849996963516,-1.6204966525208,-12.1999997273088,12.619999717921,47.6,13.7667
"1351",1957,2.68711950515559,-8.2699998151511,9.19999979436398,-0.458178797705925,-11.189999749884,10.1799997724593,47.6,13.7667
"1352",1958,1.94929343469077,-11.5499997418374,17.2549996143207,0.0538079458171662,-11.1649997504428,12.9599997103214,47.6,13.7667
"1353",1959,5.14489118935054,-4.84499989170581,13.1849997052923,-0.274013151770065,-15.4449996547773,9.88999977894127,47.6,13.7667
"1354",1960,3.64027165776402,-6.79499984811991,15.20999966003,0.544569524251764,-6.85999984666705,12.4649997213855,47.6,13.7667
"1355",1961,4.58293468017212,-6.13499986287206,11.7649997370318,-0.300662244935305,-16.4049996333197,15.6049996512011,47.6,13.7667
"1356",1962,1.30755431859997,-12.494999720715,13.0499997083098,-3.08619198399836,-18.4199995882809,14.0299996864051,47.6,13.7667
"1357",1963,3.21239123254529,-11.9899997320026,12.7449997151271,-0.366611833910851,-12.2899997252971,9.77999978139997,47.6,13.7667
"1358",1964,3.51331513886259,-9.72999978251755,13.5349996974692,-1.68884102185411,-13.1599997058511,10.5199997648597,47.6,13.7667
"1359",1965,1.56244561725053,-9.13999979570508,11.604999740608,-0.148907281439877,-14.5699996743351,12.9599997103214,47.6,13.7667
"1360",1966,3.36364122916458,-8.4399998113513,12.5949997184798,-0.646688727267234,-13.6399996951222,14.7549996702,47.6,13.7667
"1361",1967,3.16195645106389,-4.67499989550561,13.1449997061864,-0.142006575773274,-18.814999579452,13.3149997023866,47.6,13.7667
"1362",1968,3.91331512992189,-11.2449997486547,14.6799996718764,-0.544470186505639,-13.0099997092038,11.8249997356907,47.6,13.7667
"1363",1969,3.7049999171868,-6.23999986052513,18.2599995918572,-1.11814567037174,-13.0949997073039,11.6899997387081,47.6,13.7667
"1364",1970,0.371793469950638,-9.95499977748841,10.069999774918,-0.270927146262187,-12.8099997136742,13.4999996982515,47.6,13.7667
"1365",1971,3.17211949431499,-17.634999605827,16.1199996396899,0.748980246416882,-9.11999979615211,11.5749997412786,47.6,13.7667
"1366",1972,3.72701078626003,-3.77999991551042,12.3099997248501,-0.670331110844746,-10.9699997548014,8.69499980565161,47.6,13.7667
"1367",1973,1.59809779036669,-11.4149997448549,13.6449996950105,0.14927151984233,-15.8249996462837,13.1249997066334,47.6,13.7667
"1368",1974,3.31608688240142,-4.44999990053475,11.1649997504428,-0.771788062219391,-9.22999979369342,5.28499988187104,47.6,13.7667
"1369",1975,2.97130428141226,-6.25499986018986,14.5849996739998,-0.348980255357578,-13.199999704957,14.9049996668473,47.6,13.7667
"1370",1976,2.48396733578335,-10.8499997574836,13.3899997007102,0.175231784162734,-12.5699997190386,14.2749996809289,47.6,13.7667
"1371",1977,3.80184774110904,-8.49499981012195,13.5699996966869,0.211092710513498,-10.0249997759238,12.7949997140095,47.6,13.7667
"1372",1978,2.34489125193542,-5.53499987628311,10.9149997560307,-0.483410585221421,-18.10999959521,12.2149997269735,47.6,13.7667
"1373",1979,2.76918472071259,-8.2099998164922,15.8249996462837,-0.00944078926266636,-9.759999781847,13.2549997037277,47.6,13.7667
"1374",1980,1.33255431804118,-7.76999982632697,9.759999781847,-2.63367543782151,-14.6249996731058,10.6749997613952,47.6,13.7667
"1375",1981,4.47869555206726,-5.42999987863004,13.8649996900931,-1.33231785101508,-13.5349996974692,13.21999970451,47.6,13.7667
"1376",1982,2.30364125285743,-5.73499987181276,13.924999688752,0.204370856359108,-13.2099997047335,11.7049997383729,47.6,13.7667
"1377",1983,4.02891295342504,-4.66999989561737,15.0199996642768,-0.992631556760323,-12.8849997119978,13.1699997056276,47.6,13.7667
"1378",1984,1.28103258006234,-8.17499981727451,10.5549997640774,-0.528377471633551,-18.9749995758757,11.4649997437373,47.6,13.7667
"1379",1985,3.19249992864206,-7.35499983560294,14.4749996764585,-1.60284764629277,-16.4299996327609,14.5299996752292,47.6,13.7667
"1380",1986,4.51565207298035,-7.62999982945621,15.5649996520951,-0.317483436612303,-20.4699995424598,13.3099997024983,47.6,13.7667
"1381",1987,0.928152153167225,-14.5199996754527,11.3099997472018,0.901447348272133,-9.03999979794025,13.2649997035041,47.6,13.7667
"1382",1988,2.94146732555743,-9.19499979447573,12.2699997257441,1.236920502154,-12.9799997098744,14.1049996847287,47.6,13.7667
"1383",1989,4.72413032919006,-2.13999995216727,11.1099997516721,1.41602645841557,-9.68499978352338,13.3999997004867,47.6,13.7667
"1384",1990,4.54391294191389,-7.05499984230846,12.7599997147918,-0.570761576646456,-16.1399996392429,14.3699996788055,47.6,13.7667
"1385",1991,2.78472819862604,-5.7149998722598,9.62999978475273,-0.36713814968856,-13.2349997041747,13.2349997041747,47.6,13.7667
"1386",1992,3.61239122360459,-6.39999985694885,13.1349997064099,0.123907281998668,-14.4699996765703,10.31999976933,47.6,13.7667
"1387",1993,4.0469564312826,-9.77999978139997,15.4949996536598,-0.195960260520609,-12.1599997282028,11.9549997327849,47.6,13.7667
"1388",1994,4.44342381372521,-4.12499990779907,13.1049997070804,0.69129137527691,-11.3849997455254,13.0499997083098,47.6,13.7667
"1389",1995,2.67418472283601,-7.90999982319772,14.7299996707588,-0.151217101883192,-11.3799997456372,14.5499996747822,47.6,13.7667
"1390",1996,2.65782602754948,-10.4449997665361,14.9649996655062,0.585993364385471,-16.4999996311963,14.0349996862933,47.6,13.7667
"1391",1997,3.11353253910277,-6.64499985147268,15.2849996583536,0.869900642807861,-8.00999982096255,12.9849997097626,47.6,13.7667
"1392",1998,3.39711948928585,-8.22499981615692,14.7499996703118,-1.28629136197762,-13.4499996993691,9.68999978341162,47.6,13.7667
"1393",1999,4.41896729253273,-5.23499988298863,16.0249996418133,-0.897335506258778,-15.1549996612594,12.079999729991,47.6,13.7667
"1394",2000,5.13804336341665,-7.63499982934445,14.794999669306,0.913675476266503,-9.4449997888878,13.4649996990338,47.6,13.7667
"1395",2001,4.40744555365983,-6.38499985728413,16.4999996311963,-0.64903972059217,-17.5949996067211,13.9849996874109,47.6,13.7667
"1396",2002,4.60168467975303,-5.28999988175929,14.3149996800348,-1.01407282501582,-15.0949996626005,9.98499977681786,47.6,13.7667
"1397",2003,4.48347816065602,-10.0899997744709,15.7149996487424,-1.35782891701858,-14.3149996800348,11.5549997417256,47.6,13.7667
"1398",2004,2.7115216785232,-9.86499977950007,10.879999756813,-0.99731785850291,-13.6949996938929,11.5049997428432,47.6,13.7667
"1399",2005,3.74423904674452,-14.9849996650591,17.5599996075034,-1.97930459152068,-13.5749996965751,10.3299997691065,47.6,13.7667
"1400",2006,2.90983689148181,-9.3599997907877,11.789999736473,2.44960259425374,-9.6999997831881,13.2949997028336,47.6,13.7667
"1401",2007,6.01429334383093,-5.00499988812953,16.0749996406958,-0.33016446630446,-8.45499981101602,12.0749997301027,47.6,13.7667
"1402",2008,3.61076078885842,-7.10499984119087,15.8399996459484,-0.882615874311732,-10.8149997582659,11.0399997532368,47.6,13.7667
"1403",2009,5.17690205820026,-6.60499985236675,17.0849996181205,-1.25069533628319,-15.1049996623769,14.9949996648356,47.6,13.7667
"1404",2010,3.36114122922046,-12.929999710992,12.8799997121096,-1.25324500510037,-13.0149997090921,10.0349997757003,47.6,13.7667
"1405",2011,5.39016292299873,-5.31999988108873,14.0049996869639,-0.952598662918288,-17.7599996030331,12.6299997176975,47.6,13.7667
"1406",2012,5.08597814718909,-3.16999992914498,14.8399996683002,-0.982284746256144,-12.6549997171387,11.7049997383729,47.6,13.7667
"1407",2013,2.94429341245078,-8.94999979995191,10.6249997625127,0.787218525450652,-8.54999980889261,10.9699997548014,47.6,13.7667
"1408",2014,5.13608684172125,-1.87499995809048,13.7399996928871,3.57269222783641,-13.1449997061864,11.9849997321144,47.6,13.7667
"1409",1951,7.42021722544956,-3.90499991271645,18.8249995792285,1.96980258755043,-9.74499978218228,13.4199997000396,47.6167,16.0833
"1410",1952,7.61766287321023,-7.36999983526766,17.489999609068,0.762847665068231,-9.02999979816377,13.4949996983632,47.6167,16.0833
"1411",1953,8.2940215537446,-6.09999986365438,20.2549995472655,-0.188013240830689,-14.9299996662885,15.9249996440485,47.6167,16.0833
"1412",1954,7.09347810231797,0.149999996647239,16.4449996324256,1.53764897225338,-8.96999979950488,14.5449996748939,47.6167,16.0833
"1413",1955,5.72711943720629,-7.72499982733279,17.0149996196851,0.266414467729382,-18.0349995968863,12.9999997094274,47.6167,16.0833
"1414",1956,6.39695637875601,-6.99499984364957,17.9399995990098,1.36367546620822,-10.7999997586012,16.3349996348843,47.6167,16.0833
"1415",1957,7.68038026311273,-2.70999993942678,15.8199996463954,2.91579463681367,-6.62999985180795,11.3599997460842,47.6167,16.0833
"1416",1958,6.9963041914465,-6.08999986387789,21.3299995232373,3.10658933453583,-6.92499984521419,16.4999996311963,47.6167,16.0833
"1417",1959,9.08364110131262,0.274999993853271,16.4049996333197,2.25266442333324,-12.2449997263029,13.5049996981397,47.6167,16.0833
"1418",1960,7.5819563522692,-4.30499990377575,19.8699995558709,3.30794694592917,-10.5899997632951,14.899999666959,47.6167,16.0833
"1419",1961,9.65516282766855,0.214999995194376,16.4649996319786,2.12940392591405,-12.639999717474,16.0099996421486,47.6167,16.0833
"1420",1962,6.53516289740598,-5.5699998755008,18.2899995911866,-0.760165545922884,-15.2849996583536,16.4899996314198,47.6167,16.0833
"1421",1963,7.62097809052743,-11.9899997320026,17.7599996030331,0.899342085161293,-14.5549996746704,14.7249996708706,47.6167,16.0833
"1422",1964,6.993967234977,-8.90499980095774,16.8999996222556,1.77966883439349,-7.91499982308596,13.5499996971339,47.6167,16.0833
"1423",1965,7.04619549467917,-5.57499987538904,18.0499995965511,2.41768206516589,-10.8049997584894,15.3049996579066,47.6167,16.0833
"1424",1966,8.78271719499532,-1.54499996546656,16.3949996335432,3.10006615587368,-10.2549997707829,17.7099996041507,47.6167,16.0833
"1425",1967,8.60869545975457,1.18499997351319,17.8149996018037,3.06565782621405,-11.9799997322261,17.7599996030331,47.6167,16.0833
"1426",1968,8.6686411105886,-4.32999990321696,20.6299995388836,1.22678805204935,-11.7349997377023,16.6999996267259,47.6167,16.0833
"1427",1969,7.98771721276495,-2.67999994009733,20.5399995408952,1.59596022922817,-12.8499997127801,13.3149997023866,47.6167,16.0833
"1428",1970,6.10505421136748,-4.58499989751726,15.2249996596947,2.59029795534736,-10.9999997541308,16.3249996351078,47.6167,16.0833
"1429",1971,7.56586939610702,-12.3949997229502,18.9549995763227,2.63115125697866,-10.5099997650832,14.9849996650591,47.6167,16.0833
"1430",1972,8.75141284786893,-2.52499994356185,17.2449996145442,2.2340727977467,-7.23499983828515,14.4149996777996,47.6167,16.0833
"1431",1973,7.75739113095662,-4.20999990589917,19.4899995643646,3.14158933375351,-10.0149997761473,14.1449996838346,47.6167,16.0833
"1432",1974,8.33885850926416,-0.509999988600612,16.0499996412545,3.1903641671004,-6.14999986253679,11.5049997428432,47.6167,16.0833
"1433",1975,8.31782590103862,-1.31499997060746,17.7049996042624,2.2803617911352,-11.3949997453019,17.8549996009097,47.6167,16.0833
"1434",1976,6.91641288888438,-6.029999865219,16.0849996404722,3.30678800555772,-10.5399997644126,16.65999962762,47.6167,16.0833
"1435",1977,8.74646719580557,-3.9599999114871,19.7349995588884,2.20417213616338,-9.85999977961183,16.3349996348843,47.6167,16.0833
"1436",1978,7.23494549046028,0.589999986812472,15.1699996609241,1.0855960022251,-11.9449997330084,13.9299996886402,47.6167,16.0833
"1437",1979,7.59206504769542,-7.22999983839691,18.6099995840341,2.46937494480517,-12.1299997288734,15.8449996458367,47.6167,16.0833
"1438",1980,5.88945639009952,-3.74999991618097,13.8749996898696,1.53807943581992,-12.1099997293204,14.6799996718764,47.6167,16.0833
"1439",1981,8.83603241119493,-4.30499990377575,18.3849995890632,1.37470195602798,-12.0649997303262,15.4349996550009,47.6167,16.0833
"1440",1982,7.59858678668008,-1.38499996904284,17.779999602586,3.59662243616551,-9.93499977793545,14.8949996670708,47.6167,16.0833
"1441",1983,9.55342369950781,-0.00999999977648258,21.1799995265901,2.23197363432203,-9.87999977916479,16.7549996254966,47.6167,16.0833
"1442",1984,6.72228245844093,-1.62499996367842,17.9299995992333,1.23880791933035,-17.3499996121973,14.9549996657297,47.6167,16.0833
"1443",1985,7.89652156262942,-2.03499995451421,19.2699995692819,1.37056288327282,-13.3599997013807,16.9199996218085,47.6167,16.0833
"1444",1986,8.7163041530015,-8.94999979995191,19.3799995668232,1.67261585665386,-18.0049995975569,15.20999966003,47.6167,16.0833
"1445",1987,5.70543465508229,-13.0299997087568,15.4749996541068,3.88809201835753,-9.6999997831881,17.1649996163324,47.6167,16.0833
"1446",1988,7.48961939781135,-2.85499993618578,15.8599996455014,3.25185423195115,-9.20999979414046,15.5149996532127,47.6167,16.0833
"1447",1989,9.24717370635303,2.66499994043261,15.5399996526539,3.90092706512536,-9.56499978620559,15.354999656789,47.6167,16.0833
"1448",1990,9.41461935478424,-0.254999994300306,17.8149996018037,2.0657615432306,-15.2649996588007,15.3699996564537,47.6167,16.0833
"1449",1991,7.21385853440987,-1.39999996870756,17.3949996111915,2.72414467595273,-13.6399996951222,19.519999563694,47.6167,16.0833
"1450",1992,8.64581502414227,0.409999990835786,16.6549996277317,2.5614900089714,-11.0499997530133,15.1299996618181,47.6167,16.0833
"1451",1993,8.564293286834,-6.25499986018986,20.3299995455891,3.19447012727352,-8.62499980721623,18.1699995938689,47.6167,16.0833
"1452",1994,9.46690196231129,1.78999995999038,19.9299995545298,3.92125819049874,-7.36999983526766,17.2949996134266,47.6167,16.0833
"1453",1995,8.05864112422315,-0.564999987371266,20.3149995459244,1.16509865816854,-9.97999977692962,15.8599996455014,47.6167,16.0833
"1454",1996,7.21891288212298,-5.13499988522381,20.3099995460361,2.79612576531629,-13.9999996870756,16.9899996202439,47.6167,16.0833
"1455",1997,7.92380417071526,-1.02499997708946,20.5799995400012,3.84897342390251,-9.62499978486449,16.6149996286258,47.6167,16.0833
"1456",1998,8.56288024338732,-4.08999990858138,18.9299995768815,2.14076154155422,-8.95499979984015,15.374999656342,47.6167,16.0833
"1457",1999,9.60994543737489,-0.534999988041818,18.8799995779991,2.87552625151645,-8.85499980207533,17.5249996082857,47.6167,16.0833
"1458",2000,10.5469019381714,-1.22499997261912,20.8199995346367,4.63781446587319,-7.84999982453883,18.9849995756522,47.6167,16.0833
"1459",2001,9.77902152055227,-0.474999989382923,22.1549995047972,3.04523172001323,-12.2599997259676,18.4649995872751,47.6167,16.0833
"1460",2002,9.88103238783736,-0.57999998703599,19.7549995584413,1.95877479065506,-11.4899997431785,16.2499996367842,47.6167,16.0833
"1461",2003,9.69402152245216,-4.39999990165234,21.4149995213374,2.32842100058731,-11.4199997447431,16.8999996222556,47.6167,16.0833
"1462",2004,7.91706504043111,-5.88999986834824,16.7049996266142,2.6405628548861,-8.88999980129302,16.6149996286258,47.6167,16.0833
"1463",2005,8.32673894431766,-8.85499980207533,22.5349994963035,1.46741718574372,-11.8999997340143,14.4799996763468,47.6167,16.0833
"1464",2006,8.23385851161109,-5.08499988634139,16.2999996356666,5.56741709410158,-4.60999989695847,17.2949996134266,47.6167,16.0833
"1465",2007,10.9619562767203,0.26999999396503,21.6899995151907,2.96305914429678,-7.02999984286726,15.3999996557832,47.6167,16.0833
"1466",2008,9.38760848582277,-0.499999988824129,22.6199994944036,2.82092708926525,-9.76999978162348,14.9699996653944,47.6167,16.0833
"1467",2009,10.5421736774075,-0.894999979995191,20.7399995364249,2.25662246611685,-12.0199997313321,18.4099995885044,47.6167,16.0833
"1468",2010,8.98211936445138,-5.06499988678843,17.6649996051565,1.75817876864866,-9.82499978039414,12.3099997248501,47.6167,16.0833
"1469",2011,9.8213584761277,-2.36499994713813,19.3449995676056,2.03105258618138,-12.5699997190386,16.8449996234849,47.6167,16.0833
"1470",2012,10.160543251155,-0.829999981448054,20.1899995487183,2.65824497369618,-7.13499984052032,15.914999644272,47.6167,16.0833
"1471",2013,8.150978078681,-4.99999988824129,17.19999961555,4.13980123197154,-6.91499984543771,15.4199996553361,47.6167,16.0833
"1472",2014,10.5256519386464,3.84999991394579,19.0299995746464,7.27093390341603,-3.77999991551042,16.4649996319786,47.6167,16.0833
"1473",1951,8.22630416395386,-3.34999992512167,19.6099995616823,2.61907888882744,-9.4449997888878,14.2849996807054,47.6167,16.2833
"1474",1952,8.33374981372617,-6.64999985136092,18.3699995893985,1.42857612700923,-8.28999981470406,14.4949996760115,47.6167,16.2833
"1475",1953,8.94624980003573,-5.73499987181276,20.9549995316193,0.277549662670453,-14.939999666065,16.6349996281788,47.6167,16.2833
"1476",1954,7.79918460828333,0.81499998178333,17.074999618344,2.13102644243407,-9.21999979391694,15.374999656342,47.6167,16.2833
"1477",1955,6.41978246520233,-7.4349998338148,17.7099996041507,0.867434191137652,-17.5849996069446,13.8999996893108,47.6167,16.2833
"1478",1956,7.11222810189888,-6.33999985828996,18.4599995873868,1.87602644813377,-10.6199997626245,16.9949996201321,47.6167,16.2833
"1479",1957,8.38597807342834,-1.87999995797873,16.5899996291846,3.3569204547683,-7.18499983940274,12.1549997283146,47.6167,16.2833
"1480",1958,7.74538026165986,-5.22499988321215,22.0799995064735,3.55798005292328,-6.77499984856695,17.1499996166676,47.6167,16.2833
"1481",1959,9.87483673580193,0.784999982453883,17.3699996117502,2.74595388599157,-11.2349997488782,14.4899996761233,47.6167,16.2833
"1482",1960,8.40885850769954,-3.61999991908669,20.8649995336309,3.83089395410794,-9.8199997805059,15.2549996590242,47.6167,16.2833
"1483",1961,10.5195106344358,1.1749999737367,17.3149996129796,2.62927146441001,-12.0199997313321,16.8849996225908,47.6167,16.2833
"1484",1962,7.38315200888673,-5.0249998876825,19.2449995698407,-0.281357609605205,-14.8599996678531,17.074999618344,47.6167,16.2833
"1485",1963,8.29152155380049,-11.6399997398257,18.8499995786697,1.26457234015566,-14.2699996810406,15.2249996596947,47.6167,16.2833
"1486",1964,7.74597808773346,-8.16999981738627,17.9049995997921,2.26321186994307,-6.96499984432012,13.9399996884167,47.6167,16.2833
"1487",1965,7.87304330228464,-4.76999989338219,18.9349995767698,2.8083111955075,-10.4899997655302,15.9099996443838,47.6167,16.2833
"1488",1966,9.59836935067711,-0.724999983794987,17.2649996140972,3.58072839678567,-9.76499978173524,18.0199995972216,47.6167,16.2833
"1489",1967,9.48326065759782,2.17499995138496,18.6799995824695,3.33930913588694,-12.5349997198209,18.4799995869398,47.6167,16.2833
"1490",1968,9.56103239498992,-3.49499992188066,21.5849995175377,1.63493373829082,-11.0549997529015,17.5499996077269,47.6167,16.2833
"1491",1969,8.79168458609923,-2.26999994926155,21.5049995193258,2.07725160919895,-12.4049997227266,13.9949996871874,47.6167,16.2833
"1492",1970,7.06652158118137,-3.62999991886318,16.2499996367842,3.1060926458052,-10.9799997545779,17.0149996196851,47.6167,16.2833
"1493",1971,8.44239111564568,-11.5699997413903,19.9399995543063,3.10164466751494,-10.069999774918,16.1849996382371,47.6167,16.2833
"1494",1972,9.56717369920048,-2.01499995496124,18.2899995911866,2.72519861458375,-6.66499985102564,14.9799996651709,47.6167,16.2833
"1495",1973,8.65646719781722,-2.89499993529171,20.4449995430186,3.59811250235737,-9.41499978955835,14.4449996771291,47.6167,16.2833
"1496",1974,9.26684761895677,0.0849999981001019,17.0699996184558,3.7815893194484,-5.38499987963587,12.0349997309968,47.6167,16.2833
"1497",1975,9.27951066215199,-0.34999999217689,18.8499995786697,2.65546046696162,-9.94999977760017,18.5099995862693,47.6167,16.2833
"1498",1976,7.82597808594532,-5.09499988611788,16.6799996271729,3.77645686923199,-10.0449997754768,17.4049996109679,47.6167,16.2833
"1499",1977,9.55114109086318,-3.0149999326095,20.6149995392188,2.69327808549591,-8.64499980676919,17.4599996097386,47.6167,16.2833
"1500",1978,8.08391286278873,1.6099999640137,15.4149996554479,1.49966884065197,-10.754999759607,14.8349996684119,47.6167,16.2833
"1501",1979,8.54619546115155,-5.72999987192452,19.5299995634705,2.93398019757833,-11.5849997410551,16.5199996307492,47.6167,16.2833
"1502",1980,6.68842376354555,-2.57499994244426,14.6749996719882,2.10857611181005,-10.1449997732416,15.229999659583,47.6167,16.2833
"1503",1981,9.71021717426407,-3.54499992076308,19.10499957297,1.85423836915057,-10.6649997616187,16.0399996414781,47.6167,16.2833
"1504",1982,8.47277154974923,-0.764999982900918,18.4349995879456,4.07447010760399,-9.1299997959286,15.2849996583536,47.6167,16.2833
"1505",1983,10.4039671587576,0.739999983459711,21.7699995134026,2.71404599196792,-8.75999980419874,17.5049996087328,47.6167,16.2833
"1506",1984,7.61788026450971,-1.25499997194856,18.5449995854869,1.54857612432702,-17.1749996161088,15.4299996551126,47.6167,16.2833
"1507",1985,8.67532589304787,-1.2349999723956,19.9849995533004,1.85019863414153,-12.6749997166917,17.3299996126443,47.6167,16.2833
"1508",1986,9.48586935319168,-9.41999978944659,19.829999556765,2.00105955792184,-17.364999611862,15.7999996468425,47.6167,16.2833
"1509",1987,6.61597811299093,-12.1149997292086,16.9149996219203,4.32516437700925,-8.18999981693923,17.7399996034801,47.6167,16.2833
"1510",1988,8.43576068101127,-1.45999996736646,16.8499996233732,3.56970190696591,-8.23499981593341,15.8599996455014,47.6167,16.2833
"1511",1989,10.1494562948811,3.37499992456287,16.5399996303022,4.26923831517111,-9.51499978732318,15.6999996490777,47.6167,16.2833
"1512",1990,10.3704345508114,1.03499997686595,19.084999573417,2.42950325695465,-13.9599996879697,15.6599996499717,47.6167,16.2833
"1513",1991,7.95798895255986,-1.45999996736646,17.8799996003509,3.17509861324154,-12.059999730438,20.4049995439127,47.6167,16.2833
