"datasetID","study","genus.species","woody","ID_fieldsample.date","fieldsample.date","Exp_Chilling_Hours","photoperiod_day","photoperiod_night","Total_Chilling_Hours","respvar.simple","response.time","forcetemp","provenance.lat","provenance.long","samplingdates.count","species.count","photoperiods.count","forcetemps.count","expchill.count","latitude.count","longitude.count"
"ruesink98","exp5","Pieris. japonica","yes","ruesink98.1994-02-02","2/2/94",NA,"16","8",1724,"percentflower","","21",52.0667,4.65,3,1,2,4,NA,1,1
"ruesink98","exp3","Pieris. japonica","yes","ruesink98.1995-01-18","1/18/95",NA,"ambient"," night break of 2 h",1009,"percentflower","","21",52.0667,4.65,3,1,2,4,NA,1,1
"ruesink98","exp2","Pieris. japonica","yes","ruesink98.1994-07-19","7/19/94",NA,"ambient","ambient",2978,"percentflower","",NA,52.0667,4.65,3,1,2,4,NA,1,1
"Sanz-Perez09","exp1","Quercus.faginea","yes","Sanz-Perez09.2005-01-31","1/31/05",NA,"16","8",1090,"percentbudburst","49","19",40.4,-3.48,1,2,2,2,NA,1,1
"Sanz-Perez09","exp1","Quercus.ilex","yes","Sanz-Perez09.2005-01-31","1/31/05",NA,"16","8",1090,"percentbudburst","49","19",40.4,-3.48,1,2,2,2,NA,1,1
"sanzperez10","exp1","Quercus. faginea","yes","sanzperez10.2004-01-01","1/1/04",NA,"ambient","ambient",NA,"percentbudburst","56.387","ambient",3.366666667,NA,1,3,1,1,NA,1,NA
"sanzperez10","exp1","Quercus.ilex","yes","sanzperez10.2004-01-01","1/1/04",NA,"ambient","ambient",NA,"percentbudburst","55.882","ambient",3.366666667,NA,1,3,1,1,NA,1,NA
"sanzperez10","exp1","Quercus. coccifera","yes","sanzperez10.2004-01-01","1/1/04",NA,"ambient","ambient",NA,"percentbudburst","23.913","ambient",3.366666667,NA,1,3,1,1,NA,1,NA
"schnabel87","exp1","Vitis.vinifera","yes","schnabel87.1984-09-26","9/26/84",NA,"15","9",96,"daystobudburst","110.518","24",46.208673,-119.76601,16,1,4,5,NA,1,1
"skre08","exp1","Betula.pubescens","yes","skre08.2001-01-25","1/25/01",NA,"18","",1732,"daystobudburst","65.63","20",59.75,9.46667,2,1,1,1,NA,5,5
"skuterud94","exp1","Betula.pendula","yes","skuterud94.1993-11-25","11/25/93",2664,"8","16",3211,"daystobudburst","3","mean of 9, 12, 15",60.5,10.167,1,1,2,4,5,3,6
"skuterud94","exp1","Betula.pendula","yes","skuterud94.1993-11-25","11/25/93",NA,"8","16",547,"thermaltime","","mean of 9, 12, 15",61.5,24.333,1,1,2,4,5,3,6
"sogaard08","exp2","Picea.abies","yes","sogaard08.",NA,NA,"24","0",1602,"percentbudburst","224","18",60.27777778,12.73444444,NA,1,2,3,4,1,1
"sogaard08","exp1a","Picea.abies","yes","sogaard08.",NA,NA,"24","0",1602,"daystobudburst","5.171","18",60.27777778,12.73444444,NA,1,2,3,4,1,1
"sogaard08","exp2","Picea.abies","yes","sogaard08.",NA,NA,"24","0",1602,"daystobudburst","39.206","12",60.27777778,12.73444444,NA,1,2,3,4,1,1
"sogaard08","exp3a","Picea.abies","yes","sogaard08.",NA,NA,"24","0",1602,"daystobudburst","28.54","15",60.27777778,12.73444444,NA,1,2,3,4,1,1
"sogaard08","exp3b","Picea.abies","yes","sogaard08.",NA,NA,"24","0",1602,"daystobudburst","32.128","15",60.27777778,12.73444444,NA,1,2,3,4,1,1
"sogaard08","exp1b","Picea.abies","yes","sogaard08.",NA,NA,"24","0",1602,"daystobudburst","6.59","18",60.27777778,12.73444444,NA,1,2,3,4,1,1
"sonsteby13","exp1","Ribes.nigrum","yes","sonsteby13.",NA,NA,"ambient","ambient",NA,"phenstage","7","ambient",56.16,14.16,NA,1,1,1,NA,8,8
"sonsteby13","exp2","Ribes.nigrum","yes","sonsteby13.",NA,NA,"ambient","ambient",NA,"phenstage","0","ambient",67.5,33.38,NA,1,1,1,NA,8,8
"sonsteby13","exp1","Ribes.nigrum","yes","sonsteby13.",NA,NA,"ambient","ambient",NA,"growth","98","ambient",56.5,-3.062,NA,1,1,1,NA,8,8
"sonsteby13","exp2","Ribes.nigrum","yes","sonsteby13.",NA,NA,"ambient","ambient",NA,"growth","14","ambient",67.5,33.38,NA,1,1,1,NA,8,8
"sonsteby14","exp2","Ribes.nigrum","yes","sonsteby14.2011-10-19","10/19/11",0,"24","0",86,"daystobudburst","13.224","20",67.5,33.38,5,1,2,2,15,5,5
"sonsteby14","exp2","Ribes.nigrum","yes","sonsteby14.2011-10-19","10/19/11",0,"24","0",86,"percentbudburst","50","20",67.5,33.38,5,1,2,2,15,5,5
"sonsteby14","exp3","Ribes.nigrum","yes","sonsteby14.2012-10-17","10/17/12",0,"ambient","",66,"flowernumber","50","20",56.5,-3.062,5,1,2,2,15,5,5
"sonsteby14","exp3","Ribes.nigrum","yes","sonsteby14.2012-10-17","10/17/12",0,"ambient","",66,"percentbudburst","50","20",56.5,-3.062,5,1,2,2,15,5,5
"sonsteby14","exp3","Ribes.nigrum","yes","sonsteby14.2012-10-17","10/17/12",0,"ambient","",66,"daystoflower","50","20",56.5,-3.062,5,1,2,2,15,5,5
"sonsteby14","exp3","Ribes.nigrum","yes","sonsteby14.2012-10-17","10/17/12",0,"ambient","",66,"daystobudburst","7.448","20",56.5,-3.062,5,1,2,2,15,5,5
"sonsteby14","exp4","Ribes.nigrum","yes","sonsteby14.2013-10-22","10/22/13",NA,"24","0",NA,"growth","28","20",56.5,-3.062,5,1,2,2,15,5,5
"sonsteby14","exp4","Ribes.nigrum","yes","sonsteby14.2013-10-22","10/22/13",2520,"24","0",2520,"daystobudburst","5.7","20",67.5,33.38,5,1,2,2,15,5,5
"sonsteby14","exp4","Ribes.nigrum","yes","sonsteby14.2013-10-22","10/22/13",2520,"24","0",2520,"flowernumber","50","20",67.5,33.38,5,1,2,2,15,5,5
"sonsteby14","exp4","Ribes.nigrum","yes","sonsteby14.2013-10-22","10/22/13",2520,"24","0",2520,"percentbudburst","50","20",67.5,33.38,5,1,2,2,15,5,5
"sonsteby14","exp4","Ribes.nigrum","yes","sonsteby14.2013-10-22","10/22/13",2520,"24","0",2520,"daystoflower","15.4","20",67.5,33.38,5,1,2,2,15,5,5
"sonsteby14","exp5","Ribes.nigrum","yes","sonsteby14.2013-10-05","10/5/13",4536,"24","0",4536,"flowernumber","50","8",67.5,33.38,5,1,2,2,15,5,5
"sonsteby14","exp5","Ribes.nigrum","yes","sonsteby14.2013-10-05","10/5/13",4536,"24","0",4536,"percentbudburst","50","8",67.5,33.38,5,1,2,2,15,5,5
"sonsteby14","exp5","Ribes.nigrum","yes","sonsteby14.2013-10-05","10/5/13",4536,"24","0",4536,"daystobudburst","7.2","8",67.5,33.38,5,1,2,2,15,5,5
"sonsteby14","exp5","Ribes.nigrum","yes","sonsteby14.2013-10-05","10/5/13",4536,"24","0",4536,"daystoflower","16.6","8",67.5,33.38,5,1,2,2,15,5,5
"sonsteby14","exp1","Ribes.nigrum","yes","sonsteby14.2010-11-03","11/3/10",2688,"24","0",3398,"percentbudburst","50","20",59.666,10.792,5,1,2,2,15,5,5
"sonsteby14","exp1","Ribes.nigrum","yes","sonsteby14.2010-11-03","11/3/10",2688,"24","0",3398,"daystobudburst","4.835","20",67.5,33.38,5,1,2,2,15,5,5
"spann04","exp1","Vaccinium.corymbosum","yes","spann04.2001-01-03","1/3/01",336,"16","8",737,"percentbudburst","42","21",29.67,-82.35,1,1,1,1,1,1,1
"spiers74","exp2","Vaccinium.ashei","yes","spiers74.1973-01-18","1/18/73",NA,"14","10",520,"daystobudburst","10","20",30.833,-89.551,8,1,1,1,4,1,1
"spiers74","exp2","Vaccinium.ashei","yes","spiers74.1972-10-20","10/20/72",NA,"14","10",7,"daystoflower","no response","20",30.833,-89.551,8,1,1,1,4,1,1
"spiers74","exp1","Vaccinium.ashei","yes","spiers74.1972-10-20","10/20/72",NA,"14","10",7,"daystobudburst","no response","20",30.833,-89.551,8,1,1,1,4,1,1
"spiers74","exp1","Vaccinium.ashei","yes","spiers74.1972-10-20","10/20/72",NA,"14","10",7,"daystoflower","no response","20",30.833,-89.551,8,1,1,1,4,1,1
"swartz81","exp1","Malus.domestica","yes","swartz81.1980-11-01","11/1/80",2904,"14","10",3115,"percentbudburst","181.4","22",38.988,-76.938,1,1,1,1,2,1,1
"thielges75","exp1","Populus.deltoides","yes","thielges75.",NA,NA,"half in 16, half ambient(9.5-10.5)","",NA,"daystobudburst","63.85","24",NA,NA,NA,1,2,1,NA,NA,NA
"viheraaarnio06","exp1","Betula.pendula","yes","viheraaarnio06.2001-09-14","9/14/01",NA,"21","3",NA,NA,"","18",67.73,24.93,3,1,9,1,NA,2,1
"viheraaarnio06","exp2","Betula.pendula","yes","viheraaarnio06.2001-11-30","11/30/01",NA,"19","5",NA,NA,"","18",60.45,24.93,3,1,9,1,NA,2,1
"viheraaarnio06","exp3","Betula.pendula","yes","viheraaarnio06.2002-05-06","5/6/02",NA,"19","5",NA,NA,"","18",60.45,24.93,3,1,9,1,NA,2,1
"webb78","exp2","Acer.saccharum","yes","webb78.1974-05-01","5/1/74",NA,"16","8",1661,"daystobudburst","3","28",44.303,-78.318,3,3,1,1,6,1,1
"webb78","exp2","Acer.saccharinum","yes","webb78.1974-05-01","5/1/74",NA,"16","8",1661,"daystobudburst","4","28",44.303,-78.318,3,3,1,1,6,1,1
"webb78","exp2","Fraxinus.americana","yes","webb78.1974-05-01","5/1/74",NA,"16","8",1661,"daystobudburst","7","28",44.303,-78.318,3,3,1,1,6,1,1
"webb78","exp1","Acer.saccharum","yes","webb78.1973-11-01","11/1/73",NA,"16","8",440,"daystobudburst",">100","28",44.303,-78.318,3,3,1,1,6,1,1
"webb78","exp1","Fraxinus.americana","yes","webb78.1973-11-01","11/1/73",NA,"16","8",440,"daystobudburst",">100","28",44.303,-78.318,3,3,1,1,6,1,1
"webb78","exp1","Acer.saccharinum","yes","webb78.1973-11-01","11/1/73",NA,"16","8",440,"daystobudburst","62","28",44.303,-78.318,3,3,1,1,6,1,1
"worrall67","exp 5","Picea.abies","yes","worrall67.",NA,NA,"8","16",NA,"daystobudburst","38.83","14",44.96,-72,NA,1,2,4,18,12,2
"worrall67","exp1","Picea.abies","yes","worrall67.",NA,NA,"16","8",NA,"daystobudburst","27.07","30",41.306,-72.928,NA,1,2,4,18,12,2
"worrall67","exp2","Picea.abies","yes","worrall67.",NA,NA,"16","8",NA,"daystobudburst","21.28","20",41.306,-72.928,NA,1,2,4,18,12,2
"worrall67","exp 3","Picea.abies","yes","worrall67.",NA,NA,"8","16",NA,"daystobudburst","no response","14",41.306,-72.928,NA,1,2,4,18,12,2
"worrall67","exp 4","Picea.abies","yes","worrall67.",NA,2688,"8","16",2688,"daystobudburst","31.5","14",41.306,-72.928,NA,1,2,4,18,12,2
"yazdaniha64","exp1","Prunus.persica","yes","yazdaniha64.1962-10-23","10/23/62",NA,"ambient","ambient",185,"growth","60","ambient",40.98,-111.887,2,1,1,1,1,1,1
"yazdaniha64","exp1","Prunus.persica","yes","yazdaniha64.1962-10-23","10/23/62",NA,"ambient","ambient",185,"othernums","100","ambient",40.98,-111.887,2,1,1,1,1,1,1
