"datasetID","study","genus","species","varetc","woody","forcetemp","forcetemp_night","photoperiod_day","response","response.time","Total_Chilling_Hours","chilltemp","chilldays","fieldsample.date","provenance.lat","force","photo","chill","resp","force_type","photo_type","chill_type","chill.hrs","chill.ports","complex","complex.wname","force.z","photo.z","chill.z","chill.ports.z"
"basler14","exp1","Picea","abies","","yes","9","9","10.2","timeonly",53.45,1585,"","93","2-Mar-2010",46.315,9,10.2,6.51458333333333,53.45,"exp","ramped","fldest",1585,93.2022833316661,19,"Picea_abies",-0.959055741239446,-0.603554560273118,0.399217895302403,0.683898435140839
"caffarra11a","exp3","Fagus","sylvatica","","yes","18","","16","timeonly",57.4,0,"3","0","",52.32,18,16,0,57.4,"exp","exp","exp",0,0,15,"Fagus_sylvatica",0.574134192472442,0.399000596859378,-1.5727887761375,-1.98879007992301
"caffarra11a","exp3","Betula","pubescens","","yes","18","","16","timeonly",38.43,0,"3","0","",52.32,18,16,0,38.43,"exp","exp","exp",0,0,10,"Betula_pubescens",0.574134192472442,0.399000596859378,-1.5727887761375,-1.98879007992301
"caffarra11a","exp3","Fagus","sylvatica","","yes","18","","8","timeonly",22.32,2520,"3","105","",52.32,18,8,10.5,22.32,"exp","exp","exp",2520,70.1297827068214,15,"Fagus_sylvatica",0.574134192472442,-0.98383410263372,1.60562939593065,0.0222664962066278
"caffarra11a","exp3","Fagus","sylvatica","","yes","18","","16","timeonly",15.31,2520,"3","105","",52.32,18,16,10.5,15.31,"exp","exp","exp",2520,70.1297827068214,15,"Fagus_sylvatica",0.574134192472442,0.399000596859378,1.60562939593065,0.0222664962066278
"caffarra11a","exp3","Tilia","cordata","","yes","18","","16","timeonly",4.93,2520,"3","105","",52.32,18,16,10.5,4.93,"exp","exp","exp",2520,70.1297827068214,35,"Tilia_cordata",0.574134192472442,0.399000596859378,1.60562939593065,0.0222664962066278
"caffarra11a","exp3","Betula","pubescens","","yes","18","","8","timeonly",5.74,2520,"3","105","",52.32,18,8,10.5,5.74,"exp","exp","exp",2520,70.1297827068214,10,"Betula_pubescens",0.574134192472442,-0.98383410263372,1.60562939593065,0.0222664962066278
"caffarra11a","exp3","Tilia","cordata","","yes","18","","8","timeonly",6.05,2520,"3","105","",52.32,18,8,10.5,6.05,"exp","exp","exp",2520,70.1297827068214,35,"Tilia_cordata",0.574134192472442,-0.98383410263372,1.60562939593065,0.0222664962066278
"caffarra11a","exp3","Salix","smithiana","","yes","18","","16","timeonly",1.6,2520,"3","105","",52.32,18,16,10.5,1.6,"exp","exp","exp",2520,70.1297827068214,31,"Salix_complex",0.574134192472442,0.399000596859378,1.60562939593065,0.0222664962066278
"caffarra11a","exp3","Salix","smithiana","","yes","18","","8","timeonly",2.56,2520,"3","105","",52.32,18,8,10.5,2.56,"exp","exp","exp",2520,70.1297827068214,31,"Salix_complex",0.574134192472442,-0.98383410263372,1.60562939593065,0.0222664962066278
"caffarra11a","exp3","Betula","pubescens","","yes","18","","16","timeonly",3.67,2520,"3","105","",52.32,18,16,10.5,3.67,"exp","exp","exp",2520,70.1297827068214,10,"Betula_pubescens",0.574134192472442,0.399000596859378,1.60562939593065,0.0222664962066278
"caffarra11a","exp3","Betula","pubescens","","yes","18","","16","timeonly",38.27,264,"3","11","",52.32,18,16,1.1,38.27,"exp","exp","exp",264,6.58547339369995,10,"Betula_pubescens",0.574134192472442,0.399000596859378,-1.23981163430179,-1.79994364315744
"caffarra11a","exp3","Fagus","sylvatica","","yes","18","","16","timeonly",61.23,264,"3","11","",52.32,18,16,1.1,61.23,"exp","exp","exp",264,6.58547339369995,15,"Fagus_sylvatica",0.574134192472442,0.399000596859378,-1.23981163430179,-1.79994364315744
"caffarra11a","exp2","Betula","pubescens","","yes","18","","16","timeonly",5.25,384,"3","16","",52.32,18,16,1.6,5.25,"exp","exp","exp",384,9.96548966690231,10,"Betula_pubescens",0.574134192472442,0.399000596859378,-1.08845838801283,-1.70301757706559
"caffarra11a","exp2","Betula","pubescens","","yes","6","","16","timeonly",12.2,384,"3","16","",52.32,6,16,1.6,12.2,"exp","exp","exp",384,9.96548966690231,10,"Betula_pubescens",-1.47011905247674,0.399000596859378,-1.08845838801283,-1.70301757706559
"caffarra11a","exp2","Salix","smithiana","","yes","18","","16","timeonly",4.77,384,"3","16","",52.32,18,16,1.6,4.77,"exp","exp","exp",384,9.96548966690231,31,"Salix_complex",0.574134192472442,0.399000596859378,-1.08845838801283,-1.70301757706559
"caffarra11a","exp2","Fagus","sylvatica","","yes","6","","16","timeonly",28.99,384,"3","16","",52.32,6,16,1.6,28.99,"exp","exp","exp",384,9.96548966690231,15,"Fagus_sylvatica",-1.47011905247674,0.399000596859378,-1.08845838801283,-1.70301757706559
"caffarra11a","exp2","Salix","smithiana","","yes","24","","16","timeonly",3.16,384,"3","16","",52.32,24,16,1.6,3.16,"exp","exp","exp",384,9.96548966690231,31,"Salix_complex",1.59626081494703,0.399000596859378,-1.08845838801283,-1.70301757706559
"caffarra11a","exp2","Betula","pubescens","","yes","12","","16","timeonly",7.7,384,"3","16","",52.32,12,16,1.6,7.7,"exp","exp","exp",384,9.96548966690231,10,"Betula_pubescens",-0.44799243000215,0.399000596859378,-1.08845838801283,-1.70301757706559
"caffarra11a","exp2","Fagus","sylvatica","","yes","32","","16","timeonly",11.93,384,"3","16","",52.32,32,16,1.6,11.93,"exp","exp","exp",384,9.96548966690231,15,"Fagus_sylvatica",2.95909631157982,0.399000596859378,-1.08845838801283,-1.70301757706559
"caffarra11a","exp2","Salix","smithiana","","yes","6","","16","timeonly",15.72,384,"3","16","",52.32,6,16,1.6,15.72,"exp","exp","exp",384,9.96548966690231,31,"Salix_complex",-1.47011905247674,0.399000596859378,-1.08845838801283,-1.70301757706559
"caffarra11a","exp2","Tilia","cordata","","yes","32","","16","timeonly",2.14,384,"3","16","",52.32,32,16,1.6,2.14,"exp","exp","exp",384,9.96548966690231,35,"Tilia_cordata",2.95909631157982,0.399000596859378,-1.08845838801283,-1.70301757706559
"caffarra11a","exp2","Betula","pubescens","","yes","24","","16","timeonly",2.94,384,"3","16","",52.32,24,16,1.6,2.94,"exp","exp","exp",384,9.96548966690231,10,"Betula_pubescens",1.59626081494703,0.399000596859378,-1.08845838801283,-1.70301757706559
"caffarra11a","exp2","Fagus","sylvatica","","yes","18","","16","timeonly",17.68,384,"3","16","",52.32,18,16,1.6,17.68,"exp","exp","exp",384,9.96548966690231,15,"Fagus_sylvatica",0.574134192472442,0.399000596859378,-1.08845838801283,-1.70301757706559
"caffarra11a","exp2","Tilia","cordata","","yes","6","","16","timeonly",12.16,384,"3","16","",52.32,6,16,1.6,12.16,"exp","exp","exp",384,9.96548966690231,35,"Tilia_cordata",-1.47011905247674,0.399000596859378,-1.08845838801283,-1.70301757706559
"caffarra11a","exp2","Salix","smithiana","","yes","32","","16","timeonly",2.98,384,"3","16","",52.32,32,16,1.6,2.98,"exp","exp","exp",384,9.96548966690231,31,"Salix_complex",2.95909631157982,0.399000596859378,-1.08845838801283,-1.70301757706559
"caffarra11a","exp2","Tilia","cordata","","yes","12","","16","timeonly",7.75,384,"3","16","",52.32,12,16,1.6,7.75,"exp","exp","exp",384,9.96548966690231,35,"Tilia_cordata",-0.44799243000215,0.399000596859378,-1.08845838801283,-1.70301757706559
"caffarra11a","exp2","Tilia","cordata","","yes","18","","16","timeonly",5.25,384,"3","16","",52.32,18,16,1.6,5.25,"exp","exp","exp",384,9.96548966690231,35,"Tilia_cordata",0.574134192472442,0.399000596859378,-1.08845838801283,-1.70301757706559
"caffarra11a","exp2","Fagus","sylvatica","","yes","24","","16","timeonly",13.45,384,"3","16","",52.32,24,16,1.6,13.45,"exp","exp","exp",384,9.96548966690231,15,"Fagus_sylvatica",1.59626081494703,0.399000596859378,-1.08845838801283,-1.70301757706559
"caffarra11a","exp2","Betula","pubescens","","yes","32","","16","timeonly",2.14,384,"3","16","",52.32,32,16,1.6,2.14,"exp","exp","exp",384,9.96548966690231,10,"Betula_pubescens",2.95909631157982,0.399000596859378,-1.08845838801283,-1.70301757706559
"caffarra11a","exp2","Salix","smithiana","","yes","12","","16","timeonly",8.02,384,"3","16","",52.32,12,16,1.6,8.02,"exp","exp","exp",384,9.96548966690231,31,"Salix_complex",-0.44799243000215,0.399000596859378,-1.08845838801283,-1.70301757706559
"caffarra11a","exp2","Tilia","cordata","","yes","24","","16","timeonly",2.94,384,"3","16","",52.32,24,16,1.6,2.94,"exp","exp","exp",384,9.96548966690231,35,"Tilia_cordata",1.59626081494703,0.399000596859378,-1.08845838801283,-1.70301757706559
"caffarra11a","exp2","Fagus","sylvatica","","yes","12","","16","timeonly",22.13,384,"3","16","",52.32,12,16,1.6,22.13,"exp","exp","exp",384,9.96548966690231,15,"Fagus_sylvatica",-0.44799243000215,0.399000596859378,-1.08845838801283,-1.70301757706559
"caffarra11a","exp3","Tilia","cordata","","yes","18","","16","timeonly",38.34,720,"3","30","",52.32,18,16,3,38.34,"exp","exp","exp",720,19.429535762244,35,"Tilia_cordata",0.574134192472442,0.399000596859378,-0.664669298403745,-1.43162457679924
"caffarra11a","exp3","Betula","pubescens","","yes","18","","16","timeonly",27.43,720,"3","30","",52.32,18,16,3,27.43,"exp","exp","exp",720,19.429535762244,10,"Betula_pubescens",0.574134192472442,0.399000596859378,-0.664669298403745,-1.43162457679924
"caffarra11a","exp3","Salix","smithiana","","yes","18","","8","timeonly",38.84,720,"3","30","",52.32,18,8,3,38.84,"exp","exp","exp",720,19.429535762244,31,"Salix_complex",0.574134192472442,-0.98383410263372,-0.664669298403745,-1.43162457679924
"caffarra11a","exp3","Betula","pubescens","","yes","18","","8","timeonly",33.33,720,"3","30","",52.32,18,8,3,33.33,"exp","exp","exp",720,19.429535762244,10,"Betula_pubescens",0.574134192472442,-0.98383410263372,-0.664669298403745,-1.43162457679924
"caffarra11a","exp3","Salix","smithiana","","yes","18","","16","timeonly",22.53,720,"3","30","",52.32,18,16,3,22.53,"exp","exp","exp",720,19.429535762244,31,"Salix_complex",0.574134192472442,0.399000596859378,-0.664669298403745,-1.43162457679924
"caffarra11a","exp3","Fagus","sylvatica","","yes","18","","16","timeonly",50.07,720,"3","30","",52.32,18,16,3,50.07,"exp","exp","exp",720,19.429535762244,15,"Fagus_sylvatica",0.574134192472442,0.399000596859378,-0.664669298403745,-1.43162457679924
"caffarra11a","exp3","Tilia","cordata","","yes","18","","8","timeonly",16.23,1320,"3","55","",52.32,18,8,5.5,16.23,"exp","exp","exp",1320,36.3296180771032,35,"Tilia_cordata",0.574134192472442,-0.98383410263372,0.0920969330410548,-0.946994219130618
"caffarra11a","exp3","Fagus","sylvatica","","yes","18","","16","timeonly",34.12,1320,"3","55","",52.32,18,16,5.5,34.12,"exp","exp","exp",1320,36.3296180771032,15,"Fagus_sylvatica",0.574134192472442,0.399000596859378,0.0920969330410548,-0.946994219130618
"caffarra11a","exp3","Betula","pubescens","","yes","18","","8","timeonly",14.51,1320,"3","55","",52.32,18,8,5.5,14.51,"exp","exp","exp",1320,36.3296180771032,10,"Betula_pubescens",0.574134192472442,-0.98383410263372,0.0920969330410548,-0.946994219130618
"caffarra11a","exp3","Salix","smithiana","","yes","18","","16","timeonly",5.59,1320,"3","55","",52.32,18,16,5.5,5.59,"exp","exp","exp",1320,36.3296180771032,31,"Salix_complex",0.574134192472442,0.399000596859378,0.0920969330410548,-0.946994219130618
"caffarra11a","exp3","Tilia","cordata","","yes","18","","16","timeonly",12.57,1320,"3","55","",52.32,18,16,5.5,12.57,"exp","exp","exp",1320,36.3296180771032,35,"Tilia_cordata",0.574134192472442,0.399000596859378,0.0920969330410548,-0.946994219130618
"caffarra11a","exp3","Salix","smithiana","","yes","18","","8","timeonly",7.99,1320,"3","55","",52.32,18,8,5.5,7.99,"exp","exp","exp",1320,36.3296180771032,31,"Salix_complex",0.574134192472442,-0.98383410263372,0.0920969330410548,-0.946994219130618
"caffarra11a","exp3","Betula","pubescens","","yes","18","","16","timeonly",7.49,1320,"3","55","",52.32,18,16,5.5,7.49,"exp","exp","exp",1320,36.3296180771032,10,"Betula_pubescens",0.574134192472442,0.399000596859378,0.0920969330410548,-0.946994219130618
"caffarra11b","exp2","Betula","pubescens","","yes","22","","14","timeonly",18.3,0,"","0","1-Jun-2004",52.32,22,14,0,18.3,"exp","exp","bothest",0,0,10,"Betula_pubescens",1.25555194078884,0.0532919219861039,-1.5727887761375,-1.98879007992301
"caffarra11b","exp2","Betula","pubescens","","yes","22","","16","timeonly",21.3,0,"","0","1-Jun-2004",52.32,22,16,0,21.3,"exp","exp","bothest",0,0,10,"Betula_pubescens",1.25555194078884,0.399000596859378,-1.5727887761375,-1.98879007992301
"caffarra11b","exp2","Betula","pubescens","","yes","22","","12","timeonly",23.7,363,"","30","30-Dec-2004",52.32,22,12,2.29166666666667,23.7,"exp","exp","fldest",363,23.8342160081076,10,"Betula_pubescens",1.25555194078884,-0.292416752887171,-0.879086397313105,-1.3053150285261
"caffarra11b","exp2","Betula","pubescens","","yes","22","","14","timeonly",18,363,"","30","30-Dec-2004",52.32,22,14,2.29166666666667,18,"exp","exp","fldest",363,23.8342160081076,10,"Betula_pubescens",1.25555194078884,0.0532919219861039,-0.879086397313105,-1.3053150285261
"caffarra11b","exp2","Betula","pubescens","","yes","22","","16","timeonly",17.5,363,"","30","30-Dec-2004",52.32,22,16,2.29166666666667,17.5,"exp","exp","fldest",363,23.8342160081076,10,"Betula_pubescens",1.25555194078884,0.399000596859378,-0.879086397313105,-1.3053150285261
"caffarra11b","exp2","Betula","pubescens","","yes","22","","12","timeonly",15.8,597,"","55","24-Jan-2005",52.32,22,12,4.22916666666667,15.8,"exp","exp","fldest",597,43.2508315171708,10,"Betula_pubescens",1.25555194078884,-0.292416752887171,-0.292592567943385,-0.748520029332637
"caffarra11b","exp2","Betula","pubescens","","yes","22","","14","timeonly",16.8,597,"","55","24-Jan-2005",52.32,22,14,4.22916666666667,16.8,"exp","exp","fldest",597,43.2508315171708,10,"Betula_pubescens",1.25555194078884,0.0532919219861039,-0.292592567943385,-0.748520029332637
"caffarra11b","exp2","Betula","pubescens","","yes","22","","16","timeonly",17.8,597,"","55","24-Jan-2005",52.32,22,16,4.22916666666667,17.8,"exp","exp","fldest",597,43.2508315171708,10,"Betula_pubescens",1.25555194078884,0.399000596859378,-0.292592567943385,-0.748520029332637
"caffarra11b","exp2","Betula","pubescens","","yes","22","","10","timeonly",8.3,1279,"","95","6-Mar-2005",52.32,22,10,7.55,8.3,"exp","exp","fldest",1279,75.1615475804927,10,"Betula_pubescens",1.25555194078884,-0.638125427760445,0.71264524282579,0.166558456742683
"caffarra11b","exp2","Betula","pubescens","","yes","22","","12","timeonly",7.9,1279,"","95","6-Mar-2005",52.32,22,12,7.55,7.9,"exp","exp","fldest",1279,75.1615475804927,10,"Betula_pubescens",1.25555194078884,-0.292416752887171,0.71264524282579,0.166558456742683
"caffarra11b","exp2","Betula","pubescens","","yes","22","","14","timeonly",7.3,1279,"","95","6-Mar-2005",52.32,22,14,7.55,7.3,"exp","exp","fldest",1279,75.1615475804927,10,"Betula_pubescens",1.25555194078884,0.0532919219861039,0.71264524282579,0.166558456742683
"caffarra11b","exp2","Betula","pubescens","","yes","22","","16","timeonly",7.8,1279,"","95","6-Mar-2005",52.32,22,16,7.55,7.8,"exp","exp","fldest",1279,75.1615475804927,10,"Betula_pubescens",1.25555194078884,0.399000596859378,0.71264524282579,0.166558456742683
"calme94","exp1","Quercus","rubra","","yes","24.4","24.4","16","timeonly",23.1,205,"","","5-Oct-1992",46.5,24.4,16,0.658333333333333,23.1,"exp","exp","fldest",205,15.8808054809128,29,"Quercus_rubra",1.66440258977867,0.399000596859378,-1.37350700185704,-1.53338872169923
"calme94","exp1","Quercus","rubra","","yes","24.4","24.4","16","timeonly",22.8,517,"","","2-Nov-1992",46.5,24.4,16,1.74166666666667,22.8,"exp","exp","fldest",517,30.464693582377,29,"Quercus_rubra",1.66440258977867,0.399000596859378,-1.04557496823096,-1.11517804229931
"calme94","exp1","Quercus","rubra","","yes","24.4","24.4","16","timeonly",27.9,642,"","","16-Nov-1992",46.5,24.4,16,2.13333333333333,27.9,"exp","exp","fldest",642,38.8836070105996,29,"Quercus_rubra",1.66440258977867,0.399000596859378,-0.927014925304609,-0.873755488853322
"calme94","exp1","Quercus","rubra","","yes","24.4","24.4","16","timeonly",30.5,821,"","","7-Dec-1992",46.5,24.4,16,2.55208333333333,30.5,"exp","exp","fldest",821,48.5177130192024,29,"Quercus_rubra",1.66440258977867,0.399000596859378,-0.800256581537605,-0.597485814316797
"calme94","exp1","Quercus","rubra","","yes","24.4","24.4","16","timeonly",18.7,932,"","","1-Feb-1993",46.5,24.4,16,2.79583333333333,18.7,"exp","exp","fldest",932,63.9401410917723,29,"Quercus_rubra",1.66440258977867,0.399000596859378,-0.726471873971737,-0.155228984220969
"calme94","exp1","Quercus","rubra","","yes","24.4","24.4","16","timeonly",12.1,1025,"","","29-Mar-1993",46.5,24.4,16,3.08958333333333,12.1,"exp","exp","fldest",1025,82.9902659454426,29,"Quercus_rubra",1.66440258977867,0.399000596859378,-0.637551841776973,0.391056450930365
"calme94","exp1","Quercus","rubra","","yes","24.4","24.4","16","timeonly",2.9,1329,"","","26-Apr-1993",46.5,24.4,16,4.15,2.9,"exp","exp","fldest",1329,100.3105784893,29,"Quercus_rubra",1.66440258977867,0.399000596859378,-0.316556831939137,0.887737420092374
"calme94","exp1","Acer","saccharum","","yes","24.4","24.4","16","timeonly",35.3,205,"","","5-Oct-1992",46.133,24.4,16,0.658333333333333,35.3,"exp","exp","fldest",205,15.8808054809128,4,"Acer_saccharum",1.66440258977867,0.399000596859378,-1.37350700185704,-1.53338872169923
"calme94","exp1","Acer","saccharum","","yes","24.4","24.4","16","timeonly",38,517,"","","2-Nov-1992",46.133,24.4,16,1.74166666666667,38,"exp","exp","fldest",517,30.464693582377,4,"Acer_saccharum",1.66440258977867,0.399000596859378,-1.04557496823096,-1.11517804229931
"calme94","exp1","Acer","saccharum","","yes","24.4","24.4","16","timeonly",34.1,642,"","","16-Nov-1992",46.133,24.4,16,2.13333333333333,34.1,"exp","exp","fldest",642,38.8836070105996,4,"Acer_saccharum",1.66440258977867,0.399000596859378,-0.927014925304609,-0.873755488853322
"calme94","exp1","Acer","saccharum","","yes","24.4","24.4","16","timeonly",28.9,821,"","","7-Dec-1992",46.133,24.4,16,2.55208333333333,28.9,"exp","exp","fldest",821,48.5177130192024,4,"Acer_saccharum",1.66440258977867,0.399000596859378,-0.800256581537605,-0.597485814316797
"calme94","exp1","Acer","saccharum","","yes","24.4","24.4","16","timeonly",13.2,932,"","","1-Feb-1993",46.133,24.4,16,2.79583333333333,13.2,"exp","exp","fldest",932,63.9401410917723,4,"Acer_saccharum",1.66440258977867,0.399000596859378,-0.726471873971737,-0.155228984220969
"calme94","exp1","Acer","saccharum","","yes","24.4","24.4","16","timeonly",9,1025,"","","29-Mar-1993",46.133,24.4,16,3.08958333333333,9,"exp","exp","fldest",1025,82.9902659454426,4,"Acer_saccharum",1.66440258977867,0.399000596859378,-0.637551841776973,0.391056450930365
"calme94","exp1","Acer","saccharum","","yes","24.4","24.4","16","timeonly",2.8,1329,"","","26-Apr-1993",46.133,24.4,16,4.15,2.8,"exp","exp","fldest",1329,100.3105784893,4,"Acer_saccharum",1.66440258977867,0.399000596859378,-0.316556831939137,0.887737420092374
"calme94","exp1","Betula","alleghaniensis","","yes","24.4","24.4","16","timeonly",32.3,205,"","","5-Oct-1992",45.633,24.4,16,0.658333333333333,32.3,"exp","exp","fldest",205,15.8808054809128,8,"Betula_complex",1.66440258977867,0.399000596859378,-1.37350700185704,-1.53338872169923
"calme94","exp1","Betula","alleghaniensis","","yes","24.4","24.4","16","timeonly",25.2,517,"","","2-Nov-1992",45.633,24.4,16,1.74166666666667,25.2,"exp","exp","fldest",517,30.464693582377,8,"Betula_complex",1.66440258977867,0.399000596859378,-1.04557496823096,-1.11517804229931
"calme94","exp1","Betula","alleghaniensis","","yes","24.4","24.4","16","timeonly",19.5,642,"","","16-Nov-1992",45.633,24.4,16,2.13333333333333,19.5,"exp","exp","fldest",642,38.8836070105996,8,"Betula_complex",1.66440258977867,0.399000596859378,-0.927014925304609,-0.873755488853322
"calme94","exp1","Betula","alleghaniensis","","yes","24.4","24.4","16","timeonly",17.4,821,"","","7-Dec-1992",45.633,24.4,16,2.55208333333333,17.4,"exp","exp","fldest",821,48.5177130192024,8,"Betula_complex",1.66440258977867,0.399000596859378,-0.800256581537605,-0.597485814316797
"calme94","exp1","Betula","alleghaniensis","","yes","24.4","24.4","16","timeonly",10.7,896,"","","11-Jan-1993",45.633,24.4,16,2.77083333333333,10.7,"exp","exp","fldest",896,60.8293978084006,8,"Betula_complex",1.66440258977867,0.399000596859378,-0.734039536286185,-0.244433320741282
"calme94","exp1","Betula","alleghaniensis","","yes","24.4","24.4","16","timeonly",8.4,932,"","","1-Feb-1993",45.633,24.4,16,2.79583333333333,8.4,"exp","exp","fldest",932,63.9401410917723,8,"Betula_complex",1.66440258977867,0.399000596859378,-0.726471873971737,-0.155228984220969
"calme94","exp1","Betula","alleghaniensis","","yes","24.4","24.4","16","timeonly",3.3,932,"","","1-Mar-1993",45.633,24.4,16,2.79583333333333,3.3,"exp","exp","fldest",932,63.9412790937873,8,"Betula_complex",1.66440258977867,0.399000596859378,-0.726471873971737,-0.155196350632961
"calme94","exp1","Betula","alleghaniensis","","yes","24.4","24.4","16","timeonly",4.3,1025,"","","29-Mar-1993",45.633,24.4,16,3.08958333333333,4.3,"exp","exp","fldest",1025,82.9902659454426,8,"Betula_complex",1.66440258977867,0.399000596859378,-0.637551841776973,0.391056450930365
"calme94","exp1","Betula","alleghaniensis","","yes","24.4","24.4","16","timeonly",0,1329,"","","26-Apr-1993",45.633,24.4,16,4.15,0,"exp","exp","fldest",1329,100.3105784893,8,"Betula_complex",1.66440258977867,0.399000596859378,-0.316556831939137,0.887737420092374
"campbell75","exp3","Pseudotsuga","menziesii","","yes","22","22","16","timeonly",30.229746070133,439,"4","18","1-Sep-1973",45.45,22,16,1.82083333333333,30.229746070133,"exp","exp","bothest",439,12.6518543503886,25,"Pseudotsuga_menziesii",1.25555194078884,0.399000596859378,-1.02161070423521,-1.6259828116052
"campbell75","exp3","Pseudotsuga","menziesii","","yes","18","18","16","timeonly",50.9943906170321,439,"4","18","1-Sep-1973",45.45,18,16,1.82083333333333,50.9943906170321,"exp","exp","bothest",439,12.6518543503886,25,"Pseudotsuga_menziesii",0.574134192472442,0.399000596859378,-1.02161070423521,-1.6259828116052
"campbell75","exp3","Pseudotsuga","menziesii","","yes","14","14","16","timeonly",99.009900990099,443,"4","18","1-Sep-1973",44.03,14,16,1.84791666666667,99.009900990099,"exp","exp","bothest",443,12.6518543503886,25,"Pseudotsuga_menziesii",-0.107283555843953,0.399000596859378,-1.01341240339456,-1.6259828116052
"campbell75","exp3","Pseudotsuga","menziesii","","yes","22","22","16","timeonly",44.1111601235112,439,"4","18","1-Sep-1973",48.117039,22,16,1.8375,44.1111601235112,"exp","exp","bothest",439,12.6518543503886,25,"Pseudotsuga_menziesii",1.25555194078884,0.399000596859378,-1.01656559602558,-1.6259828116052
"campbell75","exp3","Pseudotsuga","menziesii","","yes","14","14","16","timeonly",114.942528735632,439,"4","18","1-Sep-1973",45.45,14,16,1.82083333333333,114.942528735632,"exp","exp","bothest",439,12.6518543503886,25,"Pseudotsuga_menziesii",-0.107283555843953,0.399000596859378,-1.02161070423521,-1.6259828116052
"campbell75","exp3","Pseudotsuga","menziesii","","yes","18","18","16","timeonly",55.005500550055,440,"4","18","1-Sep-1973",47.217,18,16,1.8375,55.005500550055,"exp","exp","bothest",440,12.6518543503886,25,"Pseudotsuga_menziesii",0.574134192472442,0.399000596859378,-1.01656559602558,-1.6259828116052
"campbell75","exp3","Pseudotsuga","menziesii","","yes","22","22","16","timeonly",39.8883127243718,440,"4","18","1-Sep-1973",47.217,22,16,1.8375,39.8883127243718,"exp","exp","bothest",440,12.6518543503886,25,"Pseudotsuga_menziesii",1.25555194078884,0.399000596859378,-1.01656559602558,-1.6259828116052
"campbell75","exp3","Pseudotsuga","menziesii","","yes","10","10","16","timeonly",83.4028356964137,439,"4","18","1-Sep-1973",48.117039,10,16,1.8375,83.4028356964137,"exp","exp","bothest",439,12.6518543503886,25,"Pseudotsuga_menziesii",-0.788701304160348,0.399000596859378,-1.01656559602558,-1.6259828116052
"campbell75","exp3","Pseudotsuga","menziesii","","yes","18","18","16","timeonly",69.4927032661571,439,"4","18","1-Sep-1973",48.117039,18,16,1.8375,69.4927032661571,"exp","exp","bothest",439,12.6518543503886,25,"Pseudotsuga_menziesii",0.574134192472442,0.399000596859378,-1.01656559602558,-1.6259828116052
"campbell75","exp3","Pseudotsuga","menziesii","","yes","10","10","16","timeonly",87.9507475813544,439,"4","18","1-Sep-1973",45.45,10,16,1.82083333333333,87.9507475813544,"exp","exp","bothest",439,12.6518543503886,25,"Pseudotsuga_menziesii",-0.788701304160348,0.399000596859378,-1.02161070423521,-1.6259828116052
"campbell75","exp3","Pseudotsuga","menziesii","","yes","14","14","16","timeonly",125.470514429109,440,"4","18","1-Sep-1973",47.217,14,16,1.8375,125.470514429109,"exp","exp","bothest",440,12.6518543503886,25,"Pseudotsuga_menziesii",-0.107283555843953,0.399000596859378,-1.01656559602558,-1.6259828116052
"campbell75","exp3","Pseudotsuga","menziesii","","yes","10","10","16","timeonly",84.4594594594595,443,"4","18","1-Sep-1973",44.03,10,16,1.84791666666667,84.4594594594595,"exp","exp","bothest",443,12.6518543503886,25,"Pseudotsuga_menziesii",-0.788701304160348,0.399000596859378,-1.01341240339456,-1.6259828116052
"campbell75","exp3","Pseudotsuga","menziesii","","yes","14","14","16","timeonly",112.359550561798,439,"4","18","1-Sep-1973",48.117039,14,16,1.8375,112.359550561798,"exp","exp","bothest",439,12.6518543503886,25,"Pseudotsuga_menziesii",-0.107283555843953,0.399000596859378,-1.01656559602558,-1.6259828116052
"campbell75","exp3","Pseudotsuga","menziesii","","yes","10","10","16","timeonly",104.275286757039,440,"4","18","1-Sep-1973",47.217,10,16,1.8375,104.275286757039,"exp","exp","bothest",440,12.6518543503886,25,"Pseudotsuga_menziesii",-0.788701304160348,0.399000596859378,-1.01656559602558,-1.6259828116052
"campbell75","exp3","Pseudotsuga","menziesii","","yes","22","22","16","timeonly",27.5330396475771,443,"4","18","1-Sep-1973",44.03,22,16,1.84791666666667,27.5330396475771,"exp","exp","bothest",443,12.6518543503886,25,"Pseudotsuga_menziesii",1.25555194078884,0.399000596859378,-1.01341240339456,-1.6259828116052
"campbell75","exp3","Pseudotsuga","menziesii","","yes","18","18","16","timeonly",37.2995151063036,443,"4","18","1-Sep-1973",44.03,18,16,1.84791666666667,37.2995151063036,"exp","exp","bothest",443,12.6518543503886,25,"Pseudotsuga_menziesii",0.574134192472442,0.399000596859378,-1.01341240339456,-1.6259828116052
"campbell75","exp3","Pseudotsuga","menziesii","","yes","18","18","16","timeonly",30.3398058252427,968,"4","40","1-Sep-1973",47.217,18,16,4.0375,30.3398058252427,"exp","exp","bothest",968,28.837733688292,25,"Pseudotsuga_menziesii",0.574134192472442,0.399000596859378,-0.350611312354153,-1.16183309052293
"campbell75","exp3","Pseudotsuga","menziesii","","yes","22","22","16","timeonly",21.3265088505012,967,"4","40","1-Sep-1973",48.117039,22,16,4.0375,21.3265088505012,"exp","exp","bothest",967,28.837733688292,25,"Pseudotsuga_menziesii",1.25555194078884,0.399000596859378,-0.350611312354153,-1.16183309052293
