"","datasetID","ID_chilltreat","study","photoperiod_day","forcetemp","Total_Chill_portions"
"3281","karlsson03","karlsson03..130","exp1","24","17",87.4027549012399
"3282","karlsson03","karlsson03..130","exp1","24","12",87.4027549012399
"3283","karlsson03","karlsson03..15","exp1","24","23.5",62.3376299128456
"3284","karlsson03","karlsson03..15","exp1","24","17",62.3376299128456
"3285","karlsson03","karlsson03..15","exp1","24","12",62.3376299128456
"3286","karlsson03","karlsson03..15","exp1","24","23.5",57.7259895519655
"3287","karlsson03","karlsson03..15","exp1","24","17",57.7259895519655
"3288","karlsson03","karlsson03..15","exp1","24","12",57.7259895519655
"3289","karlsson03","karlsson03..45","exp1","24","23.5",71.175564853963
"3290","karlsson03","karlsson03..45","exp1","24","17",71.175564853963
"3291","karlsson03","karlsson03..45","exp1","24","12",71.175564853963
"3292","karlsson03","karlsson03..45","exp1","24","23.5",59.3605689723499
"3293","karlsson03","karlsson03..45","exp1","24","17",59.3605689723499
"3294","karlsson03","karlsson03..45","exp1","24","12",59.3605689723499
"3295","karlsson03","karlsson03..75","exp1","24","23.5",72.1730900803241
"3296","karlsson03","karlsson03..75","exp1","24","17",72.1730900803241
"3297","karlsson03","karlsson03..75","exp1","24","12",72.1730900803241
"3298","karlsson03","karlsson03..75","exp1","24","23.5",61.3561071669492
"3299","karlsson03","karlsson03..75","exp1","24","17",61.3561071669492
"3300","karlsson03","karlsson03..75","exp1","24","12",61.3561071669492
"3301","lamb37","lamb37.-3, 3.18","exp1","12","ambient",10.8148744259606
"3302","lamb37","lamb37.-3, 3.20","exp1","12","ambient",12.0403248732208
"3303","lamb37","lamb37.-3, 3.22","exp1","12","ambient",13.2530921475859
"3304","lamb37","lamb37.-3, 3.24","exp1","12","ambient",14.6629423644415
"3305","lamb37","lamb37.-3, 3.26","exp1","12","ambient",15.8883928278479
"3306","lamb37","lamb37.-3, 3.28","exp1","12","ambient",17.1011601049666
"3307","lamb37","lamb37.-3, 3.30","exp1","12","ambient",18.511010322312
"3308","lamb37","lamb37.-3, 3.32","exp1","12","ambient",19.7364607857815
"3309","lamb37","lamb37.-3, 3.34","exp1","12","ambient",20.949228062911
"3310","lamb37","lamb37.-3, 3.36","exp1","12","ambient",22.3590782802583
"3311","lamb37","lamb37.-3, 3.38","exp1","12","ambient",23.584528743728
"3312","lamb37","lamb37.-3, 3.40","exp1","12","ambient",24.7972960208575
"3313","lamb37","lamb37.-3, 3.42","exp1","12","ambient",26.2071462382048
"3314","lamb37","lamb37.-3, 3.44","exp1","12","ambient",27.4325967016746
"3315","lamb37","lamb37.-3, 3.46","exp1","12","ambient",28.6453639788041
"3316","lamb37","lamb37.-3, 3.48","exp1","12","ambient",30.0552141961514
"3317","lamb37","lamb37.-3, 3.50","exp1","12","ambient",31.2806646596212
"3318","lamb37","lamb37.-3, 3.52","exp1","12","ambient",32.4934319367507
"3319","lamb37","lamb37.-3, 3.54","exp1","12","ambient",33.903282154098
"3320","lamb37","lamb37.-3, 3.56","exp1","12","ambient",35.1287326175678
"3321","lamb37","lamb37.-3, 3.58","exp1","12","ambient",36.3414998946973
"3322","lamb37","lamb37.-3, 3.60","exp1","12","ambient",37.7513501120446
"3323","lamb37","lamb37.-3, 3.62","exp1","12","ambient",38.9768005755143
"3324","lamb37","lamb37.-3, 3.64","exp1","12","ambient",40.1895678526439
"3325","lamb37","lamb37.-3.14","exp1","12","ambient",0.0102889285791586
"3326","lamb37","lamb37.-3.16","exp1","12","ambient",0.0127417237729161
"3327","lamb37","lamb37.-3.16","exp1","12","ambient",0.0127417237729161
"3328","lamb37","lamb37.-3.18","exp1","12","ambient",0.0153049175129469
"3329","lamb37","lamb37.-3.20","exp1","12","ambient",0.0179559072685397
"3330","lamb37","lamb37.-3.22","exp1","12","ambient",0.0206767180553756
"3331","lamb37","lamb37.-3.24","exp1","12","ambient",0.0234530550112827
"3332","lamb37","lamb37.-3.26","exp1","12","ambient",0.0262735499436162
"3333","lamb37","lamb37.-3.28","exp1","12","ambient",0.0291291621353375
"3334","lamb37","lamb37.-3.30","exp1","12","ambient",0.0320127018275177
"3335","lamb37","lamb37.-3.32","exp1","12","ambient",0.0349184512620148
"3336","lamb37","lamb37.-3.34","exp1","12","ambient",0.0378418633102682
"3337","lamb37","lamb37.-3.36","exp1","12","ambient",0.0407793218035569
"3338","lamb37","lamb37.-3.38","exp1","12","ambient",0.0437279509322258
"3339","lamb37","lamb37.-3.40","exp1","12","ambient",0.0466854636677062
"3340","lamb37","lamb37.-3.42","exp1","12","ambient",0.049650041217971
"3341","lamb37","lamb37.-3.44","exp1","12","ambient",0.052620237162768
"3342","lamb37","lamb37.-3.46","exp1","12","ambient",0.0555949012158004
"3343","lamb37","lamb37.-3.48","exp1","12","ambient",0.0585731185955152
"3344","lamb37","lamb37.-3.50","exp1","12","ambient",0.0615541618088595
"3345","lamb37","lamb37.-3.52","exp1","12","ambient",0.0645374523066263
"3346","lamb37","lamb37.-3.54","exp1","12","ambient",0.0675225299893225
"3347","lamb37","lamb37.-3.56","exp1","12","ambient",0.0705090289562763
"3348","lamb37","lamb37.-3.7","exp1","12","ambient",0.00305509845295203
"3349","lamb37","lamb37.3.14","exp1","12","ambient",8.6134830888021
"3350","lamb37","lamb37.3.16","exp1","12","ambient",9.96548966690231
"3351","lamb37","lamb37.3.18","exp1","12","ambient",11.3174962512305
"3352","lamb37","lamb37.3.20","exp1","12","ambient",12.6695028363148
"3353","lamb37","lamb37.3.22","exp1","12","ambient",14.0215094214909
"3354","lamb37","lamb37.3.24","exp1","12","ambient",15.3735160066781
"3355","lamb37","lamb37.3.26","exp1","12","ambient",16.7255225918666
"3356","lamb37","lamb37.3.28","exp1","12","ambient",18.0775291770553
"3357","lamb37","lamb37.3.30","exp1","12","ambient",19.429535762244
"3358","lamb37","lamb37.3.32","exp1","12","ambient",20.7815423474328
"3359","lamb37","lamb37.3.34","exp1","12","ambient",22.1335489326215
"3360","lamb37","lamb37.3.36","exp1","12","ambient",23.4855555178102
"3361","lamb37","lamb37.3.38","exp1","12","ambient",24.837562102999
"3362","lamb37","lamb37.3.40","exp1","12","ambient",26.1895686881877
"3363","lamb37","lamb37.3.42","exp1","12","ambient",27.5415752733764
"3364","lamb37","lamb37.3.44","exp1","12","ambient",28.8935818585652
"3365","lamb37","lamb37.3.46","exp1","12","ambient",30.2455884437539
"3366","lamb37","lamb37.3.48","exp1","12","ambient",31.5975950289426
"3367","lamb37","lamb37.3.50","exp1","12","ambient",32.9496016141313
"3368","lamb37","lamb37.3.52","exp1","12","ambient",34.3016081993201
"3369","lamb37","lamb37.3.54","exp1","12","ambient",35.6536147845088
"3370","lamb37","lamb37.3.56","exp1","12","ambient",37.0056213696975
"3371","lamb37","lamb37.3.7","exp1","12","ambient",3.8814729764021
"3372","laube14a","laube14a..110","exp1","8","23.5",103.547699511753
"3373","laube14a","laube14a..110","exp1","12","22.5",103.547699511753
"3374","laube14a","laube14a..110","exp1","16","19.5",103.547699511753
"3375","laube14a","laube14a..110","exp1","8","21",103.547699511753
"3376","laube14a","laube14a..110","exp1","12","20.5",103.547699511753
"3377","laube14a","laube14a..110","exp1","16","20",103.547699511753
"3378","laube14a","laube14a..110","exp1","8","17.5",103.547699511753
"3379","laube14a","laube14a..110","exp1","12","17.5",103.547699511753
"3380","laube14a","laube14a..110","exp1","16","17",103.547699511753
"3381","laube14a","laube14a..110","exp1","8","19.5",103.547699511753
"3382","laube14a","laube14a..110","exp1","12","19.5",103.547699511753
"3383","laube14a","laube14a..110","exp1","16","18.5",103.547699511753
"3384","laube14a","laube14a..110","exp1","8","23.5",103.547699511753
"3385","laube14a","laube14a..110","exp1","12","23.5",103.547699511753
"3386","laube14a","laube14a..110","exp1","16","26.5",103.547699511753
"3387","laube14a","laube14a..110","exp1","8","15.5",103.547699511753
"3388","laube14a","laube14a..110","exp1","12","15",103.547699511753
"3389","laube14a","laube14a..110","exp1","16","16",103.547699511753
"3390","laube14a","laube14a..110","exp1","8","15.5",103.547699511753
"3391","laube14a","laube14a..110","exp1","12","15",103.547699511753
"3392","laube14a","laube14a..110","exp1","16","15.5",103.547699511753
"3393","laube14a","laube14a..110","exp1","8","17.5",103.547699511753
"3394","laube14a","laube14a..110","exp1","12","17.5",103.547699511753
"3395","laube14a","laube14a..110","exp1","16","17.5",103.547699511753
"3396","laube14a","laube14a..110","exp1","8","16.5",103.547699511753
"3397","laube14a","laube14a..110","exp1","12","16.5",103.547699511753
"3398","laube14a","laube14a..110","exp1","16","16.5",103.547699511753
"3399","laube14a","laube14a..110","exp1","8","15.5",103.547699511753
"3400","laube14a","laube14a..110","exp1","12","15.5",103.547699511753
"3401","laube14a","laube14a..110","exp1","16","15",103.547699511753
"3402","laube14a","laube14a..110","exp1","8","20",103.547699511753
"3403","laube14a","laube14a..110","exp1","12","20",103.547699511753
"3404","laube14a","laube14a..110","exp1","16","19.5",103.547699511753
"3405","laube14a","laube14a..110","exp1","8","21",103.547699511753
"3406","laube14a","laube14a..110","exp1","12","22",103.547699511753
"3407","laube14a","laube14a..110","exp1","16","21",103.547699511753
"3408","laube14a","laube14a..110","exp1","8","22.5",103.547699511753
"3409","laube14a","laube14a..110","exp1","12","22.5",103.547699511753
"3410","laube14a","laube14a..110","exp1","8","22",103.547699511753
"3411","laube14a","laube14a..110","exp1","16","22",103.547699511753
"3412","laube14a","laube14a..110","exp1","12","20.5",103.547699511753
"3413","laube14a","laube14a..110","exp1","8","21",103.547699511753
"3414","laube14a","laube14a..110","exp1","16","20.5",103.547699511753
"3415","laube14a","laube14a..110","exp1","12","22",103.547699511753
"3416","laube14a","laube14a..110","exp1","8","15.5",103.547699511753
"3417","laube14a","laube14a..110","exp1","16","15.5",103.547699511753
"3418","laube14a","laube14a..110","exp1","12","21",103.547699511753
"3419","laube14a","laube14a..110","exp1","8","24",103.547699511753
"3420","laube14a","laube14a..110","exp1","16","25",103.547699511753
"3421","laube14a","laube14a..110","exp1","16","19",103.547699511753
"3422","laube14a","laube14a..110","exp1","8","19.5",103.547699511753
"3423","laube14a","laube14a..110","exp1","12","19.5",103.547699511753
"3424","laube14a","laube14a..110","exp1","16","19.5",103.547699511753
"3425","laube14a","laube14a..110","exp1","8","18",103.547699511753
"3426","laube14a","laube14a..110","exp1","12","18",103.547699511753
"3427","laube14a","laube14a..110","exp1","16","17.5",103.547699511753
"3428","laube14a","laube14a..110","exp1","8","19",103.547699511753
"3429","laube14a","laube14a..110","exp1","12","19",103.547699511753
"3430","laube14a","laube14a..110","exp1","16","19",103.547699511753
"3431","laube14a","laube14a..110","exp1","8","16",103.547699511753
"3432","laube14a","laube14a..110","exp1","12","15.5",103.547699511753
"3433","laube14a","laube14a..110","exp1","16","16",103.547699511753
"3434","laube14a","laube14a..110","exp1","8","15.5",103.547699511753
"3435","laube14a","laube14a..110","exp1","12","15.5",103.547699511753
"3436","laube14a","laube14a..110","exp1","8","20",103.547699511753
"3437","laube14a","laube14a..110","exp1","12","20.5",103.547699511753
"3438","laube14a","laube14a..110","exp1","16","19.5",103.547699511753
"3439","laube14a","laube14a..110","exp1","8","18",103.547699511753
"3440","laube14a","laube14a..110","exp1","12","18",103.547699511753
"3441","laube14a","laube14a..110","exp1","16","19",103.547699511753
"3442","laube14a","laube14a..110","exp1","12","22",103.547699511753
"3443","laube14a","laube14a..110","exp1","8","20.5",103.547699511753
"3444","laube14a","laube14a..110","exp1","16","19.5",103.547699511753
"3445","laube14a","laube14a..110","exp1","8","21",103.547699511753
"3446","laube14a","laube14a..110","exp1","12","20.5",103.547699511753
"3447","laube14a","laube14a..110","exp1","16","21",103.547699511753
"3448","laube14a","laube14a..110","exp1","8","21.5",103.547699511753
"3449","laube14a","laube14a..110","exp1","12","20.5",103.547699511753
"3450","laube14a","laube14a..110","exp1","16","21",103.547699511753
"3451","laube14a","laube14a..110","exp1","8","16",103.547699511753
"3452","laube14a","laube14a..110","exp1","12","16",103.547699511753
"3453","laube14a","laube14a..110","exp1","16","15.5",103.547699511753
"3454","laube14a","laube14a..110","exp1","16","22.5",103.547699511753
"3455","laube14a","laube14a..110","exp1","12","21",103.547699511753
"3456","laube14a","laube14a..110","exp1","8","24.5",103.547699511753
"3457","laube14a","laube14a..110","exp1","16","24",103.547699511753
"3458","laube14a","laube14a..110","exp1","12","16",103.547699511753
"3459","laube14a","laube14a..110","exp1","8","21",103.547699511753
"3460","laube14a","laube14a..110","exp1","16","20",103.547699511753
"3461","laube14a","laube14a..110","exp1","12","23.5",103.547699511753
"3462","laube14a","laube14a..110","exp1","8","18.5",103.547699511753
"3463","laube14a","laube14a..110","exp1","12","18.5",103.547699511753
"3464","laube14a","laube14a..110","exp1","16","16",103.547699511753
"3465","laube14a","laube14a..110","exp1","8","20.5",103.547699511753
"3466","laube14a","laube14a..110","exp1","12","20.5",103.547699511753
"3467","laube14a","laube14a..110","exp1","16","20.5",103.547699511753
"3468","laube14a","laube14a..110","exp1","8","19",103.547699511753
"3469","laube14a","laube14a..110","exp1","12","20.5",103.547699511753
"3470","laube14a","laube14a..110","exp1","16","19",103.547699511753
"3471","laube14a","laube14a..110","exp1","8","20.5",103.547699511753
"3472","laube14a","laube14a..110","exp1","12","20.5",103.547699511753
"3473","laube14a","laube14a..110","exp1","16","20.5",103.547699511753
"3474","laube14a","laube14a..110","exp1","8","15.5",103.547699511753
"3475","laube14a","laube14a..110","exp1","12","15.5",103.547699511753
"3476","laube14a","laube14a..110","exp1","16","15.5",103.547699511753
"3477","laube14a","laube14a..110","exp1","8","15.5",103.547699511753
"3478","laube14a","laube14a..110","exp1","12","16",103.547699511753
"3479","laube14a","laube14a..110","exp1","16","15.5",103.547699511753
"3480","laube14a","laube14a..33","exp1","8","27.5",51.6913728053825
"3481","laube14a","laube14a..33","exp1","12","27.5",51.6913728053825
"3482","laube14a","laube14a..33","exp1","16","27.5",51.6913728053825
"3483","laube14a","laube14a..33","exp1","8","21.5",51.6913728053825
"3484","laube14a","laube14a..33","exp1","12","20.5",51.6913728053825
"3485","laube14a","laube14a..33","exp1","16","19.5",51.6913728053825
"3486","laube14a","laube14a..33","exp1","8","25.5",51.6913728053825
"3487","laube14a","laube14a..33","exp1","12","26",51.6913728053825
"3488","laube14a","laube14a..33","exp1","16","25",51.6913728053825
"3489","laube14a","laube14a..33","exp1","8","20",51.6913728053825
"3490","laube14a","laube14a..33","exp1","12","23",51.6913728053825
"3491","laube14a","laube14a..33","exp1","16","19.5",51.6913728053825
"3492","laube14a","laube14a..33","exp1","8","19",51.6913728053825
"3493","laube14a","laube14a..33","exp1","12","18.5",51.6913728053825
"3494","laube14a","laube14a..33","exp1","16","18.5",51.6913728053825
"3495","laube14a","laube14a..33","exp1","8","25",51.6913728053825
"3496","laube14a","laube14a..33","exp1","12","25",51.6913728053825
"3497","laube14a","laube14a..33","exp1","16","24",51.6913728053825
"3498","laube14a","laube14a..33","exp1","8","20.5",51.6913728053825
"3499","laube14a","laube14a..33","exp1","12","19.5",51.6913728053825
"3500","laube14a","laube14a..33","exp1","16","18",51.6913728053825
"3501","laube14a","laube14a..33","exp1","8","19.5",51.6913728053825
"3502","laube14a","laube14a..33","exp1","12","17.5",51.6913728053825
"3503","laube14a","laube14a..33","exp1","16","18.5",51.6913728053825
"3504","laube14a","laube14a..33","exp1","8","18.5",51.6913728053825
"3505","laube14a","laube14a..33","exp1","12","17",51.6913728053825
"3506","laube14a","laube14a..33","exp1","16","16",51.6913728053825
"3507","laube14a","laube14a..33","exp1","8","27.5",51.6913728053825
"3508","laube14a","laube14a..33","exp1","12","27.5",51.6913728053825
"3509","laube14a","laube14a..33","exp1","16","27.5",51.6913728053825
"3510","laube14a","laube14a..33","exp1","8","25",51.6913728053825
"3511","laube14a","laube14a..33","exp1","12","25",51.6913728053825
"3512","laube14a","laube14a..33","exp1","16","23",51.6913728053825
"3513","laube14a","laube14a..33","exp1","8","26.5",51.6913728053825
"3514","laube14a","laube14a..33","exp1","12","26",51.6913728053825
"3515","laube14a","laube14a..33","exp1","16","23.5",51.6913728053825
"3516","laube14a","laube14a..33","exp1","8","23.5",51.6913728053825
"3517","laube14a","laube14a..33","exp1","16","20",51.6913728053825
"3518","laube14a","laube14a..33","exp1","12","26.5",51.6913728053825
"3519","laube14a","laube14a..33","exp1","8","25.5",51.6913728053825
"3520","laube14a","laube14a..33","exp1","16","26",51.6913728053825
"3521","laube14a","laube14a..33","exp1","12","26",51.6913728053825
"3522","laube14a","laube14a..33","exp1","8","18.5",51.6913728053825
"3523","laube14a","laube14a..33","exp1","16","17",51.6913728053825
"3524","laube14a","laube14a..33","exp1","12","27.5",51.6913728053825
"3525","laube14a","laube14a..33","exp1","8","24.5",51.6913728053825
"3526","laube14a","laube14a..33","exp1","16","23",51.6913728053825
"3527","laube14a","laube14a..33","exp1","8","26",51.6913728053825
"3528","laube14a","laube14a..33","exp1","12","25.5",51.6913728053825
"3529","laube14a","laube14a..33","exp1","16","23.5",51.6913728053825
"3530","laube14a","laube14a..33","exp1","8","20.5",51.6913728053825
"3531","laube14a","laube14a..33","exp1","12","19.5",51.6913728053825
"3532","laube14a","laube14a..33","exp1","16","18.5",51.6913728053825
"3533","laube14a","laube14a..33","exp1","8","25",51.6913728053825
"3534","laube14a","laube14a..33","exp1","12","23.5",51.6913728053825
"3535","laube14a","laube14a..33","exp1","16","22.5",51.6913728053825
"3536","laube14a","laube14a..33","exp1","8","22.5",51.6913728053825
"3537","laube14a","laube14a..33","exp1","12","22.5",51.6913728053825
"3538","laube14a","laube14a..33","exp1","16","20.5",51.6913728053825
"3539","laube14a","laube14a..33","exp1","8","23.5",51.6913728053825
"3540","laube14a","laube14a..33","exp1","12","23.5",51.6913728053825
"3541","laube14a","laube14a..33","exp1","16","22.5",51.6913728053825
"3542","laube14a","laube14a..33","exp1","8","22",51.6913728053825
"3543","laube14a","laube14a..33","exp1","12","20.5",51.6913728053825
"3544","laube14a","laube14a..33","exp1","16","22",51.6913728053825
"3545","laube14a","laube14a..33","exp1","8","23",51.6913728053825
"3546","laube14a","laube14a..33","exp1","12","21.5",51.6913728053825
"3547","laube14a","laube14a..33","exp1","8","26.5",51.6913728053825
"3548","laube14a","laube14a..33","exp1","16","26",51.6913728053825
"3549","laube14a","laube14a..33","exp1","8","27.5",51.6913728053825
"3550","laube14a","laube14a..33","exp1","12","25.5",51.6913728053825
"3551","laube14a","laube14a..33","exp1","16","23.5",51.6913728053825
"3552","laube14a","laube14a..33","exp1","8","27.5",51.6913728053825
"3553","laube14a","laube14a..33","exp1","12","27.5",51.6913728053825
"3554","laube14a","laube14a..33","exp1","16","27.5",51.6913728053825
"3555","laube14a","laube14a..33","exp1","8","26",51.6913728053825
"3556","laube14a","laube14a..33","exp1","12","26.5",51.6913728053825
"3557","laube14a","laube14a..33","exp1","16","27.5",51.6913728053825
"3558","laube14a","laube14a..33","exp1","8","27.5",51.6913728053825
"3559","laube14a","laube14a..33","exp1","12","27.5",51.6913728053825
"3560","laube14a","laube14a..33","exp1","16","27",51.6913728053825
"3561","laube14a","laube14a..33","exp1","12","22",51.6913728053825
"3562","laube14a","laube14a..33","exp1","12","26",51.6913728053825
"3563","laube14a","laube14a..33","exp1","8","26.5",51.6913728053825
"3564","laube14a","laube14a..33","exp1","16","25",51.6913728053825
"3565","laube14a","laube14a..33","exp1","12","18.5",51.6913728053825
"3566","laube14a","laube14a..33","exp1","8","27.5",51.6913728053825
"3567","laube14a","laube14a..33","exp1","16","27.5",51.6913728053825
"3568","laube14a","laube14a..33","exp1","12","25",51.6913728053825
"3569","laube14a","laube14a..33","exp1","8","23",51.6913728053825
"3570","laube14a","laube14a..33","exp1","12","21",51.6913728053825
"3571","laube14a","laube14a..33","exp1","16","20",51.6913728053825
"3572","laube14a","laube14a..33","exp1","8","25",51.6913728053825
"3573","laube14a","laube14a..33","exp1","12","23.5",51.6913728053825
"3574","laube14a","laube14a..33","exp1","16","24.5",51.6913728053825
"3575","laube14a","laube14a..33","exp1","8","26.5",51.6913728053825
"3576","laube14a","laube14a..33","exp1","12","25",51.6913728053825
"3577","laube14a","laube14a..33","exp1","16","23.5",51.6913728053825
"3578","laube14a","laube14a..33","exp1","8","23.5",51.6913728053825
"3579","laube14a","laube14a..33","exp1","12","25",51.6913728053825
"3580","laube14a","laube14a..33","exp1","16","23.5",51.6913728053825
"3581","laube14a","laube14a..33","exp1","8","27.5",51.6913728053825
"3582","laube14a","laube14a..33","exp1","12","27.5",51.6913728053825
"3583","laube14a","laube14a..33","exp1","16","27.5",51.6913728053825
"3584","laube14a","laube14a..33","exp1","16","21.5",51.6913728053825
"3585","laube14a","laube14a..33","exp1","8","17.5",51.6913728053825
"3586","laube14a","laube14a..33","exp1","12","16.5",51.6913728053825
"3587","laube14a","laube14a..33","exp1","16","15.5",51.6913728053825
"3588","laube14a","laube14a..73","exp1","16","24",79.879632404017
"3589","laube14a","laube14a..73","exp1","8","27.5",79.879632404017
"3590","laube14a","laube14a..73","exp1","12","27.5",79.879632404017
"3591","laube14a","laube14a..73","exp1","16","27",79.879632404017
"3592","laube14a","laube14a..73","exp1","8","16.5",79.879632404017
"3593","laube14a","laube14a..73","exp1","12","16.5",79.879632404017
"3594","laube14a","laube14a..73","exp1","16","16.5",79.879632404017
"3595","laube14a","laube14a..73","exp1","8","24",79.879632404017
"3596","laube14a","laube14a..73","exp1","12","24",79.879632404017
"3597","laube14a","laube14a..73","exp1","16","22.5",79.879632404017
"3598","laube14a","laube14a..73","exp1","8","24",79.879632404017
"3599","laube14a","laube14a..73","exp1","12","25",79.879632404017
"3600","laube14a","laube14a..73","exp1","16","25",79.879632404017
"3601","laube14a","laube14a..73","exp1","8","16.5",79.879632404017
"3602","laube14a","laube14a..73","exp1","12","16",79.879632404017
"3603","laube14a","laube14a..73","exp1","16","15.5",79.879632404017
"3604","laube14a","laube14a..73","exp1","8","17",79.879632404017
"3605","laube14a","laube14a..73","exp1","12","18",79.879632404017
"3606","laube14a","laube14a..73","exp1","16","16.5",79.879632404017
"3607","laube14a","laube14a..73","exp1","8","16.5",79.879632404017
"3608","laube14a","laube14a..73","exp1","12","16.5",79.879632404017
"3609","laube14a","laube14a..73","exp1","16","16.5",79.879632404017
"3610","laube14a","laube14a..73","exp1","8","17",79.879632404017
"3611","laube14a","laube14a..73","exp1","12","16.5",79.879632404017
"3612","laube14a","laube14a..73","exp1","16","16.5",79.879632404017
"3613","laube14a","laube14a..73","exp1","8","15",79.879632404017
"3614","laube14a","laube14a..73","exp1","12","15",79.879632404017
"3615","laube14a","laube14a..73","exp1","16","15",79.879632404017
"3616","laube14a","laube14a..73","exp1","8","27.5",79.879632404017
"3617","laube14a","laube14a..73","exp1","12","27",79.879632404017
"3618","laube14a","laube14a..73","exp1","16","24.5",79.879632404017
"3619","laube14a","laube14a..73","exp1","8","23",79.879632404017
"3620","laube14a","laube14a..73","exp1","12","22.5",79.879632404017
"3621","laube14a","laube14a..73","exp1","16","26",79.879632404017
"3622","laube14a","laube14a..73","exp1","8","22",79.879632404017
"3623","laube14a","laube14a..73","exp1","12","21",79.879632404017
"3624","laube14a","laube14a..73","exp1","16","22",79.879632404017
"3625","laube14a","laube14a..73","exp1","12","21",79.879632404017
"3626","laube14a","laube14a..73","exp1","8","22",79.879632404017
"3627","laube14a","laube14a..73","exp1","16","21",79.879632404017
"3628","laube14a","laube14a..73","exp1","12","22",79.879632404017
"3629","laube14a","laube14a..73","exp1","8","25.5",79.879632404017
"3630","laube14a","laube14a..73","exp1","16","25.5",79.879632404017
"3631","laube14a","laube14a..73","exp1","12","16",79.879632404017
"3632","laube14a","laube14a..73","exp1","8","18.5",79.879632404017
"3633","laube14a","laube14a..73","exp1","16","18.5",79.879632404017
"3634","laube14a","laube14a..73","exp1","12","18.5",79.879632404017
"3635","laube14a","laube14a..73","exp1","8","18.5",79.879632404017
"3636","laube14a","laube14a..73","exp1","12","18.5",79.879632404017
"3637","laube14a","laube14a..73","exp1","16","18.5",79.879632404017
"3638","laube14a","laube14a..73","exp1","8","16.5",79.879632404017
"3639","laube14a","laube14a..73","exp1","12","16.5",79.879632404017
"3640","laube14a","laube14a..73","exp1","16","16.5",79.879632404017
"3641","laube14a","laube14a..73","exp1","8","22",79.879632404017
"3642","laube14a","laube14a..73","exp1","12","21",79.879632404017
"3643","laube14a","laube14a..73","exp1","16","22",79.879632404017
"3644","laube14a","laube14a..73","exp1","8","16.5",79.879632404017
"3645","laube14a","laube14a..73","exp1","12","17.5",79.879632404017
"3646","laube14a","laube14a..73","exp1","16","17",79.879632404017
"3647","laube14a","laube14a..73","exp1","8","16.5",79.879632404017
"3648","laube14a","laube14a..73","exp1","12","16.5",79.879632404017
"3649","laube14a","laube14a..73","exp1","16","16",79.879632404017
"3650","laube14a","laube14a..73","exp1","12","24",79.879632404017
"3651","laube14a","laube14a..73","exp1","16","24.5",79.879632404017
"3652","laube14a","laube14a..73","exp1","8","17.5",79.879632404017
"3653","laube14a","laube14a..73","exp1","12","16.5",79.879632404017
"3654","laube14a","laube14a..73","exp1","16","17.5",79.879632404017
"3655","laube14a","laube14a..73","exp1","8","20.5",79.879632404017
"3656","laube14a","laube14a..73","exp1","16","21",79.879632404017
"3657","laube14a","laube14a..73","exp1","12","22",79.879632404017
"3658","laube14a","laube14a..73","exp1","8","18.5",79.879632404017
"3659","laube14a","laube14a..73","exp1","8","19.5",79.879632404017
"3660","laube14a","laube14a..73","exp1","12","18.5",79.879632404017
"3661","laube14a","laube14a..73","exp1","16","18.5",79.879632404017
"3662","laube14a","laube14a..73","exp1","8","20",79.879632404017
"3663","laube14a","laube14a..73","exp1","12","20",79.879632404017
"3664","laube14a","laube14a..73","exp1","16","20",79.879632404017
"3665","laube14a","laube14a..73","exp1","8","18",79.879632404017
"3666","laube14a","laube14a..73","exp1","12","17",79.879632404017
"3667","laube14a","laube14a..73","exp1","16","16",79.879632404017
"3668","laube14a","laube14a..73","exp1","8","24",79.879632404017
"3669","laube14a","laube14a..73","exp1","12","23",79.879632404017
"3670","laube14a","laube14a..73","exp1","8","22",79.879632404017
"3671","laube14a","laube14a..73","exp1","16","22",79.879632404017
"3672","laube14a","laube14a..73","exp1","12","24",79.879632404017
"3673","laube14a","laube14a..73","exp1","8","15.5",79.879632404017
"3674","laube14a","laube14a..73","exp1","16","16",79.879632404017
"3675","laube14a","laube14a..73","exp1","12","18.5",79.879632404017
"3676","laube14a","laube14a..73","exp1","16","18.5",79.879632404017
"3677","laube14a","laube14a..73","exp1","8","17",79.879632404017
"3678","laube14a","laube14a..73","exp1","12","16.5",79.879632404017
"3679","laube14a","laube14a..73","exp1","16","16.5",79.879632404017
"3680","laube14a","laube14a..73","exp1","8","20",79.879632404017
"3681","laube14a","laube14a..73","exp1","12","21",79.879632404017
"3682","laube14a","laube14a..73","exp1","16","21",79.879632404017
"3683","laube14a","laube14a..73","exp1","8","23",79.879632404017
"3684","laube14a","laube14a..73","exp1","12","23.5",79.879632404017
"3685","laube14a","laube14a..73","exp1","16","22",79.879632404017
"3686","laube14a","laube14a..73","exp1","8","22",79.879632404017
"3687","laube14a","laube14a..73","exp1","12","21.5",79.879632404017
"3688","laube14a","laube14a..73","exp1","16","22",79.879632404017
"3689","laube14a","laube14a..73","exp1","8","25.5",79.879632404017
"3690","laube14a","laube14a..73","exp1","8","16",79.879632404017
"3691","laube14a","laube14a..73","exp1","12","15",79.879632404017
"3692","laube14a","laube14a..73","exp1","16","15.5",79.879632404017
"3693","laube14a","laube14a..73","exp1","8","14.5",79.879632404017
"3694","laube14a","laube14a..73","exp1","12","14",79.879632404017
"3695","laube14a","laube14a..73","exp1","16","14.5",79.879632404017
"3696","laube14b","laube14b..","exp1","16","25.3",95.9574954377482
