"","datasetID","study","genus.species","woody","ID_fieldsample.date","fieldsample.date","Exp_Chilling_Hours","photoperiod_day","photoperiod_night","Total_Chilling_Hours","respvar.simple","response.time","forcetemp","samplingdates.count","chillinghours.count","photoperiods.count","forcetemps.count","expchill.count"
"182","heide12","exp2","Ribes.nigrum","yes","heide12.2012-03-01","2012-03-01",NA,"10","14",1825,"daystoflower",">60","12",2,NA,3,5,NA
"183","heide12","exp2","Ribes.nigrum","yes","heide12.2012-03-01","2012-03-01",NA,"10","14",1825,"flowernumber","60","12",2,NA,3,5,NA
"184","heide12","exp3","Ribes.nigrum","yes","heide12.2012-03-01","2012-03-01",NA,"10","14",1825,"growth","0","9",2,NA,3,5,NA
"185","heide12","exp3","Ribes.nigrum","yes","heide12.2012-03-01","2012-03-01",NA,"10","14",1825,"daystobudburst","2.9","9",2,NA,3,5,NA
"186","heide12","exp3","Ribes.nigrum","yes","heide12.2012-03-01","2012-03-01",NA,"10","14",1825,"daystoflower",">90","9",2,NA,3,5,NA
"187","heide12","exp3","Ribes.nigrum","yes","heide12.2012-03-01","2012-03-01",NA,"10","14",1825,"percentbudburst","90","9",2,NA,3,5,NA
"188","heide12","exp3","Ribes.nigrum","yes","heide12.2012-03-01","2012-03-01",NA,"10","14",1825,"flowernumber","90","9",2,NA,3,5,NA
"189","heide12","exp3","Ribes.nigrum","yes","heide12.2012-03-01","2012-03-01",NA,"10","14",1825,"percentflower","90","9",2,NA,3,5,NA
"190","heide15","exp2","Ribes.nigrum","yes","heide15.2014-10-29","2014-10-29",0,"10, 15","14, 9",320,"notsureabout","42","18",1,1,4,1,1
"191","heide15","exp2","Ribes.nigrum","yes","heide15.2014-10-29","2014-10-29",0,"10, 15","14, 9",320,"growth","0","18",1,1,4,1,1
"192","heide93","exp2","Betula.pubescens","yes","heide93.1991-02-15","1991-02-15",NA,"24","0",1549,"percentbudburst","25","15",10,NA,2,3,NA
"193","heide93","exp2","Betula.pendula","yes","heide93.1990-11-15","1990-11-15",NA,"24","0",703,"percentbudburst","18","21",10,NA,2,3,NA
"194","heide93","exp2","Prunus.padus","yes","heide93.1990-11-15","1990-11-15",NA,"24","0",703,"percentbudburst","18","21",10,NA,2,3,NA
"195","heide93","exp1","Betula.pubescens","yes","heide93.1989-11-15","1989-11-15",NA,"24","0",612,"percentbudburst","18","21",10,NA,2,3,NA
"196","heide93","exp1","Betula.pendula","yes","heide93.1989-11-15","1989-11-15",NA,"24","0",612,"percentbudburst","18","21",10,NA,2,3,NA
"197","heide93","exp1","Prunus.padus","yes","heide93.1989-11-15","1989-11-15",NA,"24","0",612,"percentbudburst","18","21",10,NA,2,3,NA
"198","heide93","exp1","Populus.tremula","yes","heide93.1989-11-15","1989-11-15",NA,"24","0",612,"percentbudburst","18","21",10,NA,2,3,NA
"199","heide93","exp1","Alnus.incana","yes","heide93.1989-11-15","1989-11-15",NA,"24","0",612,"percentbudburst","18","21",10,NA,2,3,NA
"200","heide93","exp1","Alnus.glutinosa","yes","heide93.1989-11-15","1989-11-15",NA,"24","0",612,"percentbudburst","18","21",10,NA,2,3,NA
"201","heide93","exp2","Populus.tremula","yes","heide93.1990-11-15","1990-11-15",NA,"24","0",703,"percentbudburst","18","21",10,NA,2,3,NA
"202","heide93","exp2","Alnus.incana","yes","heide93.1990-11-15","1990-11-15",NA,"24","0",703,"percentbudburst","18","21",10,NA,2,3,NA
"203","heide93","exp2","Alnus.glutinosa","yes","heide93.1990-11-15","1990-11-15",NA,"24","0",703,"percentbudburst","18","21",10,NA,2,3,NA
"204","heide93","exp2","Betula.pubescens","yes","heide93.1990-12-15","1990-12-15",NA,"24","0",1020,"thermaltime","18","21",10,NA,2,3,NA
"205","heide93","exp2","Betula.pendula","yes","heide93.1990-12-15","1990-12-15",NA,"24","0",1020,"thermaltime","18","21",10,NA,2,3,NA
"206","heide93","exp2","Prunus.padus","yes","heide93.1990-12-15","1990-12-15",NA,"24","0",1020,"thermaltime","18","21",10,NA,2,3,NA
"207","heide93","exp2","Populus.tremula","yes","heide93.1991-01-15","1991-01-15",NA,"24","0",1442,"thermaltime","25","21",10,NA,2,3,NA
"208","heide93","exp2","Alnus.incana","yes","heide93.1991-02-15","1991-02-15",NA,"24","0",1549,"thermaltime","18","21",10,NA,2,3,NA
"209","heide93","exp2","Alnus.glutinosa","yes","heide93.1991-02-15","1991-02-15",NA,"24","0",1549,"thermaltime","18","21",10,NA,2,3,NA
"210","heide93","exp1","Betula.pubescens","yes","heide93.1989-12-15","1989-12-15",NA,"24","0",921,"thermaltime","18","21",10,NA,2,3,NA
"211","heide93","exp1","Prunus.padus","yes","heide93.1989-12-15","1989-12-15",NA,"24","0",921,"thermaltime","18","21",10,NA,2,3,NA
"212","heide93","exp1","Alnus.glutinosa","yes","heide93.1990-02-15","1990-02-15",NA,"24","0",1969,"thermaltime","18","21",10,NA,2,3,NA
"213","heide93","exp3","Corylus.avellana","yes","heide93.1990-12-15","1990-12-15",NA,"24","0",1020,"daystobudburst","17.222","21",10,NA,2,3,NA
"214","heide93","exp3","Rubus.idaeus","yes","heide93.1990-12-15","1990-12-15",NA,"24","0",1020,"daystobudburst","22.927","21",10,NA,2,3,NA
"215","heide93","exp3","Sorbus.aucuparia","yes","heide93.1990-12-15","1990-12-15",NA,"24","0",1020,"daystobudburst","19.919","21",10,NA,2,3,NA
"216","heide93a","exp1","Fagus.sylvatica","yes","heide93a.1991-10-15","1991-10-15",NA,"8","16",240,"percentbudburst","","21",7,NA,6,3,NA
"217","heide93a","exp1","Fagus.sylvatica","yes","heide93a.1991-10-15","1991-10-15",NA,"8","16",240,"daystobudburst",">50","21",7,NA,6,3,NA
"218","heide93a","exp2","Fagus.sylvatica","yes","heide93a.1991-03-15","1991-03-15",NA,"8","16",1743,"percentbudburst","","9",7,NA,6,3,NA
"219","heide93a","exp2","Fagus.sylvatica","yes","heide93a.1991-03-15","1991-03-15",NA,"8","16",1743,"daystobudburst","48.7","9",7,NA,6,3,NA
"220","heide93a","exp3","Fagus.sylvatica","yes","heide93a.1992-03-15","1992-03-15",NA,"8","16",2509,"daystobudburst","35.321","21",7,NA,6,3,NA
"221","heide93a","exp3","Carpinus.betulus","yes","heide93a.1992-03-15","1992-03-15",NA,"8","16",2509,"daystobudburst","7.165","21",7,NA,6,3,NA
"222","heide93a","exp3","Fagus.sylvatica","yes","heide93a.1992-03-15","1992-03-15",NA,"8","16",2509,"percentbudburst","","21",7,NA,6,3,NA
"223","heide93a","exp3","Carpinus.betulus","yes","heide93a.1992-03-15","1992-03-15",NA,"8","16",2509,"percentbudburst","","21",7,NA,6,3,NA
"224","howe95","exp1","Populus.trichocarpa","yes","howe95.",NA,NA,"9","15",1933,"daystobudburst","45","22-27",NA,NA,8,1,NA
"225","howe95","exp1","Populus.trichocarpa","yes","howe95.",NA,NA,"9","15",1933,"othernums","53","22-27",NA,NA,8,1,NA
"226","howe95","exp1","Populus.trichocarpa","yes","howe95.",NA,NA,"9","15",1933,"growth","53","22-27",NA,NA,8,1,NA
"227","jones12","exp2","Ribes.nigrum","yes","jones12.2008-10-02","2008-10-02",NA,"ambient","ambient",63,"phenstageper.probonestudy","45","20",2,8,1,1,8
"228","jones12","exp1","Ribes.nigrum","yes","jones12.2007-10-18","2007-10-18",0,"ambient","ambient",178,"phenstageper.probonestudy","45","20",2,8,1,1,8
"229","jones12","exp1","Ribes.nigrum","yes","jones12.2007-10-18","2007-10-18",0,"ambient","ambient",178,"percentbudburst","31","20",2,8,1,1,8
"230","junttila12","exp1","Betula.pendula,pubescens","yes","junttila12.",NA,NA,"24","0",1905,"other","60","18",NA,3,1,5,3
"231","junttila12","exp1","Betula.pendula,pubescens","yes","junttila12.",NA,NA,"24","0",1905,"percentbudburst","60","12",NA,3,1,5,3
"232","junttila12","exp1","Betula.pubescens","yes","junttila12.",NA,NA,"24","0",1905,"growth","160","9",NA,3,1,5,3
"233","junttila12","exp1","Betula.pendula","yes","junttila12.",NA,NA,"24","0",1905,"percentbudburst","160","12",NA,3,1,5,3
"234","junttila12","exp1","Betula.pubescens","yes","junttila12.",NA,NA,"24","0",1905,"percentbudburst","160","12",NA,3,1,5,3
"235","junttila12","exp1","Betula.pendula","yes","junttila12.",NA,NA,"24","0",1905,"growth","160","9",NA,3,1,5,3
"236","karlsson03","exp1","Betula.occidentalis","yes","karlsson03.",NA,NA,"constant","constant",NA,"thermaltime","174.96","17",NA,NA,1,3,NA
"237","lamb37","exp1","Rubus.idaeus","yes","lamb37.1946-10-21","1946-10-21",NA,"ambient","ambient",NA,"daystobudburst","27","ambient",2,24,1,1,24
"238","laube14a","exp1","Abies.alba","yes","laube14a.",NA,NA,"8","16",NA,"thermaltime","403.85","7-27.5",NA,NA,3,1,NA
"239","laube14a","exp1","Abies.homolepis","yes","laube14a.",NA,NA,"8","16",NA,"thermaltime","407.24","7-27.5",NA,NA,3,1,NA
"240","laube14a","exp1","Acer.negundo","yes","laube14a.",NA,NA,"12","12",NA,"thermaltime","210.41","7-27.5",NA,NA,3,1,NA
"241","laube14a","exp1","Acer.pseudoplatanus","yes","laube14a.",NA,NA,"8","16",NA,"thermaltime","502.26","7-27.5",NA,NA,3,1,NA
"242","laube14a","exp1","Acer.saccharum","yes","laube14a.",NA,NA,"12","12",NA,"thermaltime","369.91","7-27.5",NA,NA,3,1,NA
"243","laube14a","exp1","Acer.tataricum","yes","laube14a.",NA,NA,"8","16",NA,"thermaltime","257.92","7-27.5",NA,NA,3,1,NA
"244","laube14a","exp1","Aesculus.hippocastanum","yes","laube14a.",NA,NA,"12","12",NA,"thermaltime","332.96","7-27.5",NA,NA,3,1,NA
"245","laube14a","exp1","Amorpha.fruticosa","yes","laube14a.",NA,NA,"8","16",NA,"thermaltime","507.85","7-27.5",NA,NA,3,1,NA
"246","laube14a","exp1","Betula.pendula","yes","laube14a.",NA,NA,"12","12",NA,"thermaltime","184.98","7-27.5",NA,NA,3,1,NA
"247","laube14a","exp1","Cornus.alba","yes","laube14a.",NA,NA,"8","16",NA,"thermaltime","255.61","7-27.5",NA,NA,3,1,NA
"248","laube14a","exp1","Cornus.mas","yes","laube14a.",NA,NA,"8","16",NA,"thermaltime","221.97","7-27.5",NA,NA,3,1,NA
"249","laube14a","exp1","Corylus.avellana","yes","laube14a.",NA,NA,"8","16",NA,"thermaltime","193.44","7-27.5",NA,NA,3,1,NA
"250","laube14a","exp1","Fagus.sylvatica","yes","laube14a.",NA,NA,"8","16",NA,"thermaltime","349.55","7-27.5",NA,NA,3,1,NA
"251","laube14a","exp1","Fraxinus.chinensis","yes","laube14a.",NA,NA,"8","16",NA,"thermaltime","403.85","7-27.5",NA,NA,3,1,NA
"252","laube14a","exp1","Juglans.cinerea","yes","laube14a.",NA,NA,"12","12",NA,"thermaltime","395.09","7-27.5",NA,NA,3,1,NA
"253","laube14a","exp1","Juglans.regia","yes","laube14a.",NA,NA,"8","16",NA,"thermaltime","555.8","7-27.5",NA,NA,3,1,NA
"254","laube14a","exp1","Pinus.strobus","yes","laube14a.",NA,NA,"8","16",NA,"thermaltime","297.99","7-27.5",NA,NA,3,1,NA
"255","laube14a","exp1","Pinus.sylvestris","yes","laube14a.",NA,NA,"8","16",NA,"thermaltime","334.46","7-27.5",NA,NA,3,1,NA
"256","laube14a","exp1","Pinus.wallichiana","yes","laube14a.",NA,NA,"8","16",NA,"thermaltime","287.16","7-27.5",NA,NA,3,1,NA
"257","laube14a","exp1","Populus.tremula","yes","laube14a.",NA,NA,"8","16",NA,"thermaltime","307.43","7-27.5",NA,NA,3,1,NA
"258","laube14a","exp1","Prunus.avium","yes","laube14a.",NA,NA,"8","16",NA,"thermaltime","206.08","7-27.5",NA,NA,3,1,NA
"259","laube14a","exp1","Prunus.serotina","yes","laube14a.",NA,NA,"8","16",NA,"thermaltime","192.57","7-27.5",NA,NA,3,1,NA
"260","laube14a","exp1","Pseudotsuga.menziesii","yes","laube14a.",NA,NA,"8","16",NA,"thermaltime","371.62","7-27.5",NA,NA,3,1,NA
"261","laube14a","exp1","Quercus.bicolor","yes","laube14a.",NA,NA,"8","16",NA,"thermaltime","306.05","7-27.5",NA,NA,3,1,NA
"262","laube14a","exp1","Quercus.robur","yes","laube14a.",NA,NA,"8","16",NA,"thermaltime","369.96","7-27.5",NA,NA,3,1,NA
"263","laube14a","exp1","Quercus.rubra","yes","laube14a.",NA,NA,"8","16",NA,"thermaltime","349.78","7-27.5",NA,NA,3,1,NA
"264","laube14a","exp1","Robinia.pseudoacacia","yes","laube14a.",NA,NA,"8","16",NA,"thermaltime","279.15","7-27.5",NA,NA,3,1,NA
"265","laube14a","exp1","Symphoricarpos.albus","yes","laube14a.",NA,NA,"8","16",NA,"thermaltime","191.7","7-27.5",NA,NA,3,1,NA
"266","laube14a","exp1","Carpinus.betulus","yes","laube14a.",NA,NA,"8","16",NA,"thermaltime","191.7","7-27.5",NA,NA,3,1,NA
"267","laube14a","exp1","Fraxinus.excelsior","yes","laube14a.",NA,NA,"8","16",NA,"thermaltime","458.15","7-27.5",NA,NA,3,1,NA
"268","laube14a","exp1","Fraxinus.pennsylvanica","yes","laube14a.",NA,NA,"8","16",NA,"thermaltime","434.39","7-27.5",NA,NA,3,1,NA
"269","laube14a","exp1","Juglans.ailantifolia","yes","laube14a.",NA,NA,"8","16",NA,"thermaltime","369.91","7-27.5",NA,NA,3,1,NA
"270","laube14a","exp1","Larix.decidua","yes","laube14a.",NA,NA,"8","16",NA,"thermaltime","190.85","7-27.5",NA,NA,3,1,NA
"271","laube14a","exp1","Picea.abies","yes","laube14a.",NA,NA,"8","16",NA,"thermaltime","401.79","7-27.5",NA,NA,3,1,NA
"272","laube14a","exp1","Pinus .nigra","yes","laube14a.",NA,NA,"8","16",NA,"thermaltime","532.37","7-27.5",NA,NA,3,1,NA
"273","laube14a","exp1","Syringa.vulgaris","yes","laube14a.",NA,NA,"8","16",NA,"thermaltime","201.79","7-27.5",NA,NA,3,1,NA
"274","laube14b","exp1","Populus.tremula","yes","laube14b.",NA,NA,"16","",2376,"daystobudburst","","25.3",NA,NA,1,1,NA
"275","laube14b","exp1","Betula.pendula","yes","laube14b.",NA,NA,"16","",2376,"daystobudburst","","25.3",NA,NA,1,1,NA
"276","laube14b","exp1","Larix.decidua","yes","laube14b.",NA,NA,"16","",2376,"daystobudburst","","25.3",NA,NA,1,1,NA
"277","laube14b","exp1","Syringa.vulgaris","yes","laube14b.",NA,NA,"16","",2376,"daystobudburst","","25.3",NA,NA,1,1,NA
"278","laube14b","exp1","Cornus.mas","yes","laube14b.",NA,NA,"16","",2376,"daystobudburst","","25.3",NA,NA,1,1,NA
"279","laube14b","exp1","Robinia.pseudoacacia","yes","laube14b.",NA,NA,"16","",2376,"daystobudburst","","25.3",NA,NA,1,1,NA
"280","laube14b","exp1","Quercus.robur","yes","laube14b.",NA,NA,"16","",2376,"daystobudburst","","25.3",NA,NA,1,1,NA
"281","laube14b","exp1","Symphoricarpos.albus","yes","laube14b.",NA,NA,"16","",2376,"daystobudburst","","25.3",NA,NA,1,1,NA
"282","laube14b","exp1","Picea.abies","yes","laube14b.",NA,NA,"16","",2376,"daystobudburst","","25.3",NA,NA,1,1,NA
"283","li05","exp1","Betula.pendula","yes","li05.",NA,NA,"12","12",1048,"growth","0","18",NA,NA,1,1,NA
"284","li05","exp1","Betula.pendula","yes","li05.",NA,NA,"12","12",1048,"percentbudburst","0","18",NA,NA,1,1,NA
"285","linkosalo06","exp1","Betula.pendula","yes","linkosalo06.",NA,504,NA,"",2877,NA,"138","15",NA,1,NA,1,1
"286","man10","exp1","Picea.glauca","yes","man10.2009-09-01","2009-09-01",NA,"16","8",0,"percentbudburst","26","10",1,NA,1,4,NA
"287","manson91","exp1","Actinidia.deliciosa","yes","manson91.1985-08-27","1985-08-27",NA,NA,"",NA,"percentbudburst","4.577","ambient + .7",1,NA,NA,2,NA
"288","manson91","exp1","Actinidia.deliciosa","yes","manson91.1985-08-27","1985-08-27",NA,NA,"",NA,"growth","43.284","ambient + .7",1,NA,NA,2,NA
"289","morin10","exp1","Quercus.robur","yes","morin10.",NA,NA,NA,"",2499,"daystobudburst","125.113","ambient",1,NA,NA,3,NA
"290","morin10","exp1","Quercus.pubescens","yes","morin10.2004-01-01","2004-01-01",NA,NA,"",1313,"daystobudburst","127.014","ambient",1,NA,NA,3,NA
"291","morin10","exp1","Quercus.ilex","yes","morin10.2004-01-01","2004-01-01",NA,NA,"",1313,"daystobudburst","112.353","ambient",1,NA,NA,3,NA
"292","myking95","exp1","Betula.pendula","yes","myking95.",NA,2520,"8","16",2520,"daystobudburst","11.37","15",NA,5,2,1,5
"293","myking95","exp1","Betula.pubescens","yes","myking95.",NA,2520,"8","16",2520,"daystobudburst","11.42","15",NA,5,2,1,5
"294","myking97","exp1","Betula.pubescens","yes","myking97.",NA,2880,"12","12",4533,"daystobudburst","8.662","15",NA,1,2,6,1
"295","myking98","exp1","Prunus.padus","yes","myking98.1996-11-15","1996-11-15",NA,"24","0",648,"daystobudburst","24.807","15",6,NA,1,1,NA
"296","myking98","exp1","Alnus.glutinosa","yes","myking98.1996-11-15","1996-11-15",NA,"24","0",648,"daystobudburst","57.908","15",6,NA,1,1,NA
"297","myking98","exp1","Betula.pendula","yes","myking98.1996-11-15","1996-11-15",NA,"24","0",648,"daystobudburst","32.428","15",6,NA,1,1,NA
"298","nienstaedt66","exp1","Picea.jezoensis hondoensis","yes","nienstaedt66.1958-11-28","1958-11-28",NA,"20","4",571,"daystobudburst","44","22.5",1,4,2,1,4
"299","nienstaedt66","exp1","Picea.glehnii","yes","nienstaedt66.1958-11-28","1958-11-28",NA,"8","16",571,"daystobudburst","no response","22.5",1,4,2,1,4
"300","nienstaedt66","exp1","Picea.abies","yes","nienstaedt66.1958-11-28","1958-11-28",NA,"20","4",571,"daystobudburst","38","22.5",1,4,2,1,4
"301","nienstaedt66","exp1","Picea.glauca","yes","nienstaedt66.1958-11-28","1958-11-28",NA,"20","4",571,"daystobudburst","37","22.5",1,4,2,1,4
"302","nienstaedt66","exp1","Picea.pungens","yes","nienstaedt66.1958-11-28","1958-11-28",NA,"20","4",571,"daystobudburst","35","22.5",1,4,2,1,4
"303","nienstaedt66","exp1","Picea.breweriana","yes","nienstaedt66.1958-11-28","1958-11-28",NA,"20","4",571,"daystobudburst","44","22.5",1,4,2,1,4
"304","nienstaedt66","exp1","Picea.jezoensis","yes","nienstaedt66.1958-11-28","1958-11-28",NA,"20","4",571,"daystobudburst","28","22.5",1,4,2,1,4
"305","nienstaedt66","exp1","Picea.engelmannii","yes","nienstaedt66.1958-11-28","1958-11-28",NA,"20","4",571,"daystobudburst","45","22.5",1,4,2,1,4
"306","nishimoto95","exp1","Prunus.persica","yes","nishimoto95.1987-01-28","1987-01-28",NA,NA,"",NA,"daystobudburst","88","20",16,NA,NA,2,NA
"307","nishimoto95","exp1","Pyrus.pyrifolia","yes","nishimoto95.1988-01-29","1988-01-29",NA,NA,"",NA,"daystobudburst","89","20",16,NA,NA,2,NA
"308","nishimoto95","exp1","Vitis.vinifera","yes","nishimoto95.1988-01-16","1988-01-16",NA,NA,"",NA,"daystobudburst","76","28",16,NA,NA,2,NA
"309","okie11","exp1","Prunus.persica","yes","okie11.2007-01-25","2007-01-25",NA,"0","24",644,"percentbudburst","","18.3",2,NA,2,2,NA
"310","okie11","exp2","Prunus.persica","yes","okie11.2008-01-18","2008-01-18",NA,"12","12",502,"percentbudburst","","24",2,NA,2,2,NA
"311","pagter15","exp1","Ribes.nigrum","yes","pagter15.2013-02-15","2013-02-15",NA,"16","8",1376,"phenstage","26.03","20",4,NA,1,1,NA
"312","partanen01","exp1","Picea.abies","yes","partanen01.1997-12-05","1997-12-05",NA,"16","8",859,"daystobudburst","21","20",1,NA,2,1,NA
"313","partanen05","exp2","Picea.abies","yes","partanen05.1992-09-28","1992-09-28",NA,"20","4",44,"percentbudburst","27.408","20",16,NA,4,1,NA
"314","partanen05","exp1","Picea.abies","yes","partanen05.1993-01-17","1993-01-17",NA,"20","4",835,"percentbudburst","138.921","20",16,NA,4,1,NA
"315","partanen98","exp1","Picea.abies","yes","partanen98.1994-11-02","1994-11-02",NA,"12","12",576,"daystobudburst","173","20",4,NA,4,3,NA
"316","partanen98","exp2","Picea.abies","yes","partanen98.1993-12-07","1993-12-07",NA,"6","18",645,"daystobudburst","73","10",4,NA,4,3,NA
"317","partanen98","exp3","Picea.abies","yes","partanen98.1993-12-07","1993-12-07",NA,"6","18",645,"daystobudburst","79","10",4,NA,4,3,NA
"318","pettersen71","exp1","Rhododendron.","yes","pettersen71.",NA,NA,"10","14",NA,"notsureabout","","22",NA,NA,6,8,NA
"319","pettersen71","exp1","Rhododendron.","yes","pettersen71.",NA,NA,"10","14",NA,"growth","","22",NA,NA,6,8,NA
"320","pettersen71","exp2","Rhododendron.","yes","pettersen71.",NA,NA,"10","14",NA,"phenstage","63","18",NA,NA,6,8,NA
"321","pettersen71","exp2","Rhododendron.","yes","pettersen71.",NA,NA,"10","14",NA,"growth","98","16",NA,NA,6,8,NA
"322","pettersen71","exp2","Rhododendron.","yes","pettersen71.",NA,NA,"18","6",NA,"notsureabout","","21",NA,NA,6,8,NA
"323","pop2000","exp1","Betula.nana","yes","pop2000.1996-09-03","1996-09-03",0,"24","0",47,"percentbudburst","3","12.92",1,1,1,3,1
"324","pop2000","exp1","Salix.pulchra","yes","pop2000.1996-09-03","1996-09-03",0,"24","0",47,"percentbudburst","3","10.93",1,1,1,3,1
"325","ramos99","exp1","Olea.europaea","yes","ramos99.1997-01-09","1997-01-09",NA,"12","12",388,"percentbudburst","99.706","30",7,NA,1,3,NA
"326","rinne94","exp1","Betula.pubescens","yes","rinne94.",NA,NA,"24","0",1406,"percentbudburst","24.839","18",NA,2,1,1,2
"327","rinne97","exp1","Betula .pendula","yes","rinne97.",NA,2688,"ambient","ambient",3976,"percentbudburst","","20",NA,7,1,1,7
"328","ruesink98","exp5","Pieris. japonica","yes","ruesink98.1994-02-02","1994-02-02",NA,"16","8",1724,"percentflower","","21",3,NA,2,4,NA
"329","ruesink98","exp3","Pieris. japonica","yes","ruesink98.1995-01-18","1995-01-18",NA,"ambient"," night break of 2 h",1009,"percentflower","","21",3,NA,2,4,NA
"330","ruesink98","exp2","Pieris. japonica","yes","ruesink98.1994-07-19","1994-07-19",NA,"ambient","ambient",2978,"percentflower","",NA,3,NA,2,4,NA
"331","Sanz-Perez09","exp1","Quercus.faginea","yes","Sanz-Perez09.2005-01-31","2005-01-31",NA,"16","8",1090,"percentbudburst","49","19",1,NA,2,2,NA
"332","Sanz-Perez09","exp1","Quercus.ilex","yes","Sanz-Perez09.2005-01-31","2005-01-31",NA,"16","8",1090,"percentbudburst","49","19",1,NA,2,2,NA
"333","sanzperez10","exp1","Quercus. faginea","yes","sanzperez10.2004-01-01","2004-01-01",NA,"ambient","ambient",NA,"percentbudburst","56.387","ambient",1,NA,1,1,NA
"334","sanzperez10","exp1","Quercus.ilex","yes","sanzperez10.2004-01-01","2004-01-01",NA,"ambient","ambient",NA,"percentbudburst","55.882","ambient",1,NA,1,1,NA
"335","sanzperez10","exp1","Quercus. coccifera","yes","sanzperez10.2004-01-01","2004-01-01",NA,"ambient","ambient",NA,"percentbudburst","23.913","ambient",1,NA,1,1,NA
"336","schnabel87","exp1","Vitis.vinifera","yes","schnabel87.1984-09-26","1984-09-26",NA,"15","9",96,"daystobudburst","110.518","24",16,NA,4,5,NA
"337","skre08","exp1","Betula.pubescens","yes","skre08.2001-01-25","2001-01-25",NA,"18","",1732,"daystobudburst","65.63","20",2,NA,1,1,NA
"338","skuterud94","exp1","Betula.pendula","yes","skuterud94.1993-11-25","1993-11-25",2664,"8","16",3211,"daystobudburst","3","mean of 9, 12, 15",1,5,2,4,5
"339","skuterud94","exp1","Betula.pendula","yes","skuterud94.1993-11-25","1993-11-25",NA,"8","16",547,"thermaltime","","mean of 9, 12, 15",1,5,2,4,5
"340","sogaard08","exp2","Picea.abies","yes","sogaard08.",NA,NA,"24","0",1602,"percentbudburst","224","18",NA,4,2,3,4
"341","sogaard08","exp1a","Picea.abies","yes","sogaard08.",NA,NA,"24","0",1602,"daystobudburst","5.171","18",NA,4,2,3,4
"342","sogaard08","exp2","Picea.abies","yes","sogaard08.",NA,NA,"24","0",1602,"daystobudburst","39.206","12",NA,4,2,3,4
"343","sogaard08","exp3a","Picea.abies","yes","sogaard08.",NA,NA,"24","0",1602,"daystobudburst","28.54","15",NA,4,2,3,4
"344","sogaard08","exp3b","Picea.abies","yes","sogaard08.",NA,NA,"24","0",1602,"daystobudburst","32.128","15",NA,4,2,3,4
"345","sogaard08","exp1b","Picea.abies","yes","sogaard08.",NA,NA,"24","0",1602,"daystobudburst","6.59","18",NA,4,2,3,4
"346","sonsteby13","exp1","Ribes.nigrum","yes","sonsteby13.",NA,NA,"ambient","ambient",NA,"phenstage","7","ambient",NA,NA,1,1,NA
"347","sonsteby13","exp2","Ribes.nigrum","yes","sonsteby13.",NA,NA,"ambient","ambient",NA,"phenstage","0","ambient",NA,NA,1,1,NA
"348","sonsteby13","exp1","Ribes.nigrum","yes","sonsteby13.",NA,NA,"ambient","ambient",NA,"growth","98","ambient",NA,NA,1,1,NA
"349","sonsteby13","exp2","Ribes.nigrum","yes","sonsteby13.",NA,NA,"ambient","ambient",NA,"growth","14","ambient",NA,NA,1,1,NA
"350","sonsteby14","exp2","Ribes.nigrum","yes","sonsteby14.2011-10-19","2011-10-19",0,"24","0",86,"daystobudburst","13.224","20",5,15,2,2,15
"351","sonsteby14","exp2","Ribes.nigrum","yes","sonsteby14.2011-10-19","2011-10-19",0,"24","0",86,"percentbudburst","50","20",5,15,2,2,15
"352","sonsteby14","exp3","Ribes.nigrum","yes","sonsteby14.2012-10-17","2012-10-17",0,"ambient","",66,"flowernumber","50","20",5,15,2,2,15
"353","sonsteby14","exp3","Ribes.nigrum","yes","sonsteby14.2012-10-17","2012-10-17",0,"ambient","",66,"percentbudburst","50","20",5,15,2,2,15
"354","sonsteby14","exp3","Ribes.nigrum","yes","sonsteby14.2012-10-17","2012-10-17",0,"ambient","",66,"daystoflower","50","20",5,15,2,2,15
"355","sonsteby14","exp3","Ribes.nigrum","yes","sonsteby14.2012-10-17","2012-10-17",0,"ambient","",66,"daystobudburst","7.448","20",5,15,2,2,15
"356","sonsteby14","exp4","Ribes.nigrum","yes","sonsteby14.2013-10-22","2013-10-22",NA,"24","0",NA,"growth","28","20",5,15,2,2,15
"357","sonsteby14","exp4","Ribes.nigrum","yes","sonsteby14.2013-10-22","2013-10-22",2520,"24","0",2520,"daystobudburst","5.7","20",5,15,2,2,15
"358","sonsteby14","exp4","Ribes.nigrum","yes","sonsteby14.2013-10-22","2013-10-22",2520,"24","0",2520,"flowernumber","50","20",5,15,2,2,15
"359","sonsteby14","exp4","Ribes.nigrum","yes","sonsteby14.2013-10-22","2013-10-22",2520,"24","0",2520,"percentbudburst","50","20",5,15,2,2,15
"360","sonsteby14","exp4","Ribes.nigrum","yes","sonsteby14.2013-10-22","2013-10-22",2520,"24","0",2520,"daystoflower","15.4","20",5,15,2,2,15
"361","sonsteby14","exp5","Ribes.nigrum","yes","sonsteby14.2013-10-05","2013-10-05",4536,"24","0",4536,"flowernumber","50","8",5,15,2,2,15
"362","sonsteby14","exp5","Ribes.nigrum","yes","sonsteby14.2013-10-05","2013-10-05",4536,"24","0",4536,"percentbudburst","50","8",5,15,2,2,15
"363","sonsteby14","exp5","Ribes.nigrum","yes","sonsteby14.2013-10-05","2013-10-05",4536,"24","0",4536,"daystobudburst","7.2","8",5,15,2,2,15
