Lat	Lon	MeanDateLeaf
46.2000	5.0200	  96.5
46.3700	5.0200	  95.6
46.5300	5.0200	  95.4
46.7000	5.0200	  95.9
46.8700	5.0200	  95.3
47.0300	5.0200	  95.3
47.2000	5.0200	  96.3
47.3600	5.0200	  98.6
47.5300	5.0200	 100.8
47.7000	5.0200	 100.3
47.8600	5.0200	 100.2
48.0300	5.0200	  98.4
48.1900	5.0200	  97.9
48.3600	5.0200	  98.8
48.5200	5.0200	  97.2
48.6900	5.0200	  96.2
48.8600	5.0200	  96.6
49.0200	5.0200	  97.0
49.1900	5.0200	  98.1
49.3500	5.0200	  97.8
49.5200	5.0200	  99.0
49.6900	5.0200	 100.2
49.8500	5.0200	 101.5
50.0200	5.0200	 104.8
50.1900	5.0200	 103.4
50.3500	5.0200	 102.2
50.5200	5.0200	 101.0
50.6800	5.0200	 100.2
50.8500	5.0200	  98.9
51.0200	5.0200	  98.3
51.1800	5.0200	  97.9
51.3500	5.0200	  98.4
51.5100	5.0200	  99.2
51.6800	5.0200	  99.1
51.8400	5.0200	  98.7
52.0100	5.0200	  99.6
52.1800	5.0200	 100.0
52.3400	5.0200	 100.2
52.5100	5.0200	 100.5
52.6700	5.0200	 101.3
52.8400	5.0200	 101.9
53.0100	5.0200	 102.8
53.1700	5.0200	 103.3
60.8100	5.0200	 118.9
60.9800	5.0200	 119.1
61.1400	5.0200	 123.2
61.8000	5.0200	 122.5
61.9700	5.0200	 128.8
34.2500	5.1800	 106.9
34.4100	5.1800	 107.3
34.5800	5.1800	 108.2
34.7500	5.1800	 107.8
34.9100	5.1800	 104.5
35.0800	5.1800	  98.1
35.2400	5.1800	  98.4
35.4100	5.1800	  98.8
35.5800	5.1800	  98.4
35.7400	5.1800	  97.3
35.9100	5.1800	  97.0
36.0800	5.1800	  99.2
36.2400	5.1800	  97.9
36.4100	5.1800	  98.3
36.5700	5.1800	  99.2
36.7400	5.1800	  99.6
36.9100	5.1800	  98.6
43.5500	5.1800	  95.7
43.7100	5.1800	  95.7
43.8800	5.1800	  95.7
44.0400	5.1800	  95.5
44.2100	5.1800	  94.7
44.3800	5.1800	  96.6
44.5400	5.1800	  99.1
44.7100	5.1800	  99.8
44.8700	5.1800	  97.7
45.0400	5.1800	  98.6
45.2000	5.1800	  95.8
45.3700	5.1800	  97.8
45.5400	5.1800	  97.6
45.7000	5.1800	  97.4
45.8700	5.1800	  95.8
46.0300	5.1800	  96.1
46.2000	5.1800	  96.9
46.3700	5.1800	  96.0
46.5300	5.1800	  95.4
46.7000	5.1800	  95.2
46.8700	5.1800	  95.2
47.0300	5.1800	  95.0
47.2000	5.1800	  95.3
47.3600	5.1800	  95.6
47.5300	5.1800	  96.9
47.7000	5.1800	  98.8
47.8600	5.1800	 100.7
48.0300	5.1800	  99.5
48.1900	5.1800	  98.5
48.3600	5.1800	  98.4
48.5200	5.1800	  98.4
48.6900	5.1800	  98.0
48.8600	5.1800	  97.6
49.0200	5.1800	  97.7
49.1900	5.1800	  97.9
49.3500	5.1800	  98.7
49.5200	5.1800	  99.2
49.6900	5.1800	  99.2
49.8500	5.1800	 102.4
50.0200	5.1800	 106.0
50.1900	5.1800	 103.6
50.3500	5.1800	 103.5
50.5200	5.1800	 102.6
50.6800	5.1800	 100.5
50.8500	5.1800	  98.9
51.0200	5.1800	  98.2
51.1800	5.1800	  98.1
51.3500	5.1800	  98.6
51.5100	5.1800	  98.9
51.6800	5.1800	  99.0
51.8400	5.1800	  99.0
52.0100	5.1800	  99.3
52.1800	5.1800	  99.9
52.3400	5.1800	  99.6
52.5100	5.1800	  99.9
52.6700	5.1800	 101.2
52.8400	5.1800	 101.7
53.0100	5.1800	 102.5
60.3100	5.1800	 119.2
60.4800	5.1800	 118.4
60.6400	5.1800	 119.0
60.8100	5.1800	 119.5
60.9800	5.1800	 123.6
61.1400	5.1800	 125.1
61.3100	5.1800	 123.0
61.4700	5.1800	 125.0
61.6400	5.1800	 123.2
61.8000	5.1800	 127.9
61.9700	5.1800	 124.5
34.2500	5.3500	 109.7
34.4100	5.3500	 109.4
34.5800	5.3500	 110.5
34.7500	5.3500	 109.7
34.9100	5.3500	 105.7
35.0800	5.3500	 104.0
35.2400	5.3500	  99.2
35.4100	5.3500	  98.9
35.5800	5.3500	  97.8
35.7400	5.3500	  96.9
35.9100	5.3500	  98.0
36.0800	5.3500	  98.5
36.2400	5.3500	  97.8
36.4100	5.3500	 100.1
36.5700	5.3500	  99.4
36.7400	5.3500	  99.4
43.5500	5.3500	  96.4
43.7100	5.3500	  96.7
43.8800	5.3500	  97.6
44.0400	5.3500	  96.6
44.2100	5.3500	 101.1
44.3800	5.3500	 101.3
44.5400	5.3500	 102.3
44.7100	5.3500	 105.6
44.8700	5.3500	 101.0
45.0400	5.3500	 110.7
45.2000	5.3500	  96.4
45.3700	5.3500	 100.0
45.5400	5.3500	  98.7
45.7000	5.3500	  97.3
45.8700	5.3500	  96.2
46.0300	5.3500	  96.0
46.2000	5.3500	  96.5
46.3700	5.3500	  96.3
46.5300	5.3500	  95.7
46.7000	5.3500	  95.4
46.8700	5.3500	  95.0
47.0300	5.3500	  94.9
47.2000	5.3500	  95.1
47.3600	5.3500	  95.2
47.5300	5.3500	  95.7
47.7000	5.3500	  97.1
47.8600	5.3500	  99.7
48.0300	5.3500	  99.4
48.1900	5.3500	  99.8
48.3600	5.3500	  98.8
48.5200	5.3500	  99.7
48.6900	5.3500	  99.0
48.8600	5.3500	  98.8
49.0200	5.3500	  98.8
49.1900	5.3500	  99.5
49.3500	5.3500	  98.2
49.5200	5.3500	  98.8
49.6900	5.3500	  99.5
49.8500	5.3500	 103.2
50.0200	5.3500	 106.8
50.1900	5.3500	 105.0
50.3500	5.3500	 103.6
50.5200	5.3500	 103.3
50.6800	5.3500	 100.3
50.8500	5.3500	  99.2
51.0200	5.3500	  97.9
51.1800	5.3500	  98.1
51.3500	5.3500	  98.8
51.5100	5.3500	  98.9
51.6800	5.3500	  98.6
51.8400	5.3500	  99.0
52.0100	5.3500	  99.7
52.1800	5.3500	  99.6
52.3400	5.3500	  99.8
52.5100	5.3500	  99.9
52.8400	5.3500	 101.9
59.3100	5.3500	 117.7
59.4800	5.3500	 117.3
59.6500	5.3500	 116.5
59.8100	5.3500	 116.3
59.9800	5.3500	 116.7
60.1500	5.3500	 118.2
60.3100	5.3500	 116.5
60.4800	5.3500	 118.2
60.6400	5.3500	 119.2
60.8100	5.3500	 120.4
60.9800	5.3500	 128.3
61.1400	5.3500	 124.7
61.3100	5.3500	 124.1
61.4700	5.3500	 126.1
61.6400	5.3500	 122.0
61.8000	5.3500	 131.6
61.9700	5.3500	 125.0
62.1400	5.3500	 121.7
34.2500	5.5200	 111.9
34.4100	5.5200	 112.3
34.5800	5.5200	 112.8
34.7500	5.5200	 111.8
34.9100	5.5200	 106.4
35.0800	5.5200	 106.1
35.2400	5.5200	  99.9
35.4100	5.5200	  97.3
35.5800	5.5200	  97.3
35.7400	5.5200	  96.5
35.9100	5.5200	  98.3
36.0800	5.5200	  98.2
36.2400	5.5200	  98.9
36.4100	5.5200	 101.6
36.5700	5.5200	 101.1
36.7400	5.5200	  99.7
43.3800	5.5200	  96.8
43.5500	5.5200	  97.7
43.7100	5.5200	  97.6
43.8800	5.5200	  98.2
44.0400	5.5200	  99.6
44.2100	5.5200	 106.5
44.3800	5.5200	 105.3
44.5400	5.5200	 104.1
44.7100	5.5200	 108.0
44.8700	5.5200	 108.2
45.0400	5.5200	 119.4
45.2000	5.5200	 108.3
45.3700	5.5200	  98.2
45.5400	5.5200	  99.4
45.7000	5.5200	  97.7
45.8700	5.5200	  96.3
46.0300	5.5200	 100.0
46.2000	5.5200	  99.4
46.3700	5.5200	  98.9
46.5300	5.5200	  99.5
46.7000	5.5200	  96.7
46.8700	5.5200	  95.4
47.0300	5.5200	  95.3
47.2000	5.5200	  95.1
47.3600	5.5200	  95.4
47.5300	5.5200	  95.6
47.7000	5.5200	  96.5
47.8600	5.5200	  98.2
48.0300	5.5200	  99.5
48.1900	5.5200	 100.5
48.3600	5.5200	 100.0
48.5200	5.5200	 100.9
48.6900	5.5200	 100.2
48.8600	5.5200	  99.8
49.0200	5.5200	  98.8
49.1900	5.5200	  98.7
49.3500	5.5200	  98.0
49.5200	5.5200	  99.0
49.6900	5.5200	 100.2
49.8500	5.5200	 103.9
50.0200	5.5200	 106.6
50.1900	5.5200	 107.7
50.3500	5.5200	 102.7
50.5200	5.5200	 102.0
50.6800	5.5200	 100.0
50.8500	5.5200	  99.0
51.0200	5.5200	  98.1
51.1800	5.5200	  98.6
51.3500	5.5200	  98.3
51.5100	5.5200	  98.4
51.6800	5.5200	  98.4
51.8400	5.5200	  99.0
52.0100	5.5200	  99.2
52.1800	5.5200	  99.2
52.3400	5.5200	  99.0
52.5100	5.5200	 100.4
53.0100	5.5200	 102.2
53.1700	5.5200	 103.2
59.3100	5.5200	 115.2
59.4800	5.5200	 116.2
59.6500	5.5200	 115.4
59.8100	5.5200	 116.9
59.9800	5.5200	 124.2
60.1500	5.5200	 118.2
60.3100	5.5200	 120.5
60.4800	5.5200	 124.2
60.6400	5.5200	 117.7
60.8100	5.5200	 132.4
60.9800	5.5200	 129.6
61.1400	5.5200	 124.4
61.3100	5.5200	 125.9
61.4700	5.5200	 125.1
61.6400	5.5200	 123.3
61.8000	5.5200	 139.8
61.9700	5.5200	 126.1
62.1400	5.5200	 120.6
34.2500	5.6800	 113.4
34.4100	5.6800	 114.1
34.5800	5.6800	 113.7
34.7500	5.6800	 114.1
34.9100	5.6800	 108.9
35.0800	5.6800	 106.6
35.2400	5.6800	 100.6
35.4100	5.6800	  96.0
35.5800	5.6800	  96.1
35.7400	5.6800	  96.4
35.9100	5.6800	  98.4
36.0800	5.6800	  98.3
36.2400	5.6800	  99.5
36.4100	5.6800	 101.1
36.5700	5.6800	 100.3
36.7400	5.6800	 101.0
36.9100	5.6800	  98.8
43.3800	5.6800	  97.5
43.5500	5.6800	  97.9
43.7100	5.6800	  98.8
43.8800	5.6800	  98.0
44.0400	5.6800	  99.6
44.2100	5.6800	 107.9
44.3800	5.6800	 107.4
44.5400	5.6800	 109.1
44.7100	5.6800	 113.2
44.8700	5.6800	 116.7
45.0400	5.6800	 114.0
45.2000	5.6800	 114.1
45.3700	5.6800	 102.7
45.5400	5.6800	  99.8
45.7000	5.6800	  96.4
45.8700	5.6800	  99.0
46.0300	5.6800	 106.6
46.2000	5.6800	 108.2
46.3700	5.6800	 102.2
46.5300	5.6800	 101.3
46.7000	5.6800	 101.1
46.8700	5.6800	  97.6
47.0300	5.6800	  95.7
47.2000	5.6800	  95.6
47.3600	5.6800	  95.6
47.5300	5.6800	  96.0
47.7000	5.6800	  96.4
47.8600	5.6800	  96.5
48.0300	5.6800	  99.0
48.1900	5.6800	  99.3
48.3600	5.6800	  99.5
48.5200	5.6800	 100.1
48.6900	5.6800	 100.3
48.8600	5.6800	  99.2
49.0200	5.6800	  98.9
49.1900	5.6800	  98.8
49.3500	5.6800	  96.9
49.5200	5.6800	  99.3
49.6900	5.6800	 100.5
49.8500	5.6800	 103.6
50.0200	5.6800	 105.8
50.1900	5.6800	 104.9
50.3500	5.6800	 104.3
50.5200	5.6800	 101.2
50.6800	5.6800	  99.4
50.8500	5.6800	  98.0
51.0200	5.6800	  97.3
51.1800	5.6800	  97.1
51.3500	5.6800	  96.2
51.5100	5.6800	  96.5
51.6800	5.6800	  97.6
51.8400	5.6800	  98.8
52.0100	5.6800	  98.8
52.1800	5.6800	  98.7
52.3400	5.6800	  98.9
52.5100	5.6800	  99.3
52.6700	5.6800	 100.7
52.8400	5.6800	 100.9
53.0100	5.6800	 102.2
53.1700	5.6800	 103.1
53.3400	5.6800	 103.7
58.8200	5.6800	 114.8
58.9800	5.6800	 114.4
59.4800	5.6800	 115.5
59.6500	5.6800	 118.9
59.9800	5.6800	 118.3
60.1500	5.6800	 122.3
60.3100	5.6800	 122.7
60.4800	5.6800	 128.9
60.6400	5.6800	 124.5
60.8100	5.6800	 130.6
60.9800	5.6800	 134.9
61.1400	5.6800	 126.3
61.3100	5.6800	 130.0
61.4700	5.6800	 124.9
61.6400	5.6800	 125.1
61.8000	5.6800	 141.7
61.9700	5.6800	 126.5
62.1400	5.6800	 118.7
62.3000	5.6800	 112.8
34.2500	5.8500	 115.1
34.4100	5.8500	 115.2
34.5800	5.8500	 114.7
34.7500	5.8500	 114.9
34.9100	5.8500	 111.5
35.0800	5.8500	 105.5
35.2400	5.8500	  97.6
35.4100	5.8500	  95.9
35.5800	5.8500	  95.7
35.7400	5.8500	  97.5
35.9100	5.8500	  98.5
36.0800	5.8500	  98.4
36.2400	5.8500	  98.9
36.4100	5.8500	 100.7
36.5700	5.8500	 100.1
36.7400	5.8500	 101.3
36.9100	5.8500	  99.1
43.3800	5.8500	  98.6
43.5500	5.8500	  99.2
43.7100	5.8500	  98.4
43.8800	5.8500	  96.8
44.0400	5.8500	  98.7
44.2100	5.8500	 106.3
44.3800	5.8500	 104.5
44.5400	5.8500	 103.8
44.7100	5.8500	 113.8
44.8700	5.8500	 118.1
45.0400	5.8500	 107.6
45.2000	5.8500	  99.9
45.3700	5.8500	 104.0
45.5400	5.8500	 105.0
45.7000	5.8500	 100.5
45.8700	5.8500	  97.0
46.0300	5.8500	 102.4
46.2000	5.8500	 107.6
46.3700	5.8500	 111.0
46.5300	5.8500	 105.9
46.7000	5.8500	 103.2
46.8700	5.8500	 102.2
47.0300	5.8500	  98.1
47.2000	5.8500	  96.3
47.3600	5.8500	  95.7
47.5300	5.8500	  96.1
47.7000	5.8500	  96.0
47.8600	5.8500	  97.3
48.0300	5.8500	  97.9
48.1900	5.8500	  99.4
48.3600	5.8500	 100.0
48.5200	5.8500	  99.1
48.6900	5.8500	  99.8
48.8600	5.8500	  98.8
49.0200	5.8500	  97.4
49.1900	5.8500	  96.9
49.3500	5.8500	  97.9
49.5200	5.8500	 100.5
49.6900	5.8500	 100.8
49.8500	5.8500	 102.8
50.0200	5.8500	 104.5
50.1900	5.8500	 104.7
50.3500	5.8500	 106.1
50.5200	5.8500	 102.8
50.6800	5.8500	 100.3
50.8500	5.8500	  98.2
51.0200	5.8500	  97.4
51.1800	5.8500	  96.2
51.3500	5.8500	  96.6
51.5100	5.8500	  96.2
51.6800	5.8500	  96.6
51.8400	5.8500	  98.6
52.0100	5.8500	  98.5
52.1800	5.8500	  98.6
52.3400	5.8500	  99.7
52.5100	5.8500	  99.7
52.6700	5.8500	 100.5
52.8400	5.8500	 101.0
53.0100	5.8500	 101.7
53.1700	5.8500	 102.7
53.3400	5.8500	 103.7
58.6500	5.8500	 115.5
58.8200	5.8500	 114.0
58.9800	5.8500	 111.9
59.1500	5.8500	 112.3
59.4800	5.8500	 118.9
59.6500	5.8500	 120.6
59.8100	5.8500	 114.3
59.9800	5.8500	 121.3
60.1500	5.8500	 119.1
60.3100	5.8500	 126.1
60.4800	5.8500	 126.8
60.6400	5.8500	 129.0
60.8100	5.8500	 126.2
60.9800	5.8500	 143.3
61.1400	5.8500	 128.6
61.3100	5.8500	 127.2
61.4700	5.8500	 121.8
61.6400	5.8500	 123.8
61.8000	5.8500	 142.1
61.9700	5.8500	 123.0
62.1400	5.8500	 123.6
62.3000	5.8500	 110.0
34.2500	6.0100	 116.6
34.4100	6.0100	 115.5
34.5800	6.0100	 115.3
34.7500	6.0100	 114.9
34.9100	6.0100	 109.2
35.0800	6.0100	 101.8
35.2400	6.0100	  95.1
35.4100	6.0100	  95.8
35.5800	6.0100	  96.4
35.7400	6.0100	  99.6
35.9100	6.0100	  97.8
36.0800	6.0100	  97.8
36.2400	6.0100	  98.8
36.4100	6.0100	 100.3
36.5700	6.0100	  99.7
36.7400	6.0100	 100.7
36.9100	6.0100	  99.1
43.2100	6.0100	  96.9
43.3800	6.0100	  99.7
43.5500	6.0100	  98.6
43.7100	6.0100	  98.4
43.8800	6.0100	  98.1
44.0400	6.0100	  97.2
44.2100	6.0100	  99.1
44.3800	6.0100	  98.6
44.5400	6.0100	 105.2
44.7100	6.0100	 120.5
44.8700	6.0100	 118.7
45.0400	6.0100	 122.8
45.2000	6.0100	 127.0
45.3700	6.0100	 106.0
45.5400	6.0100	 107.3
45.7000	6.0100	  99.5
45.8700	6.0100	  98.9
46.0300	6.0100	 100.1
46.2000	6.0100	 101.3
46.3700	6.0100	 113.2
46.5300	6.0100	 114.2
46.7000	6.0100	 111.6
46.8700	6.0100	 105.4
47.0300	6.0100	 103.3
47.2000	6.0100	  98.4
47.3600	6.0100	  96.7
47.5300	6.0100	  97.0
47.7000	6.0100	  95.9
47.8600	6.0100	  97.1
48.0300	6.0100	  97.9
48.1900	6.0100	  99.0
48.3600	6.0100	  99.5
48.5200	6.0100	 100.7
48.6900	6.0100	  98.6
48.8600	6.0100	  97.7
49.0200	6.0100	  98.8
49.1900	6.0100	  97.8
49.3500	6.0100	  96.8
49.5200	6.0100	 100.8
49.6900	6.0100	 100.6
49.8500	6.0100	 100.5
50.0200	6.0100	 103.3
50.1900	6.0100	 104.8
50.3500	6.0100	 105.2
50.5200	6.0100	 104.5
50.6800	6.0100	 101.3
50.8500	6.0100	  99.6
51.0200	6.0100	  97.9
51.1800	6.0100	  96.3
51.3500	6.0100	  96.2
51.5100	6.0100	  95.8
51.6800	6.0100	  95.7
51.8400	6.0100	  96.8
52.0100	6.0100	  97.6
52.1800	6.0100	  99.3
52.3400	6.0100	  99.7
52.5100	6.0100	 100.1
52.6700	6.0100	 100.0
52.8400	6.0100	 100.7
53.0100	6.0100	 101.1
53.1700	6.0100	 102.3
53.3400	6.0100	 102.9
53.5100	6.0100	 103.5
58.4800	6.0100	 111.6
58.6500	6.0100	 116.1
58.8200	6.0100	 117.3
58.9800	6.0100	 113.1
59.1500	6.0100	 112.3
59.3100	6.0100	 113.6
59.4800	6.0100	 118.8
59.6500	6.0100	 122.7
59.8100	6.0100	 122.3
59.9800	6.0100	 127.3
60.1500	6.0100	 117.5
60.3100	6.0100	 125.7
60.4800	6.0100	 135.9
60.6400	6.0100	 134.0
60.8100	6.0100	 135.2
60.9800	6.0100	 140.0
61.1400	6.0100	 136.3
61.3100	6.0100	 131.5
61.4700	6.0100	 122.5
61.6400	6.0100	 127.2
61.8000	6.0100	 132.9
61.9700	6.0100	 123.9
62.1400	6.0100	 122.3
62.3000	6.0100	 110.3
62.4700	6.0100	 111.4
34.2500	6.1800	 116.8
34.4100	6.1800	 116.3
34.5800	6.1800	 115.7
34.7500	6.1800	 114.7
34.9100	6.1800	 109.8
35.0800	6.1800	  96.6
35.2400	6.1800	  95.0
35.4100	6.1800	  97.1
35.5800	6.1800	  97.4
35.7400	6.1800	  99.0
35.9100	6.1800	  97.3
36.0800	6.1800	  98.0
36.2400	6.1800	  98.5
36.4100	6.1800	  99.3
36.5700	6.1800	  99.5
36.7400	6.1800	 100.9
36.9100	6.1800	  99.1
37.0700	6.1800	  99.6
43.2100	6.1800	  96.9
43.3800	6.1800	  97.3
43.5500	6.1800	  97.6
43.7100	6.1800	  98.6
43.8800	6.1800	  98.9
44.0400	6.1800	  99.3
44.2100	6.1800	  99.7
44.3800	6.1800	 107.6
44.5400	6.1800	 106.0
44.7100	6.1800	 109.7
44.8700	6.1800	 123.6
45.0400	6.1800	 141.5
45.2000	6.1800	 129.3
45.3700	6.1800	 137.0
45.5400	6.1800	 103.8
45.7000	6.1800	 106.5
45.8700	6.1800	 108.1
46.0300	6.1800	 100.5
46.2000	6.1800	 103.7
46.3700	6.1800	 100.4
46.5300	6.1800	 117.2
46.7000	6.1800	 119.2
46.8700	6.1800	 113.6
47.0300	6.1800	 109.0
47.2000	6.1800	 101.6
47.3600	6.1800	  99.0
47.5300	6.1800	  96.9
47.7000	6.1800	  97.7
47.8600	6.1800	  96.8
48.0300	6.1800	  97.6
48.1900	6.1800	  99.5
48.3600	6.1800	  99.2
48.5200	6.1800	  98.3
48.6900	6.1800	  99.1
48.8600	6.1800	  99.0
49.0200	6.1800	  96.3
49.1900	6.1800	  96.6
49.3500	6.1800	  97.4
49.5200	6.1800	  98.7
49.6900	6.1800	  99.3
49.8500	6.1800	  99.0
50.0200	6.1800	 101.6
50.1900	6.1800	 104.0
50.3500	6.1800	 106.0
50.5200	6.1800	 106.6
50.6800	6.1800	 105.9
50.8500	6.1800	 100.6
51.0200	6.1800	  98.0
51.1800	6.1800	  96.5
51.3500	6.1800	  95.0
51.5100	6.1800	  95.3
51.6800	6.1800	  95.3
51.8400	6.1800	  96.6
52.0100	6.1800	  96.9
52.1800	6.1800	  98.1
52.3400	6.1800	  98.6
52.5100	6.1800	  99.4
52.6700	6.1800	  99.9
52.8400	6.1800	 100.6
53.0100	6.1800	 101.4
53.1700	6.1800	 102.1
53.3400	6.1800	 102.7
53.5100	6.1800	 103.8
58.4800	6.1800	 115.6
58.6500	6.1800	 115.8
58.8200	6.1800	 121.4
58.9800	6.1800	 114.9
59.1500	6.1800	 118.7
59.3100	6.1800	 115.3
59.4800	6.1800	 117.3
59.6500	6.1800	 128.9
59.8100	6.1800	 124.8
59.9800	6.1800	 132.6
60.1500	6.1800	 127.1
60.3100	6.1800	 121.0
60.4800	6.1800	 133.0
60.6400	6.1800	 130.4
60.8100	6.1800	 134.5
60.9800	6.1800	 143.6
61.1400	6.1800	 137.8
61.3100	6.1800	 134.3
61.4700	6.1800	 124.3
61.6400	6.1800	 132.2
61.8000	6.1800	 128.1
61.9700	6.1800	 119.4
62.1400	6.1800	 115.0
62.3000	6.1800	 113.6
62.4700	6.1800	 105.2
34.2500	6.3500	 116.7
34.4100	6.3500	 116.4
34.5800	6.3500	 115.7
34.7500	6.3500	 113.7
34.9100	6.3500	 108.5
35.0800	6.3500	  95.9
35.2400	6.3500	  95.6
35.4100	6.3500	  98.3
35.5800	6.3500	 100.6
35.7400	6.3500	  97.0
35.9100	6.3500	  95.9
36.0800	6.3500	  97.0
36.2400	6.3500	  97.7
36.4100	6.3500	  98.5
36.5700	6.3500	  99.1
36.7400	6.3500	  98.9
36.9100	6.3500	  98.8
37.0700	6.3500	  98.6
43.2100	6.3500	  96.8
43.3800	6.3500	  97.5
43.5500	6.3500	  97.5
43.7100	6.3500	  98.4
43.8800	6.3500	 104.4
44.0400	6.3500	 108.0
44.2100	6.3500	 103.0
44.3800	6.3500	 116.5
44.5400	6.3500	 108.7
44.7100	6.3500	 118.9
44.8700	6.3500	 136.7
45.0400	6.3500	 157.1
45.2000	6.3500	 147.7
45.3700	6.3500	 126.8
45.5400	6.3500	 114.7
45.7000	6.3500	 103.1
45.8700	6.3500	 111.2
46.0300	6.3500	 111.7
46.2000	6.3500	 105.0
46.3700	6.3500	 100.2
46.5300	6.3500	 102.8
46.7000	6.3500	 122.0
46.8700	6.3500	 117.7
47.0300	6.3500	 111.9
47.2000	6.3500	 106.2
47.3600	6.3500	 101.6
47.5300	6.3500	  97.7
47.7000	6.3500	  97.7
47.8600	6.3500	  97.3
48.0300	6.3500	  97.9
48.1900	6.3500	  99.7
48.3600	6.3500	  99.7
48.5200	6.3500	  99.1
48.6900	6.3500	  98.6
48.8600	6.3500	  98.5
49.0200	6.3500	  97.4
49.1900	6.3500	  97.0
49.3500	6.3500	  96.8
49.5200	6.3500	  95.9
49.6900	6.3500	  98.6
49.8500	6.3500	  99.6
50.0200	6.3500	 100.4
50.1900	6.3500	 104.5
50.3500	6.3500	 105.6
50.5200	6.3500	 108.4
50.6800	6.3500	 107.8
50.8500	6.3500	 101.1
51.0200	6.3500	  97.6
51.1800	6.3500	  96.8
51.3500	6.3500	  96.0
51.5100	6.3500	  94.8
51.6800	6.3500	  96.0
51.8400	6.3500	  96.6
52.0100	6.3500	  96.8
52.1800	6.3500	  97.5
52.3400	6.3500	  98.4
52.5100	6.3500	  98.7
52.6700	6.3500	  99.8
52.8400	6.3500	 100.6
53.0100	6.3500	 101.3
53.1700	6.3500	 101.8
53.3400	6.3500	 102.8
53.5100	6.3500	 102.7
58.4800	6.3500	 117.2
58.6500	6.3500	 122.6
58.8200	6.3500	 124.9
58.9800	6.3500	 123.3
59.1500	6.3500	 122.6
59.3100	6.3500	 121.2
59.4800	6.3500	 121.3
59.6500	6.3500	 125.3
59.8100	6.3500	 134.4
59.9800	6.3500	 141.3
60.1500	6.3500	 138.3
60.3100	6.3500	 128.4
60.4800	6.3500	 128.2
60.6400	6.3500	 132.6
60.8100	6.3500	 145.6
60.9800	6.3500	 144.8
61.1400	6.3500	 132.3
61.3100	6.3500	 137.1
61.4700	6.3500	 132.0
61.6400	6.3500	 131.7
61.8000	6.3500	 126.5
61.9700	6.3500	 116.3
62.1400	6.3500	 118.6
62.3000	6.3500	 119.4
62.4700	6.3500	 104.9
62.6300	6.3500	 103.9
34.2500	6.5100	 116.0
34.4100	6.5100	 116.6
34.5800	6.5100	 114.7
34.7500	6.5100	 112.7
34.9100	6.5100	 109.5
35.0800	6.5100	  96.6
35.2400	6.5100	  96.2
35.4100	6.5100	  97.7
35.5800	6.5100	  97.0
35.7400	6.5100	  96.0
35.9100	6.5100	  95.1
36.0800	6.5100	  95.7
36.2400	6.5100	  97.1
36.4100	6.5100	  98.5
36.5700	6.5100	  98.5
36.7400	6.5100	 100.0
36.9100	6.5100	  98.0
37.0700	6.5100	  99.0
37.2400	6.5100	  98.8
43.3800	6.5100	  97.1
43.5500	6.5100	  97.1
43.7100	6.5100	  99.1
43.8800	6.5100	 105.8
44.0400	6.5100	 109.5
44.2100	6.5100	 115.5
44.3800	6.5100	 121.5
44.5400	6.5100	 123.9
44.7100	6.5100	 123.8
44.8700	6.5100	 147.4
45.0400	6.5100	 152.0
45.2000	6.5100	 148.0
45.3700	6.5100	 125.6
45.5400	6.5100	 131.0
45.7000	6.5100	 114.1
45.8700	6.5100	 110.0
46.0300	6.5100	 122.1
46.2000	6.5100	 108.4
46.3700	6.5100	 108.9
46.5300	6.5100	  99.6
46.7000	6.5100	 107.5
46.8700	6.5100	 118.0
47.0300	6.5100	 118.9
47.2000	6.5100	 112.0
47.3600	6.5100	 104.8
47.5300	6.5100	  99.1
47.7000	6.5100	  97.8
47.8600	6.5100	  98.4
48.0300	6.5100	 100.5
48.1900	6.5100	 101.6
48.3600	6.5100	  99.1
48.5200	6.5100	  99.4
48.6900	6.5100	  98.2
48.8600	6.5100	  97.9
49.0200	6.5100	  98.3
49.1900	6.5100	  98.0
49.3500	6.5100	  97.4
49.5200	6.5100	  98.4
49.6900	6.5100	  98.4
49.8500	6.5100	  98.2
50.0200	6.5100	  99.4
50.1900	6.5100	 103.2
50.3500	6.5100	 106.6
50.5200	6.5100	 108.1
50.6800	6.5100	 105.1
50.8500	6.5100	  99.9
51.0200	6.5100	  97.2
51.1800	6.5100	  96.7
51.3500	6.5100	  95.3
51.5100	6.5100	  95.7
51.6800	6.5100	  95.8
51.8400	6.5100	  96.2
52.0100	6.5100	  96.9
52.1800	6.5100	  97.5
52.3400	6.5100	  98.0
52.5100	6.5100	  99.1
52.6700	6.5100	  99.6
52.8400	6.5100	 100.3
53.0100	6.5100	 100.7
53.1700	6.5100	 101.9
53.3400	6.5100	 102.3
53.5100	6.5100	 102.7
58.3200	6.5100	 118.1
58.4800	6.5100	 121.8
58.6500	6.5100	 125.1
58.8200	6.5100	 130.0
58.9800	6.5100	 133.1
59.1500	6.5100	 127.8
59.3100	6.5100	 124.8
59.4800	6.5100	 125.0
59.6500	6.5100	 127.4
59.8100	6.5100	 135.8
59.9800	6.5100	 138.2
60.1500	6.5100	 154.1
60.3100	6.5100	 143.5
60.4800	6.5100	 130.2
60.6400	6.5100	 128.2
60.8100	6.5100	 131.3
60.9800	6.5100	 142.7
61.1400	6.5100	 127.8
61.3100	6.5100	 140.8
61.4700	6.5100	 141.9
