"warming_C","sprT.forecast","winT.forecast","chill.forecast","bb.sprtemp.0","bb.sprtemp.1","bb.sprtemp.2","bb.sprtemp.3","bb.sprtemp.4","bb.sprtemp.5","bb.sprtemp.6","bb.sprtemp.7","lat","lon"
4,5.74998505775513,3.92603738096048,8.98041666666667,23.0553848417514,22.400594726255,21.7458046107586,21.0910144952623,20.4362243797659,19.7814342642695,19.1266441487731,18.4718540332768,47.5333,14.1
5,6.74998505775513,4.93300515164361,9.45304166666667,22.4645496437896,21.8097595282932,21.1549694127968,20.5001792973005,19.8453891818041,19.1905990663077,18.5358089508113,17.881018835315,47.5333,14.1
6,7.74998505775513,5.95401537735287,9.84204861111111,21.9782465598872,21.3234564443909,20.6686663288945,20.0138762133981,19.3590860979018,18.7042959824054,18.049505866909,17.3947157514126,47.5333,14.1
7,8.74998505775513,6.94165217124204,10.0690476190476,21.6944718890778,21.0396817735815,20.3848916580851,19.7301015425887,19.0753114270923,18.420521311596,17.7657311960996,17.1109410806032,47.5333,14.1
0,1.74998505775513,-0.0722537963299027,6.12270833333333,26.6345014707258,25.9797113552295,25.3249212397331,24.6701311242367,24.0153410087404,23.360550893244,22.7057607777476,22.0509706622512,47.5333,14.1333
1,2.74998505775513,0.927746203670096,7.19645833333333,25.2921914071205,24.6374012916241,23.9826111761278,23.3278210606314,22.673030945135,22.0182408296386,21.3634507141423,20.7086605986459,47.5333,14.1333
2,3.74998505775513,1.89321621617899,7.90104166666667,24.4113818155192,23.7565917000228,23.1018015845264,22.4470114690301,21.7922213535337,21.1374312380373,20.482641122541,19.8278510070446,47.5333,14.1333
3,4.74998505775513,2.91245902106083,8.441875,23.7352784152244,23.080488299728,22.4256981842316,21.7709080687353,21.1161179532389,20.4613278377425,19.8065377222461,19.1517476067498,47.5333,14.1333
4,5.74998505775513,3.92603738096048,8.98041666666667,23.0620398598461,22.4072497443497,21.7524596288533,21.097669513357,20.4428793978606,19.7880892823642,19.1332991668678,18.4785090513715,47.5333,14.1333
5,6.74998505775513,4.93300515164361,9.45304166666667,22.4712046618843,21.8164145463879,21.1616244308915,20.5068343153952,19.8520441998988,19.1972540844024,18.5424639689061,17.8876738534097,47.5333,14.1333
6,7.74998505775513,5.95401537735287,9.84204861111111,21.9849015779819,21.3301114624856,20.6753213469892,20.0205312314928,19.3657411159965,18.7109510005001,18.0561608850037,17.4013707695073,47.5333,14.1333
7,8.74998505775513,6.94165217124204,10.0690476190476,21.7011269071725,21.0463367916762,20.3915466761798,19.7367565606834,19.0819664451871,18.4271763296907,17.7723862141943,17.1175960986979,47.5333,14.1333
0,2.17747387085277,0.12761487667633,6.23666666666667,26.2172923568715,25.5625022413752,24.9077121258788,24.2529220103824,23.5981318948861,22.9433417793897,22.2885516638933,21.6337615483969,47.5333,14.8833
1,3.17747387085277,1.12761487667633,7.265625,24.9309769893615,24.2761868738651,23.6213967583688,22.9666066428724,22.311816527376,21.6570264118796,21.0022362963833,20.3474461808869,47.5333,14.8833
2,4.17747387085277,2.10420272931231,7.985625,24.0308948046855,23.3761046891892,22.7213145736928,22.0665244581964,21.4117343427,20.7569442272037,20.1021541117073,19.4473639962109,47.5333,14.8833
3,5.17747387085277,3.12246778448913,8.52034722222222,23.3624309908347,22.7076408753384,22.052850759842,21.3980606443456,20.7432705288492,20.0884804133529,19.4336902978565,18.7789001823601,47.5333,14.8833
4,6.17747387085277,4.14266340145291,9.0284375,22.727260147453,22.0724700319566,21.4176799164602,20.7628898009639,20.1080996854675,19.4533095699711,18.7985194544748,18.1437293389784,47.5333,14.8833
5,7.17747387085277,5.15005105475576,9.4785,22.1646306498964,21.5098405344,20.8550504189037,20.2002603034073,19.5454701879109,18.8906800724146,18.2358899569182,17.5810998414218,47.5333,14.8833
6,8.17747387085277,6.16980459027845,9.84239583333333,21.7097193212004,21.054929205704,20.4001390902076,19.7453489747112,19.0905588592149,18.4357687437185,17.7809786282221,17.1261885127258,47.5333,14.8833
7,9.17747387085277,7.15675673377523,10.036755952381,21.4667469870806,20.8119568715842,20.1571667560878,19.5023766405914,18.8475865250951,18.1927964095987,17.5380062941023,16.8832161786059,47.5333,14.8833
0,1.91325629106549,-0.0914653735424443,6.03958333333333,26.6082354973469,25.9534453818505,25.2986552663541,24.6438651508577,23.9890750353614,23.334284919865,22.6794948043686,22.0247046888722,47.5333,15.2333
1,2.91325629106549,0.908534626457555,7.033125,25.3661950058191,24.7114048903228,24.0566147748264,23.40182465933,22.7470345438336,22.0922444283373,21.4374543128409,20.7826641973445,47.5333,15.2333
2,3.91325629106549,1.88722318327193,7.74104166666667,24.4812183670665,23.8264282515702,23.1716381360738,22.5168480205774,21.862057905081,21.2072677895847,20.5524776740883,19.8976875585919,47.5333,15.2333
3,4.91325629106549,2.90644617978619,8.27513888888889,23.8135358745566,23.1587457590602,22.5039556435639,21.8491655280675,21.1943754125711,20.5395852970747,19.8847951815784,19.230005066082,47.5333,15.2333
4,5.91325629106549,3.92707713534419,8.793125,23.1659941099445,22.5112039944481,21.8564138789518,21.2016237634554,20.546833647959,19.8920435324626,19.2372534169663,18.5824633014699,47.5333,15.2333
5,6.91325629106549,4.93446372765849,9.26054166666667,22.5816699231566,21.9268798076602,21.2720896921638,20.6172995766675,19.9625094611711,19.3077193456747,18.6529292301784,17.998139114682,47.5333,15.2333
6,7.91325629106549,5.95420936596577,9.64777777777778,22.0975805830534,21.442790467557,20.7880003520606,20.1332102365642,19.4784201210679,18.8236300055715,18.1688398900751,17.5140497745788,47.5333,15.2333
7,8.91325629106549,6.9409763844609,9.86803571428572,21.8222330209919,21.1674429054955,20.5126527899991,19.8578626745027,19.2030725590064,18.54828244351,17.8934923280136,17.2387022125172,47.5333,15.2333
0,6.07660940218017,3.36887924306269,8.64854166666667,20.6385820359974,19.9837919205011,19.3290018050047,18.6742116895083,18.0194215740119,17.3646314585156,16.7098413430192,16.0550512275228,47.5333,16.4833
1,7.07660940218017,4.36887924306269,9.27125,19.8601255400494,19.205335424553,18.5505453090566,17.8957551935602,17.2409650780639,16.5861749625675,15.9313848470711,15.2765947315748,47.5333,16.4833
2,8.07660940218017,5.36993203059784,9.78583333333333,19.2168376360709,18.5620475205745,17.9072574050781,17.2524672895817,16.5976771740854,15.942887058589,15.2880969430926,14.6333068275963,47.5333,16.4833
3,9.07660940218017,6.39124402022247,10.0421527777778,18.8964090728341,18.2416189573377,17.5868288418413,16.932038726345,16.2772486108486,15.6224584953522,14.9676683798558,14.3128782643595,47.5333,16.4833
4,10.0766094021802,7.43234223133547,10.1202604166667,18.7987656085966,18.1439754931002,17.4891853776038,16.8343952621075,16.1796051466111,15.5248150311147,14.8700249156183,14.215234800122,47.5333,16.4833
5,11.0766094021802,8.44228181870964,10.0829166666667,18.8454495587132,18.1906594432169,17.5358693277205,16.8810792122241,16.2262890967277,15.5714989812314,14.916708865735,14.2619187502386,47.5333,16.4833
6,12.0766094021802,9.46057269352595,9.90427083333333,19.068777241977,18.4139871264807,17.7591970109843,17.1044068954879,16.4496167799915,15.7948266644952,15.1400365489988,14.4852464335024,47.5333,16.4833
7,13.0766094021802,10.4516849610655,9.5425,19.5210320781141,18.8662419626178,18.2114518471214,17.556661731625,16.9018716161286,16.2470815006323,15.5922913851359,14.9375012696395,47.5333,16.4833
0,2.78010425976743,0.786818721894141,6.581875,25.4147919751305,24.7600018596341,24.1052117441377,23.4504216286413,22.795631513145,22.1408413976486,21.4860512821522,20.8312611666558,47.54,12.7889
1,3.78010425976743,1.78681872189414,7.52145833333333,24.240205559364,23.5854154438677,22.9306253283713,22.2758352128749,21.6210450973786,20.9662549818822,20.3114648663858,19.6566747508894,47.54,12.7889
2,4.78010425976743,2.7515979480335,8.12072916666667,23.4910486136984,22.836258498202,22.1814683827057,21.5266782672093,20.8718881517129,20.2170980362165,19.5623079207202,18.9075178052238,47.54,12.7889
3,5.78010425976743,3.76872651823558,8.60381944444444,22.8871306239513,22.2323405084549,21.5775503929585,20.9227602774621,20.2679701619658,19.6131800464694,18.958389930973,18.3035998154766,47.54,12.7889
4,6.78010425976743,4.76786922335853,9.04307291666667,22.3380136449175,21.6832235294211,21.0284334139248,20.3736432984284,19.718853182932,19.0640630674357,18.4092729519393,17.7544828364429,47.54,12.7889
5,7.78010425976743,5.76972277090768,9.42779166666667,21.8570712935483,21.202281178052,20.5474910625556,19.8927009470592,19.2379108315628,18.5831207160665,17.9283306005701,17.2735404850737,47.54,12.7889
6,8.78010425976743,6.78987722088091,9.71104166666667,21.5029764618685,20.8481863463721,20.1933962308758,19.5386061153794,18.883815999883,18.2290258843866,17.5742357688903,16.9194456533939,47.54,12.7889
7,9.78010425976743,7.77732470422548,9.82901785714286,21.3554927573358,20.7007026418394,20.045912526343,19.3911224108467,18.7363322953503,18.0815421798539,17.4267520643575,16.7719619488612,47.54,12.7889
0,2.43009681602587,0.489176931222124,6.44208333333333,25.8138079915365,25.1590178760401,24.5042277605437,23.8494376450473,23.194647529551,22.5398574140546,21.8850672985582,21.2302771830619,47.55,13.3333
1,3.43009681602587,1.48917693122212,7.43979166666667,24.5665586910697,23.9117685755733,23.2569784600769,22.6021883445805,21.9473982290842,21.2926081135878,20.6378179980914,19.983027882595,47.55,13.3333
2,4.43009681602587,2.45252567030425,8.0796875,23.7666158582478,23.1118257427514,22.4570356272551,21.8022455117587,21.1474553962623,20.4926652807659,19.8378751652696,19.1830850497732,47.55,13.3333
3,5.43009681602587,3.47126437662796,8.57590277777778,23.1462901203425,22.4915000048461,21.8367098893498,21.1819197738534,20.527129658357,19.8723395428606,19.2175494273643,18.5627593118679,47.55,13.3333
4,6.43009681602587,4.47756946099039,9.04166666666667,22.5640320944338,21.9092419789374,21.254451863441,20.5996617479446,19.9448716324483,19.2900815169519,18.6352914014555,17.9805012859592,47.55,13.3333
5,7.43009681602587,5.48227656819096,9.45329166666667,22.0494538593404,21.394663743844,20.7398736283476,20.0850835128512,19.4302933973549,18.7755032818585,18.1207131663621,17.4659230508657,47.55,13.3333
6,8.43009681602587,6.50325883678182,9.77524305555556,21.6469778739646,20.9921877584682,20.3373976429718,19.6826075274754,19.0278174119791,18.3730272964827,17.7182371809863,17.0634470654899,47.55,13.3333
7,9.43009681602587,7.49155896234968,9.93559523809524,21.4465193423286,20.7917292268322,20.1369391113359,19.4821489958395,18.8273588803431,18.1725687648467,17.5177786493504,16.862988533854,47.55,13.3333
0,2.17747387085277,0.12761487667633,6.23666666666667,26.1760154155928,25.5212253000964,24.8664351846,24.2116450691036,23.5568549536073,22.9020648381109,22.2472747226145,21.5924846071181,47.55,14.7667
1,3.17747387085277,1.12761487667633,7.265625,24.8897000480827,24.2349099325863,23.58011981709,22.9253297015936,22.2705395860972,21.6157494706009,20.9609593551045,20.3061692396081,47.55,14.7667
2,4.17747387085277,2.10420272931231,7.985625,23.9896178634067,23.3348277479104,22.680037632414,22.0252475169176,21.3704574014212,20.7156672859249,20.0608771704285,19.4060870549321,47.55,14.7667
3,5.17747387085277,3.12246778448913,8.52034722222222,23.3211540495559,22.6663639340596,22.0115738185632,21.3567837030668,20.7019935875704,20.0472034720741,19.3924133565777,18.7376232410813,47.55,14.7667
4,6.17747387085277,4.14266340145291,9.0284375,22.6859832061742,22.0311930906778,21.3764029751815,20.7216128596851,20.0668227441887,19.4120326286923,18.757242513196,18.1024523976996,47.55,14.7667
5,7.17747387085277,5.15005105475576,9.4785,22.1233537086176,21.4685635931212,20.8137734776249,20.1589833621285,19.5041932466321,18.8494031311358,18.1946130156394,17.539822900143,47.55,14.7667
6,8.17747387085277,6.16980459027845,9.84239583333333,21.6684423799216,21.0136522644252,20.3588621489288,19.7040720334325,19.0492819179361,18.3944918024397,17.7397016869433,17.084911571447,47.55,14.7667
7,9.17747387085277,7.15675673377523,10.036755952381,21.4254700458018,20.7706799303054,20.115889814809,19.4610996993126,18.8063095838163,18.1515194683199,17.4967293528235,16.8419392373271,47.55,14.7667
0,1.91325629106549,-0.0914653735424443,6.03958333333333,26.6082536403917,25.9534635248954,25.298673409399,24.6438832939026,23.9890931784062,23.3343030629099,22.6795129474135,22.0247228319171,47.55,15.2333
1,2.91325629106549,0.908534626457555,7.033125,25.366213148864,24.7114230333676,24.0566329178713,23.4018428023749,22.7470526868785,22.0922625713821,21.4374724558858,20.7826823403894,47.55,15.2333
2,3.91325629106549,1.88722318327193,7.74104166666667,24.4812365101114,23.826446394615,23.1716562791187,22.5168661636223,21.8620760481259,21.2072859326295,20.5524958171332,19.8977057016368,47.55,15.2333
3,4.91325629106549,2.90644617978619,8.27513888888889,23.8135540176015,23.1587639021051,22.5039737866087,21.8491836711124,21.194393555616,20.5396034401196,19.8848133246232,19.2300232091269,47.55,15.2333
4,5.91325629106549,3.92707713534419,8.793125,23.1660122529894,22.511222137493,21.8564320219966,21.2016419065003,20.5468517910039,19.8920616755075,19.2372715600111,18.5824814445148,47.55,15.2333
5,6.91325629106549,4.93446372765849,9.26054166666667,22.5816880662015,21.9268979507051,21.2721078352087,20.6173177197123,19.962527604216,19.3077374887196,18.6529473732232,17.9981572577269,47.55,15.2333
6,7.91325629106549,5.95420936596577,9.64777777777778,22.0975987260982,21.4428086106019,20.7880184951055,20.1332283796091,19.4784382641128,18.8236481486164,18.16885803312,17.5140679176236,47.55,15.2333
7,8.91325629106549,6.9409763844609,9.86803571428572,21.8222511640367,21.1674610485404,20.512670933044,19.8578808175476,19.2030907020512,18.5483005865549,17.8935104710585,17.2387203555621,47.55,15.2333
0,5.36964220486737,2.78385581517876,8.28770833333333,21.5388578171862,20.8840677016899,20.2292775861935,19.5744874706971,18.9196973552007,18.2649072397044,17.610117124208,16.9553270087116,47.55,16.0833
1,6.36964220486737,3.78385581517876,8.995625,20.6538811784336,19.9990910629373,19.3443009474409,18.6895108319445,18.0347207164481,17.3799306009518,16.7251404854554,16.070350369959,47.55,16.0833
2,7.36964220486737,4.78162113213011,9.52197916666667,19.9958783892022,19.3410882737058,18.6862981582094,18.0315080427131,17.3767179272167,16.7219278117203,16.0671376962239,15.4123475807276,47.55,16.0833
3,8.36964220486737,5.80168195896196,9.84375,19.5936281188804,18.938838003384,18.2840478878877,17.6292577723913,16.9744676568949,16.3196775413985,15.6648874259022,15.0100973104058,47.55,16.0833
4,9.36964220486737,6.83875187649049,10.0267708333333,19.3648311862306,18.7100410707342,18.0552509552378,17.4004608397414,16.7456707242451,16.0908806087487,15.4360904932523,14.7813003777559,47.55,16.0833
5,10.3696422048674,7.84804524239136,10.118625,19.2500029931682,18.5952128776718,17.9404227621754,17.285632646679,16.6308425311827,15.9760524156863,15.3212623001899,14.6664721846936,47.55,16.0833
6,11.3696422048674,8.86633333016577,10.0678125,19.3135244181805,18.6587343026841,18.0039441871877,17.3491540716913,16.694363956195,16.0395738406986,15.3847837252022,14.7299936097058,47.55,16.0833
7,12.3696422048674,9.85621958360292,9.82220238095238,19.6205651022512,18.9657749867548,18.3109848712584,17.656194755762,17.0014046402657,16.3466145247693,15.6918244092729,15.0370342937765,47.55,16.0833
0,3.95766012018322,1.66430116308343,7.136875,23.9131600445313,23.2583699290349,22.6035798135386,21.9487896980422,21.2939995825458,20.6392094670495,19.9844193515531,19.3296292360567,47.5667,12.15
1,4.95766012018322,2.66430116308343,8.01458333333333,22.8159244415105,22.1611343260141,21.5063442105178,20.8515540950214,20.196763979525,19.5419738640286,18.8871837485323,18.2323936330359,47.5667,12.15
2,5.95766012018322,3.63162085278103,8.5584375,22.1360446547349,21.4812545392385,20.8264644237421,20.1716743082457,19.5168841927494,18.862094077253,18.2073039617566,17.5525138462602,47.5667,12.15
3,6.95766012018322,4.64847878102944,9.00291666666667,21.5803949611567,20.9256048456603,20.2708147301639,19.6160246146675,18.9612344991712,18.3064443836748,17.6516542681784,16.9968641526821,47.5667,12.15
4,7.95766012018322,5.63545373619921,9.35578125,21.1392739541269,20.4844838386305,19.8296937231341,19.1749036076378,18.5201134921414,17.865323376645,17.2105332611486,16.5557431456523,47.5667,12.15
5,8.95766012018322,6.63069672810065,9.62041666666667,20.8084494763825,20.1536593608861,19.4988692453897,18.8440791298934,18.189289014397,17.5344988989006,16.8797087834042,16.2249186679079,47.5667,12.15
6,9.95766012018322,7.64902140086111,9.77746527777778,20.6121207861197,19.9573306706233,19.3025405551269,18.6477504396305,17.9929603241342,17.3381702086378,16.6833800931414,16.0285899776451,47.5667,12.15
7,10.9576601201832,8.63393496341544,9.74666666666667,20.6506225655278,19.9958324500315,19.3410423345351,18.6862522190387,18.0314621035423,17.376671988046,16.7218818725496,16.0670917570532,47.5667,12.15
0,2.91970932371109,0.882380926330929,6.544375,25.3428188103648,24.6880286948684,24.033238579372,23.3784484638757,22.7236583483793,22.0688682328829,21.4140781173865,20.7592880018902,47.5667,12.6833
1,3.91970932371109,1.88238092633093,7.51208333333333,24.1330729342595,23.4782828187631,22.8234927032667,22.1687025877704,21.513912472274,20.8591223567776,20.2043322412812,19.5495421257849,47.5667,12.6833
2,4.91970932371109,2.84424539314577,8.08260416666667,23.4198567702736,22.7650666547772,22.1102765392809,21.4554864237845,20.8006963082881,20.1459061927917,19.4911160772954,18.836325961799,47.5667,12.6833
3,5.91970932371109,3.85968530351758,8.54777777777778,22.8383366589646,22.1835465434682,21.5287564279718,20.8739663124754,20.2191761969791,19.5643860814827,18.9095959659863,18.25480585049,47.5667,12.6833
4,6.91970932371109,4.8503893392725,8.96911458333333,22.311617558369,21.6568274428726,21.0020373273762,20.3472472118798,19.6924570963835,19.0376669808871,18.3828768653907,17.7280867498943,47.5667,12.6833
5,7.91970932371109,5.8488032700702,9.34641666666667,21.8399468869114,21.185156771415,20.5303666559186,19.8755765404222,19.2207864249259,18.5659963094295,17.9112061939331,17.2564160784367,47.5667,12.6833
6,8.91970932371109,6.86758284980959,9.61961805555556,21.498413966123,20.8436238506266,20.1888337351302,19.5340436196339,18.8792535041375,18.2244633886411,17.5696732731448,16.9148831576484,47.5667,12.6833
7,9.91970932371109,7.85420060097977,9.72696428571428,21.364218925348,20.7094288098516,20.0546386943552,19.3998485788589,18.7450584633625,18.0902683478661,17.4354782323697,16.7806881168734,47.5667,12.6833
0,1.74998505775513,-0.0722537963299027,6.12270833333333,26.631924941194,25.9771348256976,25.3223447102012,24.6675545947048,24.0127644792085,23.3579743637121,22.7031842482157,22.0483941327193,47.5667,14.25
1,2.74998505775513,0.927746203670096,7.19645833333333,25.2896148775886,24.6348247620923,23.9800346465959,23.3252445310995,22.6704544156031,22.0156643001068,21.3608741846104,20.706084069114,47.5667,14.25
2,3.74998505775513,1.89321621617899,7.90104166666667,24.4088052859873,23.7540151704909,23.0992250549946,22.4444349394982,21.7896448240018,21.1348547085054,20.4800645930091,19.8252744775127,47.5667,14.25
3,4.74998505775513,2.91245902106083,8.441875,23.7327018856925,23.0779117701961,22.4231216546997,21.7683315392034,21.113541423707,20.4587513082106,19.8039611927143,19.1491710772179,47.5667,14.25
4,5.74998505775513,3.92603738096048,8.98041666666667,23.0594633303142,22.4046732148178,21.7498830993214,21.0950929838251,20.4403028683287,19.7855127528323,19.1307226373359,18.4759325218396,47.5667,14.25
5,6.74998505775513,4.93300515164361,9.45304166666667,22.4686281323524,21.813838016856,21.1590479013597,20.5042577858633,19.8494676703669,19.1946775548705,18.5398874393742,17.8850973238778,47.5667,14.25
6,7.74998505775513,5.95401537735287,9.84204861111111,21.9823250484501,21.3275349329537,20.6727448174573,20.0179547019609,19.3631645864646,18.7083744709682,18.0535843554718,17.3987942399754,47.5667,14.25
7,8.74998505775513,6.94165217124204,10.0690476190476,21.6985503776407,21.0437602621443,20.3889701466479,19.7341800311515,19.0793899156552,18.4245998001588,17.7698096846624,17.115019569166,47.5667,14.25
0,2.73514151859657,0.605142979653202,6.72,25.2428129758136,24.5880228603172,23.9332327448209,23.2784426293245,22.6236525138281,21.9688623983317,21.3140722828354,20.659282167339,47.5667,14.45
1,3.73514151859657,1.6051429796532,7.76083333333333,23.9416525028271,23.2868623873308,22.6320722718344,21.977282156338,21.3224920408417,20.6677019253453,20.0129118098489,19.3581216943525,47.5667,14.45
2,4.73514151859657,2.57679383122582,8.44083333333333,23.0915748839665,22.4367847684701,21.7819946529737,21.1272045374774,20.472414421981,19.8176243064846,19.1628341909883,18.5080440754919,47.5667,14.45
3,5.73514151859657,3.59341946439866,8.94923611111111,22.4560133799143,21.801223264418,21.1464331489216,20.4916430334252,19.8368529179288,19.1820628024325,18.5272726869361,17.8724825714397,47.5667,14.45
4,6.73514151859657,4.61199348358592,9.41838541666667,21.8695231967426,21.2147330812462,20.5599429657498,19.9051528502535,19.2503627347571,18.5955726192607,17.9407825037643,17.285992388268,47.5667,14.45
5,7.73514151859657,5.61959261215864,9.83,21.3549579836715,20.7001678681751,20.0453777526788,19.3905876371824,18.735797521686,18.0810074061896,17.4262172906933,16.7714271751969,47.5667,14.45
6,8.73514151859657,6.63954252619438,10.1447222222222,20.961519281805,20.3067291663087,19.6519390508123,18.9971489353159,18.3423588198196,17.6875687043232,17.0327785888268,16.3779884733304,47.5667,14.45
7,9.73514151859657,7.6270052483773,10.2798511904762,20.7925926471397,20.1378025316433,19.483012416147,18.8282223006506,18.1734321851542,17.5186420696578,16.8638519541615,16.2090618386651,47.5667,14.45
0,2.87085686578664,0.774010247116211,6.75229166666667,25.1200582690871,24.4652681535907,23.8104780380943,23.155687922598,22.5008978071016,21.8461076916052,21.1913175761088,20.5365274606125,47.5833,13.5333
1,3.87085686578664,1.77401024711621,7.74875,23.874371611302,23.2195814958056,22.5647913803092,21.9100012648129,21.2552111493165,20.6004210338201,19.9456309183238,19.2908408028274,47.5833,13.5333
2,4.87085686578664,2.7414160577039,8.37979166666667,23.0854974974757,22.4307073819794,21.775917266483,21.1211271509866,20.4663370354902,19.8115469199939,19.1567568044975,18.5019666890011,47.5833,13.5333
3,5.87085686578664,3.75829467626247,8.88194444444444,22.4577492068322,21.8029590913358,21.1481689758395,20.4933788603431,19.8385887448467,19.1837986293503,18.529008513854,17.8742183983576,47.5833,13.5333
4,6.87085686578664,4.76992561282891,9.32421875,21.9048558413176,21.2500657258213,20.5952756103249,19.9404854948285,19.2856953793321,18.6309052638358,17.9761151483394,17.321325032843,47.5833,13.5333
5,7.87085686578664,5.77560936347696,9.70891666666667,21.4239395339931,20.7691494184968,20.1143593030004,19.459569187504,18.8047790720076,18.1499889565113,17.4951988410149,16.8404087255185,47.5833,13.5333
6,8.87085686578664,6.79598437335609,10.0018402777778,21.0577515842264,20.40296146873,19.7481713532336,19.0933812377373,18.4385911222409,17.7838010067445,17.1290108912481,16.4742207757518,47.5833,13.5333
7,9.87085686578664,7.78395258013873,10.120119047619,20.9098896209493,20.2550995054529,19.6003093899565,18.9455192744601,18.2907291589638,17.6359390434674,16.981148927971,16.3263588124747,47.5833,13.5333
0,6.63140074596442,3.93366548254255,9.85729166666667,18.7588854204289,18.1040953049325,17.4493051894362,16.7945150739398,16.1397249584434,15.484934842947,14.8301447274507,14.1753546119543,47.5833,9.61667
1,7.63140074596442,4.93366548254255,10.6266666666667,17.7970788498246,17.1422887343282,16.4874986188319,15.8327085033355,15.1779183878391,14.5231282723428,13.8683381568464,13.21354804135,47.5833,9.61667
2,8.63140074596442,5.92349975507024,11.0183333333333,17.3074508095495,16.6526606940531,15.9978705785567,15.3430804630604,14.688290347564,14.0335002320676,13.3787101165712,12.7239200010749,47.5833,9.61667
3,9.63140074596442,6.95119247081232,11.2014583333333,17.0785236566762,16.4237335411798,15.7689434256834,15.114153310187,14.4593631946907,13.8045730791943,13.1497829636979,12.4949928482016,47.5833,9.61667
4,10.6314007459644,7.95800698921789,11.09578125,17.210632073394,16.5558419578976,15.9010518424013,15.2462617269049,14.5914716114085,13.9366814959122,13.2818913804158,12.6271012649194,47.5833,9.61667
5,11.6314007459644,8.95543060607059,10.8719166666667,17.4904883556694,16.835698240173,16.1809081246766,15.5261180091802,14.8713278936839,14.2165377781875,13.5617476626911,12.9069575471947,47.5833,9.61667
6,12.6314007459644,9.97113829631801,10.4894444444444,17.9686222908855,17.3138321753892,16.6590420598928,16.0042519443964,15.3494618289001,14.6946717134037,14.0398815979073,13.3850914824109,47.5833,9.61667
7,13.6314007459644,10.9604204371474,9.94345238095238,18.651174692724,17.9963845772276,17.3415944617313,16.6868043462349,16.0320142307385,15.3772241152421,14.7224339997458,14.0676438842494,47.5833,9.61667
0,3.73680319516446,1.44455291748584,7.16479166666667,24.0201974422217,23.3654073267253,22.7106172112289,22.0558270957326,21.4010369802362,20.7462468647398,20.0914567492434,19.4366666337471,47.6,13.1667
1,4.73680319516446,2.44455291748584,8.06520833333333,22.8945738304828,22.2397837149864,21.58499359949,20.9302034839937,20.2754133684973,19.6206232530009,18.9658331375045,18.3110430220082,47.6,13.1667
2,5.73680319516446,3.41883029482135,8.66541666666667,22.1442449028058,21.4894547873095,20.8346646718131,20.1798745563167,19.5250844408204,18.870294325324,18.2155042098276,17.5607140943312,47.6,13.1667
3,6.73680319516446,4.43515657243352,9.12645833333333,21.5678901936947,20.9131000781984,20.258309962702,19.6035198472056,18.9487297317093,18.2939396162129,17.6391495007165,16.9843593852201,47.6,13.1667
4,7.73680319516446,5.44312572539488,9.50463541666667,21.0951256723599,20.4403355568636,19.7855454413672,19.1307553258708,18.4759652103744,17.8211750948781,17.1663849793817,16.5115948638853,47.6,13.1667
5,8.73680319516446,6.4468270285166,9.80625,20.718073015281,20.0632828997847,19.4084927842883,18.7537026687919,18.0989125532956,17.4441224377992,16.7893323223028,16.1345422068064,47.6,13.1667
6,9.73680319516446,7.46688397395219,9.98635416666667,20.4929222488886,19.8381321333922,19.1833420178958,18.5285519023995,17.8737617869031,17.2189716714067,16.5641815559103,15.909391440414,47.6,13.1667
7,10.7368031951645,8.45432914444169,9.98375,20.4961777544755,19.8413876389791,19.1865975234828,18.5318074079864,17.87701729249,17.2222271769936,16.5674370614973,15.9126469460009,47.6,13.1667
0,0.952391931022366,-0.604894618422151,5.6875,27.6983026741489,27.0435125586525,26.3887224431561,25.7339323276598,25.0791422121634,24.424352096667,23.7695619811707,23.1147718656743,47.6,13.7667
1,1.95239193102237,0.39510538157785,6.7725,26.341928826408,25.6871387109116,25.0323485954152,24.3775584799189,23.7227683644225,23.0679782489261,22.4131881334298,21.7583980179334,47.6,13.7667
2,2.95239193102237,1.35581647400532,7.4934375,25.4406746597207,24.7858845442243,24.131094428728,23.4763043132316,22.8215141977352,22.1667240822388,21.5119339667425,20.8571438512461,47.6,13.7667
3,3.95239193102237,2.37792645557331,8.04534722222222,24.7507245089961,24.0959343934998,23.4411442780034,22.786354162507,22.1315640470106,21.4767739315143,20.8219838160179,20.1671937005215,47.6,13.7667
4,4.95239193102237,3.38775444166775,8.62348958333333,24.0279805653258,23.3731904498295,22.7184003343331,22.0636102188367,21.4088201033403,20.754029987844,20.0992398723476,19.4444497568512,47.6,13.7667
5,5.95239193102237,4.39467293141478,9.14166666666667,23.3802000636374,22.725409948141,22.0706198326446,21.4158297171482,20.7610396016519,20.1062494861555,19.4514593706591,18.7966692551628,47.6,13.7667
6,6.95239193102237,5.41669526025493,9.58458333333333,22.8265036734113,22.171713557915,21.5169234424186,20.8621333269222,20.2073432114258,19.5525530959295,18.8977629804331,18.2429728649367,47.6,13.7667
7,7.95239193102237,6.40457170636025,9.87663690476191,22.4614033725588,21.8066132570624,21.151823141566,20.4970330260696,19.8422429105733,19.1874527950769,18.5326626795805,17.8778725640842,47.6,13.7667
0,2.39129651883054,0.27846582334441,6.36916666666667,25.9117863493373,25.2569962338409,24.6022061183445,23.9474160028482,23.2926258873518,22.6378357718554,21.983045656359,21.3282555408627,47.6,15.6833
