"","LastName","FirstName","DatasetID","Dataset","SpeciesName","Height of measurement from the ground / height from which sample was collected","Latitude","Leaf area index of the site (LAI)","Longitude","Photosynthesis per leaf area at leaf temperature (A_area)","Plant height vegetative","Reference / source","Stomata conductance to water vapour per leaf area"
"979","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","19","58.39",NA,"12.15","11.75",NA,NA,"0.0773"
"980","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","14.5","58.39",NA,"12.15","6.71",NA,NA,"0.0789"
"981","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","19","58.39",NA,"12.15","11.69",NA,NA,"0.079"
"982","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","19","58.39",NA,"12.15","8.77",NA,NA,"0.0845"
"983","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","19","58.39",NA,"12.15","11.55",NA,NA,"0.0894"
"984","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","19","58.39",NA,"12.15","11.59",NA,NA,"0.1137"
"985","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","19","58.39",NA,"12.15","11.51",NA,NA,"0.1211"
"986","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","15.5","58.39",NA,"12.15","1.19",NA,NA,"0.0203"
"987","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","15.5","58.39",NA,"12.15","2.28",NA,NA,"0.0231"
"988","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","15.5","58.39",NA,"12.15","1.16",NA,NA,"0.0298"
"989","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","14.5","58.39",NA,"12.15","1.03",NA,NA,"0.0302"
"990","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","16.5","58.39",NA,"12.15","4.88",NA,NA,"0.0355"
"991","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","19","58.39",NA,"12.15","3.38",NA,NA,"0.0388"
"992","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","16.5","58.39",NA,"12.15","5.7",NA,NA,"0.0388"
"993","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","14.5","58.39",NA,"12.15","1.85",NA,NA,"0.0391"
"994","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","16.5","58.39",NA,"12.15","6.62",NA,NA,"0.0408"
"995","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","16.5","58.39",NA,"12.15","6.71",NA,NA,"0.0413"
"996","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","16.5","58.39",NA,"12.15","6.67",NA,NA,"0.042"
"997","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","16.5","58.39",NA,"12.15","6.4",NA,NA,"0.0421"
"998","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","16.5","58.39",NA,"12.15","6.73",NA,NA,"0.0429"
"999","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","19","58.39",NA,"12.15","6.72",NA,NA,"0.0452"
"1000","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","14.5","58.39",NA,"12.15","4.24",NA,NA,"0.0565"
"1001","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","19","58.39",NA,"12.15","8.68",NA,NA,"0.0569"
"1002","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","14.5","58.39",NA,"12.15","5.8",NA,NA,"0.0588"
"1003","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","14.5","58.39",NA,"12.15","5.6",NA,NA,"0.0597"
"1004","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","19","58.39",NA,"12.15","9.75",NA,NA,"0.0608"
"1005","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","14.5","58.39",NA,"12.15","6.11",NA,NA,"0.0617"
"1006","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","19","58.39",NA,"12.15","9.77",NA,NA,"0.0668"
"1007","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","14.5","58.39",NA,"12.15","6.14",NA,NA,"0.0756"
"1008","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","14.5","58.39",NA,"12.15","6.13",NA,NA,"0.0774"
"1009","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","19","58.39",NA,"12.15","7.37",NA,NA,"0.0815"
"1010","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","15.5","58.39",NA,"12.15","0.78",NA,NA,"0.0146"
"1011","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","15.5","58.39",NA,"12.15","0.84",NA,NA,"0.0155"
"1012","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","15.5","58.39",NA,"12.15","1.06",NA,NA,"0.017"
"1013","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","14.5","58.39",NA,"12.15","1.32",NA,NA,"0.0261"
"1014","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","16.5","58.39",NA,"12.15","3.45",NA,NA,"0.0274"
"1015","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","16.5","58.39",NA,"12.15","5.2",NA,NA,"0.0288"
"1016","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","16.5","58.39",NA,"12.15","2.37",NA,NA,"0.0291"
"1017","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","16.5","58.39",NA,"12.15","2.56",NA,NA,"0.0305"
"1018","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","16.5","58.39",NA,"12.15","3.42",NA,NA,"0.0309"
"1019","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","16.5","58.39",NA,"12.15","5.28",NA,NA,"0.0346"
"1020","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","16.5","58.39",NA,"12.15","6.39",NA,NA,"0.0359"
"1021","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","16.5","58.39",NA,"12.15","6.1",NA,NA,"0.0372"
"1022","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","16.5","58.39",NA,"12.15","6.17",NA,NA,"0.0379"
"1023","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","14.5","58.39",NA,"12.15","1.68",NA,NA,"0.038"
"1024","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","16.5","58.39",NA,"12.15","6.17",NA,NA,"0.0393"
"1025","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","19","58.39",NA,"12.15","5.29",NA,NA,"0.0413"
"1026","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","14.5","58.39",NA,"12.15","3.06",NA,NA,"0.0483"
"1027","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","14.5","58.39",NA,"12.15","5.04",NA,NA,"0.0524"
"1028","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","14.5","58.39",NA,"12.15","2.62",NA,NA,"0.0543"
"1029","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","14.5","58.39",NA,"12.15","5.18",NA,NA,"0.056"
"1030","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","19","58.39",NA,"12.15","4.67",NA,NA,"0.0589"
"1031","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","19","58.39",NA,"12.15","9.23",NA,NA,"0.0642"
"1032","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","19","58.39",NA,"12.15","9.41",NA,NA,"0.0678"
"1033","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","19","58.39",NA,"12.15","6.47",NA,NA,"0.0684"
"1034","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","19","58.39",NA,"12.15","3.97",NA,NA,"0.0685"
"1035","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","19","58.39",NA,"12.15","12.11",NA,NA,"0.0734"
"1036","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","15.5","58.39",NA,"12.15","0.5",NA,NA,"0.0111"
"1037","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","15.5","58.39",NA,"12.15","0.37",NA,NA,"0.0124"
"1038","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","15.5","58.39",NA,"12.15","0.59",NA,NA,"0.0128"
"1039","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","14.5","58.39",NA,"12.15","0.85",NA,NA,"0.0136"
"1040","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","16.5","58.39",NA,"12.15","1.8",NA,NA,"0.019"
"1041","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","15.5","58.39",NA,"12.15","3.46",NA,NA,"0.0192"
"1042","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","14.5","58.39",NA,"12.15","1.15",NA,NA,"0.0197"
"1043","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","16.5","58.39",NA,"12.15","2.19",NA,NA,"0.0199"
"1044","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","16.5","58.39",NA,"12.15","3.96",NA,NA,"0.0206"
"1045","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","19","58.39",NA,"12.15","3.32",NA,NA,"0.0208"
"1046","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","16.5","58.39",NA,"12.15","3.13",NA,NA,"0.0209"
"1047","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","14.5","58.39",NA,"12.15","1.6",NA,NA,"0.0224"
"1048","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","16.5","58.39",NA,"12.15","3.82",NA,NA,"0.023"
"1049","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","16.5","58.39",NA,"12.15","3.78",NA,NA,"0.0232"
"1050","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","16.5","58.39",NA,"12.15","3.82",NA,NA,"0.0238"
"1051","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","16.5","58.39",NA,"12.15","4.4",NA,NA,"0.0263"
"1052","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","14.5","58.39",NA,"12.15","2.88",NA,NA,"0.0276"
"1053","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","14.5","58.39",NA,"12.15","2.41",NA,NA,"0.029"
"1054","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","14.5","58.39",NA,"12.15","3.07",NA,NA,"0.0306"
"1055","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","19","58.39",NA,"12.15","3.02",NA,NA,"0.0323"
"1056","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","19","58.39",NA,"12.15","5.53",NA,NA,"0.0375"
"1057","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","14.5","58.39",NA,"12.15","3.44",NA,NA,"0.039"
"1058","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","19","58.39",NA,"12.15","6.39",NA,NA,"0.0401"
"1059","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","14.5","58.39",NA,"12.15","4.11",NA,NA,"0.0415"
"1060","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","19","58.39",NA,"12.15","4.98",NA,NA,"0.0464"
"1061","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","14.5","58.39",NA,"12.15","4.53",NA,NA,"0.048"
"1062","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","19","58.39",NA,"12.15","3.4",NA,NA,"0.0494"
"1063","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","19","58.39",NA,"12.15","8.61",NA,NA,"0.055"
"1064","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","15.5","58.39",NA,"12.15","0.77",NA,NA,"0.011"
"1065","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","15.5","58.39",NA,"12.15","0.55",NA,NA,"0.0112"
"1066","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","15.5","58.39",NA,"12.15","0.9",NA,NA,"0.012"
"1067","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","14.5","58.39",NA,"12.15","1.02",NA,NA,"0.0138"
"1068","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","19","58.39",NA,"12.15","2.12",NA,NA,"0.0167"
"1069","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","16.5","58.39",NA,"12.15","2",NA,NA,"0.0168"
"1070","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","14.5","58.39",NA,"12.15","0.94",NA,NA,"0.0172"
"1071","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","16.5","58.39",NA,"12.15","2.14",NA,NA,"0.0182"
"1072","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","16.5","58.39",NA,"12.15","2.29",NA,NA,"0.0193"
"1073","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","16.5","58.39",NA,"12.15","2.8",NA,NA,"0.02"
"1074","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","14.5","58.39",NA,"12.15","1.32",NA,NA,"0.0207"
"1075","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","16.5","58.39",NA,"12.15","3.83",NA,NA,"0.0211"
"1076","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","15.5","58.39",NA,"12.15","4.08",NA,NA,"0.0212"
"1077","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","19","58.39",NA,"12.15","3.37",NA,NA,"0.0213"
"1078","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","16.5","58.39",NA,"12.15","4.24",NA,NA,"0.0223"
"1079","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","19","58.39",NA,"12.15","3.61",NA,NA,"0.0233"
"1080","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","16.5","58.39",NA,"12.15","4.43",NA,NA,"0.0233"
"1081","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","14.5","58.39",NA,"12.15","2.9",NA,NA,"0.0236"
"1082","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","16.5","58.39",NA,"12.15","2.2",NA,NA,"0.0237"
"1083","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","16.5","58.39",NA,"12.15","2.05",NA,NA,"0.0238"
"1084","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","14.5","58.39",NA,"12.15","2.5",NA,NA,"0.0264"
"1085","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","16.5","58.39",NA,"12.15","4.22",NA,NA,"0.0265"
"1086","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","19","58.39",NA,"12.15","5.68",NA,NA,"0.0305"
"1087","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","14.5","58.39",NA,"12.15","3.47",NA,NA,"0.0308"
"1088","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","14.5","58.39",NA,"12.15","2.99",NA,NA,"0.0324"
"1089","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","19","58.39",NA,"12.15","5.78",NA,NA,"0.0343"
"1090","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","14.5","58.39",NA,"12.15","3.34",NA,NA,"0.0353"
"1091","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","14.5","58.39",NA,"12.15","4.26",NA,NA,"0.0373"
"1092","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","19","58.39",NA,"12.15","2.83",NA,NA,"0.0378"
"1093","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","19","58.39",NA,"12.15","4.98",NA,NA,"0.0395"
"1094","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","19","58.39",NA,"12.15","7.98",NA,NA,"0.0461"
"1095","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","19","58.39",NA,"12.15","8.01",NA,NA,"0.0464"
"1096","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","16.5","58.39",NA,"12.15","6.1",NA,NA,"0.0309"
"1097","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","15.5","58.39",NA,"12.15","2.2",NA,NA,"0.0322"
"1098","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","16.5","58.39",NA,"12.15","3.74",NA,NA,"0.0327"
"1099","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","15.5","58.39",NA,"12.15","2.98",NA,NA,"0.0334"
"1100","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","16.5","58.39",NA,"12.15","3.62",NA,NA,"0.0344"
"1101","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","14.5","58.39",NA,"12.15","4.82",NA,NA,"0.0437"
"1102","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","14.5","58.39",NA,"12.15","5.47",NA,NA,"0.0492"
"1103","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","14.5","58.39",NA,"12.15","5.87",NA,NA,"0.0535"
"1104","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","14.5","58.39",NA,"12.15","5.76",NA,NA,"0.0545"
"1105","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","19","58.39",NA,"12.15","11.31",NA,NA,"0.0579"
"1106","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","19","58.39",NA,"12.15","12.19",NA,NA,"0.0615"
"1107","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Picea_abies_LT","19","58.39",NA,"12.15","13.63",NA,NA,"0.0704"
"1108","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Quercus ilex",NA,"42.35",NA,"11.6","1.48",NA,NA,"0.018"
"1109","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Quercus ilex",NA,"42.35",NA,"11.6","2.14",NA,NA,"0.019"
"1110","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Quercus ilex",NA,"42.35",NA,"11.6","1.42",NA,NA,"0.019"
"1111","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Quercus ilex",NA,"42.35",NA,"11.6","2.68",NA,NA,"0.025"
"1112","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Quercus ilex",NA,"42.35",NA,"11.6","2.68",NA,NA,"0.026"
"1113","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Quercus ilex",NA,"42.35",NA,"11.6","2.74",NA,NA,"0.027"
"1114","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Quercus ilex",NA,"42.35",NA,"11.6","3.34",NA,NA,"0.029"
"1115","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Quercus ilex",NA,"42.35",NA,"11.6","3.97",NA,NA,"0.033"
"1116","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Quercus ilex",NA,"42.35",NA,"11.6","4.2",NA,NA,"0.033"
"1117","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Quercus ilex",NA,"42.35",NA,"11.6","3.91",NA,NA,"0.034"
"1118","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Quercus ilex",NA,"42.35",NA,"11.6","5.05",NA,NA,"0.037"
"1119","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Quercus ilex",NA,"42.35",NA,"11.6","4.77",NA,NA,"0.039"
"1120","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Quercus ilex",NA,"42.35",NA,"11.6","5.51",NA,NA,"0.041"
"1121","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Quercus ilex",NA,"42.35",NA,"11.6","2.54",NA,NA,"0.043"
"1122","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Quercus ilex",NA,"42.35",NA,"11.6","6.37",NA,NA,"0.048"
"1123","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Quercus ilex",NA,"42.35",NA,"11.6","5.68",NA,NA,"0.05"
"1124","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Quercus ilex",NA,"42.35",NA,"11.6","4.53",NA,NA,"0.052"
"1125","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Quercus ilex",NA,"42.35",NA,"11.6","3.87",NA,NA,"0.055"
"1126","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Quercus ilex",NA,"42.35",NA,"11.6","4.71",NA,NA,"0.058"
"1127","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Quercus ilex",NA,"42.35",NA,"11.6","7.07",NA,NA,"0.059"
"1128","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Quercus ilex",NA,"42.35",NA,"11.6","6.19",NA,NA,"0.062"
"1129","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Quercus ilex",NA,"42.35",NA,"11.6","4.92",NA,NA,"0.068"
"1130","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Quercus ilex",NA,"42.35",NA,"11.6","8.11",NA,NA,"0.069"
"1131","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Quercus ilex",NA,"42.35",NA,"11.6","9.12",NA,NA,"0.07"
"1132","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Quercus ilex_StPaul_Les Mages",NA,"44.21666667","2.8","4.133333333","7.037894045","5.8","Martin-StPaul et al 2012","0.051325489"
"1133","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Quercus ilex_StPaul_Les Mages",NA,"44.21666667","2.8","4.133333333","13.16818845","5.8","Martin-StPaul et al 2012","0.137395954"
"1134","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Quercus ilex_StPaul_Les Mages",NA,"44.21666667","2.8","4.133333333","14.12632617","5.8","Martin-StPaul et al 2012","0.17580884"
"1135","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Quercus ilex_StPaul_Les Mages",NA,"44.21666667","2.8","4.133333333","6.721384566","5.8","Martin-StPaul et al 2012","0.065359016"
"1136","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Quercus ilex_StPaul_Les Mages",NA,"44.21666667","2.8","4.133333333","3.52687544","5.8","Martin-StPaul et al 2012","0.041581186"
"1137","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Quercus ilex_StPaul_Les Mages",NA,"44.21666667","2.8","4.133333333","12.56181951","5.8","Martin-StPaul et al 2012","0.107842013"
"1138","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Quercus ilex_StPaul_Les Mages",NA,"44.21666667","2.8","4.133333333","5.885031668","5.8","Martin-StPaul et al 2012","0.066537674"
"1139","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Quercus ilex_StPaul_Les Mages",NA,"44.21666667","2.8","4.133333333","8.651375128","5.8","Martin-StPaul et al 2012","0.084031581"
"1140","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Quercus ilex_StPaul_Les Mages",NA,"44.21666667","2.8","4.133333333","4.282132605","5.8","Martin-StPaul et al 2012","0.027967534"
"1141","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Quercus ilex_StPaul_Les Mages",NA,"44.21666667","2.8","4.133333333","14.9041044","5.8","Martin-StPaul et al 2012","0.138761975"
"1142","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Quercus ilex_StPaul_Les Mages",NA,"44.21666667","2.8","4.133333333","17.25888159","5.8","Martin-StPaul et al 2012","0.151553411"
"1143","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Quercus ilex_StPaul_Les Mages",NA,"44.21666667","2.8","4.133333333","2.846956875","5.8","Martin-StPaul et al 2012","0.021410148"
"1144","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Quercus ilex_StPaul_Les Mages",NA,"44.21666667","2.8","4.133333333","8.674137586","5.8","Martin-StPaul et al 2012","0.063099588"
"1145","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Quercus ilex_StPaul_Les Mages",NA,"44.21666667","2.8","4.133333333","9.521028215","5.8","Martin-StPaul et al 2012","0.085926203"
"1146","Lin","Yan-Shih",436,"Global Leaf Gas Exchange Database (I)","Quercus ilex_StPaul_Les Mages",NA,"44.21666667","2.8","4.133333333","2.630700904","5.8","Martin-StPaul et al 2012","0.037514234"
