"","LastName","FirstName","DatasetID","Dataset","SpeciesName","Altitude","Average tree height","Diameter at base","Latitude","Leaf carbon content per dry mass","Leaf photosynthesis at saturating light and saturating CO2 per leaf area (Amax)","Light-saturated rate of photosynthesis","Longitude","Specific leaf area (SLA) per fresh weight","Stem diameter at base of crown (seedlings)","Stem diameter at breast height (1.3 m","stomata conductance in the limit of saturating light","stomata conductance to water vapour under conditions of light saturation"
"160","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495",NA,NA,"50 17 N",NA,NA,"on a projected area basis","5 55 E",NA,NA,NA,NA,NA
"161","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495",NA,NA,"50 17 N",NA,NA,"on a projected area basis","5 55 E",NA,NA,NA,NA,NA
"162","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495",NA,NA,"50 17 N",NA,NA,"on a projected area basis","5 55 E",NA,NA,NA,NA,NA
"163","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495",NA,NA,"50 17 N",NA,NA,"on a projected area basis","5 55 E",NA,NA,NA,NA,NA
"164","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495",NA,NA,"50 17 N",NA,NA,"on a projected area basis","5 55 E",NA,NA,NA,NA,NA
"165","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495",NA,NA,"50 17 N",NA,NA,"on a projected area basis","5 55 E",NA,NA,NA,NA,NA
"166","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495",NA,NA,"50 17 N",NA,NA,"on a projected area basis","5 55 E",NA,NA,NA,NA,NA
"167","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495",NA,NA,"50 17 N",NA,NA,"on a projected area basis","5 55 E",NA,NA,NA,NA,NA
"168","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495",NA,NA,"50 17 N",NA,NA,"on a projected area basis","5 55 E",NA,NA,NA,NA,NA
"169","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","943",NA,NA,"49 30 N",NA,NA,"on a projected area basis","18 32 E",NA,NA,NA,NA,NA
"170","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","943",NA,NA,"49 30 N",NA,NA,"on a projected area basis","18 32 E",NA,NA,NA,NA,NA
"171","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","943",NA,NA,"49 30 N",NA,NA,"on a projected area basis","18 32 E",NA,NA,NA,NA,NA
"172","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","943",NA,NA,"49 30 N",NA,NA,"on a projected area basis","18 32 E",NA,NA,NA,NA,NA
"173","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","943",NA,NA,"49 30 N",NA,NA,"on a projected area basis","18 32 E",NA,NA,NA,NA,NA
"174","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","943",NA,NA,"49 30 N",NA,NA,"on a projected area basis","18 32 E",NA,NA,NA,NA,NA
"175","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","943",NA,NA,"49 30 N",NA,NA,"on a projected area basis","18 32 E",NA,NA,NA,NA,NA
"176","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","943",NA,NA,"49 30 N",NA,NA,"on a projected area basis","18 32 E",NA,NA,NA,NA,NA
"177","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N",NA,NA,"on a projected area basis","19 27 E",NA,NA,NA,NA,NA
"178","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N",NA,NA,"on a projected area basis","19 27 E",NA,NA,NA,NA,NA
"179","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N",NA,NA,"on a projected area basis","19 27 E",NA,NA,NA,NA,NA
"180","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N",NA,NA,"on a projected area basis","19 27 E",NA,NA,NA,NA,NA
"181","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N",NA,NA,"on a projected area basis","19 27 E",NA,NA,NA,NA,NA
"182","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N",NA,NA,"on a projected area basis","19 27 E",NA,NA,NA,NA,NA
"183","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N",NA,NA,"on a projected area basis","19 27 E",NA,NA,NA,NA,NA
"184","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N",NA,NA,"on a projected area basis","19 27 E",NA,NA,NA,NA,NA
"185","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N",NA,NA,"on a projected area basis","19 27 E",NA,NA,NA,NA,NA
"186","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N",NA,NA,"on a projected area basis","19 27 E",NA,NA,NA,NA,NA
"187","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N",NA,NA,"on a projected area basis","19 27 E",NA,NA,NA,NA,NA
"188","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N",NA,NA,"on a projected area basis","19 27 E",NA,NA,NA,NA,NA
"189","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","943",NA,NA,"49 30 N",NA,"20.47",NA,"18 32 E",NA,NA,NA,NA,NA
"190","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","943",NA,NA,"49 30 N",NA,"22.723",NA,"18 32 E",NA,NA,NA,NA,NA
"191","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","943",NA,NA,"49 30 N",NA,"27.48",NA,"18 32 E",NA,NA,NA,NA,NA
"192","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","943",NA,NA,"49 30 N",NA,"19.81",NA,"18 32 E",NA,NA,NA,NA,NA
"193","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","943",NA,NA,"49 30 N",NA,"26.53",NA,"18 32 E",NA,NA,NA,NA,NA
"194","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","943",NA,NA,"49 30 N",NA,"22.05",NA,"18 32 E",NA,NA,NA,NA,NA
"195","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","943",NA,NA,"49 30 N",NA,"20.41",NA,"18 32 E",NA,NA,NA,NA,NA
"196","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","943",NA,NA,"49 30 N",NA,"13.54",NA,"18 32 E",NA,NA,NA,NA,NA
"197","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N",NA,NA,NA,"19 27 E",NA,NA,"diameter at breast height (saplings and older)",NA,NA
"198","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N",NA,NA,NA,"19 27 E",NA,NA,"diameter at breast height (saplings and older)",NA,NA
"199","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N",NA,NA,NA,"19 27 E",NA,NA,"diameter at breast height (saplings and older)",NA,NA
"200","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N",NA,NA,NA,"19 27 E",NA,NA,"diameter at breast height (saplings and older)",NA,NA
"201","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N",NA,NA,NA,"19 27 E",NA,NA,"diameter at breast height (saplings and older)",NA,NA
"202","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N",NA,NA,NA,"19 27 E",NA,NA,"diameter at breast height (saplings and older)",NA,NA
"203","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495",NA,NA,"50 17 N",NA,NA,NA,"5 55 E",NA,NA,"diameter at breast height (saplings and older)",NA,NA
"204","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","943",NA,NA,"49 30 N",NA,NA,NA,"18 32 E",NA,NA,"diameter at breast height (saplings and older)",NA,NA
"205","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","943",NA,NA,"49 30 N",NA,NA,NA,"18 32 E",NA,NA,"diameter at breast height (saplings and older)",NA,NA
"206","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","943",NA,NA,"49 30 N",NA,NA,NA,"18 32 E",NA,NA,"diameter at breast height (saplings and older)",NA,NA
"207","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N",NA,NA,NA,"19 27 E",NA,NA,NA,NA,NA
"208","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N",NA,NA,NA,"19 27 E",NA,NA,NA,NA,NA
"209","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N",NA,NA,NA,"19 27 E",NA,NA,NA,NA,NA
"210","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N",NA,NA,NA,"19 27 E",NA,NA,NA,NA,NA
"211","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N",NA,NA,NA,"19 27 E",NA,NA,NA,NA,NA
"212","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N",NA,NA,NA,"19 27 E",NA,NA,NA,NA,NA
"213","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495",NA,NA,"50 17 N",NA,NA,NA,"5 55 E",NA,NA,NA,NA,NA
"214","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N",NA,NA,NA,"19 27 E",NA,NA,NA,NA,"and growth CO2 concentration."
"215","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N",NA,NA,NA,"19 27 E",NA,NA,NA,NA,"and growth CO2 concentration."
"216","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N",NA,NA,NA,"19 27 E",NA,NA,NA,NA,"and growth CO2 concentration."
"217","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N",NA,NA,NA,"19 27 E",NA,NA,NA,NA,"and growth CO2 concentration."
"218","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N",NA,NA,NA,"19 27 E",NA,NA,NA,NA,"and growth CO2 concentration."
"219","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N",NA,NA,NA,"19 27 E",NA,NA,NA,NA,"and growth CO2 concentration."
"220","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N",NA,NA,NA,"19 27 E",NA,NA,NA,NA,"and growth CO2 concentration."
"221","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N",NA,NA,NA,"19 27 E",NA,NA,NA,NA,"and growth CO2 concentration."
"222","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N",NA,NA,NA,"19 27 E",NA,NA,NA,NA,"and growth CO2 concentration."
"223","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N",NA,NA,NA,"19 27 E",NA,NA,NA,NA,"and growth CO2 concentration."
"224","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N",NA,NA,NA,"19 27 E",NA,NA,NA,NA,"and growth CO2 concentration."
"225","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N",NA,NA,NA,"19 27 E",NA,NA,NA,NA,"and growth CO2 concentration."
"226","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495",NA,NA,"50 17 N",NA,NA,NA,"5 55 E",NA,NA,NA,NA,"and growth CO2 concentration."
"227","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495",NA,NA,"50 17 N",NA,NA,NA,"5 55 E",NA,NA,NA,NA,"and growth CO2 concentration."
"228","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495",NA,NA,"50 17 N",NA,NA,NA,"5 55 E",NA,NA,NA,NA,"and growth CO2 concentration."
"229","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495",NA,NA,"50 17 N",NA,NA,NA,"5 55 E",NA,NA,NA,NA,"and growth CO2 concentration."
"230","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495",NA,NA,"50 17 N",NA,NA,NA,"5 55 E",NA,NA,NA,NA,"and growth CO2 concentration."
"231","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495",NA,NA,"50 17 N",NA,NA,NA,"5 55 E",NA,NA,NA,NA,"and growth CO2 concentration."
"232","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495",NA,NA,"50 17 N",NA,NA,NA,"5 55 E",NA,NA,NA,NA,"and growth CO2 concentration."
"233","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495",NA,NA,"50 17 N",NA,NA,NA,"5 55 E",NA,NA,NA,NA,"and growth CO2 concentration."
"234","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495",NA,NA,"50 17 N",NA,NA,NA,"5 55 E",NA,NA,NA,NA,"and growth CO2 concentration."
"235","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495",NA,NA,"50 17 N",NA,NA,NA,"5 55 E",NA,NA,NA,NA,"and growth CO2 concentration."
"236","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495",NA,NA,"50 17 N",NA,NA,NA,"5 55 E",NA,NA,NA,NA,"and growth CO2 concentration."
"237","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495",NA,NA,"50 17 N",NA,NA,NA,"5 55 E",NA,NA,NA,NA,"and growth CO2 concentration."
"238","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495",NA,NA,"50 17 N",NA,NA,NA,"5 55 E",NA,NA,NA,NA,"and growth CO2 concentration."
"239","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315","2.82",NA,"64 07 N",NA,NA,NA,"19 27 E",NA,NA,NA,NA,NA
"240","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315","3.85",NA,"64 07 N",NA,NA,NA,"19 27 E",NA,NA,NA,NA,NA
"241","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315","4.94",NA,"64 07 N",NA,NA,NA,"19 27 E",NA,NA,NA,NA,NA
"242","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315","2.96",NA,"64 07 N",NA,NA,NA,"19 27 E",NA,NA,NA,NA,NA
"243","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315","4.99",NA,"64 07 N",NA,NA,NA,"19 27 E",NA,NA,NA,NA,NA
"244","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315","7.16",NA,"64 07 N",NA,NA,NA,"19 27 E",NA,NA,NA,NA,NA
"245","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495","0.593",NA,"50 17 N",NA,NA,NA,"5 55 E",NA,NA,NA,NA,NA
"246","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495","0.652",NA,"50 17 N",NA,NA,NA,"5 55 E",NA,NA,NA,NA,NA
"247","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495","0.588",NA,"50 17 N",NA,NA,NA,"5 55 E",NA,NA,NA,NA,NA
"248","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495","0.586",NA,"50 17 N",NA,NA,NA,"5 55 E",NA,NA,NA,NA,NA
"249","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495","0.86",NA,"50 17 N",NA,NA,NA,"5 55 E",NA,NA,NA,NA,NA
"250","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495","0.86",NA,"50 17 N",NA,NA,NA,"5 55 E",NA,NA,NA,NA,NA
"251","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495","0.893",NA,"50 17 N",NA,NA,NA,"5 55 E",NA,NA,NA,NA,NA
"252","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495","0.893",NA,"50 17 N",NA,NA,NA,"5 55 E",NA,NA,NA,NA,NA
"253","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495","0.9",NA,"50 17 N",NA,NA,NA,"5 55 E",NA,NA,NA,NA,NA
"254","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495","0.9",NA,"50 17 N",NA,NA,NA,"5 55 E",NA,NA,NA,NA,NA
"255","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495","0.849",NA,"50 17 N",NA,NA,NA,"5 55 E",NA,NA,NA,NA,NA
"256","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495","0.849",NA,"50 17 N",NA,NA,NA,"5 55 E",NA,NA,NA,NA,NA
"257","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495","0.795",NA,"50 17 N",NA,NA,NA,"5 55 E",NA,NA,NA,NA,NA
"258","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495","0.795",NA,"50 17 N",NA,NA,NA,"5 55 E",NA,NA,NA,NA,NA
"259","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495","26.57946667",NA,"50 17 N",NA,NA,NA,"5 55 E",NA,NA,NA,NA,NA
"260","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","943","4.84",NA,"49 30 N",NA,NA,NA,"18 32 E",NA,NA,NA,NA,NA
"261","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","943","4.78",NA,"49 30 N",NA,NA,NA,"18 32 E",NA,NA,NA,NA,NA
"262","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","943","5.17",NA,"49 30 N",NA,NA,NA,"18 32 E",NA,NA,NA,NA,NA
"263","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495",NA,NA,"50 17 N","0.458",NA,NA,"5 55 E",NA,NA,NA,NA,NA
"264","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495",NA,NA,"50 17 N","0.458",NA,NA,"5 55 E",NA,NA,NA,NA,NA
"265","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495",NA,NA,"50 17 N","0.4723",NA,NA,"5 55 E",NA,NA,NA,NA,NA
"266","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495",NA,NA,"50 17 N","0.4723",NA,NA,"5 55 E",NA,NA,NA,NA,NA
"267","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495",NA,NA,"50 17 N","0.4727",NA,NA,"5 55 E",NA,NA,NA,NA,NA
"268","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495",NA,NA,"50 17 N","0.4727",NA,NA,"5 55 E",NA,NA,NA,NA,NA
"269","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495",NA,NA,"50 17 N","0.46115",NA,NA,"5 55 E",NA,NA,NA,NA,NA
"270","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495",NA,NA,"50 17 N","0.46115",NA,NA,"5 55 E",NA,NA,NA,NA,NA
"271","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495",NA,NA,"50 17 N","0.46385",NA,NA,"5 55 E",NA,NA,NA,NA,NA
"272","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","495",NA,NA,"50 17 N","0.46385",NA,NA,"5 55 E",NA,NA,NA,NA,NA
"273","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N","0.498",NA,NA,"19 27 E",NA,NA,NA,NA,NA
"274","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N","0.493",NA,NA,"19 27 E",NA,NA,NA,NA,NA
"275","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N","0.49",NA,NA,"19 27 E",NA,NA,NA,NA,NA
"276","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N","0.497",NA,NA,"19 27 E",NA,NA,NA,NA,NA
"277","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N","0.489",NA,NA,"19 27 E",NA,NA,NA,NA,NA
"278","Medlyn","Belinda",12,"ECOCRAFT","Picea abies","315",NA,NA,"64 07 N","0.498",NA,NA,"19 27 E",NA,NA,NA,NA,NA
"279","Medlyn","Belinda",12,"ECOCRAFT","Pseudotsuga menziesii","495",NA,NA,"50 17 N",NA,NA,NA,"5 55 E",NA,NA,"diameter at breast height (saplings and older)",NA,NA
"280","Medlyn","Belinda",12,"ECOCRAFT","Pseudotsuga menziesii","495",NA,NA,"50 17 N",NA,NA,NA,"5 55 E",NA,NA,NA,NA,NA
"281","Medlyn","Belinda",12,"ECOCRAFT","Pseudotsuga menziesii","495","35.18666667",NA,"50 17 N",NA,NA,NA,"5 55 E",NA,NA,NA,NA,NA
"282","Medlyn","Belinda",12,"ECOCRAFT","Quercus ilex","10",NA,NA,"42 22 N",NA,NA,"on a projected area basis","11 32 E",NA,NA,NA,NA,NA
"283","Medlyn","Belinda",12,"ECOCRAFT","Quercus ilex","10",NA,NA,"42 22 N",NA,NA,"on a projected area basis","11 32 E",NA,NA,NA,NA,NA
"284","Medlyn","Belinda",12,"ECOCRAFT","Quercus ilex","10",NA,NA,"42 22 N",NA,NA,NA,"11 32 E",NA,NA,"diameter at breast height (saplings and older)",NA,NA
"285","Medlyn","Belinda",12,"ECOCRAFT","Quercus ilex","10",NA,NA,"42 22 N",NA,NA,NA,"11 32 E",NA,NA,NA,NA,NA
"286","Medlyn","Belinda",12,"ECOCRAFT","Quercus ilex","10",NA,NA,"42 22 N",NA,NA,NA,"11 32 E",NA,NA,NA,NA,"and growth CO2 concentration."
"287","Medlyn","Belinda",12,"ECOCRAFT","Quercus ilex","10",NA,NA,"42 22 N",NA,NA,NA,"11 32 E",NA,NA,NA,NA,"and growth CO2 concentration."
"288","Medlyn","Belinda",12,"ECOCRAFT","Quercus ilex","10",NA,NA,"42 22 N",NA,NA,NA,"11 32 E",NA,NA,NA,"maximum soil water content and at the reference value of Cs = 350 ppm",NA
"289","Medlyn","Belinda",12,"ECOCRAFT","Quercus ilex","10",NA,NA,"42 22 N",NA,NA,NA,"11 32 E",NA,NA,NA,"maximum soil water content and at the reference value of Cs = 350 ppm",NA
"290","Medlyn","Belinda",12,"ECOCRAFT","Quercus ilex","10","3.7",NA,"42 22 N",NA,NA,NA,"11 32 E",NA,NA,NA,NA,NA
"291","Medlyn","Belinda",12,"ECOCRAFT","Quercus ilex","10",NA,NA,"42 22 N","0.5141",NA,NA,"11 32 E",NA,NA,NA,NA,NA
"292","Medlyn","Belinda",12,"ECOCRAFT","Quercus ilex","10",NA,NA,"42 22 N","0.5263",NA,NA,"11 32 E",NA,NA,NA,NA,NA
"293","Medlyn","Belinda",12,"ECOCRAFT","Quercus petraea","80",NA,NA,"51 08 N",NA,NA,"on a projected area basis","00 50 W",NA,NA,NA,NA,NA
"294","Medlyn","Belinda",12,"ECOCRAFT","Quercus petraea","80",NA,NA,"51 08 N",NA,NA,"on a projected area basis","00 50 W",NA,NA,NA,NA,NA
"295","Medlyn","Belinda",12,"ECOCRAFT","Quercus petraea","80",NA,NA,"51 08 N",NA,NA,"on a projected area basis","00 50 W",NA,NA,NA,NA,NA
"296","Medlyn","Belinda",12,"ECOCRAFT","Quercus petraea","80",NA,NA,"51 08 N",NA,NA,"on a projected area basis","00 50 W",NA,NA,NA,NA,NA
"297","Medlyn","Belinda",12,"ECOCRAFT","Quercus petraea","80",NA,NA,"51 08 N",NA,NA,"on a projected area basis","00 50 W",NA,NA,NA,NA,NA
"298","Medlyn","Belinda",12,"ECOCRAFT","Quercus petraea","80",NA,"15.17","51 08 N",NA,NA,NA,"00 50 W",NA,NA,NA,NA,NA
"299","Medlyn","Belinda",12,"ECOCRAFT","Quercus petraea","80",NA,"15.1","51 08 N",NA,NA,NA,"00 50 W",NA,NA,NA,NA,NA
"300","Medlyn","Belinda",12,"ECOCRAFT","Quercus petraea","80",NA,"19.66","51 08 N",NA,NA,NA,"00 50 W",NA,NA,NA,NA,NA
"301","Medlyn","Belinda",12,"ECOCRAFT","Quercus petraea","80",NA,"23.85","51 08 N",NA,NA,NA,"00 50 W",NA,NA,NA,NA,NA
"302","Medlyn","Belinda",12,"ECOCRAFT","Quercus petraea","80",NA,"13.18","51 08 N",NA,NA,NA,"00 50 W",NA,NA,NA,NA,NA
"303","Medlyn","Belinda",12,"ECOCRAFT","Quercus petraea","80",NA,NA,"51 08 N",NA,NA,NA,"00 50 W",NA,NA,NA,NA,"and growth CO2 concentration."
"304","Medlyn","Belinda",12,"ECOCRAFT","Quercus petraea","80",NA,NA,"51 08 N",NA,NA,NA,"00 50 W",NA,NA,NA,NA,"and growth CO2 concentration."
"305","Medlyn","Belinda",12,"ECOCRAFT","Quercus petraea","80",NA,NA,"51 08 N",NA,NA,NA,"00 50 W",NA,NA,NA,NA,"and growth CO2 concentration."
"306","Medlyn","Belinda",12,"ECOCRAFT","Quercus petraea","80",NA,NA,"51 08 N",NA,NA,NA,"00 50 W",NA,NA,NA,NA,"and growth CO2 concentration."
"307","Medlyn","Belinda",12,"ECOCRAFT","Quercus petraea","80",NA,NA,"51 08 N",NA,NA,NA,"00 50 W",NA,NA,NA,NA,"and growth CO2 concentration."
"308","Medlyn","Belinda",12,"ECOCRAFT","Quercus petraea","80","1.5",NA,"51 08 N",NA,NA,NA,"00 50 W",NA,NA,NA,NA,NA
"309","Medlyn","Belinda",12,"ECOCRAFT","Quercus petraea","80","1.5425",NA,"51 08 N",NA,NA,NA,"00 50 W",NA,NA,NA,NA,NA
"310","Medlyn","Belinda",12,"ECOCRAFT","Quercus petraea","80","2.3421",NA,"51 08 N",NA,NA,NA,"00 50 W",NA,NA,NA,NA,NA
"311","Medlyn","Belinda",12,"ECOCRAFT","Quercus petraea","80","2.3775",NA,"51 08 N",NA,NA,NA,"00 50 W",NA,NA,NA,NA,NA
"312","Medlyn","Belinda",12,"ECOCRAFT","Quercus petraea","80","0.936",NA,"51 08 N",NA,NA,NA,"00 50 W",NA,NA,NA,NA,NA
"313","Medlyn","Belinda",12,"ECOCRAFT","Quercus petraea","80",NA,NA,"51 08 N",NA,NA,NA,"00 50 W","7.84",NA,NA,NA,NA
"314","Medlyn","Belinda",12,"ECOCRAFT","Quercus petraea","80",NA,NA,"51 08 N",NA,NA,NA,"00 50 W","8.21",NA,NA,NA,NA
"315","Medlyn","Belinda",12,"ECOCRAFT","Quercus petraea","80",NA,NA,"51 08 N",NA,NA,NA,"00 50 W","7.53",NA,NA,NA,NA
"316","Medlyn","Belinda",12,"ECOCRAFT","Quercus petraea","80",NA,NA,"51 08 N",NA,NA,NA,"00 50 W","7.58",NA,NA,NA,NA
"317","Medlyn","Belinda",12,"ECOCRAFT","Quercus petraea","80",NA,NA,"51 08 N",NA,NA,NA,"00 50 W","7.29",NA,NA,NA,NA
"318","Medlyn","Belinda",12,"ECOCRAFT","Quercus petraea","80",NA,NA,"51 08 N",NA,NA,NA,"00 50 W","6.47",NA,NA,NA,NA
"319","Medlyn","Belinda",12,"ECOCRAFT","Quercus petraea","80",NA,NA,"51 08 N",NA,NA,NA,"00 50 W","7.05",NA,NA,NA,NA
"320","Medlyn","Belinda",12,"ECOCRAFT","Quercus petraea","80",NA,NA,"51 08 N",NA,NA,NA,"00 50 W","6.68",NA,NA,NA,NA
"321","Medlyn","Belinda",12,"ECOCRAFT","Quercus petraea","80",NA,NA,"51 08 N",NA,NA,NA,"00 50 W","6.52",NA,NA,NA,NA
"322","Medlyn","Belinda",12,"ECOCRAFT","Quercus petraea","80",NA,NA,"51 08 N",NA,NA,NA,"00 50 W","6.49",NA,NA,NA,NA
"323","Medlyn","Belinda",12,"ECOCRAFT","Quercus petraea","80",NA,NA,"51 08 N",NA,NA,NA,"00 50 W","5.84",NA,NA,NA,NA
"324","Medlyn","Belinda",12,"ECOCRAFT","Quercus petraea","80",NA,NA,"51 08 N",NA,NA,NA,"00 50 W","5.8",NA,NA,NA,NA
