"LastName","FirstName","DatasetID","Dataset","SpeciesName","ObservationID","Exposition","Latitude","Longitude","Maximum diameter at breast height comments","Maximum diameter at breast height extreme","Maximum diameter at breast height min","Maximum height comment","Maximum height extreme","Maximum height max","Maximum height min","Plant developmental status / plant age / maturity / plant life stage","Plant height observed","Stem diameter at breast height (1.3 m","Wood density; stem specific density; wood specific gravity","Trait","value"
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825367,"Outside ""natural"" vegetation","51.23333333","18.16666667",NA,NA,NA,NA,NA,NA,NA,"Sapling (1 - 10 y)","5.6",NA,NA,"SLA leaf area type","projected leaf area"
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825368,"Outside ""natural"" vegetation","51.23333333","18.16666667",NA,NA,NA,NA,NA,NA,NA,"Sapling (1 - 10 y)","6.02",NA,NA,"SLA leaf area type","projected leaf area"
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825369,"Outside ""natural"" vegetation","51.23333333","18.16666667",NA,NA,NA,NA,NA,NA,NA,"Sapling (1 - 10 y)","5.05",NA,NA,"SLA leaf area type","projected leaf area"
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825370,"Outside ""natural"" vegetation","51.23333333","18.16666667",NA,NA,NA,NA,NA,NA,NA,"Sapling (1 - 10 y)","5.4",NA,NA,"SLA leaf area type","projected leaf area"
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825371,"Outside ""natural"" vegetation","51.23333333","18.16666667",NA,NA,NA,NA,NA,NA,NA,"Sapling (1 - 10 y)","5.36",NA,NA,"SLA leaf area type","projected leaf area"
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825372,"Outside ""natural"" vegetation","51.23333333","18.16666667",NA,NA,NA,NA,NA,NA,NA,"Sapling (1 - 10 y)","4.85",NA,NA,"SLA leaf area type","projected leaf area"
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825373,"Outside ""natural"" vegetation","51.23333333","18.16666667",NA,NA,NA,NA,NA,NA,NA,"Sapling (1 - 10 y)","3.89",NA,NA,"SLA leaf area type","projected leaf area"
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825374,"Outside ""natural"" vegetation","51.23333333","18.16666667",NA,NA,NA,NA,NA,NA,NA,"Sapling (1 - 10 y)","4.09",NA,NA,"SLA leaf area type","projected leaf area"
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825375,"Outside ""natural"" vegetation","51.23333333","18.16666667",NA,NA,NA,NA,NA,NA,NA,"Sapling (1 - 10 y)","4.25",NA,NA,"SLA leaf area type","projected leaf area"
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825376,"Outside ""natural"" vegetation","51.23333333","18.16666667",NA,NA,NA,NA,NA,NA,NA,"Sapling (1 - 10 y)","4.56",NA,NA,"SLA leaf area type","projected leaf area"
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825781,"Outside ""natural"" vegetation","51.72","9.56",NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","25.6",NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825782,"Outside ""natural"" vegetation","51.72","9.56",NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","25.6",NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825783,"Outside ""natural"" vegetation","51.72","9.56",NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","25.6",NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825784,"Outside ""natural"" vegetation","51.72","9.56",NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","25.6",NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825785,"Outside ""natural"" vegetation","51.72","9.56",NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","25.6",NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825786,"Outside ""natural"" vegetation","51.72","9.56",NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","25.6",NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825787,"Outside ""natural"" vegetation","51.72","9.56",NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","25.6",NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825788,"Outside ""natural"" vegetation","51.72","9.56",NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","25.6",NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825789,"Outside ""natural"" vegetation","51.72","9.56",NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","25.6",NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825790,"Outside ""natural"" vegetation","51.72","9.56",NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","25.6",NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825791,"Outside ""natural"" vegetation","51.72","9.56",NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","25.6",NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825792,"Outside ""natural"" vegetation","51.72","9.56",NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","25.6",NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825793,"Outside ""natural"" vegetation","51.72","9.56",NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","25.6",NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825794,"Outside ""natural"" vegetation","51.72","9.56",NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","25.6",NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825795,"Outside ""natural"" vegetation","51.72","9.56",NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","25.6",NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825796,"Outside ""natural"" vegetation","51.72","9.56",NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","25.6",NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825797,"Outside ""natural"" vegetation","51.72","9.56",NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","25.6",NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825798,"Outside ""natural"" vegetation","51.72","9.56",NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","25.6",NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825799,"Outside ""natural"" vegetation","51.72","9.56",NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","25.6",NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825800,"Outside ""natural"" vegetation","51.72","9.56",NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","25.6",NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825801,"Outside ""natural"" vegetation","51.72","9.56",NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","25.6",NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825802,"Outside ""natural"" vegetation","51.72","9.56",NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","25.6",NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825803,"Outside ""natural"" vegetation","51.72","9.56",NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","25.6",NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825804,"Outside ""natural"" vegetation","51.72","9.56",NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","25.6",NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1825805,"Outside ""natural"" vegetation","51.72","9.56",NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","25.6",NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1826479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1828232,NA,NA,NA,NA,NA,NA,NA,"60","50","24",NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1832730,NA,NA,NA,NA,NA,"400",NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Picea abies",1832731,NA,NA,NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus grandidentata",763485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus grandidentata",763486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus grandidentata",764360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus grandidentata",1258394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus grandidentata",1258395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus grandidentata",1823935,NA,NA,NA,NA,NA,NA,"mature bigtooth aspen trees are 18 to 24 m tall and 20 to 25 cm in d.b.h. On the best sites...h ...",NA,"30","18",NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus grandidentata",1823936,NA,NA,NA,NA,NA,NA,"At maturity",NA,"24","18",NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus grandidentata",1825733,"Outside ""natural"" vegetation","40.81444444","-77.93055556",NA,NA,NA,NA,NA,NA,NA,"Sapling (1 - 10 y)","2.2",NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus grandidentata",1825739,"Outside ""natural"" vegetation","40.81444444","-77.93055556",NA,NA,NA,NA,NA,NA,NA,"Sapling (1 - 10 y)","2.2",NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus grandidentata",1825745,"Outside ""natural"" vegetation","40.81444444","-77.93055556",NA,NA,NA,NA,NA,NA,NA,"Sapling (1 - 10 y)","2.2",NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus grandidentata",1825751,"Outside ""natural"" vegetation","40.81444444","-77.93055556",NA,NA,NA,NA,NA,NA,NA,"Sapling (1 - 10 y)","2.2",NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus grandidentata",1826744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus grandidentata",1828486,NA,NA,NA,NA,NA,NA,NA,NA,"20",NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus rotundifolia var. duclouxiana",1830867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus rotundifolia var. duclouxiana",1833276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.5","SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus tremula",763496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus tremula",763497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus tremula",763498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus tremula",763499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus tremula",764182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus tremula",1258399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus tremula",1258400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus tremula",1258401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus tremula",1823946,NA,NA,NA,NA,NA,NA,"Page: 397","40","30","10",NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus tremula",1823947,NA,NA,NA,NA,NA,NA,"Page: 365",NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus tremula",1823948,NA,NA,NA,NA,NA,NA,NA,NA,"30","25",NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus tremula",1823949,NA,NA,NA,NA,NA,NA,"erreicht eine Hˆhe von bis zu 30 m",NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus tremula",1825092,"Outside ""natural"" vegetation","58.42","26.56",NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","16",NA,NA,"SLA leaf area type","projected leaf area"
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus tremula",1825157,"Outside ""natural"" vegetation","58.3","26.7",NA,NA,NA,NA,NA,NA,NA,"Pole (10 - 60 y)","16.3",NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus tremula",1825339,"Outside ""natural"" vegetation","58.36666667","27.33333333",NA,NA,NA,NA,NA,NA,NA,NA,"25",NA,NA,"SLA leaf area type","projected leaf area"
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus tremula",1826566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus tremula",1828332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Populus tremula",1828333,NA,NA,NA,NA,NA,NA,NA,"20",NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus avium",763517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus avium",763518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus avium",763519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus avium",763520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus avium",764202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus avium",1258415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus avium",1258416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus avium",1258417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus avium",1258789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus avium",1258790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus avium",1823967,NA,NA,NA,NA,NA,NA,"Page: 409",NA,"30","20",NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus avium",1823968,NA,NA,NA,NA,NA,NA,"Page: 665",NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus avium",1823969,NA,NA,NA,NA,NA,NA,NA,"40","30","15",NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus avium",1823970,NA,NA,NA,NA,NA,NA,"bis zu 30 m hoher Baum",NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus avium",1826586,NA,NA,NA,NA,NA,NA,NA,"30","20","10",NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus avium",1828355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus avium",1828356,NA,NA,NA,NA,NA,NA,NA,"30","20","10",NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus padus",763532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus padus",763533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus padus",763534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus padus",1258422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus padus",1258423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus padus",1823982,NA,NA,NA,NA,NA,NA,"Page: 409",NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus padus",1823983,NA,NA,NA,NA,NA,NA,"Page: 667",NA,"16","10",NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus padus",1823984,NA,NA,NA,NA,NA,NA,"8-18 m hoher Baum",NA,"18","8",NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus padus",1825128,"Outside ""natural"" vegetation","58.66","25.75",NA,NA,NA,NA,NA,NA,NA,"Mature (60 - 150 y)","8.7",NA,NA,"SLA leaf area type","projected leaf area"
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus padus",1828351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus padus",1828352,NA,NA,NA,NA,NA,NA,NA,NA,"18","8",NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus padus subsp. padus",764200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus padus subsp. padus",1826584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus padus subsp. padus",1828353,NA,NA,NA,NA,NA,NA,NA,NA,"17",NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus pensylvanica",763535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus pensylvanica",1258424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus pensylvanica",1823985,NA,NA,NA,NA,NA,NA,"Pin cherry generally grows 15 to 50 feet (5-15 m) tall...trees up to 100 feet tall (30 m) have  ...",NA,"30","5",NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Prunus pensylvanica",1842730,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Pseudotsuga menziesii",763555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Pseudotsuga menziesii",763556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Pseudotsuga menziesii",763557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Pseudotsuga menziesii",763558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Pseudotsuga menziesii",763559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Pseudotsuga menziesii",763560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Pseudotsuga menziesii",763561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Pseudotsuga menziesii",764119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Pseudotsuga menziesii",1258437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Pseudotsuga menziesii",1258438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Pseudotsuga menziesii",1258439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
"Wirth","Christian",68,"The Functional Ecology of Trees (FET) Database  - Jena","Pseudotsuga menziesii",1258440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLA leaf area type",NA
