"species","pop","force","resp"
2,4,8.07088412175341,8.09609816802341
2,4,1.02504353780427,37.5766318455943
2,4,6.43125821485872,37.3867033868351
2,4,5.77668083648464,-15.6141710309673
2,5,0.127484268242603,62.7730498538491
2,5,4.23179045544048,-32.415756120645
2,5,5.97570196177123,-55.3839157430566
2,5,4.70941735607144,-44.1553109674615
2,5,3.27747555261782,104.415070419635
2,5,7.18685678227386,-189.026389018256
2,5,4.30401354212759,15.2058315334499
2,5,6.89528336506401,-49.9853339001829
2,5,4.36385988693836,28.9236210775416
2,5,7.10259394057127,107.08339004795
2,6,6.89908117291414,-79.0859395364071
2,6,3.50226170376934,-20.2881117387852
2,6,8.91645293690457,47.1835856456974
2,6,5.6855369270282,-17.2062577600962
2,6,2.8648815784937,3.13366621989694
2,6,5.99639982319518,-32.9666407303421
2,6,5.63314108635729,-162.128029160578
2,6,7.07006957434586,-134.699119971464
2,6,3.51524691731509,-0.526515619206558
2,6,2.19014236146379,-14.5820244684507
2,7,5.20455888079355,-38.2752013857348
2,7,4.64235085307346,-25.0660030831155
2,7,4.85395648785582,5.45409303805026
2,7,4.79422004467613,5.0716702334439
2,7,8.68508542922413,-111.230391872768
2,7,5.33444660323021,-57.0754158670457
2,7,3.19495594669606,-13.3503798016531
2,7,4.97889619614478,-39.0246209638689
2,7,4.10637864357567,26.2742781760911
2,7,5.76795256602008,16.7623989635579
2,8,5.4661489871513,-37.0437957148354
2,8,4.21246835444686,-45.1650719205721
2,8,4.30035957575652,14.1618136100464
2,8,2.07598644447485,21.3305193172783
2,8,5.72352443069191,123.392901874197
2,8,9.59073194852362,-139.751586982518
2,8,3.11602006736923,-20.4949966594718
2,8,4.23423833500429,67.2811836080165
2,8,3.46405707962137,-29.4585807207617
2,8,6.8192700468799,5.84281541767209
3,1,6.45804372387445,39.1332920544184
3,1,6.765338092287,-19.2592797510128
3,1,3.22285331437509,80.6694090321832
3,1,3.71533898103728,4.57453116328775
3,1,5.25070989528535,-68.6606351876268
3,1,5.16157543857812,-35.9905238676389
3,1,2.75318528001566,14.4638848404865
3,1,4.13690121665871,-22.6754329490308
3,1,5.17738511526118,22.9757004053025
3,1,2.58652665625467,-6.59003871931416
3,2,3.90547030265659,47.133011792874
3,2,6.49784129954149,38.2427948778905
3,2,6.31597318162711,-147.489285557354
3,2,2.24956991178286,34.5502735629359
3,2,3.0789666690958,-64.3306882448066
3,2,3.50219006626552,-30.3385747572231
3,2,0.114877028192433,47.913618459459
3,2,0.4133379142313,66.9632588835082
3,2,8.34696664374185,-28.4337526250456
3,2,5.29619847079132,0.614460202561149
3,3,6.47059594577343,-9.6533327846312
3,3,5.86344958862863,-26.4197658533221
3,3,3.72188529698603,-33.0621744012931
3,3,4.74255011900687,1.46084264634986
3,3,4.98638485830098,-65.9891121934967
3,3,8.3880714742189,-47.701765750683
3,3,4.30613313576363,-80.7300108911819
3,3,5.75977888965456,-22.8857858531153
3,3,1.05979888461103,58.5875180368744
3,3,5.21169083622776,-32.5994556736514
3,4,5.6525073582085,-41.600008473088
3,4,-1.18189121763385,109.580736429216
3,4,3.91246791261697,41.3816092813679
3,4,5.87564310120068,-8.98561376714146
3,4,7.44456123266509,69.2444511897362
3,4,7.31870031831281,46.5183899726895
3,4,2.79901789108526,36.6513768116358
3,4,5.1650988067237,-108.681306233783
3,4,4.41115762472462,30.8193661472329
3,4,4.91380417570702,25.5060830686881
3,5,5.92664264036907,-55.6302847832129
3,5,6.66593823480158,-72.5571076214158
3,5,8.07139156915981,-102.213955375299
3,5,10.513514205434,-111.644586148911
3,5,2.01264234852905,64.3579369801906
3,5,5.76644893475619,-141.217579520979
3,5,3.45159939547419,2.66593684167021
3,5,3.67364180569926,-4.01812404260323
3,5,5.45648073936939,12.4771643406017
3,5,4.62267322667901,68.099100795137
3,6,1.32503622839791,20.5066500964544
3,6,3.28448731940909,-18.7832724607728
3,6,6.36626014594322,51.4254849256786
3,6,3.23982397089095,-6.85203556788514
3,6,2.65667163637654,-8.6611058896578
3,6,5.11330049871705,2.3222786425217
3,6,1.64768884169329,-18.7565360310327
3,6,3.14087142115032,-24.0663930894408
3,6,6.20964526629323,-43.0956619047558
3,6,7.6078538872631,-141.253997711669
3,7,5.98947093881385,-63.4497879896999
3,7,3.15920626420908,9.23619550105718
3,7,1.33031479000589,48.8625171432342
3,7,6.65914354239786,-0.962114584395533
3,7,3.22086073280647,-16.0087354611635
3,7,4.33453700229025,-45.8292463386635
3,7,5.97354689568445,-56.4974727489903
3,7,2.69747454641286,-2.92551797500606
3,7,1.19885447160029,77.8741740581153
3,7,6.64923499645077,30.753415390006
3,8,2.37353949032595,8.74892694039666
3,8,5.3771434539948,-74.8723387110033
3,8,1.71983163978145,57.1088078192209
3,8,11.0080585418628,-125.893894559376
3,8,3.26627952066289,57.3281938396778
3,8,5.96110916802276,-57.5062667582903
3,8,4.39152010019077,-32.2863905632279
3,8,8.94800822109425,113.268945352318
3,8,-3.00891451964937,133.308484366892
3,8,3.98869274815746,23.6072676317144
4,1,2.37796935642266,65.3735670762146
4,1,6.99096115195406,-5.62428518105174
4,1,4.11541063396965,84.0807895742299
4,1,5.11025211577163,-29.1893532871869
4,1,5.61924825809955,-67.3843637538697
4,1,0.865616030560695,17.9989331365598
4,1,10.0458339024536,-93.8401653185788
4,1,3.34081886546797,-26.3279260129366
4,1,-0.174751932223388,50.2186255086833
4,1,3.45696577212487,-20.849470430743
4,2,4.85427418430807,43.9679929294828
4,2,3.02357287794174,46.2405802292676
4,2,7.18306713932597,-161.134454755401
4,2,6.4918747166663,-10.921222503579
4,2,3.59451888352358,-57.3743278813463
4,2,5.50252200263057,-98.9776708347296
4,2,2.78645547556379,2.69344843001914
4,2,3.93627205791063,28.5819244785297
4,2,7.55103384960247,-9.74242474032857
4,2,5.18805571169857,13.3383346200702
4,3,8.02771466718155,-15.3599620213999
4,3,6.4266784352722,-20.1000793148067
4,3,6.52612069410269,-102.865998752845
4,3,5.84291448539659,6.5121593721525
4,3,5.23021760184461,-74.520589551108
4,3,5.12249310028344,-15.0815555143762
4,3,3.07985310638521,-32.7836196017029
4,3,4.38449304485456,-17.0466448499858
4,3,4.72644666027612,5.05800397160819
4,3,3.29902218934443,-2.03167637483957
4,4,4.69361128251531,-14.9731500446571
4,4,3.78090104040956,-37.3661437871494
4,4,7.3187707686979,27.9572684613567
4,4,4.4649403157268,20.1128005860213
4,4,6.28399340808091,74.6154693378383
4,4,5.29768075913947,29.5386288845862
4,4,3.435152607099,24.4163191712055
4,4,6.20575518941455,-104.282485365117
4,4,5.4591660061526,48.7325390634485
4,4,5.5205264071594,15.4575849148777
4,5,2.9629860222135,-1.2949618129651
4,5,7.38928096304779,-69.1923301214939
4,5,6.34601007095121,-65.8913349746289
4,5,3.00184184996872,-12.3028207248685
4,5,4.8950279236236,85.0458975257157
4,5,5.30130561845493,-105.097926389036
4,5,5.28281511647189,24.9871728691443
4,5,6.00523062435006,-59.5134826227166
4,5,3.04345704719259,44.3781112305719
4,5,6.1343187300317,90.3513261412619
4,6,7.19557948019311,-66.2197938330686
4,6,5.12704100061718,-70.9778299450073
4,6,5.54428295276283,63.4347262299291
4,6,7.72795087721013,-70.7604826192597
4,6,1.60304356442738,19.2281953910647
4,6,7.7392443494643,-52.0196806043397
4,6,6.03698457247846,-179.628874277586
4,6,4.14639511495689,-58.9109070779447
4,6,4.93752829743849,-36.5937416768757
4,6,7.26836993876892,-126.837167615275
4,7,4.20357920202506,-29.8903163407219
4,7,5.67223465176025,-27.2432985671168
4,7,2.67768288600726,37.5010074684061
4,7,3.85569852458444,25.8385170829397
4,7,9.55224358639054,-126.564635851146
4,7,5.69938078591019,-68.9676909990547
4,7,7.41879262339256,-94.2615180371379
4,7,2.58219932556106,8.0831119278232
4,7,3.51814361934685,10.9431139210593
4,7,4.73136798514796,18.0293817882708
4,8,6.95576455288027,-62.3496631168282
4,8,7.70766926798848,-146.667987021496
4,8,3.28993043352176,22.2746569547449
4,8,3.93843193976897,-11.1917764935495
4,8,3.69674406511761,80.0940322886923
4,8,4.74503769688034,-59.8540619673682
4,8,4.94466717164254,-66.3133950484903
4,8,5.49385727014473,94.3017426788032
4,8,3.7282696845484,-32.9511167524032
4,8,3.87657069599306,53.4785553974855
5,1,5.50125398544156,25.455193912017
5,1,3.33367575721649,16.814988831374
5,1,3.36682465346667,83.0981803870829
5,1,3.33715919955992,8.13780545253947
5,1,4.92767027261443,-63.8067676813277
5,1,7.97841482338524,-81.9427897870081
5,1,3.14179339072072,7.58929106400107
5,1,4.18750336959704,-0.705333777351401
5,1,1.93867074133008,54.761533605151
5,1,4.90310238978627,-45.0769100578368
5,2,6.26938852873476,44.3712066205793
5,2,7.92004311365892,18.9037651455416
5,2,4.40785149904939,-93.6879095106884
5,2,5.82728271288129,-19.6633661910414
5,2,3.43575136666088,-48.5063465027825
5,2,0.704608463626749,25.7349891104498
5,2,8.60322644921758,-77.3299647141201
5,2,5.11545467356141,-27.328181741692
5,2,7.06412607485536,-11.5998349055639
5,2,3.46191022464882,36.0677400303903
5,3,6.55099366030796,-52.7120771774545
5,3,4.98638912696225,-8.12444618933724
5,3,3.11215789686256,-3.38195662906471
5,3,8.25764910727521,-32.2770780050231
5,3,5.25051308091093,-65.6647038474715
5,3,6.66896593740189,-41.5434747869355
5,3,3.42023526993414,-60.2343158307336
5,3,2.2360905466348,3.65687613145856
5,3,2.49417072818323,44.0727645842582
5,3,7.48567761568792,-59.5535725600628
5,4,2.26741072205923,16.3702918532287
5,4,3.77847035881078,-14.3246412126503
5,4,3.29406752321083,35.2720953845792
5,4,4.96569440799209,13.3974277078869
5,4,2.12856478122019,66.1281480693334
5,4,3.73695213394741,51.6576507162136
5,4,3.66923158468703,18.2908987122075
5,4,4.15085768658725,-57.3768462780151
5,4,3.67041227785628,32.0161927037227
5,4,2.78160044713695,26.8932195830796
5,5,4.29395814576393,-30.682053699162
5,5,5.53232245024044,-57.6599298476693
5,5,3.58223650704708,0.484291622672803
5,5,5.19954048761533,-36.5174286052249
5,5,2.65489335149137,74.1455501613617
5,5,6.5894105443208,-166.365192129401
5,5,5.05392808224895,-1.05871447766732
5,5,7.5289590710898,-72.474790489089
5,5,5.39182302864391,-0.431577648133919
5,5,4.7298299231216,80.0169255812113
5,6,4.68555558168117,-25.5028337540175
5,6,4.32162981332847,-34.5445028059247
5,6,8.52154858987961,53.8002743270866
5,6,8.21926995131792,-54.382553382244
5,6,4.13469418467645,-24.630319304304
5,6,5.78145753529205,-25.7566024230128
5,6,5.98656700522912,-179.254285135065
5,6,5.79380392027666,-90.2569872462364
5,6,2.42596370867395,-1.35943230188499
5,6,2.37843283385379,-20.8342746561922
5,7,4.0303780814856,-19.4718614588078
5,7,7.37284614064871,-51.4060000259308
5,7,4.85495134306194,21.1755023723041
5,7,2.56039857845538,38.1919898886732
5,7,8.83965211885856,-104.680188241953
5,7,3.97853374095651,-30.9792609582191
5,7,4.55532816638892,-45.0474039453487
5,7,4.40954662438736,-19.3031869703421
5,7,6.37290439468773,-52.920321462152
5,7,5.04851487543816,45.00450726873
5,8,7.77066714281967,-76.2739268436561
5,8,5.58046382107917,-91.0363392346593
5,8,3.38231701797131,40.2612294990968
5,8,1.27745699398447,37.5231150113689
5,8,6.58871636725219,112.091073926235
5,8,2.42638158920378,-1.54422628884077
5,8,2.29597574552789,0.119553519072113
5,8,5.53530129511515,67.1469606323331
5,8,4.19983817208352,-44.8527856232732
5,8,4.70840254062626,25.1266393861867
6,1,7.60495182302584,25.2143240554321
6,1,6.4366110459522,-5.19592272026452
6,1,5.80497285377229,101.557293543226
6,1,7.95752250704201,-90.7175293334445
6,1,5.02967604454854,-56.8327755558985
6,1,5.35992191713102,-29.891485635075
6,1,6.86810171750153,-44.5491767768004
6,1,6.21117305796607,-33.1248458759899
6,1,4.64878355048752,11.6665542750073
6,1,5.02774155666043,-57.5591819959172
6,2,9.78365439176932,60.2701532086643
6,2,4.91110277222151,28.4097908083036
6,2,7.55337158418796,-161.084941588263
6,2,5.25727489669642,12.3499195344485
6,2,5.88209950565722,-120.744445106523
6,2,5.863310244716,-98.8261091197939
6,2,5.62079683829013,-15.7574556493115
6,2,3.37414792971627,5.58812384252534
6,2,0.817907825505245,32.7982348911818
6,2,1.82646452541955,60.6258114959909
6,3,8.5564235973827,-41.1182161674695
6,3,2.8411241892056,31.7749611719233
6,3,5.03658737247,-71.8501392964722
6,3,3.64673466551783,16.608632728923
6,3,4.90039300251296,-49.2356407880458
6,3,7.67220679761893,-57.7221973396615
6,3,5.41189984387855,-95.5595683964512
6,3,1.78847053449337,27.311763438863
6,3,5.44077587998232,-4.05210951111532
6,3,1.55571118503352,17.8386020095196
6,4,6.1821821469926,-23.8303484670017
6,4,6.94839931275155,-105.33836843813
6,4,4.13964545171031,21.7607582188945
6,4,1.47764113171031,35.2793020840011
6,4,5.5791697283132,55.3935852905572
6,4,8.1310445200551,53.1570434441535
6,4,3.71703666902373,37.2650214388159
6,4,4.5924747333456,-79.0776038170667
6,4,2.83592028217835,38.9459186679742
6,4,6.26196115788456,3.88819998146288
6,5,4.48353536859965,-12.5825513636878
6,5,5.01081607272959,-37.1243720960162
6,5,4.66767440974592,-37.0207535807222
6,5,6.98598897385182,-40.3541086033109
6,5,2.33194155645865,71.1625643648712
6,5,7.0266161226715,-179.208020507214
6,5,5.43752046653329,15.9823802523815
6,5,3.93275310360308,-22.00550453345
6,5,6.73209969396645,-6.31687761492774
6,5,8.76415300568737,87.372106155797
6,6,6.75728531051555,-65.6497787017799
6,6,2.13536930970265,8.55380434942462
6,6,8.84916504952541,62.0657394169736
6,6,4.70764862469519,-6.37138101581247
6,6,4.25445601121715,-38.6282193796738
6,6,4.63402638514085,-12.0162740158465
6,6,8.22684951196156,-283.188578987238
6,6,1.83250773326963,-9.28518005805191
6,6,2.45682491104464,29.1368611484025
6,6,2.96428289115342,-26.1610350609109
6,7,6.67277391878206,-79.4006041378241
6,7,4.50999828620076,0.850627478623725
6,7,4.22748434837396,36.2511702651019
6,7,2.07476141906352,65.2001283434624
6,7,5.05293497091261,-28.3652309315893
6,7,6.47304561722098,-76.275329027772
6,7,7.50221960029563,-92.6124041166498
6,7,3.92393773318406,-37.0974071540864
6,7,2.22585612457218,57.0997200200764
6,7,4.78350617717998,34.2736581845423
6,8,4.56606107872148,-25.9078096846216
6,8,4.84476830529004,-53.829034182108
6,8,5.40982912289666,-0.851616626790724
6,8,5.91167692150628,-49.9102214869913
6,8,6.68503851038088,121.826447813124
6,8,1.06949862136969,33.1317334598607
6,8,7.55963929709353,-113.782776918626
6,8,5.97820136129503,84.5603099391093
6,8,1.69563456679515,-6.17289838118602
6,8,8.33618685235648,-15.6887262991097
7,1,5.19368526424779,24.6291357841889
7,1,11.6200709393686,-70.2293623071386
7,1,4.32211611382673,116.650225699916
7,1,6.15760331462357,-59.1525577617555
7,1,7.18409786680705,-108.135668115653
7,1,3.56289077296124,-19.6581577581128
7,1,5.21380354779736,-21.0341031390742
7,1,4.14660807749356,-3.83087993375724
7,1,2.4503768305845,46.1491808137349
7,1,7.28748521787889,-98.8695035769358
7,2,6.21168011505473,39.7547389733224
7,2,3.25591320320191,32.0061471258956
7,2,5.94174118651105,-125.990296497761
7,2,5.45495931221542,-10.11421390153
7,2,8.76699118496589,-198.535761419469
7,2,4.93106925709613,-73.6097781221586
7,2,3.92429298153476,-15.4970016066498
7,2,5.33205236825017,-16.0660799162426
7,2,9.0851082597812,-29.0438261344319
7,2,2.12214576093875,58.199991634953
7,3,3.89481771541872,-3.12088946247051
7,3,3.24244285796615,27.2798780817178
7,3,8.05013993162891,-140.446104681872
7,3,5.53356163838115,5.11786123033221
7,3,4.19232585120744,-37.5312105403843
7,3,3.31620928803999,-8.60512817004923
7,3,3.79176727371444,-59.1321494925926
7,3,5.30887693455411,-14.9670274663126
7,3,5.13282699161951,-13.7088620962407
7,3,9.07812356031217,-61.624579042574
7,4,0.882520064018014,48.4033082047421
7,4,3.23342673168288,-21.4425304636295
7,4,5.13037425954307,35.9857827638002
7,4,2.96717013340835,52.262625100659
7,4,7.1917004767599,74.5575939544752
7,4,4.36931555617548,37.178629660126
7,4,5.3798468521501,15.4661917577249
7,4,7.71957826375087,-160.104161819479
7,4,1.76123768263716,12.4016175281451
7,4,7.25726394041473,-28.9555742171487
7,5,4.78399830322862,-30.4141142723406
7,5,6.10416961828584,-45.1188760251689
7,5,4.3779311733318,-36.1691878521581
7,5,3.53550723259976,-19.0422219130169
7,5,4.94259072510541,86.6669918365109
7,5,5.19718848548567,-114.806756248068
7,5,2.32172801497116,22.1093904534186
7,5,3.36812116254071,-21.0594686871408
7,5,4.85037049312632,7.17925914569513
7,5,4.13566374409879,70.8449765271588
7,6,8.04349783965459,-84.5342179725468
7,6,5.33334800006414,-72.070220959718
7,6,5.92774907813765,63.5793002500906
7,6,8.62054839949151,-58.3632938684823
7,6,5.91460502348055,-67.8611433252666
7,6,4.32711484962757,12.4636082979961
7,6,4.14952324882102,-107.67483739126
7,6,5.6673723304771,-93.109470003239
7,6,3.2204181704844,9.80039393598096
7,6,6.15525109437806,-110.225305298682
7,7,5.89685569163596,-56.8078342357142
7,7,3.15043237692581,-4.95664612143197
7,7,0.41213822457951,60.1051940311044
7,7,7.73507618423895,-13.5467629924904
7,7,5.46515056518301,-48.6868983175938
7,7,7.15766113139016,-96.2242026143789
7,7,4.67927471776107,-27.1070057718218
7,7,3.82698028729873,-9.96100135819905
7,7,3.06840511103013,20.5894395938644
7,7,3.70733867347587,31.7464151866791
7,8,4.15123661738238,-11.871430013742
7,8,3.40679207495464,-22.5005219842471
7,8,8.88722153096243,-54.6426761670195
7,8,5.91028143737748,-33.0472281912879
7,8,3.070004009544,83.7499622830798
7,8,5.31022145395321,-58.6983121369108
7,8,8.18967402088119,-121.408492861959
7,8,6.74083278664477,90.0579656483305
7,8,2.24153903630619,-5.91998861346353
7,8,5.46168013298123,27.7501811955525
8,1,6.01296121589468,22.1275585922053
8,1,1.4700263693355,43.5283388996917
8,1,9.17073953210271,127.091681309031
8,1,8.27005489286949,-90.2149329809719
8,1,5.15064375718476,-66.5277562471387
8,1,3.47778729224952,-4.68084599269146
8,1,6.9268545005355,-55.4155570103289
8,1,6.31928696447414,-25.7971139449509
8,1,3.23511447730264,38.2754215862284
8,1,8.51080179180148,-123.093036948506
8,2,5.32446994364629,35.3392922305931
8,2,5.99639728329251,18.9093005512432
8,2,4.10379130060978,-68.4806330404722
8,2,5.24763560905485,7.74846349524251
8,2,3.36720277994536,-48.5593677525721
8,2,6.55862620148055,-138.472457203789
8,2,6.27580076849428,-17.9575941475573
8,2,1.80908156243646,24.2226528808476
8,2,6.39426441066745,-12.0019870383989
8,2,6.71642328902266,-34.6581086302117
8,3,2.71308020913707,26.6700151322395
8,3,4.64020125885122,1.43607435884988
8,3,2.56003314728041,-9.21949723965643
8,3,6.87679448691084,-0.338149960482437
8,3,5.69059208949408,-71.6144857399372
8,3,5.51477855850263,-27.961507228976
8,3,2.84077636827197,-39.9939174979728
8,3,4.06841223070472,-6.50421818972088
8,3,3.83967254326063,22.1043649045531
8,3,5.32901639143819,-13.8285848757016
8,4,5.99475518504339,-33.5068878034568
8,4,6.7103119823727,-102.306687580865
8,4,5.0096693644687,38.384245934871
8,4,4.07354806674477,12.8094130674762
8,4,4.84958912891765,77.4925813494691
8,4,7.49655303972856,32.7980385047405
8,4,6.08375023925656,15.40198519009
8,4,5.72892634516029,-109.472518524591
8,4,4.3439590321911,52.1274094892201
8,4,5.2669322248735,23.9116397606801
8,5,7.49461636093724,-94.0909130683224
8,5,7.03734173365606,-70.3269451054744
8,5,5.02976003468708,-69.2717240166965
8,5,6.49441066113946,-63.8523178817782
8,5,1.26012733177677,56.678793182098
8,5,5.36853186442533,-113.95911541136
8,5,0.663295045642372,53.4748416368167
8,5,4.9076259434198,-35.4535881652055
8,5,1.83437592557445,20.811539334987
8,5,3.59600245247437,87.9796356989652
8,6,4.83899044989445,-13.0740735975943
8,6,6.37298006483491,-104.297597099556
8,6,5.04751760560663,61.4849039993347
8,6,4.92015930121051,-23.3082261870834
8,6,7.3648804963587,-101.223163641474
8,6,2.10906040847923,35.3058124299732
8,6,4.02635254218083,-118.079069412957
8,6,6.07886975092243,-95.5965023784311
8,6,6.61010024272808,-58.1892275123775
8,6,2.9594597499207,-14.5610126104565
8,7,2.10879058988453,37.6788070790161
8,7,0.184518284001424,52.4330536484012
8,7,6.17536318063415,13.1950349719852
8,7,5.57806725448808,18.9383829248077
8,7,3.42947992867729,-6.7341861682548
8,7,7.323828668998,-112.100276952084
8,7,4.35301533052311,-25.4787213425334
8,7,4.94376943030613,-39.302729679426
8,7,5.01620069126855,-11.030104983837
8,7,4.43868116160956,22.9316739977158
8,8,5.22250852918295,-27.5617535780734
8,8,5.40397814886028,-74.5286489644647
8,8,4.37943864245045,1.12852331108457
8,8,4.43619972972367,-22.0522970890927
8,8,1.23210035436461,41.4838674409525
8,8,1.13297085852754,27.139756633337
8,8,4.5157343137565,-57.8095523922139
8,8,5.93916000777626,76.8242109336288
8,8,7.06194067672466,-132.869516725609
8,8,7.48332416947752,19.2022868972374
9,1,4.65291962044458,27.9802566754854
9,1,3.03390074619204,15.1901965381869
9,1,2.89251289710609,49.5199454391061
9,1,4.36429291537059,-30.0918825264683
9,1,7.2157287827359,-115.310764682818
9,1,5.82283286856271,-45.875680313669
9,1,7.75235003459251,-43.1743254367142
9,1,4.09155166973022,-22.3164779300842
9,1,4.32195030779843,20.7763529641057
9,1,7.50055411732541,-109.287669912126
9,2,7.27160926668843,33.3102772507421
9,2,6.40894151045078,18.2211983915006
9,2,8.42661648144163,-193.628869180698
9,2,3.54876187237817,10.6282334738595
9,2,9.38979075031961,-203.960881952255
9,2,2.46963786244519,-17.4193462605475
9,2,5.26834931794421,-6.61091368543602
9,2,5.62918785233245,-9.82022962841915
9,2,5.92030027806432,-12.9112106018288
9,2,3.5040082114805,48.4689502686833
9,3,5.56705553511713,-25.6031162075648
9,3,4.51426540318949,9.89434638803607
9,3,6.16943448126194,-77.9700364243327
9,3,3.22353890981046,44.1368810506272
9,3,5.21302660057654,-73.9575730289283
9,3,7.99176263849468,-68.754841972564
9,3,1.38312778636602,-0.75216312322683
9,3,5.63714199650209,-1.82069761774284
9,3,4.95873131904184,9.84797156842252
9,3,2.95045142009897,12.3127768511135
9,4,2.98249550005611,18.5597055182296
9,4,3.49645766094624,-38.9988620760682
9,4,5.72101955417652,30.6687035852437
9,4,5.5724143822258,15.5636828768287
9,4,3.7007397588502,55.085688397004
9,4,1.82399219192651,46.6571120399241
9,4,2.90604153668089,31.5215206716621
9,4,6.1268148129088,-114.18710909279
9,4,4.15364320115018,31.192793779233
9,4,6.96336782797974,7.9826986723334
9,5,5.59046261048027,-60.7752224720681
9,5,3.39182741724182,3.50056715375693
9,5,8.16073905090596,-114.561442895987
9,5,4.11431671963008,-13.997352997411
9,5,3.7460296007036,89.2159649344013
9,5,2.52236800563318,-34.0138668209625
