"long","lat","species","continent","type"
-71.9982425734276,41.2757776555249,"Acer_saccharum","north america","min"
-71.5828319030636,41.1794134387238,"Acer_saccharum","north america","min"
-72.1954973057993,41.1799343341403,"Acer_saccharum","north america","min"
-73.1348732801203,40.8347093820298,"Acer_saccharum","north america","min"
-72.1084918120465,41.0899080081117,"Acer_saccharum","north america","min"
-72.3220583368136,41.0714991724706,"Acer_saccharum","north america","min"
-73.0109237492658,40.6959976553874,"Acer_saccharum","north america","min"
-73.4031053440404,40.6285298507378,"Acer_saccharum","north america","min"
-74.1435748219978,40.587207807014,"Acer_saccharum","north america","min"
-73.8209787477514,40.6269256736988,"Acer_saccharum","north america","min"
-73.475825755539,40.6357476055201,"Acer_saccharum","north america","min"
-76.0778308749928,39.4535209575415,"Acer_saccharum","north america","min"
-76.228959833196,39.3806652038125,"Acer_saccharum","north america","min"
-76.2082057474259,39.3719939250734,"Acer_saccharum","north america","min"
-76.2470747220409,39.3551740789578,"Acer_saccharum","north america","min"
-77.1664105227827,38.9216440705818,"Acer_saccharum","north america","min"
-89.9464383297657,36.1682686849622,"Acer_saccharum","north america","min"
-78.0253443856896,35.958402821204,"Acer_saccharum","north america","min"
-80.219819278152,35.8171473428469,"Acer_saccharum","north america","min"
-79.1026532322932,35.4074868352207,"Acer_saccharum","north america","min"
-82.1877439651893,35.3042920353226,"Acer_saccharum","north america","min"
-82.6297610573547,34.5494065022346,"Acer_saccharum","north america","min"
-85.2143824890019,34.2653607918625,"Acer_saccharum","north america","min"
-83.8398055133744,33.5530709456795,"Acer_saccharum","north america","min"
-65.2870750534466,43.6436094635046,"Alnus_incana","north america","min"
-65.3809210984224,43.5254971617166,"Alnus_incana","north america","min"
-65.35838184586,43.5136892022495,"Alnus_incana","north america","min"
-65.6043179908425,43.4713713693247,"Alnus_incana","north america","min"
-65.752248099968,43.4748269884321,"Alnus_incana","north america","min"
-65.6254198589358,43.4039704801126,"Alnus_incana","north america","min"
-81.8997912307639,43.1232462834306,"Alnus_incana","north america","min"
-82.7336712559184,43.034829381473,"Alnus_incana","north america","min"
-84.4641526173149,42.632454460855,"Alnus_incana","north america","min"
-83.5803871341296,42.3893675278277,"Alnus_incana","north america","min"
-92.2058561567368,42.472415546813,"Alnus_incana","north america","min"
-83.8174808223851,41.5379375317966,"Alnus_incana","north america","min"
-71.3225444558654,41.6275472396628,"Alnus_incana","north america","min"
-71.2742377552917,41.5428102194665,"Alnus_incana","north america","min"
-69.9881717339063,41.5966007021037,"Alnus_incana","north america","min"
-71.3757591475585,41.5165265914241,"Alnus_incana","north america","min"
-70.7468254506899,41.4897979119393,"Alnus_incana","north america","min"
-70.6478779182289,41.3918021398826,"Alnus_incana","north america","min"
-70.8280676784379,41.4551965272744,"Alnus_incana","north america","min"
-70.873290004318,41.4417019281728,"Alnus_incana","north america","min"
-70.931556803201,41.427911929585,"Alnus_incana","north america","min"
-70.4648945428919,41.3893874173256,"Alnus_incana","north america","min"
-70.0624806554848,41.2900402007574,"Alnus_incana","north america","min"
-70.2575012830359,41.3079836107886,"Alnus_incana","north america","min"
-71.9411918075429,41.2943599239374,"Alnus_incana","north america","min"
-72.3870507863751,41.0918888062584,"Alnus_incana","north america","min"
-72.1586891244848,40.9869345360386,"Alnus_incana","north america","min"
-72.7375852140632,40.893010962483,"Alnus_incana","north america","min"
-73.879213161414,40.6869230611885,"Alnus_incana","north america","min"
-73.8209787477514,40.6269256736988,"Alnus_incana","north america","min"
-74.1767934339636,40.6418239005613,"Alnus_incana","north america","min"
-83.859873438952,40.1563933321769,"Alnus_incana","north america","min"
-80.272209861598,38.3059096922626,"Alnus_incana","north america","min"
-76.2919175846407,37.6338596236391,"Acer_rubrum","north america","min"
-75.6888471388027,37.4272219809436,"Acer_rubrum","north america","min"
-75.7477279143356,37.3447478005457,"Acer_rubrum","north america","min"
-75.80060353974,37.2524426053103,"Acer_rubrum","north america","min"
-75.8929332473357,37.1316065156197,"Acer_rubrum","north america","min"
-75.9345234689237,36.6515481599762,"Acer_rubrum","north america","min"
-75.9093341054145,35.9602786907155,"Acer_rubrum","north america","min"
-75.6631432566621,35.8838043528999,"Acer_rubrum","north america","min"
-75.5326200833962,35.4184428492351,"Acer_rubrum","north america","min"
-75.9010030955375,35.1368183647412,"Acer_rubrum","north america","min"
-76.0825880633629,35.0418023381024,"Acer_rubrum","north america","min"
-76.3859177504515,34.7786563797351,"Acer_rubrum","north america","min"
-76.9015622228862,34.6848616314507,"Acer_rubrum","north america","min"
-76.5878981260399,34.6644665096945,"Acer_rubrum","north america","min"
-77.1414788836605,34.637319501454,"Acer_rubrum","north america","min"
-77.282306296904,34.5630553618841,"Acer_rubrum","north america","min"
-77.501083035125,34.4498035288935,"Acer_rubrum","north america","min"
-77.6885703272725,34.328062074667,"Acer_rubrum","north america","min"
-77.7390372210128,34.2764681494044,"Acer_rubrum","north america","min"
-97.1352853444557,34.2043996914866,"Acer_rubrum","north america","min"
-77.8451154110753,34.1392361571901,"Acer_rubrum","north america","min"
-77.9786356674596,33.8750535939729,"Acer_rubrum","north america","min"
-78.4410045049064,33.8844128431604,"Acer_rubrum","north america","min"
-79.3526548117116,33.0375575543789,"Acer_rubrum","north america","min"
-80.75498525378,32.3215486152426,"Acer_rubrum","north america","min"
-81.4338233689951,31.1877461326537,"Acer_rubrum","north america","min"
-81.4541579623242,30.851925524314,"Acer_rubrum","north america","min"
-86.9186647197593,30.3712376835074,"Acer_rubrum","north america","min"
-88.1788041149221,30.2476611529056,"Acer_rubrum","north america","min"
-85.6876998895433,30.1042439376108,"Acer_rubrum","north america","min"
-84.3494062678241,30.0310693977421,"Acer_rubrum","north america","min"
-84.6122811697366,29.7951560419297,"Acer_rubrum","north america","min"
-84.8969427481652,29.6574101677269,"Acer_rubrum","north america","min"
-85.133810760582,29.665066487197,"Acer_rubrum","north america","min"
-83.0406525992896,29.1444427321373,"Acer_rubrum","north america","min"
-82.6941657088842,28.8368737533901,"Acer_rubrum","north america","min"
-82.678224973304,28.7685610312262,"Acer_rubrum","north america","min"
-80.6793862618892,28.4599903793915,"Acer_rubrum","north america","min"
-82.8204785969503,28.0132250961931,"Acer_rubrum","north america","min"
-82.8251243276456,27.9715773243165,"Acer_rubrum","north america","min"
-80.3120600987365,27.5257119686841,"Acer_rubrum","north america","min"
-82.7250698230991,27.6230628940453,"Acer_rubrum","north america","min"
-82.6362147946474,27.379119636488,"Acer_rubrum","north america","min"
-80.8305967974873,26.9421997996705,"Acer_rubrum","north america","min"
-82.2669940214777,26.7594320895164,"Acer_rubrum","north america","min"
-82.123690044395,26.6071787528247,"Acer_rubrum","north america","min"
-82.2428940918714,26.6549214434468,"Acer_rubrum","north america","min"
-82.0882652640293,26.601993608037,"Acer_rubrum","north america","min"
-82.1233750991976,26.4595636068791,"Acer_rubrum","north america","min"
-81.9289492826124,26.4343844707362,"Acer_rubrum","north america","min"
-70.6478779182289,41.3918021398826,"Cornus_cornuta","north america","min"
-70.4648945428919,41.3893874173256,"Cornus_cornuta","north america","min"
-70.0624806554848,41.2900402007574,"Cornus_cornuta","north america","min"
-70.257501283036,41.3079836107886,"Cornus_cornuta","north america","min"
-71.9982425734276,41.2757776555249,"Cornus_cornuta","north america","min"
-71.5828319030636,41.1794134387238,"Cornus_cornuta","north america","min"
-72.1954973057993,41.1799343341403,"Cornus_cornuta","north america","min"
-72.4646295711596,40.9550847654164,"Cornus_cornuta","north america","min"
-72.1084918120465,41.0899080081117,"Cornus_cornuta","north america","min"
-72.3220583368136,41.0714991724706,"Cornus_cornuta","north america","min"
-79.754068571771,40.6120871222036,"Cornus_cornuta","north america","min"
-105.645885620397,39.4141941830671,"Cornus_cornuta","north america","min"
-75.5991679169394,39.8093050910089,"Cornus_cornuta","north america","min"
-81.0116814598745,38.8900120184922,"Cornus_cornuta","north america","min"
-83.4548863572817,38.9497523430725,"Cornus_cornuta","north america","min"
-77.3679401963955,38.7563973620605,"Cornus_cornuta","north america","min"
-122.158594906892,37.7975337734363,"Cornus_cornuta","north america","min"
-122.419985846526,37.7230751482223,"Cornus_cornuta","north america","min"
-122.032779025863,37.2256024984116,"Cornus_cornuta","north america","min"
-76.8198082240627,37.3419042378906,"Cornus_cornuta","north america","min"
-77.8310768788791,36.7541834339166,"Cornus_cornuta","north america","min"
-83.6700202250966,36.4674031900475,"Cornus_cornuta","north america","min"
-84.9380794411494,35.6373600865535,"Cornus_cornuta","north america","min"
-79.9203113591412,34.3743175739201,"Cornus_cornuta","north america","min"
-80.4261480004539,33.9381951405379,"Cornus_cornuta","north america","min"
-83.5009637389637,33.7781439177491,"Cornus_cornuta","north america","min"
-81.9716524131507,33.8192575370434,"Cornus_cornuta","north america","min"
-85.673578101059,33.2171063423406,"Cornus_cornuta","north america","min"
-66.8318909367369,44.6213968988802,"Picea_glauca","north america","min"
-63.5250084770529,44.6082936655327,"Picea_glauca","north america","min"
-67.3048003090204,44.6066055658277,"Picea_glauca","north america","min"
-66.8260191505378,44.607499614738,"Picea_glauca","north america","min"
-63.5017903832084,44.6028118762875,"Picea_glauca","north america","min"
-67.52468366132,44.5794913635642,"Picea_glauca","north america","min"
-66.7637438559323,44.5795867313446,"Picea_glauca","north america","min"
-67.5113271356722,44.5564118014206,"Picea_glauca","north america","min"
-64.2086450424511,44.558182305468,"Picea_glauca","north america","min"
-67.6588530654481,44.5443368049444,"Picea_glauca","north america","min"
-103.709992979809,44.0392288670023,"Picea_glauca","north america","min"
-67.8352006396469,44.5264511236388,"Picea_glauca","north america","min"
-64.259991053849,44.5283773337608,"Picea_glauca","north america","min"
-64.2283181527407,44.5262073412073,"Picea_glauca","north america","min"
-67.5962658766843,44.4844298655889,"Picea_glauca","north america","min"
-64.2948306359217,44.5139685393201,"Picea_glauca","north america","min"
-67.5375269280612,44.5029995401636,"Picea_glauca","north america","min"
-67.8094740741333,44.495775417239,"Picea_glauca","north america","min"
-67.5392605376667,44.4849354975627,"Picea_glauca","north america","min"
-63.8701735054321,44.4803913983865,"Picea_glauca","north america","min"
-64.2847280219861,44.4710030591193,"Picea_glauca","north america","min"
-67.5434839511307,44.4725595883033,"Picea_glauca","north america","min"
-64.1397136332951,44.4695954867056,"Picea_glauca","north america","min"
-64.1720402126548,44.4518954535282,"Picea_glauca","north america","min"
-63.7469479732981,44.4569985923037,"Picea_glauca","north america","min"
-67.8446636837041,44.4523206116104,"Picea_glauca","north america","min"
-68.8857878823047,44.4413526122651,"Picea_glauca","north america","min"
-64.312510065852,44.4477801645798,"Picea_glauca","north america","min"
-63.730679641567,44.4486881621382,"Picea_glauca","north america","min"
-67.8711159726112,44.4355076612525,"Picea_glauca","north america","min"
-63.7671286183395,44.4441055485258,"Picea_glauca","north america","min"
-64.3030586592696,44.4431219099888,"Picea_glauca","north america","min"
-68.1428291700615,44.4357088979573,"Picea_glauca","north america","min"
-85.541718936676,44.3438777022782,"Picea_glauca","north america","min"
-64.0927493584622,44.436198506458,"Picea_glauca","north america","min"
-63.5687037766311,44.4360193983957,"Picea_glauca","north america","min"
-64.3076800979044,44.4205605979058,"Picea_glauca","north america","min"
-64.3264176570825,44.4151417449182,"Picea_glauca","north america","min"
-68.1337106188703,44.4122101998458,"Picea_glauca","north america","min"
-68.3979693317968,44.4055996109155,"Picea_glauca","north america","min"
-66.2709277407146,44.3282349466017,"Picea_glauca","north america","min"
-68.144206613453,44.3892062279062,"Picea_glauca","north america","min"
-75.9221682259205,44.390918379169,"Picea_glauca","north america","min"
-64.2470220993338,44.3842901156502,"Picea_glauca","north america","min"
-68.9068651675034,44.3221859090801,"Picea_glauca","north america","min"
-68.5129508453282,44.3435680878145,"Picea_glauca","north america","min"
-68.4421717917591,44.3464517760887,"Picea_glauca","north america","min"
-68.1063746573953,44.3564687925904,"Picea_glauca","north america","min"
-64.3287855326006,44.3462611112948,"Picea_glauca","north america","min"
-64.2156720920208,44.3460136713007,"Picea_glauca","north america","min"
-64.1896642702958,44.3096246576353,"Picea_glauca","north america","min"
-68.4575152329848,44.3044631450644,"Picea_glauca","north america","min"
-68.7221116276987,44.2875591461792,"Picea_glauca","north america","min"
-76.283095572377,44.2767005249777,"Picea_glauca","north america","min"
-66.3652869937661,44.2534858652214,"Picea_glauca","north america","min"
-68.4862139541469,44.2698900463907,"Picea_glauca","north america","min"
-68.6636912120625,44.2423206694274,"Picea_glauca","north america","min"
-68.2626348153171,44.2724714069537,"Picea_glauca","north america","min"
-68.9582640125767,44.2570088347725,"Picea_glauca","north america","min"
-68.7534609124008,44.2646948343202,"Picea_glauca","north america","min"
-68.2359742484847,44.2593035657807,"Picea_glauca","north america","min"
-68.2708273344923,44.2466522542996,"Picea_glauca","north america","min"
-64.3697274530028,44.2447496337531,"Picea_glauca","north america","min"
-68.7653221049414,44.2439984493257,"Picea_glauca","north america","min"
-68.8317542823915,44.2371929519267,"Picea_glauca","north america","min"
-64.3393823258319,44.2337972303466,"Picea_glauca","north america","min"
-68.7989586428175,44.2311732308397,"Picea_glauca","north america","min"
-64.2763981979363,44.2304645767208,"Picea_glauca","north america","min"
-68.6877062929715,44.1884998855071,"Picea_glauca","north america","min"
-68.4848224344058,44.2234860608575,"Picea_glauca","north america","min"
-68.6177007271448,44.2205341848757,"Picea_glauca","north america","min"
-68.7845322075596,44.2111169146139,"Picea_glauca","north america","min"
-68.6122700128303,44.2033451248352,"Picea_glauca","north america","min"
-68.4889625373291,44.2067471240192,"Picea_glauca","north america","min"
-68.4694563757986,44.2001560720919,"Picea_glauca","north america","min"
-68.3321954935918,44.1989009396759,"Picea_glauca","north america","min"
-68.3717563979758,44.1877216331059,"Picea_glauca","north america","min"
-76.7206720064037,44.1434939072966,"Picea_glauca","north america","min"
-68.4439565197726,44.1572769806986,"Picea_glauca","north america","min"
-68.8699841099021,44.1549854817787,"Picea_glauca","north america","min"
-68.3530544355756,44.1761603992766,"Picea_glauca","north america","min"
-68.2565978809577,44.1502941750355,"Picea_glauca","north america","min"
-68.6814260659461,44.1421361815203,"Picea_glauca","north america","min"
-68.8265342190582,44.1397768170221,"Picea_glauca","north america","min"
-64.530690124679,44.1249529401348,"Picea_glauca","north america","min"
-68.8367073747003,44.1129146277018,"Picea_glauca","north america","min"
-68.4509837516464,44.1258097681368,"Picea_glauca","north america","min"
-68.6285069788183,44.1249353367471,"Picea_glauca","north america","min"
-68.3633290624983,44.1138692517575,"Picea_glauca","north america","min"
-68.5128444052374,44.1129557437326,"Picea_glauca","north america","min"
-68.852588952982,44.077985337065,"Picea_glauca","north america","min"
-68.65643331806,44.1072672040547,"Picea_glauca","north america","min"
-68.636104104779,44.0506531611406,"Picea_glauca","north america","min"
-68.8267215820264,44.0917290366307,"Picea_glauca","north america","min"
-76.0865146667769,43.88635171826,"Picea_glauca","north america","min"
-68.6626259845751,44.0754200538095,"Picea_glauca","north america","min"
-68.5990263188899,44.0682460045967,"Picea_glauca","north america","min"
-64.6320457477346,44.0405095684644,"Picea_glauca","north america","min"
-68.8679486838384,44.0345183734834,"Picea_glauca","north america","min"
-76.1794343536382,44.0214817254133,"Picea_glauca","north america","min"
-69.0677406792165,44.0021101604187,"Picea_glauca","north america","min"
-69.0729580339151,43.9816752645562,"Picea_glauca","north america","min"
-69.3492743477192,43.9544783197747,"Picea_glauca","north america","min"
-69.4354144317752,43.9300800322215,"Picea_glauca","north america","min"
-69.3644920021005,43.933917865737,"Picea_glauca","north america","min"
-69.2805886059197,43.9223493275305,"Picea_glauca","north america","min"
-64.7718320711357,43.9040513531284,"Picea_glauca","north america","min"
-69.130199986106,43.8853516621961,"Picea_glauca","north america","min"
-68.748733874627,43.8883831763099,"Picea_glauca","north america","min"
-69.6742114009659,43.8724234468115,"Picea_glauca","north america","min"
-68.9005766355252,43.8637972129619,"Picea_glauca","north america","min"
-69.3035497131394,43.868567486952,"Picea_glauca","north america","min"
-68.8272929067248,43.8535256695496,"Picea_glauca","north america","min"
-69.6676404851732,43.8195388172052,"Picea_glauca","north america","min"
-70.0056566732516,43.8284804798228,"Picea_glauca","north america","min"
-68.8956221171201,43.8312244490296,"Picea_glauca","north america","min"
-66.1647666901423,43.8077212665747,"Picea_glauca","north america","min"
-70.1168034871419,43.8084322611491,"Picea_glauca","north america","min"
-70.0509403671365,43.795904056219,"Picea_glauca","north america","min"
-65.9180424263401,43.7584038774576,"Picea_glauca","north america","min"
-70.1014618912569,43.7880282867094,"Picea_glauca","north america","min"
-69.9150254237508,43.7841753308669,"Picea_glauca","north america","min"
-69.6144458625394,43.7698015051243,"Picea_glauca","north america","min"
-69.3101852831619,43.7657541275619,"Picea_glauca","north america","min"
-70.0582000655993,43.756944379517,"Picea_glauca","north america","min"
-65.9519776440559,43.7530616270234,"Picea_glauca","north america","min"
-66.1000932623842,43.7443659732723,"Picea_glauca","north america","min"
-65.9061619301772,43.7391159958198,"Picea_glauca","north america","min"
-65.8848105414411,43.7274147534023,"Picea_glauca","north america","min"
-65.9345730278896,43.7216309726584,"Picea_glauca","north america","min"
-66.0471543959005,43.7225718263978,"Picea_glauca","north america","min"
-70.0372739569217,43.7222184935127,"Picea_glauca","north america","min"
-66.0187018589018,43.6562270689678,"Picea_glauca","north america","min"
-65.2920202607653,43.6382663435037,"Picea_glauca","north america","min"
-66.0595325762246,43.6492764921471,"Picea_glauca","north america","min"
-65.8055092499191,43.548095967636,"Picea_glauca","north america","min"
-65.3814367299247,43.523176239641,"Picea_glauca","north america","min"
-65.4484691042286,43.5212615780077,"Picea_glauca","north america","min"
-65.360071295859,43.5145207715004,"Picea_glauca","north america","min"
-65.6089952347755,43.468454533376,"Picea_glauca","north america","min"
-65.7552666535977,43.4700384103628,"Picea_glauca","north america","min"
-65.7179766454462,43.4740500900813,"Picea_glauca","north america","min"
-65.6259894905391,43.3990892915356,"Picea_glauca","north america","min"
-73.4509559540586,43.1046606596097,"Picea_glauca","north america","min"
-82.9673688551933,42.800412569687,"Picea_glauca","north america","min"
-72.0911344019816,48.5535932428945,"Betula_lenta","north america","max"
-73.7460128354464,45.5127984157679,"Betula_lenta","north america","max"
-95.0548532423594,49.0705573747347,"Populus_grandidentata","north america","max"
-72.0911344019816,48.5535932428945,"Populus_grandidentata","north america","max"
-88.8326391073685,47.9828317104897,"Populus_grandidentata","north america","max"
-64.5241577103804,47.9610691918852,"Populus_grandidentata","north america","max"
-66.1634659006244,48.0015353114299,"Populus_grandidentata","north america","max"
-64.6039786053915,47.8230065065978,"Populus_grandidentata","north america","max"
-64.7698260784507,47.8048176979733,"Populus_grandidentata","north america","max"
-85.6833590899228,47.7478784156756,"Populus_grandidentata","north america","max"
-64.932921733308,47.3128185718844,"Populus_grandidentata","north america","max"
-64.9943016003811,47.2552979815253,"Populus_grandidentata","north america","max"
-65.0414215327916,47.1791509834237,"Populus_grandidentata","north america","max"
-65.0115785265926,47.1232615832574,"Populus_grandidentata","north america","max"
-65.1071118790172,47.0964296614768,"Populus_grandidentata","north america","max"
-63.925123444464,46.6962007761743,"Populus_grandidentata","north america","max"
-63.7772026015094,46.6076859972746,"Populus_grandidentata","north america","max"
-63.7862274013106,46.5280418001243,"Populus_grandidentata","north america","max"
-63.2492416278745,46.3967687717982,"Fagus_grandifolia","north america","max"
-60.7311771694614,46.1635656935094,"Fagus_grandifolia","north america","max"
-63.925123444464,46.6962007761743,"Fagus_grandifolia","north america","max"
-63.7772026015094,46.6076859972746,"Fagus_grandifolia","north america","max"
-63.7862274013106,46.5280418001243,"Fagus_grandifolia","north america","max"
-64.6736645646005,46.5200235107877,"Fagus_grandifolia","north america","max"
-64.6670476776911,46.5157602413376,"Fagus_grandifolia","north america","max"
-64.6303222745641,46.484362813298,"Fagus_grandifolia","north america","max"
-63.2617894936412,46.4425582100755,"Fagus_grandifolia","north america","max"
-64.5935582932952,46.3820549127406,"Fagus_grandifolia","north america","max"
-64.5460150617848,46.2649867388543,"Fagus_grandifolia","north america","max"
-62.4101786103738,46.1929132220726,"Fagus_grandifolia","north america","max"
-59.7319643594984,45.9977910617623,"Fagus_grandifolia","north america","max"
-61.5630399188837,45.9941481806487,"Fagus_grandifolia","north america","max"
-63.7248854040064,45.8697954459249,"Fagus_grandifolia","north america","max"
-62.5565387614939,45.8158350212027,"Fagus_grandifolia","north america","max"
-61.00198613381,45.5322673881436,"Fagus_grandifolia","north america","max"
-61.2122782833693,45.5624890510254,"Fagus_grandifolia","north america","max"
-72.0911344019816,48.5535932428945,"Quercus_rubra","north america","max"
-88.8326391073685,47.9828317104897,"Quercus_rubra","north america","max"
-64.5241577103804,47.9610691918852,"Quercus_rubra","north america","max"
-66.1634659006244,48.0015353114299,"Quercus_rubra","north america","max"
-64.6039786053915,47.8230065065978,"Quercus_rubra","north america","max"
-64.7698260784507,47.8048176979733,"Quercus_rubra","north america","max"
-85.6833590899228,47.7478784156756,"Quercus_rubra","north america","max"
-64.932921733308,47.3128185718844,"Quercus_rubra","north america","max"
-64.9943016003811,47.2552979815253,"Quercus_rubra","north america","max"
-65.0414215327916,47.1791509834237,"Quercus_rubra","north america","max"
-65.0115785265926,47.1232615832574,"Quercus_rubra","north america","max"
-65.1071118790172,47.0964296614768,"Quercus_rubra","north america","max"
-63.925123444464,46.6962007761743,"Quercus_rubra","north america","max"
-63.7772026015094,46.6076859972746,"Quercus_rubra","north america","max"
-63.7862274013106,46.5280418001243,"Quercus_rubra","north america","max"
-64.6736645646005,46.5200235107877,"Quercus_rubra","north america","max"
-88.8159302174847,48.035415279899,"Acer_pensylvanicum","north america","max"
-64.5241579035898,47.9610691121503,"Acer_pensylvanicum","north america","max"
-66.1634653864168,48.0015353419235,"Acer_pensylvanicum","north america","max"
-64.6039789951008,47.8230060079832,"Acer_pensylvanicum","north america","max"
-64.769826179113,47.8048170945898,"Acer_pensylvanicum","north america","max"
-88.168008724529,47.3610329198713,"Acer_pensylvanicum","north america","max"
-64.9329215549615,47.3128187361214,"Acer_pensylvanicum","north america","max"
-64.9943007513572,47.2552986088562,"Acer_pensylvanicum","north america","max"
-65.041421177868,47.1791510395772,"Acer_pensylvanicum","north america","max"
-76.2981174099655,47.0225485632221,"Acer_pensylvanicum","north america","max"
-65.0115789328437,47.1232617904311,"Acer_pensylvanicum","north america","max"
-65.1071112227548,47.0964296965756,"Acer_pensylvanicum","north america","max"
-63.9251244614941,46.6962017816598,"Acer_pensylvanicum","north america","max"
-63.7772035086159,46.6076863140564,"Acer_pensylvanicum","north america","max"
-163.265685376636,67.3137203144781,"Betula_papyrifera","north america","max"
-140.75454873629,66.8492722015242,"Betula_papyrifera","north america","max"
-161.438852286856,66.441162621169,"Betula_papyrifera","north america","max"
-159.91187460051,66.0694841022628,"Betula_papyrifera","north america","max"
-131.183184634766,63.5826041526066,"Betula_papyrifera","north america","max"
-161.864300847161,64.7321385157636,"Betula_papyrifera","north america","max"
-163.164509918532,64.58374923637,"Betula_papyrifera","north america","max"
-114.46047363665,61.9904368088088,"Betula_papyrifera","north america","max"
-138.634956509864,61.8377771508142,"Betula_papyrifera","north america","max"
-126.324660565598,60.9628249493789,"Betula_papyrifera","north america","max"
-150.216294844859,61.1455886964234,"Betula_papyrifera","north america","max"
-150.299112076319,60.8940634185022,"Betula_papyrifera","north america","max"
-131.556515586866,60.5097719065392,"Betula_papyrifera","north america","max"
-150.87568208029,60.5031047707906,"Betula_papyrifera","north america","max"
-161.982682653938,60.6609658496494,"Betula_papyrifera","north america","max"
-151.956884512361,60.4384724917556,"Betula_papyrifera","north america","max"
-126.2597704652,60.1284076049725,"Betula_papyrifera","north america","max"
-109.755878607247,59.3106475690473,"Betula_papyrifera","north america","max"
-151.816095079937,59.318097950955,"Betula_papyrifera","north america","max"
-151.841696899458,59.1634319500071,"Betula_papyrifera","north america","max"
-158.310614267228,58.9250303647447,"Betula_papyrifera","north america","max"
-96.678136152453,58.818327061799,"Betula_papyrifera","north america","max"
-124.755310433715,57.6855632213018,"Betula_papyrifera","north america","max"
-156.064832809069,58.5621641335882,"Betula_papyrifera","north america","max"
-154.882383315969,58.3392004751517,"Betula_papyrifera","north america","max"
-152.891506812362,58.1925996696184,"Betula_papyrifera","north america","max"
-152.861338810626,58.3239001468463,"Betula_papyrifera","north america","max"
-95.0344923911564,58.0510464566547,"Betula_papyrifera","north america","max"
-102.889711383084,57.3359829018769,"Betula_papyrifera","north america","max"
-153.246494696319,58.077782816508,"Betula_papyrifera","north america","max"
-153.345366038544,57.522211677651,"Betula_papyrifera","north america","max"
-153.358110420054,57.7330032934259,"Betula_papyrifera","north america","max"
-154.276072455669,57.6061731076396,"Betula_papyrifera","north america","max"
-62.46452914548,57.4897241136561,"Betula_papyrifera","north america","max"
-62.4167108158412,57.2839584117705,"Betula_papyrifera","north america","max"
-62.3695080137312,57.4650006740164,"Betula_papyrifera","north america","max"
-152.907530199078,57.4576922958773,"Betula_papyrifera","north america","max"
-154.344112402627,56.9989651211906,"Betula_papyrifera","north america","max"
-61.1778833028156,56.5993381028311,"Betula_papyrifera","north america","max"
-61.4395189459514,56.5717206486074,"Betula_papyrifera","north america","max"
-61.4274006340175,56.4894813027113,"Betula_papyrifera","north america","max"
-61.1224369891934,56.5240382987275,"Betula_papyrifera","north america","max"
-61.2921725793135,56.5255575783797,"Betula_papyrifera","north america","max"
-61.2248995585337,56.5084493260749,"Betula_papyrifera","north america","max"
-61.0621752419356,56.494881595522,"Betula_papyrifera","north america","max"
-61.7957164672789,56.4499317051806,"Betula_papyrifera","north america","max"
-61.6018845856359,56.441250619062,"Betula_papyrifera","north america","max"
-61.0474401692918,56.4211081262312,"Betula_papyrifera","north america","max"
-61.3640723691534,56.4141630945699,"Betula_papyrifera","north america","max"
-88.5627878360158,49.8425295964678,"Fraxinus_excelsior","north america","max"
-88.659251949701,50.0379233726146,"Fraxinus_excelsior","north america","max"
-88.4474565591239,49.9424413077085,"Fraxinus_excelsior","north america","max"
-62.9959827893686,49.4855387683618,"Fraxinus_excelsior","north america","max"
-88.7891634666825,49.8155698899001,"Fraxinus_excelsior","north america","max"
-88.5408728983419,49.6290419521785,"Fraxinus_excelsior","north america","max"
-94.8703167222136,49.0345329750243,"Fraxinus_excelsior","north america","max"
-58.3123681793544,48.6997143004453,"Fraxinus_excelsior","north america","max"
-58.0446676662161,49.0568633246797,"Fraxinus_excelsior","north america","max"
-58.2027550310891,49.1024530994761,"Fraxinus_excelsior","north america","max"
-58.3429831224322,49.0708680712829,"Fraxinus_excelsior","north america","max"
-97.7340232398574,48.8291212387367,"Fraxinus_excelsior","north america","max"
-72.0911344019816,48.5535932428945,"Fraxinus_excelsior","north america","max"
-59.0315553020761,48.5596907613158,"Fraxinus_excelsior","north america","max"
-69.4509717769799,48.0268074761805,"Fraxinus_excelsior","north america","max"
-139.837294603447,59.9080798846004,"Alnus_rubra","north america","max"
-138.056236164643,59.0474572951257,"Alnus_rubra","north america","max"
-140.009555848763,59.7963752474421,"Alnus_rubra","north america","max"
-139.547795299361,59.7179692291913,"Alnus_rubra","north america","max"
-139.757819535299,59.5931656846925,"Alnus_rubra","north america","max"
-139.647215850651,59.6235805553661,"Alnus_rubra","north america","max"
-139.675440590924,59.6055340148861,"Alnus_rubra","north america","max"
-139.730234319352,59.5988125681898,"Alnus_rubra","north america","max"
-135.541508781275,58.8270343745859,"Alnus_rubra","north america","max"
-139.251992688882,59.3784998477296,"Alnus_rubra","north america","max"
-139.252420082369,59.3353081903541,"Alnus_rubra","north america","max"
-138.494193302927,59.1815176179258,"Alnus_rubra","north america","max"
-135.311923271997,58.9663116143534,"Alnus_rubra","north america","max"
-136.212404385812,58.6525029609108,"Alnus_rubra","north america","max"
-137.572353988732,58.6407276453348,"Alnus_rubra","north america","max"
-136.106294687073,58.5879165282652,"Alnus_rubra","north america","max"
