"","x","y","GDD","GDD.lastfrost","DayLastFrost","MeanTmins","SDev.Tmins","Mean.Chill.Utah","Mean.Chill.Portions","year","ID"
"5157",16.25,38.75,600.929958628491,0,NA,9.55718933689877,4.65785527751556,934.5,73.4451598060088,1987,176
"5257",21.25,38.75,822.459953900427,161.099985223264,72,5.7508495534265,5.31511082561926,1526.5,84.5997092514394,1987,177
"5267",21.75,38.75,547.549967644736,65.0799929574132,78,2.89849667607813,5.48437027420805,2071,102.006354339524,1987,178
"5277",22.25,38.75,579.169966267422,79.3699919674546,78,2.89267968281714,5.34798910089079,2084.5,102.858496154718,1987,179
"5287",22.75,38.75,768.699959348887,146.109989134595,72,5.09875806495304,5.08520503945681,1958,93.9261592714779,1987,180
"5297",23.25,38.75,848.379955779761,181.459987226874,67,7.05862730226534,4.82433069079118,1703.5,86.245456840821,1987,181
"5467",15.75,38.25,638.599957115948,0,NA,10.0547056655016,4.57865824515185,758,70.2015123516048,1987,182
"5477",16.25,38.25,658.029956681654,0,NA,9.85084946098086,4.60028796220543,778,71.1252658613641,1987,183
"5587",21.75,38.25,767.89995668456,141.709986997768,72,4.94882342756233,5.24559519134484,1717.5,88.921494071858,1987,184
"5597",22.25,38.25,692.909961266443,110.789989477023,72,4.28437899804242,5.18167016074251,1935,95.7532724539857,1987,185
"5607",22.75,38.25,797.259956698865,151.019987460226,72,5.78169922608566,4.93813734410748,1860,88.6685460123792,1987,186
"5617",23.25,38.25,857.669954678044,180.549986353144,67,7.41568611774082,4.68662168815311,1588.5,84.1316030096235,1987,187
"5627",23.75,38.25,866.569954255596,196.719985768199,66,8.5668625626713,4.53752426489922,1401,80.464278670532,1987,188
"5707",12.75,37.75,880.879948794842,0,NA,11.6901958245127,4.61635991958993,-133.5,46.4718759843267,1987,189
"5717",13.25,37.75,634.549958994612,0,NA,10.202287361111,4.59483004967643,723.5,69.9422566230823,1987,190
"5727",13.75,37.75,600.659960422665,0,NA,9.73052266584648,4.59800089875257,902,73.5351757614661,1987,191
"5737",14.25,37.75,516.939965870231,0,NA,8.59999981537169,4.70747606851226,1306.5,81.368829613547,1987,192
"5747",14.75,37.75,469.659969162196,0,NA,7.71640506395279,4.81217590900973,1560.5,85.5640109036326,1987,193
"5887",21.75,37.75,729.409957321361,140.949987014756,72,5.30568616461082,5.12691315066313,1703,87.2043819678907,1987,194
"5897",22.25,37.75,517.059968326241,54.399992749095,72,2.93241824387433,5.27044371350181,2032.5,100.55562179461,1987,195
"5907",22.75,37.75,828.429954884574,161.759986549616,72,6.16830052456094,4.9064878267875,1697.5,83.637145966054,1987,196
"5997",27.25,37.75,963.489950301126,0,NA,8.69281027271272,4.8688511843861,1148,77.0488835430117,1987,197
"6047",13.75,37.25,711.88995368965,0,NA,10.8092154521203,4.4950421624574,306,62.5872651489694,1987,198
"6057",14.25,37.25,706.42995381169,0,NA,10.1766664467241,4.59192261677277,490,64.3657983388707,1987,199
"6067",14.75,37.25,878.899949062616,0,NA,9.45960763929521,4.82953772697089,503,63.8393532126927,1987,200
"6207",21.75,37.25,767.279955357313,177.089984865859,72,6.65006521945588,4.99180960468066,1488.5,80.6902650505161,1987,201
"6217",22.25,37.25,684.639959663153,125.099987592548,72,5.54581687819773,5.05546734956423,1821.5,89.0545952010773,1987,202
"6227",22.75,37.25,647.679961383343,112.479988321662,72,6.03725477578301,4.89762627321909,1896.5,89.269142611916,1987,203
"6327",27.75,37.25,857.469953117892,0,NA,8.85836582456782,4.79856996636191,1221.5,79.5318845769985,1987,204
"6397",14.75,36.75,824.10995006375,0,NA,11.1711108689409,4.630580424141,97,57.8711541600863,1987,205
"6557",22.75,36.75,809.569952623919,0,NA,9.50287561327998,4.43714306132701,960,72.4361887459946,1987,206
"7527",24.75,35.25,821.209953257814,0,NA,10.0432023986614,4.30336088124033,869,69.6871712772971,1987,207
"7537",25.25,35.25,860.589951260015,0,NA,10.3884965086636,4.37027660844861,680.5,62.6878386436903,1987,208
"121",-0.25,47.75,567.789961604401,0,NA,4.43640513653605,5.69900014008413,2024,98.8483087596171,1988,1
"316",-2.25,47.25,612.919956572354,0,NA,5.26666655552154,5.55730131376675,1944,95.4900682516978,1988,2
"413",-1.75,47.25,596.929958717898,0,NA,5.26098028121187,5.54442111335698,1953,94.6061158328798,1988,3
"520",-1.25,47.25,573.129959920421,0,NA,5.02091492717367,5.55764738159915,1995,94.4532350907533,1988,4
"614",-0.75,47.25,554.609961228445,0,NA,4.61607833498833,5.62074477799424,2022,95.8864152356424,1988,5
"720",-0.25,47.25,582.109960613772,0,NA,4.4255554635029,5.68571863290126,1977,96.3043302081046,1988,6
"812",0.25,47.25,567.049961620942,0,NA,4.13790841118183,5.73111750753949,1986,99.3023898120789,1988,7
"1028",-1.75,46.75,558.529959576204,0,NA,6.14176457517726,5.32031182101972,1994.5,93.956854982459,1988,8
"1112",-1.25,46.75,543.119961038232,0,NA,5.06339858628176,5.49816196245785,2006,94.5876954084157,1988,9
"1313",-1.25,46.25,586.80995782651,0,NA,6.07980379224846,5.39319782344004,1929.5,91.2389040181479,1988,10
"1419",-0.75,46.25,603.649958344176,0,NA,5.1612417213497,5.55674692993794,1881.5,90.3704554226647,1988,11
"1713",-0.75,45.75,651.479955933988,0,NA,5.17601296277656,5.68193902907747,1785.5,89.6902095057579,1988,12
"1810",4.75,45.75,570.189965350553,50.1999935135245,63,3.00156856773823,6.04852486514979,1706.5,93.6995036106628,1988,13
"1910",10.75,45.75,335.269977530465,0,70,-0.20522874532864,6.42712336178761,1409,95.4606494388571,1988,14
"2020",13.25,45.75,749.899955745786,0,NA,2.45431367925131,6.52504393944727,1448,91.0718495742807,1988,15
"2112",13.75,45.75,488.829971192405,7.50999871455133,63,1.18915030891015,6.27990897333097,1583.5,95.3574825574508,1988,16
"2318",0.75,45.25,647.479958705604,89.6299895029515,63,2.76405223252045,6.0334113190996,1647,94.7165913986233,1988,17
"2419",1.25,45.25,620.639960870147,81.5299908015877,63,2.31071890939295,6.11082885560377,1631,94.3365855197336,1988,18
"2512",4.75,45.25,534.63996681571,37.1699942518026,63,2.55437903517699,5.95586067613335,1731.5,94.0749011778327,1988,19
"268",12.25,45.25,695.649959640577,0,NA,3.19346398930826,6.77337572408515,1388,89.0146031193309,1988,20
"2918",13.75,45.25,537.929966295138,0,NA,3.29588228789176,5.98078279626183,1784.5,95.3385964463431,1988,21
"308",14.25,45.25,371.549974707887,4.21999856457114,63,1.29529409738732,6.08678241052378,1651,98.2897261554992,1988,22
"3320",0.75,44.75,727.259956028312,120.92998813279,63,2.87967314489575,6.2515795381881,1512,88.9008675400043,1988,23
"348",1.25,44.75,704.069956770167,114.519988276064,63,3.27313718846177,6.25358650319465,1554.5,88.8127602272599,1988,24
"3510",1.75,44.75,634.589960111305,93.4599900878966,63,2.81862739477234,6.28931415534744,1563,89.2814897145343,1988,25
"3610",4.25,44.75,299.759977653623,3.0399985909462,70,1.37352938822233,5.67619113543529,1777.5,99.7102616109931,1988,26
"3711",4.75,44.75,623.769962364808,0,NA,3.51222215094938,5.84289407338643,1823.5,94.3818164310845,1988,27
"3810",5.25,44.75,380.509974731132,7.57999871298671,70,1.4041829824545,5.86750203314269,1697,98.5110026101004,1988,28
"399",12.25,44.75,775.539957407862,0,NA,3.21267967508022,6.98198582354634,1250,86.8682018108368,1988,29
"4510",1.25,44.25,745.219955626875,126.86998800002,63,3.47444437343165,6.27175235262037,1481,86.6542698357312,1988,30
"4610",1.75,44.25,676.949957823381,108.749988852069,63,3.20287575212374,6.25758810399713,1482.5,86.6853119514915,1988,31
"4710",3.75,44.25,276.979979280382,2.40999927558005,63,2.84019602196035,5.46327835197315,1975.5,100.569504426635,1988,32
"4810",4.25,44.25,712.669956801459,0,NA,4.83640512774145,5.83786492669435,1741,92.4909273244616,1988,33
"498",4.75,44.25,819.169952856377,0,NA,4.57182997032951,6.11334234975213,1607.5,90.379244701078,1988,34
"508",5.25,44.25,494.929968150333,25.1599949672818,63,2.40078426729522,5.83746698277039,1723.5,96.664369190055,1988,35
"5110",5.75,44.25,398.939973201603,12.4399974867702,70,1.62712415394197,5.9245684839024,1636,98.3990169624492,1988,36
"5213",8.25,44.25,467.359967425466,0,NA,6.21549006482111,5.0474794980867,2293.5,96.3180451238651,1988,37
"5510",9.75,44.25,555.529965231195,31.5899946000427,70,1.6636601014221,6.28995145223371,1534,91.1316419579969,1988,38
"5610",12.25,44.25,770.95995773375,0,NA,3.68398685401513,6.90876818395341,1285,86.3885388422802,1988,39
"6210",15.25,44.25,550.969963097945,47.3999920114875,63,3.28150320331889,5.82084469658129,1881.5,95.6065699624637,1988,40
"659",0.75,43.75,675.799956731498,120.84998791106,63,2.64614373820475,6.25158697725777,1431,85.7146283071854,1988,41
"668",1.25,43.75,743.49995477125,138.659987065941,63,3.82130711070365,6.17148406068189,1438.5,81.0040524576252,1988,42
"678",1.75,43.75,773.229952989146,0,NA,4.96431362117622,5.94665418326871,1473.5,83.864794278636,1988,43
"688",3.25,43.75,429.899967145175,0,NA,5.00457505840394,5.42392669045915,2059.5,95.6054817370238,1988,44
"698",3.75,43.75,708.389955108985,0,NA,5.84529399393382,5.66355957182749,1692.5,88.1194126053281,1988,45
"708",4.25,43.75,886.789949333295,0,NA,6.02888876114503,5.95878119341927,1416.5,82.1173666748065,1988,46
"7111",4.75,43.75,898.639949068427,0,NA,5.10633976223081,6.27297270588159,1356,84.3333631807998,1988,47
"728",5.25,43.75,745.179954957217,0,NA,3.85091495376348,6.23130471596951,1462,88.2858845729018,1988,48
"738",5.75,43.75,630.21995953843,0,NA,3.63575155995299,5.96667101470452,1617,93.4207340039871,1988,49
"748",6.25,43.75,452.519968651235,0,NA,3.30660124058573,5.75939934688457,1799.5,97.1074533593537,1988,50
"7510",6.75,43.75,390.639972046018,0,NA,3.9123528611061,5.47342012061488,2015.5,96.284786322715,1988,51
"768",7.25,43.75,428.379968967289,0,NA,5.35915021446162,5.15920376122539,2134.5,97.5111047965366,1988,52
"828",10.25,43.75,901.429948559031,0,NA,3.91960776341604,6.6823192445349,1209,84.3958961760036,1988,53
"838",10.75,43.75,912.999948747456,0,NA,3.31830058738687,6.63265741272385,1246,86.2078247991235,1988,54
"848",11.25,43.75,839.659951057285,0,NA,2.86104569571957,6.66521509060038,1292,84.8389132389987,1988,55
"858",12.75,43.75,672.44995993562,0,NA,4.34490187192226,6.06741537318855,1739,92.944608841484,1988,56
"928",16.25,43.75,616.839962519705,0,NA,3.60764698695172,5.67710894133814,1836.5,93.770713723627,1988,57
"938",-6.25,43.25,301.699973363429,0,NA,3.07019601521247,5.21004696789162,2021.5,100.423685709645,1988,58
"948",-5.75,43.25,436.94996564649,0,NA,4.08764697293587,5.17139134888728,1966.5,97.2132476449497,1988,59
"958",-5.25,43.25,320.719971820712,0,NA,3.33444437546522,5.26025306384736,2015,100.273424329122,1988,60
"968",-4.75,43.25,213.629979131743,4.74999810568988,63,2.70333327853358,5.27851509887225,2051.5,104.614266594552,1988,61
"978",-4.25,43.25,426.979966986924,0,NA,4.34686265363559,5.28849233622404,1963,94.6008899418161,1988,62
"988",-3.75,43.25,506.88996229507,0,NA,4.93078420928442,5.32138250549768,1849,89.5346214696251,1988,63
"998",-3.25,43.25,677.399955801666,0,NA,4.86392146575392,5.47244179536882,1645.5,84.6962227436969,1988,64
"1008",-2.75,43.25,748.219953995198,0,NA,4.93313715055439,5.57343449702111,1551.5,81.3504729595617,1988,65
"10111",-2.25,43.25,653.389956785366,0,NA,5.82379072549102,5.50924418605597,1655.5,82.4348688225299,1988,66
"1029",0.75,43.25,649.029957776889,123.449987405911,63,2.41960779548276,5.96835129603241,1429.5,86.8950841005075,1988,67
"1038",1.25,43.25,733.67995454371,0,NA,4.12934631943167,5.80420343440154,1461.5,80.6289837875844,1988,68
"1048",1.75,43.25,780.059952389449,0,NA,6.19320248252426,5.44050101752348,1541.5,81.0553783189927,1988,69
"1058",2.25,43.25,595.779958743602,0,NA,5.29111099949265,5.31076475843256,1847.5,88.8492101889052,1988,70
"1068",2.75,43.25,688.819955322891,0,NA,6.10333320363333,5.29548397523754,1781,85.2380230186829,1988,71
"1078",3.25,43.25,830.399950146675,0,NA,7.47254885937653,5.38416096763559,1452,81.9980563303379,1988,72
"1128",5.75,43.25,652.059957038611,0,NA,6.51411750861535,5.48038726339371,1804,87.3791968769543,1988,73
"1138",6.25,43.25,824.349950728938,0,NA,4.96875806610569,6.13344813877822,1369.5,81.2996741087153,1988,74
"1228",10.75,43.25,805.459950704128,0,NA,4.41019598774466,6.25774315410262,1350.5,86.5521903892522,1988,75
"1238",11.25,43.25,769.959952615201,0,NA,3.66281038360804,6.35162593032235,1345,87.1279976257478,1988,76
"1248",11.75,43.25,715.449955621734,0,NA,3.28320254902873,6.39232112051674,1376,87.6608132956511,1988,77
"1258",12.25,43.25,665.649959640577,0,NA,3.4552940485232,6.26183659533124,1476,89.8200646963597,1988,78
"1268",12.75,43.25,511.529966661707,0,NA,3.85352933381264,5.85217725039483,1782,93.755090190565,1988,79
"1278",13.25,43.25,604.749962789938,0,NA,4.31071886615036,5.87266183435876,1799,92.1644023248417,1988,80
"1288",13.75,43.25,792.219953905791,0,NA,4.91823519251364,6.01734065290748,1659,89.6590116985602,1988,81
"1358",17.25,43.25,587.459964070469,0,NA,3.55117640005169,5.49830109534683,1904.5,93.888024503988,1988,82
"1368",-7.25,42.75,435.169969486073,0,NA,1.47457513562556,5.75135273237304,1666,96.0411500228489,1988,83
"1378",-6.75,42.75,312.709975128993,14.2899974454194,63,0.98921566942305,5.78012677481617,1685,100.977196725459,1988,84
"1388",-2.75,42.75,528.089964503422,52.1299921292812,63,1.67823526244976,5.74183750076266,1649,92.8999684672805,1988,85
"1398",-2.25,42.75,489.909965803847,0,NA,2.16862740842443,5.7434162912737,1693,95.4787069079952,1988,86
"1408",-1.75,42.75,564.519963242114,0,NA,2.99633980829731,5.79912152952479,1618,90.5754389807388,1988,87
"14110",-1.25,42.75,484.799965918064,0,NA,1.86679734995747,5.87896404574467,1562,91.1715796250993,1988,88
"1428",-0.75,42.75,317.019975256175,17.5499969255179,64,-0.0703921491535855,5.89494633150419,1530,97.4015358545467,1988,89
"1438",2.25,42.75,303.529974216595,25.319995187223,64,3.21032673220327,5.23503039559619,1979.5,102.026929469193,1988,90
"1448",2.75,42.75,729.389953969046,0,NA,6.3781697987244,5.13347167435997,1695.5,84.1569308675741,1988,91
"1618",11.25,42.75,912.969947183505,0,NA,4.33111102219208,6.13013207801208,1280,83.683672443986,1988,92
"1628",11.75,42.75,618.149960031733,0,NA,3.48699339407381,6.02341224429509,1502,91.172768657915,1988,93
"1638",12.25,42.75,704.079957664013,0,NA,3.22248359613754,6.22021453862414,1402.5,89.0131583614135,1988,94
"1648",12.75,42.75,463.749969070777,0,NA,3.0958822918508,5.90258794180224,1672,92.2524868393046,1988,95
"1658",13.25,42.75,225.889983775094,0,71,2.21692806320399,5.86100073792364,1807.5,94.2390191320812,1988,96
"1668",13.75,42.75,659.479959107935,0,NA,3.93366005104887,5.91947076695466,1662,91.9914201662145,1988,97
"1758",18.25,42.75,517.49996541068,0,NA,4.58464042931259,5.43373677319147,2085.5,93.938010565314,1988,98
"1768",-7.25,42.25,360.939972709864,0,NA,1.484575135329,5.61168228319988,1685,97.8047541751437,1988,99
"1778",-6.75,42.25,193.859982032329,2.62999949418008,63,0.292614377730715,5.66968312095722,1678.5,100.563209285428,1988,100
"1788",0.75,42.25,380.549972495064,22.5699959192425,64,0.724575153485038,5.70042303082598,1591,96.5804320982006,1988,101
"1798",1.25,42.25,318.279974780977,17.5899962540716,64,1.26745095841733,5.53780332120681,1751,100.147452135319,1988,102
"1808",1.75,42.25,209.509980788454,10.3799977563322,64,1.5509803639177,5.41881385733191,1887.5,102.464585905557,1988,103
"1818",2.25,42.25,206.149979969487,12.1399974934757,64,2.48346400327883,5.25036524533083,2002.5,102.997839340599,1988,104
"1828",2.75,42.25,697.859954450279,0,NA,5.86901948323437,5.2319151138357,1698,84.2074447411271,1988,105
"1948",8.75,42.25,304.499972630292,0,NA,7.02300638642186,4.95583980171317,2023,91.9472693702313,1988,106
"1958",9.25,42.25,318.799971416593,0,NA,7.23117631648247,4.92558471706427,2002.5,93.0553434599513,1988,107
"2008",11.75,42.25,888.569948175922,0,NA,5.25509792964394,5.85941171800466,1450,83.9473971864583,1988,108
"20110",12.25,42.25,752.009954134002,0,NA,5.05790839164086,5.78747523429265,1636.5,87.4898708607405,1988,109
"2028",12.75,42.25,663.7599581182,0,NA,4.09078423032428,5.85885685232974,1631,90.456224058297,1988,110
"2038",13.25,42.25,263.299982044846,0,71,2.31176466231837,5.87775292202989,1771.5,94.4617027005345,1988,111
"2048",13.75,42.25,379.919973403215,12.1799972690642,63,2.67856203981377,5.8576109577176,1732,93.467496315925,1988,112
"2058",14.25,42.25,624.569961229339,0,NA,3.72091495776488,5.84817724582157,1682,92.2924154823369,1988,113
"2158",19.25,42.25,757.739955123514,0,NA,3.45346398408117,5.85865493235485,1624,89.1913932233587,1988,114
"2168",1.75,41.75,731.29995347932,0,NA,5.38640511471754,5.41530846134736,1697.5,86.0100735760569,1988,115
"2178",2.25,41.75,638.549956446514,0,NA,5.59941164597723,5.27770978348716,1805.5,87.7792417239181,1988,116
"2188",2.75,41.75,915.659946899861,0,NA,5.5434639348825,5.64370580641061,1346,78.0872351795962,1988,117
"2319",9.25,41.75,478.739962924272,0,NA,7.63444428125189,5.23659432301843,1688.5,87.7901230386079,1988,118
"2388",12.75,41.75,846.229950016364,0,NA,5.08777767201898,5.79081196548462,1585.5,87.7619383870498,1988,119
"2398",13.25,41.75,480.319968029857,0,NA,3.03052281611447,5.92484532218721,1676.5,93.2046862989329,1988,120
"2408",13.75,41.75,354.719975531101,3.11999836564064,69,2.6332025636304,5.90608471561486,1758.5,94.075905339885,1988,121
"24110",14.25,41.75,357.549975467846,0,NA,3.22915026280128,5.79734163221049,1851,96.0767777087994,1988,122
"2428",14.75,41.75,709.749958654866,0,NA,4.78163388830433,5.67636996455957,1784,89.7199888133833,1988,123
"2438",15.25,41.75,940.179948363453,0,NA,5.75490184047935,5.64616502392617,1590,86.4706439677353,1988,124
"2448",15.75,41.75,785.339954059571,0,NA,5.91562079120841,5.49774501287345,1788.5,89.7280368416865,1988,125
"2528",19.75,41.75,742.169957706705,76.7299902383238,53,2.58908491843423,5.91012407630437,1504,90.9868546102988,1988,126
"2538",0.75,41.25,983.749946048483,0,NA,4.7743789843874,5.77391993010579,1388,78.7927509434778,1988,127
"2548",1.25,41.25,911.73994698748,0,NA,5.62084955377565,5.71901102093797,1399.5,78.0490469115316,1988,128
"2558",1.75,41.25,865.759948015213,0,NA,6.73934626087449,5.46583780047497,1456.5,78.5931556507385,1988,129
"2798",13.75,41.25,878.519949518144,0,NA,4.8072548025452,5.83183994655452,1499,86.0561026201039,1988,130
"2808",14.25,41.25,801.73995302245,0,NA,4.79281035849666,5.69452700337648,1635.5,87.8773187027498,1988,131
"2818",14.75,41.25,661.919961065054,0,NA,4.81379075025762,5.59797828996795,1844,90.5176149078777,1988,132
"2828",15.25,41.25,615.919962540269,0,NA,4.74823519624039,5.57122983629051,1903.5,92.9021858313666,1988,133
"2838",15.75,41.25,874.229951178655,0,NA,5.7197384425725,5.49390658691376,1699,87.1875545830893,1988,134
"2848",16.25,41.25,796.919953353703,0,NA,5.85581687097651,5.36666060530989,1829,89.3969305513079,1988,135
"2919",19.75,41.25,911.649948777631,0,NA,4.29261429204904,5.75483710216332,1607,88.9669368972164,1988,136
"2928",0.25,40.75,903.799950070679,0,NA,4.54300644039329,5.85214403478748,1442,80.849785901034,1988,137
"2938",0.75,40.75,1273.53993778303,0,NA,7.30686258783966,5.62704006261184,997.5,67.6793439550566,1988,138
"3098",8.75,40.75,717.489952893928,0,NA,8.27660112942453,5.47655318525616,1304,80.5500986577142,1988,139
"3108",9.25,40.75,595.759958297014,0,NA,8.85104556110219,5.47714971441864,1377.5,83.4569183353372,1988,140
"3218",14.75,40.75,755.739955615252,0,NA,5.69215674362346,5.43188700466759,1787,88.3124870921736,1988,141
"3228",15.25,40.75,577.349964296445,0,NA,5.30189531451103,5.35245592118878,2034.5,94.963594815202,1988,142
"3238",15.75,40.75,500.47996802628,0,NA,4.38189533514768,5.29051648707029,2039,93.4204259637486,1988,143
"3248",16.25,40.75,679.819958206266,0,NA,5.51483648636811,5.30899404522658,1942,91.2944688555073,1988,144
"3258",16.75,40.75,744.58995452337,0,NA,6.12457503490393,5.36166391659154,1815,90.389619188133,1988,145
"3268",17.25,40.75,762.059952344745,0,NA,6.9971893945575,5.19032030362673,1755,88.1763848202278,1988,146
"33110",19.75,40.75,991.669945424423,0,NA,5.53372537534611,5.63268997015957,1583.5,86.1881233105329,1988,147
"3328",23.75,40.75,794.629957204685,0,NA,2.81111105770067,6.03942799368143,1597,90.9724923635399,1988,148
"3368",-0.75,40.25,478.689968289807,55.369993397966,73,-0.364575149479255,6.16995415608518,1452.5,91.9154647031573,1988,149
"3378",-0.25,40.25,730.669957516715,0,NA,2.87725484349272,5.87079809430543,1501.5,89.8052161194277,1988,150
"3388",0.25,40.25,1143.94994179718,0,NA,6.52006521965894,5.51557755317569,1208.5,71.5163842931151,1988,151
"3558",8.75,40.25,668.099956233054,0,NA,7.91084950353975,5.55017190271075,1449.5,82.7059172263319,1988,152
"3568",9.25,40.25,560.179961774498,0,NA,7.8353593092217,5.71309854767902,1622.5,86.450168365226,1988,153
"3688",15.25,40.25,677.22995714657,0,NA,7.40313709753693,5.02703087191608,1765.5,92.1060801654647,1988,154
"3698",15.75,40.25,456.379970353097,0,NA,5.35686263354386,5.15463408247222,2175,96.7463560710524,1988,155
"3708",16.25,40.25,612.589959708974,0,NA,6.0153593509245,5.22435231996991,1975.5,91.9679900051877,1988,156
"3748",18.25,40.25,907.50994685851,0,NA,9.61862724453357,4.84114459787921,1064.5,78.5389366482612,1988,157
"3778",19.75,40.25,652.679961718619,74.7899913992733,53,3.97555547546035,5.63767439980464,1830.5,94.0639628539717,1988,158
"3788",22.25,40.25,534.679970167577,19.2199971117079,65,0.00490196980535984,6.2828325251006,1195,89.7603334145715,1988,159
"3858",-0.75,39.75,926.599949114025,0,NA,3.67346397587676,5.74044200136431,1366,82.1887169996694,1988,160
"3868",-0.25,39.75,1232.38993914984,0,NA,6.84908482000183,5.39135292861366,1102.5,69.4386651477173,1988,161
"3928",2.75,39.75,1059.89994345233,0,NA,6.72117632656705,5.79358698224182,915,69.8526888302848,1988,162
"4048",8.75,39.75,950.279946573079,0,NA,8.69973837472255,5.48970689944716,969.5,75.7237876680436,1988,163
"4058",9.25,39.75,653.599957674742,0,NA,7.36189526744382,5.33806392006786,1641,84.1386328889245,1988,164
"4198",16.25,39.75,628.179958689958,0,NA,7.05594756288661,5.12706850024271,1834.5,92.8539015593308,1988,165
"4278",22.75,39.75,774.259959671646,55.2499940712005,54,1.85124179781749,6.37647479141985,1406,87.3980280145165,1988,166
"4328",-0.75,39.25,1184.99994065613,0,NA,6.00666653803166,5.51730259925999,1150.5,73.4867987524192,1988,167
"4518",8.75,39.25,972.149946531281,0,NA,7.81516323102261,5.5923246648816,1084.5,76.8224015458518,1988,168
"4528",9.25,39.25,976.339946437627,0,NA,8.70202595637076,5.30763559604532,988.5,76.5316560779284,1988,169
"4668",16.25,39.25,509.379965145141,0,NA,6.65705868284054,5.11405253284088,2002.5,94.3644418686692,1988,170
"4678",16.75,39.25,584.479961901903,0,NA,6.41535934191075,5.18272401454502,1944,92.6128112739009,1988,171
"4758",20.75,39.25,914.849948706105,0,NA,3.72705874898854,5.95372341134174,1459.5,86.8119102460632,1988,172
"4768",22.75,39.25,775.319958530366,71.3499925937504,54,2.12078427537984,6.2820495753741,1452,89.6526742041185,1988,173
"4818",-0.75,38.75,1021.13994565979,0,NA,5.55457504479568,5.56868514457337,1304,75.8841927206989,1988,174
"4828",-0.25,38.75,1178.86994079314,0,NA,7.45901944674551,5.31340262635027,969,69.3813499252725,1988,175
"5158",16.25,38.75,829.329949500039,0,NA,8.63705863851104,5.08964522736394,1284,81.5468326337568,1988,176
"5258",21.25,38.75,998.679945491254,161.88998565264,54,3.19039209431731,6.11194527210221,1346.5,83.3455074720792,1988,177
"5268",21.75,38.75,651.849965089932,45.5299942884594,65,0.668169928544195,6.18519833006259,1502.5,93.8447669864307,1988,178
"5278",22.25,38.75,652.149965306744,47.8899942357093,65,0.661960778429228,6.16739390963235,1441.5,91.4235474188541,1988,179
"5288",22.75,38.75,826.559956043959,93.1299912128597,54,2.78647053493735,6.01902888791877,1531.5,91.6118641861179,1988,180
"5298",23.25,38.75,892.419951666147,0,NA,4.8961436904699,5.783965173353,1692.5,87.1956803411409,1988,181
"5468",15.75,38.25,827.349949991331,0,NA,9.26026123881437,5.0875409398378,1139,78.1860500449932,1988,182
"5478",16.25,38.25,868.199948631227,0,NA,8.98019588567024,5.17671899199344,1135,78.1217529840697,1988,183
"5588",21.75,38.25,905.499950926751,126.169987568632,54,2.67803916459282,6.00877923815565,1461,88.0633817423568,1988,184
"5598",22.25,38.25,800.289957301691,85.6499911565334,55,2.19209146310934,5.96454269356489,1546.5,93.050534708848,1988,185
"5608",22.75,38.25,887.679952219129,0,NA,3.80372541408767,5.77829595382874,1641,89.4896408771825,1988,186
"5618",23.25,38.25,932.349950103089,0,NA,5.64673190891402,5.5155575619683,1731,87.4748745958245,1988,187
"5628",23.75,38.25,931.499950569123,0,NA,7.0485619430132,5.33953647272174,1747.5,86.3953478845673,1988,188
"5708",12.75,37.75,1166.41994040087,0,NA,10.0501958611695,5.14582595441437,548,65.5084020426093,1988,189
"5718",13.25,37.75,903.98994939588,0,NA,9.19980372338757,4.96745909382902,1120,78.3693116193978,1988,190
"5728",13.75,37.75,870.119950152934,0,NA,8.9139213769094,4.88902970157448,1244,80.6407591604827,1988,191
"5738",14.25,37.75,754.739953849465,0,NA,7.90751617071919,4.91668008600333,1559,85.7158066040666,1988,192
"5748",14.75,37.75,674.329958328977,0,NA,7.04392141885325,5.0912818465451,1749,87.1455849309052,1988,193
"5888",21.75,37.75,872.879951432347,128.669987065718,54,3.34490189471227,5.75660323038248,1555,90.6850878885252,1988,194
"5898",22.25,37.75,636.479965209961,45.6999938376248,55,1.1889542305562,5.93580365014981,1593,95.3696510884934,1988,195
"5908",22.75,37.75,963.89994872734,0,NA,4.41856200157914,5.66304440896256,1620.5,86.9452120300662,1988,196
"5998",27.25,37.75,1043.66994582675,0,NA,7.79660114241776,5.52970167841994,1360.5,78.7576779424938,1988,197
"6048",13.75,37.25,1010.63994500041,0,NA,10.080391938999,4.85560830364823,765.5,71.6908054488771,1988,198
"6058",14.25,37.25,1003.04994517006,0,NA,9.4647056783239,4.86869477538639,938,74.3097532739489,1988,199
"6068",14.75,37.25,1176.93994016573,0,NA,8.32294099803503,5.06570801833691,1022,75.5968922576174,1988,200
"6208",21.75,37.25,917.109947538003,0,NA,4.93516329700261,5.45943261978107,1612.5,87.1058563843773,1988,201
"6218",22.25,37.25,823.929955432191,109.729989500716,54,3.91633979043637,5.61540023518921,1712.5,91.962185890263,1988,202
"6228",22.75,37.25,781.249957280234,0,NA,4.51777768556296,5.53398763467848,1798,91.4705857535595,1988,203
"6328",27.75,37.25,918.259949300438,0,NA,8.04124165982544,5.29386645258848,1459.5,79.1566937754207,1988,204
"6398",14.75,36.75,1063.95994246751,0,NA,10.1870586033545,4.79536225160468,695,70.129258723291,1988,205
"6558",22.75,36.75,971.599945873022,0,NA,8.0698037498868,4.92128365769154,1437,81.1810942648251,1988,206
"7528",24.75,35.25,945.739948686212,0,NA,8.98777758565068,4.68687497868492,1446.5,78.7965800152954,1988,207
