"minlong","minlat","species","continent","maxlong","maxlat"
-78.9119261282305,37.8169654148635,"Prunus_pensylvanica","north america",-60.171297319185,53.5854933013213
-79.5055936887084,37.8043006573835,"Prunus_pensylvanica","north america",-79.1038493929278,53.5999438802459
-80.5461553307507,37.2539529741292,"Prunus_pensylvanica","north america",-79.7423296134633,53.5235038033216
-82.6708084373641,35.8893323320544,"Prunus_pensylvanica","north america",-79.1177373760855,53.4880318284353
-84.1233671071286,36.1469131848732,"Prunus_pensylvanica","north america",-79.1171820627037,53.4446895811038
-84.4098470952146,35.3439968279973,"Prunus_pensylvanica","north america",-79.0139602310192,53.4171008609609
-75.608880627377,39.3878086699687,"Betula_alleghaniensis","north america",-64.035372437361,49.8045200539421
-84.7964785677131,38.7095294923836,"Betula_alleghaniensis","north america",-58.6583303473667,48.4013216003446
-86.4395942504564,38.2739950631843,"Betula_alleghaniensis","north america",-79.7721166893322,48.628354689016
-83.6200052770465,38.004120687611,"Betula_alleghaniensis","north america",-72.0911346784087,48.553593494667
-84.7207638984461,38.0166883474256,"Betula_alleghaniensis","north america",-53.8995365717319,47.3378887072501
-86.2184675402541,37.2081502641468,"Betula_alleghaniensis","north america",-88.8326391073685,47.9828317104897
-87.166549020984,36.8687260787919,"Betula_alleghaniensis","north america",-64.5241577103804,47.9610691918851
-85.1265986779282,36.5990709286954,"Betula_alleghaniensis","north america",-64.6039786053915,47.8230065065978
-78.9785763357539,36.3789689202132,"Betula_alleghaniensis","north america",-64.7698260784506,47.8048176979733
-86.5715897708046,35.1855321779522,"Betula_alleghaniensis","north america",-85.6833590899228,47.7478784156756
-83.1154496604327,42.2081756881109,"Acer_saccharum","north america",-94.9667862334267,49.0315567899448
-83.1504756606088,42.128399513175,"Acer_saccharum","north america",-72.0882340085247,48.5593646502015
-80.1025818096065,42.1525428030467,"Acer_saccharum","north america",-89.2285556871809,48.3807896760183
-83.116531267115,42.0819160718954,"Acer_saccharum","north america",-89.2293899678526,48.3662249779705
-83.1839349840461,41.9996096556308,"Acer_saccharum","north america",-89.1262071997805,48.3639197495975
-82.6532922122873,41.772027976183,"Acer_saccharum","north america",-89.1082122559002,48.2377907679841
-82.8142864178212,41.7140798466137,"Acer_saccharum","north america",-89.2376949870633,48.2128343537578
-82.7992009408888,41.6840394393963,"Acer_saccharum","north america",-88.8904126292112,47.9792836565164
-71.3225444558654,41.6275472396628,"Acer_saccharum","north america",-89.17934085439,48.1582436580042
-82.8183134856007,41.6435072991508,"Acer_saccharum","north america",-88.6371273426955,48.1429002667852
-71.2742377552917,41.5428102194665,"Acer_saccharum","north america",-88.5604222748636,48.1512651249272
-69.9881717339063,41.5966007021037,"Acer_saccharum","north america",-89.2817185738451,48.1434244902218
-82.6961330851913,41.6007001464669,"Acer_saccharum","north america",-88.6039932955275,48.1457761816535
-71.3757591475585,41.5165265914241,"Acer_saccharum","north america",-89.2679890778254,48.1096453855327
-70.7468254506899,41.4897979119393,"Acer_saccharum","north america",-89.34252173117,48.0802862613634
-82.7328107325173,41.4905418069822,"Acer_saccharum","north america",-69.4577421840664,48.0255620281541
-70.6478779182289,41.3918021398826,"Acer_saccharum","north america",-64.5241577103804,47.9610691918852
-70.8280676784379,41.4551965272744,"Acer_saccharum","north america",-66.1634659006244,48.0015353114299
-70.873290004318,41.4417019281728,"Acer_saccharum","north america",-89.5709534130659,47.969276258327
-70.931556803201,41.427911929585,"Acer_saccharum","north america",-64.6039786053915,47.8230065065978
-70.4648945428919,41.3893874173256,"Acer_saccharum","north america",-88.79468920295,47.9308790124411
-71.9982425734276,41.2757776555249,"Acer_saccharum","north america",-88.8098037231975,47.9183325693774
-71.5828319030636,41.1794134387238,"Acer_saccharum","north america",-69.7172699606422,47.8687997892932
-72.1954973057993,41.1799343341403,"Acer_saccharum","north america",-89.2339693324424,47.8684173321418
-73.1348732801203,40.8347093820298,"Acer_saccharum","north america",-64.7698260784507,47.8048176979733
-72.1084918120465,41.0899080081117,"Acer_saccharum","north america",-88.2417152304239,47.2807091119657
-72.3220583368136,41.0714991724706,"Acer_saccharum","north america",-84.9267491321302,47.4563536551891
-73.0109237492658,40.6959976553874,"Acer_saccharum","north america",-84.798074558457,47.4375371121864
-73.4031053440404,40.6285298507378,"Acer_saccharum","north america",-70.3939382524518,47.4050699483932
-74.1435748219978,40.587207807014,"Acer_saccharum","north america",-85.8009035687939,47.3585722249797
-73.8209787477514,40.6269256736988,"Acer_saccharum","north america",-64.932921733308,47.3128185718844
-73.475825755539,40.6357476055201,"Acer_saccharum","north america",-84.7346725490129,47.3129388779625
-76.0778308749928,39.4535209575415,"Acer_saccharum","north america",-64.9943016003811,47.2552979815253
-76.228959833196,39.3806652038125,"Acer_saccharum","north america",-65.0414215327916,47.1791509834237
-76.2082057474259,39.3719939250734,"Acer_saccharum","north america",-70.5099629519677,47.1045746031332
-76.2470747220409,39.3551740789578,"Acer_saccharum","north america",-65.0115785265926,47.1232615832574
-77.1664105227827,38.9216440705818,"Acer_saccharum","north america",-65.1071118790172,47.0964296614768
-89.9464383297657,36.1682686849622,"Acer_saccharum","north america",-90.7193343388877,47.0666637750629
-78.0253443856896,35.958402821204,"Acer_saccharum","north america",-90.4227580561492,47.0328164783996
-80.219819278152,35.8171473428469,"Acer_saccharum","north america",-90.5815209527407,47.0633081715215
-79.1026532322932,35.4074868352207,"Acer_saccharum","north america",-90.6681314577755,47.0309446190023
-82.1877439651893,35.3042920353226,"Acer_saccharum","north america",-90.5537647135921,47.0102873530901
-82.6297610573547,34.5494065022346,"Acer_saccharum","north america",-90.6366956696985,47.0273991968324
-85.2143824890019,34.2653607918625,"Acer_saccharum","north america",-90.7501884603888,47.0098541431662
-83.8398055133744,33.5530709456795,"Acer_saccharum","north america",-70.7430122672952,47.0140951232921
-65.2870750534466,43.6436094635046,"Alnus_incana","north america",-96.9922771866779,53.7716239614844
-65.3809210984224,43.5254971617166,"Alnus_incana","north america",-120.588838312311,66.072019895436
-65.35838184586,43.5136892022495,"Alnus_incana","north america",-114.023533018999,61.8811788685041
-65.6043179908425,43.4713713693247,"Alnus_incana","north america",-109.209694324669,59.3175171087308
-65.752248099968,43.4748269884321,"Alnus_incana","north america",-102.390967267484,57.3781744315676
-65.6254198589358,43.4039704801126,"Alnus_incana","north america",-60.6526096295752,55.1842076659149
-81.8997912307639,43.1232462834306,"Alnus_incana","north america",-82.9948027721899,55.2729035663546
-82.7336712559184,43.034829381473,"Alnus_incana","north america",-79.5746713429887,54.467005481125
-84.4641526173149,42.632454460855,"Alnus_incana","north america",-79.5323108725493,54.372919376192
-83.5803871341296,42.3893675278277,"Alnus_incana","north america",-97.8931067643217,52.6142690122957
-92.2058561567368,42.472415546813,"Alnus_incana","north america",-79.0139602310192,53.4171008609609
-83.8174808223851,41.5379375317966,"Alnus_incana","north america",-100.267307596668,52.6206326458665
-71.3225444558654,41.6275472396628,"Alnus_incana","north america",-79.0135490064978,53.0406257219731
-71.2742377552917,41.5428102194665,"Alnus_incana","north america",-55.7946970094058,52.9052552806749
-69.9881717339063,41.5966007021037,"Alnus_incana","north america",-55.8330437939853,52.7497398474846
-71.3757591475585,41.5165265914241,"Alnus_incana","north america",-55.9792875919952,52.7329251506563
-70.7468254506899,41.4897979119393,"Alnus_incana","north america",-55.9488381621386,52.713561722235
-70.6478779182289,41.3918021398826,"Alnus_incana","north america",-55.8923840229268,52.7106145717129
-70.8280676784379,41.4551965272744,"Alnus_incana","north america",-55.9133528599904,52.5767993604057
-70.873290004318,41.4417019281728,"Alnus_incana","north america",-55.7576372063315,52.5641869093191
-70.931556803201,41.427911929585,"Alnus_incana","north america",-55.8097720705111,52.5346540891918
-70.4648945428919,41.3893874173256,"Alnus_incana","north america",-55.9199107733591,52.5359783758802
-70.0624806554848,41.2900402007574,"Alnus_incana","north america",-55.7596494611518,52.3184554802965
-70.2575012830359,41.3079836107886,"Alnus_incana","north america",-81.5678288189463,52.2693836005224
-71.9411918075429,41.2943599239374,"Alnus_incana","north america",-55.6112681335413,52.2643966331269
-72.3870507863751,41.0918888062584,"Alnus_incana","north america",-55.349275416824,51.9315083050687
-72.1586891244848,40.9869345360386,"Alnus_incana","north america",-55.4209607411082,51.6137506388944
-72.7375852140632,40.893010962483,"Alnus_incana","north america",-57.2635251732787,51.4634324757667
-73.879213161414,40.6869230611885,"Alnus_incana","north america",-57.7212533041605,51.4259604021258
-73.8209787477514,40.6269256736988,"Alnus_incana","north america",-57.6210220845228,51.4164714568919
-74.1767934339636,40.6418239005613,"Alnus_incana","north america",-57.1267330674839,51.3925262553694
-83.859873438952,40.1563933321769,"Alnus_incana","north america",-57.1972212630146,51.3784087723857
-80.272209861598,38.3059096922626,"Alnus_incana","north america",-57.7814160672381,51.3596227716796
-76.2919175846407,37.6338596236391,"Acer_rubrum","north america",-95.0276337505558,49.038717215767
-75.6888471388027,37.4272219809436,"Acer_rubrum","north america",-68.2961516160157,49.1180616226501
-75.7477279143356,37.3447478005457,"Acer_rubrum","north america",-58.4010823063904,48.8554943139061
-75.80060353974,37.2524426053103,"Acer_rubrum","north america",-58.3429831224322,49.0708680712829
-75.8929332473357,37.1316065156197,"Acer_rubrum","north america",-72.0891477313974,48.5539402793056
-75.9345234689237,36.6515481599762,"Acer_rubrum","north america",-89.1082122559002,48.2377907679841
-75.9093341054145,35.9602786907155,"Acer_rubrum","north america",-89.2376949870633,48.2128343537578
-75.6631432566621,35.8838043528999,"Acer_rubrum","north america",-88.8904126292112,47.9792836565164
-75.5326200833962,35.4184428492351,"Acer_rubrum","north america",-89.17934085439,48.1582436580042
-75.9010030955375,35.1368183647412,"Acer_rubrum","north america",-53.3546028284973,47.2691473732915
-76.0825880633629,35.0418023381024,"Acer_rubrum","north america",-88.6371273426955,48.1429002667852
-76.3859177504515,34.7786563797351,"Acer_rubrum","north america",-52.7730740734335,48.1279369452748
-76.9015622228862,34.6848616314507,"Acer_rubrum","north america",-88.5604222748636,48.1512651249272
-76.5878981260399,34.6644665096945,"Acer_rubrum","north america",-89.2817185738451,48.1434244902218
-77.1414788836605,34.637319501454,"Acer_rubrum","north america",-88.6039932955275,48.1457761816535
-77.282306296904,34.5630553618841,"Acer_rubrum","north america",-89.2679890778254,48.1096453855327
-77.501083035125,34.4498035288935,"Acer_rubrum","north america",-89.34252173117,48.0802862613634
-77.6885703272725,34.328062074667,"Acer_rubrum","north america",-69.4577421840664,48.0255620281541
-77.7390372210128,34.2764681494044,"Acer_rubrum","north america",-64.5241577103804,47.9610691918852
-97.1352853444557,34.2043996914866,"Acer_rubrum","north america",-66.1634659006244,48.0015353114299
-77.8451154110753,34.1392361571901,"Acer_rubrum","north america",-89.5709534130659,47.969276258327
-77.9786356674596,33.8750535939729,"Acer_rubrum","north america",-64.6039786053915,47.8230065065978
-78.4410045049064,33.8844128431604,"Acer_rubrum","north america",-88.79468920295,47.9308790124411
-79.3526548117116,33.0375575543789,"Acer_rubrum","north america",-88.8098037231975,47.9183325693774
-80.75498525378,32.3215486152426,"Acer_rubrum","north america",-69.7172699606422,47.8687997892932
-81.4338233689951,31.1877461326537,"Acer_rubrum","north america",-89.2339693324424,47.8684173321418
-81.4541579623242,30.851925524314,"Acer_rubrum","north america",-64.7698260784507,47.8048176979733
-86.9186647197593,30.3712376835074,"Acer_rubrum","north america",-52.9478881376178,47.6253576705407
-88.1788041149221,30.2476611529056,"Acer_rubrum","north america",-88.2417152304239,47.2807091119657
-85.6876998895433,30.1042439376108,"Acer_rubrum","north america",-84.9267491321302,47.4563536551891
-84.3494062678241,30.0310693977421,"Acer_rubrum","north america",-84.798074558457,47.4375371121864
-84.6122811697366,29.7951560419297,"Acer_rubrum","north america",-70.3942180862203,47.402121911771
-84.8969427481652,29.6574101677269,"Acer_rubrum","north america",-87.6155597928798,47.4120544413114
-85.133810760582,29.665066487197,"Acer_rubrum","north america",-85.8009035687939,47.3585722249797
-83.0406525992896,29.1444427321373,"Acer_rubrum","north america",-64.932921733308,47.3128185718844
-82.6941657088842,28.8368737533901,"Acer_rubrum","north america",-84.7346725490129,47.3129388779625
-82.678224973304,28.7685610312262,"Acer_rubrum","north america",-64.9943016003811,47.2552979815253
-80.6793862618892,28.4599903793915,"Acer_rubrum","north america",-65.0414215327916,47.1791509834237
-82.8204785969503,28.0132250961931,"Acer_rubrum","north america",-70.5099629519677,47.1045746031332
-82.8251243276456,27.9715773243165,"Acer_rubrum","north america",-65.0115785265926,47.1232615832574
-80.3120600987365,27.5257119686841,"Acer_rubrum","north america",-65.1071118790172,47.0964296614768
-82.7250698230991,27.6230628940453,"Acer_rubrum","north america",-90.7193343388877,47.0666637750629
-82.6362147946474,27.379119636488,"Acer_rubrum","north america",-90.4227580561492,47.0328164783996
-80.8305967974873,26.9421997996705,"Acer_rubrum","north america",-90.5815209527407,47.0633081715215
-82.2669940214777,26.7594320895164,"Acer_rubrum","north america",-53.6653360812567,47.0430847396618
-82.123690044395,26.6071787528247,"Acer_rubrum","north america",-90.6681314577755,47.0309446190023
-82.2428940918714,26.6549214434468,"Acer_rubrum","north america",-90.5537647135921,47.0102873530901
-82.0882652640293,26.601993608037,"Acer_rubrum","north america",-90.6366956696985,47.0273991968324
-82.1233750991976,26.4595636068791,"Acer_rubrum","north america",-90.7501884603888,47.0098541431662
-81.9289492826124,26.4343844707362,"Acer_rubrum","north america",-70.7430122672952,47.0140951232921
-70.6478779182289,41.3918021398826,"Cornus_cornuta","north america",-127.976369001726,54.6903279402083
-70.4648945428919,41.3893874173256,"Cornus_cornuta","north america",-117.792200066037,50.0599411945219
-70.0624806554848,41.2900402007574,"Cornus_cornuta","north america",-123.360914493503,50.3551664513453
-70.257501283036,41.3079836107886,"Cornus_cornuta","north america",-111.73948648885,50.2918859203855
-71.9982425734276,41.2757776555249,"Cornus_cornuta","north america",-118.94070721004,50.2005942806924
-71.5828319030636,41.1794134387238,"Cornus_cornuta","north america",-109.183815826427,49.7172737966993
-72.1954973057993,41.1799343341403,"Cornus_cornuta","north america",-64.1746226826892,49.8237953063705
-72.4646295711596,40.9550847654164,"Cornus_cornuta","north america",-104.588041583892,49.3316187309913
-72.1084918120465,41.0899080081117,"Cornus_cornuta","north america",-123.369218228856,49.3469988653712
-72.3220583368136,41.0714991724706,"Cornus_cornuta","north america",-58.2641902640026,49.2217564594571
-79.754068571771,40.6120871222036,"Cornus_cornuta","north america",-58.3404206240393,49.2108057371263
-105.645885620397,39.4141941830671,"Cornus_cornuta","north america",-120.868833220805,49.1362721660073
-75.5991679169394,39.8093050910089,"Cornus_cornuta","north america",-58.3567280098885,49.1860060633576
-81.0116814598745,38.8900120184922,"Cornus_cornuta","north america",-58.2027550310891,49.1024530994761
-83.4548863572817,38.9497523430725,"Cornus_cornuta","north america",-123.496780055475,48.9531940117082
-77.3679401963955,38.7563973620605,"Cornus_cornuta","north america",-123.160417038484,49.0844425517226
-122.158594906892,37.7975337734363,"Cornus_cornuta","north america",-58.3429831224322,49.0708680712829
-122.419985846526,37.7230751482223,"Cornus_cornuta","north america",-123.671498102148,48.9728407252227
-122.032779025863,37.2256024984116,"Cornus_cornuta","north america",-53.7247266040959,48.934853290957
-76.8198082240627,37.3419042378906,"Cornus_cornuta","north america",-53.6149346027514,48.8921982194407
-77.8310768788791,36.7541834339166,"Cornus_cornuta","north america",-53.8268195384485,48.8759821670481
-83.6700202250966,36.4674031900475,"Cornus_cornuta","north america",-53.7236605881382,48.8639113962997
-84.9380794411494,35.6373600865535,"Cornus_cornuta","north america",-53.6697099409593,48.8457992499482
-79.9203113591412,34.3743175739201,"Cornus_cornuta","north america",-123.267196072773,48.8379441561378
-80.4261480004539,33.9381951405379,"Cornus_cornuta","north america",-53.773447205336,48.8271421833168
-83.5009637389637,33.7781439177491,"Cornus_cornuta","north america",-100.224583689064,52.4755098208145
-81.9716524131507,33.8192575370434,"Cornus_cornuta","north america",-98.726288876944,50.8735475727656
-85.673578101059,33.2171063423406,"Cornus_cornuta","north america",-95.0548532423594,49.0705573747347
-66.8318909367369,44.6213968988802,"Picea_glauca","north america",-107.697943587897,57.1829022655557
-63.5250084770529,44.6082936655327,"Picea_glauca","north america",-148.799301432691,66.5664904700402
-67.3048003090204,44.6066055658277,"Picea_glauca","north america",-120.826433508089,65.832090269061
-66.8260191505378,44.607499614738,"Picea_glauca","north america",-115.903168152665,66.3497176035983
-63.5017903832084,44.6028118762875,"Picea_glauca","north america",-158.959338573021,66.4311754466176
-67.52468366132,44.5794913635642,"Picea_glauca","north america",-151.636743956985,66.2635594093738
-66.7637438559323,44.5795867313446,"Picea_glauca","north america",-116.419266453191,65.8473685076328
-67.5113271356722,44.5564118014206,"Picea_glauca","north america",-140.232813607405,65.7826674129551
-64.2086450424511,44.558182305468,"Picea_glauca","north america",-141.770119379471,65.717176238972
-67.6588530654481,44.5443368049444,"Picea_glauca","north america",-150.655242956166,65.6610428814263
-103.709992979809,44.0392288670023,"Picea_glauca","north america",-155.552233711535,65.6145174378908
-67.8352006396469,44.5264511236388,"Picea_glauca","north america",-130.344316893439,63.4100196360736
-64.259991053849,44.5283773337608,"Picea_glauca","north america",-146.402261373378,65.4605193112545
-64.2283181527407,44.5262073412073,"Picea_glauca","north america",-152.007928262531,65.4915720190868
-67.5962658766843,44.4844298655889,"Picea_glauca","north america",-153.650665117181,65.1452105962066
-64.2948306359217,44.5139685393201,"Picea_glauca","north america",-156.696628218791,65.1731693447176
-67.5375269280612,44.5029995401636,"Picea_glauca","north america",-162.15356060563,64.9121850771196
-67.8094740741333,44.495775417239,"Picea_glauca","north america",-144.237985911712,64.8005153250827
-67.5392605376667,44.4849354975627,"Picea_glauca","north america",-163.223578708321,64.7523245791905
-63.8701735054321,44.4803913983865,"Picea_glauca","north america",-143.034782262265,64.1291181544498
-64.2847280219861,44.4710030591193,"Picea_glauca","north america",-163.275976878339,64.61765720285
-67.5434839511307,44.4725595883033,"Picea_glauca","north america",-163.318906287766,64.6026470838941
-64.1397136332951,44.4695954867056,"Picea_glauca","north america",-163.296818597534,64.6049630360474
-64.1720402126548,44.4518954535282,"Picea_glauca","north america",-141.031214694267,64.2319827860103
-63.7469479732981,44.4569985923037,"Picea_glauca","north america",-160.287828971896,63.9437319980398
-67.8446636837041,44.4523206116104,"Picea_glauca","north america",-142.054900040499,63.4787254873652
-68.8857878823047,44.4413526122651,"Picea_glauca","north america",-162.358227015667,63.5426172862324
-64.312510065852,44.4477801645798,"Picea_glauca","north america",-162.124330714817,63.3842124804832
-63.730679641567,44.4486881621382,"Picea_glauca","north america",-147.544020867327,62.9247629180479
-67.8711159726112,44.4355076612525,"Picea_glauca","north america",-114.011417878401,61.7390773854617
-63.7671286183395,44.4441055485258,"Picea_glauca","north america",-137.534151042256,61.8421227469211
-64.3030586592696,44.4431219099888,"Picea_glauca","north america",-147.879238585377,62.0414315416065
-68.1428291700615,44.4357088979573,"Picea_glauca","north america",-125.351901697326,60.9358498043873
-85.541718936676,44.3438777022782,"Picea_glauca","north america",-150.215886256954,61.1475823178347
-64.0927493584622,44.436198506458,"Picea_glauca","north america",-127.15152656629,60.7220965910597
-63.5687037766311,44.4360193983957,"Picea_glauca","north america",-150.694474321844,60.619758058192
-64.3076800979044,44.4205605979058,"Picea_glauca","north america",-151.939077965242,60.4488353274077
-64.3264176570825,44.4151417449182,"Picea_glauca","north america",-133.751866023783,60.2506229002205
-68.1337106188703,44.4122101998458,"Picea_glauca","north america",-125.71048534699,59.8398854129347
-68.3979693317968,44.4055996109155,"Picea_glauca","north america",-153.259436573611,59.6954543588477
-66.2709277407146,44.3282349466017,"Picea_glauca","north america",-109.412786479392,59.1792583540703
-68.144206613453,44.3892062279062,"Picea_glauca","north america",-130.055204180304,58.9011452407406
-75.9221682259205,44.390918379169,"Picea_glauca","north america",-65.8659072329713,59.088093436979
-64.2470220993338,44.3842901156502,"Picea_glauca","north america",-65.6167932919327,59.0775631016637
-68.9068651675034,44.3221859090801,"Picea_glauca","north america",-65.7303825762915,59.0694087518737
-68.5129508453282,44.3435680878145,"Picea_glauca","north america",-65.8813553461465,59.0684599143761
-68.4421717917591,44.3464517760887,"Picea_glauca","north america",-65.8843992693753,59.0431332762921
-68.1063746573953,44.3564687925904,"Picea_glauca","north america",-65.6091854440565,59.0476574701776
-64.3287855326006,44.3462611112948,"Picea_glauca","north america",-66.1087013592049,59.044757827266
-64.2156720920208,44.3460136713007,"Picea_glauca","north america",-65.9174862428871,59.0246158755625
-64.1896642702958,44.3096246576353,"Picea_glauca","north america",-65.8369349865512,59.0197157053939
-68.4575152329848,44.3044631450644,"Picea_glauca","north america",-65.8506502181114,59.001839062957
-68.7221116276987,44.2875591461792,"Picea_glauca","north america",-65.8957460961914,58.9872431883283
-76.283095572377,44.2767005249777,"Picea_glauca","north america",-65.9977623027852,58.9637045496857
-66.3652869937661,44.2534858652214,"Picea_glauca","north america",-66.1383638802654,58.8588334902805
-68.4862139541469,44.2698900463907,"Picea_glauca","north america",-66.0920492156118,58.8445326890907
-68.6636912120625,44.2423206694274,"Picea_glauca","north america",-66.310205790085,58.8499320113471
-68.2626348153171,44.2724714069537,"Picea_glauca","north america",-124.341826059731,57.5551823884197
-68.9582640125767,44.2570088347725,"Picea_glauca","north america",-66.493299172468,58.7717396715557
-68.7534609124008,44.2646948343202,"Picea_glauca","north america",-94.4648264006207,58.7610258628948
-68.2359742484847,44.2593035657807,"Picea_glauca","north america",-66.4745568805235,58.7540575329304
-68.2708273344923,44.2466522542996,"Picea_glauca","north america",-127.901288500484,57.28788082764
-64.3697274530028,44.2447496337531,"Picea_glauca","north america",-66.6900160905168,58.549213236091
-68.7653221049414,44.2439984493257,"Picea_glauca","north america",-66.0706531159361,58.3707647891583
-68.8317542823915,44.2371929519267,"Picea_glauca","north america",-62.4382080106399,58.3540439983958
-64.3393823258319,44.2337972303466,"Picea_glauca","north america",-62.5821264756181,58.3112236614052
-68.7989586428175,44.2311732308397,"Picea_glauca","north america",-63.1423910003873,58.1564747589756
-64.2763981979363,44.2304645767208,"Picea_glauca","north america",-62.1143541764916,58.1987897788049
-68.6877062929715,44.1884998855071,"Picea_glauca","north america",-62.5019914784335,58.193816325898
-68.4848224344058,44.2234860608575,"Picea_glauca","north america",-62.4090047227739,58.1271015321242
-68.6177007271448,44.2205341848757,"Picea_glauca","north america",-62.4635353531417,58.1202228502055
-68.7845322075596,44.2111169146139,"Picea_glauca","north america",-102.616489783137,57.2824733131212
-68.6122700128303,44.2033451248352,"Picea_glauca","north america",-62.2178288316101,58.033964946832
-68.4889625373291,44.2067471240192,"Picea_glauca","north america",-68.491848681667,58.0403613793246
-68.4694563757986,44.2001560720919,"Picea_glauca","north america",-62.194857109935,57.98569209823
-68.3321954935918,44.1989009396759,"Picea_glauca","north america",-62.0332733479217,57.9230040396175
-68.3717563979758,44.1877216331059,"Picea_glauca","north america",-61.6901827786335,57.8997337461939
-76.7206720064037,44.1434939072966,"Picea_glauca","north america",-61.7681153869964,57.7722682977346
-68.4439565197726,44.1572769806986,"Picea_glauca","north america",-61.9489683090137,57.7307775398817
-68.8699841099021,44.1549854817787,"Picea_glauca","north america",-61.7924210938594,57.6917077043112
-68.3530544355756,44.1761603992766,"Picea_glauca","north america",-61.694503674745,57.6582544934315
-68.2565978809577,44.1502941750355,"Picea_glauca","north america",-61.7920007020541,57.650980171578
-68.6814260659461,44.1421361815203,"Picea_glauca","north america",-61.6229986496438,57.603419791876
-68.8265342190582,44.1397768170221,"Picea_glauca","north america",-61.9077022132039,57.5183488698654
-64.530690124679,44.1249529401348,"Picea_glauca","north america",-61.7134029529185,57.5639569571772
-68.8367073747003,44.1129146277018,"Picea_glauca","north america",-61.7552097812939,57.5430477121134
-68.4509837516464,44.1258097681368,"Picea_glauca","north america",-61.7504608178047,57.4540809324923
-68.6285069788183,44.1249353367471,"Picea_glauca","north america",-61.5519413754004,57.5179455605452
-68.3633290624983,44.1138692517575,"Picea_glauca","north america",-62.2507144077361,57.4923223666777
-68.5128444052374,44.1129557437326,"Picea_glauca","north america",-61.478717373629,57.4978927777924
-68.852588952982,44.077985337065,"Picea_glauca","north america",-62.1183088800668,57.4969080315832
-68.65643331806,44.1072672040547,"Picea_glauca","north america",-61.5510622231789,57.49975657909
-68.636104104779,44.0506531611406,"Picea_glauca","north america",-61.6230294343708,57.4667140258579
-68.8267215820264,44.0917290366307,"Picea_glauca","north america",-62.0250364591518,57.4711601725068
-76.0865146667769,43.88635171826,"Picea_glauca","north america",-61.5306479263344,57.462817014647
-68.6626259845751,44.0754200538095,"Picea_glauca","north america",-61.5392899799457,57.4296621691051
-68.5990263188899,44.0682460045967,"Picea_glauca","north america",-61.7061107197157,57.3289915097935
-64.6320457477346,44.0405095684644,"Picea_glauca","north america",-61.8348973486862,57.3234019547036
-68.8679486838384,44.0345183734834,"Picea_glauca","north america",-61.8159377754414,57.2772660150864
-76.1794343536382,44.0214817254133,"Picea_glauca","north america",-61.4980484824791,57.2569377943249
-69.0677406792165,44.0021101604187,"Picea_glauca","north america",-61.8492280997313,57.2365243548934
-69.0729580339151,43.9816752645562,"Picea_glauca","north america",-61.4699327004839,57.1938869601662
-69.3492743477192,43.9544783197747,"Picea_glauca","north america",-61.3458905230726,57.0222458397367
-69.4354144317752,43.9300800322215,"Picea_glauca","north america",-61.5029258214482,56.7789202982064
-69.3644920021005,43.933917865737,"Picea_glauca","north america",-61.3015762908447,56.9091278643818
-69.2805886059197,43.9223493275305,"Picea_glauca","north america",-61.292903411575,56.8860021275558
-64.7718320711357,43.9040513531284,"Picea_glauca","north america",-61.0791221121306,56.8648703394138
-69.130199986106,43.8853516621961,"Picea_glauca","north america",-61.2264190968229,56.8376136065738
-68.748733874627,43.8883831763099,"Picea_glauca","north america",-61.1584190182233,56.8186171442481
-69.6742114009659,43.8724234468115,"Picea_glauca","north america",-62.3369520718737,56.8209214232323
-68.9005766355252,43.8637972129619,"Picea_glauca","north america",-61.284490927366,56.8050614459261
-69.3035497131394,43.868567486952,"Picea_glauca","north america",-61.4057903347289,56.8071656846376
-68.8272929067248,43.8535256695496,"Picea_glauca","north america",-61.2578422680432,56.8093796483466
-69.6676404851732,43.8195388172052,"Picea_glauca","north america",-61.2198776995059,56.7831539790795
-70.0056566732516,43.8284804798228,"Picea_glauca","north america",-61.6797304639278,56.7798479871355
-68.8956221171201,43.8312244490296,"Picea_glauca","north america",-61.3421303896465,56.7820108504534
-66.1647666901423,43.8077212665747,"Picea_glauca","north america",-61.3566870325116,56.7593201287539
-70.1168034871419,43.8084322611491,"Picea_glauca","north america",-61.2567635935671,56.7681976276932
-70.0509403671365,43.795904056219,"Picea_glauca","north america",-61.2165658499504,56.7605338533265
-65.9180424263401,43.7584038774576,"Picea_glauca","north america",-61.2477751977068,56.757826457013
-70.1014618912569,43.7880282867094,"Picea_glauca","north america",-76.6401210558476,56.7287017320733
-69.9150254237508,43.7841753308669,"Picea_glauca","north america",-61.1795976148699,56.7348517240472
-69.6144458625394,43.7698015051243,"Picea_glauca","north america",-61.2123408074385,56.717133482346
-69.3101852831619,43.7657541275619,"Picea_glauca","north america",-61.3087921335709,56.7170208960201
-70.0582000655993,43.756944379517,"Picea_glauca","north america",-61.3574244095746,56.7225451710808
-65.9519776440559,43.7530616270234,"Picea_glauca","north america",-76.6408705377607,56.6202597985561
-66.1000932623842,43.7443659732723,"Picea_glauca","north america",-61.16578405194,56.6335962600221
-65.9061619301772,43.7391159958198,"Picea_glauca","north america",-61.2414383974002,56.68521361823
-65.8848105414411,43.7274147534023,"Picea_glauca","north america",-61.2891513455452,56.6776706629114
-65.9345730278896,43.7216309726584,"Picea_glauca","north america",-61.2429589114221,56.6646692975397
-66.0471543959005,43.7225718263978,"Picea_glauca","north america",-61.0513587462439,56.6612560273183
