"","x","y","GDD","GDD.lastfrost","DayLastFrost","MeanTmins","SDev.Tmins","Mean.Chill.Utah","Mean.Chill.Portions","year","ID","weights"
"45",22.375,38.625,115.769990706816,0,28,3.80882971660492,5.27337865247527,1601.5,89.0902113344027,1984,9,1.81282910502335
"46",19.875,40.375,302.179978493601,7.97999870404601,53,8.46127642094693,5.03512518039553,1905,94.7543753827161,1985,1,1.78305645529446
"47",21.125,39.875,105.319990493357,0,57,3.65287227328233,5.78402817224335,1780,96.6282908733405,1985,2,1.79167621309992
"48",21.375,39.875,217.329984860495,0,57,5.77851052370239,5.61967309143403,2004,98.5189468450022,1985,3,1.79167621309992
"49",21.125,39.625,107.659990441054,0,57,3.68521269803193,5.74472253246344,1856,98.9265116818302,1985,4,1.79595226393844
"50",21.375,39.625,133.199989423156,0,57,4.15085098555589,5.72062400269289,1904.5,97.8812215219992,1985,5,1.79595226393844
"51",21.625,39.125,175.019987370819,0,57,5.01648926402026,5.5582884334339,2093,99.5267632435964,1985,6,1.80443631368747
"52",21.625,38.875,201.939986098558,0,57,5.62595733544452,5.47497322864558,2107.5,100.923297822405,1985,7,1.80864415562071
"53",21.875,38.875,159.209988171235,0,57,4.79585097107957,5.56618513695487,2116.5,100.407080030134,1985,8,1.80864415562071
"54",22.375,38.625,185.979986902326,0,57,5.42340414860147,5.49367525828931,2122,101.268261459297,1985,9,1.81282910502335
"55",19.875,40.375,349.439975425601,0,NA,8.81702109384648,5.00421594154112,1681,89.2444566288756,1986,1,1.78305645529446
"56",21.125,39.875,84.2099911887199,0,45,3.80851056767588,5.54259866307732,1571.5,94.6593505957024,1986,2,1.79167621309992
"57",21.375,39.875,188.079983949661,0,27,5.7101062699122,5.31899740652184,1688.5,94.3625082191074,1986,3,1.79167621309992
"58",21.125,39.625,85.8899909276515,0,45,3.8775531192647,5.50273601640147,1641.5,95.9946193711566,1986,4,1.79595226393844
"59",21.375,39.625,101.409990133718,0,45,4.19053183573278,5.43803221807483,1661,96.0123787647106,1986,5,1.79595226393844
"60",21.625,39.125,138.639987960458,0.33999976888299,45,4.92755309579537,5.30462189039159,1766,97.1172920351567,1986,6,1.80443631368747
"61",21.625,38.875,175.659983780235,0.0899997744709253,19,5.5689360601233,5.22109380013161,1758.5,97.8642754030277,1986,7,1.80864415562071
"62",21.875,38.875,117.129989111796,0,45,4.52659565794896,5.31434417188127,1767,97.7975820739855,1986,8,1.80864415562071
"63",22.375,38.625,131.339988123626,0,19,4.81914884295869,5.24328894520482,1830.5,98.7720049765569,1986,9,1.81282910502335
"64",19.875,40.375,200.989980978891,16.0599974058568,69,5.76787222583005,6.23815112332355,1786,88.5260071932842,1987,1,1.78305645529446
"65",21.125,39.875,26.9699960444123,0,79,0.787234039461993,7.15097647827719,1916,101.858279722976,1987,2,1.79167621309992
"66",21.375,39.875,99.9199888259172,0.869999757036567,78,2.86095739742543,6.95950734115377,2143,103.555541107729,1987,3,1.79167621309992
"67",21.125,39.625,27.959996022284,0,79,0.930957440445398,6.99308709971476,1997,101.454974159515,1987,4,1.79595226393844
"68",21.375,39.625,37.8299949076027,0,79,1.24287232715002,7.03960856657739,1997,103.594752956716,1987,5,1.79595226393844
"69",21.625,39.125,63.7699923161417,1.18999974988401,78,2.23170209222255,6.69332019341749,2151,104.888644797089,1987,6,1.80443631368747
"70",21.625,38.875,91.2099896911532,3.89999924227595,73,2.94021271462453,6.49574745161927,2163,101.203981618042,1987,7,1.80864415562071
"71",21.875,38.875,52.8299930077046,1.23999974876642,79,1.80308508052629,6.75383272288863,2107.5,102.677332607658,1987,8,1.80864415562071
"72",22.375,38.625,69.7999919578433,1.57999974116683,78,2.21585102880651,6.79001213300464,2114,103.859102319905,1987,9,1.81282910502335
"73",19.875,40.375,284.149979567155,0,NA,7.50319133597882,5.73032071984283,1695,92.7707986348455,1988,1,1.78305645529446
