"datasetID","genus","species","varetc","woody","forcetemp","forcetemp_night","photoperiod_day","response","response.time","Total_Chilling_Hours","provenance.lat","force","photo","chill","resp","force_type","photo_type","chill_type","chill.cen","photo.cen","force.cen","force.z","chill.z","photo.z","chill.hrs","chill.ports","chill.hrs.z","chill.ports.z","complex","complex.wname","prov.lat"
"heide93a","Fagus","sylvatica","","yes","21","21","13","timeonly",20.935,2734,55.75,21,13,12,20.935,"exp","exp","fldest",1622.56990556139,-1.68497138888889,3.64815507651586,0.73229762979316,1.99361297599526,-0.30258111101319,2734,125.207433640995,1.50853385110869,1.40697391601434,9,"Fagus_sylvatica",12
"heide93a","Fagus","sylvatica","","yes","21","21","14","timeonly",19.256,2734,55.75,21,14,12,19.256,"exp","exp","fldest",1622.56990556139,-0.684971388888888,3.64815507651586,0.73229762979316,1.99361297599526,-0.123004702174154,2734,125.207433640995,1.50853385110869,1.40697391601434,9,"Fagus_sylvatica",12
"heide93a","Fagus","sylvatica","","yes","21","21","15","timeonly",17.185,2734,55.75,21,15,12,17.185,"exp","exp","fldest",1622.56990556139,0.315028611111112,3.64815507651586,0.73229762979316,1.99361297599526,0.0565717066648829,2734,125.207433640995,1.50853385110869,1.40697391601434,9,"Fagus_sylvatica",12
"heide93a","Fagus","sylvatica","","yes","21","21","16","timeonly",16.513,2734,55.75,21,16,12,16.513,"exp","exp","fldest",1622.56990556139,1.31502861111111,3.64815507651586,0.73229762979316,1.99361297599526,0.23614811550392,2734,125.207433640995,1.50853385110869,1.40697391601434,9,"Fagus_sylvatica",12
"heide93a","Fagus","sylvatica","","yes","21","21","24","timeonly",14.05,2734,55.75,21,24,12,14.05,"exp","exp","fldest",1622.56990556139,9.31502861111111,3.64815507651586,0.73229762979316,1.99361297599526,1.67275938621621,2734,125.207433640995,1.50853385110869,1.40697391601434,9,"Fagus_sylvatica",12
"heide93a","Fagus","sylvatica","","yes","21","21","8","timeonly",32.242,2507,59.67,21,8,9.6625,32.242,"exp","exp","fldest",1061.56990556139,-6.68497138888889,3.64815507651586,0.73229762979316,1.30432564501497,-1.20046315520837,2507,124.521114016523,1.24554190391493,1.3889816135132,9,"Fagus_sylvatica",12
"heide93a","Fagus","sylvatica","","yes","21","21","13","timeonly",19.032,2507,59.67,21,13,9.6625,19.032,"exp","exp","fldest",1061.56990556139,-1.68497138888889,3.64815507651586,0.73229762979316,1.30432564501497,-0.30258111101319,2507,124.521114016523,1.24554190391493,1.3889816135132,9,"Fagus_sylvatica",12
"heide93a","Fagus","sylvatica","","yes","21","21","14","timeonly",17.297,2507,59.67,21,14,9.6625,17.297,"exp","exp","fldest",1061.56990556139,-0.684971388888888,3.64815507651586,0.73229762979316,1.30432564501497,-0.123004702174154,2507,124.521114016523,1.24554190391493,1.3889816135132,9,"Fagus_sylvatica",12
"heide93a","Fagus","sylvatica","","yes","21","21","15","timeonly",15.673,2507,59.67,21,15,9.6625,15.673,"exp","exp","fldest",1061.56990556139,0.315028611111112,3.64815507651586,0.73229762979316,1.30432564501497,0.0565717066648829,2507,124.521114016523,1.24554190391493,1.3889816135132,9,"Fagus_sylvatica",12
"heide93a","Fagus","sylvatica","","yes","21","21","16","timeonly",14.666,2507,59.67,21,16,9.6625,14.666,"exp","exp","fldest",1061.56990556139,1.31502861111111,3.64815507651586,0.73229762979316,1.30432564501497,0.23614811550392,2507,124.521114016523,1.24554190391493,1.3889816135132,9,"Fagus_sylvatica",12
"heide93a","Fagus","sylvatica","","yes","21","21","24","timeonly",12.874,2507,59.67,21,24,9.6625,12.874,"exp","exp","fldest",1061.56990556139,9.31502861111111,3.64815507651586,0.73229762979316,1.30432564501497,1.67275938621621,2507,124.521114016523,1.24554190391493,1.3889816135132,9,"Fagus_sylvatica",12
"laube14b","Betula","pendula","","yes","25.3","","16","timeonly",11.06,2044,48.403008,25.3,16,6.72916666666667,11.06,"exp","exp","fldest",357.569905561385,1.31502861111111,7.94815507651586,1.59544070953249,0.439337621824028,0.23614811550392,2044,95.9574954377482,0.709131016026323,0.640168308936831,5,"Betula_pendula",12
"myking95","Betula","pubescens","","yes","15","","8","timeonly",14.33,2520,56.1,15,8,0,14.33,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,2520,13.1312945140011,1.26060311674981,-1.53117286928856,6,"Betula_pubescens",7
"myking95","Betula","pubescens","","yes","15","","24","timeonly",13.29,2520,56.1,15,24,0,13.29,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,2520,13.1312945140011,1.26060311674981,-1.53117286928856,6,"Betula_pubescens",7
"myking95","Betula","pubescens","","yes","15","","24","timeonly",12.25,2520,64,15,24,0,12.25,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,2520,13.1312945140011,1.26060311674981,-1.53117286928856,6,"Betula_pubescens",7
"myking95","Betula","pendula","","yes","15","","24","timeonly",11.79,2520,56.1,15,24,0,11.79,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,2520,13.1312945140011,1.26060311674981,-1.53117286928856,5,"Betula_pendula",12
"myking95","Betula","pubescens","","yes","15","","8","timeonly",11.22,2520,69,15,8,0,11.22,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,2520,13.1312945140011,1.26060311674981,-1.53117286928856,6,"Betula_pubescens",7
"myking95","Betula","pendula","","yes","15","","8","timeonly",13.28,2520,64,15,8,0,13.28,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,2520,13.1312945140011,1.26060311674981,-1.53117286928856,5,"Betula_pendula",12
"myking95","Betula","pubescens","","yes","15","","8","timeonly",13.36,2520,64,15,8,0,13.36,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,2520,13.1312945140011,1.26060311674981,-1.53117286928856,6,"Betula_pubescens",7
"myking95","Betula","pubescens","","yes","15","","24","timeonly",10.31,2520,69,15,24,0,10.31,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,2520,13.1312945140011,1.26060311674981,-1.53117286928856,6,"Betula_pubescens",7
"myking95","Betula","pubescens","","yes","15","","24","timeonly",12.37,2520,64,15,24,0,12.37,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,2520,13.1312945140011,1.26060311674981,-1.53117286928856,6,"Betula_pubescens",7
"myking95","Betula","pubescens","","yes","15","","8","timeonly",13.5,2520,64,15,8,0,13.5,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,2520,13.1312945140011,1.26060311674981,-1.53117286928856,6,"Betula_pubescens",7
"myking95","Betula","pendula","","yes","15","","24","timeonly",11.6,2520,64,15,24,0,11.6,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,2520,13.1312945140011,1.26060311674981,-1.53117286928856,5,"Betula_pendula",12
"myking95","Betula","pendula","","yes","15","","8","timeonly",12.84,2520,64,15,8,0,12.84,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,2520,13.1312945140011,1.26060311674981,-1.53117286928856,5,"Betula_pendula",12
"myking95","Betula","pendula","","yes","15","","8","timeonly",11.37,2520,69,15,8,0,11.37,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,2520,13.1312945140011,1.26060311674981,-1.53117286928856,5,"Betula_pendula",12
"myking95","Betula","pubescens","","yes","15","","24","timeonly",10.28,2520,69,15,24,0,10.28,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,2520,13.1312945140011,1.26060311674981,-1.53117286928856,6,"Betula_pubescens",7
"myking95","Betula","pendula","","yes","15","","24","timeonly",9.31,2520,69,15,24,0,9.31,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,2520,13.1312945140011,1.26060311674981,-1.53117286928856,5,"Betula_pendula",12
"myking95","Betula","pubescens","","yes","15","","8","timeonly",14.05,2520,56.1,15,8,0,14.05,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,2520,13.1312945140011,1.26060311674981,-1.53117286928856,6,"Betula_pubescens",7
"myking95","Betula","pendula","","yes","15","","24","timeonly",9.68,2520,69,15,24,0,9.68,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,2520,13.1312945140011,1.26060311674981,-1.53117286928856,5,"Betula_pendula",12
"myking95","Betula","pubescens","","yes","15","","24","timeonly",13.82,2520,56.1,15,24,0,13.82,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,2520,13.1312945140011,1.26060311674981,-1.53117286928856,6,"Betula_pubescens",7
"myking95","Betula","pendula","","yes","15","","24","timeonly",12.29,2520,56.1,15,24,0,12.29,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,2520,13.1312945140011,1.26060311674981,-1.53117286928856,5,"Betula_pendula",12
"myking95","Betula","pubescens","","yes","15","","8","timeonly",11.42,2520,69,15,8,0,11.42,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,2520,13.1312945140011,1.26060311674981,-1.53117286928856,6,"Betula_pubescens",7
"myking95","Betula","pendula","","yes","15","","8","timeonly",14.43,2520,56.1,15,8,0,14.43,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,2520,13.1312945140011,1.26060311674981,-1.53117286928856,5,"Betula_pendula",12
"myking95","Betula","pendula","","yes","15","","8","timeonly",14.74,2520,56.1,15,8,0,14.74,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,2520,13.1312945140011,1.26060311674981,-1.53117286928856,5,"Betula_pendula",12
"myking95","Betula","pendula","","yes","15","","24","timeonly",11.79,2520,64,15,24,0,11.79,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,2520,13.1312945140011,1.26060311674981,-1.53117286928856,5,"Betula_pendula",12
"myking95","Betula","pendula","","yes","15","","8","timeonly",6.57,3264,69,15,8,0,6.57,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,3264,17.1838471001481,2.12256791283862,-1.42493264326002,5,"Betula_pendula",12
"myking95","Betula","pendula","","yes","15","","24","timeonly",7.58,3264,56.1,15,24,0,7.58,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,3264,17.1838471001481,2.12256791283862,-1.42493264326002,5,"Betula_pendula",12
"myking95","Betula","pendula","","yes","15","","8","timeonly",7.79,3264,64,15,8,0,7.79,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,3264,17.1838471001481,2.12256791283862,-1.42493264326002,5,"Betula_pendula",12
"myking95","Betula","pendula","","yes","15","","24","timeonly",8.32,3264,64,15,24,0,8.32,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,3264,17.1838471001481,2.12256791283862,-1.42493264326002,5,"Betula_pendula",12
"myking95","Betula","pendula","","yes","15","","24","timeonly",6.26,3264,69,15,24,0,6.26,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,3264,17.1838471001481,2.12256791283862,-1.42493264326002,5,"Betula_pendula",12
"myking95","Betula","pubescens","","yes","15","","8","timeonly",10.17,3264,64,15,8,0,10.17,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,3264,17.1838471001481,2.12256791283862,-1.42493264326002,6,"Betula_pubescens",7
"myking95","Betula","pubescens","","yes","15","","8","timeonly",10.76,3264,56.1,15,8,0,10.76,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,3264,17.1838471001481,2.12256791283862,-1.42493264326002,6,"Betula_pubescens",7
"myking95","Betula","pubescens","","yes","15","","24","timeonly",9.62,3264,69,15,24,0,9.62,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,3264,17.1838471001481,2.12256791283862,-1.42493264326002,6,"Betula_pubescens",7
"myking95","Betula","pubescens","","yes","15","","24","timeonly",6.64,3264,64,15,24,0,6.64,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,3264,17.1838471001481,2.12256791283862,-1.42493264326002,6,"Betula_pubescens",7
"myking95","Betula","pendula","","yes","15","","24","timeonly",7.71,3264,56.1,15,24,0,7.71,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,3264,17.1838471001481,2.12256791283862,-1.42493264326002,5,"Betula_pendula",12
"myking95","Betula","pubescens","","yes","15","","8","timeonly",9.14,3264,69,15,8,0,9.14,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,3264,17.1838471001481,2.12256791283862,-1.42493264326002,6,"Betula_pubescens",7
"myking95","Betula","pendula","","yes","15","","8","timeonly",10.31,3264,56.1,15,8,0,10.31,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,3264,17.1838471001481,2.12256791283862,-1.42493264326002,5,"Betula_pendula",12
"myking95","Betula","pendula","","yes","15","","24","timeonly",6.95,3264,69,15,24,0,6.95,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,3264,17.1838471001481,2.12256791283862,-1.42493264326002,5,"Betula_pendula",12
"myking95","Betula","pubescens","","yes","15","","24","timeonly",9.62,3264,56.1,15,24,0,9.62,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,3264,17.1838471001481,2.12256791283862,-1.42493264326002,6,"Betula_pubescens",7
"myking95","Betula","pendula","","yes","15","","8","timeonly",8.63,3264,64,15,8,0,8.63,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,3264,17.1838471001481,2.12256791283862,-1.42493264326002,5,"Betula_pendula",12
"myking95","Betula","pubescens","","yes","15","","8","timeonly",8.86,3264,69,15,8,0,8.86,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,3264,17.1838471001481,2.12256791283862,-1.42493264326002,6,"Betula_pubescens",7
"myking95","Betula","pubescens","","yes","15","","24","timeonly",9.14,3264,69,15,24,0,9.14,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,3264,17.1838471001481,2.12256791283862,-1.42493264326002,6,"Betula_pubescens",7
"myking95","Betula","pendula","","yes","15","","24","timeonly",8.63,3264,64,15,24,0,8.63,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,3264,17.1838471001481,2.12256791283862,-1.42493264326002,5,"Betula_pendula",12
"myking95","Betula","pubescens","","yes","15","","8","timeonly",11.11,3264,56.1,15,8,0,11.11,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,3264,17.1838471001481,2.12256791283862,-1.42493264326002,6,"Betula_pubescens",7
"myking95","Betula","pendula","","yes","15","","8","timeonly",10.74,3264,56.1,15,8,0,10.74,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,3264,17.1838471001481,2.12256791283862,-1.42493264326002,5,"Betula_pendula",12
"myking95","Betula","pubescens","","yes","15","","8","timeonly",10.08,3264,64,15,8,0,10.08,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,3264,17.1838471001481,2.12256791283862,-1.42493264326002,6,"Betula_pubescens",7
"myking95","Betula","pendula","","yes","15","","8","timeonly",6.95,3264,69,15,8,0,6.95,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,3264,17.1838471001481,2.12256791283862,-1.42493264326002,5,"Betula_pendula",12
"myking95","Betula","pubescens","","yes","15","","24","timeonly",9.65,3264,56.1,15,24,0,9.65,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,3264,17.1838471001481,2.12256791283862,-1.42493264326002,6,"Betula_pubescens",7
"myking95","Betula","pendula","","yes","15","","8","timeonly",31.45,1056,69,15,8,0,31.45,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,1056,5.15694028921719,-0.435521159424951,-1.74022560266179,5,"Betula_pendula",12
"myking95","Betula","pendula","","yes","15","","24","timeonly",31.15,1056,56.1,15,24,0,31.15,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,1056,5.15694028921719,-0.435521159424951,-1.74022560266179,5,"Betula_pendula",12
"myking95","Betula","pubescens","","yes","15","","24","timeonly",30.73,1056,64,15,24,0,30.73,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,1056,5.15694028921719,-0.435521159424951,-1.74022560266179,6,"Betula_pubescens",7
"myking95","Betula","pubescens","","yes","15","","8","timeonly",54.73,1056,56.1,15,8,0,54.73,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,1056,5.15694028921719,-0.435521159424951,-1.74022560266179,6,"Betula_pubescens",7
"myking95","Betula","pubescens","","yes","15","","8","timeonly",43.36,1056,64,15,8,0,43.36,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,1056,5.15694028921719,-0.435521159424951,-1.74022560266179,6,"Betula_pubescens",7
"myking95","Betula","pendula","","yes","15","","24","timeonly",31.37,1056,56.1,15,24,0,31.37,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,1056,5.15694028921719,-0.435521159424951,-1.74022560266179,5,"Betula_pendula",12
"myking95","Betula","pendula","","yes","15","","8","timeonly",56.41,1056,56.1,15,8,0,56.41,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,1056,5.15694028921719,-0.435521159424951,-1.74022560266179,5,"Betula_pendula",12
"myking95","Betula","pendula","","yes","15","","24","timeonly",35.37,1056,64,15,24,0,35.37,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,1056,5.15694028921719,-0.435521159424951,-1.74022560266179,5,"Betula_pendula",12
"myking95","Betula","pubescens","","yes","15","","8","timeonly",43.6,1056,64,15,8,0,43.6,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,1056,5.15694028921719,-0.435521159424951,-1.74022560266179,6,"Betula_pubescens",7
"myking95","Betula","pendula","","yes","15","","8","timeonly",49.31,1056,64,15,8,0,49.31,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,1056,5.15694028921719,-0.435521159424951,-1.74022560266179,5,"Betula_pendula",12
"myking95","Betula","pendula","","yes","15","","24","timeonly",24.21,1056,69,15,24,0,24.21,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,1056,5.15694028921719,-0.435521159424951,-1.74022560266179,5,"Betula_pendula",12
"myking95","Betula","pubescens","","yes","15","","8","timeonly",26.89,1056,69,15,8,0,26.89,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,1056,5.15694028921719,-0.435521159424951,-1.74022560266179,6,"Betula_pubescens",7
"myking95","Betula","pendula","","yes","15","","8","timeonly",49.05,1056,64,15,8,0,49.05,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,1056,5.15694028921719,-0.435521159424951,-1.74022560266179,5,"Betula_pendula",12
"myking95","Betula","pubescens","","yes","15","","24","timeonly",34.05,1056,56.1,15,24,0,34.05,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,1056,5.15694028921719,-0.435521159424951,-1.74022560266179,6,"Betula_pubescens",7
"myking95","Betula","pubescens","","yes","15","","8","timeonly",27.02,1056,69,15,8,0,27.02,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,1056,5.15694028921719,-0.435521159424951,-1.74022560266179,6,"Betula_pubescens",7
"myking95","Betula","pubescens","","yes","15","","24","timeonly",26.89,1056,69,15,24,0,26.89,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,1056,5.15694028921719,-0.435521159424951,-1.74022560266179,6,"Betula_pubescens",7
"myking95","Betula","pubescens","","yes","15","","24","timeonly",26.87,1056,69,15,24,0,26.87,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,1056,5.15694028921719,-0.435521159424951,-1.74022560266179,6,"Betula_pubescens",7
"myking95","Betula","pendula","","yes","15","","24","timeonly",23.97,1056,69,15,24,0,23.97,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,1056,5.15694028921719,-0.435521159424951,-1.74022560266179,5,"Betula_pendula",12
"myking95","Betula","pendula","","yes","15","","8","timeonly",31.79,1056,69,15,8,0,31.79,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,1056,5.15694028921719,-0.435521159424951,-1.74022560266179,5,"Betula_pendula",12
"myking95","Betula","pubescens","","yes","15","","8","timeonly",54.81,1056,56.1,15,8,0,54.81,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,1056,5.15694028921719,-0.435521159424951,-1.74022560266179,6,"Betula_pubescens",7
"myking95","Betula","pendula","","yes","15","","24","timeonly",34.81,1056,64,15,24,0,34.81,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,1056,5.15694028921719,-0.435521159424951,-1.74022560266179,5,"Betula_pendula",12
"myking95","Betula","pubescens","","yes","15","","24","timeonly",30.53,1056,64,15,24,0,30.53,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,1056,5.15694028921719,-0.435521159424951,-1.74022560266179,6,"Betula_pubescens",7
"myking95","Betula","pubescens","","yes","15","","24","timeonly",33.97,1056,56.1,15,24,0,33.97,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,1056,5.15694028921719,-0.435521159424951,-1.74022560266179,6,"Betula_pubescens",7
"myking95","Betula","pendula","","yes","15","","8","timeonly",56.42,1056,56.1,15,8,0,56.42,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,1056,5.15694028921719,-0.435521159424951,-1.74022560266179,5,"Betula_pendula",12
"myking95","Betula","pendula","","yes","15","","8","timeonly",27.94,1776,64,15,8,0,27.94,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,1776,9.07874195186457,0.398638320660997,-1.63741309468766,5,"Betula_pendula",12
"myking95","Betula","pendula","","yes","15","","24","timeonly",14.95,1776,69,15,24,0,14.95,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,1776,9.07874195186457,0.398638320660997,-1.63741309468766,5,"Betula_pendula",12
"myking95","Betula","pendula","","yes","15","","8","timeonly",22.21,1776,69,15,8,0,22.21,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,1776,9.07874195186457,0.398638320660997,-1.63741309468766,5,"Betula_pendula",12
"myking95","Betula","pubescens","","yes","15","","24","timeonly",23.05,1776,56.1,15,24,0,23.05,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,1776,9.07874195186457,0.398638320660997,-1.63741309468766,6,"Betula_pubescens",7
"myking95","Betula","pendula","","yes","15","","24","timeonly",14.96,1776,69,15,24,0,14.96,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,1776,9.07874195186457,0.398638320660997,-1.63741309468766,5,"Betula_pendula",12
"myking95","Betula","pendula","","yes","15","","8","timeonly",24.73,1776,56.1,15,8,0,24.73,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,1776,9.07874195186457,0.398638320660997,-1.63741309468766,5,"Betula_pendula",12
"myking95","Betula","pendula","","yes","15","","8","timeonly",24.84,1776,56.1,15,8,0,24.84,"exp","exp","exp",-1257.43009443861,-6.68497138888889,-2.35184492348414,-0.472088062866376,-1.54497439160406,-1.20046315520837,1776,9.07874195186457,0.398638320660997,-1.63741309468766,5,"Betula_pendula",12
"myking95","Betula","pendula","","yes","15","","24","timeonly",22.11,1776,56.1,15,24,0,22.11,"exp","exp","exp",-1257.43009443861,9.31502861111111,-2.35184492348414,-0.472088062866376,-1.54497439160406,1.67275938621621,1776,9.07874195186457,0.398638320660997,-1.63741309468766,5,"Betula_pendula",12
