"","LastName","FirstName","DatasetID","Dataset","SpeciesName","ObservationID","Latitude","Leaf carbon content per dry mass","Leaf carbon/nitrogen (C/N) ratio","Longitude","Plant developmental status / plant age / maturity / plant life stage"
"338","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046504,"48∞ 11' 357""","49.8745649","25.58351278","1∞ 31' 903""","old tree"
"339","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046505,"48∞ 11' 357""","52.29690417","26.80213965","1∞ 31' 903""","old tree"
"340","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046506,"48∞ 11' 357""","50.08439861","25.4259248","1∞ 31' 903""","old tree"
"341","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046507,"48∞ 11' 357""","51.03262003","25.44459165","1∞ 31' 903""","old tree"
"342","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046508,"48∞ 11' 357""","51.06385214","23.893158","1∞ 31' 903""","old tree"
"343","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046509,"48∞ 11' 357""","50.21641906","22.29216782","1∞ 31' 903""","old tree"
"344","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046510,"48∞ 11' 357""","50.55970468","26.00334189","1∞ 31' 903""","old tree"
"345","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046511,"48∞ 11' 357""","50.37643727","23.06039254","1∞ 31' 903""","old tree"
"346","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046512,"48∞ 11' 357""","50.60745173","28.23196576","1∞ 31' 903""","old tree"
"347","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046513,"48∞ 11' 357""","49.78641394","28.32073474","1∞ 31' 903""","old tree"
"348","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046514,"48∞ 11' 357""","52.32510386","41.15556161","1∞ 31' 903""","old tree"
"349","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046515,"48∞ 11' 357""","50.0571497","22.42221042","1∞ 31' 903""","old tree"
"350","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046516,"48∞ 11' 357""","52.23141126","27.08369219","1∞ 31' 903""","old tree"
"351","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046517,"48∞ 11' 357""","52.22032168","32.63437801","1∞ 31' 903""","old tree"
"352","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046518,"48∞ 11' 357""","52.73899855","28.85004853","1∞ 31' 903""","old tree"
"353","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046519,"48∞ 11' 357""","51.95743443","35.85842163","1∞ 31' 903""","old tree"
"354","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046520,"48∞ 11' 357""","50.87275174","28.33263079","1∞ 31' 903""","old tree"
"355","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046521,"48∞ 11' 357""","50.83578151","32.39211753","1∞ 31' 903""","old tree"
"356","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046522,"48∞ 11' 357""","52.06445162","28.031138","1∞ 31' 903""","old tree"
"357","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046523,"48∞ 11' 357""","44.3709702","20.66507737","1∞ 31' 903""","old tree"
"358","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046524,"48∞ 11' 927""","50.24078845","24.18317153","1∞ 32' 763""","young tree"
"359","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046525,"48∞ 11' 927""","46.96496941","23.55319776","1∞ 32' 763""","young tree"
"360","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046526,"48∞ 11' 927""","49.85738907","20.34711317","1∞ 32' 763""","young tree"
"361","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046527,"48∞ 11' 927""","50.17557949","23.08375451","1∞ 32' 763""","young tree"
"362","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046528,"48∞ 11' 927""","50.1242914","18.77352721","1∞ 32' 763""","young tree"
"363","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046529,"48∞ 11' 927""","48.74860062","19.50624815","1∞ 32' 763""","young tree"
"364","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046530,"48∞ 11' 927""","47.63263095","20.99700519","1∞ 32' 763""","young tree"
"365","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046531,"48∞ 11' 927""","50.25032672","21.68460505","1∞ 32' 763""","young tree"
"366","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046532,"48∞ 11' 927""","49.57848328","18.18349289","1∞ 32' 763""","young tree"
"367","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046533,"48∞ 11' 927""","49.68037068","17.59744059","1∞ 32' 763""","young tree"
"368","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046534,"48∞ 11' 927""","48.31316508","18.39343266","1∞ 32' 763""","young tree"
"369","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046535,"48∞ 11' 927""","50.64993446","23.46077621","1∞ 32' 763""","young tree"
"370","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046536,"48∞ 11' 927""","49.3755947","66.10441158","1∞ 32' 763""","young tree"
"371","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046537,"48∞ 11' 927""","32.49837628","33.27165023","1∞ 32' 763""","young tree"
"372","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046538,"48∞ 11' 927""","45.99318527","22.74782207","1∞ 32' 763""","young tree"
"373","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046539,"48∞ 11' 927""","49.08450306","33.17793309","1∞ 32' 763""","young tree"
"374","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046540,"48∞ 11' 927""","49.04472468","33.70775487","1∞ 32' 763""","young tree"
"375","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046541,"48∞ 11' 927""","48.88546924","27.55022701","1∞ 32' 763""","young tree"
"376","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046542,"48∞ 11' 927""","48.64469784","28.19230698","1∞ 32' 763""","young tree"
"377","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046543,"48∞ 11' 927""","47.8686157","24.11239119","1∞ 32' 763""","young tree"
"378","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046544,"48∞ 11' 927""","47.1545437","23.93193116","1∞ 32' 763""","young tree"
"379","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046545,"48∞ 11' 927""","47.25124061","22.29197766","1∞ 32' 763""","young tree"
"380","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046546,"48∞ 11' 927""","48.29584023","24.62102704","1∞ 32' 763""","young tree"
"381","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046547,"48∞ 11' 927""","50.13900711","22.73803169","1∞ 32' 763""","young tree"
"382","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046548,"48∞ 11' 927""","49.09817246","25.68396792","1∞ 32' 763""","young tree"
"383","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046549,"48∞ 11' 927""","48.78494708","19.48221711","1∞ 32' 763""","young tree"
"384","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046550,"48∞ 11' 927""","49.3160829","22.37866916","1∞ 32' 763""","young tree"
"385","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046551,"48∞ 11' 927""","49.31501257","20.40155738","1∞ 32' 763""","young tree"
"386","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046552,"48∞ 11' 927""","48.45484908","18.86914613","1∞ 32' 763""","young tree"
"387","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046553,"48∞ 11' 944""","50.54582256","22.62633844","1∞ 32' 676""","young tree"
"388","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046554,"48∞ 11' 944""","50.45977227","21.6829866","1∞ 32' 676""","young tree"
"389","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046555,"48∞ 11' 944""","50.55084283","20.99741967","1∞ 32' 676""","young tree"
"390","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046556,"48∞ 11' 944""","50.34031801","15.69579728","1∞ 32' 676""","young tree"
"391","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046557,"48∞ 11' 944""","49.9761185","16.71370174","1∞ 32' 676""","young tree"
"392","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046558,"48∞ 11' 944""","50.27986309","17.99292405","1∞ 32' 676""","young tree"
"393","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046559,"48∞ 11' 944""","50.54936665","18.9270648","1∞ 32' 676""","young tree"
"394","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046560,"48∞ 11' 944""","50.7073204","17.09248364","1∞ 32' 676""","young tree"
"395","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046561,"48∞ 11' 944""","50.76261725","19.09060529","1∞ 32' 676""","young tree"
"396","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046562,"48∞ 11' 944""","50.40241577","18.8982035","1∞ 32' 676""","young tree"
"397","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046563,"48∞ 11' 944""","51.34466038","16.11629841","1∞ 32' 676""","young tree"
"398","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046564,"48∞ 11' 944""","49.17329331","25.31099202","1∞ 32' 676""","young tree"
"399","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046565,"48∞ 11' 944""","50.19007917","20.64695561","1∞ 32' 676""","young tree"
"400","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046566,"48∞ 11' 944""","50.51406424","22.46533149","1∞ 32' 676""","young tree"
"401","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046567,"48∞ 11' 944""","50.84695106","21.13705937","1∞ 32' 676""","young tree"
"402","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046568,"48∞ 11' 944""","51.41941153","19.98652089","1∞ 32' 676""","young tree"
"403","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046569,"48∞ 11' 944""","51.4189692","24.02346646","1∞ 32' 676""","young tree"
"404","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046570,"48∞ 11' 944""","50.28727831","23.50664574","1∞ 32' 676""","young tree"
"405","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046571,"48∞ 11' 944""","49.96257194","20.40054249","1∞ 32' 676""","young tree"
"406","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046572,"48∞ 11' 944""","49.93491321","16.85079423","1∞ 32' 676""","young tree"
"407","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046573,"48∞ 11' 944""","50.26738275","23.64615334","1∞ 32' 676""","young tree"
"408","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046574,"48∞ 11' 944""","50.93461331","20.66600006","1∞ 32' 676""","young tree"
"409","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046575,"48∞ 11' 944""","49.18651442","18.15125713","1∞ 32' 676""","young tree"
"410","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046576,"48∞ 11' 944""","48.52418283","20.75240162","1∞ 32' 676""","young tree"
"411","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046577,"48∞ 11' 944""","51.30324019","24.1703614","1∞ 32' 676""","young tree"
"412","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046578,"48∞ 11' 944""","52.22690277","21.11286129","1∞ 32' 676""","young tree"
"413","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046579,"48∞ 11' 944""","49.3516655","18.21883363","1∞ 32' 676""","young tree"
"414","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046580,"48∞ 11' 944""","48.59725059","18.4185822","1∞ 32' 676""","young tree"
"415","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046581,"48∞ 11' 944""","51.49486076","19.26694506","1∞ 32' 676""","young tree"
"416","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046582,"48∞ 11' 937""","51.79377247","43.5016047","1∞ 32' 776""","old tree"
"417","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046583,"48∞ 11' 937""","50.19529302","34.42696228","1∞ 32' 776""","old tree"
"418","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046584,"48∞ 11' 937""","51.03347225","36.84444853","1∞ 32' 776""","old tree"
"419","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046585,"48∞ 11' 937""","52.17012112","32.6542577","1∞ 32' 776""","old tree"
"420","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046586,"48∞ 11' 937""","51.78685738","31.63200579","1∞ 32' 776""","old tree"
"421","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046587,"48∞ 11' 937""","51.28194603","25.41457055","1∞ 32' 776""","old tree"
"422","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046588,"48∞ 11' 937""","49.8914715","34.80461648","1∞ 32' 776""","old tree"
"423","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046589,"48∞ 11' 937""","51.78347542","33.2074369","1∞ 32' 776""","old tree"
"424","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046590,"48∞ 11' 937""","52.02893027","31.21863786","1∞ 32' 776""","old tree"
"425","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046591,"48∞ 11' 937""","50.58398587","31.05640935","1∞ 32' 776""","old tree"
"426","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046592,"48∞ 11' 937""","48.87178922","29.78550529","1∞ 32' 776""","old tree"
"427","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046593,"48∞ 11' 937""","49.89776218","34.4112799","1∞ 32' 776""","old tree"
"428","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046594,"48∞ 11' 937""","49.76864816","25.42759467","1∞ 32' 776""","old tree"
"429","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046595,"48∞ 11' 937""","49.59671835","30.24566611","1∞ 32' 776""","old tree"
"430","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046596,"48∞ 11' 937""","49.03961188","30.38119374","1∞ 32' 776""","old tree"
"431","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046597,"48∞ 11' 937""","48.23808435","24.59306795","1∞ 32' 776""","old tree"
"432","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046598,"48∞ 11' 937""","50.38951417","25.8027683","1∞ 32' 776""","old tree"
"433","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046599,"48∞ 11' 937""","49.83017909","25.91159065","1∞ 32' 776""","old tree"
"434","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046600,"48∞ 11' 937""","48.96323441","23.25350265","1∞ 32' 776""","old tree"
"435","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046601,"48∞ 11' 937""","48.67178568","27.43225113","1∞ 32' 776""","old tree"
"436","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046602,"48∞ 11' 937""","48.57107906","38.46105321","1∞ 32' 776""","old tree"
"437","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046603,"48∞ 11' 937""","46.75335552","35.49841369","1∞ 32' 776""","old tree"
"438","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046604,"48∞ 11' 937""","44.13128506","35.26760348","1∞ 32' 776""","old tree"
"439","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046605,"48∞ 11' 937""","41.30976387","31.13797413","1∞ 32' 776""","old tree"
"440","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046606,"48∞ 11' 937""","48.3758248","35.5610029","1∞ 32' 776""","old tree"
"441","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046607,"48∞ 11' 937""","44.53251118","25.41930998","1∞ 32' 776""","old tree"
"442","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046608,"48∞ 11' 937""","41.94558608","29.0536808","1∞ 32' 776""","old tree"
"443","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046609,"48∞ 11' 937""","46.84435134","27.96257096","1∞ 32' 776""","old tree"
"444","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046610,"48∞ 11' 937""","41.67989548","23.89307017","1∞ 32' 776""","old tree"
"445","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046611,"48∞ 11' 937""","45.99297371","27.51016963","1∞ 32' 776""","old tree"
"446","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046612,"48∞ 12' 418""","48.5188547","29.31007317","1∞ 32' 211 ""","young tree"
"447","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046613,"48∞ 12' 418""","47.49380111","19.66302038","1∞ 32' 211 ""","young tree"
"448","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046614,"48∞ 12' 418""","49.4082614","19.68659191","1∞ 32' 211 ""","young tree"
"449","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046615,"48∞ 12' 418""","50.20934317","21.8950233","1∞ 32' 211 ""","young tree"
"450","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046616,"48∞ 12' 418""","50.38273581","18.13870258","1∞ 32' 211 ""","young tree"
"451","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046617,"48∞ 12' 418""","43.38124092","14.27079186","1∞ 32' 211 ""","young tree"
"452","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046618,"48∞ 12' 418""","50.35850256","17.47283195","1∞ 32' 211 ""","young tree"
"453","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046619,"48∞ 12' 418""","50.38273581","18.02717106","1∞ 32' 211 ""","young tree"
"454","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046620,"48∞ 12' 418""","50.48023751","16.79834123","1∞ 32' 211 ""","young tree"
"455","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046621,"48∞ 12' 418""","50.41697419","15.89853624","1∞ 32' 211 ""","young tree"
"456","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046622,"48∞ 12' 418""","49.49111372","25.72953287","1∞ 32' 211 ""","young tree"
"457","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046623,"48∞ 12' 418""","47.61435214","24.50437149","1∞ 32' 211 ""","young tree"
"458","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046624,"48∞ 12' 418""","49.87214282","16.9463555","1∞ 32' 211 ""","young tree"
"459","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046625,"48∞ 12' 418""","50.21030845","16.66018","1∞ 32' 211 ""","young tree"
"460","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046626,"48∞ 12' 418""","50.1529942","23.16014631","1∞ 32' 211 ""","young tree"
"461","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046627,"48∞ 12' 418""","49.24833746","20.43167078","1∞ 32' 211 ""","young tree"
"462","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046628,"48∞ 12' 418""","50.71193547","16.57860335","1∞ 32' 211 ""","young tree"
"463","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046629,"48∞ 12' 418""","50.42775791","17.81264483","1∞ 32' 211 ""","young tree"
"464","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046630,"48∞ 12' 418""","48.71003223","18.23905435","1∞ 32' 211 ""","young tree"
"465","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046631,"48∞ 12' 418""","49.0676206","26.95588075","1∞ 32' 211 ""","young tree"
"466","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046632,"48∞ 12' 418""","48.8536716","19.54686431","1∞ 32' 211 ""","young tree"
"467","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046633,"48∞ 12' 418""","49.30465779","21.13935876","1∞ 32' 211 ""","young tree"
"468","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046634,"48∞ 12' 418""","49.46420353","24.58463013","1∞ 32' 211 ""","young tree"
"469","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046635,"48∞ 12' 418""","47.94685915","25.91626791","1∞ 32' 211 ""","young tree"
"470","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046636,"48∞ 12' 418""","49.07535651","18.67376203","1∞ 32' 211 ""","young tree"
"471","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046637,"48∞ 12' 418""","48.76910585","19.45692932","1∞ 32' 211 ""","young tree"
"472","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046659,"48∞ 12' 427""","45.7420275","32.33937814","1∞ 32' 260""","old tree"
"473","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046660,"48∞ 12' 427""","43.90113773","37.39289924","1∞ 32' 260""","old tree"
"474","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046661,"48∞ 12' 427""","39.77097067","28.04753178","1∞ 32' 260""","old tree"
"475","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046662,"48∞ 12' 427""","50.99771278","27.83141013","1∞ 32' 260""","old tree"
"476","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046663,"48∞ 12' 427""","45.02031882","29.22429586","1∞ 32' 260""","old tree"
"477","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046664,"48∞ 12' 427""","43.53003702","23.10426434","1∞ 32' 260""","old tree"
"478","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046665,"48∞ 12' 427""","43.5993005","24.89319429","1∞ 32' 260""","old tree"
"479","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046666,"48∞ 12' 427""","46.19847314","29.02912387","1∞ 32' 260""","old tree"
"480","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046667,"48∞ 12' 427""","46.56650395","42.62403315","1∞ 32' 260""","old tree"
"481","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046668,"48∞ 12' 427""","46.43354106","34.94308769","1∞ 32' 260""","old tree"
"482","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046669,"48∞ 12' 427""","47.43244043","34.32574285","1∞ 32' 260""","old tree"
"483","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046670,"48∞ 12' 427""","46.03460786","23.50291656","1∞ 32' 260""","old tree"
"484","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046671,"48∞ 12' 427""","46.69853518","24.55872754","1∞ 32' 260""","old tree"
"485","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046672,"48∞ 12' 427""","44.94530676","25.70292888","1∞ 32' 260""","old tree"
"486","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046673,"48∞ 12' 427""","47.55694608","18.99448767","1∞ 32' 260""","old tree"
"487","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046674,"48∞ 12' 427""","49.23132536","23.59968729","1∞ 32' 260""","old tree"
"488","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046675,"48∞ 12' 427""","47.6875652","21.3075871","1∞ 32' 260""","old tree"
"489","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046676,"48∞ 12' 427""","46.70133658","20.30220141","1∞ 32' 260""","old tree"
"490","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046677,"48∞ 12' 427""","49.79773144","27.87050093","1∞ 32' 260""","old tree"
"491","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046678,"48∞ 12' 427""","51.87529687","27.9051654","1∞ 32' 260""","old tree"
"492","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046679,"48∞ 12' 427""","50.26142406","34.14062549","1∞ 32' 260""","old tree"
"493","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046680,"48∞ 12' 427""","51.44050408","28.3079838","1∞ 32' 260""","old tree"
"494","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046681,"48∞ 12' 427""","52.34670622","32.65829607","1∞ 32' 260""","old tree"
"495","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046682,"48∞ 12' 427""","51.95302035","31.41790458","1∞ 32' 260""","old tree"
"496","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046683,"48∞ 12' 427""","48.64840588","28.64041379","1∞ 32' 260""","old tree"
"497","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046684,"48∞ 12' 427""","37.48898409","21.19856455","1∞ 32' 260""","old tree"
"498","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046685,"48∞ 12' 427""","50.14961444","28.78036336","1∞ 32' 260""","old tree"
"499","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046686,"48∞ 12' 427""","50.04792955","27.74562653","1∞ 32' 260""","old tree"
"500","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046687,"48∞ 13' 511""","47.8","16.21438263","1∞ 32' 342""","young tree"
"501","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046688,"48∞ 13' 511""","47.5","22.19626168","1∞ 32' 342""","young tree"
"502","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046689,"48∞ 13' 511""","47.4","21.50635209","1∞ 32' 342""","young tree"
"503","Yguel","Benjamin",125,"Quercus Leaf C&N Database","Quercus petraea",1046690,"48∞ 13' 511""","47.3","19.14204775","1∞ 32' 342""","young tree"
