"","LastName","FirstName","SpeciesName","ObservationID","DatasetID","Dataset","Latitude","Longitude","Plant developmental status / plant age / maturity / plant life stage","Plant height reproductive / generative","Plant height vegetative","Seed number per reproducton unit (seed / ovule ratio)","Seed number: reproduction subunit measured","Seed number: reproduction unit measured","Wood density; stem specific density; wood specific gravity","LDMC"
"385","Kleyer","Michael","Populus tremula",1120275,25,"The LEDA Traitbase",NA,NA,NA,NA,"25",NA,NA,NA,NA,NA
"386","Kleyer","Michael","Populus tremula",1120276,25,"The LEDA Traitbase",NA,NA,NA,NA,"17.5",NA,NA,NA,NA,NA
"387","Kleyer","Michael","Populus tremula",1123180,25,"The LEDA Traitbase",NA,NA,"adult",NA,NA,NA,NA,NA,"300",NA
"388","Kleyer","Michael","Populus tremula",176658,25,"The LEDA Traitbase",NA,NA,NA,NA,"20",NA,NA,NA,NA,NA
"389","Kleyer","Michael","Populus tremula",176659,25,"The LEDA Traitbase",NA,NA,NA,NA,"30",NA,NA,NA,NA,NA
"390","Kleyer","Michael","Populus tremula",176660,25,"The LEDA Traitbase",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA
"391","Kleyer","Michael","Populus tremula",176661,25,"The LEDA Traitbase",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA
"392","Kleyer","Michael","Populus tremula",176662,25,"The LEDA Traitbase",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA
"393","Kleyer","Michael","Populus tremula",180640,25,"The LEDA Traitbase",NA,NA,"adult",NA,NA,NA,NA,NA,NA,"382.64"
"394","Kleyer","Michael","Populus tremula",180641,25,"The LEDA Traitbase","5918300","571308","adult",NA,NA,NA,NA,NA,NA,"304.62"
"395","Kleyer","Michael","Populus tremula",180642,25,"The LEDA Traitbase",NA,NA,"adult",NA,NA,NA,NA,NA,NA,"390.8"
"396","Kleyer","Michael","Populus tremula",180643,25,"The LEDA Traitbase","5918300","571308","adult",NA,NA,NA,NA,NA,NA,"302.13"
"397","Kleyer","Michael","Populus tremula",193199,25,"The LEDA Traitbase",NA,NA,NA,"25",NA,NA,NA,NA,NA,NA
"398","Kleyer","Michael","Populus tremula",216414,25,"The LEDA Traitbase",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA
"399","Kleyer","Michael","Populus tremula",216415,25,"The LEDA Traitbase",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA
"400","Kleyer","Michael","Populus tremula",216416,25,"The LEDA Traitbase",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA
"401","Kleyer","Michael","Populus tremula",216417,25,"The LEDA Traitbase",NA,NA,"adult",NA,NA,NA,NA,NA,"450",NA
"402","Kleyer","Michael","Populus tremula",216418,25,"The LEDA Traitbase",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA
"403","Kleyer","Michael","Populus tremula",216419,25,"The LEDA Traitbase",NA,NA,"adult",NA,NA,NA,NA,NA,"550",NA
"404","Kleyer","Michael","Populus tremula",216420,25,"The LEDA Traitbase",NA,NA,"adult",NA,NA,NA,NA,NA,NA,NA
"405","Kleyer","Michael","Prunus avium",1065629,25,"The LEDA Traitbase",NA,NA,NA,NA,NA,"1","unknown","per single flower inflorescence",NA,NA
"406","Kleyer","Michael","Prunus avium",1078926,25,"The LEDA Traitbase",NA,NA,NA,"13.5",NA,NA,NA,NA,NA,NA
"407","Kleyer","Michael","Prunus avium",1078927,25,"The LEDA Traitbase",NA,NA,NA,"25",NA,NA,NA,NA,NA,NA
"408","Kleyer","Michael","Prunus avium",1120455,25,"The LEDA Traitbase",NA,NA,NA,NA,"0.05",NA,NA,NA,NA,NA
"409","Kleyer","Michael","Prunus avium",1120456,25,"The LEDA Traitbase",NA,NA,NA,NA,"0.25",NA,NA,NA,NA,NA
"410","Kleyer","Michael","Prunus avium",1120457,25,"The LEDA Traitbase",NA,NA,NA,NA,"0.05",NA,NA,NA,NA,NA
"411","Kleyer","Michael","Prunus avium",1120458,25,"The LEDA Traitbase",NA,NA,NA,NA,"20",NA,NA,NA,NA,NA
"412","Kleyer","Michael","Prunus avium",1120459,25,"The LEDA Traitbase",NA,NA,NA,NA,"15",NA,NA,NA,NA,NA
"413","Kleyer","Michael","Prunus avium",1120460,25,"The LEDA Traitbase",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA
"414","Kleyer","Michael","Prunus avium",1120461,25,"The LEDA Traitbase",NA,NA,NA,NA,"13.5",NA,NA,NA,NA,NA
"415","Kleyer","Michael","Prunus avium",1120462,25,"The LEDA Traitbase",NA,NA,NA,NA,"30",NA,NA,NA,NA,NA
"416","Kleyer","Michael","Prunus avium",176762,25,"The LEDA Traitbase",NA,NA,NA,NA,"0.05",NA,NA,NA,NA,NA
"417","Kleyer","Michael","Prunus avium",176763,25,"The LEDA Traitbase",NA,NA,NA,NA,"0.15",NA,NA,NA,NA,NA
"418","Kleyer","Michael","Prunus avium",176764,25,"The LEDA Traitbase",NA,NA,NA,NA,"17.5",NA,NA,NA,NA,NA
"419","Kleyer","Michael","Prunus avium",176765,25,"The LEDA Traitbase",NA,NA,NA,NA,"25",NA,NA,NA,NA,NA
"420","Kleyer","Michael","Prunus avium",176766,25,"The LEDA Traitbase",NA,NA,NA,NA,"30",NA,NA,NA,NA,NA
"421","Kleyer","Michael","Prunus avium",193264,25,"The LEDA Traitbase",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA
"422","Kleyer","Michael","Prunus avium",204079,25,"The LEDA Traitbase",NA,NA,NA,NA,NA,"1","unknown","per single flower inflorescence",NA,NA
"423","Kleyer","Michael","Prunus avium",216535,25,"The LEDA Traitbase","0","0","adult",NA,NA,NA,NA,NA,"570",NA
"424","Kleyer","Michael","Prunus avium",216536,25,"The LEDA Traitbase",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA
"425","Kleyer","Michael","Prunus avium",216537,25,"The LEDA Traitbase",NA,NA,"adult",NA,NA,NA,NA,NA,"610",NA
"426","Kleyer","Michael","Prunus avium",216538,25,"The LEDA Traitbase",NA,NA,"adult",NA,NA,NA,NA,NA,NA,NA
"427","Kleyer","Michael","Prunus avium",216539,25,"The LEDA Traitbase",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA
"428","Kleyer","Michael","Prunus avium",216540,25,"The LEDA Traitbase",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA
"429","Kleyer","Michael","Prunus avium",216541,25,"The LEDA Traitbase",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA
"430","Kleyer","Michael","Prunus padus",1061107,25,"The LEDA Traitbase",NA,NA,NA,NA,NA,"1","unknown","per single flower inflorescence",NA,NA
"431","Kleyer","Michael","Prunus padus",1066326,25,"The LEDA Traitbase",NA,NA,NA,NA,NA,"8000",NA,"per ramet/tussock or individual plant",NA,NA
"432","Kleyer","Michael","Prunus padus",1078938,25,"The LEDA Traitbase",NA,NA,NA,"12",NA,NA,NA,NA,NA,NA
"433","Kleyer","Michael","Prunus padus",1078939,25,"The LEDA Traitbase",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA
"434","Kleyer","Michael","Prunus padus",1111782,25,"The LEDA Traitbase",NA,NA,"adult",NA,NA,NA,NA,NA,NA,"342.13"
"435","Kleyer","Michael","Prunus padus",1111783,25,"The LEDA Traitbase",NA,NA,"adult",NA,NA,NA,NA,NA,NA,"340.84"
"436","Kleyer","Michael","Prunus padus",1111784,25,"The LEDA Traitbase",NA,NA,"adult",NA,NA,NA,NA,NA,NA,"309.13"
"437","Kleyer","Michael","Prunus padus",1111785,25,"The LEDA Traitbase",NA,NA,"adult",NA,NA,NA,NA,NA,NA,"364.65"
"438","Kleyer","Michael","Prunus padus",1111786,25,"The LEDA Traitbase","5897734","440514","adult",NA,NA,NA,NA,NA,NA,"367.81"
"439","Kleyer","Michael","Prunus padus",1111787,25,"The LEDA Traitbase","5897734","440514","adult",NA,NA,NA,NA,NA,NA,"392.17"
"440","Kleyer","Michael","Prunus padus",1111788,25,"The LEDA Traitbase","5897734","440514","adult",NA,NA,NA,NA,NA,NA,"347.26"
"441","Kleyer","Michael","Prunus padus",1111789,25,"The LEDA Traitbase","5897734","440514","adult",NA,NA,NA,NA,NA,NA,"366.17"
"442","Kleyer","Michael","Prunus padus",1111790,25,"The LEDA Traitbase","7033302","572830","adult",NA,NA,NA,NA,NA,NA,"267.64"
"443","Kleyer","Michael","Prunus padus",1111791,25,"The LEDA Traitbase","7033302","572830","adult",NA,NA,NA,NA,NA,NA,"265.9"
"444","Kleyer","Michael","Prunus padus",1111792,25,"The LEDA Traitbase","7033302","572830","adult",NA,NA,NA,NA,NA,NA,"287.05"
"445","Kleyer","Michael","Prunus padus",1111793,25,"The LEDA Traitbase","7033302","572830","adult",NA,NA,NA,NA,NA,NA,"246.39"
"446","Kleyer","Michael","Prunus padus",1111794,25,"The LEDA Traitbase","5897734","440514","adult",NA,NA,NA,NA,NA,NA,"345.17"
"447","Kleyer","Michael","Prunus padus",1111795,25,"The LEDA Traitbase","5897734","440514","adult",NA,NA,NA,NA,NA,NA,"386.66"
"448","Kleyer","Michael","Prunus padus",1111796,25,"The LEDA Traitbase","5897734","440514","adult",NA,NA,NA,NA,NA,NA,"362.62"
"449","Kleyer","Michael","Prunus padus",1111797,25,"The LEDA Traitbase","5897734","440514","adult",NA,NA,NA,NA,NA,NA,"364.03"
"450","Kleyer","Michael","Prunus padus",1120480,25,"The LEDA Traitbase",NA,NA,NA,NA,"12",NA,NA,NA,NA,NA
"451","Kleyer","Michael","Prunus padus",1120481,25,"The LEDA Traitbase",NA,NA,NA,NA,"3",NA,NA,NA,NA,NA
"452","Kleyer","Michael","Prunus padus",1120482,25,"The LEDA Traitbase",NA,NA,NA,NA,"9",NA,NA,NA,NA,NA
"453","Kleyer","Michael","Prunus padus",1120483,25,"The LEDA Traitbase",NA,NA,NA,NA,"3",NA,NA,NA,NA,NA
"454","Kleyer","Michael","Prunus padus",176778,25,"The LEDA Traitbase",NA,NA,NA,NA,"12",NA,NA,NA,NA,NA
"455","Kleyer","Michael","Prunus padus",176779,25,"The LEDA Traitbase",NA,NA,NA,NA,"15",NA,NA,NA,NA,NA
"456","Kleyer","Michael","Prunus padus",176780,25,"The LEDA Traitbase",NA,NA,NA,NA,"3",NA,NA,NA,NA,NA
"457","Kleyer","Michael","Prunus padus",180747,25,"The LEDA Traitbase",NA,NA,"adult",NA,NA,NA,NA,NA,NA,"340.84"
"458","Kleyer","Michael","Prunus padus",180748,25,"The LEDA Traitbase","5897734","440514","adult",NA,NA,NA,NA,NA,NA,"366.17"
"459","Kleyer","Michael","Prunus padus",180749,25,"The LEDA Traitbase","7033302","572830","adult",NA,NA,NA,NA,NA,NA,"267.64"
"460","Kleyer","Michael","Prunus padus",180750,25,"The LEDA Traitbase","5897734","440514","adult",NA,NA,NA,NA,NA,NA,"362.62"
"461","Kleyer","Michael","Prunus padus",193270,25,"The LEDA Traitbase",NA,NA,NA,"7.5",NA,NA,NA,NA,NA,NA
"462","Kleyer","Michael","Prunus padus",201290,25,"The LEDA Traitbase",NA,NA,NA,NA,NA,"1","unknown","per single flower inflorescence",NA,NA
"463","Kleyer","Michael","Prunus padus",204613,25,"The LEDA Traitbase",NA,NA,NA,NA,NA,"8000",NA,"per ramet/tussock or individual plant",NA,NA
"464","Kleyer","Michael","Prunus padus",216552,25,"The LEDA Traitbase",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA
"465","Kleyer","Michael","Prunus padus",216553,25,"The LEDA Traitbase",NA,NA,"adult",NA,NA,NA,NA,NA,NA,NA
"466","Kleyer","Michael","Prunus padus",216554,25,"The LEDA Traitbase",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA
"467","Kleyer","Michael","Pseudotsuga menziesii",1078949,25,"The LEDA Traitbase",NA,NA,NA,"40",NA,NA,NA,NA,NA,NA
"468","Kleyer","Michael","Pseudotsuga menziesii",1078950,25,"The LEDA Traitbase",NA,NA,NA,"65",NA,NA,NA,NA,NA,NA
"469","Kleyer","Michael","Pseudotsuga menziesii",1078951,25,"The LEDA Traitbase",NA,NA,NA,"45",NA,NA,NA,NA,NA,NA
"470","Kleyer","Michael","Pseudotsuga menziesii",1120506,25,"The LEDA Traitbase",NA,NA,NA,NA,"90",NA,NA,NA,NA,NA
"471","Kleyer","Michael","Pseudotsuga menziesii",1120507,25,"The LEDA Traitbase",NA,NA,NA,NA,"40",NA,NA,NA,NA,NA
"472","Kleyer","Michael","Pseudotsuga menziesii",176796,25,"The LEDA Traitbase",NA,NA,NA,NA,"65",NA,NA,NA,NA,NA
"473","Kleyer","Michael","Pseudotsuga menziesii",193276,25,"The LEDA Traitbase",NA,NA,NA,"90",NA,NA,NA,NA,NA,NA
"474","Kleyer","Michael","Pseudotsuga menziesii",193277,25,"The LEDA Traitbase",NA,NA,NA,"45",NA,NA,NA,NA,NA,NA
"475","Kleyer","Michael","Quercus ilex",1111890,25,"The LEDA Traitbase","43.46","3.42","adult",NA,NA,NA,NA,NA,NA,"530"
"476","Kleyer","Michael","Quercus ilex",1111891,25,"The LEDA Traitbase","43.46","3.42","adult",NA,NA,NA,NA,NA,NA,"522"
"477","Kleyer","Michael","Quercus ilex",1111892,25,"The LEDA Traitbase","0","0","unknown",NA,NA,NA,NA,NA,NA,"557.38"
"478","Kleyer","Michael","Quercus ilex",1111893,25,"The LEDA Traitbase",NA,NA,"adult",NA,NA,NA,NA,NA,NA,"325"
"479","Kleyer","Michael","Quercus ilex",1111894,25,"The LEDA Traitbase",NA,NA,"adult",NA,NA,NA,NA,NA,NA,"316"
"480","Kleyer","Michael","Quercus ilex",1111895,25,"The LEDA Traitbase","43.46","3.42","adult",NA,NA,NA,NA,NA,NA,"511"
"481","Kleyer","Michael","Quercus ilex",1111896,25,"The LEDA Traitbase","43.46","3.42","adult",NA,NA,NA,NA,NA,NA,"471"
"482","Kleyer","Michael","Quercus ilex",1111897,25,"The LEDA Traitbase","43.38","3.52","adult",NA,NA,NA,NA,NA,NA,"446"
"483","Kleyer","Michael","Quercus ilex",1111898,25,"The LEDA Traitbase","43.46","3.42","adult",NA,NA,NA,NA,NA,NA,"340"
"484","Kleyer","Michael","Quercus ilex",180786,25,"The LEDA Traitbase","43.46","3.42","adult",NA,NA,NA,NA,NA,NA,"530"
"485","Kleyer","Michael","Quercus ilex",180787,25,"The LEDA Traitbase","43.46","3.42","adult",NA,NA,NA,NA,NA,NA,"522"
"486","Kleyer","Michael","Quercus ilex",180788,25,"The LEDA Traitbase","0","0","unknown",NA,NA,NA,NA,NA,NA,"557.38"
"487","Kleyer","Michael","Quercus ilex",180789,25,"The LEDA Traitbase",NA,NA,"adult",NA,NA,NA,NA,NA,NA,"325"
"488","Kleyer","Michael","Quercus ilex",180790,25,"The LEDA Traitbase",NA,NA,"adult",NA,NA,NA,NA,NA,NA,"316"
"489","Kleyer","Michael","Quercus ilex",180791,25,"The LEDA Traitbase","43.46","3.42","adult",NA,NA,NA,NA,NA,NA,"511"
"490","Kleyer","Michael","Quercus ilex",180792,25,"The LEDA Traitbase","43.46","3.42","adult",NA,NA,NA,NA,NA,NA,"471"
"491","Kleyer","Michael","Quercus ilex",180793,25,"The LEDA Traitbase","43.38","3.52","adult",NA,NA,NA,NA,NA,NA,"446"
"492","Kleyer","Michael","Quercus ilex",180794,25,"The LEDA Traitbase","43.46","3.42","adult",NA,NA,NA,NA,NA,NA,"340"
"493","Kleyer","Michael","Quercus ilex",216615,25,"The LEDA Traitbase",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA
"494","Kleyer","Michael","Quercus petraea",1067997,25,"The LEDA Traitbase",NA,NA,NA,NA,NA,"90000","unknown","per ramet/tussock or individual plant",NA,NA
"495","Kleyer","Michael","Quercus petraea",1067998,25,"The LEDA Traitbase",NA,NA,NA,NA,NA,"50000","unknown","per ramet/tussock or individual plant",NA,NA
"496","Kleyer","Michael","Quercus petraea",1067999,25,"The LEDA Traitbase",NA,NA,NA,NA,NA,"50","unknown","per square meter",NA,NA
"497","Kleyer","Michael","Quercus petraea",1068000,25,"The LEDA Traitbase",NA,NA,NA,NA,NA,"170","unknown","per square meter",NA,NA
"498","Kleyer","Michael","Quercus petraea",1068001,25,"The LEDA Traitbase",NA,NA,NA,NA,NA,"125","unknown","per square meter",NA,NA
"499","Kleyer","Michael","Quercus petraea",1068002,25,"The LEDA Traitbase",NA,NA,NA,NA,NA,"844","unknown","per square meter",NA,NA
"500","Kleyer","Michael","Quercus petraea",1068003,25,"The LEDA Traitbase",NA,NA,NA,NA,NA,"75","unknown","per square meter",NA,NA
"501","Kleyer","Michael","Quercus petraea",1068004,25,"The LEDA Traitbase",NA,NA,NA,NA,NA,"175","unknown","per square meter",NA,NA
"502","Kleyer","Michael","Quercus petraea",1068005,25,"The LEDA Traitbase",NA,NA,NA,NA,NA,"100","unknown","per square meter",NA,NA
"503","Kleyer","Michael","Quercus petraea",1068006,25,"The LEDA Traitbase",NA,NA,NA,NA,NA,"21000","unknown","per ramet/tussock or individual plant",NA,NA
"504","Kleyer","Michael","Quercus petraea",1068007,25,"The LEDA Traitbase",NA,NA,NA,NA,NA,"20000","unknown","per ramet/tussock or individual plant",NA,NA
"505","Kleyer","Michael","Quercus petraea",1068321,25,"The LEDA Traitbase",NA,NA,NA,NA,NA,"1","unknown","per single flower inflorescence",NA,NA
"506","Kleyer","Michael","Quercus petraea",1068322,25,"The LEDA Traitbase",NA,NA,NA,NA,NA,"6","unknown","per single flower inflorescence",NA,NA
"507","Kleyer","Michael","Quercus petraea",1069154,25,"The LEDA Traitbase",NA,NA,NA,NA,NA,"64545","unknown","per ramet/tussock or individual plant",NA,NA
"508","Kleyer","Michael","Quercus petraea",1079025,25,"The LEDA Traitbase",NA,NA,NA,"35",NA,NA,NA,NA,NA,NA
"509","Kleyer","Michael","Quercus petraea",1079026,25,"The LEDA Traitbase",NA,NA,NA,"25",NA,NA,NA,NA,NA,NA
"510","Kleyer","Michael","Quercus petraea",1079027,25,"The LEDA Traitbase",NA,NA,NA,"17.5",NA,NA,NA,NA,NA,NA
"511","Kleyer","Michael","Quercus petraea",1111899,25,"The LEDA Traitbase",NA,NA,"adult",NA,NA,NA,NA,NA,NA,"281"
"512","Kleyer","Michael","Quercus petraea",1111900,25,"The LEDA Traitbase",NA,NA,"adult",NA,NA,NA,NA,NA,NA,"279"
"513","Kleyer","Michael","Quercus petraea",1111901,25,"The LEDA Traitbase",NA,NA,"adult",NA,NA,NA,NA,NA,NA,"271"
"514","Kleyer","Michael","Quercus petraea",1111902,25,"The LEDA Traitbase",NA,NA,"adult",NA,NA,NA,NA,NA,NA,"294"
"515","Kleyer","Michael","Quercus petraea",1120577,25,"The LEDA Traitbase",NA,NA,NA,NA,"42",NA,NA,NA,NA,NA
"516","Kleyer","Michael","Quercus petraea",1120578,25,"The LEDA Traitbase",NA,NA,NA,NA,"40",NA,NA,NA,NA,NA
"517","Kleyer","Michael","Quercus petraea",1120579,25,"The LEDA Traitbase",NA,NA,NA,NA,"45",NA,NA,NA,NA,NA
"518","Kleyer","Michael","Quercus petraea",1120580,25,"The LEDA Traitbase",NA,NA,NA,NA,"38",NA,NA,NA,NA,NA
"519","Kleyer","Michael","Quercus petraea",1120581,25,"The LEDA Traitbase",NA,NA,NA,NA,"27.3",NA,NA,NA,NA,NA
"520","Kleyer","Michael","Quercus petraea",1120582,25,"The LEDA Traitbase",NA,NA,NA,NA,"30",NA,NA,NA,NA,NA
"521","Kleyer","Michael","Quercus petraea",1120583,25,"The LEDA Traitbase",NA,NA,NA,NA,"18",NA,NA,NA,NA,NA
"522","Kleyer","Michael","Quercus petraea",1120584,25,"The LEDA Traitbase",NA,NA,NA,NA,"40",NA,NA,NA,NA,NA
"523","Kleyer","Michael","Quercus petraea",1120585,25,"The LEDA Traitbase",NA,NA,NA,NA,"33",NA,NA,NA,NA,NA
"524","Kleyer","Michael","Quercus petraea",1120586,25,"The LEDA Traitbase",NA,NA,NA,NA,"45",NA,NA,NA,NA,NA
"525","Kleyer","Michael","Quercus petraea",1120587,25,"The LEDA Traitbase",NA,NA,NA,NA,"40",NA,NA,NA,NA,NA
"526","Kleyer","Michael","Quercus petraea",1120588,25,"The LEDA Traitbase",NA,NA,NA,NA,"35",NA,NA,NA,NA,NA
"527","Kleyer","Michael","Quercus petraea",176836,25,"The LEDA Traitbase",NA,NA,NA,NA,"42",NA,NA,NA,NA,NA
"528","Kleyer","Michael","Quercus petraea",176837,25,"The LEDA Traitbase",NA,NA,NA,NA,"40",NA,NA,NA,NA,NA
"529","Kleyer","Michael","Quercus petraea",176838,25,"The LEDA Traitbase",NA,NA,NA,NA,"41.5",NA,NA,NA,NA,NA
"530","Kleyer","Michael","Quercus petraea",176839,25,"The LEDA Traitbase",NA,NA,NA,NA,"27.3",NA,NA,NA,NA,NA
"531","Kleyer","Michael","Quercus petraea",176840,25,"The LEDA Traitbase",NA,NA,NA,NA,"24",NA,NA,NA,NA,NA
"532","Kleyer","Michael","Quercus petraea",176841,25,"The LEDA Traitbase",NA,NA,NA,NA,"40",NA,NA,NA,NA,NA
"533","Kleyer","Michael","Quercus petraea",176842,25,"The LEDA Traitbase",NA,NA,NA,NA,"33",NA,NA,NA,NA,NA
"534","Kleyer","Michael","Quercus petraea",176843,25,"The LEDA Traitbase",NA,NA,NA,NA,"42.5",NA,NA,NA,NA,NA
"535","Kleyer","Michael","Quercus petraea",176844,25,"The LEDA Traitbase",NA,NA,NA,NA,"35",NA,NA,NA,NA,NA
"536","Kleyer","Michael","Quercus petraea",180795,25,"The LEDA Traitbase",NA,NA,"adult",NA,NA,NA,NA,NA,NA,"281"
"537","Kleyer","Michael","Quercus petraea",180796,25,"The LEDA Traitbase",NA,NA,"adult",NA,NA,NA,NA,NA,NA,"279"
"538","Kleyer","Michael","Quercus petraea",180797,25,"The LEDA Traitbase",NA,NA,"adult",NA,NA,NA,NA,NA,NA,"271"
"539","Kleyer","Michael","Quercus petraea",180798,25,"The LEDA Traitbase",NA,NA,"adult",NA,NA,NA,NA,NA,NA,"294"
"540","Kleyer","Michael","Quercus petraea",193314,25,"The LEDA Traitbase",NA,NA,NA,"35",NA,NA,NA,NA,NA,NA
"541","Kleyer","Michael","Quercus petraea",193315,25,"The LEDA Traitbase",NA,NA,NA,"25",NA,NA,NA,NA,NA,NA
"542","Kleyer","Michael","Quercus petraea",193316,25,"The LEDA Traitbase",NA,NA,NA,"17.5",NA,NA,NA,NA,NA,NA
"543","Kleyer","Michael","Quercus petraea",205496,25,"The LEDA Traitbase",NA,NA,NA,NA,NA,"50000","unknown","per ramet/tussock or individual plant",NA,NA
"544","Kleyer","Michael","Quercus petraea",205497,25,"The LEDA Traitbase",NA,NA,NA,NA,NA,"50","unknown","per square meter",NA,NA
"545","Kleyer","Michael","Quercus petraea",205498,25,"The LEDA Traitbase",NA,NA,NA,NA,NA,"147.5","unknown","per square meter",NA,NA
"546","Kleyer","Michael","Quercus petraea",205499,25,"The LEDA Traitbase",NA,NA,NA,NA,NA,"844","unknown","per square meter",NA,NA
"547","Kleyer","Michael","Quercus petraea",205500,25,"The LEDA Traitbase",NA,NA,NA,NA,NA,"75","unknown","per square meter",NA,NA
"548","Kleyer","Michael","Quercus petraea",205501,25,"The LEDA Traitbase",NA,NA,NA,NA,NA,"100","unknown","per square meter",NA,NA
"549","Kleyer","Michael","Quercus petraea",205502,25,"The LEDA Traitbase",NA,NA,NA,NA,NA,"20500","unknown","per ramet/tussock or individual plant",NA,NA
"550","Kleyer","Michael","Quercus petraea",205776,25,"The LEDA Traitbase",NA,NA,NA,NA,NA,"1","unknown","per single flower inflorescence",NA,NA
"551","Kleyer","Michael","Quercus petraea",205777,25,"The LEDA Traitbase",NA,NA,NA,NA,NA,"6","unknown","per single flower inflorescence",NA,NA
"552","Kleyer","Michael","Quercus petraea",206175,25,"The LEDA Traitbase",NA,NA,NA,NA,NA,"64545","unknown","per ramet/tussock or individual plant",NA,NA
"553","Kleyer","Michael","Quercus petraea",216618,25,"The LEDA Traitbase",NA,NA,"adult",NA,NA,NA,NA,NA,NA,NA
"554","Kleyer","Michael","Quercus petraea",216619,25,"The LEDA Traitbase",NA,NA,"adult",NA,NA,NA,NA,NA,"720",NA
"555","Kleyer","Michael","Quercus petraea",216620,25,"The LEDA Traitbase",NA,NA,"adult",NA,NA,NA,NA,NA,"673",NA
"556","Kleyer","Michael","Quercus petraea",216621,25,"The LEDA Traitbase",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA
"557","Kleyer","Michael","Quercus petraea",216622,25,"The LEDA Traitbase","0","0","adult",NA,NA,NA,NA,NA,"670",NA
"558","Kleyer","Michael","Quercus petraea",216623,25,"The LEDA Traitbase",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA
"559","Kleyer","Michael","Quercus petraea",216624,25,"The LEDA Traitbase",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA
"560","Kleyer","Michael","Quercus petraea",216625,25,"The LEDA Traitbase",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA
"561","Kleyer","Michael","Quercus petraea",216626,25,"The LEDA Traitbase",NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA
"562","Kleyer","Michael","Quercus pubescens",1079028,25,"The LEDA Traitbase",NA,NA,NA,"20",NA,NA,NA,NA,NA,NA
"563","Kleyer","Michael","Quercus pubescens",1079029,25,"The LEDA Traitbase",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA
"564","Kleyer","Michael","Quercus pubescens",1111903,25,"The LEDA Traitbase","5313962","370995","adult",NA,NA,NA,NA,NA,NA,"430.47"
"565","Kleyer","Michael","Quercus pubescens",1111904,25,"The LEDA Traitbase","5313962","370995","adult",NA,NA,NA,NA,NA,NA,"494.49"
"566","Kleyer","Michael","Quercus pubescens",1111905,25,"The LEDA Traitbase","5313962","370995","adult",NA,NA,NA,NA,NA,NA,"410.46"
"567","Kleyer","Michael","Quercus pubescens",1111906,25,"The LEDA Traitbase","5313962","370995","adult",NA,NA,NA,NA,NA,NA,"419.19"
"568","Kleyer","Michael","Quercus pubescens",1111907,25,"The LEDA Traitbase","43.46","3.42","adult",NA,NA,NA,NA,NA,NA,"536"
"569","Kleyer","Michael","Quercus pubescens",1111908,25,"The LEDA Traitbase","0","0","unknown",NA,NA,NA,NA,NA,NA,"484.4"
"570","Kleyer","Michael","Quercus pubescens",1111909,25,"The LEDA Traitbase","5313962","370995","adult",NA,NA,NA,NA,NA,NA,"434.02"
"571","Kleyer","Michael","Quercus pubescens",1111910,25,"The LEDA Traitbase","5313962","370995","adult",NA,NA,NA,NA,NA,NA,"499.4"
"572","Kleyer","Michael","Quercus pubescens",1111911,25,"The LEDA Traitbase","5313962","370995","adult",NA,NA,NA,NA,NA,NA,"413.67"
"573","Kleyer","Michael","Quercus pubescens",1111912,25,"The LEDA Traitbase","5313962","370995","adult",NA,NA,NA,NA,NA,NA,"421.03"
"574","Kleyer","Michael","Quercus pubescens",1111913,25,"The LEDA Traitbase","43.46","3.42","adult",NA,NA,NA,NA,NA,NA,"439"
"575","Kleyer","Michael","Quercus pubescens",1111914,25,"The LEDA Traitbase","43.46","3.42","adult",NA,NA,NA,NA,NA,NA,"470"
"576","Kleyer","Michael","Quercus pubescens",1111915,25,"The LEDA Traitbase","43.46","3.42","adult",NA,NA,NA,NA,NA,NA,"450"
"577","Kleyer","Michael","Quercus pubescens",1111916,25,"The LEDA Traitbase","43.25","6.35","adult",NA,NA,NA,NA,NA,NA,"417"
"578","Kleyer","Michael","Quercus pubescens",1111917,25,"The LEDA Traitbase","43.38","3.52","adult",NA,NA,NA,NA,NA,NA,"448"
