"","LastName","FirstName","SpeciesName","ObservationID","DatasetID","Dataset","Exposition temperature","Latitude","Leaf mass per area based on fresh weight","Longitude","Maximum plant height","Plant height vegetative","Specific leaf area (SLA) per fresh weight","Stomata density","stomata density: lower surface only","stomata density: upper+lower / one-sided leaf area","LWC","LDMC"
"311","Cornelissen","Johannes","Fraxinus excelsior",17224,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.096774194",NA,NA,NA,NA,"2.90625"
"312","Cornelissen","Johannes","Fraxinus excelsior",17225,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.512849003",NA,NA,NA,NA,"3.076625825"
"313","Cornelissen","Johannes","Fraxinus excelsior",17226,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.300187919",NA,NA,NA,NA,"3.333789954"
"314","Cornelissen","Johannes","Fraxinus excelsior",17227,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.821179625",NA,NA,NA,NA,"2.698598485"
"315","Cornelissen","Johannes","Fraxinus excelsior",17228,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.248868778",NA,NA,NA,NA,"2.927152318"
"316","Cornelissen","Johannes","Fraxinus excelsior",17229,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.258135593",NA,NA,NA,NA,"3.103506787"
"317","Cornelissen","Johannes","Fraxinus excelsior",17230,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.535208333",NA,NA,NA,NA,"2.785263158"
"318","Cornelissen","Johannes","Fraxinus excelsior",17231,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.496314363",NA,NA,NA,NA,"2.936625"
"319","Cornelissen","Johannes","Fraxinus excelsior",17232,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.909090909",NA,NA,NA,NA,"2.423728814"
"320","Cornelissen","Johannes","Fraxinus excelsior",17233,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.1960401",NA,NA,NA,NA,"2.821825095"
"321","Cornelissen","Johannes","Fraxinus excelsior",17234,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.056417391",NA,NA,NA,NA,"2.831658291"
"322","Cornelissen","Johannes","Fraxinus excelsior",17235,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.702025316",NA,NA,NA,NA,"2.502914692"
"323","Cornelissen","Johannes","Fraxinus excelsior",17236,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.310344828",NA,NA,NA,NA,"2.795180723"
"324","Cornelissen","Johannes","Fraxinus excelsior",17237,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.228205128",NA,NA,NA,NA,"2.976"
"325","Cornelissen","Johannes","Fraxinus excelsior",17238,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.714041451",NA,NA,NA,NA,"2.978582677"
"326","Cornelissen","Johannes","Fraxinus excelsior",17239,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.308468468",NA,NA,NA,NA,"2.560507246"
"327","Cornelissen","Johannes","Fraxinus excelsior",17240,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.344",NA,NA,NA,NA,"2.906976744"
"328","Cornelissen","Johannes","Fraxinus excelsior",17241,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.200973236",NA,NA,NA,NA,"3.250255102"
"329","Cornelissen","Johannes","Fraxinus excelsior",17242,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.890086455",NA,NA,NA,NA,"3.148703704"
"330","Cornelissen","Johannes","Fraxinus excelsior",17243,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.536875",NA,NA,NA,NA,"3.034326241"
"331","Cornelissen","Johannes","Fraxinus excelsior",17244,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.961165049",NA,NA,NA,NA,"2.985507246"
"332","Cornelissen","Johannes","Fraxinus excelsior",17245,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.470976864",NA,NA,NA,NA,"3.337361624"
"333","Cornelissen","Johannes","Fraxinus excelsior",17246,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.749077491",NA,NA,NA,NA,"2.974020157"
"334","Cornelissen","Johannes","Fraxinus excelsior",17247,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.551555556",NA,NA,NA,NA,"3.144512195"
"335","Cornelissen","Johannes","Fraxinus excelsior",17248,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.171111111",NA,NA,NA,NA,"2.486187845"
"336","Cornelissen","Johannes","Fraxinus excelsior",17249,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.415336722",NA,NA,NA,NA,"2.975243902"
"337","Cornelissen","Johannes","Fraxinus excelsior",17250,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"5.215360825",NA,NA,NA,NA,"2.952173913"
"338","Cornelissen","Johannes","Fraxinus excelsior",17251,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.313513514",NA,NA,NA,NA,"3.175160462"
"339","Cornelissen","Johannes","Fraxinus excelsior",17252,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.17535545",NA,NA,NA,NA,"2.930555556"
"340","Cornelissen","Johannes","Fraxinus excelsior",17253,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.445833333",NA,NA,NA,NA,"3.028810021"
"341","Cornelissen","Johannes","Fraxinus excelsior",17254,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"5.255684211",NA,NA,NA,NA,"2.915448852"
"342","Cornelissen","Johannes","Fraxinus excelsior",17255,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.252285012",NA,NA,NA,NA,"2.922443609"
"343","Cornelissen","Johannes","Fraxinus excelsior",17256,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.217877095",NA,NA,NA,NA,"2.93442623"
"344","Cornelissen","Johannes","Fraxinus excelsior",17257,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.261071429",NA,NA,NA,NA,"3.003726708"
"345","Cornelissen","Johannes","Fraxinus excelsior",17258,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.544028777",NA,NA,NA,NA,"2.958089034"
"346","Cornelissen","Johannes","Fraxinus excelsior",17259,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.710853659",NA,NA,NA,NA,"2.759823789"
"347","Cornelissen","Johannes","Fraxinus excelsior",17260,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.209051724",NA,NA,NA,NA,"2.713450292"
"348","Cornelissen","Johannes","Fraxinus excelsior",17261,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.272240437",NA,NA,NA,NA,"2.889473684"
"349","Cornelissen","Johannes","Fraxinus excelsior",17262,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.532417062",NA,NA,NA,NA,"2.82100955"
"350","Cornelissen","Johannes","Fraxinus excelsior",17263,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.051641791",NA,NA,NA,NA,"2.574109195"
"351","Cornelissen","Johannes","Fraxinus excelsior",17264,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.695205479",NA,NA,NA,NA,"2.925851703"
"352","Cornelissen","Johannes","Fraxinus excelsior",17265,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.164610778",NA,NA,NA,NA,"3.228898129"
"353","Cornelissen","Johannes","Fraxinus excelsior",17266,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.690647887",NA,NA,NA,NA,"3.134234234"
"354","Cornelissen","Johannes","Fraxinus excelsior",17267,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.8575",NA,NA,NA,NA,"2.636338028"
"355","Cornelissen","Johannes","Fraxinus excelsior",17268,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.043256997",NA,NA,NA,NA,"2.396341463"
"356","Cornelissen","Johannes","Fraxinus excelsior",17269,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.554636678",NA,NA,NA,NA,"3.423821656"
"357","Cornelissen","Johannes","Fraxinus excelsior",17270,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.558790323",NA,NA,NA,NA,"3.057106918"
"358","Cornelissen","Johannes","Fraxinus excelsior",17271,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.290029499",NA,NA,NA,NA,"3.14315534"
"359","Cornelissen","Johannes","Fraxinus excelsior",17272,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.676328502",NA,NA,NA,NA,"2.995658466"
"360","Cornelissen","Johannes","Fraxinus excelsior",17273,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.603389831",NA,NA,NA,NA,"3.145700246"
"361","Cornelissen","Johannes","Fraxinus excelsior",17274,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.831996727",NA,NA,NA,NA,"3.039492386"
"362","Cornelissen","Johannes","Fraxinus excelsior",172814,37,"Sheffield Database","5","53.4",NA,"-1.5",NA,"25",NA,NA,NA,NA,NA,"0.343"
"363","Cornelissen","Johannes","Fraxinus excelsior",172915,37,"Sheffield Database","5","53.4",NA,"-1.5",NA,"25",NA,NA,NA,NA,NA,"0.343"
"364","Cornelissen","Johannes","Fraxinus excelsior",173010,37,"Sheffield Database","5.2","53.4",NA,"-1.5",NA,"25",NA,NA,NA,NA,NA,"0.343"
"365","Cornelissen","Johannes","Fraxinus excelsior",173111,37,"Sheffield Database","5.2","53.4",NA,"-1.5",NA,"25",NA,NA,NA,NA,NA,"0.343"
"366","Cornelissen","Johannes","Fraxinus excelsior",173162,37,"Sheffield Database","15","53.4",NA,"-1.5",NA,"25",NA,NA,NA,NA,NA,"0.343"
"367","Cornelissen","Johannes","Larix cf decidua",17649,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.128510638",NA,NA,NA,NA,"2.3875"
"368","Cornelissen","Johannes","Larix cf decidua",17650,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.575268817",NA,NA,NA,NA,"2.595348837"
"369","Cornelissen","Johannes","Larix cf decidua",17651,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.896820809",NA,NA,NA,NA,"2.456335878"
"370","Cornelissen","Johannes","Larix cf decidua",17652,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.101086957",NA,NA,NA,NA,"2.365006729"
"371","Cornelissen","Johannes","Larix cf decidua",17653,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.734309623",NA,NA,NA,NA,"2.715909091"
"372","Cornelissen","Johannes","Larix cf decidua",17654,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.066538462",NA,NA,NA,NA,"2.370588235"
"373","Cornelissen","Johannes","Larix cf decidua",17655,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.537931034",NA,NA,NA,NA,"2.447790404"
"374","Cornelissen","Johannes","Larix cf decidua",17656,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.419894366",NA,NA,NA,NA,"2.547085202"
"375","Cornelissen","Johannes","Larix cf decidua",17657,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.036241611",NA,NA,NA,NA,"2.389137931"
"376","Cornelissen","Johannes","Larix cf decidua",17658,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.221538462",NA,NA,NA,NA,"2.410679612"
"377","Cornelissen","Johannes","Larix cf decidua",17659,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.371559633",NA,NA,NA,NA,"2.725"
"378","Cornelissen","Johannes","Larix cf decidua",17660,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.199616858",NA,NA,NA,NA,"2.356601942"
"379","Cornelissen","Johannes","Larix cf decidua",17661,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.205833333",NA,NA,NA,NA,"2.422832981"
"380","Cornelissen","Johannes","Larix cf decidua",17662,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.6",NA,NA,NA,NA,"2.8"
"381","Cornelissen","Johannes","Larix cf decidua",17663,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.706504065",NA,NA,NA,NA,"2.350479452"
"382","Cornelissen","Johannes","Larix cf decidua",17664,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.229045643",NA,NA,NA,NA,"2.438082627"
"383","Cornelissen","Johannes","Larix cf decidua",17665,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.586956522",NA,NA,NA,NA,"2.683333333"
"384","Cornelissen","Johannes","Larix cf decidua",17666,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.613414634",NA,NA,NA,NA,"2.709058615"
"385","Cornelissen","Johannes","Larix cf decidua",17667,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.84556962",NA,NA,NA,NA,"2.425884244"
"386","Cornelissen","Johannes","Larix cf decidua",17668,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.959854015",NA,NA,NA,NA,"2.651612903"
"387","Cornelissen","Johannes","Larix cf decidua",17669,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.910471204",NA,NA,NA,NA,"2.355835544"
"388","Cornelissen","Johannes","Larix cf decidua",17670,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.843137255",NA,NA,NA,NA,"2.364320388"
"389","Cornelissen","Johannes","Larix cf decidua",17671,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.333333333",NA,NA,NA,NA,"2.759124088"
"390","Cornelissen","Johannes","Larix cf decidua",17672,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.564705882",NA,NA,NA,NA,"2.556343284"
"391","Cornelissen","Johannes","Larix cf decidua",17673,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.794612795",NA,NA,NA,NA,"2.44512931"
"392","Cornelissen","Johannes","Larix cf decidua",17674,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.458823529",NA,NA,NA,NA,"2.560240964"
"393","Cornelissen","Johannes","Larix cf decidua",17675,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.338396624",NA,NA,NA,NA,"2.580913349"
"394","Cornelissen","Johannes","Larix cf decidua",17676,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.138645418",NA,NA,NA,NA,"2.39705"
"395","Cornelissen","Johannes","Larix cf decidua",17677,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.402777778",NA,NA,NA,NA,"2.571428571"
"396","Cornelissen","Johannes","Larix cf decidua",17678,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.943089431",NA,NA,NA,NA,"2.436421725"
"397","Cornelissen","Johannes","Larix cf decidua",17679,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.115302491",NA,NA,NA,NA,"2.461972477"
"398","Cornelissen","Johannes","Larix cf decidua",17680,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.125",NA,NA,NA,NA,"2.56097561"
"399","Cornelissen","Johannes","Larix cf decidua",17681,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.857086614",NA,NA,NA,NA,"2.398172589"
"400","Cornelissen","Johannes","Larix cf decidua",17682,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.855255255",NA,NA,NA,NA,"2.54412"
"401","Cornelissen","Johannes","Larix cf decidua",17683,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.355670103",NA,NA,NA,NA,"2.579787234"
"402","Cornelissen","Johannes","Larix cf decidua",17684,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.872893773",NA,NA,NA,NA,"2.44125"
"403","Cornelissen","Johannes","Larix cf decidua",17685,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.067924528",NA,NA,NA,NA,"2.489262295"
"404","Cornelissen","Johannes","Larix cf decidua",17686,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.387096774",NA,NA,NA,NA,"2.648241206"
"405","Cornelissen","Johannes","Larix cf decidua",17687,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.114137931",NA,NA,NA,NA,"2.408035714"
"406","Cornelissen","Johannes","Larix cf decidua",17688,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.231818182",NA,NA,NA,NA,"2.428901734"
"407","Cornelissen","Johannes","Larix cf decidua",17689,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.686170213",NA,NA,NA,NA,"2.655367232"
"408","Cornelissen","Johannes","Larix cf decidua",17690,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.100813008",NA,NA,NA,NA,"2.408210526"
"409","Cornelissen","Johannes","Larix cf decidua",17691,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"4.087203791",NA,NA,NA,NA,"2.41034689"
"410","Cornelissen","Johannes","Larix cf decidua",17692,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.665835411",NA,NA,NA,NA,"2.570512821"
"411","Cornelissen","Johannes","Larix cf decidua",17693,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.723839009",NA,NA,NA,NA,"2.462213115"
"412","Cornelissen","Johannes","Larix cf decidua",17694,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.237885463",NA,NA,NA,NA,"3.227488152"
"413","Cornelissen","Johannes","Larix cf decidua",17695,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.276595745",NA,NA,NA,NA,"3.065217391"
"414","Cornelissen","Johannes","Larix cf decidua",17696,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.230769231",NA,NA,NA,NA,"3.037383178"
"415","Cornelissen","Johannes","Larix cf decidua",17697,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.214285714",NA,NA,NA,NA,"2.597173145"
"416","Cornelissen","Johannes","Larix cf decidua",17698,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"2.957746479",NA,NA,NA,NA,"2.93015873"
"417","Cornelissen","Johannes","Larix cf decidua",17699,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.103448276",NA,NA,NA,NA,"2.771331058"
"418","Cornelissen","Johannes","Larix cf decidua",17700,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"2.979192938",NA,NA,NA,NA,"2.852517986"
"419","Cornelissen","Johannes","Larix cf decidua",17701,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.00209205",NA,NA,NA,NA,"2.655555556"
"420","Cornelissen","Johannes","Larix cf decidua",17702,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.170646067",NA,NA,NA,NA,"2.749034749"
"421","Cornelissen","Johannes","Larix cf decidua",17703,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"2.978723404",NA,NA,NA,NA,"2.620817844"
"422","Cornelissen","Johannes","Larix cf decidua",17704,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"2.763157895",NA,NA,NA,NA,"2.651162791"
"423","Cornelissen","Johannes","Larix cf decidua",17705,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.15",NA,NA,NA,NA,"3.004291845"
"424","Cornelissen","Johannes","Larix cf decidua",17706,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"2.938729198",NA,NA,NA,NA,"2.765690377"
"425","Cornelissen","Johannes","Larix cf decidua",17707,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"2.887120116",NA,NA,NA,NA,"2.720472441"
"426","Cornelissen","Johannes","Larix cf decidua",17708,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"2.763157895",NA,NA,NA,NA,"2.714285714"
"427","Cornelissen","Johannes","Larix decidua",1290876,37,"Sheffield Database",NA,NA,NA,NA,"4500",NA,NA,"46.6",NA,NA,"62.47344802",NA
"428","Cornelissen","Johannes","Larix decidua",1302709,37,"Sheffield Database",NA,NA,"0.28848818",NA,NA,NA,"3.466346521",NA,NA,"93.3",NA,"0.37526552"
"429","Cornelissen","Johannes","Larix decidua",16011,37,"Sheffield Database",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","Cornelissen","Johannes","Larix decidua",172828,37,"Sheffield Database","5","53.4",NA,"-1.5",NA,"45",NA,NA,NA,NA,NA,"0.375"
"431","Cornelissen","Johannes","Larix decidua",173024,37,"Sheffield Database","5.2","53.4",NA,"-1.5",NA,"45",NA,NA,NA,NA,NA,"0.375"
"432","Cornelissen","Johannes","Picea abies",16003,37,"Sheffield Database",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","Cornelissen","Johannes","Populus tremula",16004,37,"Sheffield Database",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","Cornelissen","Johannes","Populus tremula",172843,37,"Sheffield Database","5","53.4",NA,"-1.5",NA,NA,NA,NA,NA,NA,NA,NA
"435","Cornelissen","Johannes","Populus tremula",172928,37,"Sheffield Database","5","53.4",NA,"-1.5",NA,NA,NA,NA,NA,NA,NA,NA
"436","Cornelissen","Johannes","Populus tremula",173039,37,"Sheffield Database","5.2","53.4",NA,"-1.5",NA,NA,NA,NA,NA,NA,NA,NA
"437","Cornelissen","Johannes","Populus tremula",173124,37,"Sheffield Database","5.2","53.4",NA,"-1.5",NA,NA,NA,NA,NA,NA,NA,NA
"438","Cornelissen","Johannes","Prunus avium",16012,37,"Sheffield Database",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","Cornelissen","Johannes","Prunus avium",172844,37,"Sheffield Database","5","53.4",NA,"-1.5",NA,NA,NA,NA,NA,NA,NA,NA
"440","Cornelissen","Johannes","Prunus avium",172929,37,"Sheffield Database","5","53.4",NA,"-1.5",NA,NA,NA,NA,NA,NA,NA,NA
"441","Cornelissen","Johannes","Prunus avium",173040,37,"Sheffield Database","5.2","53.4",NA,"-1.5",NA,NA,NA,NA,NA,NA,NA,NA
"442","Cornelissen","Johannes","Prunus avium",173125,37,"Sheffield Database","5.2","53.4",NA,"-1.5",NA,NA,NA,NA,NA,NA,NA,NA
"443","Cornelissen","Johannes","Prunus padus",172847,37,"Sheffield Database","5","53.4",NA,"-1.5",NA,NA,NA,NA,NA,NA,NA,NA
"444","Cornelissen","Johannes","Prunus padus",172932,37,"Sheffield Database","5","53.4",NA,"-1.5",NA,NA,NA,NA,NA,NA,NA,NA
"445","Cornelissen","Johannes","Prunus padus",173043,37,"Sheffield Database","5.2","53.4",NA,"-1.5",NA,NA,NA,NA,NA,NA,NA,NA
"446","Cornelissen","Johannes","Prunus padus",173128,37,"Sheffield Database","5.2","53.4",NA,"-1.5",NA,NA,NA,NA,NA,NA,NA,NA
"447","Cornelissen","Johannes","Quercus ilex",1302719,37,"Sheffield Database",NA,NA,"0.353922735",NA,NA,NA,"2.825475451",NA,"526.6203704","526.6203704",NA,"0.470955304"
"448","Cornelissen","Johannes","Quercus ilex",172850,37,"Sheffield Database","5","53.4",NA,"-1.5",NA,"25",NA,NA,NA,NA,NA,"0.471"
"449","Cornelissen","Johannes","Quercus ilex",172935,37,"Sheffield Database","5","53.4",NA,"-1.5",NA,"25",NA,NA,NA,NA,NA,"0.471"
"450","Cornelissen","Johannes","Quercus ilex",173046,37,"Sheffield Database","5.2","53.4",NA,"-1.5",NA,"25",NA,NA,NA,NA,NA,"0.471"
"451","Cornelissen","Johannes","Quercus ilex",173131,37,"Sheffield Database","5.2","53.4",NA,"-1.5",NA,"25",NA,NA,NA,NA,NA,"0.471"
"452","Cornelissen","Johannes","Quercus ilex",173169,37,"Sheffield Database","15","53.4",NA,"-1.5",NA,"25",NA,NA,NA,NA,NA,"0.471"
"453","Cornelissen","Johannes","Quercus ilex",18084,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"2.833759591",NA,NA,NA,NA,"2.136612022"
"454","Cornelissen","Johannes","Quercus ilex",18085,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"2.837078652",NA,NA,NA,NA,"2.119047619"
"455","Cornelissen","Johannes","Quercus ilex",18086,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"2.852777778",NA,NA,NA,NA,"2.142857143"
"456","Cornelissen","Johannes","Quercus ilex",18087,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"2.898305085",NA,NA,NA,NA,"2.153284672"
"457","Cornelissen","Johannes","Quercus ilex",18088,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"2.732323232",NA,NA,NA,NA,"2.212290503"
"458","Cornelissen","Johannes","Quercus ilex",18089,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"2.745583039",NA,NA,NA,NA,"2.19379845"
"459","Cornelissen","Johannes","Quercus ilex",18090,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"2.871886121",NA,NA,NA,NA,"2.112781955"
"460","Cornelissen","Johannes","Quercus ilex",18091,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"2.995780591",NA,NA,NA,NA,"2.235849057"
"461","Cornelissen","Johannes","Quercus ilex",18092,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.178423237",NA,NA,NA,NA,"2.273584906"
"462","Cornelissen","Johannes","Quercus ilex",18093,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"2.934285714",NA,NA,NA,NA,"2.121212121"
"463","Cornelissen","Johannes","Quercus ilex",18094,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.082352941",NA,NA,NA,NA,"2.236842105"
"464","Cornelissen","Johannes","Quercus ilex",18095,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"2.688888889",NA,NA,NA,NA,"2.142857143"
"465","Cornelissen","Johannes","Quercus ilex",18096,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"3.046511628",NA,NA,NA,NA,"2.067307692"
"466","Cornelissen","Johannes","Quercus ilex",18097,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"2.914841849",NA,NA,NA,NA,"2.151832461"
"467","Cornelissen","Johannes","Quercus ilex",18098,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"2.662295082",NA,NA,NA,NA,"2.194244604"
"468","Cornelissen","Johannes","Quercus ilex",18099,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"2.671886792",NA,NA,NA,NA,"2.025477707"
"469","Cornelissen","Johannes","Quercus ilex",18100,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"2.864579439",NA,NA,NA,NA,"2.208462332"
"470","Cornelissen","Johannes","Quercus ilex",18101,37,"Sheffield Database",NA,"53.4",NA,"-1.5",NA,NA,"2.882765957",NA,NA,NA,NA,"2.015725518"
