"Coefficient","Species","Number","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"b_chill","Larix_decidua",26,-9.53135814032615,0.0939165299307592,5.728615478741,-20.2829012531103,-13.4262253040528,-9.61780679344622,-5.6589606520684,1.81593591587323,3720.61959385435,1.00031766039181
"b_chill","Lonicera_complex",27,-2.75347652620258,0.0751479156725177,5.16666529512253,-12.8119388930179,-6.36606419810271,-2.69767578944865,0.749218021341404,7.52933441658055,4727.01279250878,0.99952625805366
"b_chill","Olea_europaea",28,-2.39478939456962,0.0309400295197299,2.10276595657314,-6.60141214761485,-3.76668364744521,-2.4452619390813,-0.97459511552766,1.7431322371534,4618.91985909536,1.00056185193731
"b_chill","Picea_abies",29,-10.7747737549248,0.0206403815642768,1.51148408311042,-13.7320846556855,-11.7766219464508,-10.7755385397017,-9.78163126864318,-7.76633813776859,5362.55442896949,0.999717901957965
"b_chill","Picea_glauca",30,-21.0112828225695,0.1155747322669,6.56507591419941,-33.8668306072152,-25.4313438382004,-20.9346160286089,-16.5438678016579,-8.45208830905808,3226.66376912973,1.00006858574059
"b_chill","Pinus_complex",31,-2.53138686296319,0.040096320299839,2.64929022959153,-7.66299972375732,-4.29167771838356,-2.50936891289896,-0.719048885512814,2.61706884271317,4365.66129584271,0.999773031870907
"b_chill","Populus_complex",32,-35.855100507533,0.0494838742774916,3.26150827416552,-42.3192549682686,-38.060783340878,-35.8625740951865,-33.6025482237892,-29.331837905336,4344.19768272569,0.999662179360156
"b_chill","Populus_tremula",33,0.257986747314878,0.0555350704646652,3.30601425766778,-6.19546229884702,-1.93121226633519,0.16502171153058,2.46100606199913,6.76755896945684,3543.84558222324,1.00023837708181
"b_chill","Populus_tremuloides",34,-75.3637563918206,0.126211490913107,6.47234154961067,-88.1050815201872,-79.7368847111398,-75.2120385986789,-71.0708311041177,-62.8946594095123,2629.81416566028,0.999549479628321
"b_chill","Prunus_avium",35,-10.0748428638092,0.0924414617247908,7.24318862483891,-24.3052924393055,-15.0523964965363,-10.0519783389649,-5.18779665601541,4.02105248060153,6139.40073676782,0.999832028258181
"b_chill","Prunus_complex",36,-0.775643782302459,0.0390354724369772,2.99168370317321,-6.8392107275698,-2.77087690966269,-0.764413767441737,1.27213455307577,5.01834314880918,5873.70960884545,0.999276445321249
"b_chill","Prunus_padus",37,-1.27634017049731,0.0511409245362002,3.20250430922218,-7.53372575660572,-3.48710856268199,-1.28026614011247,0.855482012604552,4.81360691352423,3921.41039311157,1.00110823698937
"b_chill","Pseudotsuga_menziesii",38,-29.4777417467022,0.0408252843968986,3.08904765155621,-35.5344219262914,-31.5134437215768,-29.5329166549105,-27.5065527417768,-23.2355854168338,5725.20152034443,0.999178847103129
"b_chill","Quercus_complex",39,-16.0325233794869,0.0409107202140514,3.14584264342065,-22.2761838313649,-18.2102631820932,-16.0006970158467,-13.8989575302635,-9.85107350459723,5912.88918958337,0.999348919984671
"b_chill","Quercus_petraea",40,-9.83105112368247,0.101529400033438,6.53398378436933,-22.5722024966324,-14.1660389630786,-9.87331034243167,-5.4276859206478,3.1871854888958,4141.64113119093,0.999747365841408
"b_chill","Quercus_robur",41,-8.71080328745405,0.0725489230676452,4.27662288548248,-17.1579767982537,-11.6476025252488,-8.70801333605298,-5.82907703029048,-0.334592502046411,3474.88127830752,1.00019783403337
"b_chill","Quercus_rubra",42,-17.452772460109,0.0591767392860215,3.88455785472977,-25.152995012407,-19.9931040884963,-17.5080290672973,-14.862166047627,-9.81283664036828,4309.04595141235,1.00022077605806
"b_chill","Rhamnus_cathartica",43,-2.22489291503374,0.0732991590641523,5.06960419200017,-12.2476867686738,-5.62938898984131,-2.21678685392979,1.16577867456715,7.74013283884935,4783.54784513714,1.00011148874103
"b_chill","Rhamnus_complex",44,-1.23411115414745,0.0598244213994323,4.6438141563237,-10.3003205372428,-4.46848839346127,-1.24808247174414,1.91936232759035,8.06835329764665,6025.49386084995,0.999576084258942
"b_chill","Rhododendron_complex",45,-2.66048787373641,0.0569890752189246,4.37103584550089,-11.0859517533325,-5.64054510375921,-2.65823097160923,0.280074232874429,5.90722799255064,5882.81941248125,0.999406589168776
"b_chill","Robinia_pseudoacacia",46,-5.9990501021036,0.106603214821539,7.21869462654179,-19.7294685127813,-10.9921660453934,-6.08219405981547,-1.12814608354533,8.37296816627508,4585.39482648736,1.00002919297192
"b_chill","Salix_complex",47,-1.52845758922659,0.0446609040037951,3.25050879399006,-7.95573653692597,-3.70605749422146,-1.55507962519535,0.714913451729528,4.87665189098787,5297.21586960935,0.999955941015831
"b_chill","Sorbus_aucuparia",48,-5.91611272210144,0.170321015092797,9.6277576511083,-24.7475122969185,-12.480921028179,-5.86505308529792,0.643676507546952,12.3995698745638,3195.31608699949,1.00119428127157
"b_chill","Sorbus_complex",49,-11.1290184208121,0.0672188941508641,4.20879013498094,-19.6476405704686,-13.8621789584505,-11.1405629571519,-8.24518945066552,-2.92167769438583,3920.412947878,0.999515837441586
"b_chill","Symphoricarpos_albus",50,-11.0782143267594,0.0976401367358779,7.06802742201872,-25.1095204263145,-15.7482932908549,-11.1605878315261,-6.36901196459316,3.1925425804556,5240.10143254876,1.00057211689988
"b_chill","Syringa_vulgaris",51,-5.62642675363044,0.107099953072156,7.25696567269354,-19.7997836132583,-10.6467981503117,-5.66411182742215,-0.708896232985867,8.58656853976438,4591.25671407552,0.999362359095577
"b_chill","Tilia_cordata",52,-4.10967721740924,0.0400572207722492,2.82111297882598,-9.73136176460548,-5.99836682868736,-4.08522844145461,-2.19368570002132,1.42326470990342,4959.97319970445,1.00108067861954
"b_chill","Ulmus_complex",53,-12.9773028430761,0.0162018307867215,1.20893317463898,-15.3515077395666,-13.8051345403505,-12.9678100501259,-12.1823714984272,-10.5640628878914,5567.70743656458,0.999323865226095
"b_chill","Vaccinium_complex",54,-17.1821546697893,0.0675334469185701,3.37237253444712,-23.7155741674389,-19.5106482547503,-17.1764304560047,-14.8957362458773,-10.635740068515,2493.63711758408,0.999993530512848
"b_chill","Viburnum_complex",55,-0.351056461733268,0.0362722159746393,2.75196333635303,-5.82971807466786,-2.20114205991576,-0.302582603081951,1.47899031250429,4.98297920934442,5756.21636473689,0.999396542508439
