"","longitude","latitude","pmm","pmm2C","lmm","lmm2C"
"2306",13.375,50.875,33.6322744523672,28.3952354132242,38.280843624786,32.5702733193798
"2307",13.625,50.875,34.9451298674867,29.8106865288276,39.6476588130064,34.0333641373482
"2308",13.875,50.875,34.6211491943425,29.4848175912573,39.1796793361948,33.5636127164308
"2309",14.125,50.875,34.8235072667161,29.2276979866171,39.350190319791,33.3029506342842
"2310",14.375,50.875,35.7017956477492,29.7220392676797,40.2920220876341,33.8844871006161
"2311",14.625,50.875,35.4492348887153,29.5229793340514,39.9879584969692,33.6306285929486
"2312",14.875,50.875,35.065781545961,29.5448734214299,39.557357715783,33.5804051464726
"2313",15.125,50.875,37.0070700757824,31.3930075728979,41.8021062927628,35.7377378142332
"2314",15.375,50.875,40.4124082473752,34.5660892200823,45.506310691941,39.223993088399
"2315",15.625,50.875,39.9654145549267,34.1083953625526,44.9661736130283,38.6738149928868
"2316",15.875,50.875,39.1087818679955,33.0723775551434,43.9483493357226,37.4876560255309
"2317",16.125,50.875,38.2409460515874,31.8904604225299,42.9275166763693,36.1720899965806
"2318",16.375,50.875,37.2693332015173,30.8149930290252,41.8065471451423,34.953663539535
"2319",16.625,50.875,36.3111983356158,29.8291636182078,40.69308185165,33.8142097324912
"2320",16.875,50.875,35.4973177463015,29.3960830214872,39.7531839070936,33.2316538492696
"2321",17.125,50.875,35.3495408136192,29.3534194751903,39.5751955932639,33.152303757329
"2322",17.375,50.875,35.230675487238,29.3245614197858,39.4649399274295,33.1265107605374
"2323",17.625,50.875,35.1549934113987,29.2828681036159,39.4025280579051,33.0959938849172
"2324",17.875,50.875,35.3033672030421,29.3764822269029,39.5990460127979,33.2411254607421
"2325",18.125,50.875,35.670208797593,29.7017820040799,40.0362637142174,33.6393603918342
"2326",18.375,50.875,36.0927666455146,30.149516711016,40.5383304924346,34.1650530914619
"2327",18.625,50.875,36.2910413570523,30.4566813377913,40.7867239446588,34.5156286537868
"2328",18.875,50.875,36.5533828208431,30.8493130469819,41.0861785964538,34.9373474488815
"2329",19.125,50.875,36.6688850728501,31.0214632317714,41.2034051405724,35.1077323161739
"2330",19.375,50.875,36.9405998284064,31.2736659215915,41.4951870467789,35.3812041332872
"2331",19.625,50.875,36.9688655456113,31.3774622158398,41.5043174505219,35.4612123012619
"2332",19.875,50.875,37.129536384716,31.6035928883821,41.6666472055488,35.6849694519562
"2333",20.125,50.875,37.3903231855769,31.8750798543242,41.9468217272345,35.9751849902414
"2334",20.375,50.875,37.6624558749586,32.1767953530478,42.2361007606778,36.2922244813421
"2335",20.625,50.875,38.146205240731,32.6215205873478,42.7630972391184,36.7826007815964
"2336",20.875,50.875,38.5746505472422,33.0808075461517,43.2335869286672,37.2820322248732
"2337",21.125,50.875,38.353052418221,32.9341105726985,42.9803449681589,37.0990773805613
"2338",21.375,50.875,37.8914983030515,32.5279455473609,42.4482099120872,36.6189193515928
"2339",21.625,50.875,37.5954116090424,32.2060525728619,42.0951919278131,36.2416847978729
"2340",21.875,50.875,37.472565964485,32.1631434556755,41.9500910958607,36.1715962663991
"2341",22.125,50.875,38.1118182042931,32.7633715640111,42.6757452186033,36.8606302109553
"2342",22.375,50.875,38.6935208322696,33.3664745221499,43.3227631343146,37.5277301598655
"2343",22.625,50.875,38.9978541718891,33.7236792656998,43.6637051988476,37.9182866593608
"2344",22.875,50.875,38.9450825383541,33.7237790360951,43.5875652501834,37.8917611456588
"2345",23.125,50.875,38.8767504705506,33.7819606848392,43.4962894914204,37.9192056419839
"2346",23.375,50.875,39.2679582757099,34.2027512993406,43.9196917411082,38.3703683493291
"2347",23.625,50.875,39.3697963579714,34.4027791317584,44.0136427825721,38.5564604842942
"2348",23.875,50.875,39.4270841916492,34.5173443196941,44.0469403870259,38.643507059957
"2349",24.125,50.875,39.5894940567647,34.8100444302094,44.2204415048731,38.9392723211039
"2350",24.375,50.875,39.9260457450689,35.1572962835948,44.5724492975609,39.3013211303912
"2351",24.625,50.875,40.2228440272017,35.5434724152289,44.8840024031819,39.6967462570198
"2352",24.875,50.875,40.4662902016309,35.8404194150638,45.1291281407456,39.9920770775808
"2353",25.125,50.875,40.609833901978,36.0689350145848,45.2570247232833,40.1997111448793
"2354",25.375,50.875,40.7576796993806,36.311823454767,45.3907677995537,40.4226420744746
"2355",25.625,50.875,41.0671725246734,36.6194280156337,45.7133554324015,40.7434577632166
"2356",25.875,50.875,41.265238624355,36.8590359326891,45.9102844382586,40.9793695394011
"2357",26.125,50.875,41.3902385837687,37.010471594068,46.0150547412676,41.1089470598912
"2358",26.375,50.875,41.5995956660058,37.2758471876123,46.23310344501,41.3795634387721
"2359",26.625,50.875,41.8304270674284,37.5123433823132,46.4654482332991,41.6172240593786
"2360",26.875,50.875,42.0068595265599,37.7145821219345,46.6401007446041,41.8160931401294
"2361",27.125,50.875,42.3905883044524,38.1637707332645,47.0655139564899,42.3029337476827
"2362",27.375,50.875,42.481855939105,38.3362337382388,47.1567418333659,42.4703552211078
"2363",27.625,50.875,42.6519796626004,38.5309048992733,47.3360103621308,42.672659023248
"2364",27.875,50.875,42.7254421328982,38.5829670394088,47.4150919975602,42.7316586254784
"2365",28.125,50.875,42.7765464276508,38.6491774495701,47.4584564234709,42.7891986042355
"2366",28.375,50.875,42.7949930550403,38.6940597789248,47.4712105452338,42.8267599434794
"2367",28.625,50.875,42.8014264252599,38.7325936443878,47.4503377781519,42.836010226196
"2368",28.875,50.875,42.8251524746166,38.7431018427619,47.4529716119674,42.826240451271
"2369",29.125,50.875,42.860446420978,38.7752486817465,47.4622367988572,42.8325523979845
"2370",29.375,50.875,42.9418564565141,38.9007182205579,47.5114491110822,42.923110072678
"2371",29.625,50.875,42.9949698691704,38.9695671700982,47.5338112957069,42.9602384581842
"2372",29.875,50.875,43.0041875792632,38.9485726493737,47.5097908886094,42.907866945394
"2373",30.125,50.875,43.0844002400137,39.0785096066777,47.5600805447587,43.0048177963293
"2374",30.375,50.875,43.2256387007073,39.1977183157337,47.6725844140976,43.0966489844339
"2375",30.625,50.875,43.392151915029,39.461162437261,47.8293206621311,43.344345029898
"2376",30.875,50.875,43.7315233696429,39.8603289320343,48.1977675866751,43.7689035177921
"2377",31.125,50.875,44.0873972398287,40.2797743712316,48.5755661423131,44.2063575249919
"2378",31.375,50.875,44.5282621336606,40.6677678611331,49.0542161074609,44.6353930551774
"2379",31.625,50.875,44.8395584945797,40.9998351307392,49.4014015666493,45.0020698995296
"2380",31.875,50.875,45.1474789170816,41.3278970404526,49.7304216850494,45.3499907550581
"2381",32.125,50.875,45.3897556223638,41.6954286193317,49.9980613541428,45.7351693831691
"2382",32.375,50.875,45.7943067355732,42.1157152694251,50.4427294497408,46.1946036796487
"2383",32.625,50.875,46.1218420770711,42.514375237639,50.789586654331,46.6082041122238
"2384",32.875,50.875,46.4161908811956,42.8030592484852,51.0889516925542,46.9022533181296
"2385",33.125,50.875,46.7345149919723,43.2095023658125,51.4443337558175,47.3403261063298
"2386",33.375,50.875,46.9063621377557,43.3662433961872,51.6167657252509,47.498582522917
"2387",33.625,50.875,47.0703017601986,43.5673188856765,51.7843935218539,47.7010585536005
"2388",33.875,50.875,47.2438553280644,43.7333193958379,51.971051159862,47.8806284151855
"2389",34.125,50.875,47.4956034386682,43.963037754804,52.2401512865501,48.1290558606393
"2390",34.375,50.875,47.7653411181219,44.184309980655,52.5281735746693,48.3715982500432
"2391",34.625,50.875,47.8827138118656,44.3728073011145,52.6431153040083,48.553283207367
"2392",34.875,50.875,48.0547237583488,44.5756588998903,52.8117489987709,48.7508586558575
"2393",35.125,50.875,48.5543910654762,45.1269387679974,53.3627655072431,49.3503083032215
"2394",35.375,50.875,48.9846275228695,45.4772386980198,53.8246549831318,49.7371854786316
"2395",35.625,50.875,49.2937227577637,45.8354288079922,54.1581472048083,50.1167482470587
"2396",35.875,50.875,49.4322640334212,46.0067000003685,54.3114451050294,50.3007598451135
"2397",36.125,50.875,49.5313208172599,46.1756225679723,54.4197116100343,50.4745882820327
"2398",36.375,50.875,49.605064503826,46.2751725350283,54.497645202768,50.5767384442123
"2399",36.625,50.875,49.6722174160039,46.3303664391743,54.5562238688657,50.6240947976399
"2400",36.875,50.875,49.9445596344256,46.5542432039931,54.8659590195463,50.8883500496052
"2401",37.125,50.875,50.1628375534785,46.7599326935388,55.1141394399301,51.1247175092837
"2402",37.375,50.875,50.3279865922664,46.8879458652804,55.2807071248897,51.2564369601627
"2403",37.625,50.875,50.2442741514564,46.7041554098879,55.1528464866235,51.0346632842896
"2404",37.875,50.875,50.1686772423015,46.6008639558171,55.0446622266627,50.9004905107771
"2405",38.125,50.875,50.3768580742494,46.8789105715301,55.282424289913,51.2038145059418
"2406",38.375,50.875,50.3525305209277,46.8797598772229,55.2147397051993,51.1597558426386
"2407",38.625,50.875,50.4875553180908,46.9826841791426,55.3298249716559,51.2447180592967
"2408",38.875,50.875,50.5674616794423,47.1519683899954,55.3824671605217,51.38123226917
"2409",39.125,50.875,50.7147098782283,47.3042519605843,55.5023309834844,51.5058212764148
"2410",39.375,50.875,51.1252263443989,47.8362467714997,55.9608075393523,52.0782929030887
"2411",39.625,50.875,51.2968787423814,48.0135639627604,56.1056723269085,52.2284735229623
"2412",39.875,50.875,51.5581036962519,48.2691241233527,56.347091630076,52.4645769938124
"2413",40.125,50.875,51.8769093865715,48.6584250189127,56.6733936100312,52.8570315537173
"2414",40.375,50.875,52.3776087470475,49.2340255349567,57.2227860920701,53.4767111519526
"2415",40.625,50.875,52.7028491507836,49.6511614740956,57.5601571580805,53.9003168311115
"2416",40.875,50.875,53.0043146820988,49.9891334509817,57.929245223454,54.3036624825304
"2417",41.125,50.875,52.9340919119602,49.8528214259302,57.8616219379523,54.1740211533259
"2418",41.375,50.875,52.9869184928746,49.913201064549,57.9406313877622,54.260118379559
"2419",41.625,50.875,52.9832595985214,49.7918403543031,57.9295034320076,54.13853924121
"2420",41.875,50.875,52.8323492154467,49.4571389004229,57.6980357061239,53.7346022890292
"2421",42.125,50.875,53.0146474760865,49.8056044305581,57.9015489372999,54.0940466015149
"2422",42.375,50.875,53.1951164611421,50.2743484513293,58.1160885944585,54.5791030588245
"2423",42.625,50.875,53.265263680118,50.4307264124297,58.1690292295763,54.7129624747735
"2424",42.875,50.875,53.3334589475362,50.7607610135982,58.2318904438597,55.0215332717268
"2425",43.125,50.875,53.3711249035473,50.9803297759889,58.2709083314759,55.2312484415343
"2426",43.375,50.875,53.5298688328108,51.183762630003,58.427069488374,55.4293456089362
"2427",43.625,50.875,53.7979610376341,51.4814376441683,58.696301881568,55.7263384597877
"2428",43.875,50.875,53.9640324953684,51.7224102574706,58.8589179709754,55.9592416653915
"2429",44.125,50.875,54.1478526907671,51.9798727654866,59.0401115761945,56.2095410907364
"2430",44.375,50.875,54.3323309115213,52.2342167700059,59.2237973420253,56.4587887884816
"2431",44.625,50.875,54.5263307038583,52.4445815207023,59.4065345854092,56.6568828807824
"2432",44.875,50.875,54.8453851307602,52.7409767744912,59.7793968902436,57.0084818563473
"2433",-3.625,50.625,13.5221677756415,14.5447253089683,18.0655514603309,18.2289758656271
"2434",-3.375,50.625,14.6816320926897,15.9578464805872,19.0519136332241,19.4533691967318
"2438",-2.375,50.625,15.6575361462538,15.9065346863614,20.0503341522037,19.4878521221602
"2439",-2.125,50.625,16.2293383225795,16.4021768641683,20.5814722312043,19.9475217888939
"2442",-1.375,50.625,18.0951750753144,18.1270232064222,22.2245707464031,21.4583151441935
"2454",1.625,50.625,18.6926303113372,19.2192037220792,22.9809587001054,22.6789524536134
"2455",1.875,50.625,18.7007363102989,18.3738142004507,23.0908594937781,21.9879345114679
"2456",2.125,50.625,19.1954687675459,18.6463608768951,23.5200782260424,22.2086544872839
"2457",2.375,50.625,19.9567465597123,19.5297464352816,24.1149141483622,22.9180761284449
"2458",2.625,50.625,20.7302757419686,20.1018607454222,24.7657345893404,23.3798891981387
"2459",2.875,50.625,21.4763095531715,20.135389446516,25.4761280625803,23.4216690954594
"2460",3.125,50.625,22.1992355588319,20.2339293486178,26.2244647918241,23.5840829737211
"2461",3.375,50.625,22.9687123982982,20.1706815761808,27.1014381775766,23.6796290088191
"2462",3.625,50.625,24.7206029109521,20.7675836815465,28.9511068905819,24.4454585771146
"2463",3.875,50.625,26.1403537389878,21.8946535235391,30.3744566164552,25.59415696659
"2464",4.125,50.625,25.5010905523324,22.051608503216,29.5914189909275,25.5582891056716
"2465",4.375,50.625,25.1059657315295,22.399830444815,29.0734135568572,25.7378390012483
"2466",4.625,50.625,24.4639148380366,21.9132466557363,28.4358530083105,25.2461685174118
"2467",4.875,50.625,23.9503448199013,21.5261903541486,27.9629312533132,24.8919670175027
"2468",5.125,50.625,23.866855553244,21.3873119976596,27.8908972508752,24.7679559879614
"2469",5.375,50.625,23.805611088038,21.2631253849174,27.8606201403406,24.6786140739003
"2470",5.625,50.625,23.6059072830087,20.984743895468,27.7323595474659,24.4765224766176
"2471",5.875,50.625,24.060048265138,21.0064723240239,28.3267585696664,24.6651462985917
"2472",6.125,50.625,25.9614296710254,21.4796964023161,30.5534695175529,25.5516768544637
"2473",6.375,50.625,27.0981847077844,22.0317188884643,31.7225400967022,26.1720354088525
"2474",6.625,50.625,26.674218322941,22.0980718329276,31.0649598811202,25.9745700127414
"2475",6.875,50.625,26.3565200005194,22.266286889485,30.5765117110059,25.942102125851
"2476",7.125,50.625,26.2982414809169,22.4855832405169,30.3554284218772,25.9814946202738
"2477",7.375,50.625,27.0617191031248,22.5560678183518,31.2194751745242,26.195237886095
"2478",7.625,50.625,27.7942258348666,23.0336588525722,32.0392005005036,26.7757507577924
"2479",7.875,50.625,29.4454551072183,24.2612874720056,33.897693743898,28.2367378734539
"2480",8.125,50.625,30.1515129297669,24.7942543888298,34.6342948256039,28.8109107454622
"2481",8.375,50.625,28.9508387165314,23.8264661214781,33.1678475863756,27.5630032792817
"2482",8.625,50.625,28.610416397739,23.8416669362649,32.7123101934938,27.4411820263241
"2483",8.875,50.625,29.1039512079722,24.2086880299504,33.2250915269782,27.8352431047204
"2484",9.125,50.625,30.2478509071031,25.0831953376266,34.5861030986251,28.9434573172742
"2485",9.375,50.625,31.1433919253753,25.5324765298676,35.5861149634006,29.5246997250474
"2486",9.625,50.625,30.8412469010234,25.2611731578084,35.1627179141119,29.1302444294867
"2487",9.875,50.625,32.1151913693645,26.6112776246683,36.5991278736039,30.6381228012456
"2488",10.125,50.625,33.5110950637519,27.969416030534,38.1399878956228,32.1435439411487
"2489",10.375,50.625,33.5178635147789,27.8830301032074,38.0923061670266,32.0084463033334
"2490",10.625,50.625,34.0218126583634,28.7463789092234,38.6705368277131,32.9239369921557
"2491",10.875,50.625,33.9572093791882,28.7541590997147,38.6456862103046,32.9670108988026
"2492",11.125,50.625,33.6097170082596,28.2291698727341,38.2156921853756,32.3704541279291
"2493",11.375,50.625,33.0817968598419,27.494799480398,37.5947848017644,31.5558141887513
"2494",11.625,50.625,32.9787176744909,27.3558432709513,37.4739398485684,31.4013022975452
"2495",11.875,50.625,32.8647065343961,27.2500146100363,37.3464433291826,31.2814842026178
"2496",12.125,50.625,32.2455576570976,26.7687090358419,36.642116155891,30.7065089490491
"2497",12.375,50.625,32.78878429607,27.5127211254546,37.1633703612678,31.4161798776751
"2498",12.625,50.625,33.8009617333022,28.7741494669299,38.2831621285808,32.7698682669527
"2499",12.875,50.625,34.3717572174375,29.1731128882915,39.0048092453771,33.330268470122
"2500",13.125,50.625,35.8662569388464,30.0205673330289,40.6833557508464,34.4016287953396
"2501",13.375,50.625,37.8305850900604,31.8350931731069,42.7281931661421,36.3058919782425
"2502",13.625,50.625,36.9082832714657,31.0260872200772,41.5311154313623,35.2151308898103
"2503",13.875,50.625,35.726589774633,30.1786165266614,40.0766361491017,34.0742857142749
"2504",14.125,50.625,35.8018155730026,29.7377167152346,40.1554503578125,33.6687685340691
"2505",14.375,50.625,36.2383463279778,29.9646501189145,40.6530156886009,33.9696480691145
"2506",14.625,50.625,36.1546072833119,30.0231603276802,40.5207756285929,33.9708944650762
"2507",14.875,50.625,35.7071477392859,29.9092941655958,40.0723806169606,33.8355429121339
"2508",15.125,50.625,36.0769958064365,30.417614957326,40.5486315815018,34.4417364444332
"2509",15.375,50.625,38.3479713476326,32.8667167760493,43.0509078151278,37.111166072039
"2510",15.625,50.625,39.4304033778621,34.043562027583,44.2250342626701,38.3738897248709
"2511",15.875,50.625,39.3035741961499,33.5032029365584,44.0602783824487,37.821078085481
"2512",16.125,50.625,39.8238840909747,33.6804781273112,44.5843982740153,38.0232947978286
"2513",16.375,50.625,40.0475559836291,33.6120984553979,44.7888218281099,37.9536576635606
"2514",16.625,50.625,38.5087236256016,31.9882941981965,43.0899357407533,36.1750340914433
"2515",16.875,50.625,36.6490107840666,30.2613892879629,41.0140236566958,34.2237487428266
"2516",17.125,50.625,36.1340137909071,29.9434012165914,40.4308361550243,33.8254340761928
"2517",17.375,50.625,35.5585486906372,29.5108147912286,39.7927445608581,33.3214195860315
"2518",17.625,50.625,35.3098672190154,29.340811004027,39.547879171423,33.1503852010045
"2519",17.875,50.625,35.0990426700998,29.2206231475635,39.3630814157114,33.0506407623709
"2520",18.125,50.625,35.2640272927628,29.3843489272758,39.5839907795005,33.2703688300895
"2521",18.375,50.625,35.5362323971568,29.6540363457683,39.9329119557238,33.6169274141717
"2522",18.625,50.625,35.9190887448359,30.1432649227835,40.3862257244946,34.1700607009022
"2523",18.875,50.625,36.5175490043383,30.8222911311321,41.0736600477547,34.9330979726761
"2524",19.125,50.625,37.0706010230978,31.4225497605437,41.6880496185301,35.5917861460963
"2525",19.375,50.625,37.5468171538795,31.8547063880502,42.2095371702677,36.0719283353654
"2526",19.625,50.625,37.5279133437081,31.9031506757424,42.1582970263526,36.0838875312236
"2527",19.875,50.625,37.3798681949146,31.8425951120242,41.9653503456434,35.9730409274161
"2528",20.125,50.625,37.4101187693764,31.93201130517,41.9798019849127,36.0430134820003
"2529",20.375,50.625,37.3496914024053,31.9313789783582,41.8706893213541,35.9900123817918
"2530",20.625,50.625,37.550139251501,32.1570036864684,42.0815700489377,36.224519030786
"2531",20.875,50.625,37.6690427439984,32.2507303199513,42.2042841897232,36.3236072501608
"2532",21.125,50.625,37.5804174298308,32.1621050057837,42.0991621553663,36.218485215804
"2533",21.375,50.625,37.5165123954371,32.0812055915552,42.0157722611603,36.1191478246458
"2534",21.625,50.625,37.1371398394956,31.7414865885615,41.5739560573612,35.7145424470683
"2535",21.875,50.625,37.0844281948146,31.7781527933818,41.5093755242027,35.7338339349174
"2536",22.125,50.625,37.4864340596687,32.1216224610273,41.9634252477739,36.1329533912091
"2537",22.375,50.625,37.9941644718093,32.6992186569331,42.5355935905857,36.7706836659352
"2538",22.625,50.625,38.3477271850974,33.1453063270993,42.9352025350682,37.2571178716015
"2539",22.875,50.625,38.7430985886735,33.5633369037884,43.3568107636206,37.6999894294234
"2540",23.125,50.625,39.1426634963292,33.9415014812818,43.7955836494777,38.1186802820815
"2541",23.375,50.625,39.2609220050425,34.1604674260529,43.9145839073497,38.3321842255957
"2542",23.625,50.625,39.1492232408,34.1652116347523,43.7525647904358,38.2794349952058
"2543",23.875,50.625,39.3445074799315,34.4794565327271,43.9421017062149,38.5806043896498
"2544",24.125,50.625,39.4203829603749,34.7800354798745,44.0001389044795,38.8495029365037
"2545",24.375,50.625,39.8305664818765,35.1467889195762,44.4417038840485,39.2503132016394
"2546",24.625,50.625,40.2723578361173,35.6370457274199,44.9263311225867,39.780420338893
"2547",24.875,50.625,40.4995792904935,35.9718982540829,45.1578511837633,40.1129412140998
"2548",25.125,50.625,40.6042646601043,36.1565201510646,45.2416124496956,40.2717147805107
"2549",25.375,50.625,40.7333928743266,36.3372609262665,45.3547713342445,40.4333068039512
"2550",25.625,50.625,41.1763479579984,36.7959515468224,45.8277298019219,40.9210314725102
"2551",25.875,50.625,41.3853655747808,37.0427344521264,46.0294777905162,41.1582183432204
"2552",26.125,50.625,41.7139186262731,37.3442223801782,46.3588755251112,41.462218212299
"2553",26.375,50.625,41.9408731249069,37.579988779467,46.5776096979983,41.6892214576798
"2554",26.625,50.625,42.1199173006191,37.7640683269821,46.7389444484113,41.8552813923749
"2555",26.875,50.625,42.4042024026366,38.0760479739156,47.0350711232648,42.17739658078
"2556",27.125,50.625,42.4871919652909,38.1552610077176,47.1138323296791,42.2526138989828
"2557",27.375,50.625,42.5739711397828,38.3314180317109,47.2098003892769,42.432453979588
"2558",27.625,50.625,42.6689067103117,38.5006253363324,47.3158903179365,42.6082403764088
"2559",27.875,50.625,42.8415348591948,38.69843034423,47.510216415245,42.8261923951279
"2560",28.125,50.625,42.9040021669162,38.8527931873542,47.5862771868278,42.9884877798593
"2561",28.375,50.625,42.9421454834794,38.8821246032623,47.6126440635676,43.0065855841054
"2562",28.625,50.625,42.9391746562585,38.8646770821081,47.581724318217,42.9620809339437
"2563",28.875,50.625,42.9937649617154,38.9400382962519,47.6226351458332,43.0224831467237
"2564",29.125,50.625,42.8648533299034,38.8488919529617,47.4502476932478,42.8855345762541
"2565",29.375,50.625,42.8657964473331,38.8932651521913,47.4019819310125,42.878023528452
"2566",29.625,50.625,43.0357043399453,39.0474375079194,47.54993194959,43.011207346148
"2567",29.875,50.625,43.2152803028758,39.242749007734,47.694662323927,43.1707039213665
"2568",30.125,50.625,43.4076880472365,39.4206800581614,47.8558952617688,43.3183519543972
"2569",30.375,50.625,43.5030393444957,39.4606422655888,47.8875367904631,43.2980164559882
"2570",30.625,50.625,43.5687188846225,39.6478001504603,47.9306728161664,43.4551475524976
"2571",30.875,50.625,43.8543860676916,39.9284319617265,48.2507941875264,43.7705437395755
"2572",31.125,50.625,44.057658943514,40.2034588857401,48.4753307072254,44.0624141352946
"2573",31.375,50.625,44.4579639484734,40.5861400893895,48.9306675429273,44.5012128260091
"2574",31.625,50.625,44.8296544274796,40.9402067670855,49.3385430432628,44.8925501813572
"2575",31.875,50.625,45.0916007387807,41.2965662996908,49.6234778665193,45.2660822099033
"2576",32.125,50.625,45.3491443601472,41.5773985156457,49.9039727229536,45.5684310436424
"2577",32.375,50.625,45.6905384949493,41.9213103363492,50.2570185502552,45.923839463085
"2578",32.625,50.625,45.978116203067,42.2447650685626,50.555066298074,46.2555541489139
"2579",32.875,50.625,46.3022906891574,42.6432112887456,50.8949432176822,46.6651275366833
"2580",33.125,50.625,46.7489912598924,43.1698483868515,51.3949684783617,47.2401650978414
"2581",33.375,50.625,46.7591918984988,43.1850843972608,51.3853787575632,47.2353005613249
"2582",33.625,50.625,46.9609626208617,43.4560914819135,51.6189290656657,47.5338221533065
"2583",33.875,50.625,47.1988388551758,43.621584246561,51.8681776046706,47.715146168256
"2584",34.125,50.625,47.2962007791924,43.7006929477921,51.9702974943099,47.8001372648727
"2585",34.375,50.625,47.4000701452802,43.783791405193,52.0755280427622,47.8858764281612
"2586",34.625,50.625,47.5355864688214,43.9633672320094,52.2201556832785,48.0718494311461
"2587",34.875,50.625,47.8574971831814,44.3318551355463,52.5716776213369,48.467079323814
"2588",35.125,50.625,48.2150132261907,44.6730062201962,52.9536868152021,48.8337316687624
"2589",35.375,50.625,48.4998911042927,44.9308189748575,53.2435295749026,49.0981765629464
"2590",35.625,50.625,48.773555071727,45.1805649262281,53.5325191988642,49.3647215615681
"2591",35.875,50.625,48.8680473235291,45.2561745337694,53.6240203698615,49.4385032915074
"2592",36.125,50.625,49.0355344662555,45.5199631622261,53.8063378954383,49.7111899664797
"2593",36.375,50.625,49.0930127873293,45.7234672655838,53.8687470669275,49.9106294821501
"2594",36.625,50.625,49.0201538328924,45.6210255018049,53.7663415827625,49.7804635403277
"2595",36.875,50.625,49.2996466960875,45.8734532415595,54.0739059302342,50.062630022283
"2596",37.125,50.625,49.6136735323409,46.1522324751926,54.4436046682256,50.3992524702996
"2597",37.375,50.625,49.8776510860543,46.3488619310423,54.724934311197,50.6173827734977
"2598",37.625,50.625,50.0085732322526,46.4092888720001,54.8372493724384,50.6635452547895
"2599",37.875,50.625,50.0538639331965,46.4419911434368,54.8617508765446,50.6762337981905
"2600",38.125,50.625,50.1094456465626,46.4686194689363,54.89911893287,50.6864320448937
"2601",38.375,50.625,50.1338578044416,46.5175790643544,54.8993235735283,50.7096719589274
"2602",38.625,50.625,50.2937175986696,46.7145747256287,55.062043150888,50.9072397703676
"2603",38.875,50.625,50.4827793931042,46.9646904031734,55.2538388009284,51.1563282798287
"2604",39.125,50.625,50.8202879267793,47.3997592655294,55.6227207245186,51.6167606488848
"2605",39.375,50.625,51.1623832531134,47.819273433333,55.9845224144694,52.0512120471731
"2606",39.625,50.625,51.4071017913637,48.0986101527282,56.2215459048737,52.320721179517
"2607",39.875,50.625,51.394982035942,48.1349558509093,56.1406319545142,52.2852871278728
"2608",40.125,50.625,51.725310238123,48.5194142999715,56.4812527487725,52.6767036531638
"2609",40.375,50.625,52.1000268882,48.928119709718,56.8850863001291,53.1124321984247
"2610",40.625,50.625,52.5428042124049,49.4684573626039,57.3953120484917,53.7142083922532
"2611",40.875,50.625,52.7058429782826,49.5943602614353,57.5625809480287,53.8466290577097
"2612",41.125,50.625,52.7131063403229,49.5651171779046,57.5887902247374,53.838580748373
"2613",41.375,50.625,52.9451400218918,49.838063255372,57.86999021211,54.1581728580378
"2614",41.625,50.625,52.9893252425911,49.8665129391872,57.9236092449209,54.1970256899671
"2615",41.875,50.625,52.771741006144,49.3757597824333,57.6001378124515,53.617213010193
"2616",42.125,50.625,52.9562358720473,49.7408986117653,57.8154772331249,54.0020684169873
"2617",42.375,50.625,53.0770235875082,50.0203005390173,57.9300344490735,54.2654689378224
"2618",42.625,50.625,53.1074906082663,50.295612513691,57.9265001489542,54.4916967234209
"2619",42.875,50.625,53.2144160096737,50.6203177455735,58.0317627395941,54.8013235342622
"2620",43.125,50.625,53.4402181636085,51.0022164253979,58.2966026779254,55.212644185339
"2621",43.375,50.625,53.628088104031,51.3203766112203,58.490103765322,55.5284094160353
"2622",43.625,50.625,53.8541046628238,51.6319944906622,58.7245509861565,55.8431847696658
"2623",43.875,50.625,54.0885844377656,51.9495579003518,58.9735904096819,56.170189733846
"2624",44.125,50.625,54.2671937208611,52.1659324719689,59.1733749480377,56.4054131543177
"2625",44.375,50.625,54.4138752681196,52.3717796379114,59.3119639288235,56.5995230504183
"2626",44.625,50.625,54.5092359086726,52.5527415991135,59.3656356739931,56.7335229283838
"2627",44.875,50.625,54.8145046141099,52.8114331153741,59.7575317365936,57.0817110363748
"2629",-3.875,50.375,12.374031838067,13.7950131652976,17.0166364702874,17.5539410819059
"2630",-3.625,50.375,14.017842445006,16.109787064972,18.3916160690211,19.5585514862312
"2651",1.625,50.375,20.798310167297,20.8395996205353,24.8150314818558,24.0576356001751
"2652",1.875,50.375,20.6809584619357,20.3213064353687,24.7599683967483,23.6263297166043
"2653",2.125,50.375,20.7423584555286,19.8684690835913,24.8776051719867,23.2614070470319
"2654",2.375,50.375,20.9310922106547,19.6361198717006,25.1024217887361,23.0910801281895
"2655",2.625,50.375,21.4466850865065,19.9641451478946,25.5335845051165,23.3462297300612
"2656",2.875,50.375,22.0989185060172,20.488606007907,26.0533057630645,23.7460494368506
"2657",3.125,50.375,22.573456173641,20.7403284732528,26.5109922306379,23.9946464999405
"2658",3.375,50.375,23.314917304725,20.6893479668567,27.3416713256481,24.081699718553
"2659",3.625,50.375,24.5205567884175,20.8954661476752,28.6831231271909,24.4852024400963
"2660",3.875,50.375,25.8166779568883,21.6716851774974,30.0290914474534,25.3432954832305
"2661",4.125,50.375,25.7035063413077,21.7580401696065,29.8584525564906,25.3598920194465
"2662",4.375,50.375,25.2121931780545,21.5864731158368,29.3414082352093,25.1428969000794
